Date,EA
2016-11-21,78.26000213623047
2016-11-22,77.75
2016-11-23,79.3499984741211
2016-11-25,79.16999816894531
2016-11-28,78.7300033569336
2016-11-29,81.37000274658203
2016-11-30,79.23999786376953
2016-12-01,75.58000183105469
2016-12-02,75.86000061035156
2016-12-05,77.44999694824219
2016-12-06,76.87000274658203
2016-12-07,77.94999694824219
2016-12-08,77.77999877929688
2016-12-09,78.75
2016-12-12,80.62000274658203
2016-12-13,80.76000213623047
2016-12-14,80.69999694824219
2016-12-15,81.51000213623047
2016-12-16,79.51000213623047
2016-12-19,79.5
2016-12-20,79.5
2016-12-21,79.66000366210938
2016-12-22,79.79000091552734
2016-12-23,80.66999816894531
2016-12-27,81.08000183105469
2016-12-28,80.37999725341797
2016-12-29,80.16000366210938
2016-12-30,78.76000213623047
2017-01-03,79.16999816894531
2017-01-04,80.62999725341797
2017-01-05,78.95999908447266
2017-01-06,79.01000213623047
2017-01-09,78.63999938964844
2017-01-10,78.8499984741211
2017-01-11,79.0199966430664
2017-01-12,79.5999984741211
2017-01-13,80.3499984741211
2017-01-17,80.2300033569336
2017-01-18,80.52999877929688
2017-01-19,80.37999725341797
2017-01-20,80.12000274658203
2017-01-23,79.87999725341797
2017-01-24,80.51000213623047
2017-01-25,81.4800033569336
2017-01-26,81.69999694824219
2017-01-27,83.16000366210938
2017-01-30,83.83999633789062
2017-01-31,83.43000030517578
2017-02-01,83.0
2017-02-02,82.51000213623047
2017-02-03,81.27999877929688
2017-02-06,81.5199966430664
2017-02-07,82.20999908447266
2017-02-08,81.4800033569336
2017-02-09,83.26000213623047
2017-02-10,86.16999816894531
2017-02-13,86.31999969482422
2017-02-14,86.05999755859375
2017-02-15,87.94999694824219
2017-02-16,87.8499984741211
2017-02-17,87.30000305175781
2017-02-21,87.54000091552734
2017-02-22,87.37999725341797
2017-02-23,86.6500015258789
2017-02-24,86.54000091552734
2017-02-27,87.0
2017-02-28,86.5
2017-03-01,87.81999969482422
2017-03-02,87.01000213623047
2017-03-03,87.23999786376953
2017-03-06,87.13999938964844
2017-03-07,88.30000305175781
2017-03-08,89.0
2017-03-09,89.02999877929688
2017-03-10,89.80999755859375
2017-03-13,90.7300033569336
2017-03-14,90.9000015258789
2017-03-15,91.51000213623047
2017-03-16,90.19999694824219
2017-03-17,89.58999633789062
2017-03-20,89.16000366210938
2017-03-21,88.41000366210938
2017-03-22,88.73999786376953
2017-03-23,88.61000061035156
2017-03-24,89.3499984741211
2017-03-27,89.0199966430664
2017-03-28,89.73999786376953
2017-03-29,89.77999877929688
2017-03-30,90.26000213623047
2017-03-31,89.5199966430664
2017-04-03,89.11000061035156
2017-04-04,89.27999877929688
2017-04-05,88.4000015258789
2017-04-06,88.55999755859375
2017-04-07,88.7300033569336
2017-04-10,88.73999786376953
2017-04-11,89.68000030517578
2017-04-12,89.94999694824219
2017-04-13,89.0199966430664
2017-04-17,89.20999908447266
2017-04-18,89.19999694824219
2017-04-19,89.6500015258789
2017-04-20,91.20999908447266
2017-04-21,91.94000244140625
2017-04-24,92.80999755859375
2017-04-25,92.98999786376953
2017-04-26,93.5
2017-04-27,94.23999786376953
2017-04-28,94.81999969482422
2017-05-01,94.79000091552734
2017-05-02,94.25
2017-05-03,94.11000061035156
2017-05-04,94.76000213623047
2017-05-05,95.73999786376953
2017-05-08,95.7300033569336
2017-05-09,96.01000213623047
2017-05-10,108.16000366210938
2017-05-11,108.58000183105469
2017-05-12,109.08999633789062
2017-05-15,110.9000015258789
2017-05-16,111.76000213623047
2017-05-17,105.23999786376953
2017-05-18,106.93000030517578
2017-05-19,107.63999938964844
2017-05-22,108.38999938964844
2017-05-23,109.01000213623047
2017-05-24,112.30999755859375
2017-05-25,113.83000183105469
2017-05-26,112.12999725341797
2017-05-30,112.8499984741211
2017-05-31,113.33000183105469
2017-06-01,113.87000274658203
2017-06-02,114.5199966430664
2017-06-05,114.69000244140625
2017-06-06,113.69000244140625
2017-06-07,115.37000274658203
2017-06-08,114.29000091552734
2017-06-09,110.45999908447266
2017-06-12,108.9000015258789
2017-06-13,109.9800033569336
2017-06-14,110.0199966430664
2017-06-15,110.52999877929688
2017-06-16,110.51000213623047
2017-06-19,113.6500015258789
2017-06-20,113.47000122070312
2017-06-21,113.16999816894531
2017-06-22,112.62000274658203
2017-06-23,110.87000274658203
2017-06-26,111.86000061035156
2017-06-27,108.31999969482422
2017-06-28,108.80999755859375
2017-06-29,106.68000030517578
2017-06-30,105.72000122070312
2017-07-03,105.41999816894531
2017-07-05,106.76000213623047
2017-07-06,105.75
2017-07-07,107.44999694824219
2017-07-10,107.83999633789062
2017-07-11,108.41999816894531
2017-07-12,110.68000030517578
2017-07-13,108.9800033569336
2017-07-14,108.98999786376953
2017-07-17,109.44000244140625
2017-07-18,110.27999877929688
2017-07-19,111.58000183105469
2017-07-20,111.97000122070312
2017-07-21,112.22000122070312
2017-07-24,113.75
2017-07-25,113.66000366210938
2017-07-26,118.0
2017-07-27,117.5999984741211
2017-07-28,118.25
2017-07-31,116.73999786376953
2017-08-01,116.91999816894531
2017-08-02,116.83000183105469
2017-08-03,118.8499984741211
2017-08-04,117.22000122070312
2017-08-07,116.95999908447266
2017-08-08,116.5
2017-08-09,116.11000061035156
2017-08-10,113.98999786376953
2017-08-11,115.44999694824219
2017-08-14,117.11000061035156
2017-08-15,117.43000030517578
2017-08-16,119.25
2017-08-17,116.47000122070312
2017-08-18,116.87999725341797
2017-08-21,116.83999633789062
2017-08-22,119.02999877929688
2017-08-23,118.18000030517578
2017-08-24,117.81999969482422
2017-08-25,116.93000030517578
2017-08-28,118.7300033569336
2017-08-29,119.2300033569336
2017-08-30,121.97000122070312
2017-08-31,121.5
2017-09-01,119.30999755859375
2017-09-05,118.20999908447266
2017-09-06,117.0
2017-09-07,118.93000030517578
2017-09-08,118.27999877929688
2017-09-11,121.19000244140625
2017-09-12,120.41000366210938
2017-09-13,119.5999984741211
2017-09-14,119.19000244140625
2017-09-15,119.41999816894531
2017-09-18,119.95999908447266
2017-09-19,120.20999908447266
2017-09-20,120.33999633789062
2017-09-21,118.0199966430664
2017-09-22,118.5
2017-09-25,114.19999694824219
2017-09-26,113.91999816894531
2017-09-27,115.97000122070312
2017-09-28,116.61000061035156
2017-09-29,118.05999755859375
2017-10-02,117.94999694824219
2017-10-03,117.95999908447266
2017-10-04,118.55999755859375
2017-10-05,119.5199966430664
2017-10-06,120.08999633789062
2017-10-09,118.62000274658203
2017-10-10,117.81999969482422
2017-10-11,116.05000305175781
2017-10-12,117.13999938964844
2017-10-13,118.62000274658203
2017-10-16,117.4800033569336
2017-10-17,115.9800033569336
2017-10-18,113.16000366210938
2017-10-19,113.06999969482422
2017-10-20,113.62000274658203
2017-10-23,113.66000366210938
2017-10-24,113.38999938964844
2017-10-25,114.55999755859375
2017-10-26,115.83000183105469
2017-10-27,116.88999938964844
2017-10-30,117.58000183105469
2017-10-31,119.5999984741211
2017-11-01,114.47000122070312
2017-11-02,112.69000244140625
2017-11-03,113.19999694824219
2017-11-06,112.45999908447266
2017-11-07,111.69999694824219
2017-11-08,114.1500015258789
2017-11-09,111.88999938964844
2017-11-10,112.75
2017-11-13,112.01000213623047
2017-11-14,112.2699966430664
2017-11-15,111.4800033569336
2017-11-16,111.5999984741211
2017-11-17,108.81999969482422
2017-11-20,107.63999938964844
2017-11-21,107.70999908447266
2017-11-22,107.31999969482422
2017-11-24,107.94000244140625
2017-11-27,106.98999786376953
2017-11-28,109.47000122070312
2017-11-29,105.48999786376953
2017-11-30,106.3499984741211
2017-12-01,106.0199966430664
2017-12-04,100.83000183105469
2017-12-05,103.37999725341797
2017-12-06,103.18000030517578
2017-12-07,104.37000274658203
2017-12-08,105.2699966430664
2017-12-11,107.91999816894531
2017-12-12,107.66000366210938
2017-12-13,105.54000091552734
2017-12-14,106.41999816894531
2017-12-15,109.27999877929688
2017-12-18,107.33999633789062
2017-12-19,107.0
2017-12-20,108.44999694824219
2017-12-21,107.97000122070312
2017-12-22,106.0199966430664
2017-12-26,105.05999755859375
2017-12-27,105.2300033569336
2017-12-28,105.30999755859375
2017-12-29,105.05999755859375
2018-01-02,109.44999694824219
2018-01-03,109.75
2018-01-04,107.19000244140625
2018-01-05,112.38999938964844
2018-01-08,113.22000122070312
2018-01-09,112.18000030517578
2018-01-10,112.25
2018-01-11,112.0
2018-01-12,113.12999725341797
2018-01-16,111.91999816894531
2018-01-17,113.13999938964844
2018-01-18,115.27999877929688
2018-01-19,116.18000030517578
2018-01-22,117.98999786376953
2018-01-23,117.66999816894531
2018-01-24,114.66000366210938
2018-01-25,114.5
2018-01-26,115.19999694824219
2018-01-29,117.6500015258789
2018-01-30,118.69999694824219
2018-01-31,126.95999908447266
2018-02-01,128.17999267578125
2018-02-02,124.52999877929688
2018-02-05,121.63999938964844
2018-02-06,123.12999725341797
2018-02-07,123.05000305175781
2018-02-08,116.54000091552734
2018-02-09,120.63999938964844
2018-02-12,122.22000122070312
2018-02-13,122.27999877929688
2018-02-14,123.7699966430664
2018-02-15,126.4800033569336
2018-02-16,126.0199966430664
2018-02-20,126.33999633789062
2018-02-21,124.9000015258789
2018-02-22,124.61000061035156
2018-02-23,127.0999984741211
2018-02-26,128.57000732421875
2018-02-27,125.80000305175781
2018-02-28,123.69999694824219
2018-03-01,122.16999816894531
2018-03-02,125.08999633789062
2018-03-05,126.0999984741211
2018-03-06,124.55000305175781
2018-03-07,127.16999816894531
2018-03-08,128.82000732421875
2018-03-09,128.49000549316406
2018-03-12,128.1199951171875
2018-03-13,126.56999969482422
2018-03-14,127.97000122070312
2018-03-15,129.1199951171875
2018-03-16,128.52000427246094
2018-03-19,125.44000244140625
2018-03-20,126.8499984741211
2018-03-21,126.0
2018-03-22,122.9800033569336
2018-03-23,121.44000244140625
2018-03-26,126.44000244140625
2018-03-27,119.9800033569336
2018-03-28,119.33000183105469
2018-03-29,121.23999786376953
2018-04-02,118.72000122070312
2018-04-03,119.51000213623047
2018-04-04,120.11000061035156
2018-04-05,121.2300033569336
2018-04-06,118.36000061035156
2018-04-09,118.86000061035156
2018-04-10,120.70999908447266
2018-04-11,118.77999877929688
2018-04-12,121.08999633789062
2018-04-13,120.52999877929688
2018-04-16,122.19000244140625
2018-04-17,124.30999755859375
2018-04-18,124.93000030517578
2018-04-19,123.11000061035156
2018-04-20,120.88999938964844
2018-04-23,119.5999984741211
2018-04-24,118.58999633789062
2018-04-25,116.68000030517578
2018-04-26,119.5999984741211
2018-04-27,117.47000122070312
2018-04-30,117.9800033569336
2018-05-01,119.83000183105469
2018-05-02,118.94000244140625
2018-05-03,120.16999816894531
2018-05-04,123.63999938964844
2018-05-07,123.91999816894531
2018-05-08,123.88999938964844
2018-05-09,131.00999450683594
2018-05-10,133.75999450683594
2018-05-11,132.80999755859375
2018-05-14,132.52999877929688
2018-05-15,130.11000061035156
2018-05-16,130.86000061035156
2018-05-17,130.80999755859375
2018-05-18,132.0
2018-05-21,132.91000366210938
2018-05-22,132.17999267578125
2018-05-23,133.5
2018-05-24,131.47999572753906
2018-05-25,131.85000610351562
2018-05-29,131.25
2018-05-30,131.3699951171875
2018-05-31,130.91000366210938
2018-06-01,135.69000244140625
2018-06-04,134.66000366210938
2018-06-05,136.9600067138672
2018-06-06,136.94000244140625
2018-06-07,136.91000366210938
2018-06-08,137.8699951171875
2018-06-11,139.16000366210938
2018-06-12,139.77999877929688
2018-06-13,143.27999877929688
2018-06-14,144.38999938964844
2018-06-15,146.64999389648438
2018-06-18,144.86000061035156
2018-06-19,143.08999633789062
2018-06-20,143.5399932861328
2018-06-21,143.14999389648438
2018-06-22,141.25999450683594
2018-06-25,140.52000427246094
2018-06-26,140.3699951171875
2018-06-27,137.75
2018-06-28,140.6300048828125
2018-06-29,141.02000427246094
2018-07-02,143.47999572753906
2018-07-03,141.22999572753906
2018-07-05,143.22999572753906
2018-07-06,145.10000610351562
2018-07-09,144.63999938964844
2018-07-10,144.19000244140625
2018-07-11,145.72000122070312
2018-07-12,148.61000061035156
2018-07-13,148.72999572753906
2018-07-16,146.67999267578125
2018-07-17,148.74000549316406
2018-07-18,148.92999267578125
2018-07-19,147.9600067138672
2018-07-20,147.47999572753906
2018-07-23,146.55999755859375
2018-07-24,144.32000732421875
2018-07-25,146.5
2018-07-26,141.89999389648438
2018-07-27,133.80999755859375
2018-07-30,126.20999908447266
2018-07-31,128.75
2018-08-01,127.4800033569336
2018-08-02,128.64999389648438
2018-08-03,130.8699951171875
2018-08-06,129.02999877929688
2018-08-07,128.10000610351562
2018-08-08,128.41000366210938
2018-08-09,127.81999969482422
2018-08-10,131.32000732421875
2018-08-13,131.32000732421875
2018-08-14,131.91000366210938
2018-08-15,128.0500030517578
2018-08-16,129.7100067138672
2018-08-17,128.00999450683594
2018-08-20,127.70999908447266
2018-08-21,126.76000213623047
2018-08-22,127.62000274658203
2018-08-23,126.11000061035156
2018-08-24,128.97000122070312
2018-08-27,128.97000122070312
2018-08-28,127.79000091552734
2018-08-29,128.52000427246094
2018-08-30,115.94000244140625
2018-08-31,113.41000366210938
2018-09-04,113.5199966430664
2018-09-05,111.55000305175781
2018-09-06,113.19999694824219
2018-09-07,114.91000366210938
2018-09-10,113.20999908447266
2018-09-11,112.29000091552734
2018-09-12,113.0
2018-09-13,113.83999633789062
2018-09-14,114.2699966430664
2018-09-17,112.69000244140625
2018-09-18,112.6500015258789
2018-09-19,112.91999816894531
2018-09-20,113.47000122070312
2018-09-21,115.0199966430664
2018-09-24,115.23999786376953
2018-09-25,116.25
2018-09-26,118.08999633789062
2018-09-27,119.37999725341797
2018-09-28,120.48999786376953
2018-10-01,117.55000305175781
2018-10-02,117.05000305175781
2018-10-03,116.38999938964844
2018-10-04,114.01000213623047
2018-10-05,113.7300033569336
2018-10-08,110.62000274658203
2018-10-09,109.48999786376953
2018-10-10,105.1500015258789
2018-10-11,103.5999984741211
2018-10-12,106.0999984741211
2018-10-15,105.87999725341797
2018-10-16,107.41999816894531
2018-10-17,108.79000091552734
2018-10-18,105.80000305175781
2018-10-19,102.11000061035156
2018-10-22,101.36000061035156
2018-10-23,99.08999633789062
2018-10-24,96.25
2018-10-25,98.63999938964844
2018-10-26,96.22000122070312
2018-10-29,91.19000244140625
2018-10-30,94.83000183105469
2018-10-31,90.9800033569336
2018-11-01,94.19999694824219
2018-11-02,92.45999908447266
2018-11-05,92.69000244140625
2018-11-06,92.2300033569336
2018-11-07,93.80000305175781
2018-11-08,93.87000274658203
2018-11-09,88.88999938964844
2018-11-12,87.66000366210938
2018-11-13,87.38999938964844
2018-11-14,85.76000213623047
2018-11-15,88.25
2018-11-16,85.97000122070312
2018-11-19,83.04000091552734
2018-11-20,83.0199966430664
2018-11-21,84.0199966430664
2018-11-23,82.66999816894531
2018-11-26,84.93000030517578
2018-11-27,85.04000091552734
2018-11-28,85.9000015258789
2018-11-29,86.38999938964844
2018-11-30,84.06999969482422
2018-12-03,84.0
2018-12-04,81.18000030517578
2018-12-06,83.87999725341797
2018-12-07,82.5199966430664
2018-12-10,83.7300033569336
2018-12-11,83.44000244140625
2018-12-12,82.98999786376953
2018-12-13,80.86000061035156
2018-12-14,80.16000366210938
2018-12-17,79.2300033569336
2018-12-18,80.0
2018-12-19,78.36000061035156
2018-12-20,77.44000244140625
2018-12-21,76.56999969482422
2018-12-24,74.72000122070312
2018-12-26,77.88999938964844
2018-12-27,79.43000030517578
2018-12-28,79.30000305175781
2018-12-31,78.91000366210938
2019-01-02,80.37000274658203
2019-01-03,78.70999908447266
2019-01-04,84.41999816894531
2019-01-07,87.58999633789062
2019-01-08,89.0199966430664
2019-01-09,88.91000366210938
2019-01-10,91.01000213623047
2019-01-11,90.69999694824219
2019-01-14,88.58000183105469
2019-01-15,89.48999786376953
2019-01-16,89.91999816894531
2019-01-17,89.30999755859375
2019-01-18,92.5199966430664
2019-01-22,91.30999755859375
2019-01-23,89.12999725341797
2019-01-24,91.4800033569336
2019-01-25,91.73999786376953
2019-01-28,90.47000122070312
2019-01-29,87.23999786376953
2019-01-30,89.2300033569336
2019-01-31,92.23999786376953
2019-02-01,91.22000122070312
2019-02-04,88.43000030517578
2019-02-05,92.5199966430664
2019-02-06,80.20999908447266
2019-02-07,84.0999984741211
2019-02-08,97.5999984741211
2019-02-11,97.23999786376953
2019-02-12,102.33000183105469
2019-02-13,102.25
2019-02-14,105.25
2019-02-15,106.83999633789062
2019-02-19,102.95999908447266
2019-02-20,98.62999725341797
2019-02-21,96.86000061035156
2019-02-22,95.91999816894531
2019-02-25,95.86000061035156
2019-02-26,98.5
2019-02-27,97.83999633789062
2019-02-28,95.77999877929688
2019-03-01,97.41000366210938
2019-03-04,97.29000091552734
2019-03-05,95.72000122070312
2019-03-06,94.7699966430664
2019-03-07,99.36000061035156
2019-03-08,98.36000061035156
2019-03-11,99.04000091552734
2019-03-12,98.58999633789062
2019-03-13,100.12999725341797
2019-03-14,98.83000183105469
2019-03-15,98.9800033569336
2019-03-18,99.66000366210938
2019-03-19,97.51000213623047
2019-03-20,97.02999877929688
2019-03-21,104.87999725341797
2019-03-22,102.33999633789062
2019-03-25,101.7300033569336
2019-03-26,102.31999969482422
2019-03-27,100.66999816894531
2019-03-28,102.19999694824219
2019-03-29,101.62999725341797
2019-04-01,102.66999816894531
2019-04-02,100.83999633789062
2019-04-03,100.1500015258789
2019-04-04,97.94000244140625
2019-04-05,99.43000030517578
2019-04-08,97.94999694824219
2019-04-09,98.25
