Date,LIN
2019-07-19,203.3800048828125
2019-07-22,203.5800018310547
2019-07-23,206.82000732421875
2019-07-24,202.75
2019-07-25,199.88999938964844
2019-07-26,200.9600067138672
2019-07-29,199.77000427246094
2019-07-30,196.5
2019-07-31,191.27999877929688
2019-08-01,190.4199981689453
2019-08-02,187.7100067138672
2019-08-05,190.6300048828125
2019-08-06,188.75999450683594
2019-08-07,190.77999877929688
2019-08-08,192.61000061035156
2019-08-09,191.97000122070312
2019-08-12,192.1999969482422
2019-08-13,192.89999389648438
2019-08-14,185.63999938964844
2019-08-15,186.63999938964844
2019-08-16,188.7899932861328
2019-08-19,189.11000061035156
2019-08-20,187.69000244140625
2019-08-21,188.74000549316406
2019-08-22,187.1300048828125
2019-08-23,184.25999450683594
2019-08-26,184.9199981689453
2019-08-27,184.74000549316406
2019-08-28,184.97000122070312
2019-08-29,187.66000366210938
2019-08-30,188.91000366210938
2019-09-03,187.22999572753906
2019-09-04,187.55999755859375
2019-09-05,187.10000610351562
2019-09-06,189.52000427246094
2019-09-09,185.2100067138672
2019-09-10,185.72000122070312
2019-09-11,187.61000061035156
2019-09-12,191.57000732421875
2019-09-13,192.16000366210938
2019-09-16,188.52000427246094
2019-09-17,192.24000549316406
2019-09-18,192.66000366210938
2019-09-19,194.24000549316406
2019-09-20,194.11000061035156
2019-09-23,193.52000427246094
2019-09-24,191.52000427246094
2019-09-25,192.25
2019-09-26,192.3000030517578
2019-09-27,191.5500030517578
2019-09-30,193.72000122070312
2019-10-01,188.5500030517578
2019-10-02,184.11000061035156
2019-10-03,184.63999938964844
2019-10-04,186.17999267578125
2019-10-07,188.5800018310547
2019-10-08,184.11000061035156
2019-10-09,187.38999938964844
2019-10-10,191.22999572753906
2019-10-11,194.25
2019-10-14,192.52999877929688
2019-10-15,195.17999267578125
2019-10-16,196.85000610351562
2019-10-17,196.63999938964844
2019-10-18,195.7899932861328
2019-10-21,194.97000122070312
2019-10-22,191.47000122070312
2019-10-23,193.6999969482422
2019-10-24,192.99000549316406
2019-10-25,195.0
2019-10-28,196.77000427246094
2019-10-29,199.11000061035156
2019-10-30,199.19000244140625
2019-10-31,198.35000610351562
2019-11-01,198.8000030517578
2019-11-04,200.75999450683594
2019-11-05,200.30999755859375
2019-11-06,201.1199951171875
2019-11-07,202.60000610351562
2019-11-08,203.0
2019-11-11,202.2899932861328
2019-11-12,205.75999450683594
2019-11-13,207.82000732421875
2019-11-14,208.63999938964844
2019-11-15,209.7100067138672
2019-11-18,209.11000061035156
2019-11-19,207.42999267578125
2019-11-20,206.17999267578125
2019-11-21,206.25999450683594
2019-11-22,204.91000366210938
2019-11-25,205.94000244140625
2019-11-26,205.13999938964844
2019-11-27,206.0
2019-11-29,206.2100067138672
2019-12-02,200.6300048828125
2019-12-03,202.0399932861328
2019-12-04,202.75
2019-12-05,203.75
2019-12-06,205.52999877929688
2019-12-09,205.3300018310547
2019-12-10,203.9499969482422
2019-12-11,205.63999938964844
2019-12-12,209.9199981689453
2019-12-13,209.0500030517578
2019-12-16,210.02000427246094
2019-12-17,209.66000366210938
2019-12-18,208.3300018310547
2019-12-19,209.39999389648438
2019-12-20,212.11000061035156
2019-12-23,211.77000427246094
2019-12-24,211.6199951171875
2019-12-26,212.75
2019-12-27,212.25999450683594
2019-12-30,211.49000549316406
2019-12-31,212.89999389648438
2020-01-02,210.74000549316406
2020-01-03,205.25999450683594
2020-01-06,204.38999938964844
2020-01-07,204.8300018310547
2020-01-08,207.38999938964844
2020-01-09,208.85000610351562
2020-01-10,209.0800018310547
2020-01-13,211.8000030517578
2020-01-14,209.9600067138672
2020-01-15,211.44000244140625
2020-01-16,213.05999755859375
2020-01-17,214.10000610351562
2020-01-21,211.72999572753906
2020-01-22,211.0800018310547
2020-01-23,209.6199951171875
2020-01-24,209.99000549316406
2020-01-27,204.8800048828125
2020-01-28,207.8800048828125
2020-01-29,208.22999572753906
2020-01-30,208.22999572753906
2020-01-31,203.1300048828125
2020-02-03,209.44000244140625
2020-02-04,213.5
2020-02-05,216.74000549316406
2020-02-06,216.75
2020-02-07,214.16000366210938
2020-02-10,215.44000244140625
2020-02-11,216.22000122070312
2020-02-12,217.1999969482422
2020-02-13,221.25999450683594
2020-02-14,222.63999938964844
2020-02-18,223.5500030517578
2020-02-19,222.47999572753906
2020-02-20,221.1999969482422
2020-02-21,218.33999633789062
2020-02-24,210.5500030517578
2020-02-25,201.64999389648438
2020-02-26,203.41000366210938
2020-02-27,194.9499969482422
2020-02-28,191.00999450683594
2020-03-02,198.14999389648438
2020-03-03,195.38999938964844
2020-03-04,205.52999877929688
2020-03-05,196.50999450683594
2020-03-06,189.1999969482422
2020-03-09,173.1300048828125
2020-03-10,176.2100067138672
2020-03-11,173.9199981689453
2020-03-12,158.02000427246094
2020-03-13,176.5
2020-03-16,158.35000610351562
2020-03-17,163.8800048828125
2020-03-18,157.50999450683594
2020-03-19,154.00999450683594
2020-03-20,151.3000030517578
2020-03-23,150.0
2020-03-24,164.80999755859375
2020-03-25,165.3000030517578
2020-03-26,174.19000244140625
2020-03-27,167.33999633789062
2020-03-30,176.8000030517578
2020-03-31,173.0
2020-04-01,160.8699951171875
2020-04-02,164.08999633789062
2020-04-03,162.1300048828125
2020-04-06,175.9199981689453
2020-04-07,179.94000244140625
2020-04-08,186.94000244140625
2020-04-09,189.47999572753906
2020-04-13,186.11000061035156
2020-04-14,189.83999633789062
2020-04-15,181.14999389648438
2020-04-16,183.1300048828125
2020-04-17,188.5500030517578
2020-04-20,185.0
2020-04-21,178.8800048828125
2020-04-22,181.60000610351562
2020-04-23,181.3000030517578
2020-04-24,181.47000122070312
2020-04-27,184.5800018310547
2020-04-28,186.8800048828125
2020-04-29,188.69000244140625
2020-04-30,183.99000549316406
2020-05-01,180.3300018310547
2020-05-04,182.66000366210938
2020-05-05,182.00999450683594
2020-05-06,178.9499969482422
2020-05-07,184.7899932861328
2020-05-08,188.41000366210938
2020-05-11,186.86000061035156
2020-05-12,183.08999633789062
2020-05-13,178.77999877929688
2020-05-14,179.25
2020-05-15,182.58999633789062
2020-05-18,192.25
2020-05-19,190.25
2020-05-20,195.99000549316406
2020-05-21,193.6699981689453
2020-05-22,190.8699951171875
2020-05-26,193.0
2020-05-27,193.1300048828125
2020-05-28,200.0399932861328
2020-05-29,202.33999633789062
2020-06-01,205.22000122070312
2020-06-02,206.25999450683594
2020-06-03,212.88999938964844
2020-06-04,212.55999755859375
2020-06-05,221.27999877929688
2020-06-08,216.42999267578125
2020-06-09,214.22999572753906
2020-06-10,213.36000061035156
2020-06-11,199.11000061035156
2020-06-12,201.94000244140625
2020-06-15,203.24000549316406
2020-06-16,208.27999877929688
2020-06-17,207.47999572753906
2020-06-18,208.16000366210938
2020-06-19,208.0500030517578
2020-06-22,209.97000122070312
2020-06-23,212.3699951171875
2020-06-24,206.07000732421875
2020-06-25,209.13999938964844
2020-06-26,206.82000732421875
2020-06-29,211.27999877929688
2020-06-30,212.11000061035156
2020-07-01,214.77000427246094
2020-07-02,221.25999450683594
2020-07-06,224.64999389648438
2020-07-07,224.52999877929688
2020-07-08,221.52000427246094
2020-07-09,221.9499969482422
2020-07-10,225.9499969482422
2020-07-13,225.82000732421875
2020-07-14,233.1300048828125
2020-07-15,237.6300048828125
2020-07-16,238.88999938964844
2020-07-17,242.60000610351562
2020-07-20,240.32000732421875
2020-07-21,244.0
2020-07-22,245.33999633789062
2020-07-23,245.97999572753906
2020-07-24,244.07000732421875
2020-07-27,246.86000061035156
2020-07-28,243.6999969482422
2020-07-29,244.7100067138672
2020-07-30,242.02000427246094
2020-07-31,245.11000061035156
2020-08-03,244.30999755859375
2020-08-04,243.85000610351562
2020-08-05,248.27000427246094
2020-08-06,246.66000366210938
2020-08-07,245.30999755859375
2020-08-10,243.33999633789062
2020-08-11,244.85000610351562
2020-08-12,248.6300048828125
2020-08-13,249.24000549316406
2020-08-14,248.5
2020-08-17,248.42999267578125
2020-08-18,246.8800048828125
2020-08-19,247.24000549316406
2020-08-20,245.30999755859375
2020-08-21,244.3000030517578
2020-08-24,248.91000366210938
2020-08-25,250.0800018310547
2020-08-26,252.8800048828125
2020-08-27,250.92999267578125
2020-08-28,253.57000732421875
2020-08-31,249.74000549316406
2020-09-01,256.94000244140625
2020-09-02,260.2300109863281
2020-09-03,250.4499969482422
2020-09-04,247.6999969482422
2020-09-08,243.0500030517578
2020-09-09,251.14999389648438
2020-09-10,247.2899932861328
2020-09-11,250.1699981689453
2020-09-14,251.25
2020-09-15,250.72999572753906
2020-09-16,248.83999633789062
2020-09-17,250.38999938964844
2020-09-18,246.10000610351562
2020-09-21,238.44000244140625
2020-09-22,238.22999572753906
2020-09-23,233.14999389648438
2020-09-24,234.5
2020-09-25,232.75
2020-09-28,237.0500030517578
2020-09-29,236.42999267578125
2020-09-30,238.1300048828125
2020-10-01,232.6999969482422
2020-10-02,232.14999389648438
2020-10-05,235.08999633789062
2020-10-06,232.0800018310547
2020-10-07,238.9499969482422
2020-10-08,237.75
2020-10-09,239.94000244140625
2020-10-12,240.25999450683594
2020-10-13,235.97999572753906
2020-10-14,234.86000061035156
2020-10-15,229.60000610351562
2020-10-16,233.0800018310547
2020-10-19,229.8699951171875
2020-10-20,233.24000549316406
2020-10-21,230.91000366210938
2020-10-22,233.1999969482422
2020-10-23,234.27000427246094
2020-10-26,227.99000549316406
2020-10-27,225.47000122070312
2020-10-28,216.91000366210938
2020-10-29,219.83999633789062
2020-10-30,220.33999633789062
2020-11-02,228.5800018310547
2020-11-03,234.08999633789062
2020-11-04,235.2899932861328
2020-11-05,249.75999450683594
2020-11-06,250.32000732421875
2020-11-09,257.6499938964844
2020-11-10,262.0400085449219
2020-11-11,259.6199951171875
2020-11-12,255.07000732421875
2020-11-13,257.05999755859375
2020-11-16,255.4600067138672
2020-11-17,252.13999938964844
2020-11-18,250.3000030517578
2020-11-19,253.07000732421875
2020-11-20,252.07000732421875
2020-11-23,252.13999938964844
2020-11-24,256.1600036621094
2020-11-25,253.33999633789062
2020-11-27,257.42999267578125
2020-11-30,256.4200134277344
2020-12-01,258.8999938964844
2020-12-02,251.0
2020-12-03,246.1999969482422
2020-12-04,250.6199951171875
2020-12-07,249.77999877929688
2020-12-08,249.24000549316406
2020-12-09,251.13999938964844
2020-12-10,250.9499969482422
2020-12-11,249.39999389648438
2020-12-14,247.60000610351562
2020-12-15,251.66000366210938
2020-12-16,250.1300048828125
2020-12-17,256.6300048828125
2020-12-18,257.6700134277344
2020-12-21,254.1699981689453
2020-12-22,253.4600067138672
2020-12-23,255.10000610351562
2020-12-24,256.6199951171875
2020-12-28,260.0199890136719
2020-12-29,259.4200134277344
2020-12-30,261.7699890136719
2020-12-31,263.510009765625
2021-01-04,258.80999755859375
2021-01-05,262.8699951171875
2021-01-06,271.5
2021-01-07,270.7200012207031
2021-01-08,270.3999938964844
2021-01-11,267.5299987792969
2021-01-12,266.6199951171875
2021-01-13,267.7300109863281
2021-01-14,263.69000244140625
2021-01-15,258.0899963378906
2021-01-19,259.0400085449219
2021-01-20,257.3999938964844
2021-01-21,253.1999969482422
2021-01-22,251.47999572753906
2021-01-25,253.1199951171875
2021-01-26,255.85000610351562
2021-01-27,242.91000366210938
2021-01-28,249.5399932861328
2021-01-29,245.39999389648438
2021-02-01,250.42999267578125
2021-02-02,252.25
2021-02-03,250.1300048828125
2021-02-04,249.17999267578125
2021-02-05,257.3699951171875
2021-02-08,257.3399963378906
2021-02-09,255.6199951171875
2021-02-10,252.72000122070312
2021-02-11,253.11000061035156
2021-02-12,252.67999267578125
2021-02-16,250.13999938964844
2021-02-17,249.27999877929688
2021-02-18,249.92999267578125
2021-02-19,250.8800048828125
2021-02-22,251.07000732421875
2021-02-23,258.6400146484375
2021-02-24,254.61000061035156
2021-02-25,247.0
2021-02-26,244.27000427246094
2021-03-01,251.49000549316406
2021-03-02,254.00999450683594
2021-03-03,247.5500030517578
2021-03-04,245.4199981689453
2021-03-05,247.63999938964844
2021-03-08,253.67999267578125
2021-03-09,262.3399963378906
2021-03-10,265.6400146484375
2021-03-11,267.3699951171875
2021-03-12,268.5
2021-03-15,269.0
2021-03-16,270.7900085449219
2021-03-17,269.54998779296875
2021-03-18,267.8999938964844
2021-03-19,269.1199951171875
2021-03-22,270.3599853515625
2021-03-23,267.8800048828125
2021-03-24,269.7699890136719
2021-03-25,273.3800048828125
2021-03-26,281.3999938964844
2021-03-29,281.0
2021-03-30,279.260009765625
2021-03-31,280.1400146484375
2021-04-01,280.8399963378906
2021-04-05,285.3999938964844
2021-04-06,284.1099853515625
2021-04-07,281.3500061035156
2021-04-08,282.20001220703125
2021-04-09,284.79998779296875
2021-04-12,285.42999267578125
2021-04-13,286.2900085449219
2021-04-14,285.04998779296875
2021-04-15,287.9700012207031
2021-04-16,289.9599914550781
2021-04-19,288.45001220703125
2021-04-20,285.8399963378906
2021-04-21,291.9700012207031
2021-04-22,288.70001220703125
2021-04-23,291.6000061035156
2021-04-26,289.5199890136719
2021-04-27,290.2099914550781
2021-04-28,287.1400146484375
2021-04-29,289.3399963378906
2021-04-30,285.8399963378906
2021-05-03,288.70001220703125
2021-05-04,283.0
2021-05-05,291.6099853515625
2021-05-06,296.3999938964844
2021-05-07,298.92999267578125
2021-05-10,301.010009765625
2021-05-11,298.6099853515625
2021-05-12,293.9800109863281
2021-05-13,297.95001220703125
2021-05-14,301.1700134277344
2021-05-17,300.8800048828125
2021-05-18,298.0
2021-05-19,296.07000732421875
2021-05-20,298.1300048828125
2021-05-21,298.57000732421875
2021-05-24,301.2699890136719
2021-05-25,301.25
2021-05-26,299.7699890136719
2021-05-27,300.7799987792969
2021-05-28,300.6000061035156
2021-06-01,302.260009765625
2021-06-02,299.8800048828125
2021-06-03,298.32000732421875
2021-06-04,299.8599853515625
2021-06-07,291.5799865722656
2021-06-08,292.5
2021-06-09,290.4800109863281
2021-06-10,290.3299865722656
2021-06-11,291.2200012207031
2021-06-14,290.9100036621094
2021-06-15,290.9100036621094
2021-06-16,289.55999755859375
2021-06-17,287.239990234375
2021-06-18,282.0199890136719
2021-06-21,288.3299865722656
2021-06-22,290.3500061035156
2021-06-23,284.760009765625
2021-06-24,285.1300048828125
2021-06-25,285.1099853515625
2021-06-28,289.69000244140625
2021-06-29,290.3699951171875
2021-06-30,289.1000061035156
2021-07-01,290.8399963378906
2021-07-02,291.760009765625
2021-07-06,288.5
2021-07-07,292.5299987792969
2021-07-08,286.989990234375
2021-07-09,292.7099914550781
2021-07-12,292.5199890136719
2021-07-13,289.7200012207031
2021-07-14,291.0899963378906
2021-07-15,292.04998779296875
2021-07-16,290.07000732421875
2021-07-19,284.6700134277344
2021-07-20,290.3699951171875
2021-07-21,294.20001220703125
2021-07-22,295.2200012207031
2021-07-23,298.80999755859375
2021-07-26,298.4700012207031
2021-07-27,298.8500061035156
2021-07-28,296.8599853515625
2021-07-29,299.45001220703125
2021-07-30,307.3900146484375
2021-08-02,300.2200012207031
2021-08-03,302.9200134277344
2021-08-04,305.6199951171875
2021-08-05,304.8299865722656
2021-08-06,305.8699951171875
2021-08-09,303.260009765625
2021-08-10,301.7799987792969
2021-08-11,306.29998779296875
2021-08-12,306.6600036621094
2021-08-13,309.3999938964844
2021-08-16,311.3500061035156
2021-08-17,311.5199890136719
2021-08-18,309.9100036621094
2021-08-19,311.1700134277344
2021-08-20,313.8500061035156
2021-08-23,312.8299865722656
2021-08-24,312.4800109863281
2021-08-25,312.8500061035156
2021-08-26,311.32000732421875
2021-08-27,314.5400085449219
2021-08-30,315.54998779296875
2021-08-31,314.5899963378906
2021-09-01,313.8800048828125
2021-09-02,315.57000732421875
2021-09-03,313.42999267578125
2021-09-07,315.6400146484375
2021-09-08,311.5899963378906
2021-09-09,312.70001220703125
2021-09-10,310.44000244140625
2021-09-13,313.5
2021-09-14,311.94000244140625
2021-09-15,314.5299987792969
2021-09-16,313.0799865722656
2021-09-17,309.32000732421875
2021-09-20,302.2099914550781
2021-09-21,304.9599914550781
2021-09-22,306.05999755859375
2021-09-23,310.3699951171875
2021-09-24,310.260009765625
2021-09-27,309.2099914550781
2021-09-28,299.92999267578125
2021-09-29,299.1400146484375
2021-09-30,293.3800048828125
2021-10-01,297.8500061035156
2021-10-04,294.6499938964844
2021-10-05,297.8299865722656
2021-10-06,296.04998779296875
2021-10-07,299.1600036621094
2021-10-08,296.19000244140625
2021-10-11,294.8399963378906
2021-10-12,295.80999755859375
2021-10-13,300.989990234375
2021-10-14,308.7699890136719
2021-10-15,308.239990234375
2021-10-18,307.9700012207031
2021-10-19,310.67999267578125
2021-10-20,311.2200012207031
2021-10-21,311.30999755859375
2021-10-22,314.1499938964844
2021-10-25,316.67999267578125
2021-10-26,316.7699890136719
2021-10-27,318.9700012207031
2021-10-28,317.9599914550781
2021-10-29,319.20001220703125
2021-11-01,322.9700012207031
2021-11-02,327.57000732421875
2021-11-03,328.4100036621094
2021-11-04,331.5
2021-11-05,331.989990234375
2021-11-08,337.5299987792969
2021-11-09,338.6199951171875
2021-11-10,336.6199951171875
2021-11-11,335.6600036621094
2021-11-12,337.0199890136719
2021-11-15,334.010009765625
2021-11-16,332.9700012207031
2021-11-17,331.4800109863281
2021-11-18,331.0
2021-11-19,332.19000244140625
2021-11-22,329.739990234375
2021-11-23,330.25
2021-11-24,327.25
2021-11-26,320.57000732421875
2021-11-29,320.739990234375
2021-11-30,318.1400146484375
2021-12-01,318.2900085449219
2021-12-02,324.0
2021-12-03,320.70001220703125
2021-12-06,325.0299987792969
2021-12-07,330.6499938964844
2021-12-08,333.19000244140625
2021-12-09,332.1199951171875
2021-12-10,334.0
2021-12-13,334.19000244140625
2021-12-14,334.5
2021-12-15,341.3599853515625
2021-12-16,340.010009765625
2021-12-17,333.8299865722656
2021-12-20,330.32000732421875
2021-12-21,332.8900146484375
2021-12-22,335.3500061035156
2021-12-23,339.1700134277344
2021-12-27,343.4200134277344
2021-12-28,343.7900085449219
2021-12-29,345.3999938964844
2021-12-30,344.3299865722656
2021-12-31,346.42999267578125
2022-01-03,338.6400146484375
2022-01-04,344.80999755859375
2022-01-05,346.4100036621094
2022-01-06,338.010009765625
2022-01-07,336.2799987792969
2022-01-10,335.42999267578125
2022-01-11,336.42999267578125
2022-01-12,341.2900085449219
2022-01-13,333.4100036621094
2022-01-14,328.6300048828125
2022-01-18,321.1600036621094
2022-01-19,322.19000244140625
2022-01-20,321.67999267578125
2022-01-21,316.1199951171875
2022-01-24,316.1600036621094
2022-01-25,313.5899963378906
2022-01-26,308.92999267578125
2022-01-27,311.3500061035156
2022-01-28,314.94000244140625
2022-01-31,318.67999267578125
2022-02-01,321.4100036621094
2022-02-02,322.2900085449219
2022-02-03,311.79998779296875
2022-02-04,297.9800109863281
2022-02-07,296.4700012207031
2022-02-08,298.7099914550781
2022-02-09,304.1499938964844
2022-02-10,308.8500061035156
2022-02-11,294.7300109863281
2022-02-14,293.510009765625
2022-02-15,301.8999938964844
2022-02-16,303.8299865722656
2022-02-17,298.9700012207031
2022-02-18,302.8599853515625
2022-02-22,293.5899963378906
2022-02-23,291.0899963378906
2022-02-24,285.25
2022-02-25,297.489990234375
2022-02-28,293.239990234375
2022-03-01,282.55999755859375
2022-03-02,290.20001220703125
2022-03-03,287.4100036621094
2022-03-04,281.42999267578125
2022-03-07,270.989990234375
2022-03-08,271.44000244140625
2022-03-09,292.7699890136719
2022-03-10,283.4800109863281
2022-03-11,280.760009765625
2022-03-14,285.3599853515625
2022-03-15,294.1000061035156
2022-03-16,304.5299987792969
2022-03-17,309.3699951171875
2022-03-18,311.6600036621094
2022-03-21,310.70001220703125
2022-03-22,312.1300048828125
2022-03-23,307.29998779296875
2022-03-24,318.0400085449219
2022-03-25,318.739990234375
2022-03-28,322.6400146484375
2022-03-29,326.3399963378906
2022-03-30,325.6199951171875
2022-03-31,319.42999267578125
2022-04-01,322.7300109863281
2022-04-04,321.44000244140625
2022-04-05,321.7699890136719
2022-04-06,315.04998779296875
2022-04-07,318.04998779296875
