Date,A
2016-02-01,37.689998626708984
2016-02-02,37.06999969482422
2016-02-03,37.189998626708984
2016-02-04,37.41999816894531
2016-02-05,36.040000915527344
2016-02-08,34.79999923706055
2016-02-09,35.369998931884766
2016-02-10,35.849998474121094
2016-02-11,35.33000183105469
2016-02-12,36.220001220703125
2016-02-16,37.08000183105469
2016-02-17,37.869998931884766
2016-02-18,37.189998626708984
2016-02-19,37.439998626708984
2016-02-22,38.029998779296875
2016-02-23,37.16999816894531
2016-02-24,37.47999954223633
2016-02-25,37.630001068115234
2016-02-26,37.59000015258789
2016-02-29,37.349998474121094
2016-03-01,38.59000015258789
2016-03-02,39.040000915527344
2016-03-03,39.20000076293945
2016-03-04,39.34000015258789
2016-03-07,39.43000030517578
2016-03-08,38.09000015258789
2016-03-09,38.130001068115234
2016-03-10,37.97999954223633
2016-03-11,39.22999954223633
2016-03-14,39.02000045776367
2016-03-15,38.290000915527344
2016-03-16,38.97999954223633
2016-03-17,39.290000915527344
2016-03-18,40.189998626708984
2016-03-21,39.650001525878906
2016-03-22,39.880001068115234
2016-03-23,39.470001220703125
2016-03-24,39.43000030517578
2016-03-28,39.52000045776367
2016-03-29,40.15999984741211
2016-03-30,40.119998931884766
2016-03-31,39.849998474121094
2016-04-01,40.310001373291016
2016-04-04,40.0099983215332
2016-04-05,39.2599983215332
2016-04-06,40.2400016784668
2016-04-07,39.470001220703125
2016-04-08,39.540000915527344
2016-04-11,39.40999984741211
2016-04-12,39.75
2016-04-13,40.689998626708984
2016-04-14,40.779998779296875
2016-04-15,40.90999984741211
2016-04-18,41.310001373291016
2016-04-19,41.400001525878906
2016-04-20,41.52000045776367
2016-04-21,41.93000030517578
2016-04-22,41.79999923706055
2016-04-25,41.630001068115234
2016-04-26,41.31999969482422
2016-04-27,41.58000183105469
2016-04-28,41.18000030517578
2016-04-29,40.91999816894531
2016-05-02,41.709999084472656
2016-05-03,41.2400016784668
2016-05-04,40.52000045776367
2016-05-05,40.959999084472656
2016-05-06,41.43000030517578
2016-05-09,41.33000183105469
2016-05-10,42.0
2016-05-11,42.459999084472656
2016-05-12,42.72999954223633
2016-05-13,42.619998931884766
2016-05-16,42.939998626708984
2016-05-17,44.40999984741211
2016-05-18,44.31999969482422
2016-05-19,44.560001373291016
2016-05-20,44.88999938964844
2016-05-23,44.56999969482422
2016-05-24,45.029998779296875
2016-05-25,45.41999816894531
2016-05-26,45.5099983215332
2016-05-27,45.81999969482422
2016-05-31,45.88999938964844
2016-06-01,45.95000076293945
2016-06-02,45.900001525878906
2016-06-03,45.720001220703125
2016-06-06,45.86000061035156
2016-06-07,45.75
2016-06-08,46.150001525878906
2016-06-09,46.09000015258789
2016-06-10,45.36000061035156
2016-06-13,44.91999816894531
2016-06-14,44.90999984741211
2016-06-15,44.939998626708984
2016-06-16,45.369998931884766
2016-06-17,45.36000061035156
2016-06-20,46.13999938964844
2016-06-21,46.15999984741211
2016-06-22,46.029998779296875
2016-06-23,46.68000030517578
2016-06-24,44.119998931884766
2016-06-27,42.2599983215332
2016-06-28,43.11000061035156
2016-06-29,43.7599983215332
2016-06-30,44.36000061035156
2016-07-01,44.599998474121094
2016-07-05,43.75
2016-07-06,44.470001220703125
2016-07-07,44.41999816894531
2016-07-08,45.47999954223633
2016-07-11,45.400001525878906
2016-07-12,46.529998779296875
2016-07-13,46.40999984741211
2016-07-14,46.79999923706055
2016-07-15,46.66999816894531
2016-07-18,46.79999923706055
2016-07-19,46.97999954223633
2016-07-20,47.0099983215332
2016-07-21,46.66999816894531
2016-07-22,46.58000183105469
2016-07-25,46.13999938964844
2016-07-26,46.95000076293945
2016-07-27,47.2599983215332
2016-07-28,47.5099983215332
2016-07-29,48.11000061035156
2016-08-01,47.869998931884766
2016-08-02,47.18000030517578
2016-08-03,47.09000015258789
2016-08-04,46.83000183105469
2016-08-05,47.4900016784668
2016-08-08,47.22999954223633
2016-08-09,47.45000076293945
2016-08-10,47.5099983215332
2016-08-11,48.130001068115234
2016-08-12,48.13999938964844
2016-08-15,48.439998626708984
2016-08-16,48.279998779296875
2016-08-17,48.43000030517578
2016-08-18,46.720001220703125
2016-08-19,47.619998931884766
2016-08-22,47.58000183105469
2016-08-23,47.81999969482422
2016-08-24,46.70000076293945
2016-08-25,47.2599983215332
2016-08-26,47.31999969482422
2016-08-29,47.619998931884766
2016-08-30,47.13999938964844
2016-08-31,46.97999954223633
2016-09-01,46.9900016784668
2016-09-02,47.0
2016-09-06,46.95000076293945
2016-09-07,47.11000061035156
2016-09-08,47.02000045776367
2016-09-09,44.880001068115234
2016-09-12,45.75
2016-09-13,44.900001525878906
2016-09-14,44.86000061035156
2016-09-15,45.439998626708984
2016-09-16,44.790000915527344
2016-09-19,44.95000076293945
2016-09-20,45.709999084472656
2016-09-21,46.040000915527344
2016-09-22,46.66999816894531
2016-09-23,46.61000061035156
2016-09-26,46.56999969482422
2016-09-27,46.70000076293945
2016-09-28,47.18000030517578
2016-09-29,46.40999984741211
2016-09-30,47.09000015258789
2016-10-03,47.13999938964844
2016-10-04,46.83000183105469
2016-10-05,47.150001525878906
2016-10-06,47.29999923706055
2016-10-07,47.380001068115234
2016-10-10,47.689998626708984
2016-10-11,45.689998626708984
2016-10-12,45.470001220703125
2016-10-13,45.15999984741211
2016-10-14,45.08000183105469
2016-10-17,45.150001525878906
2016-10-18,45.439998626708984
2016-10-19,46.02000045776367
2016-10-20,46.04999923706055
2016-10-21,45.56999969482422
2016-10-24,45.849998474121094
2016-10-25,43.5099983215332
2016-10-26,43.369998931884766
2016-10-27,43.380001068115234
2016-10-28,43.220001220703125
2016-10-31,43.56999969482422
2016-11-01,43.4900016784668
2016-11-02,43.2599983215332
2016-11-03,43.65999984741211
2016-11-04,44.31999969482422
2016-11-07,45.709999084472656
2016-11-08,45.619998931884766
2016-11-09,45.939998626708984
2016-11-10,47.029998779296875
2016-11-11,46.369998931884766
2016-11-14,45.33000183105469
2016-11-15,45.400001525878906
2016-11-16,46.18000030517578
2016-11-17,45.939998626708984
2016-11-18,45.040000915527344
2016-11-21,44.970001220703125
2016-11-22,44.459999084472656
2016-11-23,44.650001525878906
2016-11-25,44.88999938964844
2016-11-28,43.599998474121094
2016-11-29,44.47999954223633
2016-11-30,43.97999954223633
2016-12-01,43.209999084472656
2016-12-02,44.029998779296875
2016-12-05,44.529998779296875
2016-12-06,44.84000015258789
2016-12-07,44.9900016784668
2016-12-08,45.79999923706055
2016-12-09,46.29999923706055
2016-12-12,46.13999938964844
2016-12-13,46.38999938964844
2016-12-14,46.13999938964844
2016-12-15,46.560001373291016
2016-12-16,45.90999984741211
2016-12-19,45.43000030517578
2016-12-20,46.209999084472656
2016-12-21,46.040000915527344
2016-12-22,45.970001220703125
2016-12-23,46.20000076293945
2016-12-27,46.5099983215332
2016-12-28,45.720001220703125
2016-12-29,45.63999938964844
2016-12-30,45.560001373291016
2017-01-03,46.4900016784668
2017-01-04,47.099998474121094
2017-01-05,46.540000915527344
2017-01-06,47.9900016784668
2017-01-09,48.13999938964844
2017-01-10,48.099998474121094
2017-01-11,49.25
2017-01-12,48.52000045776367
2017-01-13,48.689998626708984
2017-01-17,48.31999969482422
2017-01-18,48.25
2017-01-19,47.63999938964844
2017-01-20,47.619998931884766
2017-01-23,47.38999938964844
2017-01-24,47.349998474121094
2017-01-25,48.40999984741211
2017-01-26,48.16999816894531
2017-01-27,48.650001525878906
2017-01-30,47.66999816894531
2017-01-31,48.970001220703125
2017-02-01,49.2599983215332
2017-02-02,48.900001525878906
2017-02-03,49.380001068115234
2017-02-06,49.27000045776367
2017-02-07,49.63999938964844
2017-02-08,49.93000030517578
2017-02-09,50.470001220703125
2017-02-10,50.36000061035156
2017-02-13,50.52000045776367
2017-02-14,50.38999938964844
2017-02-15,51.619998931884766
2017-02-16,50.84000015258789
2017-02-17,51.630001068115234
2017-02-21,51.349998474121094
2017-02-22,51.34000015258789
2017-02-23,51.470001220703125
2017-02-24,51.7400016784668
2017-02-27,51.65999984741211
2017-02-28,51.29999923706055
2017-03-01,52.040000915527344
2017-03-02,51.380001068115234
2017-03-03,51.97999954223633
2017-03-06,51.25
2017-03-07,51.209999084472656
2017-03-08,51.40999984741211
2017-03-09,51.43000030517578
2017-03-10,52.150001525878906
2017-03-13,52.45000076293945
2017-03-14,52.209999084472656
2017-03-15,54.099998474121094
2017-03-16,53.04999923706055
2017-03-17,53.310001373291016
2017-03-20,53.150001525878906
2017-03-21,52.65999984741211
2017-03-22,53.130001068115234
2017-03-23,53.18000030517578
2017-03-24,53.08000183105469
2017-03-27,53.2400016784668
2017-03-28,53.439998626708984
2017-03-29,53.119998931884766
2017-03-30,53.31999969482422
2017-03-31,52.869998931884766
2017-04-03,53.20000076293945
2017-04-04,52.619998931884766
2017-04-05,52.709999084472656
2017-04-06,53.150001525878906
2017-04-07,52.84000015258789
2017-04-10,52.720001220703125
2017-04-11,52.83000183105469
2017-04-12,52.54999923706055
2017-04-13,52.33000183105469
2017-04-17,53.459999084472656
2017-04-18,53.029998779296875
2017-04-19,53.06999969482422
2017-04-20,53.130001068115234
2017-04-21,53.27000045776367
2017-04-24,54.439998626708984
2017-04-25,54.810001373291016
2017-04-26,54.83000183105469
2017-04-27,55.43000030517578
2017-04-28,55.04999923706055
2017-05-01,55.79999923706055
2017-05-02,55.93000030517578
2017-05-03,56.15999984741211
2017-05-04,56.70000076293945
2017-05-05,56.63999938964844
2017-05-08,56.31999969482422
2017-05-09,56.869998931884766
2017-05-10,56.27000045776367
2017-05-11,56.22999954223633
2017-05-12,56.15999984741211
2017-05-15,56.70000076293945
2017-05-16,56.83000183105469
2017-05-17,55.77000045776367
2017-05-18,55.849998474121094
2017-05-19,56.130001068115234
2017-05-22,56.08000183105469
2017-05-23,58.65999984741211
2017-05-24,59.22999954223633
2017-05-25,59.29999923706055
2017-05-26,59.5099983215332
2017-05-30,60.369998931884766
2017-05-31,60.34000015258789
2017-06-01,60.72999954223633
2017-06-02,60.810001373291016
2017-06-05,60.400001525878906
2017-06-06,60.099998474121094
2017-06-07,60.630001068115234
2017-06-08,60.150001525878906
2017-06-09,59.209999084472656
2017-06-12,58.9900016784668
2017-06-13,59.279998779296875
2017-06-14,59.380001068115234
2017-06-15,59.209999084472656
2017-06-16,59.5099983215332
2017-06-19,60.54999923706055
2017-06-20,60.33000183105469
2017-06-21,59.790000915527344
2017-06-22,60.61000061035156
2017-06-23,59.77000045776367
2017-06-26,59.2400016784668
2017-06-27,58.880001068115234
2017-06-28,59.400001525878906
2017-06-29,58.79999923706055
2017-06-30,59.310001373291016
2017-07-03,59.130001068115234
2017-07-05,59.77000045776367
2017-07-06,59.220001220703125
2017-07-07,59.630001068115234
2017-07-10,59.86000061035156
2017-07-11,59.79999923706055
2017-07-12,60.72999954223633
2017-07-13,61.189998626708984
2017-07-14,61.52000045776367
2017-07-17,61.54999923706055
2017-07-18,61.209999084472656
2017-07-19,61.380001068115234
2017-07-20,60.97999954223633
2017-07-21,61.369998931884766
2017-07-24,61.5
2017-07-25,60.540000915527344
2017-07-26,59.720001220703125
2017-07-27,59.90999984741211
2017-07-28,60.08000183105469
2017-07-31,59.790000915527344
2017-08-01,59.939998626708984
2017-08-02,60.20000076293945
2017-08-03,60.369998931884766
2017-08-04,60.130001068115234
2017-08-07,60.869998931884766
2017-08-08,60.13999938964844
2017-08-09,59.68000030517578
2017-08-10,58.56999969482422
2017-08-11,59.33000183105469
2017-08-14,59.619998931884766
2017-08-15,59.380001068115234
2017-08-16,62.13999938964844
2017-08-17,60.86000061035156
2017-08-18,61.25
2017-08-21,61.7400016784668
2017-08-22,62.959999084472656
2017-08-23,62.77000045776367
2017-08-24,62.68000030517578
2017-08-25,62.900001525878906
2017-08-28,63.459999084472656
2017-08-29,63.4900016784668
2017-08-30,63.900001525878906
2017-08-31,64.72000122070312
2017-09-01,64.37999725341797
2017-09-05,64.29000091552734
2017-09-06,64.70999908447266
2017-09-07,65.13999938964844
2017-09-08,65.0199966430664
2017-09-11,66.11000061035156
2017-09-12,66.13999938964844
2017-09-13,65.44000244140625
2017-09-14,65.68000030517578
2017-09-15,65.95999908447266
2017-09-18,66.08000183105469
2017-09-19,66.16999816894531
2017-09-20,66.08999633789062
2017-09-21,65.91999816894531
2017-09-22,65.77999877929688
2017-09-25,64.7300033569336
2017-09-26,64.11000061035156
2017-09-27,64.38999938964844
2017-09-28,63.97999954223633
2017-09-29,64.19999694824219
2017-10-02,64.87000274658203
2017-10-03,65.1500015258789
2017-10-04,65.83000183105469
2017-10-05,65.69999694824219
2017-10-06,66.36000061035156
2017-10-09,66.55999755859375
2017-10-10,66.5999984741211
2017-10-11,66.62000274658203
2017-10-12,67.54000091552734
2017-10-13,66.98999786376953
2017-10-16,66.91000366210938
2017-10-17,66.12000274658203
2017-10-18,66.44000244140625
2017-10-19,66.87999725341797
2017-10-20,67.25
2017-10-23,67.0199966430664
2017-10-24,67.31999969482422
2017-10-25,67.38999938964844
2017-10-26,67.70999908447266
2017-10-27,67.97000122070312
2017-10-30,67.48999786376953
2017-10-31,68.02999877929688
2017-11-01,68.0199966430664
2017-11-02,68.12999725341797
2017-11-03,68.37000274658203
2017-11-06,68.22000122070312
2017-11-07,68.25
2017-11-08,68.11000061035156
2017-11-09,67.47000122070312
2017-11-10,66.80999755859375
2017-11-13,67.12999725341797
2017-11-14,67.45999908447266
2017-11-15,67.30999755859375
2017-11-16,68.73999786376953
2017-11-17,68.79000091552734
2017-11-20,69.95999908447266
2017-11-21,69.91000366210938
2017-11-22,68.69000244140625
2017-11-24,69.36000061035156
2017-11-27,69.30999755859375
2017-11-28,70.58999633789062
2017-11-29,68.69000244140625
2017-11-30,69.23999786376953
2017-12-01,68.69000244140625
2017-12-04,66.23999786376953
2017-12-05,65.83000183105469
2017-12-06,65.88999938964844
2017-12-07,66.70999908447266
2017-12-08,67.37999725341797
2017-12-11,67.0
2017-12-12,67.05999755859375
2017-12-13,66.68000030517578
2017-12-14,66.51000213623047
2017-12-15,67.61000061035156
2017-12-18,67.66000366210938
2017-12-19,67.75
2017-12-20,67.4000015258789
2017-12-21,67.5199966430664
2017-12-22,67.3499984741211
2017-12-26,67.25
2017-12-27,67.30000305175781
2017-12-28,67.44999694824219
2017-12-29,66.97000122070312
2018-01-02,67.5999984741211
2018-01-03,69.31999969482422
2018-01-04,68.80000305175781
2018-01-05,69.9000015258789
2018-01-08,70.05000305175781
2018-01-09,71.7699966430664
2018-01-10,70.79000091552734
2018-01-11,70.80000305175781
2018-01-12,71.7300033569336
2018-01-16,71.2300033569336
2018-01-17,72.05999755859375
2018-01-18,72.19000244140625
2018-01-19,73.06999969482422
2018-01-22,73.4800033569336
2018-01-23,73.44000244140625
2018-01-24,73.58000183105469
2018-01-25,73.86000061035156
2018-01-26,74.81999969482422
2018-01-29,74.52999877929688
2018-01-30,72.98999786376953
2018-01-31,73.43000030517578
2018-02-01,72.83000183105469
2018-02-02,71.25
2018-02-05,68.22000122070312
2018-02-06,68.44999694824219
2018-02-07,68.05999755859375
2018-02-08,65.05000305175781
2018-02-09,66.9800033569336
2018-02-12,68.43000030517578
2018-02-13,68.33999633789062
2018-02-14,69.69999694824219
2018-02-15,72.0199966430664
2018-02-16,71.97000122070312
2018-02-20,71.08000183105469
2018-02-21,71.25
2018-02-22,70.68000030517578
2018-02-23,70.69999694824219
2018-02-26,70.58000183105469
2018-02-27,69.0
2018-02-28,68.58999633789062
2018-03-01,67.37999725341797
2018-03-02,67.51000213623047
2018-03-05,67.55000305175781
2018-03-06,68.11000061035156
2018-03-07,69.69999694824219
2018-03-08,69.8499984741211
2018-03-09,71.12999725341797
2018-03-12,70.70999908447266
2018-03-13,70.68000030517578
2018-03-14,69.91999816894531
2018-03-15,70.18000030517578
2018-03-16,69.9000015258789
2018-03-19,69.33999633789062
2018-03-20,69.8499984741211
2018-03-21,69.4000015258789
2018-03-22,67.47000122070312
2018-03-23,66.05999755859375
2018-03-26,68.19999694824219
2018-03-27,67.0
2018-03-28,66.4000015258789
2018-03-29,66.9000015258789
2018-04-02,64.43000030517578
2018-04-03,65.41999816894531
2018-04-04,65.44999694824219
2018-04-05,65.68000030517578
2018-04-06,63.650001525878906
2018-04-09,65.19000244140625
2018-04-10,66.63999938964844
2018-04-11,66.08000183105469
2018-04-12,67.19999694824219
2018-04-13,67.20999908447266
2018-04-16,68.16999816894531
2018-04-17,68.44000244140625
2018-04-18,69.55000305175781
2018-04-19,67.97000122070312
2018-04-20,67.55000305175781
2018-04-23,68.06999969482422
2018-04-24,66.63999938964844
2018-04-25,65.80000305175781
2018-04-26,66.37000274658203
2018-04-27,66.27999877929688
2018-04-30,65.73999786376953
2018-05-01,66.23999786376953
2018-05-02,65.91000366210938
2018-05-03,66.33999633789062
2018-05-04,67.0
2018-05-07,67.38999938964844
2018-05-08,67.37000274658203
2018-05-09,68.12999725341797
2018-05-10,68.86000061035156
2018-05-11,69.44999694824219
2018-05-14,69.20999908447266
2018-05-15,62.5
2018-05-16,61.939998626708984
2018-05-17,63.59000015258789
2018-05-18,64.31999969482422
2018-05-21,65.55000305175781
2018-05-22,64.83999633789062
2018-05-23,64.52999877929688
2018-05-24,64.12000274658203
2018-05-25,63.150001525878906
2018-05-29,61.849998474121094
2018-05-30,62.689998626708984
2018-05-31,61.91999816894531
2018-06-01,62.779998779296875
2018-06-04,63.380001068115234
2018-06-05,63.52000045776367
2018-06-06,65.19000244140625
2018-06-07,65.2300033569336
2018-06-08,65.7300033569336
2018-06-11,66.12999725341797
2018-06-12,66.31999969482422
2018-06-13,66.26000213623047
2018-06-14,66.30999755859375
2018-06-15,66.12999725341797
2018-06-18,64.97000122070312
2018-06-19,63.52000045776367
2018-06-20,62.790000915527344
2018-06-21,63.040000915527344
2018-06-22,62.790000915527344
2018-06-25,61.20000076293945
2018-06-26,61.97999954223633
2018-06-27,61.13999938964844
2018-06-28,61.290000915527344
2018-06-29,61.84000015258789
2018-07-02,61.470001220703125
2018-07-03,61.25
2018-07-05,61.79999923706055
2018-07-06,62.290000915527344
2018-07-09,63.119998931884766
2018-07-10,63.66999816894531
2018-07-11,62.86000061035156
2018-07-12,63.45000076293945
2018-07-13,63.380001068115234
2018-07-16,62.720001220703125
2018-07-17,63.040000915527344
2018-07-18,62.9900016784668
2018-07-19,64.1500015258789
2018-07-20,63.849998474121094
2018-07-23,63.720001220703125
2018-07-24,64.79000091552734
2018-07-25,65.95999908447266
2018-07-26,66.75
2018-07-27,65.75
2018-07-30,64.62999725341797
2018-07-31,66.04000091552734
2018-08-01,64.9800033569336
2018-08-02,65.29000091552734
2018-08-03,65.7300033569336
2018-08-06,66.51000213623047
2018-08-07,67.66000366210938
2018-08-08,67.37999725341797
2018-08-09,66.69000244140625
2018-08-10,66.26000213623047
2018-08-13,65.94000244140625
2018-08-14,66.75
2018-08-15,64.7300033569336
2018-08-16,65.5
2018-08-17,64.66000366210938
2018-08-20,64.47000122070312
2018-08-21,64.93000030517578
2018-08-22,65.6500015258789
2018-08-23,65.69000244140625
2018-08-24,65.9800033569336
2018-08-27,66.08000183105469
2018-08-28,66.69000244140625
2018-08-29,67.01000213623047
2018-08-30,67.26000213623047
2018-08-31,67.54000091552734
2018-09-04,67.2699966430664
2018-09-05,66.95999908447266
2018-09-06,67.36000061035156
2018-09-07,67.4000015258789
2018-09-10,67.93000030517578
2018-09-11,67.62000274658203
2018-09-12,67.91000366210938
2018-09-13,69.33000183105469
2018-09-14,68.8499984741211
2018-09-17,69.08000183105469
2018-09-18,68.93000030517578
2018-09-19,69.55999755859375
2018-09-20,71.12999725341797
2018-09-21,70.72000122070312
2018-09-24,69.94999694824219
2018-09-25,70.37999725341797
2018-09-26,70.33000183105469
2018-09-27,70.80000305175781
2018-09-28,70.54000091552734
2018-10-01,71.26000213623047
2018-10-02,71.68000030517578
2018-10-03,72.12000274658203
2018-10-04,70.66000366210938
2018-10-05,70.30000305175781
2018-10-08,69.5
2018-10-09,69.41000366210938
2018-10-10,66.66999816894531
2018-10-11,64.88999938964844
2018-10-12,66.23999786376953
2018-10-15,65.62999725341797
2018-10-16,67.45999908447266
2018-10-17,67.19999694824219
2018-10-18,65.75
2018-10-19,64.47000122070312
2018-10-22,64.27999877929688
2018-10-23,62.72999954223633
2018-10-24,61.130001068115234
2018-10-25,62.61000061035156
2018-10-26,62.72999954223633
2018-10-29,62.08000183105469
2018-10-30,63.63999938964844
2018-10-31,64.79000091552734
2018-11-01,65.22000122070312
2018-11-02,65.93000030517578
2018-11-05,65.91000366210938
2018-11-06,65.9800033569336
2018-11-07,68.26000213623047
2018-11-08,67.79000091552734
2018-11-09,67.2699966430664
2018-11-12,64.5
2018-11-13,64.33999633789062
2018-11-14,63.470001220703125
2018-11-15,64.72000122070312
2018-11-16,64.98999786376953
2018-11-19,62.61000061035156
2018-11-20,67.5199966430664
2018-11-21,67.72000122070312
2018-11-23,68.20999908447266
2018-11-26,69.25
2018-11-27,69.36000061035156
2018-11-28,71.4800033569336
2018-11-29,71.56999969482422
2018-11-30,72.3499984741211
2018-12-03,74.66999816894531
2018-12-04,72.91000366210938
2018-12-06,71.91000366210938
2018-12-07,70.25
2018-12-10,70.58999633789062
2018-12-11,71.05000305175781
2018-12-12,71.75
2018-12-13,71.13999938964844
2018-12-14,69.36000061035156
2018-12-17,67.8499984741211
2018-12-18,67.98999786376953
2018-12-19,66.83000183105469
2018-12-20,65.19000244140625
2018-12-21,63.290000915527344
2018-12-24,62.66999816894531
2018-12-26,65.54000091552734
2018-12-27,66.4800033569336
2018-12-28,65.95999908447266
2018-12-31,67.45999908447266
2019-01-02,65.69000244140625
2019-01-03,63.27000045776367
2019-01-04,65.45999908447266
2019-01-07,66.8499984741211
2019-01-08,67.83000183105469
2019-01-09,69.25
2019-01-10,69.9000015258789
2019-01-11,70.37999725341797
2019-01-14,69.75
2019-01-15,70.5999984741211
2019-01-16,70.02999877929688
2019-01-17,70.81999969482422
2019-01-18,71.93000030517578
2019-01-22,71.31999969482422
2019-01-23,71.6500015258789
2019-01-24,72.18000030517578
2019-01-25,73.6500015258789
2019-01-28,73.2699966430664
2019-01-29,73.55999755859375
2019-01-30,75.44000244140625
2019-01-31,76.05000305175781
2019-02-01,76.04000091552734
2019-02-04,76.02999877929688
2019-02-05,76.30999755859375
2019-02-06,76.30000305175781
2019-02-07,75.33000183105469
2019-02-08,75.80000305175781
2019-02-11,76.08000183105469
2019-02-12,77.06999969482422
2019-02-13,77.25
2019-02-14,77.0199966430664
2019-02-15,78.30000305175781
2019-02-19,77.5199966430664
2019-02-20,78.55999755859375
2019-02-21,77.88999938964844
2019-02-22,78.41999816894531
2019-02-25,79.33999633789062
2019-02-26,78.55000305175781
2019-02-27,79.41999816894531
2019-02-28,79.44000244140625
2019-03-01,81.23999786376953
2019-03-04,80.12999725341797
2019-03-05,79.73999786376953
2019-03-06,78.75
2019-03-07,78.7300033569336
2019-03-08,77.9800033569336
2019-03-11,79.30000305175781
2019-03-12,79.93000030517578
2019-03-13,80.12999725341797
2019-03-14,80.61000061035156
2019-03-15,81.0999984741211
2019-03-18,80.97000122070312
2019-03-19,81.19999694824219
2019-03-20,80.91999816894531
2019-03-21,82.0
2019-03-22,78.98999786376953
2019-03-25,79.5199966430664
2019-03-26,80.6500015258789
2019-03-27,79.0
2019-03-28,79.69999694824219
2019-03-29,80.37999725341797
2019-04-01,81.55999755859375
2019-04-02,81.13999938964844
