Date,ROK
2015-11-25,105.12999725341797
2015-11-27,107.01000213623047
2015-11-30,106.44000244140625
2015-12-01,106.91999816894531
2015-12-02,105.2699966430664
2015-12-03,104.08000183105469
2015-12-04,106.7300033569336
2015-12-07,106.83999633789062
2015-12-08,103.91000366210938
2015-12-09,103.80999755859375
2015-12-10,103.69999694824219
2015-12-11,101.58000183105469
2015-12-14,103.33999633789062
2015-12-15,101.54000091552734
2015-12-16,103.37999725341797
2015-12-17,100.0199966430664
2015-12-18,99.62000274658203
2015-12-21,100.75
2015-12-22,102.01000213623047
2015-12-23,104.19999694824219
2015-12-24,103.81999969482422
2015-12-28,103.2300033569336
2015-12-29,104.95999908447266
2015-12-30,103.9800033569336
2015-12-31,102.61000061035156
2016-01-04,101.5199966430664
2016-01-05,100.61000061035156
2016-01-06,97.91999816894531
2016-01-07,93.43000030517578
2016-01-08,93.47000122070312
2016-01-11,93.44999694824219
2016-01-12,94.31999969482422
2016-01-13,92.97000122070312
2016-01-14,92.58999633789062
2016-01-15,91.68000030517578
2016-01-19,91.26000213623047
2016-01-20,89.70999908447266
2016-01-21,90.05999755859375
2016-01-22,91.58000183105469
2016-01-25,90.66000366210938
2016-01-26,94.47000122070312
2016-01-27,93.87000274658203
2016-01-28,93.12999725341797
2016-01-29,95.56999969482422
2016-02-01,94.47000122070312
2016-02-02,92.7300033569336
2016-02-03,95.05999755859375
2016-02-04,98.63999938964844
2016-02-05,98.83000183105469
2016-02-08,97.4000015258789
2016-02-09,97.2699966430664
2016-02-10,95.55000305175781
2016-02-11,93.98999786376953
2016-02-12,96.33000183105469
2016-02-16,100.26000213623047
2016-02-17,102.25
2016-02-18,101.91999816894531
2016-02-19,101.5999984741211
2016-02-22,105.06999969482422
2016-02-23,102.66000366210938
2016-02-24,102.41000366210938
2016-02-25,104.04000091552734
2016-02-26,104.87999725341797
2016-02-29,104.08999633789062
2016-03-01,106.80000305175781
2016-03-02,107.33999633789062
2016-03-03,106.9800033569336
2016-03-04,107.37999725341797
2016-03-07,108.83999633789062
2016-03-08,105.37999725341797
2016-03-09,105.22000122070312
2016-03-10,106.08999633789062
2016-03-11,106.61000061035156
2016-03-14,107.55000305175781
2016-03-15,107.18000030517578
2016-03-16,109.54000091552734
2016-03-17,112.9800033569336
2016-03-18,113.51000213623047
2016-03-21,114.06999969482422
2016-03-22,114.05999755859375
2016-03-23,113.05000305175781
2016-03-24,111.56999969482422
2016-03-28,111.88999938964844
2016-03-29,112.75
2016-03-30,114.3499984741211
2016-03-31,113.75
2016-04-01,113.55999755859375
2016-04-04,111.94999694824219
2016-04-05,111.37000274658203
2016-04-06,111.58000183105469
2016-04-07,110.9800033569336
2016-04-08,111.48999786376953
2016-04-11,111.9800033569336
2016-04-12,112.98999786376953
2016-04-13,115.55000305175781
2016-04-14,116.41000366210938
2016-04-15,116.86000061035156
2016-04-18,117.05999755859375
2016-04-19,116.19000244140625
2016-04-20,115.62000274658203
2016-04-21,114.98999786376953
2016-04-22,115.11000061035156
2016-04-25,114.7699966430664
2016-04-26,115.91999816894531
2016-04-27,115.69000244140625
2016-04-28,114.23999786376953
2016-04-29,113.47000122070312
2016-05-02,113.23999786376953
2016-05-03,112.36000061035156
2016-05-04,111.05000305175781
2016-05-05,111.68000030517578
2016-05-06,112.19000244140625
2016-05-09,111.29000091552734
2016-05-10,113.80000305175781
2016-05-11,113.91999816894531
2016-05-12,114.01000213623047
2016-05-13,113.08000183105469
2016-05-16,114.58000183105469
2016-05-17,113.73999786376953
2016-05-18,112.25
2016-05-19,110.2300033569336
2016-05-20,111.16999816894531
2016-05-23,111.79000091552734
2016-05-24,113.66999816894531
2016-05-25,115.75
2016-05-26,116.7699966430664
2016-05-27,116.51000213623047
2016-05-31,116.05000305175781
2016-06-01,116.16000366210938
2016-06-02,117.47000122070312
2016-06-03,118.18000030517578
2016-06-06,118.91000366210938
2016-06-07,118.83000183105469
2016-06-08,119.0199966430664
2016-06-09,118.73999786376953
2016-06-10,116.69999694824219
2016-06-13,115.94000244140625
2016-06-14,116.12000274658203
2016-06-15,115.58000183105469
2016-06-16,115.88999938964844
2016-06-17,116.69999694824219
2016-06-20,118.0
2016-06-21,117.22000122070312
2016-06-22,117.98999786376953
2016-06-23,120.5199966430664
2016-06-24,112.37000274658203
2016-06-27,108.11000061035156
2016-06-28,109.86000061035156
2016-06-29,111.62000274658203
2016-06-30,114.81999969482422
2016-07-01,115.88999938964844
2016-07-05,112.68000030517578
2016-07-06,112.8499984741211
2016-07-07,112.97000122070312
2016-07-08,115.69999694824219
2016-07-11,117.51000213623047
2016-07-12,119.02999877929688
2016-07-13,118.83999633789062
2016-07-14,118.7300033569336
2016-07-15,119.16000366210938
2016-07-18,119.33000183105469
2016-07-19,119.0
2016-07-20,119.51000213623047
2016-07-21,118.45999908447266
2016-07-22,118.52999877929688
2016-07-25,118.18000030517578
2016-07-26,120.63999938964844
2016-07-27,116.93000030517578
2016-07-28,116.2300033569336
2016-07-29,114.4000015258789
2016-08-01,113.97000122070312
2016-08-02,113.05000305175781
2016-08-03,114.66000366210938
2016-08-04,115.05000305175781
2016-08-05,117.13999938964844
2016-08-08,117.98999786376953
2016-08-09,118.56999969482422
2016-08-10,119.33000183105469
2016-08-11,119.0199966430664
2016-08-12,117.63999938964844
2016-08-15,118.86000061035156
2016-08-16,118.94000244140625
2016-08-17,118.94999694824219
2016-08-18,119.30999755859375
2016-08-19,118.43000030517578
2016-08-22,118.1500015258789
2016-08-23,118.83999633789062
2016-08-24,117.81999969482422
2016-08-25,117.69000244140625
2016-08-26,117.87000274658203
2016-08-29,118.30000305175781
2016-08-30,117.3499984741211
2016-08-31,115.93000030517578
2016-09-01,116.43000030517578
2016-09-02,117.08000183105469
2016-09-06,116.5
2016-09-07,116.44000244140625
2016-09-08,116.20999908447266
2016-09-09,112.5
2016-09-12,114.72000122070312
2016-09-13,114.18000030517578
2016-09-14,114.55000305175781
2016-09-15,115.44999694824219
2016-09-16,113.88999938964844
2016-09-19,114.94000244140625
2016-09-20,115.04000091552734
2016-09-21,117.02999877929688
2016-09-22,118.58000183105469
2016-09-23,115.7699966430664
2016-09-26,114.58999633789062
2016-09-27,115.62000274658203
2016-09-28,117.69999694824219
2016-09-29,117.12000274658203
2016-09-30,122.33999633789062
2016-10-03,120.56999969482422
2016-10-04,119.19000244140625
2016-10-05,121.23999786376953
2016-10-06,120.66999816894531
2016-10-07,119.69999694824219
2016-10-10,117.04000091552734
2016-10-11,115.19999694824219
2016-10-12,116.2699966430664
2016-10-13,116.30000305175781
2016-10-14,116.80000305175781
2016-10-17,115.5199966430664
2016-10-18,115.97000122070312
2016-10-19,117.44999694824219
2016-10-20,118.01000213623047
2016-10-21,122.98999786376953
2016-10-24,119.66999816894531
2016-10-25,118.62000274658203
2016-10-26,120.62000274658203
2016-10-27,118.20999908447266
2016-10-28,118.80000305175781
2016-10-31,119.72000122070312
2016-11-01,118.95999908447266
2016-11-02,118.30999755859375
2016-11-03,117.47000122070312
2016-11-04,117.55999755859375
2016-11-07,124.23999786376953
2016-11-08,125.02999877929688
2016-11-09,126.8499984741211
2016-11-10,130.75
2016-11-11,131.7100067138672
2016-11-14,132.22000122070312
2016-11-15,133.47999572753906
2016-11-16,133.3800048828125
2016-11-17,131.9499969482422
2016-11-18,131.1999969482422
2016-11-21,131.7100067138672
2016-11-22,131.7100067138672
2016-11-23,131.86000061035156
2016-11-25,132.9199981689453
2016-11-28,130.5
2016-11-29,131.33999633789062
2016-11-30,133.7100067138672
2016-12-01,137.19000244140625
2016-12-02,136.7899932861328
2016-12-05,136.22000122070312
2016-12-06,136.39999389648438
2016-12-07,138.92999267578125
2016-12-08,137.61000061035156
2016-12-09,139.55999755859375
2016-12-12,137.39999389648438
2016-12-13,137.07000732421875
2016-12-14,135.57000732421875
2016-12-15,136.2100067138672
2016-12-16,134.91000366210938
2016-12-19,134.8300018310547
2016-12-20,135.57000732421875
2016-12-21,135.57000732421875
2016-12-22,135.57000732421875
2016-12-23,136.00999450683594
2016-12-27,136.02999877929688
2016-12-28,134.74000549316406
2016-12-29,134.85000610351562
2016-12-30,134.39999389648438
2017-01-03,138.5399932861328
2017-01-04,137.9600067138672
2017-01-05,137.74000549316406
2017-01-06,138.50999450683594
2017-01-09,138.30999755859375
2017-01-10,139.52999877929688
2017-01-11,141.66000366210938
2017-01-12,140.75999450683594
2017-01-13,141.99000549316406
2017-01-17,139.63999938964844
2017-01-18,139.9600067138672
2017-01-19,140.0
2017-01-20,140.55999755859375
2017-01-23,140.02000427246094
2017-01-24,142.02999877929688
2017-01-25,153.00999450683594
2017-01-26,152.9199981689453
2017-01-27,150.75
2017-01-30,149.30999755859375
2017-01-31,147.99000549316406
2017-02-01,147.75999450683594
2017-02-02,147.64999389648438
2017-02-03,149.72999572753906
2017-02-06,149.9600067138672
2017-02-07,149.41000366210938
2017-02-08,148.6300048828125
2017-02-09,150.35000610351562
2017-02-10,151.4499969482422
2017-02-13,152.00999450683594
2017-02-14,152.2100067138672
2017-02-15,152.49000549316406
2017-02-16,151.8800048828125
2017-02-17,151.9199981689453
2017-02-21,151.8300018310547
2017-02-22,152.8800048828125
2017-02-23,151.47000122070312
2017-02-24,151.13999938964844
2017-02-27,151.25999450683594
2017-02-28,151.10000610351562
2017-03-01,155.47999572753906
2017-03-02,153.0500030517578
2017-03-03,153.00999450683594
2017-03-06,153.19000244140625
2017-03-07,153.5800018310547
2017-03-08,153.02999877929688
2017-03-09,152.17999267578125
2017-03-10,154.30999755859375
2017-03-13,154.4499969482422
2017-03-14,152.4499969482422
2017-03-15,156.47000122070312
2017-03-16,155.6199951171875
2017-03-17,155.99000549316406
2017-03-20,155.9499969482422
2017-03-21,154.14999389648438
2017-03-22,154.61000061035156
2017-03-23,154.0800018310547
2017-03-24,153.25
2017-03-27,152.85000610351562
2017-03-28,155.13999938964844
2017-03-29,154.47000122070312
2017-03-30,155.3800048828125
2017-03-31,155.7100067138672
2017-04-03,155.30999755859375
2017-04-04,155.9600067138672
2017-04-05,155.17999267578125
2017-04-06,155.8800048828125
2017-04-07,155.27999877929688
2017-04-10,156.0500030517578
2017-04-11,156.11000061035156
2017-04-12,150.22999572753906
2017-04-13,148.42999267578125
2017-04-17,150.52000427246094
2017-04-18,149.52999877929688
2017-04-19,149.5800018310547
2017-04-20,153.82000732421875
2017-04-21,153.58999633789062
2017-04-24,156.9499969482422
2017-04-25,160.13999938964844
2017-04-26,159.9600067138672
2017-04-27,159.27000427246094
2017-04-28,157.35000610351562
2017-05-01,156.5
2017-05-02,155.97000122070312
2017-05-03,154.5399932861328
2017-05-04,154.89999389648438
2017-05-05,156.38999938964844
2017-05-08,156.1300048828125
2017-05-09,157.1300048828125
2017-05-10,157.63999938964844
2017-05-11,156.8699951171875
2017-05-12,155.6999969482422
2017-05-15,158.02000427246094
2017-05-16,157.5
2017-05-17,153.74000549316406
2017-05-18,154.22000122070312
2017-05-19,157.36000061035156
2017-05-22,158.4499969482422
2017-05-23,158.58999633789062
2017-05-24,158.00999450683594
2017-05-25,159.25999450683594
2017-05-26,159.27999877929688
2017-05-30,159.3800048828125
2017-05-31,158.72000122070312
2017-06-01,161.07000732421875
2017-06-02,162.38999938964844
2017-06-05,162.16000366210938
2017-06-06,159.74000549316406
2017-06-07,157.52000427246094
2017-06-08,160.0500030517578
2017-06-09,162.1300048828125
2017-06-12,161.3000030517578
2017-06-13,161.00999450683594
2017-06-14,159.86000061035156
2017-06-15,161.60000610351562
2017-06-16,164.08999633789062
2017-06-19,164.05999755859375
2017-06-20,162.14999389648438
2017-06-21,160.1199951171875
2017-06-22,160.52999877929688
2017-06-23,162.19000244140625
2017-06-26,161.36000061035156
2017-06-27,159.3699951171875
2017-06-28,160.52999877929688
2017-06-29,158.82000732421875
2017-06-30,161.9600067138672
2017-07-03,162.83999633789062
2017-07-05,163.49000549316406
2017-07-06,162.7899932861328
2017-07-07,164.42999267578125
2017-07-10,164.69000244140625
2017-07-11,164.16000366210938
2017-07-12,165.72999572753906
2017-07-13,165.67999267578125
2017-07-14,167.33999633789062
2017-07-17,166.3000030517578
2017-07-18,165.49000549316406
2017-07-19,167.33999633789062
2017-07-20,166.8300018310547
2017-07-21,165.0800018310547
2017-07-24,163.9600067138672
2017-07-25,163.10000610351562
2017-07-26,162.77999877929688
2017-07-27,164.97000122070312
2017-07-28,164.47000122070312
2017-07-31,165.02999877929688
2017-08-01,163.57000732421875
2017-08-02,165.22000122070312
2017-08-03,165.52999877929688
2017-08-04,164.89999389648438
2017-08-07,165.82000732421875
2017-08-08,165.60000610351562
2017-08-09,165.63999938964844
2017-08-10,162.2100067138672
2017-08-11,161.66000366210938
2017-08-14,163.9600067138672
2017-08-15,164.1199951171875
2017-08-16,164.02999877929688
2017-08-17,161.25999450683594
2017-08-18,161.3800048828125
2017-08-21,160.4600067138672
2017-08-22,163.1699981689453
2017-08-23,160.00999450683594
2017-08-24,160.1300048828125
2017-08-25,159.61000061035156
2017-08-28,159.57000732421875
2017-08-29,160.3800048828125
2017-08-30,162.6199951171875
2017-08-31,164.05999755859375
2017-09-01,164.36000061035156
2017-09-05,163.41000366210938
2017-09-06,162.32000732421875
2017-09-07,162.55999755859375
2017-09-08,164.00999450683594
2017-09-11,168.83999633789062
2017-09-12,169.1199951171875
2017-09-13,169.88999938964844
2017-09-14,172.14999389648438
2017-09-15,173.72999572753906
2017-09-18,175.16000366210938
2017-09-19,177.1300048828125
2017-09-20,177.5800018310547
2017-09-21,177.3300018310547
2017-09-22,177.5500030517578
2017-09-25,177.6699981689453
2017-09-26,176.97999572753906
2017-09-27,177.3300018310547
2017-09-28,177.27000427246094
2017-09-29,178.2100067138672
2017-10-02,180.6999969482422
2017-10-03,180.8000030517578
2017-10-04,182.35000610351562
2017-10-05,182.50999450683594
2017-10-06,182.30999755859375
2017-10-09,183.27000427246094
2017-10-10,182.74000549316406
2017-10-11,183.75
2017-10-12,184.5
2017-10-13,185.8800048828125
2017-10-16,186.41000366210938
2017-10-17,186.27000427246094
2017-10-18,184.97000122070312
2017-10-19,186.44000244140625
2017-10-20,188.5
2017-10-23,187.6699981689453
2017-10-24,188.67999267578125
2017-10-25,187.07000732421875
2017-10-26,188.02999877929688
2017-10-27,188.77999877929688
2017-10-30,187.0
2017-10-31,200.82000732421875
2017-11-01,195.16000366210938
2017-11-02,199.22000122070312
2017-11-03,198.3800048828125
2017-11-06,196.8300018310547
2017-11-07,200.8300018310547
2017-11-08,193.77999877929688
2017-11-09,189.80999755859375
2017-11-10,192.61000061035156
2017-11-13,192.5399932861328
2017-11-14,191.5800018310547
2017-11-15,188.72999572753906
2017-11-16,193.61000061035156
2017-11-17,194.36000061035156
2017-11-20,194.22999572753906
2017-11-21,193.02000427246094
2017-11-22,191.02000427246094
2017-11-24,191.47999572753906
2017-11-27,191.0399932861328
2017-11-28,197.1300048828125
2017-11-29,190.1300048828125
2017-11-30,193.0800018310547
2017-12-01,190.4600067138672
2017-12-04,190.77999877929688
2017-12-05,187.67999267578125
2017-12-06,190.58999633789062
2017-12-07,192.25999450683594
2017-12-08,192.86000061035156
2017-12-11,191.47000122070312
2017-12-12,190.75
2017-12-13,191.4600067138672
2017-12-14,189.4499969482422
2017-12-15,190.92999267578125
2017-12-18,192.8300018310547
2017-12-19,193.83999633789062
2017-12-20,193.07000732421875
2017-12-21,194.13999938964844
2017-12-22,194.57000732421875
2017-12-26,194.52999877929688
2017-12-27,195.99000549316406
2017-12-28,197.52999877929688
2017-12-29,196.35000610351562
2018-01-02,197.66000366210938
2018-01-03,200.5500030517578
2018-01-04,199.66000366210938
2018-01-05,199.97000122070312
2018-01-08,202.00999450683594
2018-01-09,202.75
2018-01-10,202.1300048828125
2018-01-11,206.13999938964844
2018-01-12,207.9199981689453
2018-01-16,205.02000427246094
2018-01-17,206.55999755859375
2018-01-18,205.0500030517578
2018-01-19,203.50999450683594
2018-01-22,203.92999267578125
2018-01-23,204.69000244140625
2018-01-24,200.47000122070312
2018-01-25,199.7100067138672
2018-01-26,203.00999450683594
2018-01-29,199.77999877929688
2018-01-30,199.77999877929688
2018-01-31,197.2899932861328
2018-02-01,199.19000244140625
2018-02-02,194.02000427246094
2018-02-05,184.55999755859375
2018-02-06,188.57000732421875
2018-02-07,188.77999877929688
2018-02-08,178.72999572753906
2018-02-09,183.0399932861328
2018-02-12,186.3000030517578
2018-02-13,184.44000244140625
2018-02-14,187.08999633789062
2018-02-15,187.5800018310547
2018-02-16,185.55999755859375
2018-02-20,184.6699981689453
2018-02-21,183.9499969482422
2018-02-22,185.2899932861328
2018-02-23,185.47000122070312
2018-02-26,188.3699951171875
2018-02-27,184.60000610351562
2018-02-28,180.8000030517578
2018-03-01,176.1699981689453
2018-03-02,178.6199951171875
2018-03-05,181.11000061035156
2018-03-06,181.5
2018-03-07,182.10000610351562
2018-03-08,183.85000610351562
2018-03-09,189.1300048828125
2018-03-12,187.89999389648438
2018-03-13,185.4199981689453
2018-03-14,183.41000366210938
2018-03-15,181.75999450683594
2018-03-16,183.97999572753906
2018-03-19,182.00999450683594
2018-03-20,182.25999450683594
2018-03-21,181.3800048828125
2018-03-22,175.9600067138672
2018-03-23,171.00999450683594
2018-03-26,177.0500030517578
2018-03-27,173.2100067138672
2018-03-28,174.6999969482422
2018-03-29,174.1999969482422
2018-04-02,168.97000122070312
2018-04-03,172.77000427246094
2018-04-04,173.33999633789062
2018-04-05,174.92999267578125
2018-04-06,168.9600067138672
2018-04-09,169.2899932861328
2018-04-10,172.0399932861328
2018-04-11,171.86000061035156
2018-04-12,173.97000122070312
2018-04-13,172.8800048828125
2018-04-16,173.5800018310547
2018-04-17,174.5399932861328
2018-04-18,177.1199951171875
2018-04-19,174.5
2018-04-20,172.8300018310547
2018-04-23,169.2100067138672
2018-04-24,162.00999450683594
2018-04-25,167.3000030517578
2018-04-26,165.2899932861328
2018-04-27,166.2899932861328
2018-04-30,164.52999877929688
2018-05-01,167.24000549316406
2018-05-02,167.38999938964844
2018-05-03,169.9499969482422
2018-05-04,173.49000549316406
2018-05-07,174.0500030517578
2018-05-08,175.08999633789062
2018-05-09,177.1999969482422
2018-05-10,178.02000427246094
2018-05-11,177.91000366210938
2018-05-14,178.86000061035156
2018-05-15,178.17999267578125
2018-05-16,180.0399932861328
2018-05-17,179.75
2018-05-18,182.33999633789062
2018-05-21,183.6699981689453
2018-05-22,181.1199951171875
2018-05-23,180.8000030517578
2018-05-24,178.89999389648438
2018-05-25,178.0
2018-05-29,176.4199981689453
2018-05-30,177.97999572753906
2018-05-31,175.41000366210938
2018-06-01,178.60000610351562
2018-06-04,178.0800018310547
2018-06-05,178.35000610351562
2018-06-06,178.0
2018-06-07,178.64999389648438
2018-06-08,178.00999450683594
2018-06-11,178.4499969482422
2018-06-12,180.2100067138672
2018-06-13,178.8300018310547
2018-06-14,178.94000244140625
2018-06-15,177.66000366210938
2018-06-18,175.47000122070312
2018-06-19,170.25999450683594
2018-06-20,170.82000732421875
2018-06-21,168.13999938964844
2018-06-22,167.97999572753906
2018-06-25,165.52000427246094
2018-06-26,164.74000549316406
2018-06-27,165.22000122070312
2018-06-28,164.63999938964844
2018-06-29,166.22999572753906
2018-07-02,167.69000244140625
2018-07-03,167.1199951171875
2018-07-05,169.6199951171875
2018-07-06,169.24000549316406
2018-07-09,170.89999389648438
2018-07-10,171.39999389648438
2018-07-11,167.25
2018-07-12,168.8300018310547
2018-07-13,171.07000732421875
2018-07-16,167.6300048828125
2018-07-17,169.3000030517578
2018-07-18,170.41000366210938
2018-07-19,172.07000732421875
2018-07-20,171.3000030517578
2018-07-23,167.92999267578125
2018-07-24,170.47000122070312
2018-07-25,183.4600067138672
2018-07-26,184.07000732421875
2018-07-27,184.05999755859375
2018-07-30,182.75
2018-07-31,187.55999755859375
2018-08-01,184.38999938964844
2018-08-02,180.3300018310547
2018-08-03,179.47999572753906
2018-08-06,178.89999389648438
2018-08-07,181.38999938964844
2018-08-08,177.1999969482422
2018-08-09,175.91000366210938
2018-08-10,173.25999450683594
2018-08-13,171.91000366210938
2018-08-14,172.3800048828125
2018-08-15,171.69000244140625
2018-08-16,173.32000732421875
2018-08-17,173.6300048828125
2018-08-20,173.77999877929688
2018-08-21,173.7899932861328
2018-08-22,171.33999633789062
2018-08-23,172.8000030517578
2018-08-24,175.0399932861328
2018-08-27,176.91000366210938
2018-08-28,177.49000549316406
2018-08-29,178.5500030517578
2018-08-30,178.17999267578125
2018-08-31,180.9600067138672
2018-09-04,181.75
2018-09-05,181.9600067138672
2018-09-06,182.08999633789062
2018-09-07,183.5
2018-09-10,184.69000244140625
2018-09-11,184.49000549316406
2018-09-12,185.35000610351562
2018-09-13,188.3699951171875
2018-09-14,191.60000610351562
2018-09-17,191.4499969482422
2018-09-18,194.07000732421875
2018-09-19,194.6300048828125
2018-09-20,196.9499969482422
2018-09-21,196.47000122070312
2018-09-24,193.17999267578125
2018-09-25,191.61000061035156
2018-09-26,190.33999633789062
2018-09-27,189.47000122070312
2018-09-28,187.52000427246094
2018-10-01,188.00999450683594
2018-10-02,189.5500030517578
2018-10-03,189.88999938964844
2018-10-04,189.57000732421875
2018-10-05,185.69000244140625
2018-10-08,185.08999633789062
2018-10-09,183.3800048828125
2018-10-10,176.02999877929688
2018-10-11,170.60000610351562
2018-10-12,172.7899932861328
2018-10-15,169.02000427246094
2018-10-16,172.47000122070312
2018-10-17,171.52000427246094
2018-10-18,166.25
2018-10-19,163.6999969482422
2018-10-22,163.22000122070312
2018-10-23,160.57000732421875
2018-10-24,154.08999633789062
2018-10-25,157.49000549316406
2018-10-26,161.32000732421875
2018-10-29,158.72000122070312
2018-10-30,163.75999450683594
2018-10-31,164.72999572753906
2018-11-01,173.36000061035156
2018-11-02,172.47000122070312
2018-11-05,173.02999877929688
2018-11-06,177.07000732421875
2018-11-07,178.97000122070312
2018-11-08,172.3000030517578
2018-11-09,169.27000427246094
2018-11-12,165.97000122070312
2018-11-13,166.9499969482422
2018-11-14,167.11000061035156
2018-11-15,172.6999969482422
2018-11-16,171.60000610351562
2018-11-19,168.0399932861328
2018-11-20,168.22999572753906
2018-11-21,169.6699981689453
2018-11-23,167.30999755859375
2018-11-26,169.83999633789062
2018-11-27,168.27000427246094
2018-11-28,172.66000366210938
2018-11-29,171.77000427246094
2018-11-30,174.33999633789062
2018-12-03,178.05999755859375
2018-12-04,171.4600067138672
2018-12-06,167.25
2018-12-07,161.5500030517578
2018-12-10,160.16000366210938
2018-12-11,157.9499969482422
2018-12-12,159.13999938964844
2018-12-13,157.1999969482422
2018-12-14,156.74000549316406
2018-12-17,153.30999755859375
2018-12-18,153.66000366210938
2018-12-19,151.22999572753906
2018-12-20,148.13999938964844
2018-12-21,144.77999877929688
2018-12-24,141.77000427246094
2018-12-26,148.5800018310547
2018-12-27,149.7899932861328
2018-12-28,148.9199981689453
2018-12-31,150.47999572753906
2019-01-02,150.8699951171875
2019-01-03,145.5399932861328
2019-01-04,150.1300048828125
2019-01-07,151.3800048828125
2019-01-08,153.36000061035156
2019-01-09,154.27999877929688
2019-01-10,153.30999755859375
2019-01-11,155.85000610351562
2019-01-14,156.1999969482422
2019-01-15,156.82000732421875
2019-01-16,157.6699981689453
2019-01-17,160.25999450683594
2019-01-18,164.75
2019-01-22,163.47000122070312
2019-01-23,161.80999755859375
2019-01-24,162.74000549316406
2019-01-25,166.36000061035156
2019-01-28,163.25
2019-01-29,173.6300048828125
2019-01-30,171.8699951171875
2019-01-31,169.52000427246094
2019-02-01,168.92999267578125
2019-02-04,169.67999267578125
2019-02-05,170.72999572753906
2019-02-06,170.9600067138672
2019-02-07,169.97000122070312
2019-02-08,169.44000244140625
2019-02-11,169.6999969482422
2019-02-12,172.6999969482422
2019-02-13,176.82000732421875
2019-02-14,176.41000366210938
2019-02-15,177.38999938964844
2019-02-19,177.4600067138672
2019-02-20,178.83999633789062
2019-02-21,177.9600067138672
2019-02-22,179.22999572753906
2019-02-25,180.0800018310547
2019-02-26,179.3000030517578
2019-02-27,180.50999450683594
2019-02-28,178.55999755859375
2019-03-01,178.50999450683594
2019-03-04,177.83999633789062
2019-03-05,178.22999572753906
2019-03-06,178.0399932861328
2019-03-07,175.50999450683594
2019-03-08,174.52999877929688
2019-03-11,178.3800048828125
2019-03-12,178.6699981689453
2019-03-13,181.39999389648438
2019-03-14,180.67999267578125
2019-03-15,179.3300018310547
2019-03-18,180.7899932861328
2019-03-19,178.77000427246094
2019-03-20,176.02000427246094
2019-03-21,177.02000427246094
2019-03-22,169.92999267578125
2019-03-25,169.8300018310547
2019-03-26,171.52000427246094
2019-03-27,171.0399932861328
2019-03-28,173.83999633789062
2019-03-29,175.4600067138672
