Date,ED
2016-04-27,73.5199966430664
2016-04-28,74.26000213623047
2016-04-29,74.5999984741211
2016-05-02,75.4000015258789
2016-05-03,75.22000122070312
2016-05-04,76.2300033569336
2016-05-05,75.58000183105469
2016-05-06,74.16000366210938
2016-05-09,74.3499984741211
2016-05-10,73.80999755859375
2016-05-11,74.43000030517578
2016-05-12,74.95999908447266
2016-05-13,74.62000274658203
2016-05-16,74.01000213623047
2016-05-17,72.27999877929688
2016-05-18,71.13999938964844
2016-05-19,71.83000183105469
2016-05-20,72.16000366210938
2016-05-23,71.69999694824219
2016-05-24,72.13999938964844
2016-05-25,71.79000091552734
2016-05-26,72.7300033569336
2016-05-27,72.73999786376953
2016-05-31,73.26000213623047
2016-06-01,73.6500015258789
2016-06-02,73.63999938964844
2016-06-03,75.3499984741211
2016-06-06,75.04000091552734
2016-06-07,74.6500015258789
2016-06-08,75.4000015258789
2016-06-09,76.54000091552734
2016-06-10,77.13999938964844
2016-06-13,77.22000122070312
2016-06-14,78.25
2016-06-15,77.30999755859375
2016-06-16,77.94999694824219
2016-06-17,77.83999633789062
2016-06-20,77.16000366210938
2016-06-21,77.16999816894531
2016-06-22,77.16000366210938
2016-06-23,76.86000061035156
2016-06-24,78.41000366210938
2016-06-27,79.7300033569336
2016-06-28,79.19999694824219
2016-06-29,79.06999969482422
2016-06-30,80.44000244140625
2016-07-01,80.51000213623047
2016-07-05,81.66999816894531
2016-07-06,81.55000305175781
2016-07-07,79.98999786376953
2016-07-08,80.37999725341797
2016-07-11,80.19999694824219
2016-07-12,78.7699966430664
2016-07-13,79.41999816894531
2016-07-14,79.12000274658203
2016-07-15,79.1500015258789
2016-07-18,79.05999755859375
2016-07-19,79.11000061035156
2016-07-20,78.91000366210938
2016-07-21,79.88999938964844
2016-07-22,81.18000030517578
2016-07-25,81.19000244140625
2016-07-26,80.44999694824219
2016-07-27,79.43000030517578
2016-07-28,79.87999725341797
2016-07-29,80.08000183105469
2016-08-01,80.45999908447266
2016-08-02,80.12000274658203
2016-08-03,78.9000015258789
2016-08-04,78.79000091552734
2016-08-05,77.75
2016-08-08,77.6500015258789
2016-08-09,78.08999633789062
2016-08-10,78.23999786376953
2016-08-11,78.38999938964844
2016-08-12,78.79000091552734
2016-08-15,76.23999786376953
2016-08-16,75.08000183105469
2016-08-17,76.37999725341797
2016-08-18,77.37999725341797
2016-08-19,76.5
2016-08-22,76.75
2016-08-23,76.45999908447266
2016-08-24,76.31999969482422
2016-08-25,76.44999694824219
2016-08-26,74.7699966430664
2016-08-29,75.25
2016-08-30,74.5999984741211
2016-08-31,75.25
2016-09-01,74.87999725341797
2016-09-02,75.55000305175781
2016-09-06,76.27999877929688
2016-09-07,76.01000213623047
2016-09-08,75.87000274658203
2016-09-09,72.94999694824219
2016-09-12,74.44999694824219
2016-09-13,73.2300033569336
2016-09-14,74.12999725341797
2016-09-15,74.55999755859375
2016-09-16,75.30999755859375
2016-09-19,76.4000015258789
2016-09-20,76.54000091552734
2016-09-21,78.05999755859375
2016-09-22,78.8499984741211
2016-09-23,78.68000030517578
2016-09-26,78.66000366210938
2016-09-27,77.8499984741211
2016-09-28,77.16999816894531
2016-09-29,76.52999877929688
2016-09-30,75.30000305175781
2016-10-03,74.23999786376953
2016-10-04,72.7699966430664
2016-10-05,72.5
2016-10-06,72.33000183105469
2016-10-07,72.02999877929688
2016-10-10,72.19999694824219
2016-10-11,71.66000366210938
2016-10-12,72.06999969482422
2016-10-13,72.94000244140625
2016-10-14,72.48999786376953
2016-10-17,73.0
2016-10-18,73.23999786376953
2016-10-19,73.44000244140625
2016-10-20,73.62000274658203
2016-10-21,73.16999816894531
2016-10-24,73.16999816894531
2016-10-25,73.6500015258789
2016-10-26,73.87999725341797
2016-10-27,73.47000122070312
2016-10-28,73.98999786376953
2016-10-31,75.55000305175781
2016-11-01,74.05000305175781
2016-11-02,73.81999969482422
2016-11-03,73.87000274658203
2016-11-04,73.75
2016-11-07,74.54000091552734
2016-11-08,75.33000183105469
2016-11-09,72.26000213623047
2016-11-10,70.69000244140625
2016-11-11,70.48999786376953
2016-11-14,69.55000305175781
2016-11-15,70.56999969482422
2016-11-16,69.83999633789062
2016-11-17,70.04000091552734
2016-11-18,69.52999877929688
2016-11-21,70.0999984741211
2016-11-22,70.31999969482422
2016-11-23,69.55000305175781
2016-11-25,70.66000366210938
2016-11-28,72.6500015258789
2016-11-29,72.6500015258789
2016-11-30,69.7699966430664
2016-12-01,69.47000122070312
2016-12-02,69.69000244140625
2016-12-05,69.72000122070312
2016-12-06,69.1500015258789
2016-12-07,70.41000366210938
2016-12-08,70.58000183105469
2016-12-09,71.44000244140625
2016-12-12,72.81999969482422
2016-12-13,73.27999877929688
2016-12-14,71.20999908447266
2016-12-15,71.75
2016-12-16,72.68000030517578
2016-12-19,73.04000091552734
2016-12-20,73.44000244140625
2016-12-21,73.12000274658203
2016-12-22,73.5
2016-12-23,73.62999725341797
2016-12-27,73.75
2016-12-28,73.06999969482422
2016-12-29,74.06999969482422
2016-12-30,73.68000030517578
2017-01-03,73.62999725341797
2017-01-04,73.55999755859375
2017-01-05,73.72000122070312
2017-01-06,73.94000244140625
2017-01-09,72.76000213623047
2017-01-10,72.63999938964844
2017-01-11,73.02999877929688
2017-01-12,73.62000274658203
2017-01-13,73.5999984741211
2017-01-17,74.5999984741211
2017-01-18,74.43000030517578
2017-01-19,73.48999786376953
2017-01-20,73.08000183105469
2017-01-23,72.95999908447266
2017-01-24,72.79000091552734
2017-01-25,72.73999786376953
2017-01-26,73.0199966430664
2017-01-27,73.12000274658203
2017-01-30,73.26000213623047
2017-01-31,74.3499984741211
2017-02-01,73.33000183105469
2017-02-02,74.47000122070312
2017-02-03,74.19999694824219
2017-02-06,74.30000305175781
2017-02-07,74.51000213623047
2017-02-08,75.25
2017-02-09,74.38999938964844
2017-02-10,74.75
2017-02-13,74.3499984741211
2017-02-14,73.69000244140625
2017-02-15,73.69999694824219
2017-02-16,74.29000091552734
2017-02-17,73.5
2017-02-21,74.5199966430664
2017-02-22,75.01000213623047
2017-02-23,75.91000366210938
2017-02-24,76.61000061035156
2017-02-27,76.47000122070312
2017-02-28,77.04000091552734
2017-03-01,76.18000030517578
2017-03-02,77.19000244140625
2017-03-03,76.66999816894531
2017-03-06,76.63999938964844
2017-03-07,76.63999938964844
2017-03-08,75.51000213623047
2017-03-09,75.12999725341797
2017-03-10,75.9800033569336
2017-03-13,76.27999877929688
2017-03-14,76.41999816894531
2017-03-15,77.63999938964844
2017-03-16,76.31999969482422
2017-03-17,76.68000030517578
2017-03-20,76.08999633789062
2017-03-21,77.33999633789062
2017-03-22,78.11000061035156
2017-03-23,77.88999938964844
2017-03-24,78.41000366210938
2017-03-27,78.55000305175781
2017-03-28,78.52999877929688
2017-03-29,78.18000030517578
2017-03-30,77.73999786376953
2017-03-31,77.66000366210938
2017-04-03,77.83000183105469
2017-04-04,77.95999908447266
2017-04-05,78.52999877929688
2017-04-06,78.33000183105469
2017-04-07,77.81999969482422
2017-04-10,78.01000213623047
2017-04-11,77.9000015258789
2017-04-12,78.58000183105469
2017-04-13,78.52999877929688
2017-04-17,78.87000274658203
2017-04-18,79.08999633789062
2017-04-19,78.77999877929688
2017-04-20,78.27999877929688
2017-04-21,79.08999633789062
2017-04-24,79.4000015258789
2017-04-25,79.4000015258789
2017-04-26,79.13999938964844
2017-04-27,79.58000183105469
2017-04-28,79.27999877929688
2017-05-01,78.8499984741211
2017-05-02,79.26000213623047
2017-05-03,78.76000213623047
2017-05-04,78.87999725341797
2017-05-05,79.80999755859375
2017-05-08,79.38999938964844
2017-05-09,78.80999755859375
2017-05-10,79.04000091552734
2017-05-11,79.45999908447266
2017-05-12,79.9000015258789
2017-05-15,79.61000061035156
2017-05-16,79.13999938964844
2017-05-17,79.36000061035156
2017-05-18,79.91999816894531
2017-05-19,80.37000274658203
2017-05-22,80.94999694824219
2017-05-23,81.30999755859375
2017-05-24,81.44999694824219
2017-05-25,82.04000091552734
2017-05-26,82.0999984741211
2017-05-30,82.19999694824219
2017-05-31,82.79000091552734
2017-06-01,83.43000030517578
2017-06-02,83.52999877929688
2017-06-05,83.05000305175781
2017-06-06,82.9000015258789
2017-06-07,83.76000213623047
2017-06-08,83.04000091552734
2017-06-09,83.25
2017-06-12,83.30000305175781
2017-06-13,82.87999725341797
2017-06-14,83.58999633789062
2017-06-15,84.26000213623047
2017-06-16,84.8499984741211
2017-06-19,84.75
2017-06-20,84.95999908447266
2017-06-21,84.6500015258789
2017-06-22,84.19999694824219
2017-06-23,83.83999633789062
2017-06-26,84.04000091552734
2017-06-27,82.66999816894531
2017-06-28,81.81999969482422
2017-06-29,80.83000183105469
2017-06-30,80.81999969482422
2017-07-03,80.56999969482422
2017-07-05,80.47000122070312
2017-07-06,80.38999938964844
2017-07-07,80.52999877929688
2017-07-10,80.37000274658203
2017-07-11,80.41000366210938
2017-07-12,81.11000061035156
2017-07-13,80.33000183105469
2017-07-14,80.7300033569336
2017-07-17,81.11000061035156
2017-07-18,81.20999908447266
2017-07-19,81.75
2017-07-20,82.41000366210938
2017-07-21,82.93000030517578
2017-07-24,82.13999938964844
2017-07-25,81.51000213623047
2017-07-26,82.11000061035156
2017-07-27,82.29000091552734
2017-07-28,82.37999725341797
2017-07-31,82.86000061035156
2017-08-01,82.73999786376953
2017-08-02,82.69999694824219
2017-08-03,83.12000274658203
2017-08-04,82.80000305175781
2017-08-07,83.5
2017-08-08,84.05999755859375
2017-08-09,83.26000213623047
2017-08-10,83.63999938964844
2017-08-11,82.87000274658203
2017-08-14,82.55000305175781
2017-08-15,83.05000305175781
2017-08-16,83.44000244140625
2017-08-17,83.0199966430664
2017-08-18,83.52999877929688
2017-08-21,83.75
2017-08-22,83.93000030517578
2017-08-23,84.26000213623047
2017-08-24,84.2300033569336
2017-08-25,84.4800033569336
2017-08-28,84.58999633789062
2017-08-29,84.41999816894531
2017-08-30,84.08000183105469
2017-08-31,84.2699966430664
2017-09-01,83.98999786376953
2017-09-05,84.37000274658203
2017-09-06,84.05000305175781
2017-09-07,84.73999786376953
2017-09-08,85.52999877929688
2017-09-11,86.05000305175781
2017-09-12,84.20999908447266
2017-09-13,83.76000213623047
2017-09-14,84.51000213623047
2017-09-15,84.44000244140625
2017-09-18,83.56999969482422
2017-09-19,83.41000366210938
2017-09-20,82.5999984741211
2017-09-21,82.43000030517578
2017-09-22,81.58999633789062
2017-09-25,82.23999786376953
2017-09-26,81.83999633789062
2017-09-27,80.62000274658203
2017-09-28,80.70999908447266
2017-09-29,80.68000030517578
2017-10-02,81.11000061035156
2017-10-03,80.9000015258789
2017-10-04,81.77999877929688
2017-10-05,81.7699966430664
2017-10-06,81.55999755859375
2017-10-09,81.48999786376953
2017-10-10,82.4000015258789
2017-10-11,82.83999633789062
2017-10-12,83.52999877929688
2017-10-13,83.08000183105469
2017-10-16,82.8499984741211
2017-10-17,83.55999755859375
2017-10-18,83.77999877929688
2017-10-19,84.83999633789062
2017-10-20,84.86000061035156
2017-10-23,85.0999984741211
2017-10-24,85.76000213623047
2017-10-25,85.33000183105469
2017-10-26,85.5
2017-10-27,85.91999816894531
2017-10-30,85.9000015258789
2017-10-31,86.05000305175781
2017-11-01,85.80000305175781
2017-11-02,86.80000305175781
2017-11-03,87.04000091552734
2017-11-06,86.31999969482422
2017-11-07,87.69000244140625
2017-11-08,87.86000061035156
2017-11-09,87.66000366210938
2017-11-10,87.19000244140625
2017-11-13,88.30999755859375
2017-11-14,88.95999908447266
2017-11-15,88.0199966430664
2017-11-16,87.36000061035156
2017-11-17,86.52999877929688
2017-11-20,86.0
2017-11-21,86.4800033569336
2017-11-22,86.66000366210938
2017-11-24,86.9000015258789
2017-11-27,87.5
2017-11-28,87.9800033569336
2017-11-29,88.4000015258789
2017-11-30,89.04000091552734
2017-12-01,88.81999969482422
2017-12-04,88.4800033569336
2017-12-05,88.0199966430664
2017-12-06,88.47000122070312
2017-12-07,88.48999786376953
2017-12-08,88.91999816894531
2017-12-11,89.66000366210938
2017-12-12,88.08999633789062
2017-12-13,87.9800033569336
2017-12-14,87.58999633789062
2017-12-15,88.23999786376953
2017-12-18,87.31999969482422
2017-12-19,85.55999755859375
2017-12-20,84.91000366210938
2017-12-21,84.79000091552734
2017-12-22,84.75
2017-12-26,84.19999694824219
2017-12-27,84.66000366210938
2017-12-28,85.08999633789062
2017-12-29,84.94999694824219
2018-01-02,83.58000183105469
2018-01-03,82.79000091552734
2018-01-04,81.81999969482422
2018-01-05,81.73999786376953
2018-01-08,82.88999938964844
2018-01-09,82.01000213623047
2018-01-10,80.91999816894531
2018-01-11,80.38999938964844
2018-01-12,79.48999786376953
2018-01-16,79.0199966430664
2018-01-17,79.2699966430664
2018-01-18,78.27999877929688
2018-01-19,78.2699966430664
2018-01-22,78.52999877929688
2018-01-23,79.66000366210938
2018-01-24,79.41999816894531
2018-01-25,80.37999725341797
2018-01-26,80.4000015258789
2018-01-29,79.12999725341797
2018-01-30,79.58999633789062
2018-01-31,80.36000061035156
2018-02-01,78.75
2018-02-02,77.95999908447266
2018-02-05,77.12999725341797
2018-02-06,75.87999725341797
2018-02-07,75.26000213623047
2018-02-08,74.7300033569336
2018-02-09,76.88999938964844
2018-02-12,77.4000015258789
2018-02-13,77.02999877929688
2018-02-14,75.88999938964844
2018-02-15,77.11000061035156
2018-02-16,77.7699966430664
2018-02-20,76.36000061035156
2018-02-21,75.47000122070312
2018-02-22,75.79000091552734
2018-02-23,77.62999725341797
2018-02-26,76.95999908447266
2018-02-27,75.66000366210938
2018-02-28,74.88999938964844
2018-03-01,74.58999633789062
2018-03-02,74.3499984741211
2018-03-05,76.08999633789062
2018-03-06,75.13999938964844
2018-03-07,74.4800033569336
2018-03-08,75.30999755859375
2018-03-09,75.23999786376953
2018-03-12,75.69000244140625
2018-03-13,75.48999786376953
2018-03-14,75.97000122070312
2018-03-15,76.58000183105469
2018-03-16,77.44999694824219
2018-03-19,77.05000305175781
2018-03-20,76.88999938964844
2018-03-21,76.66999816894531
2018-03-22,76.76000213623047
2018-03-23,75.58000183105469
2018-03-26,76.41999816894531
2018-03-27,77.62000274658203
2018-03-28,77.55999755859375
2018-03-29,77.94000244140625
2018-04-02,77.06999969482422
2018-04-03,77.66000366210938
2018-04-04,78.2699966430664
2018-04-05,78.88999938964844
2018-04-06,78.55999755859375
2018-04-09,78.45999908447266
2018-04-10,77.5999984741211
2018-04-11,77.51000213623047
2018-04-12,76.30999755859375
2018-04-13,76.69000244140625
2018-04-16,77.79000091552734
2018-04-17,78.45999908447266
2018-04-18,78.01000213623047
2018-04-19,78.11000061035156
2018-04-20,77.5999984741211
2018-04-23,77.69999694824219
2018-04-24,78.30999755859375
2018-04-25,78.38999938964844
2018-04-26,79.44999694824219
2018-04-27,80.43000030517578
2018-04-30,80.12999725341797
2018-05-01,79.94999694824219
2018-05-02,79.25
2018-05-03,79.0
2018-05-04,79.25
2018-05-07,78.36000061035156
2018-05-08,76.2300033569336
2018-05-09,75.43000030517578
2018-05-10,76.56999969482422
2018-05-11,76.83000183105469
2018-05-14,76.62999725341797
2018-05-15,74.9000015258789
2018-05-16,74.55999755859375
2018-05-17,73.94000244140625
2018-05-18,73.97000122070312
2018-05-21,73.83999633789062
2018-05-22,74.13999938964844
2018-05-23,75.0999984741211
2018-05-24,75.87999725341797
2018-05-25,75.91000366210938
2018-05-29,75.98999786376953
2018-05-30,76.33000183105469
2018-05-31,76.7300033569336
2018-06-01,75.54000091552734
2018-06-04,74.94999694824219
2018-06-05,74.01000213623047
2018-06-06,72.38999938964844
2018-06-07,72.79000091552734
2018-06-08,72.75
2018-06-11,71.38999938964844
2018-06-12,72.4800033569336
2018-06-13,72.43000030517578
2018-06-14,73.25
2018-06-15,73.7300033569336
2018-06-18,73.9000015258789
2018-06-19,74.86000061035156
2018-06-20,75.02999877929688
2018-06-21,75.44999694824219
2018-06-22,75.76000213623047
2018-06-25,77.41999816894531
2018-06-26,77.4800033569336
2018-06-27,77.9000015258789
2018-06-28,77.94000244140625
2018-06-29,77.9800033569336
2018-07-02,78.33999633789062
2018-07-03,78.45999908447266
2018-07-05,78.98999786376953
2018-07-06,79.5
2018-07-09,76.86000061035156
2018-07-10,77.86000061035156
2018-07-11,79.02999877929688
2018-07-12,79.22000122070312
2018-07-13,79.45999908447266
2018-07-16,79.19999694824219
2018-07-17,78.95999908447266
2018-07-18,78.54000091552734
2018-07-19,78.77999877929688
2018-07-20,78.05000305175781
2018-07-23,77.45999908447266
2018-07-24,77.61000061035156
2018-07-25,77.38999938964844
2018-07-26,78.30000305175781
2018-07-27,78.55000305175781
2018-07-30,78.16000366210938
2018-07-31,78.93000030517578
2018-08-01,77.77999877929688
2018-08-02,78.19000244140625
2018-08-03,79.11000061035156
2018-08-06,78.93000030517578
2018-08-07,78.5199966430664
2018-08-08,78.51000213623047
2018-08-09,78.94999694824219
2018-08-10,78.66999816894531
2018-08-13,79.05000305175781
2018-08-14,78.5199966430664
2018-08-15,79.79000091552734
2018-08-16,80.70999908447266
2018-08-17,81.16999816894531
2018-08-20,80.30000305175781
2018-08-21,79.62000274658203
2018-08-22,78.93000030517578
2018-08-23,79.0199966430664
2018-08-24,79.44999694824219
2018-08-27,78.91999816894531
2018-08-28,78.44999694824219
2018-08-29,79.20999908447266
2018-08-30,79.38999938964844
2018-08-31,78.93000030517578
2018-09-04,79.55999755859375
2018-09-05,80.69000244140625
2018-09-06,81.3499984741211
2018-09-07,80.08000183105469
2018-09-10,80.54000091552734
2018-09-11,80.19999694824219
2018-09-12,80.1500015258789
2018-09-13,80.75
2018-09-14,80.29000091552734
2018-09-17,80.3499984741211
2018-09-18,80.08000183105469
2018-09-19,78.31999969482422
2018-09-20,78.44000244140625
2018-09-21,77.88999938964844
2018-09-24,76.61000061035156
2018-09-25,75.69999694824219
2018-09-26,74.41000366210938
2018-09-27,75.19999694824219
2018-09-28,76.19000244140625
2018-10-01,75.7699966430664
2018-10-02,77.08000183105469
2018-10-03,76.11000061035156
2018-10-04,76.5999984741211
2018-10-05,77.66000366210938
2018-10-08,78.0199966430664
2018-10-09,78.2300033569336
2018-10-10,77.7699966430664
2018-10-11,76.05000305175781
2018-10-12,75.2300033569336
2018-10-15,75.27999877929688
2018-10-16,76.0999984741211
2018-10-17,76.11000061035156
2018-10-18,76.36000061035156
2018-10-19,77.37999725341797
2018-10-22,76.81999969482422
2018-10-23,76.29000091552734
2018-10-24,78.22000122070312
2018-10-25,76.80999755859375
2018-10-26,76.33000183105469
2018-10-29,77.33999633789062
2018-10-30,77.2300033569336
2018-10-31,76.0
2018-11-01,75.62999725341797
2018-11-02,74.54000091552734
2018-11-05,76.04000091552734
2018-11-06,77.2300033569336
2018-11-07,78.26000213623047
2018-11-08,78.16999816894531
2018-11-09,79.0
2018-11-12,79.37000274658203
2018-11-13,79.11000061035156
2018-11-14,79.41999816894531
2018-11-15,76.54000091552734
2018-11-16,77.0
2018-11-19,77.5
2018-11-20,78.11000061035156
2018-11-21,77.11000061035156
2018-11-23,77.33999633789062
2018-11-26,78.16000366210938
2018-11-27,79.05000305175781
2018-11-28,78.83999633789062
2018-11-29,79.23999786376953
2018-11-30,80.3499984741211
2018-12-03,81.2300033569336
2018-12-04,81.98999786376953
2018-12-06,81.62999725341797
2018-12-07,82.45999908447266
2018-12-10,82.91000366210938
2018-12-11,83.25
2018-12-12,82.47000122070312
2018-12-13,83.93000030517578
2018-12-14,83.83000183105469
2018-12-17,80.62999725341797
2018-12-18,80.20999908447266
2018-12-19,80.0999984741211
2018-12-20,80.7300033569336
2018-12-21,79.95999908447266
2018-12-24,75.31999969482422
2018-12-26,76.08999633789062
2018-12-27,76.83000183105469
2018-12-28,76.4800033569336
2018-12-31,76.45999908447266
2019-01-02,75.13999938964844
2019-01-03,75.33000183105469
2019-01-04,76.55000305175781
2019-01-07,75.44000244140625
2019-01-08,75.9000015258789
2019-01-09,75.30000305175781
2019-01-10,76.55000305175781
2019-01-11,75.93000030517578
2019-01-14,74.44999694824219
2019-01-15,75.79000091552734
2019-01-16,76.37999725341797
2019-01-17,77.02999877929688
2019-01-18,76.51000213623047
2019-01-22,76.73999786376953
2019-01-23,76.9800033569336
2019-01-24,77.66000366210938
2019-01-25,75.94999694824219
2019-01-28,75.58999633789062
2019-01-29,75.88999938964844
2019-01-30,76.19000244140625
2019-01-31,77.6500015258789
2019-02-01,76.68000030517578
2019-02-04,77.56999969482422
2019-02-05,77.58999633789062
2019-02-06,77.26000213623047
2019-02-07,78.11000061035156
2019-02-08,78.93000030517578
2019-02-11,78.97000122070312
2019-02-12,78.56999969482422
2019-02-13,77.83000183105469
2019-02-14,78.04000091552734
2019-02-15,78.51000213623047
2019-02-19,78.87000274658203
2019-02-20,79.01000213623047
2019-02-21,80.0
2019-02-22,82.0999984741211
2019-02-25,81.62000274658203
2019-02-26,81.36000061035156
2019-02-27,81.66000366210938
2019-02-28,82.44999694824219
2019-03-01,82.66000366210938
2019-03-04,83.19999694824219
2019-03-05,82.93000030517578
2019-03-06,83.33000183105469
2019-03-07,83.33999633789062
2019-03-08,83.81999969482422
2019-03-11,84.2699966430664
2019-03-12,84.93000030517578
2019-03-13,85.18000030517578
2019-03-14,84.9800033569336
2019-03-15,84.83999633789062
2019-03-18,84.69999694824219
2019-03-19,83.80999755859375
2019-03-20,83.83999633789062
2019-03-21,84.38999938964844
2019-03-22,84.91000366210938
2019-03-25,85.0999984741211
2019-03-26,85.68000030517578
2019-03-27,85.16000366210938
2019-03-28,84.2699966430664
2019-03-29,84.80999755859375
2019-04-01,84.31999969482422
2019-04-02,84.76000213623047
