Date,CVX
2015-12-15,92.76000213623047
2015-12-16,93.44000244140625
2015-12-17,90.54000091552734
2015-12-18,89.80999755859375
2015-12-21,89.23999786376953
2015-12-22,90.2699966430664
2015-12-23,93.80999755859375
2015-12-24,92.05000305175781
2015-12-28,90.36000061035156
2015-12-29,91.25
2015-12-30,90.08999633789062
2015-12-31,89.95999908447266
2016-01-04,88.8499984741211
2016-01-05,89.61000061035156
2016-01-06,86.06999969482422
2016-01-07,83.0199966430664
2016-01-08,82.12999725341797
2016-01-11,80.7699966430664
2016-01-12,82.1500015258789
2016-01-13,81.33000183105469
2016-01-14,85.47000122070312
2016-01-15,83.66999816894531
2016-01-19,81.51000213623047
2016-01-20,78.9800033569336
2016-01-21,81.05000305175781
2016-01-22,83.54000091552734
2016-01-25,80.88999938964844
2016-01-26,84.12000274658203
2016-01-27,83.29000091552734
2016-01-28,85.91999816894531
2016-01-29,86.47000122070312
2016-02-01,85.29000091552734
2016-02-02,81.23999786376953
2016-02-03,84.62000274658203
2016-02-04,84.79000091552734
2016-02-05,82.87999725341797
2016-02-08,85.98999786376953
2016-02-09,82.91999816894531
2016-02-10,83.04000091552734
2016-02-11,82.98999786376953
2016-02-12,85.43000030517578
2016-02-16,84.80999755859375
2016-02-17,88.30999755859375
2016-02-18,86.7300033569336
2016-02-19,86.5
2016-02-22,88.81999969482422
2016-02-23,84.91000366210938
2016-02-24,85.2699966430664
2016-02-25,85.30000305175781
2016-02-26,84.3499984741211
2016-02-29,83.44000244140625
2016-03-01,86.12999725341797
2016-03-02,87.13999938964844
2016-03-03,87.52999877929688
2016-03-04,87.93000030517578
2016-03-07,90.66999816894531
2016-03-08,88.73999786376953
2016-03-09,92.81999969482422
2016-03-10,93.94000244140625
2016-03-11,94.58000183105469
2016-03-14,94.26000213623047
2016-03-15,94.2699966430664
2016-03-16,95.4000015258789
2016-03-17,96.88999938964844
2016-03-18,97.69000244140625
2016-03-21,96.44000244140625
2016-03-22,95.5
2016-03-23,93.58999633789062
2016-03-24,94.8499984741211
2016-03-28,94.68000030517578
2016-03-29,95.31999969482422
2016-03-30,95.25
2016-03-31,95.4000015258789
2016-04-01,94.26000213623047
2016-04-04,93.43000030517578
2016-04-05,92.66999816894531
2016-04-06,94.83999633789062
2016-04-07,94.79000091552734
2016-04-08,96.33000183105469
2016-04-11,95.23999786376953
2016-04-12,97.51000213623047
2016-04-13,97.5999984741211
2016-04-14,97.9800033569336
2016-04-15,97.2300033569336
2016-04-18,98.69999694824219
2016-04-19,100.5
2016-04-20,101.69000244140625
2016-04-21,101.4000015258789
2016-04-22,102.01000213623047
2016-04-25,101.51000213623047
2016-04-26,102.29000091552734
2016-04-27,103.8499984741211
2016-04-28,102.4000015258789
2016-04-29,102.18000030517578
2016-05-02,103.30999755859375
2016-05-03,101.31999969482422
2016-05-04,100.58999633789062
2016-05-05,101.41999816894531
2016-05-06,101.86000061035156
2016-05-09,100.3499984741211
2016-05-10,101.2699966430664
2016-05-11,101.13999938964844
2016-05-12,102.12000274658203
2016-05-13,100.73999786376953
2016-05-16,102.29000091552734
2016-05-17,100.75
2016-05-18,100.05999755859375
2016-05-19,99.8499984741211
2016-05-20,99.79000091552734
2016-05-23,99.37999725341797
2016-05-24,100.19000244140625
2016-05-25,101.7699966430664
2016-05-26,101.5
2016-05-27,102.0199966430664
2016-05-31,101.0
2016-06-01,101.12999725341797
2016-06-02,100.52999877929688
2016-06-03,100.66000366210938
2016-06-06,101.16999816894531
2016-06-07,103.31999969482422
2016-06-08,103.08999633789062
2016-06-09,102.80999755859375
2016-06-10,101.9800033569336
2016-06-13,102.0999984741211
2016-06-14,101.27999877929688
2016-06-15,100.62999725341797
2016-06-16,101.06999969482422
2016-06-17,101.56999969482422
2016-06-20,102.61000061035156
2016-06-21,103.23999786376953
2016-06-22,102.29000091552734
2016-06-23,104.44000244140625
2016-06-24,101.9000015258789
2016-06-27,100.36000061035156
2016-06-28,101.62999725341797
2016-06-29,103.41999816894531
2016-06-30,104.83000183105469
2016-07-01,104.1500015258789
2016-07-05,103.56999969482422
2016-07-06,104.58000183105469
2016-07-07,103.05000305175781
2016-07-08,104.7699966430664
2016-07-11,105.38999938964844
2016-07-12,106.77999877929688
2016-07-13,106.6500015258789
2016-07-14,106.69999694824219
2016-07-15,107.02999877929688
2016-07-18,106.08999633789062
2016-07-19,106.04000091552734
2016-07-20,105.58999633789062
2016-07-21,105.38999938964844
2016-07-22,105.66000366210938
2016-07-25,103.06999969482422
2016-07-26,102.68000030517578
2016-07-27,102.26000213623047
2016-07-28,101.79000091552734
2016-07-29,102.4800033569336
2016-08-01,99.11000061035156
2016-08-02,99.58999633789062
2016-08-03,100.61000061035156
2016-08-04,100.38999938964844
2016-08-05,100.51000213623047
2016-08-08,101.19999694824219
2016-08-09,101.31999969482422
2016-08-10,100.13999938964844
2016-08-11,101.4000015258789
2016-08-12,102.16000366210938
2016-08-15,102.7699966430664
2016-08-16,102.62000274658203
2016-08-17,102.22000122070312
2016-08-18,103.55000305175781
2016-08-19,102.31999969482422
2016-08-22,101.94000244140625
2016-08-23,101.68000030517578
2016-08-24,102.19999694824219
2016-08-25,101.88999938964844
2016-08-26,101.31999969482422
2016-08-29,102.05000305175781
2016-08-30,101.69999694824219
2016-08-31,100.58000183105469
2016-09-01,100.20999908447266
2016-09-02,100.93000030517578
2016-09-06,102.43000030517578
2016-09-07,102.87999725341797
2016-09-08,104.12000274658203
2016-09-09,101.2699966430664
2016-09-12,102.25
2016-09-13,99.43000030517578
2016-09-14,98.41999816894531
2016-09-15,99.5
2016-09-16,97.83999633789062
2016-09-19,98.04000091552734
2016-09-20,97.69999694824219
2016-09-21,99.62999725341797
2016-09-22,99.9800033569336
2016-09-23,99.22000122070312
2016-09-26,98.77999877929688
2016-09-27,98.9800033569336
2016-09-28,102.1500015258789
2016-09-29,101.2699966430664
2016-09-30,102.91999816894531
2016-10-03,102.44999694824219
2016-10-04,101.2699966430664
2016-10-05,102.2300033569336
2016-10-06,102.18000030517578
2016-10-07,102.2699966430664
2016-10-10,103.9800033569336
2016-10-11,103.04000091552734
2016-10-12,102.1500015258789
2016-10-13,100.79000091552734
2016-10-14,101.08000183105469
2016-10-17,101.36000061035156
2016-10-18,101.79000091552734
2016-10-19,102.2699966430664
2016-10-20,101.87000274658203
2016-10-21,101.30000305175781
2016-10-24,100.66000366210938
2016-10-25,100.7699966430664
2016-10-26,101.19000244140625
2016-10-27,99.91999816894531
2016-10-28,103.81999969482422
2016-10-31,104.75
2016-11-01,106.4800033569336
2016-11-02,105.38999938964844
2016-11-03,105.38999938964844
2016-11-04,104.77999877929688
2016-11-07,106.8499984741211
2016-11-08,107.29000091552734
2016-11-09,107.63999938964844
2016-11-10,107.79000091552734
2016-11-11,106.63999938964844
2016-11-14,106.58999633789062
2016-11-15,108.95999908447266
2016-11-16,108.3499984741211
2016-11-17,108.12000274658203
2016-11-18,109.19999694824219
2016-11-21,110.18000030517578
2016-11-22,110.62000274658203
2016-11-23,111.0
2016-11-25,111.0
2016-11-28,110.5
2016-11-29,109.33999633789062
2016-11-30,111.55999755859375
2016-12-01,113.29000091552734
2016-12-02,113.0
2016-12-05,113.25
2016-12-06,112.76000213623047
2016-12-07,114.44000244140625
2016-12-08,115.16999816894531
2016-12-09,115.80999755859375
2016-12-12,117.1500015258789
2016-12-13,117.41999816894531
2016-12-14,115.95999908447266
2016-12-15,117.05000305175781
2016-12-16,118.08000183105469
2016-12-19,117.6500015258789
2016-12-20,117.94999694824219
2016-12-21,117.91000366210938
2016-12-22,118.7699966430664
2016-12-23,118.41999816894531
2016-12-27,118.22000122070312
2016-12-28,117.91000366210938
2016-12-29,117.81999969482422
2016-12-30,117.69999694824219
2017-01-03,117.8499984741211
2017-01-04,117.81999969482422
2017-01-05,117.30999755859375
2017-01-06,116.83999633789062
2017-01-09,115.83999633789062
2017-01-10,114.95999908447266
2017-01-11,115.93000030517578
2017-01-12,116.16000366210938
2017-01-13,116.37999725341797
2017-01-17,116.27999877929688
2017-01-18,115.94000244140625
2017-01-19,115.58000183105469
2017-01-20,115.5999984741211
2017-01-23,115.38999938964844
2017-01-24,116.37000274658203
2017-01-25,117.23999786376953
2017-01-26,116.55000305175781
2017-01-27,113.79000091552734
2017-01-30,111.81999969482422
2017-01-31,111.3499984741211
2017-02-01,111.0
2017-02-02,112.20999908447266
2017-02-03,113.56999969482422
2017-02-06,112.9800033569336
2017-02-07,111.38999938964844
2017-02-08,111.58000183105469
2017-02-09,112.26000213623047
2017-02-10,113.05000305175781
2017-02-13,113.91000366210938
2017-02-14,112.5199966430664
2017-02-15,112.56999969482422
2017-02-16,110.68000030517578
2017-02-17,110.33000183105469
2017-02-21,111.72000122070312
2017-02-22,110.37999725341797
2017-02-23,111.0199966430664
2017-02-24,110.12000274658203
2017-02-27,111.75
2017-02-28,112.5
2017-03-01,113.87999725341797
2017-03-02,113.36000061035156
2017-03-03,113.55000305175781
2017-03-06,113.16999816894531
2017-03-07,111.80999755859375
2017-03-08,109.61000061035156
2017-03-09,110.04000091552734
2017-03-10,110.61000061035156
2017-03-13,109.3499984741211
2017-03-14,107.36000061035156
2017-03-15,108.87999725341797
2017-03-16,107.86000061035156
2017-03-17,107.68000030517578
2017-03-20,107.66000366210938
2017-03-21,108.04000091552734
2017-03-22,108.38999938964844
2017-03-23,107.87000274658203
2017-03-24,107.98999786376953
2017-03-27,106.27999877929688
2017-03-28,107.16999816894531
2017-03-29,108.06999969482422
2017-03-30,107.77999877929688
2017-03-31,107.37000274658203
2017-04-03,107.80000305175781
2017-04-04,108.66000366210938
2017-04-05,108.63999938964844
2017-04-06,109.29000091552734
2017-04-07,108.86000061035156
2017-04-10,109.43000030517578
2017-04-11,108.97000122070312
2017-04-12,108.97000122070312
2017-04-13,106.0999984741211
2017-04-17,106.16999816894531
2017-04-18,105.68000030517578
2017-04-19,104.2300033569336
2017-04-20,104.87999725341797
2017-04-21,104.88999938964844
2017-04-24,105.93000030517578
2017-04-25,106.7300033569336
2017-04-26,106.08000183105469
2017-04-27,105.47000122070312
2017-04-28,106.69999694824219
2017-05-01,105.91999816894531
2017-05-02,105.36000061035156
2017-05-03,106.72000122070312
2017-05-04,104.80999755859375
2017-05-05,105.79000091552734
2017-05-08,106.68000030517578
2017-05-09,105.08000183105469
2017-05-10,106.5
2017-05-11,106.20999908447266
2017-05-12,105.95999908447266
2017-05-15,106.8499984741211
2017-05-16,107.25
2017-05-17,104.69999694824219
2017-05-18,105.16999816894531
2017-05-19,106.5199966430664
2017-05-22,106.12000274658203
2017-05-23,106.2699966430664
2017-05-24,106.22000122070312
2017-05-25,105.11000061035156
2017-05-26,104.72000122070312
2017-05-30,104.05999755859375
2017-05-31,103.4800033569336
2017-06-01,104.2699966430664
2017-06-02,103.11000061035156
2017-06-05,103.19000244140625
2017-06-06,104.16999816894531
2017-06-07,103.7699966430664
2017-06-08,104.0
2017-06-09,106.4000015258789
2017-06-12,108.04000091552734
2017-06-13,108.12999725341797
2017-06-14,106.5999984741211
2017-06-15,106.33000183105469
2017-06-16,108.3499984741211
2017-06-19,107.45999908447266
2017-06-20,106.4800033569336
2017-06-21,104.48999786376953
2017-06-22,104.44999694824219
2017-06-23,105.0
2017-06-26,104.13999938964844
2017-06-27,104.06999969482422
2017-06-28,104.27999877929688
2017-06-29,104.12000274658203
2017-06-30,104.33000183105469
2017-07-03,106.30000305175781
2017-07-05,104.62000274658203
2017-07-06,103.81999969482422
2017-07-07,103.48999786376953
2017-07-10,103.04000091552734
2017-07-11,103.12000274658203
2017-07-12,103.88999938964844
2017-07-13,104.12999725341797
2017-07-14,104.44000244140625
2017-07-17,104.20999908447266
2017-07-18,103.72000122070312
2017-07-19,104.45999908447266
2017-07-20,104.62999725341797
2017-07-21,103.25
2017-07-24,103.19999694824219
2017-07-25,104.38999938964844
2017-07-26,105.12000274658203
2017-07-27,106.11000061035156
2017-07-28,108.12000274658203
2017-07-31,109.19000244140625
2017-08-01,110.77999877929688
2017-08-02,110.45999908447266
2017-08-03,109.43000030517578
2017-08-04,110.11000061035156
2017-08-07,109.77999877929688
2017-08-08,110.3499984741211
2017-08-09,110.88999938964844
2017-08-10,110.11000061035156
2017-08-11,109.2300033569336
2017-08-14,108.70999908447266
2017-08-15,108.56999969482422
2017-08-16,106.83999633789062
2017-08-17,105.91999816894531
2017-08-18,106.4800033569336
2017-08-21,105.77999877929688
2017-08-22,106.36000061035156
2017-08-23,106.61000061035156
2017-08-24,107.44000244140625
2017-08-25,108.2300033569336
2017-08-28,107.76000213623047
2017-08-29,107.86000061035156
2017-08-30,107.7300033569336
2017-08-31,107.62000274658203
2017-09-01,108.76000213623047
2017-09-05,109.44000244140625
2017-09-06,111.79000091552734
2017-09-07,111.80000305175781
2017-09-08,110.77999877929688
2017-09-11,112.5199966430664
2017-09-12,112.48999786376953
2017-09-13,114.18000030517578
2017-09-14,114.44999694824219
2017-09-15,114.62999725341797
2017-09-18,115.19000244140625
2017-09-19,116.33999633789062
2017-09-20,116.37000274658203
2017-09-21,116.47000122070312
2017-09-22,117.29000091552734
2017-09-25,117.98999786376953
2017-09-26,117.5199966430664
2017-09-27,117.44999694824219
2017-09-28,117.62000274658203
2017-09-29,117.5
2017-10-02,117.43000030517578
2017-10-03,117.81999969482422
2017-10-04,117.58000183105469
2017-10-05,118.58000183105469
2017-10-06,117.02999877929688
2017-10-09,117.70999908447266
2017-10-10,118.80000305175781
2017-10-11,119.33000183105469
2017-10-12,119.13999938964844
2017-10-13,119.16000366210938
2017-10-16,120.12999725341797
2017-10-17,120.22000122070312
2017-10-18,118.1500015258789
2017-10-19,118.19999694824219
2017-10-20,118.63999938964844
2017-10-23,118.93000030517578
2017-10-24,119.2300033569336
2017-10-25,118.44000244140625
2017-10-26,118.44000244140625
2017-10-27,113.54000091552734
2017-10-30,114.38999938964844
2017-10-31,115.88999938964844
2017-11-01,115.9000015258789
2017-11-02,115.33000183105469
2017-11-03,114.98999786376953
2017-11-06,117.04000091552734
2017-11-07,117.23999786376953
2017-11-08,116.66999816894531
2017-11-09,117.23999786376953
2017-11-10,117.18000030517578
2017-11-13,117.2300033569336
2017-11-14,116.91999816894531
2017-11-15,116.44999694824219
2017-11-16,114.56999969482422
2017-11-17,114.70999908447266
2017-11-20,114.72000122070312
2017-11-21,115.16999816894531
2017-11-22,115.91000366210938
2017-11-24,116.51000213623047
2017-11-27,115.58999633789062
2017-11-28,116.44999694824219
2017-11-29,117.18000030517578
2017-11-30,118.98999786376953
2017-12-01,119.51000213623047
2017-12-04,120.83999633789062
2017-12-05,120.38999938964844
2017-12-06,119.61000061035156
2017-12-07,119.62999725341797
2017-12-08,119.91999816894531
2017-12-11,120.41999816894531
2017-12-12,119.68000030517578
2017-12-13,119.93000030517578
2017-12-14,119.52999877929688
2017-12-15,119.7300033569336
2017-12-18,119.69999694824219
2017-12-19,119.83999633789062
2017-12-20,120.88999938964844
2017-12-21,124.81999969482422
2017-12-22,124.9800033569336
2017-12-26,125.9800033569336
2017-12-27,125.55000305175781
2017-12-28,125.58000183105469
2017-12-29,125.19000244140625
2018-01-02,127.58000183105469
2018-01-03,128.50999450683594
2018-01-04,128.11000061035156
2018-01-05,127.9000015258789
2018-01-08,128.52999877929688
2018-01-09,127.83999633789062
2018-01-10,128.66000366210938
2018-01-11,132.57000732421875
2018-01-12,133.60000610351562
2018-01-16,132.00999450683594
2018-01-17,132.36000061035156
2018-01-18,131.58999633789062
2018-01-19,131.3000030517578
2018-01-22,132.55999755859375
2018-01-23,131.02000427246094
2018-01-24,131.38999938964844
2018-01-25,130.64999389648438
2018-01-26,131.19000244140625
2018-01-29,128.47999572753906
2018-01-30,125.2300033569336
2018-01-31,125.3499984741211
2018-02-01,125.56999969482422
2018-02-02,118.58000183105469
2018-02-05,112.62000274658203
2018-02-06,117.18000030517578
2018-02-07,115.29000091552734
2018-02-08,112.30000305175781
2018-02-09,113.5
2018-02-12,113.9800033569336
2018-02-13,113.29000091552734
2018-02-14,113.62999725341797
2018-02-15,112.52999877929688
2018-02-16,112.13999938964844
2018-02-20,110.9800033569336
2018-02-21,109.05999755859375
2018-02-22,109.88999938964844
2018-02-23,112.58999633789062
2018-02-26,114.5999984741211
2018-02-27,113.61000061035156
2018-02-28,111.91999816894531
2018-03-01,112.04000091552734
2018-03-02,111.63999938964844
2018-03-05,113.1500015258789
2018-03-06,113.6500015258789
2018-03-07,113.83999633789062
2018-03-08,113.3499984741211
2018-03-09,117.22000122070312
2018-03-12,116.79000091552734
2018-03-13,116.45999908447266
2018-03-14,115.12999725341797
2018-03-15,115.58000183105469
2018-03-16,115.4000015258789
2018-03-19,113.88999938964844
2018-03-20,114.5
2018-03-21,117.04000091552734
2018-03-22,113.69999694824219
2018-03-23,112.9800033569336
2018-03-26,115.3499984741211
2018-03-27,114.66000366210938
2018-03-28,112.0999984741211
2018-03-29,114.04000091552734
2018-04-02,112.23999786376953
2018-04-03,114.83000183105469
2018-04-04,114.4800033569336
2018-04-05,117.29000091552734
2018-04-06,114.76000213623047
2018-04-09,115.9800033569336
2018-04-10,118.8499984741211
2018-04-11,119.25
2018-04-12,119.2300033569336
2018-04-13,119.91999816894531
2018-04-16,120.69999694824219
2018-04-17,121.45999908447266
2018-04-18,123.81999969482422
2018-04-19,123.70999908447266
2018-04-20,122.30999755859375
2018-04-23,123.58000183105469
2018-04-24,122.54000091552734
2018-04-25,122.72000122070312
2018-04-26,124.22000122070312
2018-04-27,126.62000274658203
2018-04-30,125.11000061035156
2018-05-01,124.86000061035156
2018-05-02,125.48999786376953
2018-05-03,126.01000213623047
2018-05-04,125.52999877929688
2018-05-07,124.94000244140625
2018-05-08,126.56999969482422
2018-05-09,128.72000122070312
2018-05-10,128.82000732421875
2018-05-11,129.83999633789062
2018-05-14,130.38999938964844
2018-05-15,129.74000549316406
2018-05-16,129.55999755859375
2018-05-17,129.4600067138672
2018-05-18,127.86000061035156
2018-05-21,129.3699951171875
2018-05-22,128.22999572753906
2018-05-23,128.6999969482422
2018-05-24,126.61000061035156
2018-05-25,122.19000244140625
2018-05-29,121.38999938964844
2018-05-30,125.16000366210938
2018-05-31,124.30000305175781
2018-06-01,123.8499984741211
2018-06-04,122.26000213623047
2018-06-05,122.7300033569336
2018-06-06,123.37999725341797
2018-06-07,126.95999908447266
2018-06-08,126.44000244140625
2018-06-11,127.55999755859375
2018-06-12,127.08000183105469
2018-06-13,127.06999969482422
2018-06-14,126.51000213623047
2018-06-15,124.04000091552734
2018-06-18,125.97000122070312
2018-06-19,125.54000091552734
2018-06-20,125.29000091552734
2018-06-21,122.58999633789062
2018-06-22,125.0999984741211
2018-06-25,122.61000061035156
2018-06-26,124.16000366210938
2018-06-27,126.0
2018-06-28,125.66000366210938
2018-06-29,126.43000030517578
2018-07-02,124.25
2018-07-03,124.7300033569336
2018-07-05,123.9800033569336
2018-07-06,124.13999938964844
2018-07-09,125.98999786376953
2018-07-10,127.58999633789062
2018-07-11,123.5199966430664
2018-07-12,124.26000213623047
2018-07-13,124.04000091552734
2018-07-16,122.9800033569336
2018-07-17,121.91000366210938
2018-07-18,121.52999877929688
2018-07-19,121.66999816894531
2018-07-20,122.2699966430664
2018-07-23,121.33000183105469
2018-07-24,123.8499984741211
2018-07-25,124.9000015258789
2018-07-26,123.94999694824219
2018-07-27,125.97000122070312
2018-07-30,127.83000183105469
2018-07-31,126.2699966430664
2018-08-01,125.38999938964844
2018-08-02,123.76000213623047
2018-08-03,124.05000305175781
2018-08-06,124.30000305175781
2018-08-07,125.18000030517578
2018-08-08,123.87999725341797
2018-08-09,122.52999877929688
2018-08-10,123.33999633789062
2018-08-13,122.44000244140625
2018-08-14,122.58000183105469
2018-08-15,117.94000244140625
2018-08-16,117.66000366210938
2018-08-17,117.80000305175781
2018-08-20,117.75
2018-08-21,117.94000244140625
2018-08-22,118.91999816894531
2018-08-23,118.0999984741211
2018-08-24,119.01000213623047
2018-08-27,120.3499984741211
2018-08-28,119.86000061035156
2018-08-29,120.22000122070312
2018-08-30,119.80999755859375
2018-08-31,118.45999908447266
2018-09-04,118.87000274658203
2018-09-05,118.91999816894531
2018-09-06,115.2300033569336
2018-09-07,114.5999984741211
2018-09-10,114.4800033569336
2018-09-11,115.0199966430664
2018-09-12,115.79000091552734
2018-09-13,116.30000305175781
2018-09-14,117.37999725341797
2018-09-17,117.51000213623047
2018-09-18,118.12999725341797
2018-09-19,119.51000213623047
2018-09-20,119.41999816894531
2018-09-21,121.12999725341797
2018-09-24,122.62000274658203
2018-09-25,123.37000274658203
2018-09-26,121.94999694824219
2018-09-27,122.47000122070312
2018-09-28,122.27999877929688
2018-10-01,124.38999938964844
2018-10-02,124.73999786376953
2018-10-03,125.30999755859375
2018-10-04,124.94999694824219
2018-10-05,125.33000183105469
2018-10-08,124.83999633789062
2018-10-09,126.81999969482422
2018-10-10,122.5999984741211
2018-10-11,118.43000030517578
2018-10-12,117.7699966430664
2018-10-15,116.94000244140625
2018-10-16,117.51000213623047
2018-10-17,117.29000091552734
2018-10-18,117.47000122070312
2018-10-19,118.13999938964844
2018-10-22,117.20999908447266
2018-10-23,113.4000015258789
2018-10-24,110.20999908447266
2018-10-25,111.58000183105469
2018-10-26,111.52999877929688
2018-10-29,108.93000030517578
2018-10-30,110.8499984741211
2018-10-31,111.6500015258789
2018-11-01,111.16999816894531
2018-11-02,114.7300033569336
2018-11-05,118.94000244140625
2018-11-06,118.9000015258789
2018-11-07,120.87000274658203
2018-11-08,119.36000061035156
2018-11-09,119.51000213623047
2018-11-12,117.38999938964844
2018-11-13,115.3499984741211
2018-11-14,115.72000122070312
2018-11-15,116.94999694824219
2018-11-16,119.05999755859375
2018-11-19,119.41999816894531
2018-11-20,116.0999984741211
2018-11-21,117.56999969482422
2018-11-23,113.5999984741211
2018-11-26,114.9800033569336
2018-11-27,115.20999908447266
2018-11-28,118.13999938964844
2018-11-29,118.8499984741211
2018-11-30,118.94000244140625
2018-12-03,120.66999816894531
2018-12-04,117.23999786376953
2018-12-06,115.91000366210938
2018-12-07,115.48999786376953
2018-12-10,114.94000244140625
2018-12-11,115.47000122070312
2018-12-12,115.62000274658203
2018-12-13,115.94000244140625
2018-12-14,113.83000183105469
2018-12-17,112.44999694824219
2018-12-18,109.73999786376953
2018-12-19,107.83000183105469
2018-12-20,104.9800033569336
2018-12-21,104.20999908447266
2018-12-24,100.98999786376953
2018-12-26,107.38999938964844
2018-12-27,109.31999969482422
2018-12-28,108.6500015258789
2018-12-31,108.79000091552734
2019-01-02,110.69000244140625
2019-01-03,108.56999969482422
2019-01-04,110.81999969482422
2019-01-07,112.26000213623047
2019-01-08,111.7699966430664
2019-01-09,113.2699966430664
2019-01-10,113.44999694824219
2019-01-11,112.54000091552734
2019-01-14,111.72000122070312
2019-01-15,112.12000274658203
2019-01-16,111.4000015258789
2019-01-17,111.95999908447266
2019-01-18,114.37000274658203
2019-01-22,112.33999633789062
2019-01-23,111.38999938964844
2019-01-24,113.51000213623047
2019-01-25,113.22000122070312
2019-01-28,112.16999816894531
2019-01-29,111.83000183105469
2019-01-30,113.01000213623047
2019-01-31,114.6500015258789
2019-02-01,118.37000274658203
2019-02-04,119.73999786376953
2019-02-05,119.4800033569336
2019-02-06,118.87999725341797
2019-02-07,118.2300033569336
2019-02-08,117.58000183105469
2019-02-11,116.94999694824219
2019-02-12,118.72000122070312
2019-02-13,119.56999969482422
2019-02-14,118.16000366210938
2019-02-15,119.3499984741211
2019-02-19,119.30999755859375
2019-02-20,120.27999877929688
2019-02-21,119.13999938964844
2019-02-22,119.38999938964844
2019-02-25,119.62000274658203
2019-02-26,119.94000244140625
2019-02-27,120.08000183105469
2019-02-28,119.58000183105469
2019-03-01,122.02999877929688
2019-03-04,122.12000274658203
2019-03-05,123.29000091552734
2019-03-06,123.52999877929688
2019-03-07,121.94000244140625
2019-03-08,121.62000274658203
2019-03-11,123.62000274658203
2019-03-12,123.9000015258789
2019-03-13,124.66999816894531
2019-03-14,124.5999984741211
2019-03-15,125.30999755859375
2019-03-18,125.87999725341797
2019-03-19,125.27999877929688
2019-03-20,124.69000244140625
2019-03-21,125.86000061035156
2019-03-22,123.08999633789062
2019-03-25,122.88999938964844
2019-03-26,124.12999725341797
2019-03-27,122.79000091552734
