Date,MET
2015-07-01,50.329769134521484
2015-07-02,50.05347442626953
2015-07-06,49.83066177368164
2015-07-07,49.60784149169922
2015-07-08,48.52050018310547
2015-07-09,49.03743362426758
2015-07-10,49.875221252441406
2015-07-13,50.44563293457031
2015-07-14,50.51693344116211
2015-07-15,51.22103500366211
2015-07-16,51.426025390625
2015-07-17,51.23885726928711
2015-07-20,51.11408233642578
2015-07-21,51.22994613647461
2015-07-22,51.096256256103516
2015-07-23,50.579322814941406
2015-07-24,50.04456329345703
2015-07-27,49.55436706542969
2015-07-28,50.15151596069336
2015-07-29,50.99821853637695
2015-07-30,50.6506233215332
2015-07-31,49.67914581298828
2015-08-03,49.670230865478516
2015-08-04,49.84848403930664
2015-08-05,49.474151611328125
2015-08-06,49.474151611328125
2015-08-07,48.948307037353516
2015-08-10,50.231727600097656
2015-08-11,49.00178146362305
2015-08-12,48.28876876831055
2015-08-13,48.45811080932617
2015-08-14,48.805702209472656
2015-08-17,48.573974609375
2015-08-18,48.37789535522461
2015-08-19,47.7985725402832
2015-08-20,46.26559829711914
2015-08-21,44.162208557128906
2015-08-24,42.24599075317383
2015-08-25,41.52406311035156
2015-08-26,43.48484802246094
2015-08-27,44.91978454589844
2015-08-28,44.84848403930664
2015-08-31,44.65240478515625
2015-09-01,42.77183532714844
2015-09-02,43.53832244873047
2015-09-03,43.6363639831543
2015-09-04,42.65597152709961
2015-09-08,43.73440170288086
2015-09-09,43.15507888793945
2015-09-10,43.40463638305664
2015-09-11,43.25312042236328
2015-09-14,42.95008850097656
2015-09-15,43.948307037353516
2015-09-16,44.19786071777344
2015-09-17,42.58467102050781
2015-09-18,41.46167755126953
2015-09-21,41.800357818603516
2015-09-22,41.17647171020508
2015-09-23,41.46167755126953
2015-09-24,41.38146209716797
2015-09-25,42.09447479248047
2015-09-28,41.060604095458984
2015-09-29,41.301246643066406
2015-09-30,42.02317428588867
2015-10-01,42.281639099121094
2015-10-02,41.86274337768555
2015-10-05,42.59358215332031
2015-10-06,42.370765686035156
2015-10-07,42.95008850097656
2015-10-08,43.33333206176758
2015-10-09,43.12834167480469
2015-10-12,43.083778381347656
2015-10-13,42.673797607421875
2015-10-14,42.0677375793457
2015-10-15,43.13725662231445
2015-10-16,43.52941131591797
2015-10-19,43.60962677001953
2015-10-20,43.939395904541016
2015-10-21,43.752227783203125
2015-10-22,44.278076171875
2015-10-23,45.43672180175781
2015-10-26,44.786094665527344
2015-10-27,43.86809158325195
2015-10-28,45.67736053466797
2015-10-29,45.44563293457031
2015-10-30,44.90196228027344
2015-11-02,45.51693344116211
2015-11-03,45.81105041503906
2015-11-04,45.0
2015-11-05,44.474151611328125
2015-11-06,46.06951904296875
2015-11-09,45.27629089355469
2015-11-10,45.24955368041992
2015-11-11,44.812835693359375
2015-11-12,44.08199691772461
2015-11-13,44.465240478515625
2015-11-16,44.982173919677734
2015-11-17,44.812835693359375
2015-11-18,45.525848388671875
2015-11-19,45.231727600097656
2015-11-20,45.47237014770508
2015-11-23,45.178253173828125
2015-11-24,45.026737213134766
2015-11-25,45.142601013183594
2015-11-27,45.41889572143555
2015-11-30,45.534759521484375
2015-12-01,45.95365524291992
2015-12-02,45.329769134521484
2015-12-03,44.616756439208984
2015-12-04,45.51693344116211
2015-12-07,44.670230865478516
2015-12-08,43.87700653076172
2015-12-09,43.30659484863281
2015-12-10,43.556148529052734
2015-12-11,41.99643325805664
2015-12-14,41.3725471496582
2015-12-15,42.39750289916992
2015-12-16,43.40463638305664
2015-12-17,42.30837631225586
2015-12-18,41.399288177490234
2015-12-21,41.72905349731445
2015-12-22,42.0766487121582
2015-12-23,42.94117736816406
2015-12-24,43.02138900756836
2015-12-28,43.01247787475586
2015-12-29,43.68092727661133
2015-12-30,43.431373596191406
2015-12-31,42.96791458129883
2016-01-04,42.174686431884766
2016-01-05,41.3725471496582
2016-01-06,39.54545593261719
2016-01-07,37.887699127197266
2016-01-08,37.45989227294922
2016-01-11,37.174686431884766
2016-01-12,37.42424011230469
2016-01-13,38.244205474853516
2016-01-14,38.77005386352539
2016-01-15,38.395721435546875
2016-01-19,38.09269332885742
2016-01-20,37.62031936645508
2016-01-21,38.05704116821289
2016-01-22,39.38502883911133
2016-01-25,38.32442092895508
2016-01-26,38.77896499633789
2016-01-27,38.556148529052734
2016-01-28,39.01960754394531
2016-01-29,39.79500961303711
2016-02-01,39.465240478515625
2016-02-02,38.11051559448242
2016-02-03,37.38859176635742
2016-02-04,35.42780685424805
2016-02-05,34.59001922607422
2016-02-08,33.11051559448242
2016-02-09,33.11943054199219
2016-02-10,32.8609619140625
2016-02-11,31.38146209716797
2016-02-12,33.360069274902344
2016-02-16,33.88591766357422
2016-02-17,35.0
2016-02-18,34.9376106262207
2016-02-19,34.857398986816406
2016-02-22,34.94652557373047
2016-02-23,34.24242401123047
2016-02-24,34.36720275878906
2016-02-25,35.133689880371094
2016-02-26,35.730838775634766
2016-02-29,35.25846862792969
2016-03-01,37.14794921875
2016-03-02,37.44206619262695
2016-03-03,37.7807502746582
2016-03-04,37.727272033691406
2016-03-07,38.190731048583984
2016-03-08,37.23707580566406
2016-03-09,37.43315505981445
2016-03-10,37.65597152709961
2016-03-11,39.43850326538086
2016-03-14,39.12656021118164
2016-03-15,39.02851867675781
2016-03-16,39.01069641113281
2016-03-17,39.2869873046875
2016-03-18,39.866310119628906
2016-03-21,39.670230865478516
2016-03-22,39.2958984375
2016-03-23,38.68983840942383
2016-03-24,37.70053482055664
2016-03-28,38.32442092895508
2016-03-29,37.843135833740234
2016-03-30,39.866310119628906
2016-03-31,39.162208557128906
2016-04-01,39.71479415893555
2016-04-04,38.93048095703125
2016-04-05,38.22637939453125
2016-04-06,38.30659484863281
2016-04-07,37.361854553222656
2016-04-08,37.33511734008789
2016-04-11,37.81639862060547
2016-04-12,38.46702194213867
2016-04-13,39.53654098510742
2016-04-14,39.973262786865234
2016-04-15,39.79500961303711
2016-04-18,40.16933822631836
2016-04-19,40.65953826904297
2016-04-20,41.3636360168457
2016-04-21,41.105167388916016
2016-04-22,41.800357818603516
2016-04-25,41.212120056152344
2016-04-26,41.639930725097656
2016-04-27,41.66666793823242
2016-04-28,40.75757598876953
2016-04-29,40.19607925415039
2016-05-02,40.855613708496094
2016-05-03,39.91978454589844
2016-05-04,39.162208557128906
2016-05-05,38.15507888793945
2016-05-06,38.342247009277344
2016-05-09,38.25312042236328
2016-05-10,39.13547134399414
2016-05-11,38.698753356933594
2016-05-12,38.77896499633789
2016-05-13,38.31550979614258
2016-05-16,38.68092727661133
2016-05-17,38.582889556884766
2016-05-18,40.08021545410156
2016-05-19,39.49197769165039
2016-05-20,39.75935745239258
2016-05-23,39.60784149169922
2016-05-24,40.34759521484375
2016-05-25,40.80213928222656
2016-05-26,40.178253173828125
2016-05-27,40.7932243347168
2016-05-31,40.59714889526367
2016-06-01,40.80213928222656
2016-06-02,40.739749908447266
2016-06-03,39.48306655883789
2016-06-06,39.91978454589844
2016-06-07,39.70588302612305
2016-06-08,39.768272399902344
2016-06-09,39.01960754394531
2016-06-10,38.40463638305664
2016-06-13,38.235294342041016
2016-06-14,37.66488265991211
2016-06-15,37.370765686035156
2016-06-16,37.629234313964844
2016-06-17,37.58467102050781
2016-06-20,37.89661407470703
2016-06-21,38.083778381347656
2016-06-22,37.9233512878418
2016-06-23,39.36720275878906
2016-06-24,35.15151596069336
2016-06-27,32.55793380737305
2016-06-28,33.600711822509766
2016-06-29,34.9376106262207
2016-06-30,35.499107360839844
2016-07-01,35.19607925415039
2016-07-05,33.73440170288086
2016-07-06,34.18003463745117
2016-07-07,34.108734130859375
2016-07-08,34.9376106262207
2016-07-11,35.45454406738281
2016-07-12,36.32798767089844
2016-07-13,36.07843017578125
2016-07-14,37.77183532714844
2016-07-15,37.97682571411133
2016-07-18,38.40463638305664
2016-07-19,38.29768371582031
2016-07-20,38.45811080932617
2016-07-21,38.52050018310547
2016-07-22,38.556148529052734
2016-07-25,38.42245864868164
2016-07-26,38.582889556884766
2016-07-27,38.48484802246094
2016-07-28,38.395721435546875
2016-07-29,38.09269332885742
2016-08-01,37.9233512878418
2016-08-02,37.62031936645508
2016-08-03,38.948307037353516
2016-08-04,35.24064254760742
2016-08-05,36.66666793823242
2016-08-08,36.951873779296875
2016-08-09,36.79144287109375
2016-08-10,35.7843132019043
2016-08-11,35.7843132019043
2016-08-12,35.43672180175781
2016-08-15,35.855613708496094
2016-08-16,36.00712966918945
2016-08-17,35.99821853637695
2016-08-18,36.06951904296875
2016-08-19,36.051692962646484
2016-08-22,35.91800308227539
2016-08-23,36.17647171020508
2016-08-24,36.452762603759766
2016-08-25,36.81818389892578
2016-08-26,37.24599075317383
2016-08-29,37.7985725402832
2016-08-30,38.600711822509766
2016-08-31,38.68092727661133
2016-09-01,38.37789535522461
2016-09-02,38.556148529052734
2016-09-06,38.41354751586914
2016-09-07,38.40463638305664
2016-09-08,38.743316650390625
2016-09-09,39.13547134399414
2016-09-12,39.474151611328125
2016-09-13,39.18894958496094
2016-09-14,39.01960754394531
2016-09-15,39.661319732666016
2016-09-16,39.064170837402344
2016-09-19,39.17112350463867
2016-09-20,39.2245979309082
2016-09-21,39.83957290649414
2016-09-22,39.75044631958008
2016-09-23,39.67914581298828
2016-09-26,38.68092727661133
2016-09-27,38.99287033081055
2016-09-28,39.33155059814453
2016-09-29,38.912654876708984
2016-09-30,39.59893035888672
2016-10-03,39.54545593261719
2016-10-04,39.9910888671875
2016-10-05,40.98930358886719
2016-10-06,42.02317428588867
2016-10-07,42.0855598449707
2016-10-10,42.40641784667969
2016-10-11,42.165775299072266
2016-10-12,42.35293960571289
2016-10-13,41.604278564453125
2016-10-14,41.79144287109375
2016-10-17,41.59536361694336
2016-10-18,41.71123123168945
2016-10-19,41.755794525146484
2016-10-20,41.613189697265625
2016-10-21,41.33689880371094
2016-10-24,41.568626403808594
2016-10-25,41.256683349609375
2016-10-26,41.800357818603516
2016-10-27,42.50445556640625
2016-10-28,41.87165832519531
2016-10-31,41.85383224487305
2016-11-01,41.70231628417969
2016-11-02,41.301246643066406
2016-11-03,41.94295883178711
2016-11-04,41.72905349731445
2016-11-07,42.75400924682617
2016-11-08,42.673797607421875
2016-11-09,45.7041015625
2016-11-10,47.89661407470703
2016-11-11,47.85205078125
2016-11-14,48.573974609375
2016-11-15,48.547237396240234
2016-11-16,47.9322624206543
2016-11-17,48.53832244873047
2016-11-18,48.85026550292969
2016-11-21,48.82352828979492
2016-11-22,48.85026550292969
2016-11-23,49.33155059814453
2016-11-25,49.420677185058594
2016-11-28,48.46702194213867
2016-11-29,48.29768371582031
2016-11-30,49.02851867675781
2016-12-01,50.15151596069336
2016-12-02,49.60784149169922
2016-12-05,49.616756439208984
2016-12-06,49.616756439208984
2016-12-07,50.588233947753906
2016-12-08,50.97148132324219
2016-12-09,51.14973449707031
2016-12-12,50.45454406738281
2016-12-13,50.525848388671875
2016-12-14,50.25846862792969
2016-12-15,51.051692962646484
2016-12-16,48.45811080932617
2016-12-19,48.05704116821289
2016-12-20,48.37789535522461
2016-12-21,48.6452751159668
2016-12-22,48.5115852355957
2016-12-23,48.5115852355957
2016-12-27,48.752227783203125
2016-12-28,48.10160446166992
2016-12-29,47.95008850097656
2016-12-30,48.030303955078125
2017-01-03,48.37789535522461
2017-01-04,48.6452751159668
2017-01-05,47.97682571411133
2017-01-06,48.28876876831055
2017-01-09,47.8609619140625
