Date,CPB
2016-01-27,55.0
2016-01-28,55.72999954223633
2016-01-29,56.40999984741211
2016-02-01,56.86000061035156
2016-02-02,56.310001373291016
2016-02-03,56.290000915527344
2016-02-04,55.34000015258789
2016-02-05,55.84000015258789
2016-02-08,56.22999954223633
2016-02-09,57.209999084472656
2016-02-10,57.88999938964844
2016-02-11,57.33000183105469
2016-02-12,58.2400016784668
2016-02-16,59.439998626708984
2016-02-17,60.900001525878906
2016-02-18,60.959999084472656
2016-02-19,60.939998626708984
2016-02-22,60.75
2016-02-23,60.900001525878906
2016-02-24,60.529998779296875
2016-02-25,62.619998931884766
2016-02-26,61.97999954223633
2016-02-29,61.75
2016-03-01,61.11000061035156
2016-03-02,61.459999084472656
2016-03-03,61.869998931884766
2016-03-04,61.95000076293945
2016-03-07,62.04999923706055
2016-03-08,62.5099983215332
2016-03-09,63.25
2016-03-10,63.09000015258789
2016-03-11,63.9900016784668
2016-03-14,63.5099983215332
2016-03-15,63.65999984741211
2016-03-16,64.25
2016-03-17,64.37000274658203
2016-03-18,64.33999633789062
2016-03-21,64.30999755859375
2016-03-22,63.29999923706055
2016-03-23,63.43000030517578
2016-03-24,63.16999816894531
2016-03-28,63.380001068115234
2016-03-29,64.16999816894531
2016-03-30,64.16000366210938
2016-03-31,63.790000915527344
2016-04-01,65.16000366210938
2016-04-04,65.47000122070312
2016-04-05,64.4000015258789
2016-04-06,64.5999984741211
2016-04-07,63.86000061035156
2016-04-08,64.20999908447266
2016-04-11,63.88999938964844
2016-04-12,63.97999954223633
2016-04-13,62.810001373291016
2016-04-14,61.7599983215332
2016-04-15,62.02000045776367
2016-04-18,62.34000015258789
2016-04-19,61.81999969482422
2016-04-20,61.400001525878906
2016-04-21,59.83000183105469
2016-04-22,60.63999938964844
2016-04-25,61.040000915527344
2016-04-26,60.9900016784668
2016-04-27,61.63999938964844
2016-04-28,61.4900016784668
2016-04-29,61.709999084472656
2016-05-02,62.650001525878906
2016-05-03,62.119998931884766
2016-05-04,62.369998931884766
2016-05-05,63.060001373291016
2016-05-06,63.91999816894531
2016-05-09,64.94000244140625
2016-05-10,65.43000030517578
2016-05-11,65.45999908447266
2016-05-12,66.5
2016-05-13,66.0999984741211
2016-05-16,65.87999725341797
2016-05-17,63.810001373291016
2016-05-18,63.470001220703125
2016-05-19,63.97999954223633
2016-05-20,59.900001525878906
2016-05-23,59.900001525878906
2016-05-24,60.90999984741211
2016-05-25,60.650001525878906
2016-05-26,61.2599983215332
2016-05-27,61.189998626708984
2016-05-31,60.56999969482422
2016-06-01,61.060001373291016
2016-06-02,60.72999954223633
2016-06-03,61.689998626708984
2016-06-06,61.41999816894531
2016-06-07,61.70000076293945
2016-06-08,61.70000076293945
2016-06-09,62.5099983215332
2016-06-10,62.70000076293945
2016-06-13,62.119998931884766
2016-06-14,62.41999816894531
2016-06-15,61.810001373291016
2016-06-16,62.75
2016-06-17,62.439998626708984
2016-06-20,62.40999984741211
2016-06-21,62.849998474121094
2016-06-22,62.59000015258789
2016-06-23,62.63999938964844
2016-06-24,62.400001525878906
2016-06-27,63.56999969482422
2016-06-28,62.75
2016-06-29,62.81999969482422
2016-06-30,66.52999877929688
2016-07-01,66.05999755859375
2016-07-05,67.19000244140625
2016-07-06,67.55000305175781
2016-07-07,66.83000183105469
2016-07-08,67.0999984741211
2016-07-11,66.70999908447266
2016-07-12,66.47000122070312
2016-07-13,66.72000122070312
2016-07-14,66.52999877929688
2016-07-15,66.62000274658203
2016-07-18,66.56999969482422
2016-07-19,66.62999725341797
2016-07-20,64.58000183105469
2016-07-21,63.34000015258789
2016-07-22,63.380001068115234
2016-07-25,63.7400016784668
2016-07-26,62.61000061035156
2016-07-27,61.439998626708984
2016-07-28,61.59000015258789
2016-07-29,62.27000045776367
2016-08-01,62.04999923706055
2016-08-02,61.310001373291016
2016-08-03,60.869998931884766
2016-08-04,61.119998931884766
2016-08-05,61.31999969482422
2016-08-08,61.349998474121094
2016-08-09,61.34000015258789
2016-08-10,61.310001373291016
2016-08-11,61.09000015258789
2016-08-12,60.959999084472656
2016-08-15,60.61000061035156
2016-08-16,60.130001068115234
2016-08-17,60.43000030517578
2016-08-18,60.81999969482422
2016-08-19,61.029998779296875
2016-08-22,61.310001373291016
2016-08-23,60.45000076293945
2016-08-24,60.72999954223633
2016-08-25,61.130001068115234
2016-08-26,60.47999954223633
2016-08-29,61.119998931884766
2016-08-30,60.72999954223633
2016-08-31,60.720001220703125
2016-09-01,56.90999984741211
2016-09-02,57.72999954223633
2016-09-06,57.70000076293945
2016-09-07,57.11000061035156
2016-09-08,56.15999984741211
2016-09-09,54.95000076293945
2016-09-12,55.9900016784668
2016-09-13,55.439998626708984
2016-09-14,55.4900016784668
2016-09-15,55.779998779296875
2016-09-16,55.380001068115234
2016-09-19,55.310001373291016
2016-09-20,55.02000045776367
2016-09-21,55.70000076293945
2016-09-22,55.38999938964844
2016-09-23,54.88999938964844
2016-09-26,54.58000183105469
2016-09-27,54.61000061035156
2016-09-28,54.93000030517578
2016-09-29,54.380001068115234
2016-09-30,54.70000076293945
2016-10-03,54.59000015258789
2016-10-04,53.650001525878906
2016-10-05,53.7400016784668
2016-10-06,53.900001525878906
2016-10-07,53.869998931884766
2016-10-10,54.150001525878906
2016-10-11,53.849998474121094
2016-10-12,54.349998474121094
2016-10-13,54.86000061035156
2016-10-14,54.33000183105469
2016-10-17,53.68000030517578
2016-10-18,54.40999984741211
2016-10-19,53.529998779296875
2016-10-20,53.189998626708984
2016-10-21,53.310001373291016
2016-10-24,53.130001068115234
2016-10-25,53.439998626708984
2016-10-26,53.65999984741211
2016-10-27,53.0
2016-10-28,54.209999084472656
2016-10-31,54.34000015258789
2016-11-01,53.40999984741211
2016-11-02,52.900001525878906
2016-11-03,52.72999954223633
2016-11-04,52.61000061035156
2016-11-07,53.849998474121094
2016-11-08,55.61000061035156
2016-11-09,54.959999084472656
2016-11-10,53.310001373291016
2016-11-11,53.5
2016-11-14,54.47999954223633
2016-11-15,54.939998626708984
2016-11-16,54.45000076293945
2016-11-17,54.220001220703125
2016-11-18,54.22999954223633
2016-11-21,55.040000915527344
2016-11-22,57.02000045776367
2016-11-23,56.81999969482422
2016-11-25,57.52000045776367
2016-11-28,57.369998931884766
2016-11-29,57.650001525878906
2016-11-30,56.88999938964844
2016-12-01,57.150001525878906
2016-12-02,57.630001068115234
2016-12-05,57.540000915527344
2016-12-06,57.630001068115234
2016-12-07,58.66999816894531
2016-12-08,58.279998779296875
2016-12-09,59.11000061035156
2016-12-12,59.36000061035156
2016-12-13,59.9900016784668
2016-12-14,59.099998474121094
2016-12-15,59.459999084472656
2016-12-16,59.529998779296875
2016-12-19,59.81999969482422
2016-12-20,60.130001068115234
2016-12-21,60.209999084472656
2016-12-22,60.209999084472656
2016-12-23,60.279998779296875
2016-12-27,60.4900016784668
2016-12-28,60.529998779296875
2016-12-29,60.95000076293945
2016-12-30,60.470001220703125
2017-01-03,60.63999938964844
2017-01-04,61.060001373291016
2017-01-05,60.93000030517578
2017-01-06,60.70000076293945
2017-01-09,59.75
2017-01-10,60.0099983215332
2017-01-11,60.150001525878906
2017-01-12,61.56999969482422
2017-01-13,61.720001220703125
2017-01-17,62.09000015258789
2017-01-18,62.290000915527344
2017-01-19,62.2400016784668
2017-01-20,62.84000015258789
2017-01-23,63.119998931884766
2017-01-24,63.29999923706055
2017-01-25,63.099998474121094
2017-01-26,62.619998931884766
2017-01-27,62.58000183105469
2017-01-30,62.380001068115234
2017-01-31,62.22999954223633
2017-02-01,62.4900016784668
2017-02-02,63.15999984741211
2017-02-03,63.279998779296875
2017-02-06,62.599998474121094
2017-02-07,63.22999954223633
2017-02-08,63.400001525878906
2017-02-09,63.84000015258789
2017-02-10,63.27000045776367
2017-02-13,63.43000030517578
2017-02-14,63.029998779296875
2017-02-15,63.45000076293945
2017-02-16,62.54999923706055
2017-02-17,58.47999954223633
2017-02-21,58.95000076293945
2017-02-22,59.16999816894531
2017-02-23,59.060001373291016
2017-02-24,59.11000061035156
2017-02-27,58.970001220703125
2017-02-28,59.349998474121094
2017-03-01,59.4900016784668
2017-03-02,59.83000183105469
2017-03-03,59.540000915527344
2017-03-06,59.290000915527344
2017-03-07,59.09000015258789
2017-03-08,58.65999984741211
2017-03-09,59.029998779296875
2017-03-10,59.189998626708984
2017-03-13,59.04999923706055
2017-03-14,58.95000076293945
2017-03-15,59.36000061035156
2017-03-16,58.83000183105469
2017-03-17,59.20000076293945
2017-03-20,59.0
2017-03-21,57.09000015258789
2017-03-22,56.90999984741211
2017-03-23,57.599998474121094
2017-03-24,57.439998626708984
2017-03-27,57.4900016784668
2017-03-28,57.619998931884766
2017-03-29,57.56999969482422
2017-03-30,57.11000061035156
2017-03-31,57.2400016784668
2017-04-03,56.88999938964844
2017-04-04,56.779998779296875
2017-04-05,56.77000045776367
2017-04-06,56.59000015258789
2017-04-07,56.40999984741211
2017-04-10,56.5
2017-04-11,56.63999938964844
2017-04-12,57.029998779296875
2017-04-13,56.13999938964844
2017-04-17,56.59000015258789
2017-04-18,57.189998626708984
2017-04-19,57.279998779296875
2017-04-20,57.5
2017-04-21,57.349998474121094
2017-04-24,57.97999954223633
2017-04-25,57.59000015258789
2017-04-26,57.400001525878906
2017-04-27,57.11000061035156
2017-04-28,57.540000915527344
2017-05-01,56.86000061035156
2017-05-02,56.90999984741211
2017-05-03,56.810001373291016
2017-05-04,57.2400016784668
2017-05-05,57.400001525878906
2017-05-08,57.849998474121094
2017-05-09,57.16999816894531
2017-05-10,57.5
2017-05-11,57.63999938964844
2017-05-12,57.220001220703125
2017-05-15,57.4900016784668
2017-05-16,57.11000061035156
2017-05-17,57.40999984741211
2017-05-18,56.939998626708984
2017-05-19,55.779998779296875
2017-05-22,57.4900016784668
2017-05-23,58.119998931884766
2017-05-24,58.380001068115234
2017-05-25,58.83000183105469
2017-05-26,58.959999084472656
2017-05-30,57.880001068115234
2017-05-31,57.650001525878906
2017-06-01,57.959999084472656
2017-06-02,57.72999954223633
2017-06-05,57.47999954223633
2017-06-06,57.56999969482422
2017-06-07,57.349998474121094
2017-06-08,56.65999984741211
2017-06-09,56.540000915527344
2017-06-12,56.88999938964844
2017-06-13,56.970001220703125
2017-06-14,56.9900016784668
2017-06-15,56.959999084472656
2017-06-16,55.04999923706055
2017-06-19,54.81999969482422
2017-06-20,54.66999816894531
2017-06-21,54.099998474121094
2017-06-22,53.95000076293945
2017-06-23,53.58000183105469
2017-06-26,53.790000915527344
2017-06-27,52.880001068115234
2017-06-28,52.88999938964844
2017-06-29,51.9900016784668
2017-06-30,52.150001525878906
2017-07-03,52.189998626708984
2017-07-05,52.0
2017-07-06,51.68000030517578
2017-07-07,51.58000183105469
2017-07-10,50.959999084472656
2017-07-11,51.11000061035156
2017-07-12,51.38999938964844
2017-07-13,51.349998474121094
2017-07-14,51.72999954223633
2017-07-17,51.790000915527344
2017-07-18,50.9900016784668
2017-07-19,52.56999969482422
2017-07-20,51.91999816894531
2017-07-21,52.0
2017-07-24,52.0099983215332
2017-07-25,52.529998779296875
2017-07-26,52.61000061035156
2017-07-27,53.06999969482422
2017-07-28,52.849998474121094
2017-07-31,52.83000183105469
2017-08-01,52.52000045776367
2017-08-02,52.709999084472656
2017-08-03,53.0099983215332
2017-08-04,53.18000030517578
2017-08-07,53.2400016784668
2017-08-08,53.25
2017-08-09,53.209999084472656
2017-08-10,53.25
2017-08-11,53.61000061035156
2017-08-14,53.849998474121094
2017-08-15,53.72999954223633
2017-08-16,53.9900016784668
2017-08-17,53.959999084472656
2017-08-18,53.689998626708984
2017-08-21,53.81999969482422
2017-08-22,54.0
2017-08-23,54.189998626708984
2017-08-24,52.47999954223633
2017-08-25,51.400001525878906
2017-08-28,50.7400016784668
2017-08-29,50.810001373291016
2017-08-30,50.25
2017-08-31,46.20000076293945
2017-09-01,45.400001525878906
2017-09-05,46.66999816894531
2017-09-06,47.529998779296875
2017-09-07,47.38999938964844
2017-09-08,47.91999816894531
2017-09-11,47.72999954223633
2017-09-12,47.380001068115234
2017-09-13,47.689998626708984
2017-09-14,47.75
2017-09-15,48.72999954223633
2017-09-18,48.06999969482422
2017-09-19,47.31999969482422
2017-09-20,46.5099983215332
2017-09-21,45.65999984741211
2017-09-22,45.130001068115234
2017-09-25,46.58000183105469
2017-09-26,46.66999816894531
2017-09-27,47.04999923706055
2017-09-28,47.04999923706055
2017-09-29,46.81999969482422
2017-10-02,46.86000061035156
2017-10-03,46.189998626708984
2017-10-04,46.560001373291016
2017-10-05,46.59000015258789
2017-10-06,46.47999954223633
2017-10-09,45.5099983215332
2017-10-10,46.2400016784668
2017-10-11,45.7400016784668
2017-10-12,45.9900016784668
2017-10-13,46.18000030517578
2017-10-16,46.650001525878906
2017-10-17,46.13999938964844
2017-10-18,45.63999938964844
2017-10-19,45.369998931884766
2017-10-20,45.970001220703125
2017-10-23,46.45000076293945
2017-10-24,46.130001068115234
2017-10-25,46.209999084472656
2017-10-26,47.52000045776367
2017-10-27,48.130001068115234
2017-10-30,46.36000061035156
2017-10-31,47.369998931884766
2017-11-01,47.529998779296875
2017-11-02,46.849998474121094
2017-11-03,46.47999954223633
2017-11-06,45.43000030517578
2017-11-07,46.22999954223633
2017-11-08,47.15999984741211
2017-11-09,45.63999938964844
2017-11-10,47.41999816894531
2017-11-13,47.27000045776367
2017-11-14,47.810001373291016
2017-11-15,46.41999816894531
2017-11-16,48.31999969482422
2017-11-17,49.720001220703125
2017-11-20,49.93000030517578
2017-11-21,45.84000015258789
2017-11-22,46.77000045776367
2017-11-24,46.040000915527344
2017-11-27,46.779998779296875
2017-11-28,46.939998626708984
2017-11-29,48.9900016784668
2017-11-30,49.29999923706055
2017-12-01,49.220001220703125
2017-12-04,50.31999969482422
2017-12-05,49.83000183105469
2017-12-06,50.189998626708984
2017-12-07,49.279998779296875
2017-12-08,48.95000076293945
2017-12-11,48.54999923706055
2017-12-12,49.7599983215332
2017-12-13,49.189998626708984
2017-12-14,48.560001373291016
2017-12-15,49.59000015258789
2017-12-18,49.65999984741211
2017-12-19,48.779998779296875
2017-12-20,48.33000183105469
2017-12-21,48.66999816894531
2017-12-22,48.77000045776367
2017-12-26,48.290000915527344
2017-12-27,48.58000183105469
2017-12-28,48.459999084472656
2017-12-29,48.11000061035156
2018-01-02,47.38999938964844
2018-01-03,46.720001220703125
2018-01-04,47.11000061035156
2018-01-05,47.290000915527344
2018-01-08,47.630001068115234
2018-01-09,47.29999923706055
2018-01-10,45.81999969482422
2018-01-11,45.75
2018-01-12,45.5099983215332
2018-01-16,46.439998626708984
2018-01-17,46.959999084472656
2018-01-18,46.25
2018-01-19,47.38999938964844
2018-01-22,47.650001525878906
2018-01-23,47.56999969482422
2018-01-24,47.099998474121094
2018-01-25,47.459999084472656
2018-01-26,47.34000015258789
2018-01-29,46.95000076293945
2018-01-30,46.400001525878906
2018-01-31,46.54999923706055
2018-02-01,46.779998779296875
2018-02-02,44.599998474121094
2018-02-05,44.220001220703125
2018-02-06,45.13999938964844
2018-02-07,44.79999923706055
2018-02-08,44.83000183105469
2018-02-09,45.72999954223633
2018-02-12,46.310001373291016
2018-02-13,46.650001525878906
2018-02-14,46.959999084472656
2018-02-15,47.70000076293945
2018-02-16,46.16999816894531
2018-02-20,46.08000183105469
2018-02-21,42.900001525878906
2018-02-22,43.959999084472656
2018-02-23,44.119998931884766
2018-02-26,44.369998931884766
2018-02-27,43.939998626708984
2018-02-28,43.04999923706055
2018-03-01,42.279998779296875
2018-03-02,42.02000045776367
2018-03-05,43.52000045776367
2018-03-06,43.900001525878906
2018-03-07,43.08000183105469
2018-03-08,43.13999938964844
2018-03-09,43.61000061035156
2018-03-12,43.59000015258789
2018-03-13,43.939998626708984
2018-03-14,44.20000076293945
2018-03-15,43.310001373291016
2018-03-16,43.58000183105469
2018-03-19,43.599998474121094
2018-03-20,43.119998931884766
2018-03-21,42.16999816894531
2018-03-22,42.099998474121094
2018-03-23,42.27000045776367
2018-03-26,42.470001220703125
2018-03-27,42.689998626708984
2018-03-28,43.40999984741211
2018-03-29,43.310001373291016
2018-04-02,42.25
2018-04-03,42.279998779296875
2018-04-04,43.22999954223633
2018-04-05,43.47999954223633
2018-04-06,43.72999954223633
2018-04-09,43.2599983215332
2018-04-10,42.59000015258789
2018-04-11,42.84000015258789
2018-04-12,42.66999816894531
2018-04-13,42.45000076293945
2018-04-16,42.810001373291016
2018-04-17,42.529998779296875
2018-04-18,41.84000015258789
2018-04-19,41.27000045776367
2018-04-20,40.36000061035156
2018-04-23,40.84000015258789
2018-04-24,41.08000183105469
2018-04-25,41.5099983215332
2018-04-26,41.72999954223633
2018-04-27,42.08000183105469
2018-04-30,40.779998779296875
2018-05-01,40.95000076293945
2018-05-02,39.95000076293945
2018-05-03,40.400001525878906
2018-05-04,41.02000045776367
2018-05-07,41.029998779296875
2018-05-08,41.29999923706055
2018-05-09,41.36000061035156
2018-05-10,41.189998626708984
2018-05-11,40.68000030517578
2018-05-14,40.040000915527344
2018-05-15,39.439998626708984
2018-05-16,39.47999954223633
2018-05-17,39.220001220703125
2018-05-18,34.369998931884766
2018-05-21,33.58000183105469
2018-05-22,34.369998931884766
2018-05-23,34.2599983215332
2018-05-24,34.34000015258789
2018-05-25,34.599998474121094
2018-05-29,34.25
2018-05-30,34.529998779296875
2018-05-31,33.63999938964844
2018-06-01,33.279998779296875
2018-06-04,33.36000061035156
2018-06-05,33.33000183105469
2018-06-06,33.189998626708984
2018-06-07,33.4900016784668
2018-06-08,34.04999923706055
2018-06-11,34.83000183105469
2018-06-12,35.130001068115234
2018-06-13,35.5
2018-06-14,36.5099983215332
2018-06-15,37.099998474121094
2018-06-18,36.66999816894531
2018-06-19,37.029998779296875
2018-06-20,37.20000076293945
2018-06-21,37.459999084472656
2018-06-22,38.599998474121094
2018-06-25,42.22999954223633
2018-06-26,41.310001373291016
2018-06-27,39.88999938964844
2018-06-28,40.75
2018-06-29,40.540000915527344
2018-07-02,40.290000915527344
2018-07-03,41.029998779296875
2018-07-05,41.4900016784668
2018-07-06,41.90999984741211
2018-07-09,41.54999923706055
2018-07-10,41.4900016784668
2018-07-11,42.400001525878906
2018-07-12,41.369998931884766
2018-07-13,41.04999923706055
2018-07-16,40.58000183105469
2018-07-17,41.15999984741211
2018-07-18,40.16999816894531
2018-07-19,40.95000076293945
2018-07-20,40.5
2018-07-23,40.22999954223633
2018-07-24,40.06999969482422
2018-07-25,40.220001220703125
2018-07-26,40.70000076293945
2018-07-27,40.939998626708984
2018-07-30,40.939998626708984
2018-07-31,40.900001525878906
2018-08-01,41.43000030517578
2018-08-02,41.709999084472656
2018-08-03,42.7599983215332
2018-08-06,42.68000030517578
2018-08-07,41.77000045776367
2018-08-08,41.97999954223633
2018-08-09,42.279998779296875
2018-08-10,41.349998474121094
2018-08-13,41.5099983215332
2018-08-14,41.75
2018-08-15,42.349998474121094
2018-08-16,42.029998779296875
2018-08-17,42.040000915527344
2018-08-20,42.18000030517578
2018-08-21,41.869998931884766
2018-08-22,41.209999084472656
2018-08-23,40.61000061035156
2018-08-24,40.68000030517578
2018-08-27,40.70000076293945
2018-08-28,39.83000183105469
2018-08-29,39.9900016784668
2018-08-30,39.150001525878906
2018-08-31,39.45000076293945
2018-09-04,39.689998626708984
2018-09-05,39.86000061035156
2018-09-06,40.04999923706055
2018-09-07,40.220001220703125
2018-09-10,40.529998779296875
2018-09-11,40.02000045776367
2018-09-12,40.27000045776367
2018-09-13,41.130001068115234
2018-09-14,41.290000915527344
2018-09-17,40.959999084472656
2018-09-18,40.060001373291016
2018-09-19,40.13999938964844
2018-09-20,40.31999969482422
2018-09-21,40.04999923706055
2018-09-24,39.83000183105469
2018-09-25,39.060001373291016
2018-09-26,38.97999954223633
2018-09-27,36.86000061035156
2018-09-28,36.630001068115234
2018-10-01,36.34000015258789
2018-10-02,36.70000076293945
2018-10-03,36.5099983215332
2018-10-04,37.189998626708984
2018-10-05,37.22999954223633
2018-10-08,38.25
2018-10-09,37.52000045776367
2018-10-10,37.720001220703125
2018-10-11,37.13999938964844
2018-10-12,37.099998474121094
2018-10-15,37.79999923706055
2018-10-16,38.400001525878906
2018-10-17,36.31999969482422
2018-10-18,36.66999816894531
2018-10-19,37.93000030517578
2018-10-22,37.95000076293945
2018-10-23,38.02000045776367
2018-10-24,38.400001525878906
2018-10-25,37.95000076293945
2018-10-26,36.72999954223633
2018-10-29,37.59000015258789
2018-10-30,38.2400016784668
2018-10-31,37.40999984741211
2018-11-01,37.939998626708984
2018-11-02,36.880001068115234
2018-11-05,37.72999954223633
2018-11-06,38.369998931884766
2018-11-07,38.349998474121094
2018-11-08,38.20000076293945
2018-11-09,38.970001220703125
2018-11-12,39.16999816894531
2018-11-13,39.25
2018-11-14,39.15999984741211
2018-11-15,39.119998931884766
2018-11-16,38.650001525878906
2018-11-19,38.45000076293945
2018-11-20,40.54999923706055
2018-11-21,39.52000045776367
2018-11-23,40.529998779296875
2018-11-26,39.02000045776367
2018-11-27,39.5099983215332
2018-11-28,39.5
2018-11-29,39.630001068115234
2018-11-30,39.20000076293945
2018-12-03,38.7599983215332
2018-12-04,38.59000015258789
2018-12-06,38.220001220703125
2018-12-07,37.77000045776367
2018-12-10,37.720001220703125
2018-12-11,38.81999969482422
2018-12-12,38.86000061035156
2018-12-13,39.400001525878906
2018-12-14,39.15999984741211
2018-12-17,38.83000183105469
2018-12-18,38.4900016784668
2018-12-19,38.650001525878906
2018-12-20,37.66999816894531
2018-12-21,35.75
2018-12-24,33.41999816894531
2018-12-26,34.25
2018-12-27,33.5
2018-12-28,33.439998626708984
2018-12-31,32.9900016784668
2019-01-02,32.2599983215332
2019-01-03,32.65999984741211
2019-01-04,32.84000015258789
2019-01-07,33.689998626708984
2019-01-08,33.59000015258789
2019-01-09,34.18000030517578
2019-01-10,34.47999954223633
2019-01-11,35.040000915527344
2019-01-14,35.040000915527344
2019-01-15,35.529998779296875
2019-01-16,35.279998779296875
2019-01-17,35.779998779296875
2019-01-18,35.4900016784668
2019-01-22,35.38999938964844
2019-01-23,35.380001068115234
2019-01-24,34.720001220703125
2019-01-25,34.2400016784668
2019-01-28,34.61000061035156
2019-01-29,34.4900016784668
2019-01-30,34.88999938964844
2019-01-31,35.43000030517578
2019-02-01,35.0099983215332
2019-02-04,35.0099983215332
2019-02-05,34.959999084472656
2019-02-06,34.189998626708984
2019-02-07,34.20000076293945
2019-02-08,34.290000915527344
2019-02-11,34.15999984741211
2019-02-12,34.560001373291016
2019-02-13,34.65999984741211
2019-02-14,34.45000076293945
2019-02-15,34.790000915527344
2019-02-19,35.0099983215332
2019-02-20,35.18000030517578
2019-02-21,35.439998626708984
2019-02-22,32.83000183105469
2019-02-25,32.2599983215332
2019-02-26,32.90999984741211
2019-02-27,36.209999084472656
2019-02-28,36.02000045776367
2019-03-01,36.349998474121094
2019-03-04,36.0
2019-03-05,36.099998474121094
2019-03-06,36.13999938964844
2019-03-07,35.91999816894531
2019-03-08,36.02000045776367
2019-03-11,35.900001525878906
2019-03-12,35.04999923706055
2019-03-13,35.27000045776367
2019-03-14,35.63999938964844
2019-03-15,36.0099983215332
2019-03-18,36.560001373291016
2019-03-19,36.29999923706055
2019-03-20,36.31999969482422
2019-03-21,37.86000061035156
2019-03-22,38.2400016784668
2019-03-25,38.279998779296875
2019-03-26,38.52000045776367
2019-03-27,37.95000076293945
2019-03-28,38.29999923706055
2019-03-29,38.130001068115234
