Date,BALL
2022-06-22,65.45999908447266
2022-06-23,65.72000122070312
2022-06-24,71.58999633789062
2022-06-27,71.0199966430664
2022-06-28,69.94999694824219
2022-06-29,68.3499984741211
2022-06-30,68.7699966430664
2022-07-01,70.93000030517578
2022-07-05,70.02999877929688
2022-07-06,71.44999694824219
2022-07-07,70.41999816894531
2022-07-08,68.62000274658203
2022-07-11,68.41999816894531
2022-07-12,67.66000366210938
2022-07-13,67.58999633789062
2022-07-14,66.6500015258789
2022-07-15,66.4800033569336
2022-07-18,67.04000091552734
2022-07-19,69.9800033569336
2022-07-20,70.75
2022-07-21,71.81999969482422
2022-07-22,70.70999908447266
2022-07-25,69.86000061035156
2022-07-26,70.16000366210938
2022-07-27,72.36000061035156
2022-07-28,73.55999755859375
2022-07-29,73.41999816894531
2022-08-01,73.16000366210938
2022-08-02,71.79000091552734
2022-08-03,72.80999755859375
2022-08-04,59.279998779296875
2022-08-05,56.36000061035156
2022-08-08,56.97999954223633
2022-08-09,54.880001068115234
2022-08-10,57.47999954223633
2022-08-11,57.779998779296875
2022-08-12,59.470001220703125
2022-08-15,60.25
2022-08-16,61.689998626708984
2022-08-17,61.25
2022-08-18,61.709999084472656
2022-08-19,61.90999984741211
2022-08-22,60.4900016784668
2022-08-23,61.060001373291016
2022-08-24,61.29999923706055
2022-08-25,60.4900016784668
2022-08-26,57.709999084472656
2022-08-29,56.79999923706055
2022-08-30,56.81999969482422
2022-08-31,55.810001373291016
2022-09-01,55.619998931884766
2022-09-02,55.810001373291016
2022-09-06,55.540000915527344
2022-09-07,58.63999938964844
2022-09-08,58.869998931884766
2022-09-09,59.33000183105469
2022-09-12,60.689998626708984
2022-09-13,58.58000183105469
2022-09-14,57.40999984741211
2022-09-15,57.65999984741211
2022-09-16,56.65999984741211
2022-09-19,56.9900016784668
2022-09-20,55.27000045776367
2022-09-21,53.900001525878906
2022-09-22,49.22999954223633
2022-09-23,49.13999938964844
2022-09-26,48.310001373291016
2022-09-27,47.4900016784668
2022-09-28,49.22999954223633
2022-09-29,47.650001525878906
2022-09-30,48.31999969482422
2022-10-03,49.369998931884766
2022-10-04,50.560001373291016
2022-10-05,50.939998626708984
2022-10-06,49.939998626708984
2022-10-07,48.52000045776367
2022-10-10,49.33000183105469
2022-10-11,48.470001220703125
2022-10-12,48.939998626708984
2022-10-13,48.939998626708984
2022-10-14,47.459999084472656
2022-10-17,49.209999084472656
2022-10-18,50.130001068115234
2022-10-19,48.939998626708984
2022-10-20,48.5099983215332
2022-10-21,49.20000076293945
2022-10-24,49.38999938964844
2022-10-25,48.41999816894531
2022-10-26,48.189998626708984
2022-10-27,47.77000045776367
2022-10-28,49.599998474121094
2022-10-31,49.38999938964844
2022-11-01,49.459999084472656
2022-11-02,47.849998474121094
2022-11-03,51.029998779296875
2022-11-04,50.849998474121094
2022-11-07,51.0099983215332
2022-11-08,50.540000915527344
2022-11-09,49.54999923706055
2022-11-10,53.5
2022-11-11,56.810001373291016
2022-11-14,55.540000915527344
2022-11-15,55.4900016784668
2022-11-16,54.7400016784668
2022-11-17,54.369998931884766
2022-11-18,55.09000015258789
2022-11-21,55.189998626708984
2022-11-22,55.400001525878906
2022-11-23,56.119998931884766
2022-11-25,56.16999816894531
2022-11-28,55.18000030517578
2022-11-29,54.7400016784668
2022-11-30,56.08000183105469
2022-12-01,55.849998474121094
2022-12-02,55.810001373291016
2022-12-05,54.349998474121094
2022-12-06,54.79999923706055
2022-12-07,52.4900016784668
2022-12-08,53.88999938964844
2022-12-09,53.560001373291016
2022-12-12,53.599998474121094
2022-12-13,53.81999969482422
2022-12-14,54.459999084472656
2022-12-15,51.650001525878906
2022-12-16,51.31999969482422
2022-12-19,50.61000061035156
2022-12-20,50.630001068115234
2022-12-21,51.7400016784668
2022-12-22,51.150001525878906
2022-12-23,51.630001068115234
2022-12-27,51.790000915527344
2022-12-28,50.58000183105469
2022-12-29,51.619998931884766
2022-12-30,51.13999938964844
2023-01-03,51.970001220703125
2023-01-04,52.4900016784668
2023-01-05,52.84000015258789
2023-01-06,54.2599983215332
2023-01-09,55.56999969482422
2023-01-10,56.09000015258789
2023-01-11,56.40999984741211
2023-01-12,57.150001525878906
2023-01-13,57.119998931884766
2023-01-17,56.959999084472656
2023-01-18,56.810001373291016
2023-01-19,56.630001068115234
2023-01-20,58.22999954223633
2023-01-23,59.02000045776367
2023-01-24,57.04999923706055
2023-01-25,56.63999938964844
2023-01-26,57.029998779296875
2023-01-27,57.630001068115234
2023-01-30,57.439998626708984
2023-01-31,58.2400016784668
2023-02-01,58.439998626708984
2023-02-02,60.88999938964844
2023-02-03,58.970001220703125
2023-02-06,58.689998626708984
2023-02-07,57.599998474121094
2023-02-08,55.880001068115234
2023-02-09,55.029998779296875
2023-02-10,54.61000061035156
2023-02-13,55.91999816894531
2023-02-14,56.93000030517578
2023-02-15,58.97999954223633
2023-02-16,57.38999938964844
2023-02-17,57.540000915527344
2023-02-21,57.04999923706055
2023-02-22,57.54999923706055
2023-02-23,57.5099983215332
2023-02-24,56.849998474121094
2023-02-27,56.099998474121094
2023-02-28,56.209999084472656
2023-03-01,54.65999984741211
2023-03-02,56.0
2023-03-03,57.06999969482422
2023-03-06,56.08000183105469
2023-03-07,54.83000183105469
2023-03-08,55.5099983215332
2023-03-09,54.689998626708984
2023-03-10,52.540000915527344
2023-03-13,52.41999816894531
2023-03-14,52.97999954223633
2023-03-15,52.099998474121094
2023-03-16,52.119998931884766
2023-03-17,51.47999954223633
2023-03-20,51.7400016784668
2023-03-21,52.66999816894531
2023-03-22,52.66999816894531
2023-03-23,52.529998779296875
2023-03-24,52.970001220703125
2023-03-27,52.650001525878906
2023-03-28,53.29999923706055
2023-03-29,53.900001525878906
2023-03-30,54.279998779296875
2023-03-31,55.11000061035156
2023-04-03,55.08000183105469
2023-04-04,54.25
2023-04-05,53.18000030517578
2023-04-06,52.630001068115234
2023-04-10,52.040000915527344
2023-04-11,52.38999938964844
2023-04-12,50.75
2023-04-13,51.77000045776367
2023-04-14,50.029998779296875
2023-04-17,51.209999084472656
2023-04-18,51.93000030517578
2023-04-19,52.220001220703125
2023-04-20,51.61000061035156
2023-04-21,52.09000015258789
2023-04-24,52.279998779296875
2023-04-25,51.7400016784668
2023-04-26,51.2400016784668
2023-04-27,52.709999084472656
2023-04-28,53.18000030517578
2023-05-01,53.630001068115234
2023-05-02,52.36000061035156
2023-05-03,52.2599983215332
2023-05-04,59.2599983215332
2023-05-05,58.599998474121094
2023-05-08,57.70000076293945
2023-05-09,57.029998779296875
2023-05-10,56.630001068115234
2023-05-11,57.09000015258789
2023-05-12,56.20000076293945
2023-05-15,56.56999969482422
2023-05-16,55.75
2023-05-17,55.38999938964844
2023-05-18,55.060001373291016
2023-05-19,54.599998474121094
2023-05-22,54.2400016784668
2023-05-23,54.7599983215332
2023-05-24,53.689998626708984
2023-05-25,53.290000915527344
2023-05-26,53.810001373291016
2023-05-30,52.0099983215332
2023-05-31,51.15999984741211
2023-06-01,51.630001068115234
2023-06-02,54.439998626708984
2023-06-05,54.130001068115234
2023-06-06,54.630001068115234
2023-06-07,52.880001068115234
2023-06-08,53.220001220703125
2023-06-09,52.58000183105469
2023-06-12,53.29999923706055
2023-06-13,54.31999969482422
2023-06-14,54.459999084472656
2023-06-15,54.4900016784668
2023-06-16,58.43000030517578
2023-06-20,56.0
2023-06-21,55.4900016784668
2023-06-22,56.349998474121094
2023-06-23,55.810001373291016
2023-06-26,56.029998779296875
2023-06-27,57.5099983215332
2023-06-28,56.650001525878906
2023-06-29,57.709999084472656
2023-06-30,58.209999084472656
2023-07-03,58.52000045776367
2023-07-05,56.65999984741211
2023-07-06,56.2599983215332
2023-07-07,57.459999084472656
2023-07-10,56.029998779296875
2023-07-11,56.189998626708984
2023-07-12,56.72999954223633
2023-07-13,56.36000061035156
2023-07-14,56.279998779296875
2023-07-17,55.970001220703125
2023-07-18,56.18000030517578
2023-07-19,57.0
2023-07-20,57.43000030517578
2023-07-21,57.59000015258789
2023-07-24,57.95000076293945
2023-07-25,59.209999084472656
2023-07-26,59.459999084472656
2023-07-27,58.029998779296875
2023-07-28,58.75
2023-07-31,58.689998626708984
2023-08-01,58.08000183105469
2023-08-02,57.08000183105469
2023-08-03,59.06999969482422
2023-08-04,57.81999969482422
2023-08-07,57.09000015258789
2023-08-08,56.27000045776367
2023-08-09,55.2400016784668
2023-08-10,56.849998474121094
2023-08-11,57.40999984741211
2023-08-14,56.65999984741211
2023-08-15,55.5099983215332
2023-08-16,54.5099983215332
2023-08-17,55.400001525878906
2023-08-18,54.56999969482422
2023-08-21,53.040000915527344
2023-08-22,52.5099983215332
2023-08-23,52.380001068115234
2023-08-24,52.7599983215332
2023-08-25,52.619998931884766
2023-08-28,52.47999954223633
2023-08-29,53.849998474121094
2023-08-30,54.40999984741211
2023-08-31,54.45000076293945
2023-09-01,54.93000030517578
2023-09-05,53.689998626708984
2023-09-06,52.93000030517578
2023-09-07,51.290000915527344
2023-09-08,52.09000015258789
2023-09-11,52.0099983215332
2023-09-12,51.880001068115234
2023-09-13,50.880001068115234
2023-09-14,52.58000183105469
2023-09-15,51.68000030517578
2023-09-18,51.459999084472656
2023-09-19,50.54999923706055
2023-09-20,51.959999084472656
2023-09-21,50.400001525878906
2023-09-22,49.540000915527344
2023-09-25,49.290000915527344
2023-09-26,48.150001525878906
2023-09-27,48.22999954223633
2023-09-28,48.16999816894531
2023-09-29,49.779998779296875
2023-10-02,49.2599983215332
2023-10-03,48.72999954223633
2023-10-04,49.27000045776367
2023-10-05,47.720001220703125
2023-10-06,46.130001068115234
2023-10-09,45.939998626708984
2023-10-10,46.25
2023-10-11,45.9900016784668
2023-10-12,43.849998474121094
2023-10-13,44.08000183105469
2023-10-16,44.9900016784668
2023-10-17,45.56999969482422
2023-10-18,45.15999984741211
2023-10-19,45.15999984741211
2023-10-20,44.13999938964844
2023-10-23,42.81999969482422
2023-10-24,45.970001220703125
2023-10-25,45.459999084472656
2023-10-26,47.0
2023-10-27,47.060001373291016
2023-10-30,47.90999984741211
2023-10-31,48.150001525878906
2023-11-01,47.54999923706055
2023-11-02,48.84000015258789
2023-11-03,51.220001220703125
2023-11-06,50.4900016784668
2023-11-07,50.099998474121094
2023-11-08,49.9900016784668
2023-11-09,48.63999938964844
2023-11-10,48.810001373291016
2023-11-13,48.599998474121094
2023-11-14,50.939998626708984
2023-11-15,51.970001220703125
2023-11-16,51.869998931884766
2023-11-17,52.36000061035156
2023-11-20,52.959999084472656
2023-11-21,53.75
2023-11-22,53.59000015258789
2023-11-24,54.279998779296875
2023-11-27,54.150001525878906
2023-11-28,53.709999084472656
2023-11-29,54.81999969482422
2023-11-30,55.290000915527344
2023-12-01,56.34000015258789
2023-12-04,56.66999816894531
2023-12-05,56.2599983215332
2023-12-06,57.36000061035156
2023-12-07,57.209999084472656
2023-12-08,57.5099983215332
2023-12-11,57.58000183105469
2023-12-12,57.220001220703125
2023-12-13,58.95000076293945
2023-12-14,59.13999938964844
2023-12-15,58.43000030517578
2023-12-18,57.459999084472656
2023-12-19,57.38999938964844
2023-12-20,55.70000076293945
2023-12-21,56.72999954223633
2023-12-22,57.20000076293945
2023-12-26,57.61000061035156
2023-12-27,57.90999984741211
2023-12-28,57.95000076293945
2023-12-29,57.52000045776367
2024-01-02,56.97999954223633
2024-01-03,55.849998474121094
2024-01-04,56.650001525878906
2024-01-05,57.38999938964844
2024-01-08,57.16999816894531
2024-01-09,57.06999969482422
2024-01-10,57.29999923706055
2024-01-11,56.63999938964844
2024-01-12,56.36000061035156
2024-01-16,55.47999954223633
2024-01-17,54.630001068115234
2024-01-18,54.849998474121094
2024-01-19,55.529998779296875
2024-01-22,56.349998474121094
2024-01-23,56.72999954223633
2024-01-24,55.869998931884766
2024-01-25,56.869998931884766
2024-01-26,57.2400016784668
2024-01-29,57.0
2024-01-30,56.540000915527344
2024-01-31,55.45000076293945
2024-02-01,59.40999984741211
2024-02-02,59.47999954223633
2024-02-05,58.470001220703125
2024-02-06,57.25
2024-02-07,58.4900016784668
2024-02-08,59.13999938964844
2024-02-09,59.16999816894531
2024-02-12,60.52000045776367
2024-02-13,59.81999969482422
2024-02-14,62.0
2024-02-15,62.2400016784668
2024-02-16,62.09000015258789
2024-02-20,61.880001068115234
2024-02-21,61.66999816894531
2024-02-22,61.619998931884766
2024-02-23,62.88999938964844
2024-02-26,62.380001068115234
2024-02-27,62.61000061035156
2024-02-28,62.81999969482422
2024-02-29,64.0199966430664
2024-03-01,64.27999877929688
2024-03-04,64.5199966430664
2024-03-05,63.84000015258789
2024-03-06,64.05999755859375
2024-03-07,65.18000030517578
2024-03-08,65.2699966430664
2024-03-11,65.93000030517578
2024-03-12,65.5
2024-03-13,65.30000305175781
2024-03-14,64.66999816894531
2024-03-15,64.08000183105469
2024-03-18,64.77999877929688
2024-03-19,64.62000274658203
2024-03-20,65.25
2024-03-21,65.52999877929688
2024-03-22,66.22000122070312
2024-03-25,66.5
2024-03-26,66.45999908447266
2024-03-27,67.13999938964844
2024-03-28,67.36000061035156
2024-04-01,67.83999633789062
2024-04-02,67.41999816894531
2024-04-03,66.73999786376953
2024-04-04,65.98999786376953
2024-04-05,66.47000122070312
2024-04-08,66.61000061035156
2024-04-09,67.36000061035156
2024-04-10,66.7699966430664
2024-04-11,66.3499984741211
2024-04-12,65.5199966430664
2024-04-15,64.62000274658203
2024-04-16,63.77000045776367
2024-04-17,63.939998626708984
2024-04-18,64.3499984741211
2024-04-19,64.94999694824219
2024-04-22,65.43000030517578
2024-04-23,65.5
2024-04-24,65.19000244140625
2024-04-25,65.44999694824219
2024-04-26,69.80000305175781
2024-04-29,70.72000122070312
2024-04-30,69.56999969482422
2024-05-01,68.27999877929688
2024-05-02,67.98999786376953
2024-05-03,68.58999633789062
2024-05-06,68.9000015258789
2024-05-07,69.20999908447266
2024-05-08,69.88999938964844
2024-05-09,69.61000061035156
2024-05-10,69.16000366210938
2024-05-13,69.2699966430664
2024-05-14,70.02999877929688
2024-05-15,70.52999877929688
2024-05-16,70.22000122070312
2024-05-17,70.11000061035156
2024-05-20,70.08999633789062
2024-05-21,70.30999755859375
2024-05-22,70.12000274658203
2024-05-23,68.55999755859375
2024-05-24,68.87999725341797
2024-05-28,67.45999908447266
2024-05-29,66.54000091552734
2024-05-30,68.66000366210938
2024-05-31,69.43000030517578
2024-06-03,69.66000366210938
2024-06-04,69.0999984741211
2024-06-05,69.98999786376953
2024-06-06,69.79000091552734
2024-06-07,68.47000122070312
2024-06-10,68.4000015258789
2024-06-11,67.86000061035156
2024-06-12,67.13999938964844
2024-06-13,66.22000122070312
2024-06-14,66.01000213623047
2024-06-17,66.44000244140625
2024-06-18,62.2599983215332
2024-06-20,60.43000030517578
2024-06-21,60.65999984741211
2024-06-24,61.58000183105469
2024-06-25,61.400001525878906
2024-06-26,60.65999984741211
2024-06-27,61.08000183105469
2024-06-28,60.02000045776367
2024-07-01,59.54999923706055
2024-07-02,59.709999084472656
2024-07-03,60.029998779296875
2024-07-05,59.63999938964844
2024-07-08,59.91999816894531
2024-07-09,58.86000061035156
2024-07-10,59.290000915527344
2024-07-11,60.5
2024-07-12,60.79999923706055
2024-07-15,61.11000061035156
2024-07-16,62.099998474121094
2024-07-17,61.91999816894531
2024-07-18,61.709999084472656
2024-07-19,61.040000915527344
2024-07-22,61.310001373291016
2024-07-23,62.709999084472656
2024-07-24,62.060001373291016
2024-07-25,62.04999923706055
2024-07-26,63.25
2024-07-29,63.2400016784668
2024-07-30,63.25
2024-07-31,63.83000183105469
2024-08-01,64.54000091552734
2024-08-02,64.76000213623047
2024-08-05,62.68000030517578
2024-08-06,63.29999923706055
2024-08-07,62.95000076293945
2024-08-08,63.20000076293945
2024-08-09,62.29999923706055
2024-08-12,62.04999923706055
2024-08-13,62.58000183105469
2024-08-14,62.20000076293945
2024-08-15,63.0
2024-08-16,63.41999816894531
2024-08-19,63.66999816894531
2024-08-20,63.290000915527344
2024-08-21,63.95000076293945
2024-08-22,63.79999923706055
2024-08-23,64.55999755859375
2024-08-26,64.33999633789062
2024-08-27,64.05999755859375
2024-08-28,63.4900016784668
2024-08-29,62.38999938964844
2024-08-30,63.810001373291016
2024-09-03,63.900001525878906
2024-09-04,64.86000061035156
2024-09-05,64.55000305175781
2024-09-06,64.30000305175781
2024-09-09,64.29000091552734
2024-09-10,64.58999633789062
2024-09-11,65.1500015258789
2024-09-12,65.62999725341797
2024-09-13,66.0
2024-09-16,67.0
2024-09-17,67.22000122070312
2024-09-18,66.5199966430664
2024-09-19,67.11000061035156
2024-09-20,66.30999755859375
2024-09-23,67.23999786376953
2024-09-24,67.13999938964844
2024-09-25,66.43000030517578
2024-09-26,67.0
2024-09-27,67.47000122070312
2024-09-30,67.91000366210938
2024-10-01,67.61000061035156
2024-10-02,66.48999786376953
2024-10-03,65.3499984741211
2024-10-04,66.0199966430664
2024-10-07,63.95000076293945
2024-10-08,64.05999755859375
2024-10-09,64.80000305175781
2024-10-10,64.47000122070312
2024-10-11,64.63999938964844
2024-10-14,65.38999938964844
2024-10-15,66.02999877929688
2024-10-16,67.29000091552734
2024-10-17,66.80999755859375
2024-10-18,67.25
2024-10-21,66.19000244140625
2024-10-22,65.47000122070312
2024-10-23,65.4800033569336
2024-10-24,64.62000274658203
2024-10-25,64.02999877929688
2024-10-28,64.58999633789062
2024-10-29,63.290000915527344
2024-10-30,64.19000244140625
2024-10-31,59.25
2024-11-01,59.0099983215332
2024-11-04,59.459999084472656
2024-11-05,59.97999954223633
2024-11-06,60.27000045776367
2024-11-07,59.939998626708984
2024-11-08,60.2599983215332
2024-11-11,60.310001373291016
2024-11-12,60.630001068115234
2024-11-13,62.47999954223633
2024-11-14,61.939998626708984
2024-11-15,60.91999816894531
2024-11-18,60.86000061035156
2024-11-19,59.90999984741211
2024-11-20,60.41999816894531
2024-11-21,60.83000183105469
2024-11-22,61.86000061035156
2024-11-25,62.459999084472656
2024-11-26,62.369998931884766
2024-11-27,62.599998474121094
2024-11-29,62.15999984741211
2024-12-02,62.83000183105469
2024-12-03,62.150001525878906
2024-12-04,61.060001373291016
2024-12-05,57.54999923706055
2024-12-06,57.11000061035156
2024-12-09,57.66999816894531
2024-12-10,57.08000183105469
2024-12-11,57.40999984741211
2024-12-12,57.9900016784668
2024-12-13,58.2400016784668
2024-12-16,57.83000183105469
2024-12-17,57.75
2024-12-18,55.61000061035156
2024-12-19,55.36000061035156
2024-12-20,55.79999923706055
2024-12-23,55.720001220703125
2024-12-24,56.15999984741211
2024-12-26,56.189998626708984
2024-12-27,55.83000183105469
2024-12-30,54.9900016784668
2024-12-31,55.130001068115234
2025-01-02,54.439998626708984
2025-01-03,54.029998779296875
2025-01-06,54.02000045776367
2025-01-07,53.689998626708984
2025-01-08,53.459999084472656
2025-01-10,52.0099983215332
2025-01-13,53.25
2025-01-14,54.380001068115234
2025-01-15,54.2599983215332
2025-01-16,54.25
2025-01-17,54.290000915527344
2025-01-21,55.040000915527344
2025-01-22,54.33000183105469
2025-01-23,55.18000030517578
2025-01-24,55.0
2025-01-27,56.529998779296875
2025-01-28,55.59000015258789
2025-01-29,55.33000183105469
2025-01-30,56.040000915527344
2025-01-31,55.70000076293945
2025-02-03,55.68000030517578
2025-02-04,51.84000015258789
2025-02-05,51.189998626708984
2025-02-06,51.27000045776367
2025-02-07,50.470001220703125
2025-02-10,50.349998474121094
2025-02-11,50.36000061035156
2025-02-12,49.58000183105469
2025-02-13,49.33000183105469
2025-02-14,49.849998474121094
2025-02-18,49.849998474121094
2025-02-19,49.040000915527344
2025-02-20,50.45000076293945
2025-02-21,51.349998474121094
2025-02-24,50.779998779296875
2025-02-25,51.59000015258789
2025-02-26,51.9900016784668
2025-02-27,52.060001373291016
2025-02-28,52.689998626708984
2025-03-03,52.13999938964844
2025-03-04,51.029998779296875
2025-03-05,51.869998931884766
2025-03-06,52.18000030517578
2025-03-07,54.2599983215332
2025-03-10,53.970001220703125
2025-03-11,52.310001373291016
2025-03-12,51.27000045776367
2025-03-13,50.970001220703125
2025-03-14,51.88999938964844
2025-03-17,52.279998779296875
2025-03-18,51.900001525878906
2025-03-19,51.84000015258789
2025-03-20,51.56999969482422
2025-03-21,50.689998626708984
2025-03-24,50.779998779296875
2025-03-25,50.380001068115234
2025-03-26,51.310001373291016
2025-03-27,52.060001373291016
2025-03-28,51.459999084472656
2025-03-31,52.06999969482422
2025-04-01,52.400001525878906
2025-04-02,52.310001373291016
2025-04-03,50.5
2025-04-04,48.599998474121094
2025-04-07,47.16999816894531
2025-04-08,44.939998626708984
2025-04-09,46.68000030517578
2025-04-10,45.959999084472656
2025-04-11,48.09000015258789
2025-04-14,48.79999923706055
2025-04-15,47.599998474121094
2025-04-16,47.06999969482422
2025-04-17,47.380001068115234
2025-04-21,47.29999923706055
2025-04-22,48.369998931884766
2025-04-23,48.5
2025-04-24,50.52000045776367
2025-04-25,50.560001373291016
2025-04-28,50.5099983215332
2025-04-29,52.38999938964844
2025-04-30,51.939998626708984
2025-05-01,51.220001220703125
2025-05-02,51.65999984741211
2025-05-05,51.849998474121094
2025-05-06,51.68000030517578
2025-05-07,50.65999984741211
2025-05-08,51.779998779296875
2025-05-09,52.130001068115234
2025-05-12,53.22999954223633
2025-05-13,52.790000915527344
2025-05-14,52.900001525878906
2025-05-15,53.369998931884766
2025-05-16,53.77000045776367
2025-05-19,54.33000183105469
2025-05-20,54.33000183105469
2025-05-21,53.83000183105469
2025-05-22,53.31999969482422
2025-05-23,51.7599983215332
2025-05-27,53.36000061035156
2025-05-28,52.849998474121094
2025-05-29,53.54999923706055
2025-05-30,53.58000183105469
2025-06-02,52.150001525878906
2025-06-03,53.459999084472656
2025-06-04,53.2400016784668
2025-06-05,53.4900016784668
2025-06-06,53.72999954223633
2025-06-09,54.22999954223633
2025-06-10,55.02000045776367
2025-06-11,54.93000030517578
2025-06-12,55.150001525878906
2025-06-13,54.369998931884766
2025-06-16,56.0
2025-06-17,55.310001373291016
2025-06-18,55.83000183105469
2025-06-20,56.22999954223633
2025-06-23,56.68000030517578
2025-06-24,56.97999954223633
2025-06-25,56.75
2025-06-26,56.9900016784668
2025-06-27,56.40999984741211
2025-06-30,56.09000015258789
2025-07-01,57.880001068115234
2025-07-02,58.7400016784668
2025-07-03,58.72999954223633
2025-07-07,58.40999984741211
2025-07-08,58.7599983215332
2025-07-09,57.939998626708984
2025-07-10,58.400001525878906
2025-07-11,58.310001373291016
2025-07-14,58.20000076293945
2025-07-15,57.599998474121094
2025-07-16,58.290000915527344
2025-07-17,58.06999969482422
2025-07-18,57.849998474121094
2025-07-21,58.0099983215332
2025-07-22,59.70000076293945
2025-07-23,59.619998931884766
2025-07-24,58.95000076293945
2025-07-25,59.0099983215332
2025-07-28,58.68000030517578
2025-07-29,58.779998779296875
2025-07-30,58.09000015258789
2025-07-31,57.2599983215332
2025-08-01,57.13999938964844
2025-08-04,57.61000061035156
2025-08-05,54.29999923706055
2025-08-06,52.54999923706055
2025-08-07,54.040000915527344
2025-08-08,54.060001373291016
2025-08-11,53.65999984741211
2025-08-12,53.5
2025-08-13,54.88999938964844
2025-08-14,53.63999938964844
2025-08-15,53.849998474121094
2025-08-18,52.849998474121094
2025-08-19,53.13999938964844
2025-08-20,53.130001068115234
2025-08-21,52.709999084472656
2025-08-22,53.72999954223633
2025-08-25,53.0099983215332
2025-08-26,52.65999984741211
2025-08-27,52.310001373291016
2025-08-28,52.06999969482422
2025-08-29,52.63999938964844
2025-09-02,51.060001373291016
2025-09-03,50.150001525878906
2025-09-04,50.41999816894531
2025-09-05,50.939998626708984
2025-09-08,50.959999084472656
2025-09-09,50.40999984741211
2025-09-10,50.06999969482422
2025-09-11,51.119998931884766
2025-09-12,51.189998626708984
2025-09-15,49.90999984741211
2025-09-16,49.72999954223633
2025-09-17,49.040000915527344
2025-09-18,49.20000076293945
2025-09-19,48.709999084472656
2025-09-22,48.689998626708984
2025-09-23,48.52000045776367
2025-09-24,48.720001220703125
2025-09-25,48.470001220703125
2025-09-26,49.47999954223633
2025-09-29,49.599998474121094
2025-09-30,50.41999816894531
2025-10-01,50.470001220703125
2025-10-02,50.47999954223633
2025-10-03,50.25
2025-10-06,49.630001068115234
2025-10-07,48.540000915527344
2025-10-08,48.70000076293945
