Date,KR
2016-08-05,32.619998931884766
2016-08-08,32.310001373291016
2016-08-09,32.290000915527344
2016-08-10,32.5
2016-08-11,32.29999923706055
2016-08-12,32.58000183105469
2016-08-15,32.72999954223633
2016-08-16,32.099998474121094
2016-08-17,31.8799991607666
2016-08-18,32.459999084472656
2016-08-19,32.61000061035156
2016-08-22,32.86000061035156
2016-08-23,32.25
2016-08-24,32.9900016784668
2016-08-25,32.7599983215332
2016-08-26,32.68000030517578
2016-08-29,32.33000183105469
2016-08-30,32.15999984741211
2016-08-31,31.989999771118164
2016-09-01,31.959999084472656
2016-09-02,32.5
2016-09-06,32.66999816894531
2016-09-07,31.31999969482422
2016-09-08,31.309999465942383
2016-09-09,31.510000228881836
2016-09-12,30.889999389648438
2016-09-13,30.950000762939453
2016-09-14,30.709999084472656
2016-09-15,31.25
2016-09-16,31.079999923706055
2016-09-19,30.790000915527344
2016-09-20,31.09000015258789
2016-09-21,30.84000015258789
2016-09-22,30.75
2016-09-23,30.450000762939453
2016-09-26,30.079999923706055
2016-09-27,29.899999618530273
2016-09-28,29.84000015258789
2016-09-29,29.5
2016-09-30,29.68000030517578
2016-10-03,29.280000686645508
2016-10-04,29.0
2016-10-05,28.84000015258789
2016-10-06,29.3700008392334
2016-10-07,29.0
2016-10-10,29.049999237060547
2016-10-11,30.110000610351562
2016-10-12,31.170000076293945
2016-10-13,31.1299991607666
2016-10-14,31.270000457763672
2016-10-17,30.829999923706055
2016-10-18,30.639999389648438
2016-10-19,31.010000228881836
2016-10-20,30.920000076293945
2016-10-21,30.760000228881836
2016-10-24,31.18000030517578
2016-10-25,30.90999984741211
2016-10-26,30.899999618530273
2016-10-27,31.020000457763672
2016-10-28,31.260000228881836
2016-10-31,30.979999542236328
2016-11-01,30.790000915527344
2016-11-02,32.220001220703125
2016-11-03,31.020000457763672
2016-11-04,30.920000076293945
2016-11-07,31.239999771118164
2016-11-08,30.899999618530273
2016-11-09,32.290000915527344
2016-11-10,32.869998931884766
2016-11-11,33.52000045776367
2016-11-14,34.63999938964844
2016-11-15,34.86000061035156
2016-11-16,33.70000076293945
2016-11-17,33.52000045776367
2016-11-18,33.45000076293945
2016-11-21,33.529998779296875
2016-11-22,33.470001220703125
2016-11-23,33.70000076293945
2016-11-25,33.880001068115234
2016-11-28,33.65999984741211
2016-11-29,33.099998474121094
2016-11-30,32.29999923706055
2016-12-01,33.36000061035156
2016-12-02,33.29999923706055
2016-12-05,32.93000030517578
2016-12-06,33.06999969482422
2016-12-07,33.630001068115234
2016-12-08,34.189998626708984
2016-12-09,34.779998779296875
2016-12-12,34.220001220703125
2016-12-13,34.41999816894531
2016-12-14,34.720001220703125
2016-12-15,35.959999084472656
2016-12-16,35.939998626708984
2016-12-19,35.880001068115234
2016-12-20,35.4900016784668
2016-12-21,35.209999084472656
2016-12-22,34.97999954223633
2016-12-23,35.08000183105469
2016-12-27,35.16999816894531
2016-12-28,34.68000030517578
2016-12-29,34.59000015258789
2016-12-30,34.5099983215332
2017-01-03,33.720001220703125
2017-01-04,33.2400016784668
2017-01-05,33.209999084472656
2017-01-06,33.11000061035156
2017-01-09,32.91999816894531
2017-01-10,33.189998626708984
2017-01-11,33.06999969482422
2017-01-12,33.52000045776367
2017-01-13,34.099998474121094
2017-01-17,34.84000015258789
2017-01-18,34.90999984741211
2017-01-19,34.2599983215332
2017-01-20,34.09000015258789
2017-01-23,33.529998779296875
2017-01-24,33.38999938964844
2017-01-25,33.470001220703125
2017-01-26,33.7400016784668
2017-01-27,33.36000061035156
2017-01-30,33.599998474121094
2017-01-31,33.959999084472656
2017-02-01,33.439998626708984
2017-02-02,34.099998474121094
2017-02-03,34.02000045776367
2017-02-06,33.689998626708984
2017-02-07,33.08000183105469
2017-02-08,32.84000015258789
2017-02-09,33.4900016784668
2017-02-10,33.47999954223633
2017-02-13,33.209999084472656
2017-02-14,33.06999969482422
2017-02-15,33.5099983215332
2017-02-16,33.939998626708984
2017-02-17,34.0099983215332
2017-02-21,34.220001220703125
2017-02-22,33.22999954223633
2017-02-23,32.9900016784668
2017-02-24,33.290000915527344
2017-02-27,32.220001220703125
2017-02-28,31.799999237060547
2017-03-01,32.060001373291016
2017-03-02,30.670000076293945
2017-03-03,29.6299991607666
2017-03-06,29.3700008392334
2017-03-07,28.809999465942383
2017-03-08,29.0
2017-03-09,28.829999923706055
2017-03-10,28.81999969482422
2017-03-13,28.690000534057617
2017-03-14,28.700000762939453
2017-03-15,28.84000015258789
2017-03-16,29.31999969482422
2017-03-17,29.549999237060547
2017-03-20,29.190000534057617
2017-03-21,28.93000030517578
2017-03-22,28.959999084472656
2017-03-23,29.260000228881836
2017-03-24,29.100000381469727
2017-03-27,28.93000030517578
2017-03-28,29.040000915527344
2017-03-29,29.34000015258789
2017-03-30,29.200000762939453
2017-03-31,29.489999771118164
2017-04-03,29.399999618530273
2017-04-04,29.690000534057617
2017-04-05,29.309999465942383
2017-04-06,29.510000228881836
2017-04-07,29.860000610351562
2017-04-10,30.190000534057617
2017-04-11,29.56999969482422
2017-04-12,29.860000610351562
2017-04-13,29.969999313354492
2017-04-17,30.0
2017-04-18,29.81999969482422
2017-04-19,29.950000762939453
2017-04-20,29.709999084472656
2017-04-21,29.950000762939453
2017-04-24,30.139999389648438
2017-04-25,29.84000015258789
2017-04-26,29.860000610351562
2017-04-27,30.149999618530273
2017-04-28,29.649999618530273
2017-05-01,29.020000457763672
2017-05-02,28.81999969482422
2017-05-03,29.399999618530273
2017-05-04,29.219999313354492
2017-05-05,29.350000381469727
2017-05-08,28.920000076293945
2017-05-09,29.049999237060547
2017-05-10,30.040000915527344
2017-05-11,30.43000030517578
2017-05-12,29.520000457763672
2017-05-15,29.139999389648438
2017-05-16,28.81999969482422
2017-05-17,28.600000381469727
2017-05-18,29.09000015258789
2017-05-19,29.229999542236328
2017-05-22,29.280000686645508
2017-05-23,29.1200008392334
2017-05-24,29.1299991607666
2017-05-25,29.239999771118164
2017-05-26,29.450000762939453
2017-05-30,29.760000228881836
2017-05-31,29.780000686645508
2017-06-01,30.25
2017-06-02,30.1299991607666
2017-06-05,30.09000015258789
2017-06-06,29.809999465942383
2017-06-07,29.709999084472656
2017-06-08,30.200000762939453
2017-06-09,30.780000686645508
2017-06-12,30.030000686645508
2017-06-13,30.31999969482422
2017-06-14,30.280000686645508
2017-06-15,24.559999465942383
2017-06-16,22.290000915527344
2017-06-19,22.639999389648438
2017-06-20,22.3799991607666
2017-06-21,22.3700008392334
2017-06-22,22.559999465942383
2017-06-23,22.600000381469727
2017-06-26,22.610000610351562
2017-06-27,22.770000457763672
2017-06-28,23.350000381469727
2017-06-29,23.239999771118164
2017-06-30,23.31999969482422
2017-07-03,23.549999237060547
2017-07-05,23.229999542236328
2017-07-06,23.1299991607666
2017-07-07,23.15999984741211
2017-07-10,22.610000610351562
2017-07-11,22.6299991607666
2017-07-12,22.799999237060547
2017-07-13,22.920000076293945
2017-07-14,23.010000228881836
2017-07-17,22.8700008392334
2017-07-18,22.549999237060547
2017-07-19,22.940000534057617
2017-07-20,23.260000228881836
2017-07-21,23.260000228881836
2017-07-24,23.229999542236328
2017-07-25,23.68000030517578
2017-07-26,23.719999313354492
2017-07-27,23.950000762939453
2017-07-28,24.280000686645508
2017-07-31,24.520000457763672
2017-08-01,24.600000381469727
2017-08-02,24.6299991607666
2017-08-03,24.059999465942383
2017-08-04,24.1299991607666
2017-08-07,24.3700008392334
2017-08-08,24.1299991607666
2017-08-09,23.940000534057617
2017-08-10,23.56999969482422
2017-08-11,23.489999771118164
2017-08-14,23.579999923706055
2017-08-15,23.110000610351562
2017-08-16,23.09000015258789
2017-08-17,22.860000610351562
2017-08-18,22.860000610351562
2017-08-21,22.610000610351562
2017-08-22,22.940000534057617
2017-08-23,22.959999084472656
2017-08-24,21.100000381469727
2017-08-25,21.739999771118164
2017-08-28,21.719999313354492
2017-08-29,21.809999465942383
2017-08-30,22.200000762939453
2017-08-31,21.8700008392334
2017-09-01,22.420000076293945
2017-09-05,22.43000030517578
2017-09-06,22.549999237060547
2017-09-07,22.770000457763672
2017-09-08,21.059999465942383
2017-09-11,21.34000015258789
2017-09-12,21.579999923706055
2017-09-13,21.729999542236328
2017-09-14,21.260000228881836
2017-09-15,21.56999969482422
2017-09-18,21.440000534057617
2017-09-19,21.1299991607666
2017-09-20,20.799999237060547
2017-09-21,20.219999313354492
2017-09-22,20.149999618530273
2017-09-25,19.940000534057617
2017-09-26,20.190000534057617
2017-09-27,20.229999542236328
2017-09-28,20.260000228881836
2017-09-29,20.059999465942383
2017-10-02,19.959999084472656
2017-10-03,20.559999465942383
2017-10-04,20.530000686645508
2017-10-05,20.700000762939453
2017-10-06,20.6299991607666
2017-10-09,20.290000915527344
2017-10-10,20.530000686645508
2017-10-11,20.780000686645508
2017-10-12,21.0
2017-10-13,21.299999237060547
2017-10-16,20.440000534057617
2017-10-17,20.479999542236328
2017-10-18,20.670000076293945
2017-10-19,20.889999389648438
2017-10-20,21.020000457763672
2017-10-23,21.350000381469727
2017-10-24,21.469999313354492
2017-10-25,21.1299991607666
2017-10-26,20.81999969482422
2017-10-27,20.56999969482422
2017-10-30,20.639999389648438
2017-10-31,20.700000762939453
2017-11-01,20.899999618530273
2017-11-02,21.18000030517578
2017-11-03,21.5
2017-11-06,21.329999923706055
2017-11-07,21.309999465942383
2017-11-08,21.850000381469727
2017-11-09,21.950000762939453
2017-11-10,22.079999923706055
2017-11-13,22.139999389648438
2017-11-14,22.020000457763672
2017-11-15,21.610000610351562
2017-11-16,22.280000686645508
2017-11-17,23.40999984741211
2017-11-20,23.200000762939453
2017-11-21,22.780000686645508
2017-11-22,23.139999389648438
2017-11-24,22.979999542236328
2017-11-27,23.18000030517578
2017-11-28,23.559999465942383
2017-11-29,24.3799991607666
2017-11-30,25.860000610351562
2017-12-01,25.670000076293945
2017-12-04,26.8799991607666
2017-12-05,26.219999313354492
2017-12-06,26.40999984741211
2017-12-07,26.530000686645508
2017-12-08,26.68000030517578
2017-12-11,26.579999923706055
2017-12-12,26.329999923706055
2017-12-13,26.690000534057617
2017-12-14,25.899999618530273
2017-12-15,26.450000762939453
2017-12-18,27.0
2017-12-19,26.950000762939453
2017-12-20,27.31999969482422
2017-12-21,27.549999237060547
2017-12-22,28.25
2017-12-26,27.799999237060547
2017-12-27,27.709999084472656
2017-12-28,27.649999618530273
2017-12-29,27.450000762939453
2018-01-02,28.299999237060547
2018-01-03,27.850000381469727
2018-01-04,26.979999542236328
2018-01-05,27.31999969482422
2018-01-08,27.969999313354492
2018-01-09,27.770000457763672
2018-01-10,27.989999771118164
2018-01-11,28.079999923706055
2018-01-12,28.139999389648438
2018-01-16,28.25
2018-01-17,28.670000076293945
2018-01-18,29.059999465942383
2018-01-19,29.719999313354492
2018-01-22,29.6299991607666
2018-01-23,29.309999465942383
2018-01-24,29.479999542236328
2018-01-25,30.260000228881836
2018-01-26,30.8799991607666
2018-01-29,31.34000015258789
2018-01-30,30.829999923706055
2018-01-31,30.360000610351562
2018-02-01,30.209999084472656
2018-02-02,29.34000015258789
2018-02-05,28.469999313354492
2018-02-06,29.06999969482422
2018-02-07,28.899999618530273
2018-02-08,27.56999969482422
2018-02-09,27.65999984741211
2018-02-12,27.200000762939453
2018-02-13,28.1200008392334
2018-02-14,28.399999618530273
2018-02-15,28.790000915527344
2018-02-16,28.690000534057617
2018-02-20,27.489999771118164
2018-02-21,27.40999984741211
2018-02-22,27.219999313354492
2018-02-23,27.420000076293945
2018-02-26,27.850000381469727
2018-02-27,27.270000457763672
2018-02-28,27.1200008392334
2018-03-01,27.459999084472656
2018-03-02,27.350000381469727
2018-03-05,27.989999771118164
2018-03-06,28.010000228881836
2018-03-07,26.229999542236328
2018-03-08,22.979999542236328
2018-03-09,24.079999923706055
2018-03-12,23.989999771118164
2018-03-13,24.010000228881836
2018-03-14,23.440000534057617
2018-03-15,23.6299991607666
2018-03-16,23.690000534057617
2018-03-19,23.15999984741211
2018-03-20,23.40999984741211
2018-03-21,23.450000762939453
2018-03-22,23.389999389648438
2018-03-23,23.280000686645508
2018-03-26,23.8700008392334
2018-03-27,23.469999313354492
2018-03-28,23.6200008392334
2018-03-29,23.940000534057617
2018-04-02,23.280000686645508
2018-04-03,23.59000015258789
2018-04-04,24.079999923706055
2018-04-05,23.809999465942383
2018-04-06,23.770000457763672
2018-04-09,23.540000915527344
2018-04-10,23.459999084472656
2018-04-11,23.479999542236328
2018-04-12,23.600000381469727
2018-04-13,23.729999542236328
2018-04-16,24.170000076293945
2018-04-17,24.229999542236328
2018-04-18,24.579999923706055
2018-04-19,24.18000030517578
2018-04-20,24.1200008392334
2018-04-23,24.790000915527344
2018-04-24,25.3799991607666
2018-04-25,25.6299991607666
2018-04-26,25.6299991607666
2018-04-27,25.520000457763672
2018-04-30,25.190000534057617
2018-05-01,24.760000228881836
2018-05-02,24.549999237060547
2018-05-03,23.8700008392334
2018-05-04,24.139999389648438
2018-05-07,23.979999542236328
2018-05-08,24.09000015258789
2018-05-09,24.360000610351562
2018-05-10,24.360000610351562
2018-05-11,24.56999969482422
2018-05-14,24.729999542236328
2018-05-15,24.75
2018-05-16,24.940000534057617
2018-05-17,25.299999237060547
2018-05-18,24.889999389648438
2018-05-21,24.770000457763672
2018-05-22,24.700000762939453
2018-05-23,24.56999969482422
2018-05-24,24.559999465942383
2018-05-25,24.610000610351562
2018-05-29,24.5
2018-05-30,24.979999542236328
2018-05-31,24.329999923706055
2018-06-01,24.420000076293945
2018-06-04,24.75
2018-06-05,24.90999984741211
2018-06-06,24.68000030517578
2018-06-07,24.979999542236328
2018-06-08,25.360000610351562
2018-06-11,25.540000915527344
2018-06-12,25.690000534057617
2018-06-13,26.010000228881836
2018-06-14,26.15999984741211
2018-06-15,25.8799991607666
2018-06-18,26.010000228881836
2018-06-19,25.989999771118164
2018-06-20,26.18000030517578
2018-06-21,28.729999542236328
2018-06-22,29.690000534057617
2018-06-25,29.329999923706055
2018-06-26,29.0
2018-06-27,29.010000228881836
2018-06-28,28.43000030517578
2018-06-29,28.450000762939453
2018-07-02,28.219999313354492
2018-07-03,28.700000762939453
2018-07-05,28.600000381469727
2018-07-06,29.1200008392334
2018-07-09,28.75
2018-07-10,28.770000457763672
2018-07-11,27.969999313354492
2018-07-12,27.950000762939453
2018-07-13,28.049999237060547
2018-07-16,27.989999771118164
2018-07-17,28.420000076293945
2018-07-18,28.139999389648438
2018-07-19,28.1200008392334
2018-07-20,28.139999389648438
2018-07-23,28.290000915527344
2018-07-24,27.959999084472656
2018-07-25,28.280000686645508
2018-07-26,28.639999389648438
2018-07-27,28.700000762939453
2018-07-30,29.719999313354492
2018-07-31,29.0
2018-08-01,28.690000534057617
2018-08-02,29.739999771118164
2018-08-03,29.93000030517578
2018-08-06,29.90999984741211
2018-08-07,30.0
2018-08-08,30.610000610351562
2018-08-09,29.81999969482422
2018-08-10,30.139999389648438
2018-08-13,29.889999389648438
2018-08-14,30.450000762939453
2018-08-15,30.059999465942383
2018-08-16,30.530000686645508
2018-08-17,31.350000381469727
2018-08-20,31.399999618530273
2018-08-21,31.360000610351562
2018-08-22,31.739999771118164
2018-08-23,32.310001373291016
2018-08-24,31.200000762939453
2018-08-27,31.190000534057617
2018-08-28,31.110000610351562
2018-08-29,30.68000030517578
2018-08-30,31.040000915527344
2018-08-31,31.5
2018-09-04,31.899999618530273
2018-09-05,31.959999084472656
2018-09-06,32.560001373291016
2018-09-07,32.369998931884766
2018-09-10,31.75
2018-09-11,31.389999389648438
2018-09-12,31.729999542236328
2018-09-13,28.579999923706055
2018-09-14,27.799999237060547
2018-09-17,28.84000015258789
2018-09-18,29.290000915527344
2018-09-19,28.8799991607666
2018-09-20,29.18000030517578
2018-09-21,29.950000762939453
2018-09-24,29.610000610351562
2018-09-25,29.260000228881836
2018-09-26,29.389999389648438
2018-09-27,29.0
2018-09-28,29.110000610351562
2018-10-01,28.75
2018-10-02,29.079999923706055
2018-10-03,29.3799991607666
2018-10-04,28.780000686645508
2018-10-05,29.06999969482422
2018-10-08,29.350000381469727
2018-10-09,27.920000076293945
2018-10-10,27.729999542236328
2018-10-11,26.739999771118164
2018-10-12,26.920000076293945
2018-10-15,27.5
2018-10-16,27.200000762939453
2018-10-17,27.290000915527344
2018-10-18,27.360000610351562
2018-10-19,27.559999465942383
2018-10-22,27.979999542236328
2018-10-23,28.43000030517578
2018-10-24,27.950000762939453
2018-10-25,28.0
2018-10-26,27.579999923706055
2018-10-29,28.229999542236328
2018-10-30,30.09000015258789
2018-10-31,29.760000228881836
2018-11-01,29.329999923706055
2018-11-02,30.170000076293945
2018-11-05,30.610000610351562
2018-11-06,30.829999923706055
2018-11-07,31.31999969482422
2018-11-08,31.350000381469727
2018-11-09,31.389999389648438
2018-11-12,31.3700008392334
2018-11-13,31.3799991607666
2018-11-14,30.290000915527344
2018-11-15,30.030000686645508
2018-11-16,30.239999771118164
2018-11-19,30.559999465942383
2018-11-20,29.59000015258789
2018-11-21,29.530000686645508
2018-11-23,29.690000534057617
2018-11-26,29.56999969482422
2018-11-27,30.040000915527344
2018-11-28,30.25
2018-11-29,30.360000610351562
2018-11-30,29.65999984741211
2018-12-03,29.760000228881836
2018-12-04,28.639999389648438
2018-12-06,29.559999465942383
2018-12-07,29.170000076293945
2018-12-10,28.790000915527344
2018-12-11,29.239999771118164
2018-12-12,29.75
2018-12-13,29.760000228881836
2018-12-14,29.549999237060547
2018-12-17,28.920000076293945
2018-12-18,28.549999237060547
2018-12-19,28.229999542236328
2018-12-20,27.68000030517578
2018-12-21,27.399999618530273
2018-12-24,26.600000381469727
2018-12-26,27.729999542236328
2018-12-27,27.3799991607666
2018-12-28,27.579999923706055
2018-12-31,27.5
2019-01-02,27.299999237060547
2019-01-03,27.350000381469727
2019-01-04,27.65999984741211
2019-01-07,27.920000076293945
2019-01-08,28.459999084472656
2019-01-09,28.049999237060547
2019-01-10,28.479999542236328
2019-01-11,28.43000030517578
2019-01-14,28.299999237060547
2019-01-15,28.6200008392334
2019-01-16,28.700000762939453
2019-01-17,28.93000030517578
2019-01-18,29.43000030517578
2019-01-22,29.31999969482422
2019-01-23,29.239999771118164
2019-01-24,28.709999084472656
2019-01-25,28.1200008392334
2019-01-28,28.219999313354492
2019-01-29,28.079999923706055
2019-01-30,28.260000228881836
2019-01-31,28.329999923706055
2019-02-01,28.06999969482422
2019-02-04,28.1200008392334
2019-02-05,28.299999237060547
2019-02-06,28.290000915527344
2019-02-07,28.18000030517578
2019-02-08,27.829999923706055
2019-02-11,27.549999237060547
2019-02-12,28.579999923706055
2019-02-13,28.959999084472656
2019-02-14,28.959999084472656
2019-02-15,29.5
2019-02-19,29.549999237060547
2019-02-20,28.75
2019-02-21,28.579999923706055
2019-02-22,28.520000457763672
2019-02-25,28.850000381469727
2019-02-26,28.920000076293945
2019-02-27,29.799999237060547
2019-02-28,29.329999923706055
2019-03-01,28.020000457763672
2019-03-04,28.639999389648438
2019-03-05,28.920000076293945
2019-03-06,28.440000534057617
2019-03-07,25.610000610351562
2019-03-08,24.469999313354492
2019-03-11,24.670000076293945
2019-03-12,24.479999542236328
2019-03-13,24.729999542236328
2019-03-14,24.75
2019-03-15,24.360000610351562
2019-03-18,24.549999237060547
2019-03-19,24.329999923706055
2019-03-20,23.989999771118164
2019-03-21,24.31999969482422
2019-03-22,24.34000015258789
2019-03-25,24.149999618530273
2019-03-26,24.469999313354492
2019-03-27,24.270000457763672
2019-03-28,24.440000534057617
2019-03-29,24.600000381469727
2019-04-01,24.479999542236328
