Date,CME
2016-02-03,89.4000015258789
2016-02-04,86.33000183105469
2016-02-05,88.55000305175781
2016-02-08,90.19000244140625
2016-02-09,93.30999755859375
2016-02-10,90.52999877929688
2016-02-11,89.31999969482422
2016-02-12,91.1500015258789
2016-02-16,90.70999908447266
2016-02-17,92.1500015258789
2016-02-18,91.30000305175781
2016-02-19,93.31999969482422
2016-02-22,91.97000122070312
2016-02-23,91.9000015258789
2016-02-24,92.30000305175781
2016-02-25,93.19000244140625
2016-02-26,93.16999816894531
2016-02-29,91.44000244140625
2016-03-01,92.55999755859375
2016-03-02,93.30000305175781
2016-03-03,94.33999633789062
2016-03-04,94.80000305175781
2016-03-07,93.58000183105469
2016-03-08,93.29000091552734
2016-03-09,93.9000015258789
2016-03-10,93.7300033569336
2016-03-11,94.58999633789062
2016-03-14,96.38999938964844
2016-03-15,96.70999908447266
2016-03-16,96.37999725341797
2016-03-17,96.41999816894531
2016-03-18,95.94999694824219
2016-03-21,95.80000305175781
2016-03-22,95.58000183105469
2016-03-23,96.36000061035156
2016-03-24,95.16999816894531
2016-03-28,95.20999908447266
2016-03-29,95.0
2016-03-30,95.56999969482422
2016-03-31,96.05000305175781
2016-04-01,96.94999694824219
2016-04-04,96.73999786376953
2016-04-05,94.52999877929688
2016-04-06,94.37999725341797
2016-04-07,92.22000122070312
2016-04-08,89.08999633789062
2016-04-11,89.69999694824219
2016-04-12,90.05000305175781
2016-04-13,90.2699966430664
2016-04-14,90.97000122070312
2016-04-15,91.44000244140625
2016-04-18,91.4800033569336
2016-04-19,92.62000274658203
2016-04-20,93.0999984741211
2016-04-21,93.05000305175781
2016-04-22,94.19999694824219
2016-04-25,93.69999694824219
2016-04-26,94.12000274658203
2016-04-27,94.45999908447266
2016-04-28,92.33000183105469
2016-04-29,91.91000366210938
2016-05-02,93.62000274658203
2016-05-03,92.83000183105469
2016-05-04,92.31999969482422
2016-05-05,92.93000030517578
2016-05-06,92.87999725341797
2016-05-09,94.0
2016-05-10,94.73999786376953
2016-05-11,93.68000030517578
2016-05-12,95.0999984741211
2016-05-13,94.33000183105469
2016-05-16,95.04000091552734
2016-05-17,94.44000244140625
2016-05-18,96.79000091552734
2016-05-19,95.77999877929688
2016-05-20,96.44999694824219
2016-05-23,96.62999725341797
2016-05-24,97.94999694824219
2016-05-25,97.72000122070312
2016-05-26,97.47000122070312
2016-05-27,98.61000061035156
2016-05-31,97.88999938964844
2016-06-01,98.01000213623047
2016-06-02,97.54000091552734
2016-06-03,96.80999755859375
2016-06-06,96.77999877929688
2016-06-07,96.04000091552734
2016-06-08,95.38999938964844
2016-06-09,95.02999877929688
2016-06-10,95.2300033569336
2016-06-13,95.26000213623047
2016-06-14,94.81999969482422
2016-06-15,94.18000030517578
2016-06-16,95.16000366210938
2016-06-17,94.08999633789062
2016-06-20,94.02999877929688
2016-06-21,93.48999786376953
2016-06-22,94.05000305175781
2016-06-23,96.16000366210938
2016-06-24,96.91999816894531
2016-06-27,92.97000122070312
2016-06-28,94.22000122070312
2016-06-29,96.08999633789062
2016-06-30,97.4000015258789
2016-07-01,96.33000183105469
2016-07-05,97.87999725341797
2016-07-06,98.12000274658203
2016-07-07,98.1500015258789
2016-07-08,98.9000015258789
2016-07-11,99.36000061035156
2016-07-12,99.76000213623047
2016-07-13,99.69000244140625
2016-07-14,101.29000091552734
2016-07-15,101.83000183105469
2016-07-18,101.5
2016-07-19,102.29000091552734
2016-07-20,101.4800033569336
2016-07-21,101.02999877929688
2016-07-22,101.79000091552734
2016-07-25,101.55999755859375
2016-07-26,101.5
2016-07-27,102.72000122070312
2016-07-28,101.94000244140625
2016-07-29,102.23999786376953
2016-08-01,103.08999633789062
2016-08-02,103.29000091552734
2016-08-03,103.2699966430664
2016-08-04,103.36000061035156
2016-08-05,104.55000305175781
2016-08-08,104.18000030517578
2016-08-09,103.7699966430664
2016-08-10,103.73999786376953
2016-08-11,103.31999969482422
2016-08-12,103.80999755859375
2016-08-15,104.91000366210938
2016-08-16,103.9800033569336
2016-08-17,105.80999755859375
2016-08-18,106.33000183105469
2016-08-19,105.9000015258789
2016-08-22,105.79000091552734
2016-08-23,106.02999877929688
2016-08-24,105.81999969482422
2016-08-25,105.62000274658203
2016-08-26,105.87999725341797
2016-08-29,107.3499984741211
2016-08-30,107.83999633789062
2016-08-31,108.3499984741211
2016-09-01,108.69999694824219
2016-09-02,108.51000213623047
2016-09-06,107.69999694824219
2016-09-07,106.80999755859375
2016-09-08,106.4800033569336
2016-09-09,106.05000305175781
2016-09-12,108.18000030517578
2016-09-13,107.77999877929688
2016-09-14,107.55000305175781
2016-09-15,109.27999877929688
2016-09-16,109.6500015258789
2016-09-19,109.76000213623047
2016-09-20,108.94000244140625
2016-09-21,108.91000366210938
2016-09-22,108.41999816894531
2016-09-23,106.48999786376953
2016-09-26,105.2699966430664
2016-09-27,105.70999908447266
2016-09-28,106.31999969482422
2016-09-29,104.72000122070312
2016-09-30,104.5199966430664
2016-10-03,104.06999969482422
2016-10-04,103.93000030517578
2016-10-05,104.05999755859375
2016-10-06,104.19000244140625
2016-10-07,103.81999969482422
2016-10-10,104.11000061035156
2016-10-11,103.93000030517578
2016-10-12,104.2699966430664
2016-10-13,103.91999816894531
2016-10-14,105.44000244140625
2016-10-17,103.7300033569336
2016-10-18,104.08999633789062
2016-10-19,103.93000030517578
2016-10-20,103.6500015258789
2016-10-21,104.08999633789062
2016-10-24,103.54000091552734
2016-10-25,103.33000183105469
2016-10-26,102.83999633789062
2016-10-27,100.12000274658203
2016-10-28,99.91000366210938
2016-10-31,100.0999984741211
2016-11-01,99.63999938964844
2016-11-02,101.19000244140625
2016-11-03,103.01000213623047
2016-11-04,102.8499984741211
2016-11-07,104.80000305175781
2016-11-08,105.62999725341797
2016-11-09,112.0
2016-11-10,117.05000305175781
2016-11-11,114.37999725341797
2016-11-14,115.81999969482422
2016-11-15,116.06999969482422
2016-11-16,115.08999633789062
2016-11-17,115.5
2016-11-18,113.93000030517578
2016-11-21,114.2300033569336
2016-11-22,112.29000091552734
2016-11-23,112.58999633789062
2016-11-25,112.83999633789062
2016-11-28,111.87999725341797
2016-11-29,112.66999816894531
2016-11-30,112.91000366210938
2016-12-01,114.91999816894531
2016-12-02,115.63999938964844
2016-12-05,117.91000366210938
2016-12-06,119.0999984741211
2016-12-07,120.8499984741211
2016-12-08,122.29000091552734
2016-12-09,122.73999786376953
2016-12-12,122.58999633789062
2016-12-13,123.43000030517578
2016-12-14,121.61000061035156
2016-12-15,122.33000183105469
2016-12-16,122.66000366210938
2016-12-19,122.41000366210938
2016-12-20,122.41999816894531
2016-12-21,121.19000244140625
2016-12-22,120.69000244140625
2016-12-23,116.91999816894531
2016-12-27,116.69000244140625
2016-12-28,115.95999908447266
2016-12-29,115.58999633789062
2016-12-30,115.3499984741211
2017-01-03,114.4000015258789
2017-01-04,115.5199966430664
2017-01-05,115.91999816894531
2017-01-06,117.19000244140625
2017-01-09,116.33000183105469
2017-01-10,116.30000305175781
2017-01-11,115.9000015258789
2017-01-12,116.43000030517578
2017-01-13,116.87000274658203
2017-01-17,115.69000244140625
2017-01-18,117.25
2017-01-19,116.36000061035156
2017-01-20,116.66000366210938
2017-01-23,116.23999786376953
2017-01-24,117.44000244140625
2017-01-25,120.1500015258789
2017-01-26,120.73999786376953
2017-01-27,120.30999755859375
2017-01-30,120.44000244140625
2017-01-31,121.08000183105469
2017-02-01,120.9000015258789
2017-02-02,121.26000213623047
2017-02-03,119.94999694824219
2017-02-06,119.80999755859375
2017-02-07,118.7300033569336
2017-02-08,116.56999969482422
2017-02-09,118.58000183105469
2017-02-10,118.9800033569336
2017-02-13,121.37999725341797
2017-02-14,121.01000213623047
2017-02-15,122.11000061035156
2017-02-16,121.83000183105469
2017-02-17,122.62000274658203
2017-02-21,121.05000305175781
2017-02-22,122.51000213623047
2017-02-23,122.5199966430664
2017-02-24,122.62000274658203
2017-02-27,122.83000183105469
2017-02-28,121.45999908447266
2017-03-01,127.0
2017-03-02,124.23999786376953
2017-03-03,124.05000305175781
2017-03-06,124.05000305175781
2017-03-07,123.55999755859375
2017-03-08,123.19999694824219
2017-03-09,123.80999755859375
2017-03-10,123.7300033569336
2017-03-13,124.83000183105469
2017-03-14,124.44999694824219
2017-03-15,124.73999786376953
2017-03-16,124.73999786376953
2017-03-17,124.58999633789062
2017-03-20,123.93000030517578
2017-03-21,120.27999877929688
2017-03-22,119.33000183105469
2017-03-23,119.19000244140625
2017-03-24,119.87999725341797
2017-03-27,118.23999786376953
2017-03-28,118.81999969482422
2017-03-29,118.5
2017-03-30,118.8499984741211
2017-03-31,118.80000305175781
2017-04-03,117.5
2017-04-04,117.2699966430664
2017-04-05,117.55000305175781
2017-04-06,117.80999755859375
2017-04-07,117.98999786376953
2017-04-10,117.08999633789062
2017-04-11,117.06999969482422
2017-04-12,116.62000274658203
2017-04-13,115.87000274658203
2017-04-17,117.44000244140625
2017-04-18,117.0999984741211
2017-04-19,117.16999816894531
2017-04-20,119.11000061035156
2017-04-21,118.7699966430664
2017-04-24,119.76000213623047
2017-04-25,119.94000244140625
2017-04-26,120.04000091552734
2017-04-27,115.12000274658203
2017-04-28,116.19000244140625
2017-05-01,116.63999938964844
2017-05-02,117.26000213623047
2017-05-03,118.02999877929688
2017-05-04,118.63999938964844
2017-05-05,118.76000213623047
2017-05-08,117.0999984741211
2017-05-09,117.63999938964844
2017-05-10,117.05000305175781
2017-05-11,116.79000091552734
2017-05-12,116.16999816894531
2017-05-15,117.25
2017-05-16,116.68000030517578
2017-05-17,115.12000274658203
2017-05-18,115.76000213623047
2017-05-19,116.83000183105469
2017-05-22,116.91000366210938
2017-05-23,118.19999694824219
2017-05-24,117.7699966430664
2017-05-25,118.06999969482422
2017-05-26,117.9800033569336
2017-05-30,117.19999694824219
2017-05-31,117.29000091552734
2017-06-01,117.81999969482422
2017-06-02,116.93000030517578
2017-06-05,118.19000244140625
2017-06-06,117.22000122070312
2017-06-07,119.41000366210938
2017-06-08,122.29000091552734
2017-06-09,124.38999938964844
2017-06-12,125.58999633789062
2017-06-13,126.06999969482422
2017-06-14,127.31999969482422
2017-06-15,126.77999877929688
2017-06-16,126.18000030517578
2017-06-19,127.44000244140625
2017-06-20,126.06999969482422
2017-06-21,124.9000015258789
2017-06-22,124.05999755859375
2017-06-23,124.12000274658203
2017-06-26,123.6500015258789
2017-06-27,124.62000274658203
2017-06-28,126.7699966430664
2017-06-29,125.04000091552734
2017-06-30,125.23999786376953
2017-07-03,126.30000305175781
2017-07-05,125.94999694824219
2017-07-06,123.69000244140625
2017-07-07,124.83000183105469
2017-07-10,124.11000061035156
2017-07-11,123.16000366210938
2017-07-12,123.38999938964844
2017-07-13,123.38999938964844
2017-07-14,120.56999969482422
2017-07-17,120.63999938964844
2017-07-18,120.55999755859375
2017-07-19,120.16999816894531
2017-07-20,120.55999755859375
2017-07-21,121.0
2017-07-24,120.41999816894531
2017-07-25,121.88999938964844
2017-07-26,121.83000183105469
2017-07-27,121.36000061035156
2017-07-28,121.27999877929688
2017-07-31,122.62000274658203
2017-08-01,123.79000091552734
2017-08-02,124.16000366210938
2017-08-03,124.98999786376953
2017-08-04,125.83000183105469
2017-08-07,124.97000122070312
2017-08-08,124.76000213623047
2017-08-09,126.19000244140625
2017-08-10,124.19000244140625
2017-08-11,123.26000213623047
2017-08-14,124.68000030517578
2017-08-15,125.91999816894531
2017-08-16,126.22000122070312
2017-08-17,125.36000061035156
2017-08-18,125.38999938964844
2017-08-21,125.27999877929688
2017-08-22,126.37000274658203
2017-08-23,125.94999694824219
2017-08-24,125.91999816894531
2017-08-25,127.0999984741211
2017-08-28,126.93000030517578
2017-08-29,126.37999725341797
2017-08-30,126.05999755859375
2017-08-31,125.80000305175781
2017-09-01,126.25
2017-09-05,125.45999908447266
2017-09-06,128.4199981689453
2017-09-07,125.73999786376953
2017-09-08,128.0399932861328
2017-09-11,128.8000030517578
2017-09-12,130.05999755859375
2017-09-13,130.8699951171875
2017-09-14,132.1199951171875
2017-09-15,131.2899932861328
2017-09-18,131.3000030517578
2017-09-19,131.80999755859375
2017-09-20,133.8000030517578
2017-09-21,133.8000030517578
2017-09-22,134.1699981689453
2017-09-25,134.3000030517578
2017-09-26,133.08999633789062
2017-09-27,134.52999877929688
2017-09-28,135.86000061035156
2017-09-29,135.67999267578125
2017-10-02,136.39999389648438
2017-10-03,137.3300018310547
2017-10-04,136.8800048828125
2017-10-05,138.02000427246094
2017-10-06,137.1999969482422
2017-10-09,137.99000549316406
2017-10-10,137.22999572753906
2017-10-11,137.19000244140625
2017-10-12,137.7100067138672
2017-10-13,137.30999755859375
2017-10-16,137.52000427246094
2017-10-17,136.19000244140625
2017-10-18,136.3699951171875
2017-10-19,134.9499969482422
2017-10-20,135.1300048828125
2017-10-23,134.61000061035156
2017-10-24,134.07000732421875
2017-10-25,133.85000610351562
2017-10-26,136.60000610351562
2017-10-27,137.5500030517578
2017-10-30,136.11000061035156
2017-10-31,137.1699981689453
2017-11-01,136.13999938964844
2017-11-02,140.3000030517578
2017-11-03,140.05999755859375
2017-11-06,138.16000366210938
2017-11-07,137.5500030517578
2017-11-08,137.60000610351562
2017-11-09,138.0399932861328
2017-11-10,137.8800048828125
2017-11-13,140.14999389648438
2017-11-14,140.1999969482422
2017-11-15,139.6699981689453
2017-11-16,140.08999633789062
2017-11-17,139.49000549316406
2017-11-20,141.89999389648438
2017-11-21,142.5800018310547
2017-11-22,141.8699951171875
2017-11-24,141.86000061035156
2017-11-27,142.07000732421875
2017-11-28,145.1199951171875
2017-11-29,147.8300018310547
2017-11-30,149.5399932861328
2017-12-01,150.7899932861328
2017-12-04,153.41000366210938
2017-12-05,152.11000061035156
2017-12-06,152.75
2017-12-07,152.07000732421875
2017-12-08,152.82000732421875
2017-12-11,152.7100067138672
2017-12-12,153.02999877929688
2017-12-13,151.61000061035156
2017-12-14,150.4199981689453
2017-12-15,151.07000732421875
2017-12-18,151.27999877929688
2017-12-19,150.16000366210938
2017-12-20,149.44000244140625
2017-12-21,150.8800048828125
2017-12-22,148.97999572753906
2017-12-26,148.94000244140625
2017-12-27,145.9499969482422
2017-12-28,146.30999755859375
2017-12-29,146.0500030517578
2018-01-02,144.7899932861328
2018-01-03,147.11000061035156
2018-01-04,148.67999267578125
2018-01-05,149.64999389648438
2018-01-08,151.72999572753906
2018-01-09,152.6300048828125
2018-01-10,152.89999389648438
2018-01-11,152.80999755859375
2018-01-12,152.72999572753906
2018-01-16,152.1999969482422
2018-01-17,151.4499969482422
2018-01-18,152.2100067138672
2018-01-19,154.27999877929688
2018-01-22,155.4499969482422
2018-01-23,154.25
2018-01-24,154.99000549316406
2018-01-25,154.1699981689453
2018-01-26,155.16000366210938
2018-01-29,153.4499969482422
2018-01-30,153.3300018310547
2018-01-31,153.47999572753906
2018-02-01,158.91000366210938
2018-02-02,159.11000061035156
2018-02-05,153.9600067138672
2018-02-06,157.64999389648438
2018-02-07,159.92999267578125
2018-02-08,153.0399932861328
2018-02-09,156.85000610351562
2018-02-12,160.1300048828125
2018-02-13,160.16000366210938
2018-02-14,162.14999389648438
2018-02-15,165.11000061035156
2018-02-16,162.3800048828125
2018-02-20,163.35000610351562
2018-02-21,161.77999877929688
2018-02-22,160.52999877929688
2018-02-23,164.02000427246094
2018-02-26,166.89999389648438
2018-02-27,166.69000244140625
2018-02-28,166.16000366210938
2018-03-01,162.25999450683594
2018-03-02,166.25999450683594
2018-03-05,168.49000549316406
2018-03-06,169.58999633789062
2018-03-07,168.5800018310547
2018-03-08,168.44000244140625
2018-03-09,171.4199981689453
2018-03-12,169.17999267578125
2018-03-13,164.80999755859375
2018-03-14,162.9499969482422
2018-03-15,165.38999938964844
2018-03-16,165.1199951171875
2018-03-19,163.5399932861328
2018-03-20,164.17999267578125
2018-03-21,164.5
2018-03-22,160.16000366210938
2018-03-23,158.1199951171875
2018-03-26,161.7100067138672
2018-03-27,159.0
2018-03-28,158.83999633789062
2018-03-29,161.74000549316406
2018-04-02,157.6999969482422
2018-04-03,160.57000732421875
2018-04-04,160.49000549316406
2018-04-05,162.99000549316406
2018-04-06,158.25999450683594
2018-04-09,159.17999267578125
2018-04-10,163.58999633789062
2018-04-11,161.25999450683594
2018-04-12,164.2100067138672
2018-04-13,163.4199981689453
2018-04-16,164.02000427246094
2018-04-17,164.75999450683594
2018-04-18,165.1999969482422
2018-04-19,164.47000122070312
2018-04-20,165.0800018310547
2018-04-23,164.1999969482422
2018-04-24,161.60000610351562
2018-04-25,161.0800018310547
2018-04-26,159.4499969482422
2018-04-27,157.36000061035156
2018-04-30,157.67999267578125
2018-05-01,156.5
2018-05-02,156.3800048828125
2018-05-03,157.02000427246094
2018-05-04,159.16000366210938
2018-05-07,159.22000122070312
2018-05-08,158.4600067138672
2018-05-09,161.47000122070312
2018-05-10,159.9600067138672
2018-05-11,159.2899932861328
2018-05-14,161.02999877929688
2018-05-15,160.4499969482422
2018-05-16,160.6699981689453
2018-05-17,160.6999969482422
2018-05-18,159.77999877929688
2018-05-21,161.3800048828125
2018-05-22,160.86000061035156
2018-05-23,160.11000061035156
2018-05-24,160.00999450683594
2018-05-25,159.60000610351562
2018-05-29,158.67999267578125
2018-05-30,165.49000549316406
2018-05-31,162.89999389648438
2018-06-01,167.52999877929688
2018-06-04,170.3000030517578
2018-06-05,170.4600067138672
2018-06-06,173.5399932861328
2018-06-07,171.74000549316406
2018-06-08,170.97000122070312
2018-06-11,170.6300048828125
2018-06-12,170.22000122070312
2018-06-13,170.47999572753906
2018-06-14,168.86000061035156
2018-06-15,169.8300018310547
2018-06-18,169.1999969482422
2018-06-19,166.9600067138672
2018-06-20,167.2100067138672
2018-06-21,168.22000122070312
2018-06-22,168.4199981689453
2018-06-25,166.49000549316406
2018-06-26,165.5500030517578
2018-06-27,163.19000244140625
2018-06-28,163.86000061035156
2018-06-29,163.9199981689453
2018-07-02,163.99000549316406
2018-07-03,161.1199951171875
2018-07-05,160.3000030517578
2018-07-06,160.42999267578125
2018-07-09,163.52999877929688
2018-07-10,164.1699981689453
2018-07-11,165.42999267578125
2018-07-12,166.6999969482422
2018-07-13,166.91000366210938
2018-07-16,168.22000122070312
2018-07-17,169.02000427246094
2018-07-18,171.02000427246094
2018-07-19,168.85000610351562
2018-07-20,169.0
2018-07-23,169.3000030517578
2018-07-24,168.4600067138672
2018-07-25,169.52000427246094
2018-07-26,166.4600067138672
2018-07-27,165.49000549316406
2018-07-30,161.2100067138672
2018-07-31,159.1199951171875
2018-08-01,161.42999267578125
2018-08-02,161.0399932861328
2018-08-03,161.6300048828125
2018-08-06,161.8699951171875
2018-08-07,163.4199981689453
2018-08-08,163.74000549316406
2018-08-09,162.97000122070312
2018-08-10,163.9199981689453
2018-08-13,163.9499969482422
2018-08-14,166.30999755859375
2018-08-15,167.6699981689453
2018-08-16,168.47999572753906
2018-08-17,169.3800048828125
2018-08-20,169.67999267578125
2018-08-21,167.36000061035156
2018-08-22,166.88999938964844
2018-08-23,167.6699981689453
2018-08-24,169.32000732421875
2018-08-27,170.5800018310547
2018-08-28,169.60000610351562
2018-08-29,172.1699981689453
2018-08-30,173.30999755859375
2018-08-31,174.72999572753906
2018-09-04,177.0500030517578
2018-09-05,171.2899932861328
2018-09-06,173.5
2018-09-07,173.77999877929688
2018-09-10,174.10000610351562
2018-09-11,173.02999877929688
2018-09-12,171.64999389648438
2018-09-13,172.30999755859375
2018-09-14,173.14999389648438
2018-09-17,171.83999633789062
2018-09-18,172.39999389648438
2018-09-19,173.61000061035156
2018-09-20,174.3800048828125
2018-09-21,175.1199951171875
2018-09-24,174.75
2018-09-25,173.60000610351562
2018-09-26,173.0
2018-09-27,171.92999267578125
2018-09-28,170.2100067138672
2018-10-01,174.25
2018-10-02,174.5
2018-10-03,175.4499969482422
2018-10-04,180.50999450683594
2018-10-05,181.69000244140625
2018-10-08,180.91000366210938
2018-10-09,181.16000366210938
2018-10-10,180.25
2018-10-11,176.02999877929688
2018-10-12,176.5
2018-10-15,173.82000732421875
2018-10-16,178.05999755859375
2018-10-17,181.32000732421875
2018-10-18,181.9199981689453
2018-10-19,182.64999389648438
2018-10-22,181.22000122070312
2018-10-23,180.8000030517578
2018-10-24,181.0800018310547
2018-10-25,177.47000122070312
2018-10-26,178.63999938964844
2018-10-29,179.38999938964844
2018-10-30,182.47000122070312
2018-10-31,183.24000549316406
2018-11-01,183.75
2018-11-02,183.86000061035156
2018-11-05,185.5
2018-11-06,186.39999389648438
2018-11-07,188.69000244140625
2018-11-08,189.42999267578125
2018-11-09,189.74000549316406
2018-11-12,186.4499969482422
2018-11-13,187.3300018310547
2018-11-14,188.05999755859375
2018-11-15,191.55999755859375
2018-11-16,195.61000061035156
2018-11-19,195.61000061035156
2018-11-20,192.16000366210938
2018-11-21,190.00999450683594
2018-11-23,189.30999755859375
2018-11-26,191.52000427246094
2018-11-27,194.14999389648438
2018-11-28,187.11000061035156
2018-11-29,188.91000366210938
2018-11-30,190.0800018310547
2018-12-03,188.11000061035156
2018-12-04,188.1999969482422
2018-12-06,189.02000427246094
2018-12-07,187.11000061035156
2018-12-10,190.35000610351562
2018-12-11,189.50999450683594
2018-12-12,188.57000732421875
2018-12-13,187.94000244140625
2018-12-14,187.63999938964844
2018-12-17,185.58999633789062
2018-12-18,182.7899932861328
2018-12-19,185.52999877929688
2018-12-20,184.89999389648438
2018-12-21,182.64999389648438
2018-12-24,176.6199951171875
2018-12-26,182.32000732421875
2018-12-27,184.32000732421875
2018-12-28,186.11000061035156
2018-12-31,188.1199951171875
2019-01-02,185.5800018310547
2019-01-03,181.5
2019-01-04,184.67999267578125
2019-01-07,183.75
2019-01-08,182.66000366210938
2019-01-09,178.55999755859375
2019-01-10,179.85000610351562
2019-01-11,180.5500030517578
2019-01-14,178.6699981689453
2019-01-15,181.9600067138672
2019-01-16,182.2899932861328
2019-01-17,181.25999450683594
2019-01-18,183.42999267578125
2019-01-22,186.3300018310547
2019-01-23,187.82000732421875
2019-01-24,186.32000732421875
2019-01-25,185.94000244140625
2019-01-28,184.9600067138672
2019-01-29,181.19000244140625
2019-01-30,180.3699951171875
2019-01-31,182.27999877929688
2019-02-01,183.44000244140625
2019-02-04,181.5399932861328
2019-02-05,178.77999877929688
2019-02-06,177.75999450683594
2019-02-07,177.22999572753906
2019-02-08,178.1999969482422
2019-02-11,177.32000732421875
2019-02-12,178.92999267578125
2019-02-13,180.39999389648438
2019-02-14,177.39999389648438
2019-02-15,175.39999389648438
2019-02-19,174.3000030517578
2019-02-20,175.58999633789062
2019-02-21,176.49000549316406
2019-02-22,178.05999755859375
2019-02-25,177.49000549316406
2019-02-26,178.11000061035156
2019-02-27,179.86000061035156
2019-02-28,181.91000366210938
2019-03-01,182.58999633789062
2019-03-04,180.3000030517578
2019-03-05,175.99000549316406
2019-03-06,174.25
2019-03-07,172.5
2019-03-08,171.5399932861328
2019-03-11,170.82000732421875
2019-03-12,170.3699951171875
2019-03-13,169.69000244140625
2019-03-14,168.42999267578125
2019-03-15,170.13999938964844
2019-03-18,169.88999938964844
2019-03-19,168.72999572753906
2019-03-20,164.7899932861328
2019-03-21,164.3300018310547
2019-03-22,163.32000732421875
2019-03-25,164.1699981689453
2019-03-26,164.14999389648438
2019-03-27,162.5800018310547
2019-03-28,162.75999450683594
