Date,MO
2016-01-19,58.400001525878906
2016-01-20,57.220001220703125
2016-01-21,57.45000076293945
2016-01-22,58.279998779296875
2016-01-25,58.400001525878906
2016-01-26,58.959999084472656
2016-01-27,58.959999084472656
2016-01-28,59.630001068115234
2016-01-29,61.11000061035156
2016-02-01,60.939998626708984
2016-02-02,60.4900016784668
2016-02-03,59.84000015258789
2016-02-04,59.47999954223633
2016-02-05,59.79999923706055
2016-02-08,60.119998931884766
2016-02-09,60.45000076293945
2016-02-10,60.04999923706055
2016-02-11,59.9900016784668
2016-02-12,59.970001220703125
2016-02-16,60.29999923706055
2016-02-17,60.400001525878906
2016-02-18,60.619998931884766
2016-02-19,60.560001373291016
2016-02-22,61.209999084472656
2016-02-23,61.52000045776367
2016-02-24,61.36000061035156
2016-02-25,62.380001068115234
2016-02-26,61.540000915527344
2016-02-29,61.56999969482422
2016-03-01,61.72999954223633
2016-03-02,61.5
2016-03-03,62.22999954223633
2016-03-04,62.97999954223633
2016-03-07,61.810001373291016
2016-03-08,62.29999923706055
2016-03-09,62.810001373291016
2016-03-10,63.0
2016-03-11,62.0099983215332
2016-03-14,62.0099983215332
2016-03-15,61.86000061035156
2016-03-16,62.06999969482422
2016-03-17,62.33000183105469
2016-03-18,61.540000915527344
2016-03-21,61.720001220703125
2016-03-22,61.0
2016-03-23,61.40999984741211
2016-03-24,60.880001068115234
2016-03-28,61.630001068115234
2016-03-29,62.029998779296875
2016-03-30,62.58000183105469
2016-03-31,62.65999984741211
2016-04-01,63.060001373291016
2016-04-04,63.22999954223633
2016-04-05,62.93000030517578
2016-04-06,63.560001373291016
2016-04-07,63.40999984741211
2016-04-08,63.79999923706055
2016-04-11,63.310001373291016
2016-04-12,63.81999969482422
2016-04-13,62.06999969482422
2016-04-14,61.59000015258789
2016-04-15,61.68000030517578
2016-04-18,62.16999816894531
2016-04-19,61.709999084472656
2016-04-20,61.47999954223633
2016-04-21,60.18000030517578
2016-04-22,60.52000045776367
2016-04-25,61.220001220703125
2016-04-26,61.349998474121094
2016-04-27,61.54999923706055
2016-04-28,62.189998626708984
2016-04-29,62.709999084472656
2016-05-02,63.119998931884766
2016-05-03,63.20000076293945
2016-05-04,63.22999954223633
2016-05-05,62.84000015258789
2016-05-06,62.93000030517578
2016-05-09,63.65999984741211
2016-05-10,64.5999984741211
2016-05-11,64.61000061035156
2016-05-12,65.0199966430664
2016-05-13,64.58000183105469
2016-05-16,64.76000213623047
2016-05-17,63.880001068115234
2016-05-18,62.9900016784668
2016-05-19,63.349998474121094
2016-05-20,62.959999084472656
2016-05-23,63.2400016784668
2016-05-24,63.790000915527344
2016-05-25,63.91999816894531
2016-05-26,64.0
2016-05-27,63.959999084472656
2016-05-31,63.63999938964844
2016-06-01,64.3499984741211
2016-06-02,64.30999755859375
2016-06-03,65.30000305175781
2016-06-06,65.19999694824219
2016-06-07,65.0999984741211
2016-06-08,65.62000274658203
2016-06-09,65.86000061035156
2016-06-10,66.12999725341797
2016-06-13,64.83999633789062
2016-06-14,65.30000305175781
2016-06-15,65.33000183105469
2016-06-16,65.94999694824219
2016-06-17,65.4000015258789
2016-06-20,65.87999725341797
2016-06-21,66.18000030517578
2016-06-22,66.1500015258789
2016-06-23,66.30999755859375
2016-06-24,67.0199966430664
2016-06-27,67.93000030517578
2016-06-28,67.91000366210938
2016-06-29,67.83000183105469
2016-06-30,68.95999908447266
2016-07-01,69.0199966430664
2016-07-05,69.61000061035156
2016-07-06,69.72000122070312
2016-07-07,69.30000305175781
2016-07-08,69.83000183105469
2016-07-11,69.87000274658203
2016-07-12,68.87000274658203
2016-07-13,69.08000183105469
2016-07-14,68.91999816894531
2016-07-15,69.41000366210938
2016-07-18,69.16999816894531
2016-07-19,69.22000122070312
2016-07-20,69.01000213623047
2016-07-21,68.7300033569336
2016-07-22,68.86000061035156
2016-07-25,68.80000305175781
2016-07-26,67.93000030517578
2016-07-27,66.75
2016-07-28,67.11000061035156
2016-07-29,67.69999694824219
2016-08-01,67.6500015258789
2016-08-02,67.33999633789062
2016-08-03,66.37000274658203
2016-08-04,66.62000274658203
2016-08-05,66.52999877929688
2016-08-08,66.48999786376953
2016-08-09,66.62000274658203
2016-08-10,66.83999633789062
2016-08-11,66.73999786376953
2016-08-12,66.73999786376953
2016-08-15,66.26000213623047
2016-08-16,66.26000213623047
2016-08-17,66.45999908447266
2016-08-18,66.30999755859375
2016-08-19,66.33000183105469
2016-08-22,66.33999633789062
2016-08-23,66.45999908447266
2016-08-24,66.16000366210938
2016-08-25,65.91999816894531
2016-08-26,65.83000183105469
2016-08-29,66.0999984741211
2016-08-30,65.87999725341797
2016-08-31,66.08999633789062
2016-09-01,66.31999969482422
2016-09-02,66.87999725341797
2016-09-06,67.19999694824219
2016-09-07,66.72000122070312
2016-09-08,66.4000015258789
2016-09-09,63.560001373291016
2016-09-12,64.66999816894531
2016-09-13,63.54999923706055
2016-09-14,63.119998931884766
2016-09-15,63.25
2016-09-16,62.79999923706055
2016-09-19,62.720001220703125
2016-09-20,62.970001220703125
2016-09-21,63.5
2016-09-22,64.12000274658203
2016-09-23,63.869998931884766
2016-09-26,63.029998779296875
2016-09-27,63.31999969482422
2016-09-28,63.77000045776367
2016-09-29,62.81999969482422
2016-09-30,63.22999954223633
2016-10-03,62.849998474121094
2016-10-04,61.779998779296875
2016-10-05,61.220001220703125
2016-10-06,61.779998779296875
2016-10-07,61.91999816894531
2016-10-10,61.75
2016-10-11,61.9900016784668
2016-10-12,62.540000915527344
2016-10-13,62.689998626708984
2016-10-14,62.439998626708984
2016-10-17,62.43000030517578
2016-10-18,62.65999984741211
2016-10-19,61.90999984741211
2016-10-20,61.849998474121094
2016-10-21,63.70000076293945
2016-10-24,64.94999694824219
2016-10-25,64.70999908447266
2016-10-26,64.5199966430664
2016-10-27,64.43000030517578
2016-10-28,65.87999725341797
2016-10-31,66.12000274658203
2016-11-01,65.4800033569336
2016-11-02,65.12000274658203
2016-11-03,65.06999969482422
2016-11-04,64.37999725341797
2016-11-07,65.2699966430664
2016-11-08,65.83999633789062
2016-11-09,64.04000091552734
2016-11-10,61.720001220703125
2016-11-11,61.7599983215332
2016-11-14,61.189998626708984
2016-11-15,61.810001373291016
2016-11-16,62.65999984741211
2016-11-17,62.810001373291016
2016-11-18,62.77000045776367
2016-11-21,63.689998626708984
2016-11-22,64.20999908447266
2016-11-23,64.0199966430664
2016-11-25,64.4800033569336
2016-11-28,64.83000183105469
2016-11-29,65.18000030517578
2016-11-30,63.93000030517578
2016-12-01,62.88999938964844
2016-12-02,63.9900016784668
2016-12-05,63.529998779296875
2016-12-06,64.30000305175781
2016-12-07,65.41000366210938
2016-12-08,65.36000061035156
2016-12-09,66.2699966430664
2016-12-12,66.48999786376953
2016-12-13,66.69000244140625
2016-12-14,65.94000244140625
2016-12-15,66.26000213623047
2016-12-16,67.04000091552734
2016-12-19,67.76000213623047
2016-12-20,67.33999633789062
2016-12-21,67.2699966430664
2016-12-22,67.68000030517578
2016-12-23,67.72000122070312
2016-12-27,67.81999969482422
2016-12-28,67.51000213623047
2016-12-29,67.8499984741211
2016-12-30,67.62000274658203
2017-01-03,67.62999725341797
2017-01-04,67.8499984741211
2017-01-05,67.93000030517578
2017-01-06,68.2300033569336
2017-01-09,67.94999694824219
2017-01-10,67.72000122070312
2017-01-11,67.6500015258789
2017-01-12,67.51000213623047
2017-01-13,67.58000183105469
2017-01-17,68.4800033569336
2017-01-18,69.16000366210938
2017-01-19,69.55000305175781
2017-01-20,70.01000213623047
2017-01-23,70.55000305175781
2017-01-24,70.76000213623047
2017-01-25,70.95999908447266
2017-01-26,70.8499984741211
2017-01-27,71.02999877929688
2017-01-30,71.30000305175781
2017-01-31,71.18000030517578
2017-02-01,71.38999938964844
2017-02-02,71.44999694824219
2017-02-03,71.48999786376953
2017-02-06,71.29000091552734
2017-02-07,72.19999694824219
2017-02-08,72.1500015258789
2017-02-09,72.48999786376953
2017-02-10,72.41999816894531
2017-02-13,72.04000091552734
2017-02-14,71.87999725341797
2017-02-15,72.16999816894531
2017-02-16,72.70999908447266
2017-02-17,72.97000122070312
2017-02-21,73.6500015258789
2017-02-22,73.5999984741211
2017-02-23,74.45999908447266
2017-02-24,74.43000030517578
2017-02-27,74.58999633789062
2017-02-28,74.91999816894531
2017-03-01,75.5999984741211
2017-03-02,75.72000122070312
2017-03-03,75.56999969482422
2017-03-06,75.58000183105469
2017-03-07,76.0999984741211
2017-03-08,75.83999633789062
2017-03-09,76.19000244140625
2017-03-10,76.44999694824219
2017-03-13,75.6500015258789
2017-03-14,75.33999633789062
2017-03-15,75.66999816894531
2017-03-16,75.30000305175781
2017-03-17,75.16000366210938
2017-03-20,75.58000183105469
2017-03-21,75.93000030517578
2017-03-22,75.06999969482422
2017-03-23,74.0199966430664
2017-03-24,73.16999816894531
2017-03-27,73.19999694824219
2017-03-28,73.19000244140625
2017-03-29,72.95999908447266
2017-03-30,72.05000305175781
2017-03-31,71.41999816894531
2017-04-03,71.62000274658203
2017-04-04,71.94999694824219
2017-04-05,71.93000030517578
2017-04-06,71.41999816894531
2017-04-07,71.70999908447266
2017-04-10,71.76000213623047
2017-04-11,72.08000183105469
2017-04-12,72.16000366210938
2017-04-13,71.30000305175781
2017-04-17,72.30999755859375
2017-04-18,72.33999633789062
2017-04-19,72.11000061035156
2017-04-20,71.41000366210938
2017-04-21,71.47000122070312
2017-04-24,72.55000305175781
2017-04-25,72.43000030517578
2017-04-26,71.51000213623047
2017-04-27,71.52999877929688
2017-04-28,71.77999877929688
2017-05-01,70.80000305175781
2017-05-02,70.83000183105469
2017-05-03,70.22000122070312
2017-05-04,70.30999755859375
2017-05-05,70.91999816894531
2017-05-08,70.70999908447266
2017-05-09,70.29000091552734
2017-05-10,70.30999755859375
2017-05-11,70.4800033569336
2017-05-12,70.6500015258789
2017-05-15,70.66999816894531
2017-05-16,70.94999694824219
2017-05-17,70.55000305175781
2017-05-18,70.54000091552734
2017-05-19,70.9000015258789
2017-05-22,72.04000091552734
2017-05-23,72.12999725341797
2017-05-24,72.8499984741211
2017-05-25,74.13999938964844
2017-05-26,74.41000366210938
2017-05-30,75.06999969482422
2017-05-31,75.44000244140625
2017-06-01,75.4000015258789
2017-06-02,75.12000274658203
2017-06-05,75.05999755859375
2017-06-06,75.2699966430664
2017-06-07,75.61000061035156
2017-06-08,75.20999908447266
2017-06-09,75.45999908447266
2017-06-12,75.4000015258789
2017-06-13,74.94999694824219
2017-06-14,75.75
2017-06-15,76.41000366210938
2017-06-16,77.27999877929688
2017-06-19,77.70999908447266
2017-06-20,77.33000183105469
2017-06-21,77.02999877929688
2017-06-22,76.4800033569336
2017-06-23,76.48999786376953
2017-06-26,76.52999877929688
2017-06-27,75.37999725341797
2017-06-28,75.83999633789062
2017-06-29,74.4000015258789
2017-06-30,74.47000122070312
2017-07-03,74.52999877929688
2017-07-05,74.61000061035156
2017-07-06,74.31999969482422
2017-07-07,74.25
2017-07-10,73.69000244140625
2017-07-11,73.43000030517578
2017-07-12,73.88999938964844
2017-07-13,73.4800033569336
2017-07-14,73.93000030517578
2017-07-17,73.37000274658203
2017-07-18,73.33000183105469
2017-07-19,73.55000305175781
2017-07-20,73.58999633789062
2017-07-21,73.41999816894531
2017-07-24,72.63999938964844
2017-07-25,72.23999786376953
2017-07-26,71.7300033569336
2017-07-27,73.95999908447266
2017-07-28,66.94000244140625
2017-07-31,64.97000122070312
2017-08-01,65.5
2017-08-02,65.55000305175781
2017-08-03,65.54000091552734
2017-08-04,65.5199966430664
2017-08-07,65.98999786376953
2017-08-08,65.37999725341797
2017-08-09,65.30999755859375
2017-08-10,64.7699966430664
2017-08-11,64.30999755859375
2017-08-14,64.83999633789062
2017-08-15,65.30000305175781
2017-08-16,65.44999694824219
2017-08-17,64.30000305175781
2017-08-18,63.689998626708984
2017-08-21,64.38999938964844
2017-08-22,64.05999755859375
2017-08-23,63.709999084472656
2017-08-24,63.599998474121094
2017-08-25,64.08000183105469
2017-08-28,63.93000030517578
2017-08-29,63.810001373291016
2017-08-30,64.05000305175781
2017-08-31,63.400001525878906
2017-09-01,63.540000915527344
2017-09-05,62.869998931884766
2017-09-06,63.27000045776367
2017-09-07,62.72999954223633
2017-09-08,62.22999954223633
2017-09-11,62.4900016784668
2017-09-12,62.5
2017-09-13,62.5099983215332
2017-09-14,62.279998779296875
2017-09-15,62.38999938964844
2017-09-18,62.560001373291016
2017-09-19,62.22999954223633
2017-09-20,61.220001220703125
2017-09-21,61.5
2017-09-22,62.4900016784668
2017-09-25,63.790000915527344
2017-09-26,64.5199966430664
2017-09-27,64.41000366210938
2017-09-28,64.19000244140625
2017-09-29,63.41999816894531
2017-10-02,62.900001525878906
2017-10-03,63.369998931884766
2017-10-04,63.4900016784668
2017-10-05,63.810001373291016
2017-10-06,62.54999923706055
2017-10-09,63.56999969482422
2017-10-10,65.01000213623047
2017-10-11,64.87000274658203
2017-10-12,65.3499984741211
2017-10-13,65.05000305175781
2017-10-16,65.37000274658203
2017-10-17,64.87000274658203
2017-10-18,64.80999755859375
2017-10-19,64.37000274658203
2017-10-20,65.0
2017-10-23,64.5
2017-10-24,64.12999725341797
2017-10-25,63.790000915527344
2017-10-26,65.79000091552734
2017-10-27,64.91999816894531
2017-10-30,64.05000305175781
2017-10-31,64.22000122070312
2017-11-01,64.69999694824219
2017-11-02,63.900001525878906
2017-11-03,63.90999984741211
2017-11-06,63.45000076293945
2017-11-07,64.30999755859375
2017-11-08,64.58999633789062
2017-11-09,64.51000213623047
2017-11-10,65.0199966430664
2017-11-13,65.83999633789062
2017-11-14,65.7300033569336
2017-11-15,65.26000213623047
2017-11-16,65.87999725341797
2017-11-17,66.41999816894531
2017-11-20,65.83000183105469
2017-11-21,65.6500015258789
2017-11-22,65.48999786376953
2017-11-24,65.4800033569336
2017-11-27,65.06999969482422
2017-11-28,66.4000015258789
2017-11-29,67.37000274658203
2017-11-30,67.83000183105469
2017-12-01,68.58000183105469
2017-12-04,70.08000183105469
2017-12-05,70.18000030517578
2017-12-06,71.66000366210938
2017-12-07,71.5
2017-12-08,71.54000091552734
2017-12-11,71.6500015258789
2017-12-12,71.72000122070312
2017-12-13,72.31999969482422
2017-12-14,71.79000091552734
2017-12-15,71.66999816894531
2017-12-18,72.6500015258789
2017-12-19,73.9000015258789
2017-12-20,72.5999984741211
2017-12-21,71.94000244140625
2017-12-22,72.13999938964844
2017-12-26,72.08000183105469
2017-12-27,72.43000030517578
2017-12-28,71.2699966430664
2017-12-29,71.41000366210938
2018-01-02,70.73999786376953
2018-01-03,70.4800033569336
2018-01-04,70.19999694824219
2018-01-05,70.4000015258789
2018-01-08,70.30999755859375
2018-01-09,69.56999969482422
2018-01-10,70.29000091552734
2018-01-11,70.29000091552734
2018-01-12,69.61000061035156
2018-01-16,68.91999816894531
2018-01-17,70.1500015258789
2018-01-18,70.02999877929688
2018-01-19,71.12000274658203
2018-01-22,71.27999877929688
2018-01-23,71.44999694824219
2018-01-24,71.55999755859375
2018-01-25,69.91000366210938
2018-01-26,71.0199966430664
2018-01-29,69.83000183105469
2018-01-30,69.81999969482422
2018-01-31,70.33999633789062
2018-02-01,69.93000030517578
2018-02-02,69.4000015258789
2018-02-05,66.04000091552734
2018-02-06,66.52999877929688
2018-02-07,66.79000091552734
2018-02-08,64.05000305175781
2018-02-09,64.02999877929688
2018-02-12,65.3499984741211
2018-02-13,65.63999938964844
2018-02-14,65.18000030517578
2018-02-15,65.31999969482422
2018-02-16,65.45999908447266
2018-02-20,64.19000244140625
2018-02-21,63.93000030517578
2018-02-22,63.34000015258789
2018-02-23,64.58999633789062
2018-02-26,65.43000030517578
2018-02-27,64.0
2018-02-28,62.95000076293945
2018-03-01,62.43000030517578
2018-03-02,62.54999923706055
2018-03-05,64.12999725341797
2018-03-06,64.7699966430664
2018-03-07,64.06999969482422
2018-03-08,65.43000030517578
2018-03-09,65.6500015258789
2018-03-12,65.7699966430664
2018-03-13,66.12999725341797
2018-03-14,63.81999969482422
2018-03-15,63.810001373291016
2018-03-16,63.189998626708984
2018-03-19,62.47999954223633
2018-03-20,61.52000045776367
2018-03-21,60.0
2018-03-22,60.38999938964844
2018-03-23,59.27000045776367
2018-03-26,59.599998474121094
2018-03-27,60.720001220703125
2018-03-28,62.45000076293945
2018-03-29,62.31999969482422
2018-04-02,60.5099983215332
2018-04-03,62.65999984741211
2018-04-04,63.349998474121094
2018-04-05,64.54000091552734
2018-04-06,63.849998474121094
2018-04-09,63.25
2018-04-10,64.22000122070312
2018-04-11,63.84000015258789
2018-04-12,63.400001525878906
2018-04-13,63.95000076293945
2018-04-16,64.25
2018-04-17,63.97999954223633
2018-04-18,61.5
2018-04-19,57.779998779296875
2018-04-20,57.22999954223633
2018-04-23,56.56999969482422
2018-04-24,55.29999923706055
2018-04-25,55.84000015258789
2018-04-26,54.77000045776367
2018-04-27,56.130001068115234
2018-04-30,56.11000061035156
2018-05-01,56.029998779296875
2018-05-02,55.689998626708984
2018-05-03,56.36000061035156
2018-05-04,56.2599983215332
2018-05-07,55.709999084472656
2018-05-08,55.27000045776367
2018-05-09,55.91999816894531
2018-05-10,56.040000915527344
2018-05-11,55.189998626708984
2018-05-14,55.02000045776367
2018-05-15,54.52000045776367
2018-05-16,54.869998931884766
2018-05-17,55.290000915527344
2018-05-18,55.540000915527344
2018-05-21,55.63999938964844
2018-05-22,55.209999084472656
2018-05-23,55.880001068115234
2018-05-24,55.88999938964844
2018-05-25,55.630001068115234
2018-05-29,55.72999954223633
2018-05-30,56.59000015258789
2018-05-31,55.7400016784668
2018-06-01,55.720001220703125
2018-06-04,56.02000045776367
2018-06-05,56.33000183105469
2018-06-06,56.310001373291016
2018-06-07,56.689998626708984
2018-06-08,57.709999084472656
2018-06-11,58.25
2018-06-12,57.880001068115234
2018-06-13,57.43000030517578
2018-06-14,56.70000076293945
2018-06-15,57.790000915527344
2018-06-18,56.599998474121094
2018-06-19,56.790000915527344
2018-06-20,56.75
2018-06-21,56.689998626708984
2018-06-22,57.02000045776367
2018-06-25,57.06999969482422
2018-06-26,56.099998474121094
2018-06-27,55.9900016784668
2018-06-28,57.290000915527344
2018-06-29,56.790000915527344
2018-07-02,55.869998931884766
2018-07-03,56.459999084472656
2018-07-05,57.630001068115234
2018-07-06,58.290000915527344
2018-07-09,58.02000045776367
2018-07-10,58.7599983215332
2018-07-11,58.689998626708984
2018-07-12,58.0099983215332
2018-07-13,58.5
2018-07-16,57.13999938964844
2018-07-17,57.349998474121094
2018-07-18,57.43000030517578
2018-07-19,56.939998626708984
2018-07-20,57.63999938964844
2018-07-23,57.59000015258789
2018-07-24,57.9900016784668
2018-07-25,57.849998474121094
2018-07-26,56.099998474121094
2018-07-27,57.900001525878906
2018-07-30,58.45000076293945
2018-07-31,58.68000030517578
2018-08-01,58.08000183105469
2018-08-02,58.83000183105469
2018-08-03,59.72999954223633
2018-08-06,60.209999084472656
2018-08-07,59.560001373291016
2018-08-08,58.61000061035156
2018-08-09,59.220001220703125
2018-08-10,59.04999923706055
2018-08-13,58.97999954223633
2018-08-14,59.209999084472656
2018-08-15,60.18000030517578
2018-08-16,60.83000183105469
2018-08-17,61.0
2018-08-20,60.9900016784668
2018-08-21,59.93000030517578
2018-08-22,59.31999969482422
2018-08-23,59.81999969482422
2018-08-24,58.779998779296875
2018-08-27,59.0099983215332
2018-08-28,58.45000076293945
2018-08-29,58.41999816894531
2018-08-30,58.68000030517578
2018-08-31,58.52000045776367
2018-09-04,59.11000061035156
2018-09-05,60.650001525878906
2018-09-06,60.790000915527344
2018-09-07,60.93000030517578
2018-09-10,60.58000183105469
2018-09-11,59.470001220703125
2018-09-12,63.43000030517578
2018-09-13,61.459999084472656
2018-09-14,62.06999969482422
2018-09-17,62.439998626708984
2018-09-18,62.13999938964844
2018-09-19,61.84000015258789
2018-09-20,62.2599983215332
2018-09-21,62.54999923706055
2018-09-24,61.060001373291016
2018-09-25,60.709999084472656
2018-09-26,60.810001373291016
2018-09-27,60.77000045776367
2018-09-28,60.310001373291016
2018-10-01,60.33000183105469
2018-10-02,61.290000915527344
2018-10-03,60.86000061035156
2018-10-04,61.779998779296875
2018-10-05,62.06999969482422
2018-10-08,63.16999816894531
2018-10-09,63.099998474121094
2018-10-10,62.90999984741211
2018-10-11,61.119998931884766
2018-10-12,60.060001373291016
2018-10-15,61.439998626708984
2018-10-16,60.77000045776367
2018-10-17,60.619998931884766
2018-10-18,60.93000030517578
2018-10-19,61.95000076293945
2018-10-22,61.310001373291016
2018-10-23,61.849998474121094
2018-10-24,62.310001373291016
2018-10-25,63.15999984741211
2018-10-26,63.09000015258789
2018-10-29,64.58999633789062
2018-10-30,65.87000274658203
2018-10-31,65.04000091552734
2018-11-01,63.66999816894531
2018-11-02,63.66999816894531
2018-11-05,64.62999725341797
2018-11-06,64.87000274658203
2018-11-07,65.37000274658203
2018-11-08,65.37000274658203
2018-11-09,63.41999816894531
2018-11-12,61.20000076293945
2018-11-13,60.0
2018-11-14,59.099998474121094
2018-11-15,57.279998779296875
2018-11-16,56.779998779296875
2018-11-19,55.68000030517578
2018-11-20,55.630001068115234
2018-11-21,54.38999938964844
2018-11-23,53.720001220703125
2018-11-26,53.209999084472656
2018-11-27,53.790000915527344
2018-11-28,54.95000076293945
2018-11-29,55.939998626708984
2018-11-30,54.83000183105469
2018-12-03,55.72999954223633
2018-12-04,54.400001525878906
2018-12-06,54.400001525878906
2018-12-07,54.18000030517578
2018-12-10,53.36000061035156
2018-12-11,53.95000076293945
2018-12-12,53.33000183105469
2018-12-13,53.91999816894531
2018-12-14,52.72999954223633
2018-12-17,52.349998474121094
2018-12-18,50.88999938964844
2018-12-19,51.400001525878906
2018-12-20,50.439998626708984
2018-12-21,49.09000015258789
2018-12-24,47.560001373291016
2018-12-26,48.43000030517578
2018-12-27,48.70000076293945
2018-12-28,48.88999938964844
2018-12-31,49.38999938964844
2019-01-02,49.310001373291016
2019-01-03,49.040000915527344
2019-01-04,50.29999923706055
2019-01-07,48.779998779296875
2019-01-08,49.060001373291016
2019-01-09,49.65999984741211
2019-01-10,48.86000061035156
2019-01-11,48.900001525878906
2019-01-14,48.2599983215332
2019-01-15,47.90999984741211
2019-01-16,47.20000076293945
2019-01-17,47.060001373291016
2019-01-18,48.310001373291016
2019-01-22,44.970001220703125
2019-01-23,44.70000076293945
2019-01-24,43.33000183105469
2019-01-25,44.2400016784668
2019-01-28,45.29999923706055
2019-01-29,45.90999984741211
2019-01-30,47.79999923706055
2019-01-31,49.349998474121094
2019-02-01,49.20000076293945
2019-02-04,49.11000061035156
2019-02-05,49.040000915527344
2019-02-06,49.27000045776367
2019-02-07,48.720001220703125
2019-02-08,48.84000015258789
2019-02-11,48.88999938964844
2019-02-12,49.65999984741211
2019-02-13,49.0
2019-02-14,49.13999938964844
2019-02-15,48.7400016784668
2019-02-19,48.9900016784668
2019-02-20,50.5099983215332
2019-02-21,50.369998931884766
2019-02-22,51.5
2019-02-25,51.84000015258789
2019-02-26,52.099998474121094
2019-02-27,52.31999969482422
2019-02-28,52.40999984741211
2019-03-01,52.75
2019-03-04,52.459999084472656
2019-03-05,52.880001068115234
2019-03-06,54.66999816894531
2019-03-07,54.7400016784668
2019-03-08,55.369998931884766
2019-03-11,56.0099983215332
2019-03-12,55.75
2019-03-13,56.130001068115234
2019-03-14,56.400001525878906
2019-03-15,56.75
2019-03-18,57.29999923706055
2019-03-19,56.0099983215332
2019-03-20,55.720001220703125
2019-03-21,56.93000030517578
2019-03-22,55.91999816894531
2019-03-25,56.54999923706055
2019-03-26,57.029998779296875
2019-03-27,56.29999923706055
