Date,J
2019-10-15,76.58585357666016
2019-10-16,75.940673828125
2019-10-17,77.14004516601562
2019-10-18,76.84226989746094
2019-10-21,77.0159683227539
2019-10-22,77.3551025390625
2019-10-23,76.84226989746094
2019-10-24,77.23103332519531
2019-10-25,77.6942367553711
2019-10-28,78.09127044677734
2019-10-29,77.99201202392578
2019-10-30,78.44694519042969
2019-10-31,77.40473175048828
2019-11-01,79.46434020996094
2019-11-04,80.2253189086914
2019-11-05,80.50654602050781
2019-11-06,80.1839599609375
2019-11-07,79.16656494140625
2019-11-08,78.24842834472656
2019-11-11,78.67854309082031
2019-11-12,78.75299072265625
2019-11-13,77.1069564819336
2019-11-14,78.16571044921875
2019-11-15,78.02509307861328
2019-11-18,77.50399017333984
2019-11-19,78.17398071289062
2019-11-20,77.96719360351562
2019-11-21,77.16485595703125
2019-11-22,77.23930358886719
2019-11-25,75.06389617919922
2019-11-26,75.6594467163086
2019-11-27,76.53622436523438
2019-11-29,76.17227935791016
2019-12-02,73.9141616821289
2019-12-03,73.31034088134766
2019-12-04,71.37480926513672
2019-12-05,70.837158203125
2019-12-06,70.32432556152344
2019-12-09,71.0025863647461
2019-12-10,72.06961059570312
2019-12-11,72.86367797851562
2019-12-12,74.46007537841797
2019-12-13,74.46834564208984
2019-12-16,73.83971405029297
2019-12-17,73.98033142089844
2019-12-18,73.09527587890625
2019-12-19,73.23589324951172
2019-12-20,74.47662353515625
2019-12-23,74.77439880371094
2019-12-24,74.08786010742188
2019-12-26,74.51797485351562
2019-12-27,74.06304168701172
2019-12-30,74.12921905517578
2019-12-31,74.30291748046875
2020-01-02,74.66686248779297
2020-01-03,75.17969512939453
2020-01-06,75.0390853881836
2020-01-07,75.30377197265625
2020-01-08,74.01341247558594
2020-01-09,75.17969512939453
2020-01-10,74.96463775634766
2020-01-13,75.38648223876953
2020-01-14,76.57758331298828
2020-01-15,76.7347412109375
2020-01-16,77.3137435913086
2020-01-17,77.75213623046875
2020-01-21,78.40558624267578
2020-01-22,78.45521545410156
2020-01-23,79.45606231689453
2020-01-24,80.23358917236328
2020-01-27,78.8108901977539
2020-01-28,78.44694519042969
2020-01-29,78.3973159790039
2020-01-30,78.15744018554688
2020-01-31,76.53622436523438
2020-02-03,76.95806884765625
2020-02-04,78.95977783203125
2020-02-05,80.02680206298828
2020-02-06,79.42298126220703
2020-02-07,79.2244644165039
2020-02-10,80.25012969970703
2020-02-11,80.83740997314453
2020-02-12,82.10294342041016
2020-02-13,82.07813262939453
2020-02-14,83.26095581054688
2020-02-18,83.1782455444336
2020-02-19,83.92267608642578
2020-02-20,84.39415740966797
2020-02-21,85.9078369140625
2020-02-24,84.3279800415039
2020-02-25,81.64801025390625
2020-02-26,82.57442474365234
2020-02-27,77.1896743774414
2020-02-28,76.37906646728516
2020-03-02,80.1426010131836
2020-03-03,80.72987365722656
2020-03-04,83.78205871582031
2020-03-05,80.44864654541016
2020-03-06,77.8100357055664
2020-03-09,73.56675720214844
2020-03-10,76.32943725585938
2020-03-11,72.78923034667969
2020-03-12,65.44413757324219
2020-03-13,71.76356506347656
2020-03-16,65.23735046386719
2020-03-17,66.66004943847656
2020-03-18,65.70055389404297
2020-03-19,61.77986145019531
2020-03-20,54.30242156982422
2020-03-23,52.11874771118164
2020-03-24,57.47867965698242
2020-03-25,60.58876419067383
2020-03-26,66.02314758300781
2020-03-27,61.93701934814453
2020-03-30,64.50946044921875
2020-03-31,65.5682144165039
2020-04-01,65.52685546875
2020-04-02,67.1480712890625
2020-04-03,65.320068359375
2020-04-06,69.00088500976562
2020-04-07,67.7270736694336
2020-04-08,66.94955444335938
2020-04-09,67.25559997558594
2020-04-13,66.03141784667969
2020-04-14,67.66917419433594
2020-04-15,66.1885757446289
2020-04-16,65.38623809814453
2020-04-17,69.64606475830078
2020-04-20,66.75103759765625
2020-04-21,64.6914291381836
2020-04-22,65.7667236328125
2020-04-23,65.96524047851562
2020-04-24,66.17202758789062
2020-04-27,65.99832916259766
2020-04-28,69.06705474853516
2020-04-29,68.4301528930664
2020-04-30,68.44669342041016
2020-05-01,66.81720733642578
2020-05-04,67.02399444580078
2020-05-05,67.44583892822266
2020-05-06,64.80723571777344
2020-05-07,64.97266387939453
2020-05-08,66.147216796875
2020-05-11,64.98920440673828
2020-05-12,61.75504684448242
2020-05-13,59.612728118896484
2020-05-14,59.223968505859375
2020-05-15,59.64581298828125
2020-05-18,63.99662399291992
2020-05-19,61.440731048583984
2020-05-20,63.20256042480469
2020-05-21,63.66576385498047
2020-05-22,63.77329635620117
2020-05-26,66.67658996582031
2020-05-27,69.66260528564453
2020-05-28,69.72050476074219
2020-05-29,69.49717712402344
2020-06-01,70.3822250366211
2020-06-02,70.60556030273438
2020-06-03,72.63207244873047
2020-06-04,72.45010375976562
2020-06-05,73.666015625
2020-06-08,74.0382308959961
2020-06-09,73.27725219726562
2020-06-10,70.20025634765625
2020-06-11,66.27955627441406
2020-06-12,66.57733154296875
2020-06-15,68.14891815185547
2020-06-16,70.40704345703125
2020-06-17,70.65518951416016
2020-06-18,70.423583984375
2020-06-19,70.78752899169922
2020-06-22,70.85369873046875
2020-06-23,70.57247161865234
2020-06-24,68.5542221069336
2020-06-25,69.182861328125
2020-06-26,68.23990631103516
2020-06-29,70.16716766357422
2020-06-30,70.14234924316406
2020-07-01,69.39791870117188
2020-07-02,70.85369873046875
2020-07-06,70.23333740234375
2020-07-07,69.08360290527344
2020-07-08,67.49546813964844
2020-07-09,65.22080993652344
2020-07-10,64.98920440673828
2020-07-13,65.12155151367188
2020-07-14,65.37796783447266
2020-07-15,67.13152313232422
2020-07-16,68.33916473388672
2020-07-17,69.08360290527344
2020-07-20,68.6369400024414
2020-07-21,69.44754791259766
2020-07-22,69.80322265625
2020-07-23,70.010009765625
2020-07-24,69.43099975585938
2020-07-27,69.65433502197266
2020-07-28,69.24076080322266
2020-07-29,71.73048400878906
2020-07-30,70.62210083007812
2020-07-31,70.59728240966797
2020-08-03,74.85710906982422
2020-08-04,76.3956069946289
2020-08-05,76.19709014892578
2020-08-06,74.8322982788086
2020-08-07,75.53536987304688
2020-08-10,75.36994171142578
2020-08-11,75.25414276123047
2020-08-12,74.84883880615234
2020-08-13,74.41044616699219
2020-08-14,74.44353485107422
2020-08-17,74.41871643066406
2020-08-18,74.3277359008789
2020-08-19,74.26155853271484
2020-08-20,73.64119720458984
2020-08-21,73.46749877929688
2020-08-24,73.92243194580078
2020-08-25,73.18626403808594
2020-08-26,73.15318298339844
2020-08-27,73.68255615234375
2020-08-28,73.99687194824219
2020-08-31,74.66686248779297
2020-09-01,75.63462829589844
2020-09-02,77.0159683227539
2020-09-03,75.27068328857422
2020-09-04,76.06475067138672
2020-09-08,74.95636749267578
2020-09-09,76.75955963134766
2020-09-10,75.36994171142578
2020-09-11,76.75955963134766
2020-09-14,77.7769546508789
2020-09-15,78.47175598144531
2020-09-16,78.28150939941406
2020-09-17,78.06645202636719
2020-09-18,77.84312438964844
2020-09-21,73.85625457763672
2020-09-22,75.54364776611328
2020-09-23,73.83971405029297
2020-09-24,74.46007537841797
2020-09-25,74.79093933105469
2020-09-28,76.4865951538086
2020-09-29,76.90843963623047
2020-09-30,76.7347412109375
2020-10-01,75.64290618896484
2020-10-02,77.95065307617188
2020-10-05,79.71248626708984
2020-10-06,78.80261993408203
2020-10-07,80.50654602050781
2020-10-08,81.8796157836914
2020-10-09,82.15257263183594
2020-10-12,83.36021423339844
2020-10-13,82.11949157714844
2020-10-14,81.81344604492188
2020-10-15,82.19393157958984
2020-10-16,82.16085052490234
2020-10-19,80.83740997314453
2020-10-20,81.02764892578125
2020-10-21,80.77951049804688
2020-10-22,81.49913024902344
2020-10-23,82.06159210205078
2020-10-26,79.85309600830078
2020-10-27,79.1086654663086
2020-10-28,77.09041595458984
2020-10-29,78.35595703125
2020-10-30,78.57928466796875
2020-11-02,81.98714447021484
2020-11-03,84.31970977783203
2020-11-04,79.11693572998047
2020-11-05,80.86222076416016
2020-11-06,80.73815155029297
2020-11-09,82.82257080078125
2020-11-10,84.0467529296875
2020-11-11,81.7638168334961
2020-11-12,82.10294342041016
2020-11-13,85.4198226928711
2020-11-16,88.67879486083984
2020-11-17,87.09893798828125
2020-11-18,87.04930877685547
2020-11-19,86.97486114501953
2020-11-20,85.85820770263672
2020-11-23,86.44548797607422
2020-11-24,88.9434814453125
2020-11-25,87.96744537353516
2020-11-27,87.56214141845703
2020-11-30,89.19989776611328
2020-12-01,89.9360580444336
2020-12-02,88.41410827636719
2020-12-03,89.15853881835938
2020-12-04,90.12630462646484
2020-12-07,90.86247253417969
2020-12-08,90.65568542480469
2020-12-09,90.73839569091797
2020-12-10,89.91951751708984
2020-12-11,89.86988830566406
2020-12-14,87.06584930419922
2020-12-15,87.60350036621094
2020-12-16,87.8681869506836
2020-12-17,88.50508880615234
2020-12-18,88.15768432617188
2020-12-21,88.22386169433594
2020-12-22,87.76892852783203
2020-12-23,88.38101959228516
2020-12-24,88.7366943359375
2020-12-28,88.356201171875
2020-12-29,88.6953353881836
2020-12-30,88.91039276123047
2020-12-31,90.12630462646484
2021-01-04,87.76892852783203
2021-01-05,88.63743591308594
2021-01-06,94.92377471923828
2021-01-07,94.97340393066406
2021-01-08,93.89810943603516
2021-01-11,93.47626495361328
2021-01-12,93.94773864746094
2021-01-13,93.27774810791016
2021-01-14,92.632568359375
2021-01-15,91.1436996459961
2021-01-19,92.3844223022461
2021-01-20,92.632568359375
2021-01-21,91.91294860839844
2021-01-22,91.82196044921875
2021-01-25,91.2264175415039
2021-01-26,90.00223541259766
2021-01-27,86.43721771240234
2021-01-28,86.54474639892578
2021-01-29,83.50910186767578
2021-02-01,84.08810424804688
2021-02-02,87.30572509765625
2021-02-03,87.75238037109375
2021-02-04,89.12545776367188
2021-02-05,88.87731170654297
2021-02-08,90.26692199707031
2021-02-09,92.6739273071289
2021-02-10,91.57382202148438
2021-02-11,95.1222915649414
2021-02-12,95.03958129882812
2021-02-16,93.65824127197266
2021-02-17,93.31083679199219
2021-02-18,93.06269073486328
2021-02-19,92.97997283935547
2021-02-22,95.74266052246094
2021-02-23,96.13968658447266
2021-02-24,99.05126190185547
2021-02-25,97.35559844970703
2021-02-26,95.18846893310547
2021-03-01,95.27117919921875
2021-03-02,94.75007629394531
2021-03-03,95.1801986694336
2021-03-04,93.36873626708984
2021-03-05,95.55241394042969
2021-03-08,97.81053161621094
2021-03-09,100.62284088134766
2021-03-10,103.18701171875
2021-03-11,103.44342803955078
2021-03-12,104.6014404296875
2021-03-15,104.12168884277344
2021-03-16,103.00503540039062
2021-03-17,103.65848541259766
2021-03-18,103.07948303222656
2021-03-19,102.04553985595703
2021-03-22,101.89665222167969
2021-03-23,100.74691772460938
2021-03-24,101.98764038085938
2021-03-25,104.34502410888672
2021-03-26,106.3880844116211
2021-03-29,105.35414123535156
2021-03-30,105.98278045654297
2021-03-31,106.92572784423828
2021-04-01,107.48818969726562
2021-04-05,109.7463150024414
2021-04-06,109.15076446533203
2021-04-07,108.72891998291016
2021-04-08,109.82075500488281
2021-04-09,111.75628662109375
2021-04-12,111.1938247680664
2021-04-13,108.8364486694336
2021-04-14,108.62139129638672
2021-04-15,110.76371002197266
2021-04-16,110.65618133544922
2021-04-19,110.60655212402344
2021-04-20,110.16815948486328
2021-04-21,112.04579162597656
2021-04-22,111.80591583251953
2021-04-23,113.4354019165039
2021-04-26,112.85639953613281
2021-04-27,113.07972717285156
2021-04-28,112.4924545288086
2021-04-29,111.97135162353516
2021-04-30,110.51556396484375
2021-05-03,112.27738952636719
2021-05-04,114.36180877685547
2021-05-05,114.28736877441406
2021-05-06,114.51897430419922
2021-05-07,115.75969696044922
2021-05-10,117.75312805175781
2021-05-11,115.91685485839844
2021-05-12,111.99616241455078
2021-05-13,115.02352905273438
2021-05-14,114.51897430419922
2021-05-17,115.0566177368164
2021-05-18,112.13677978515625
2021-05-19,112.86466979980469
2021-05-20,113.01355743408203
2021-05-21,114.60995483398438
2021-05-24,115.51155090332031
2021-05-25,115.19723510742188
2021-05-26,116.20635986328125
2021-05-27,116.2642593383789
2021-05-28,117.52153015136719
2021-06-01,117.72831726074219
2021-06-02,116.95906066894531
2021-06-03,117.2237548828125
2021-06-04,118.61336517333984
2021-06-07,117.19066619873047
2021-06-08,117.96818542480469
2021-06-09,117.05831909179688
2021-06-10,116.84326171875
2021-06-11,115.92512512207031
2021-06-14,114.60995483398438
2021-06-15,114.67613220214844
2021-06-16,113.95650482177734
2021-06-17,110.68099212646484
2021-06-18,107.26486206054688
2021-06-21,109.86211395263672
2021-06-22,109.80421447753906
2021-06-23,109.10940551757812
2021-06-24,111.86381530761719
2021-06-25,113.187255859375
2021-06-28,110.75543975830078
2021-06-29,109.02669525146484
2021-06-30,110.35840606689453
2021-07-01,111.09456634521484
2021-07-02,109.78766632080078
2021-07-06,108.96879577636719
2021-07-07,110.48247528076172
2021-07-08,109.43199920654297
2021-07-09,111.37580108642578
2021-07-12,112.1119613647461
2021-07-13,109.92001342773438
2021-07-14,109.92828369140625
2021-07-15,109.72149658203125
2021-07-16,109.21693420410156
2021-07-19,106.34672546386719
2021-07-20,109.37409210205078
2021-07-21,110.58173370361328
2021-07-22,109.41545104980469
2021-07-23,110.75543975830078
2021-07-26,110.26741790771484
2021-07-27,110.55692291259766
2021-07-28,111.75628662109375
2021-07-29,112.92256927490234
2021-07-30,111.87208557128906
2021-08-02,110.75543975830078
2021-08-03,107.0828857421875
2021-08-04,106.45425415039062
2021-08-05,106.48734283447266
2021-08-06,106.61141204833984
2021-08-09,107.82732391357422
2021-08-10,108.9522476196289
2021-08-11,112.61652374267578
2021-08-12,115.4371109008789
2021-08-13,114.20465087890625
2021-08-16,114.2625503540039
2021-08-17,112.2856674194336
2021-08-18,110.76371002197266
2021-08-19,109.1259536743164
2021-08-20,109.80421447753906
2021-08-23,109.96137237548828
2021-08-24,111.27654266357422
2021-08-25,111.9878921508789
2021-08-26,110.5734634399414
2021-08-27,112.50072479248047
2021-08-30,111.97135162353516
2021-08-31,111.63221740722656
2021-09-01,111.43370056152344
2021-09-02,112.7323226928711
2021-09-03,113.4023208618164
2021-09-07,110.25914764404297
2021-09-08,112.34356689453125
2021-09-09,112.12023162841797
2021-09-10,110.27568817138672
2021-09-13,111.29308319091797
2021-09-14,110.01927185058594
2021-09-15,112.4924545288086
2021-09-16,110.58173370361328
2021-09-17,107.98448181152344
2021-09-20,105.77599334716797
2021-09-21,104.83303833007812
2021-09-22,107.97621154785156
2021-09-23,111.50814056396484
2021-09-24,112.4924545288086
2021-09-27,114.37008666992188
2021-09-28,112.55035400390625
2021-09-29,112.83985137939453
2021-09-30,109.62223815917969
2021-10-01,111.38407135009766
2021-10-04,108.65447235107422
2021-10-05,109.41545104980469
2021-10-06,109.38236999511719
2021-10-07,111.54122924804688
2021-10-08,111.95480346679688
2021-10-11,110.82987976074219
2021-10-12,110.01100158691406
2021-10-13,110.23432922363281
2021-10-14,111.23518371582031
2021-10-15,110.80506134033203
2021-10-18,110.89604949951172
2021-10-19,110.68926239013672
2021-10-20,112.83158111572266
2021-10-21,113.21207427978516
2021-10-22,113.26170349121094
2021-10-25,115.08970642089844
2021-10-26,114.37008666992188
2021-10-27,112.4924545288086
2021-10-28,115.20550537109375
2021-10-29,116.1484603881836
2021-11-01,116.3883285522461
2021-11-02,116.32215881347656
2021-11-03,116.75227355957031
2021-11-04,117.24856567382812
2021-11-05,117.97645568847656
2021-11-08,119.92853546142578
2021-11-09,119.53150177001953
2021-11-10,120.3669204711914
2021-11-11,119.60594940185547
2021-11-12,120.28421020507812
2021-11-15,120.30075073242188
2021-11-16,121.76480865478516
2021-11-17,120.27593994140625
2021-11-18,121.77307891845703
2021-11-19,121.11135864257812
2021-11-22,121.23543548583984
2021-11-23,119.10965728759766
2021-11-24,122.79047393798828
2021-11-26,120.5406265258789
2021-11-29,120.8384017944336
2021-11-30,117.9185562133789
2021-12-01,114.79193115234375
2021-12-02,117.48017120361328
2021-12-03,117.36436462402344
2021-12-06,116.91770935058594
2021-12-07,118.70435333251953
2021-12-08,119.51496124267578
2021-12-09,117.58769989013672
2021-12-10,118.64645385742188
2021-12-13,116.53721618652344
2021-12-14,116.00784301757812
2021-12-15,115.86722564697266
2021-12-16,114.28736877441406
2021-12-17,112.10369110107422
2021-12-20,109.8703842163086
2021-12-21,111.03666687011719
2021-12-22,111.326171875
2021-12-23,113.6091079711914
2021-12-27,114.95735931396484
2021-12-28,115.96648406982422
2021-12-29,114.3535385131836
2021-12-30,114.83329010009766
2021-12-31,115.16414642333984
2022-01-03,115.45365142822266
2022-01-04,117.91028594970703
2022-01-05,115.03180694580078
2022-01-06,114.87464141845703
2022-01-07,113.47676086425781
2022-01-10,110.46593475341797
2022-01-11,110.96222686767578
2022-01-12,109.44026947021484
2022-01-13,110.9870376586914
2022-01-14,109.94483184814453
2022-01-18,107.20696258544922
2022-01-19,106.68585968017578
2022-01-20,104.65933990478516
2022-01-21,105.8421630859375
2022-01-24,109.2913818359375
2022-01-25,105.19698333740234
2022-01-26,103.95626068115234
2022-01-27,104.634521484375
2022-01-28,105.95796203613281
2022-01-31,107.67843627929688
2022-02-01,107.62053680419922
2022-02-02,108.86953735351562
2022-02-03,106.66104125976562
2022-02-04,105.60228729248047
2022-02-07,105.92488098144531
2022-02-08,102.76516723632812
2022-02-09,105.66018676757812
2022-02-10,102.85614776611328
2022-02-11,100.48223114013672
2022-02-14,99.81224060058594
2022-02-15,102.40121459960938
2022-02-16,100.63111877441406
2022-02-17,99.00990295410156
2022-02-18,98.96854400634766
2022-02-22,98.8692855834961
2022-02-23,97.19844055175781
2022-02-24,98.77002716064453
2022-02-25,101.9049301147461
2022-02-28,101.73949432373047
2022-03-01,101.74777221679688
2022-03-02,104.64279174804688
2022-03-03,105.73463439941406
2022-03-04,105.8421630859375
2022-03-07,101.62369537353516
2022-03-08,100.56494140625
2022-03-09,103.91490173339844
2022-03-10,103.07948303222656
2022-03-11,103.41860961914062
2022-03-14,104.91575622558594
2022-03-15,108.53040313720703
2022-03-16,112.2277603149414
2022-03-17,114.17156982421875
2022-03-18,116.8101806640625
2022-03-21,115.71006774902344
2022-03-22,114.38662719726562
2022-03-23,112.23603820800781
2022-03-24,114.65958404541016
2022-03-25,114.04749298095703
2022-03-28,114.6016845703125
2022-03-29,114.7671127319336
2022-03-30,115.42056274414062
2022-03-31,113.98959350585938
2022-04-01,115.45365142822266
2022-04-04,115.73487854003906
2022-04-05,115.6769790649414
2022-04-06,116.636474609375
2022-04-07,118.79534149169922
2022-04-08,118.72916412353516
2022-04-11,118.02608489990234
2022-04-12,116.04092407226562
2022-04-13,118.64645385742188
2022-04-14,119.65557861328125
2022-04-18,119.2171859741211
2022-04-19,121.88060760498047
2022-04-20,121.93023681640625
2022-04-21,122.55059814453125
2022-04-22,117.62078857421875
2022-04-25,116.0905532836914
2022-04-26,114.00613403320312
2022-04-27,117.0169677734375
2022-04-28,117.54634094238281
2022-04-29,114.6016845703125
2022-05-02,114.01441192626953
2022-05-03,114.6430435180664
2022-05-04,117.81102752685547
2022-05-05,113.79107666015625
2022-05-06,113.98959350585938
2022-05-09,107.7446060180664
2022-05-10,107.66189575195312
2022-05-11,108.13336944580078
2022-05-12,107.70325469970703
2022-05-13,110.0771713256836
2022-05-16,110.63136291503906
2022-05-17,112.71578216552734
2022-05-18,109.34928131103516
2022-05-19,110.64790344238281
2022-05-20,112.44282531738281
2022-05-23,113.44367218017578
2022-05-24,113.46022033691406
2022-05-25,113.58428955078125
2022-05-26,114.0557632446289
2022-05-27,115.8506851196289
2022-05-31,115.87549591064453
2022-06-01,114.85810089111328
2022-06-02,116.02438354492188
2022-06-03,114.25428009033203
2022-06-06,112.36837768554688
2022-06-07,113.90687561035156
2022-06-08,110.31704711914062
2022-06-09,109.17557525634766
2022-06-10,106.71894073486328
2022-06-13,103.96453094482422
2022-06-14,102.83133697509766
2022-06-15,103.12911224365234
2022-06-16,98.54669952392578
2022-06-17,98.17447662353516
2022-06-21,100.8130874633789
2022-06-22,100.68074798583984
2022-06-23,101.14395141601562
2022-06-24,103.74120330810547
2022-06-27,104.53526306152344
2022-06-28,103.07121276855469
2022-06-29,102.86442565917969
2022-06-30,105.15562438964844
2022-07-01,104.55181121826172
2022-07-05,102.65763092041016
2022-07-06,103.6419448852539
2022-07-07,104.94056701660156
2022-07-08,104.29539489746094
2022-07-11,104.21267700195312
2022-07-12,103.45169830322266
2022-07-13,103.18701171875
2022-07-14,102.59146118164062
2022-07-15,103.7660140991211
2022-07-18,103.44342803955078
2022-07-19,106.44598388671875
2022-07-20,106.05722045898438
2022-07-21,106.71894073486328
2022-07-22,107.13251495361328
2022-07-25,107.670166015625
2022-07-26,108.19126892089844
2022-07-27,109.67186737060547
2022-07-28,112.2856674194336
2022-07-29,113.5677490234375
2022-08-01,107.13251495361328
2022-08-02,105.70154571533203
2022-08-03,105.62710571289062
2022-08-04,106.52870178222656
2022-08-05,105.46167755126953
2022-08-08,104.13822937011719
2022-08-09,102.40121459960938
2022-08-10,105.2962417602539
2022-08-11,106.37981414794922
2022-08-12,110.01100158691406
2022-08-15,110.42457580566406
2022-08-16,111.01185607910156
2022-08-17,111.39234161376953
2022-08-18,111.75628662109375
2022-08-19,112.42627716064453
2022-08-22,109.05150604248047
2022-08-23,108.37324523925781
2022-08-24,108.78681945800781
2022-08-25,110.5734634399414
2022-08-26,105.51130676269531
2022-08-29,106.09857940673828
2022-08-30,102.93059539794922
2022-08-31,103.04639434814453
2022-09-01,102.02899932861328
2022-09-02,98.26546478271484
2022-09-06,99.18360137939453
2022-09-07,101.95455932617188
2022-09-08,101.97109985351562
2022-09-09,103.42688751220703
2022-09-12,102.9388656616211
2022-09-13,99.20014953613281
2022-09-14,99.00163269042969
2022-09-15,98.78656768798828
2022-09-16,96.99992370605469
2022-09-19,99.6964340209961
2022-09-20,98.58805084228516
2022-09-21,96.22240447998047
2022-09-22,96.081787109375
2022-09-23,94.220703125
2022-09-26,92.47541046142578
2022-09-27,90.39926147460938
2022-09-28,91.37530517578125
2022-09-29,89.99396514892578
2022-09-30,89.73754119873047
2022-10-03,92.78145599365234
2022-10-04,96.10660552978516
2022-10-05,94.69217681884766
2022-10-06,94.11317443847656
2022-10-07,92.96343231201172
2022-10-10,93.39354705810547
2022-10-11,92.60775756835938
2022-10-12,90.6391372680664
2022-10-13,92.37615203857422
2022-10-14,91.06925964355469
2022-10-17,93.68305206298828
2022-10-18,95.77574157714844
2022-10-19,94.4192123413086
2022-10-20,93.48453521728516
2022-10-21,95.13883972167969
2022-10-24,91.68962097167969
2022-10-25,93.12886047363281
2022-10-26,93.90637969970703
2022-10-27,94.43576049804688
2022-10-28,96.80140686035156
2022-10-31,95.30426788330078
2022-11-01,94.69217681884766
2022-11-02,93.56725311279297
2022-11-03,95.10575103759766
2022-11-04,97.62028503417969
2022-11-07,98.35645294189453
2022-11-08,98.7369384765625
2022-11-09,96.76832580566406
2022-11-10,103.98107147216797
2022-11-11,103.98934936523438
2022-11-14,102.63282012939453
2022-11-15,103.2283706665039
2022-11-16,103.29454040527344
2022-11-17,102.78170776367188
2022-11-18,104.25403594970703
2022-11-21,101.17703247070312
2022-11-22,102.15306854248047
2022-11-23,101.49134826660156
2022-11-25,102.25232696533203
2022-11-28,100.72209930419922
2022-11-29,101.54925537109375
2022-11-30,104.66761016845703
2022-12-01,103.0133056640625
2022-12-02,103.4682388305664
2022-12-05,100.8130874633789
2022-12-06,100.82135772705078
2022-12-07,101.50789642333984
2022-12-08,100.95370483398438
2022-12-09,100.38297271728516
2022-12-12,100.21754455566406
2022-12-13,101.54097747802734
2022-12-14,101.38381958007812
2022-12-15,98.91891479492188
2022-12-16,98.4887924194336
2022-12-19,98.03386688232422
2022-12-20,97.78572082519531
2022-12-21,100.33334350585938
2022-12-22,99.1587905883789
2022-12-23,99.96939849853516
2022-12-27,100.1927261352539
2022-12-28,98.59632873535156
2022-12-29,100.1927261352539
2022-12-30,99.31594848632812
2023-01-03,100.3250732421875
2023-01-04,104.22921752929688
2023-01-05,102.24405670166016
2023-01-06,106.2970962524414
2023-01-09,104.03897857666016
2023-01-10,105.46167755126953
2023-01-11,105.87525177001953
2023-01-12,105.72636413574219
2023-01-13,104.22921752929688
2023-01-17,102.9388656616211
2023-01-18,100.9040756225586
2023-01-19,98.14139556884766
2023-01-20,99.30767822265625
2023-01-23,99.84532165527344
2023-01-24,100.37470245361328
2023-01-25,100.82963562011719
2023-01-26,101.50789642333984
2023-01-27,100.83790588378906
2023-01-30,100.08519744873047
2023-01-31,102.19442749023438
2023-02-01,103.52613830566406
2023-02-02,103.72465515136719
2023-02-03,103.8487319946289
2023-02-06,103.32762908935547
2023-02-07,101.38381958007812
2023-02-08,100.41605377197266
2023-02-09,100.78827667236328
2023-02-10,100.66419982910156
2023-02-13,101.48307800292969
2023-02-14,101.34246826171875
2023-02-15,101.55752563476562
2023-02-16,101.36727905273438
2023-02-17,100.82135772705078
2023-02-21,98.43089294433594
2023-02-22,99.15052032470703
2023-02-23,99.24150085449219
2023-02-24,99.96112060546875
2023-02-27,100.38297271728516
2023-02-28,98.84447479248047
2023-03-01,98.7369384765625
2023-03-02,100.1927261352539
2023-03-03,102.04553985595703
2023-03-06,101.0198745727539
2023-03-07,100.17618560791016
2023-03-08,100.1513671875
2023-03-09,97.56238555908203
2023-03-10,95.2132797241211
2023-03-13,96.16450500488281
2023-03-14,98.1579360961914
2023-03-15,95.45315551757812
