Date,MDT
2015-07-01,74.08000183105469
2015-07-02,73.80999755859375
2015-07-06,73.52999877929688
2015-07-07,73.45999908447266
2015-07-08,72.8499984741211
2015-07-09,73.08999633789062
2015-07-10,74.37000274658203
2015-07-13,75.16999816894531
2015-07-14,75.88999938964844
2015-07-15,75.94999694824219
2015-07-16,76.80000305175781
2015-07-17,76.91000366210938
2015-07-20,77.0
2015-07-21,76.54000091552734
2015-07-22,76.81999969482422
2015-07-23,76.80000305175781
2015-07-24,76.01000213623047
2015-07-27,75.66000366210938
2015-07-28,77.47000122070312
2015-07-29,77.87999725341797
2015-07-30,78.27999877929688
2015-07-31,78.38999938964844
2015-08-03,78.0
2015-08-04,77.7699966430664
2015-08-05,78.66999816894531
2015-08-06,77.41000366210938
2015-08-07,77.4800033569336
2015-08-10,77.62000274658203
2015-08-11,77.38999938964844
2015-08-12,77.38999938964844
2015-08-13,77.4800033569336
2015-08-14,77.58000183105469
2015-08-17,78.73999786376953
2015-08-18,78.08999633789062
2015-08-19,77.47000122070312
2015-08-20,76.48999786376953
2015-08-21,74.2699966430664
2015-08-24,70.91000366210938
2015-08-25,69.87999725341797
2015-08-26,72.23999786376953
2015-08-27,73.5199966430664
2015-08-28,73.55999755859375
2015-08-31,72.29000091552734
2015-09-01,69.52999877929688
2015-09-02,71.55000305175781
2015-09-03,69.9800033569336
2015-09-04,68.9800033569336
2015-09-08,70.80000305175781
2015-09-09,69.58999633789062
2015-09-10,70.01000213623047
2015-09-11,69.9000015258789
2015-09-14,68.7300033569336
2015-09-15,69.93000030517578
2015-09-16,70.12000274658203
2015-09-17,70.80999755859375
2015-09-18,70.33000183105469
2015-09-21,70.23999786376953
2015-09-22,70.13999938964844
2015-09-23,69.29000091552734
2015-09-24,68.37999725341797
2015-09-25,66.52999877929688
2015-09-28,64.5199966430664
2015-09-29,66.37000274658203
2015-09-30,66.94000244140625
2015-10-01,68.4000015258789
2015-10-02,71.12999725341797
2015-10-05,70.87000274658203
2015-10-06,69.91999816894531
2015-10-07,70.94000244140625
2015-10-08,72.05000305175781
2015-10-09,72.5999984741211
2015-10-12,73.01000213623047
2015-10-13,72.79000091552734
2015-10-14,72.19999694824219
2015-10-15,73.43000030517578
2015-10-16,74.11000061035156
2015-10-19,74.23999786376953
2015-10-20,73.63999938964844
2015-10-21,73.41999816894531
2015-10-22,73.06999969482422
2015-10-23,73.69000244140625
2015-10-26,72.76000213623047
2015-10-27,72.68000030517578
2015-10-28,73.54000091552734
2015-10-29,73.76000213623047
2015-10-30,73.91999816894531
2015-11-02,75.75
2015-11-03,76.30000305175781
2015-11-04,76.16000366210938
2015-11-05,76.16999816894531
2015-11-06,76.05999755859375
2015-11-09,75.87000274658203
2015-11-10,76.4000015258789
2015-11-11,76.05999755859375
2015-11-12,74.20999908447266
2015-11-13,74.45999908447266
2015-11-16,76.23999786376953
2015-11-17,76.58000183105469
2015-11-18,77.55999755859375
2015-11-19,75.75
2015-11-20,76.08999633789062
2015-11-23,76.55999755859375
2015-11-24,76.55999755859375
2015-11-25,76.55999755859375
2015-11-27,76.45999908447266
2015-11-30,75.33999633789062
2015-12-01,76.51000213623047
2015-12-02,76.11000061035156
2015-12-03,76.66999816894531
2015-12-04,78.13999938964844
2015-12-07,77.94999694824219
2015-12-08,78.08000183105469
2015-12-09,77.55999755859375
2015-12-10,77.44000244140625
2015-12-11,76.6500015258789
2015-12-14,76.6500015258789
2015-12-15,77.0999984741211
2015-12-16,78.56999969482422
2015-12-17,77.9000015258789
2015-12-18,76.30999755859375
2015-12-21,76.68000030517578
2015-12-22,77.31999969482422
2015-12-23,77.6500015258789
2015-12-24,77.62999725341797
2015-12-28,77.18000030517578
2015-12-29,77.8499984741211
2015-12-30,77.52999877929688
2015-12-31,76.91999816894531
2016-01-04,75.7699966430664
2016-01-05,75.98999786376953
2016-01-06,76.19999694824219
2016-01-07,74.41000366210938
2016-01-08,73.77999877929688
2016-01-11,73.0
2016-01-12,76.44000244140625
2016-01-13,74.6500015258789
2016-01-14,74.79000091552734
2016-01-15,73.91999816894531
2016-01-19,74.58000183105469
2016-01-20,74.56999969482422
2016-01-21,74.5999984741211
2016-01-22,75.91999816894531
2016-01-25,75.69999694824219
2016-01-26,75.58999633789062
2016-01-27,75.48999786376953
2016-01-28,73.91000366210938
2016-01-29,75.91999816894531
2016-02-01,76.8499984741211
2016-02-02,76.51000213623047
2016-02-03,76.1500015258789
2016-02-04,76.19999694824219
2016-02-05,74.45999908447266
2016-02-08,72.62999725341797
2016-02-09,73.08000183105469
2016-02-10,74.16000366210938
2016-02-11,72.62000274658203
2016-02-12,73.4000015258789
2016-02-16,74.73999786376953
2016-02-17,75.5999984741211
2016-02-18,74.97000122070312
2016-02-19,75.37999725341797
2016-02-22,76.68000030517578
2016-02-23,75.80000305175781
2016-02-24,76.43000030517578
2016-02-25,77.66000366210938
2016-02-26,77.29000091552734
2016-02-29,77.38999938964844
2016-03-01,74.18000030517578
2016-03-02,74.58999633789062
2016-03-03,74.91999816894531
2016-03-04,75.61000061035156
2016-03-07,76.01000213623047
2016-03-08,75.44000244140625
2016-03-09,75.55000305175781
2016-03-10,76.2699966430664
2016-03-11,77.3499984741211
2016-03-14,77.52999877929688
2016-03-15,76.8499984741211
2016-03-16,76.6500015258789
2016-03-17,75.5
2016-03-18,76.26000213623047
2016-03-21,75.20999908447266
2016-03-22,74.94000244140625
2016-03-23,74.5
2016-03-24,73.97000122070312
2016-03-28,73.9800033569336
2016-03-29,75.4800033569336
2016-03-30,75.41999816894531
2016-03-31,75.0
2016-04-01,75.37000274658203
2016-04-04,76.30000305175781
2016-04-05,75.48999786376953
2016-04-06,77.30999755859375
2016-04-07,76.13999938964844
2016-04-08,76.37000274658203
2016-04-11,75.66000366210938
2016-04-12,76.62000274658203
2016-04-13,77.33999633789062
2016-04-14,77.37000274658203
2016-04-15,77.0999984741211
2016-04-18,77.62999725341797
2016-04-19,78.11000061035156
2016-04-20,78.68000030517578
2016-04-21,78.5199966430664
2016-04-22,78.98999786376953
2016-04-25,79.38999938964844
2016-04-26,78.72000122070312
2016-04-27,79.44999694824219
2016-04-28,79.77999877929688
2016-04-29,79.1500015258789
2016-05-02,79.3499984741211
2016-05-03,79.44000244140625
2016-05-04,78.81999969482422
2016-05-05,79.5
2016-05-06,79.73999786376953
2016-05-09,80.33000183105469
2016-05-10,81.2300033569336
2016-05-11,81.11000061035156
2016-05-12,81.33999633789062
2016-05-13,80.70999908447266
2016-05-16,81.88999938964844
2016-05-17,80.80999755859375
2016-05-18,80.5999984741211
2016-05-19,80.0
2016-05-20,80.5199966430664
2016-05-23,80.30000305175781
2016-05-24,80.94000244140625
2016-05-25,81.08000183105469
2016-05-26,81.18000030517578
2016-05-27,81.69000244140625
2016-05-31,80.4800033569336
2016-06-01,80.5199966430664
2016-06-02,82.98999786376953
2016-06-03,82.94000244140625
2016-06-06,83.31999969482422
2016-06-07,83.72000122070312
2016-06-08,84.79000091552734
2016-06-09,85.77999877929688
2016-06-10,85.69999694824219
2016-06-13,85.69999694824219
2016-06-14,85.48999786376953
2016-06-15,84.2300033569336
2016-06-16,84.58999633789062
2016-06-17,84.13999938964844
2016-06-20,84.47000122070312
2016-06-21,84.58999633789062
2016-06-22,84.26000213623047
2016-06-23,85.7699966430664
2016-06-24,83.26000213623047
2016-06-27,82.37999725341797
2016-06-28,84.13999938964844
2016-06-29,85.44999694824219
2016-06-30,86.7699966430664
2016-07-01,87.02999877929688
2016-07-05,87.05000305175781
2016-07-06,87.44999694824219
2016-07-07,87.48999786376953
2016-07-08,88.36000061035156
2016-07-11,88.51000213623047
2016-07-12,88.91999816894531
2016-07-13,88.75
2016-07-14,88.83000183105469
2016-07-15,88.36000061035156
2016-07-18,88.19000244140625
2016-07-19,88.37999725341797
2016-07-20,88.75
2016-07-21,87.94000244140625
2016-07-22,87.0999984741211
2016-07-25,86.91999816894531
2016-07-26,88.25
2016-07-27,87.4800033569336
2016-07-28,87.41999816894531
2016-07-29,87.62999725341797
2016-08-01,88.05999755859375
2016-08-02,87.63999938964844
2016-08-03,86.66999816894531
2016-08-04,86.76000213623047
2016-08-05,87.08999633789062
2016-08-08,86.95999908447266
2016-08-09,87.73999786376953
2016-08-10,87.29000091552734
2016-08-11,87.80000305175781
2016-08-12,87.54000091552734
2016-08-15,87.91000366210938
2016-08-16,87.2699966430664
2016-08-17,87.12999725341797
2016-08-18,87.08000183105469
2016-08-19,87.04000091552734
2016-08-22,87.31999969482422
2016-08-23,87.80000305175781
2016-08-24,86.6500015258789
2016-08-25,85.38999938964844
2016-08-26,86.5999984741211
2016-08-29,87.45999908447266
2016-08-30,86.8499984741211
2016-08-31,87.02999877929688
2016-09-01,86.9800033569336
2016-09-02,87.31999969482422
2016-09-06,87.16999816894531
2016-09-07,86.1500015258789
2016-09-08,86.26000213623047
2016-09-09,84.87000274658203
2016-09-12,86.19999694824219
2016-09-13,84.83999633789062
2016-09-14,84.68000030517578
2016-09-15,85.66000366210938
2016-09-16,86.01000213623047
2016-09-19,85.98999786376953
2016-09-20,86.36000061035156
2016-09-21,87.13999938964844
2016-09-22,87.81999969482422
2016-09-23,87.70999908447266
2016-09-26,86.55999755859375
2016-09-27,86.66999816894531
2016-09-28,86.73999786376953
2016-09-29,85.4000015258789
2016-09-30,86.4000015258789
2016-10-03,86.38999938964844
2016-10-04,86.11000061035156
2016-10-05,86.30000305175781
2016-10-06,85.94999694824219
2016-10-07,85.95999908447266
2016-10-10,86.16999816894531
2016-10-11,83.19999694824219
2016-10-12,83.68000030517578
2016-10-13,83.30999755859375
2016-10-14,82.70999908447266
2016-10-17,82.56999969482422
2016-10-18,83.55000305175781
2016-10-19,83.66999816894531
2016-10-20,84.0199966430664
2016-10-21,83.91000366210938
2016-10-24,83.30000305175781
2016-10-25,82.47000122070312
2016-10-26,81.12000274658203
2016-10-27,81.12999725341797
2016-10-28,81.93000030517578
2016-10-31,82.0199966430664
2016-11-01,80.91999816894531
2016-11-02,81.08999633789062
2016-11-03,81.5999984741211
2016-11-04,82.13999938964844
2016-11-07,83.94999694824219
2016-11-08,84.33999633789062
2016-11-09,82.86000061035156
2016-11-10,82.72000122070312
2016-11-11,82.06999969482422
2016-11-14,78.75
2016-11-15,80.2699966430664
2016-11-16,80.88999938964844
2016-11-17,81.80000305175781
2016-11-18,80.93000030517578
2016-11-21,80.58000183105469
2016-11-22,73.5999984741211
2016-11-23,75.77999877929688
2016-11-25,75.5199966430664
2016-11-28,73.98999786376953
2016-11-29,73.41999816894531
2016-11-30,73.01000213623047
2016-12-01,71.87999725341797
2016-12-02,72.01000213623047
2016-12-05,71.66999816894531
2016-12-06,72.11000061035156
2016-12-07,72.22000122070312
2016-12-08,72.06999969482422
2016-12-09,73.3499984741211
2016-12-12,73.70999908447266
2016-12-13,73.37000274658203
