Date,ROST
2016-05-26,53.880001068115234
2016-05-27,53.91999816894531
2016-05-31,53.400001525878906
2016-06-01,53.29999923706055
2016-06-02,53.689998626708984
2016-06-03,53.09000015258789
2016-06-06,52.34000015258789
2016-06-07,53.18000030517578
2016-06-08,53.45000076293945
2016-06-09,54.220001220703125
2016-06-10,53.630001068115234
2016-06-13,53.540000915527344
2016-06-14,53.88999938964844
2016-06-15,54.31999969482422
2016-06-16,54.43000030517578
2016-06-17,54.25
2016-06-20,54.20000076293945
2016-06-21,54.849998474121094
2016-06-22,54.43000030517578
2016-06-23,54.06999969482422
2016-06-24,54.41999816894531
2016-06-27,54.75
2016-06-28,55.34000015258789
2016-06-29,55.77000045776367
2016-06-30,56.689998626708984
2016-07-01,56.349998474121094
2016-07-05,56.36000061035156
2016-07-06,56.790000915527344
2016-07-07,56.560001373291016
2016-07-08,58.189998626708984
2016-07-11,58.060001373291016
2016-07-12,57.900001525878906
2016-07-13,58.040000915527344
2016-07-14,58.02000045776367
2016-07-15,58.189998626708984
2016-07-18,58.95000076293945
2016-07-19,59.209999084472656
2016-07-20,59.31999969482422
2016-07-21,59.220001220703125
2016-07-22,59.970001220703125
2016-07-25,61.130001068115234
2016-07-26,61.97999954223633
2016-07-27,61.38999938964844
2016-07-28,61.33000183105469
2016-07-29,61.83000183105469
2016-08-01,61.58000183105469
2016-08-02,60.68000030517578
2016-08-03,61.31999969482422
2016-08-04,61.4900016784668
2016-08-05,61.849998474121094
2016-08-08,61.5099983215332
2016-08-09,60.79999923706055
2016-08-10,61.060001373291016
2016-08-11,61.959999084472656
2016-08-12,63.119998931884766
2016-08-15,63.220001220703125
2016-08-16,61.869998931884766
2016-08-17,62.29999923706055
2016-08-18,62.880001068115234
2016-08-19,65.05999755859375
2016-08-22,64.44999694824219
2016-08-23,64.30000305175781
2016-08-24,63.869998931884766
2016-08-25,63.40999984741211
2016-08-26,63.2599983215332
2016-08-29,63.11000061035156
2016-08-30,62.29999923706055
2016-08-31,62.2400016784668
2016-09-01,62.380001068115234
2016-09-02,62.72999954223633
2016-09-06,62.75
2016-09-07,62.86000061035156
2016-09-08,62.720001220703125
2016-09-09,60.779998779296875
2016-09-12,61.709999084472656
2016-09-13,61.16999816894531
2016-09-14,61.29999923706055
2016-09-15,61.95000076293945
2016-09-16,61.93000030517578
2016-09-19,62.529998779296875
2016-09-20,62.90999984741211
2016-09-21,63.349998474121094
2016-09-22,63.97999954223633
2016-09-23,64.26000213623047
2016-09-26,63.7599983215332
2016-09-27,64.38999938964844
2016-09-28,63.43000030517578
2016-09-29,63.349998474121094
2016-09-30,64.30000305175781
2016-10-03,64.2300033569336
2016-10-04,64.26000213623047
2016-10-05,64.4800033569336
2016-10-06,64.37000274658203
2016-10-07,64.27999877929688
2016-10-10,64.19999694824219
2016-10-11,63.75
2016-10-12,64.9000015258789
2016-10-13,64.80999755859375
2016-10-14,64.66000366210938
2016-10-17,64.38999938964844
2016-10-18,63.54999923706055
2016-10-19,63.36000061035156
2016-10-20,63.40999984741211
2016-10-21,63.400001525878906
2016-10-24,63.38999938964844
2016-10-25,63.130001068115234
2016-10-26,63.5
2016-10-27,62.310001373291016
2016-10-28,62.279998779296875
2016-10-31,62.540000915527344
2016-11-01,62.11000061035156
2016-11-02,62.11000061035156
2016-11-03,61.279998779296875
2016-11-04,61.400001525878906
2016-11-07,62.59000015258789
2016-11-08,62.849998474121094
2016-11-09,62.86000061035156
2016-11-10,63.2400016784668
2016-11-11,63.63999938964844
2016-11-14,63.599998474121094
2016-11-15,63.09000015258789
2016-11-16,63.86000061035156
2016-11-17,65.52999877929688
2016-11-18,68.0
2016-11-21,67.93000030517578
2016-11-22,68.94000244140625
2016-11-23,69.25
2016-11-25,69.04000091552734
2016-11-28,68.36000061035156
2016-11-29,68.56999969482422
2016-11-30,67.58999633789062
2016-12-01,67.37999725341797
2016-12-02,67.36000061035156
2016-12-05,67.1500015258789
2016-12-06,67.26000213623047
2016-12-07,68.26000213623047
2016-12-08,67.69999694824219
2016-12-09,67.62000274658203
2016-12-12,67.38999938964844
2016-12-13,68.2699966430664
2016-12-14,67.44000244140625
2016-12-15,67.2699966430664
2016-12-16,69.52999877929688
2016-12-19,68.41000366210938
2016-12-20,68.43000030517578
2016-12-21,68.0
2016-12-22,67.11000061035156
2016-12-23,67.11000061035156
2016-12-27,67.1500015258789
2016-12-28,66.5199966430664
2016-12-29,66.37000274658203
2016-12-30,65.5999984741211
2017-01-03,65.61000061035156
2017-01-04,66.55000305175781
2017-01-05,65.69000244140625
2017-01-06,65.30999755859375
2017-01-09,65.44999694824219
2017-01-10,66.7699966430664
2017-01-11,66.55000305175781
2017-01-12,66.58999633789062
2017-01-13,66.93000030517578
2017-01-17,67.12000274658203
2017-01-18,66.9000015258789
2017-01-19,65.95999908447266
2017-01-20,66.0
2017-01-23,65.11000061035156
2017-01-24,66.11000061035156
2017-01-25,65.95999908447266
2017-01-26,65.56999969482422
2017-01-27,65.33000183105469
2017-01-30,65.38999938964844
2017-01-31,66.11000061035156
2017-02-01,65.87999725341797
2017-02-02,65.63999938964844
2017-02-03,65.95999908447266
2017-02-06,66.33999633789062
2017-02-07,66.36000061035156
2017-02-08,67.66999816894531
2017-02-09,68.16999816894531
2017-02-10,68.79000091552734
2017-02-13,68.05000305175781
2017-02-14,68.69999694824219
2017-02-15,68.91999816894531
2017-02-16,68.26000213623047
2017-02-17,68.55000305175781
2017-02-21,68.80999755859375
2017-02-22,69.04000091552734
2017-02-23,67.63999938964844
2017-02-24,69.01000213623047
2017-02-27,69.1500015258789
2017-02-28,68.58000183105469
2017-03-01,66.80000305175781
2017-03-02,67.80999755859375
2017-03-03,67.06999969482422
2017-03-06,67.4000015258789
2017-03-07,66.87000274658203
2017-03-08,66.70999908447266
2017-03-09,66.6500015258789
2017-03-10,66.95999908447266
2017-03-13,66.94999694824219
2017-03-14,67.27999877929688
2017-03-15,67.54000091552734
2017-03-16,67.30999755859375
2017-03-17,67.6500015258789
2017-03-20,66.45999908447266
2017-03-21,65.7699966430664
2017-03-22,66.3499984741211
2017-03-23,65.7699966430664
2017-03-24,66.12000274658203
2017-03-27,65.33999633789062
2017-03-28,65.7699966430664
2017-03-29,66.05999755859375
2017-03-30,66.61000061035156
2017-03-31,65.87000274658203
2017-04-03,65.18000030517578
2017-04-04,63.65999984741211
2017-04-05,62.529998779296875
2017-04-06,63.45000076293945
2017-04-07,63.09000015258789
2017-04-10,63.5
2017-04-11,63.90999984741211
2017-04-12,63.72999954223633
2017-04-13,63.20000076293945
2017-04-17,63.279998779296875
2017-04-18,63.40999984741211
2017-04-19,63.72999954223633
2017-04-20,64.66000366210938
2017-04-21,64.9000015258789
2017-04-24,65.05999755859375
2017-04-25,64.75
2017-04-26,65.05000305175781
2017-04-27,65.54000091552734
2017-04-28,65.0
2017-05-01,64.08000183105469
2017-05-02,64.72000122070312
2017-05-03,65.13999938964844
2017-05-04,64.56999969482422
2017-05-05,64.69999694824219
2017-05-08,64.62999725341797
2017-05-09,65.22000122070312
2017-05-10,66.05000305175781
2017-05-11,65.2300033569336
2017-05-12,63.4900016784668
2017-05-15,62.349998474121094
2017-05-16,61.5
2017-05-17,61.52000045776367
2017-05-18,61.06999969482422
2017-05-19,62.20000076293945
2017-05-22,62.45000076293945
2017-05-23,62.02000045776367
2017-05-24,61.95000076293945
2017-05-25,63.0
2017-05-26,63.52000045776367
2017-05-30,63.43000030517578
2017-05-31,63.91999816894531
2017-06-01,63.68000030517578
2017-06-02,63.7400016784668
2017-06-05,63.31999969482422
2017-06-06,61.84000015258789
2017-06-07,62.11000061035156
2017-06-08,61.31999969482422
2017-06-09,61.959999084472656
2017-06-12,61.86000061035156
2017-06-13,62.09000015258789
2017-06-14,61.099998474121094
2017-06-15,60.90999984741211
2017-06-16,60.08000183105469
2017-06-19,60.650001525878906
2017-06-20,57.720001220703125
2017-06-21,56.900001525878906
2017-06-22,55.970001220703125
2017-06-23,56.290000915527344
2017-06-26,56.70000076293945
2017-06-27,56.529998779296875
2017-06-28,57.779998779296875
2017-06-29,57.29999923706055
2017-06-30,57.72999954223633
2017-07-03,58.22999954223633
2017-07-05,57.38999938964844
2017-07-06,56.279998779296875
2017-07-07,56.13999938964844
2017-07-10,54.79999923706055
2017-07-11,54.34000015258789
2017-07-12,54.130001068115234
2017-07-13,54.41999816894531
2017-07-14,54.7599983215332
2017-07-17,54.72999954223633
2017-07-18,54.33000183105469
2017-07-19,54.41999816894531
2017-07-20,54.650001525878906
2017-07-21,54.310001373291016
2017-07-24,53.06999969482422
2017-07-25,54.029998779296875
2017-07-26,53.959999084472656
2017-07-27,55.119998931884766
2017-07-28,54.869998931884766
2017-07-31,55.31999969482422
2017-08-01,55.599998474121094
2017-08-02,55.650001525878906
2017-08-03,54.869998931884766
2017-08-04,55.86000061035156
2017-08-07,55.400001525878906
2017-08-08,55.91999816894531
2017-08-09,56.040000915527344
2017-08-10,54.79999923706055
2017-08-11,55.560001373291016
2017-08-14,54.77000045776367
2017-08-15,53.029998779296875
2017-08-16,54.369998931884766
2017-08-17,53.33000183105469
2017-08-18,59.02000045776367
2017-08-21,58.560001373291016
2017-08-22,59.189998626708984
2017-08-23,58.91999816894531
2017-08-24,58.33000183105469
2017-08-25,59.380001068115234
2017-08-28,59.02000045776367
2017-08-29,58.689998626708984
2017-08-30,58.43000030517578
2017-08-31,58.45000076293945
2017-09-01,58.91999816894531
2017-09-05,58.9900016784668
2017-09-06,59.150001525878906
2017-09-07,58.54999923706055
2017-09-08,58.52000045776367
2017-09-11,59.27000045776367
2017-09-12,60.66999816894531
2017-09-13,61.40999984741211
2017-09-14,60.599998474121094
2017-09-15,60.709999084472656
2017-09-18,60.810001373291016
2017-09-19,61.150001525878906
2017-09-20,60.91999816894531
2017-09-21,60.90999984741211
2017-09-22,60.88999938964844
2017-09-25,62.86000061035156
2017-09-26,63.790000915527344
2017-09-27,64.83999633789062
2017-09-28,64.80000305175781
2017-09-29,64.56999969482422
2017-10-02,64.69000244140625
2017-10-03,64.91000366210938
2017-10-04,65.2300033569336
2017-10-05,65.52999877929688
2017-10-06,65.98999786376953
2017-10-09,65.29000091552734
2017-10-10,64.83999633789062
2017-10-11,64.55000305175781
2017-10-12,63.279998779296875
2017-10-13,63.119998931884766
2017-10-16,62.90999984741211
2017-10-17,63.2400016784668
2017-10-18,63.31999969482422
2017-10-19,63.38999938964844
2017-10-20,64.2300033569336
2017-10-23,64.30999755859375
2017-10-24,64.33999633789062
2017-10-25,63.84000015258789
2017-10-26,64.2699966430664
2017-10-27,63.81999969482422
2017-10-30,63.41999816894531
2017-10-31,63.4900016784668
2017-11-01,63.47999954223633
2017-11-02,64.36000061035156
2017-11-03,64.12999725341797
2017-11-06,64.13999938964844
2017-11-07,64.79000091552734
2017-11-08,63.869998931884766
2017-11-09,64.56999969482422
2017-11-10,65.76000213623047
2017-11-13,64.91000366210938
2017-11-14,64.47000122070312
2017-11-15,64.61000061035156
2017-11-16,65.69000244140625
2017-11-17,72.25
2017-11-20,72.73999786376953
2017-11-21,72.66999816894531
2017-11-22,72.30000305175781
2017-11-24,71.31999969482422
2017-11-27,71.33000183105469
2017-11-28,72.80999755859375
2017-11-29,75.94999694824219
2017-11-30,76.02999877929688
2017-12-01,75.7300033569336
2017-12-04,78.01000213623047
2017-12-05,77.0199966430664
2017-12-06,76.79000091552734
2017-12-07,76.69999694824219
2017-12-08,76.88999938964844
2017-12-11,76.76000213623047
2017-12-12,76.41000366210938
2017-12-13,76.97000122070312
2017-12-14,75.51000213623047
2017-12-15,75.95999908447266
2017-12-18,77.55999755859375
2017-12-19,78.54000091552734
2017-12-20,79.61000061035156
2017-12-21,80.13999938964844
2017-12-22,80.44000244140625
2017-12-26,80.95999908447266
2017-12-27,80.7300033569336
2017-12-28,80.61000061035156
2017-12-29,80.25
2018-01-02,80.5
2018-01-03,80.44999694824219
2018-01-04,80.91000366210938
2018-01-05,81.97000122070312
2018-01-08,81.22000122070312
2018-01-09,80.51000213623047
2018-01-10,80.68000030517578
2018-01-11,82.55999755859375
2018-01-12,83.58000183105469
2018-01-16,80.87000274658203
2018-01-17,81.30000305175781
2018-01-18,81.6500015258789
2018-01-19,83.76000213623047
2018-01-22,84.4800033569336
2018-01-23,84.58000183105469
2018-01-24,84.58999633789062
2018-01-25,84.38999938964844
2018-01-26,85.45999908447266
2018-01-29,84.56999969482422
2018-01-30,83.38999938964844
2018-01-31,82.38999938964844
2018-02-01,82.0
2018-02-02,79.08000183105469
2018-02-05,76.9000015258789
2018-02-06,78.33000183105469
2018-02-07,77.98999786376953
2018-02-08,75.05999755859375
2018-02-09,77.31999969482422
2018-02-12,77.3499984741211
2018-02-13,77.81999969482422
2018-02-14,78.93000030517578
2018-02-15,80.61000061035156
2018-02-16,80.16999816894531
2018-02-20,77.9800033569336
2018-02-21,77.87999725341797
2018-02-22,78.5
2018-02-23,78.87000274658203
2018-02-26,79.94999694824219
2018-02-27,77.54000091552734
2018-02-28,78.08999633789062
2018-03-01,77.94999694824219
2018-03-02,78.41999816894531
2018-03-05,77.9800033569336
2018-03-06,80.51000213623047
2018-03-07,75.4000015258789
2018-03-08,75.22000122070312
2018-03-09,77.01000213623047
2018-03-12,76.43000030517578
2018-03-13,77.0
2018-03-14,77.18000030517578
2018-03-15,76.81999969482422
2018-03-16,76.75
2018-03-19,77.04000091552734
2018-03-20,77.30999755859375
2018-03-21,77.41000366210938
2018-03-22,75.04000091552734
2018-03-23,74.83999633789062
2018-03-26,77.31999969482422
2018-03-27,76.91999816894531
2018-03-28,76.16000366210938
2018-03-29,77.9800033569336
2018-04-02,75.7699966430664
2018-04-03,76.19999694824219
2018-04-04,78.62999725341797
2018-04-05,79.7699966430664
2018-04-06,77.44999694824219
2018-04-09,76.94000244140625
2018-04-10,78.12000274658203
2018-04-11,77.30000305175781
2018-04-12,78.1500015258789
2018-04-13,76.16999816894531
2018-04-16,77.58999633789062
2018-04-17,78.7699966430664
2018-04-18,78.88999938964844
2018-04-19,78.75
2018-04-20,77.31999969482422
2018-04-23,78.13999938964844
2018-04-24,77.72000122070312
2018-04-25,78.29000091552734
2018-04-26,80.41999816894531
2018-04-27,81.68000030517578
2018-04-30,80.8499984741211
2018-05-01,79.37999725341797
2018-05-02,79.70999908447266
2018-05-03,80.37000274658203
2018-05-04,80.70999908447266
2018-05-07,79.44000244140625
2018-05-08,80.83999633789062
2018-05-09,81.8499984741211
2018-05-10,81.30999755859375
2018-05-11,81.94000244140625
2018-05-14,82.66000366210938
2018-05-15,82.7699966430664
2018-05-16,83.37000274658203
2018-05-17,83.43000030517578
2018-05-18,82.47000122070312
2018-05-21,81.93000030517578
2018-05-22,82.33999633789062
2018-05-23,82.61000061035156
2018-05-24,82.95999908447266
2018-05-25,77.33999633789062
2018-05-29,77.23999786376953
2018-05-30,78.9000015258789
2018-05-31,78.87999725341797
2018-06-01,80.70999908447266
2018-06-04,83.13999938964844
2018-06-05,83.88999938964844
2018-06-06,84.5
2018-06-07,85.08999633789062
2018-06-08,85.83999633789062
2018-06-11,85.55999755859375
2018-06-12,85.70999908447266
2018-06-13,84.69000244140625
2018-06-14,84.5
2018-06-15,85.13999938964844
2018-06-18,84.94999694824219
2018-06-19,84.94999694824219
2018-06-20,86.61000061035156
2018-06-21,86.62000274658203
2018-06-22,85.9800033569336
2018-06-25,85.26000213623047
2018-06-26,85.41999816894531
2018-06-27,84.87000274658203
2018-06-28,85.0999984741211
2018-06-29,84.75
2018-07-02,84.56999969482422
2018-07-03,85.16000366210938
2018-07-05,85.11000061035156
2018-07-06,86.31999969482422
2018-07-09,86.29000091552734
2018-07-10,85.91999816894531
2018-07-11,84.76000213623047
2018-07-12,84.81999969482422
2018-07-13,85.16000366210938
2018-07-16,85.13999938964844
2018-07-17,86.38999938964844
2018-07-18,87.0199966430664
2018-07-19,87.44000244140625
2018-07-20,86.58999633789062
2018-07-23,87.52999877929688
2018-07-24,86.48999786376953
2018-07-25,87.45999908447266
2018-07-26,88.05000305175781
2018-07-27,85.93000030517578
2018-07-30,86.73999786376953
2018-07-31,87.43000030517578
2018-08-01,86.43000030517578
2018-08-02,89.45999908447266
2018-08-03,89.05000305175781
2018-08-06,89.69000244140625
2018-08-07,90.75
2018-08-08,91.83000183105469
2018-08-09,92.16999816894531
2018-08-10,91.5999984741211
2018-08-13,91.01000213623047
2018-08-14,92.8499984741211
2018-08-15,91.16999816894531
2018-08-16,91.73999786376953
2018-08-17,91.87000274658203
2018-08-20,92.31999969482422
2018-08-21,92.88999938964844
2018-08-22,93.41000366210938
2018-08-23,95.02999877929688
2018-08-24,95.08999633789062
2018-08-27,94.26000213623047
2018-08-28,94.61000061035156
2018-08-29,96.05999755859375
2018-08-30,94.91000366210938
2018-08-31,95.77999877929688
2018-09-04,97.69000244140625
2018-09-05,97.45999908447266
2018-09-06,97.3499984741211
2018-09-07,96.55000305175781
2018-09-10,97.91000366210938
2018-09-11,98.45999908447266
2018-09-12,97.2699966430664
2018-09-13,97.0999984741211
2018-09-14,96.79000091552734
2018-09-17,96.22000122070312
2018-09-18,96.94000244140625
2018-09-19,96.94999694824219
2018-09-20,96.43000030517578
2018-09-21,97.48999786376953
2018-09-24,97.29000091552734
2018-09-25,97.51000213623047
2018-09-26,99.16999816894531
2018-09-27,99.45999908447266
2018-09-28,99.0999984741211
2018-10-01,98.58000183105469
2018-10-02,96.31999969482422
2018-10-03,96.73999786376953
2018-10-04,95.12999725341797
2018-10-05,94.62999725341797
2018-10-08,95.87999725341797
2018-10-09,97.1500015258789
2018-10-10,95.0199966430664
2018-10-11,94.31999969482422
2018-10-12,95.87000274658203
2018-10-15,96.62999725341797
2018-10-16,98.31999969482422
2018-10-17,96.95999908447266
2018-10-18,95.93000030517578
2018-10-19,94.69000244140625
2018-10-22,96.66999816894531
2018-10-23,96.1500015258789
2018-10-24,95.41000366210938
2018-10-25,96.4000015258789
2018-10-26,96.7300033569336
2018-10-29,98.27999877929688
2018-10-30,99.77999877929688
2018-10-31,99.0
2018-11-01,98.41999816894531
2018-11-02,100.02999877929688
2018-11-05,101.26000213623047
2018-11-06,101.4800033569336
2018-11-07,102.75
2018-11-08,103.33000183105469
2018-11-09,102.76000213623047
2018-11-12,101.7699966430664
2018-11-13,100.25
2018-11-14,97.9000015258789
2018-11-15,96.4800033569336
2018-11-16,95.27999877929688
2018-11-19,91.19000244140625
2018-11-20,82.63999938964844
2018-11-21,81.62999725341797
2018-11-23,80.36000061035156
2018-11-26,80.93000030517578
2018-11-27,82.7300033569336
2018-11-28,86.43000030517578
2018-11-29,85.94000244140625
2018-11-30,87.5999984741211
2018-12-03,84.75
2018-12-04,81.76000213623047
2018-12-06,81.58000183105469
2018-12-07,78.33999633789062
2018-12-10,80.01000213623047
2018-12-11,80.55000305175781
2018-12-12,80.9000015258789
2018-12-13,80.81999969482422
2018-12-14,79.20999908447266
2018-12-17,78.27999877929688
2018-12-18,78.88999938964844
2018-12-19,78.47000122070312
2018-12-20,77.16000366210938
2018-12-21,76.9800033569336
2018-12-24,76.30000305175781
2018-12-26,81.79000091552734
2018-12-27,81.83999633789062
2018-12-28,81.58000183105469
2018-12-31,83.19999694824219
2019-01-02,83.77999877929688
2019-01-03,83.08000183105469
2019-01-04,85.33999633789062
2019-01-07,88.93000030517578
2019-01-08,91.54000091552734
2019-01-09,90.33999633789062
2019-01-10,90.7300033569336
2019-01-11,91.20999908447266
2019-01-14,90.62999725341797
2019-01-15,90.8499984741211
2019-01-16,90.25
2019-01-17,90.80000305175781
2019-01-18,93.01000213623047
2019-01-22,91.62999725341797
2019-01-23,91.51000213623047
2019-01-24,91.19999694824219
2019-01-25,92.51000213623047
2019-01-28,91.54000091552734
2019-01-29,91.47000122070312
2019-01-30,92.29000091552734
2019-01-31,92.12000274658203
2019-02-01,91.7300033569336
2019-02-04,92.33999633789062
2019-02-05,93.19000244140625
2019-02-06,92.66000366210938
2019-02-07,92.58999633789062
2019-02-08,92.94999694824219
2019-02-11,94.12999725341797
2019-02-12,94.76000213623047
2019-02-13,94.63999938964844
2019-02-14,93.29000091552734
2019-02-15,94.01000213623047
2019-02-19,93.66999816894531
2019-02-20,93.97000122070312
2019-02-21,93.52999877929688
2019-02-22,94.37000274658203
2019-02-25,93.86000061035156
2019-02-26,94.33999633789062
2019-02-27,94.77999877929688
2019-02-28,94.83000183105469
2019-03-01,94.86000061035156
2019-03-04,93.5999984741211
2019-03-05,94.16999816894531
2019-03-06,94.43000030517578
2019-03-07,92.41000366210938
2019-03-08,89.05999755859375
2019-03-11,90.73999786376953
2019-03-12,91.16000366210938
2019-03-13,90.69000244140625
2019-03-14,89.23999786376953
2019-03-15,89.9000015258789
2019-03-18,91.12999725341797
2019-03-19,91.72000122070312
2019-03-20,91.51000213623047
2019-03-21,91.5
2019-03-22,89.52999877929688
2019-03-25,89.80000305175781
2019-03-26,90.9000015258789
2019-03-27,91.66000366210938
2019-03-28,91.91000366210938
2019-03-29,93.0999984741211
