Date,LMT
2015-12-23,217.92999267578125
2015-12-24,218.55999755859375
2015-12-28,218.41000366210938
2015-12-29,220.47000122070312
2015-12-30,219.8000030517578
2015-12-31,217.14999389648438
2016-01-04,213.2100067138672
2016-01-05,218.25999450683594
2016-01-06,217.6300048828125
2016-01-07,213.2899932861328
2016-01-08,212.91000366210938
2016-01-11,215.35000610351562
2016-01-12,217.9600067138672
2016-01-13,214.39999389648438
2016-01-14,216.4199981689453
2016-01-15,215.99000549316406
2016-01-19,215.2899932861328
2016-01-20,210.39999389648438
2016-01-21,210.7899932861328
2016-01-22,212.0399932861328
2016-01-25,211.00999450683594
2016-01-26,209.92999267578125
2016-01-27,207.86000061035156
2016-01-28,206.66000366210938
2016-01-29,211.0
2016-02-01,209.8000030517578
2016-02-02,210.4499969482422
2016-02-03,212.9199981689453
2016-02-04,210.2100067138672
2016-02-05,211.94000244140625
2016-02-08,214.52999877929688
2016-02-09,215.97999572753906
2016-02-10,213.9499969482422
2016-02-11,207.17999267578125
2016-02-12,206.0800018310547
2016-02-16,209.0
2016-02-17,212.74000549316406
2016-02-18,214.1999969482422
2016-02-19,213.6199951171875
2016-02-22,215.00999450683594
2016-02-23,215.14999389648438
2016-02-24,216.6300048828125
2016-02-25,220.02999877929688
2016-02-26,217.24000549316406
2016-02-29,215.7899932861328
2016-03-01,218.1300048828125
2016-03-02,217.1999969482422
2016-03-03,218.52000427246094
2016-03-04,218.72000122070312
2016-03-07,215.83999633789062
2016-03-08,215.33999633789062
2016-03-09,216.41000366210938
2016-03-10,216.55999755859375
2016-03-11,217.0500030517578
2016-03-14,216.60000610351562
2016-03-15,217.0500030517578
2016-03-16,218.19000244140625
2016-03-17,219.25
2016-03-18,220.91000366210938
2016-03-21,221.25999450683594
2016-03-22,220.72999572753906
2016-03-23,221.25999450683594
2016-03-24,218.0
2016-03-28,219.05999755859375
2016-03-29,220.75999450683594
2016-03-30,222.9600067138672
2016-03-31,221.5
2016-04-01,223.11000061035156
2016-04-04,224.1300048828125
2016-04-05,225.6199951171875
2016-04-06,226.6300048828125
2016-04-07,226.47999572753906
2016-04-08,226.3000030517578
2016-04-11,224.64999389648438
2016-04-12,225.97999572753906
2016-04-13,226.3800048828125
2016-04-14,225.44000244140625
2016-04-15,225.80999755859375
2016-04-18,227.13999938964844
2016-04-19,226.50999450683594
2016-04-20,226.5800018310547
2016-04-21,226.07000732421875
2016-04-22,226.8300018310547
2016-04-25,226.3000030517578
2016-04-26,232.16000366210938
2016-04-27,233.64999389648438
2016-04-28,232.72000122070312
2016-04-29,232.3800048828125
2016-05-02,233.24000549316406
2016-05-03,234.6999969482422
2016-05-04,236.00999450683594
2016-05-05,238.13999938964844
2016-05-06,240.25999450683594
2016-05-09,240.32000732421875
2016-05-10,244.36000061035156
2016-05-11,241.8300018310547
2016-05-12,244.94000244140625
2016-05-13,242.1199951171875
2016-05-16,242.97000122070312
2016-05-17,241.52999877929688
2016-05-18,241.5800018310547
2016-05-19,238.88999938964844
2016-05-20,240.07000732421875
2016-05-23,239.52000427246094
2016-05-24,240.97000122070312
2016-05-25,240.83999633789062
2016-05-26,241.5399932861328
2016-05-27,240.08999633789062
2016-05-31,236.22999572753906
2016-06-01,238.0800018310547
2016-06-02,237.8300018310547
2016-06-03,238.9199981689453
2016-06-06,239.39999389648438
2016-06-07,239.5
2016-06-08,240.3800048828125
2016-06-09,240.6699981689453
2016-06-10,240.5800018310547
2016-06-13,237.9499969482422
2016-06-14,239.6999969482422
2016-06-15,239.4499969482422
2016-06-16,239.8699951171875
2016-06-17,237.55999755859375
2016-06-20,238.63999938964844
2016-06-21,238.5500030517578
2016-06-22,238.1699981689453
2016-06-23,240.0
2016-06-24,239.6999969482422
2016-06-27,239.2899932861328
2016-06-28,240.91000366210938
2016-06-29,244.0800018310547
2016-06-30,248.1699981689453
2016-07-01,249.35000610351562
2016-07-05,249.50999450683594
2016-07-06,250.0800018310547
2016-07-07,249.77000427246094
2016-07-08,251.89999389648438
2016-07-11,254.38999938964844
2016-07-12,254.6999969482422
2016-07-13,255.89999389648438
2016-07-14,256.0
2016-07-15,256.9800109863281
2016-07-18,256.2900085449219
2016-07-19,258.9599914550781
2016-07-20,256.6700134277344
2016-07-21,254.13999938964844
2016-07-22,257.30999755859375
2016-07-25,255.6199951171875
2016-07-26,254.75999450683594
2016-07-27,254.16000366210938
2016-07-28,254.5500030517578
2016-07-29,252.72999572753906
2016-08-01,254.83999633789062
2016-08-02,257.0
2016-08-03,256.8500061035156
2016-08-04,257.75
2016-08-05,260.2900085449219
2016-08-08,260.19000244140625
2016-08-09,260.6600036621094
2016-08-10,261.29998779296875
2016-08-11,262.5400085449219
2016-08-12,264.1499938964844
2016-08-15,266.5
2016-08-16,256.7699890136719
2016-08-17,255.63999938964844
2016-08-18,255.4199981689453
2016-08-19,254.1199951171875
2016-08-22,254.1999969482422
2016-08-23,249.75
2016-08-24,248.1199951171875
2016-08-25,248.52999877929688
2016-08-26,244.44000244140625
2016-08-29,244.3000030517578
2016-08-30,239.4499969482422
2016-08-31,242.97000122070312
2016-09-01,243.61000061035156
2016-09-02,243.32000732421875
2016-09-06,243.0
2016-09-07,241.3699951171875
2016-09-08,241.6300048828125
2016-09-09,237.94000244140625
2016-09-12,238.8000030517578
2016-09-13,237.41000366210938
2016-09-14,237.41000366210938
2016-09-15,239.08999633789062
2016-09-16,237.4499969482422
2016-09-19,240.8800048828125
2016-09-20,240.47999572753906
2016-09-21,243.82000732421875
2016-09-22,246.6199951171875
2016-09-23,245.83999633789062
2016-09-26,245.52999877929688
2016-09-27,245.7899932861328
2016-09-28,245.75
2016-09-29,242.33999633789062
2016-09-30,239.72000122070312
2016-10-03,240.5800018310547
2016-10-04,237.10000610351562
2016-10-05,236.60000610351562
2016-10-06,234.72000122070312
2016-10-07,233.52999877929688
2016-10-10,233.2899932861328
2016-10-11,231.85000610351562
2016-10-12,232.10000610351562
2016-10-13,232.99000549316406
2016-10-14,232.57000732421875
2016-10-17,232.77000427246094
2016-10-18,232.7899932861328
2016-10-19,232.3300018310547
2016-10-20,231.8300018310547
2016-10-21,230.52000427246094
2016-10-24,232.16000366210938
2016-10-25,249.25999450683594
2016-10-26,250.08999633789062
2016-10-27,248.52999877929688
2016-10-28,248.0
2016-10-31,246.3800048828125
2016-11-01,244.97999572753906
2016-11-02,245.11000061035156
2016-11-03,238.6999969482422
2016-11-04,236.27999877929688
2016-11-07,239.27000427246094
2016-11-08,239.19000244140625
2016-11-09,253.4600067138672
2016-11-10,257.2699890136719
2016-11-11,259.1700134277344
2016-11-14,267.239990234375
2016-11-15,265.92999267578125
2016-11-16,263.3500061035156
2016-11-17,263.2799987792969
2016-11-18,263.0899963378906
2016-11-21,263.4200134277344
2016-11-22,264.6600036621094
2016-11-23,264.3999938964844
2016-11-25,265.9200134277344
2016-11-28,265.92999267578125
2016-11-29,266.5799865722656
2016-11-30,265.25
2016-12-01,266.3999938964844
2016-12-02,267.6199951171875
2016-12-05,266.92999267578125
2016-12-06,266.0
2016-12-07,266.3800048828125
2016-12-08,259.25
2016-12-09,259.5299987792969
2016-12-12,253.11000061035156
2016-12-13,251.69000244140625
2016-12-14,252.3000030517578
2016-12-15,250.64999389648438
2016-12-16,250.0800018310547
2016-12-19,252.17999267578125
2016-12-20,253.72999572753906
2016-12-21,252.52000427246094
2016-12-22,252.8000030517578
2016-12-23,249.58999633789062
2016-12-27,250.86000061035156
2016-12-28,249.5800018310547
2016-12-29,250.58999633789062
2016-12-30,249.94000244140625
2017-01-03,253.30999755859375
2017-01-04,253.99000549316406
2017-01-05,255.97999572753906
2017-01-06,257.8500061035156
2017-01-09,257.80999755859375
2017-01-10,256.1700134277344
2017-01-11,255.1300048828125
2017-01-12,252.6199951171875
2017-01-13,254.52999877929688
2017-01-17,254.1199951171875
2017-01-18,254.07000732421875
2017-01-19,257.0299987792969
2017-01-20,257.7300109863281
2017-01-23,257.4800109863281
2017-01-24,252.91000366210938
2017-01-25,251.0
2017-01-26,254.97000122070312
2017-01-27,253.5
2017-01-30,252.8300018310547
2017-01-31,251.3300018310547
2017-02-01,250.89999389648438
2017-02-02,251.97000122070312
2017-02-03,254.4600067138672
2017-02-06,255.30999755859375
2017-02-07,256.3699951171875
2017-02-08,256.739990234375
2017-02-09,258.20001220703125
2017-02-10,260.54998779296875
2017-02-13,262.3500061035156
2017-02-14,262.55999755859375
2017-02-15,263.4599914550781
2017-02-16,265.3299865722656
2017-02-17,265.3500061035156
2017-02-21,265.6600036621094
2017-02-22,265.9200134277344
2017-02-23,264.8500061035156
2017-02-24,266.0
2017-02-27,269.3599853515625
2017-02-28,266.5799865722656
2017-03-01,268.3800048828125
2017-03-02,266.989990234375
2017-03-03,267.760009765625
2017-03-06,267.7200012207031
2017-03-07,269.0400085449219
2017-03-08,267.7200012207031
2017-03-09,268.67999267578125
2017-03-10,268.6600036621094
2017-03-13,269.19000244140625
2017-03-14,268.0
2017-03-15,269.44000244140625
2017-03-16,267.94000244140625
2017-03-17,271.9800109863281
2017-03-20,272.0299987792969
2017-03-21,269.0
2017-03-22,269.4200134277344
2017-03-23,269.5
2017-03-24,267.4200134277344
2017-03-27,267.1600036621094
2017-03-28,269.1199951171875
2017-03-29,268.239990234375
2017-03-30,270.5400085449219
2017-03-31,267.6000061035156
2017-04-03,268.67999267578125
2017-04-04,269.55999755859375
2017-04-05,266.9800109863281
2017-04-06,267.1099853515625
2017-04-07,270.2300109863281
2017-04-10,269.0299987792969
2017-04-11,270.2699890136719
2017-04-12,268.510009765625
2017-04-13,268.0
2017-04-17,269.8800048828125
2017-04-18,268.7799987792969
2017-04-19,269.6300048828125
2017-04-20,271.8500061035156
2017-04-21,273.0899963378906
2017-04-24,276.2099914550781
2017-04-25,270.0199890136719
2017-04-26,270.3500061035156
2017-04-27,271.1400146484375
2017-04-28,269.45001220703125
2017-05-01,268.42999267578125
2017-05-02,269.489990234375
2017-05-03,269.6000061035156
2017-05-04,270.510009765625
2017-05-05,273.0299987792969
2017-05-08,272.5
2017-05-09,273.8699951171875
2017-05-10,271.739990234375
2017-05-11,272.0899963378906
2017-05-12,271.260009765625
2017-05-15,272.3500061035156
2017-05-16,271.6499938964844
2017-05-17,269.239990234375
2017-05-18,267.32000732421875
2017-05-19,272.7900085449219
2017-05-22,277.0299987792969
2017-05-23,278.3599853515625
2017-05-24,280.04998779296875
2017-05-25,282.05999755859375
2017-05-26,283.6499938964844
2017-05-30,280.0899963378906
2017-05-31,281.1300048828125
2017-06-01,280.9599914550781
2017-06-02,281.760009765625
2017-06-05,280.1300048828125
2017-06-06,276.8800048828125
2017-06-07,277.3800048828125
2017-06-08,277.6199951171875
2017-06-09,277.0
2017-06-12,276.8900146484375
2017-06-13,278.3599853515625
2017-06-14,280.29998779296875
2017-06-15,280.92999267578125
2017-06-16,281.1099853515625
2017-06-19,282.29998779296875
2017-06-20,282.8900146484375
2017-06-21,282.989990234375
2017-06-22,280.42999267578125
2017-06-23,280.6400146484375
2017-06-26,279.70001220703125
2017-06-27,277.8299865722656
2017-06-28,280.0199890136719
2017-06-29,276.7300109863281
2017-06-30,277.6099853515625
2017-07-03,278.9200134277344
2017-07-05,282.3999938964844
2017-07-06,280.9599914550781
2017-07-07,285.20001220703125
2017-07-10,285.57000732421875
2017-07-11,286.4200134277344
2017-07-12,286.3599853515625
2017-07-13,286.760009765625
2017-07-14,288.1300048828125
2017-07-17,288.489990234375
2017-07-18,286.7900085449219
2017-07-19,290.6700134277344
2017-07-20,289.6700134277344
2017-07-21,289.1199951171875
2017-07-24,290.2799987792969
2017-07-25,289.8299865722656
2017-07-26,289.8500061035156
2017-07-27,288.1300048828125
2017-07-28,290.4100036621094
2017-07-31,292.1300048828125
2017-08-01,292.6499938964844
2017-08-02,294.70001220703125
2017-08-03,295.82000732421875
2017-08-04,297.0
2017-08-07,297.1499938964844
2017-08-08,300.1000061035156
2017-08-09,305.2200012207031
2017-08-10,303.25
2017-08-11,303.75
2017-08-14,307.5799865722656
2017-08-15,306.20001220703125
2017-08-16,305.79998779296875
2017-08-17,301.4200134277344
2017-08-18,299.20001220703125
2017-08-21,301.8800048828125
2017-08-22,304.79998779296875
2017-08-23,302.8399963378906
2017-08-24,302.6000061035156
2017-08-25,302.79998779296875
2017-08-28,303.6099853515625
2017-08-29,308.1400146484375
2017-08-30,306.29998779296875
2017-08-31,305.3900146484375
2017-09-01,302.19000244140625
2017-09-05,302.20001220703125
2017-09-06,301.45001220703125
2017-09-07,302.3500061035156
2017-09-08,302.8999938964844
2017-09-11,304.4800109863281
2017-09-12,303.7300109863281
2017-09-13,300.20001220703125
2017-09-14,301.3399963378906
2017-09-15,302.29998779296875
2017-09-18,303.79998779296875
2017-09-19,305.6499938964844
2017-09-20,307.8999938964844
2017-09-21,308.010009765625
2017-09-22,308.5400085449219
2017-09-25,306.8500061035156
2017-09-26,309.5799865722656
2017-09-27,310.1300048828125
2017-09-28,309.1300048828125
2017-09-29,310.2900085449219
2017-10-02,311.3299865722656
2017-10-03,312.8599853515625
2017-10-04,313.0199890136719
2017-10-05,314.5799865722656
2017-10-06,316.4599914550781
2017-10-09,317.29998779296875
2017-10-10,317.7099914550781
2017-10-11,318.5899963378906
2017-10-12,321.1499938964844
2017-10-13,319.3900146484375
2017-10-16,318.94000244140625
2017-10-17,318.2699890136719
2017-10-18,315.57000732421875
2017-10-19,316.8399963378906
2017-10-20,320.0
2017-10-23,320.7300109863281
2017-10-24,313.1499938964844
2017-10-25,312.42999267578125
2017-10-26,307.8900146484375
2017-10-27,308.0
2017-10-30,308.6300048828125
2017-10-31,308.1600036621094
2017-11-01,306.6000061035156
2017-11-02,310.8599853515625
2017-11-03,309.989990234375
2017-11-06,310.0799865722656
2017-11-07,313.2900085449219
2017-11-08,315.6400146484375
2017-11-09,311.0799865722656
2017-11-10,311.1700134277344
2017-11-13,312.95001220703125
2017-11-14,313.739990234375
2017-11-15,310.6400146484375
2017-11-16,312.6499938964844
2017-11-17,309.70001220703125
2017-11-20,314.6499938964844
2017-11-21,316.94000244140625
2017-11-22,314.8699951171875
2017-11-24,315.82000732421875
2017-11-27,316.70001220703125
2017-11-28,319.010009765625
2017-11-29,320.760009765625
2017-11-30,319.1199951171875
2017-12-01,313.57000732421875
2017-12-04,311.7799987792969
2017-12-05,310.1400146484375
2017-12-06,311.9700012207031
2017-12-07,314.4200134277344
2017-12-08,315.8500061035156
2017-12-11,316.1700134277344
2017-12-12,315.8900146484375
2017-12-13,317.7900085449219
2017-12-14,317.010009765625
2017-12-15,322.82000732421875
2017-12-18,322.760009765625
2017-12-19,319.9700012207031
2017-12-20,317.7200012207031
2017-12-21,317.19000244140625
2017-12-22,318.0299987792969
2017-12-26,318.510009765625
2017-12-27,319.44000244140625
2017-12-28,322.1000061035156
2017-12-29,321.04998779296875
2018-01-02,318.5400085449219
2018-01-03,321.2099914550781
2018-01-04,326.7200012207031
2018-01-05,329.67999267578125
2018-01-08,328.1600036621094
2018-01-09,330.510009765625
2018-01-10,331.04998779296875
2018-01-11,331.1300048828125
2018-01-12,336.25
2018-01-16,330.1099853515625
2018-01-17,334.8599853515625
2018-01-18,333.0
2018-01-19,332.0
2018-01-22,329.0
2018-01-23,328.70001220703125
2018-01-24,330.489990234375
2018-01-25,334.7200012207031
2018-01-26,344.8999938964844
2018-01-29,351.4200134277344
2018-01-30,350.3900146484375
2018-01-31,354.8500061035156
2018-02-01,357.3800048828125
2018-02-02,352.6600036621094
2018-02-05,336.4599914550781
2018-02-06,337.5899963378906
2018-02-07,345.42999267578125
2018-02-08,334.29998779296875
2018-02-09,341.4200134277344
2018-02-12,345.80999755859375
2018-02-13,350.2300109863281
2018-02-14,354.6600036621094
2018-02-15,361.0
2018-02-16,360.5299987792969
2018-02-20,358.69000244140625
2018-02-21,357.05999755859375
2018-02-22,355.4100036621094
2018-02-23,358.69000244140625
2018-02-26,358.70001220703125
2018-02-27,358.1700134277344
2018-02-28,352.44000244140625
2018-03-01,339.69000244140625
2018-03-02,341.7200012207031
2018-03-05,342.3599853515625
2018-03-06,339.5
2018-03-07,342.20001220703125
2018-03-08,341.7799987792969
2018-03-09,340.489990234375
2018-03-12,333.1000061035156
2018-03-13,333.4599914550781
2018-03-14,331.67999267578125
2018-03-15,333.2300109863281
2018-03-16,331.3999938964844
2018-03-19,335.25
2018-03-20,335.6000061035156
2018-03-21,335.4700012207031
2018-03-22,327.1499938964844
2018-03-23,336.30999755859375
2018-03-26,343.92999267578125
2018-03-27,338.8500061035156
2018-03-28,335.3299865722656
2018-03-29,337.92999267578125
2018-04-02,333.0
2018-04-03,334.7099914550781
2018-04-04,341.7900085449219
2018-04-05,346.6499938964844
2018-04-06,334.6600036621094
2018-04-09,335.9100036621094
2018-04-10,339.3599853515625
2018-04-11,339.44000244140625
2018-04-12,342.8800048828125
2018-04-13,342.6000061035156
2018-04-16,345.70001220703125
2018-04-17,349.1400146484375
2018-04-18,351.1499938964844
2018-04-19,353.3800048828125
2018-04-20,351.989990234375
2018-04-23,358.6000061035156
2018-04-24,336.489990234375
2018-04-25,329.5
2018-04-26,330.3999938964844
2018-04-27,322.0299987792969
2018-04-30,320.8399963378906
2018-05-01,308.4599914550781
2018-05-02,305.70001220703125
2018-05-03,309.92999267578125
2018-05-04,311.44000244140625
2018-05-07,317.7099914550781
2018-05-08,324.19000244140625
2018-05-09,326.1199951171875
2018-05-10,324.489990234375
2018-05-11,324.0400085449219
2018-05-14,319.0799865722656
2018-05-15,319.7699890136719
2018-05-16,319.3299865722656
2018-05-17,320.4200134277344
2018-05-18,320.45001220703125
2018-05-21,324.2799987792969
2018-05-22,317.1300048828125
2018-05-23,325.32000732421875
2018-05-24,326.3500061035156
2018-05-25,320.79998779296875
2018-05-29,317.20001220703125
2018-05-30,321.0400085449219
2018-05-31,314.5400085449219
2018-06-01,316.6300048828125
2018-06-04,318.1700134277344
2018-06-05,320.0199890136719
2018-06-06,319.9100036621094
2018-06-07,321.95001220703125
2018-06-08,322.30999755859375
2018-06-11,319.29998779296875
2018-06-12,315.1600036621094
2018-06-13,314.3500061035156
2018-06-14,310.5899963378906
2018-06-15,310.1400146484375
2018-06-18,309.5199890136719
2018-06-19,302.5199890136719
2018-06-20,302.8599853515625
2018-06-21,300.3800048828125
2018-06-22,299.3800048828125
2018-06-25,298.7699890136719
2018-06-26,299.0799865722656
2018-06-27,294.7799987792969
2018-06-28,295.239990234375
2018-06-29,295.42999267578125
2018-07-02,299.1199951171875
2018-07-03,299.4599914550781
2018-07-05,299.19000244140625
2018-07-06,299.19000244140625
2018-07-09,306.4800109863281
2018-07-10,308.8299865722656
2018-07-11,306.5799865722656
2018-07-12,313.30999755859375
2018-07-13,318.3699951171875
2018-07-16,319.04998779296875
2018-07-17,317.5
2018-07-18,319.7699890136719
2018-07-19,319.6000061035156
2018-07-20,322.54998779296875
2018-07-23,318.3299865722656
2018-07-24,322.57000732421875
2018-07-25,324.3599853515625
2018-07-26,322.94000244140625
2018-07-27,324.0899963378906
2018-07-30,320.1099853515625
2018-07-31,326.1000061035156
2018-08-01,324.92999267578125
2018-08-02,322.0199890136719
2018-08-03,320.54998779296875
2018-08-06,316.9200134277344
2018-08-07,317.4100036621094
2018-08-08,315.30999755859375
2018-08-09,315.7099914550781
2018-08-10,313.1199951171875
2018-08-13,313.6400146484375
2018-08-14,318.5899963378906
2018-08-15,317.70001220703125
2018-08-16,325.8599853515625
2018-08-17,325.2300109863281
2018-08-20,324.2200012207031
2018-08-21,324.3900146484375
2018-08-22,321.9200134277344
2018-08-23,320.010009765625
2018-08-24,321.2900085449219
2018-08-27,324.3399963378906
2018-08-28,324.3399963378906
2018-08-29,324.32000732421875
2018-08-30,321.8500061035156
2018-08-31,320.4100036621094
2018-09-04,321.9100036621094
2018-09-05,321.3299865722656
2018-09-06,328.9100036621094
2018-09-07,328.5299987792969
2018-09-10,322.95001220703125
2018-09-11,322.2300109863281
2018-09-12,325.2799987792969
2018-09-13,331.2799987792969
2018-09-14,335.79998779296875
2018-09-17,339.3399963378906
2018-09-18,343.2200012207031
2018-09-19,339.29998779296875
2018-09-20,333.1300048828125
2018-09-21,337.6600036621094
2018-09-24,337.5799865722656
2018-09-25,343.5400085449219
2018-09-26,342.8800048828125
2018-09-27,346.04998779296875
2018-09-28,345.9599914550781
2018-10-01,347.92999267578125
2018-10-02,349.07000732421875
2018-10-03,347.44000244140625
2018-10-04,349.4599914550781
2018-10-05,347.2099914550781
2018-10-08,349.92999267578125
2018-10-09,347.30999755859375
2018-10-10,336.75
2018-10-11,326.260009765625
2018-10-12,327.6199951171875
2018-10-15,331.239990234375
2018-10-16,337.1300048828125
2018-10-17,333.3999938964844
2018-10-18,328.0
2018-10-19,328.1400146484375
2018-10-22,326.7799987792969
2018-10-23,321.3500061035156
2018-10-24,311.1300048828125
2018-10-25,306.4100036621094
2018-10-26,305.04998779296875
2018-10-29,286.6700134277344
2018-10-30,291.07000732421875
2018-10-31,293.8500061035156
2018-11-01,299.4200134277344
2018-11-02,299.2799987792969
2018-11-05,303.2099914550781
2018-11-06,306.55999755859375
2018-11-07,309.82000732421875
2018-11-08,308.55999755859375
2018-11-09,313.1199951171875
2018-11-12,305.1199951171875
2018-11-13,305.739990234375
2018-11-14,303.3900146484375
2018-11-15,305.4800109863281
2018-11-16,301.239990234375
2018-11-19,294.5899963378906
2018-11-20,293.8599853515625
2018-11-21,294.2900085449219
2018-11-23,295.3800048828125
2018-11-26,295.2799987792969
2018-11-27,295.2900085449219
2018-11-28,299.94000244140625
2018-11-29,302.4200134277344
2018-11-30,300.42999267578125
2018-12-03,296.7900085449219
2018-12-04,286.7300109863281
2018-12-06,286.3500061035156
2018-12-07,285.3999938964844
2018-12-10,298.3999938964844
2018-12-11,292.1499938964844
2018-12-12,292.5
2018-12-13,292.2300109863281
2018-12-14,287.70001220703125
2018-12-17,279.2300109863281
2018-12-18,279.4700012207031
2018-12-19,273.9599914550781
2018-12-20,265.2900085449219
2018-12-21,256.54998779296875
2018-12-24,245.22000122070312
2018-12-26,251.6199951171875
2018-12-27,259.7900085449219
2018-12-28,261.260009765625
2018-12-31,261.8399963378906
2019-01-02,264.7300109863281
2019-01-03,258.0799865722656
2019-01-04,265.0400085449219
2019-01-07,268.0799865722656
2019-01-08,269.8699951171875
2019-01-09,270.5400085449219
2019-01-10,277.5
2019-01-11,277.7300109863281
2019-01-14,277.510009765625
2019-01-15,276.0
2019-01-16,272.3900146484375
2019-01-17,278.79998779296875
2019-01-18,282.8699951171875
2019-01-22,279.5899963378906
2019-01-23,283.510009765625
2019-01-24,285.25
2019-01-25,287.0400085449219
2019-01-28,287.8699951171875
2019-01-29,292.04998779296875
2019-01-30,291.6700134277344
2019-01-31,289.69000244140625
2019-02-01,290.5799865722656
2019-02-04,298.7699890136719
2019-02-05,299.4599914550781
2019-02-06,299.8299865722656
2019-02-07,300.1300048828125
2019-02-08,301.5
2019-02-11,300.0400085449219
2019-02-12,304.1099853515625
2019-02-13,304.4200134277344
2019-02-14,301.0
2019-02-15,307.2300109863281
2019-02-19,305.17999267578125
2019-02-20,307.20001220703125
2019-02-21,304.510009765625
2019-02-22,307.1300048828125
2019-02-25,305.9700012207031
2019-02-26,305.8800048828125
2019-02-27,307.5799865722656
2019-02-28,309.4100036621094
2019-03-01,309.4700012207031
2019-03-04,304.69000244140625
2019-03-05,305.760009765625
2019-03-06,303.32000732421875
2019-03-07,303.010009765625
2019-03-08,300.95001220703125
2019-03-11,304.3999938964844
2019-03-12,301.9200134277344
2019-03-13,303.45001220703125
2019-03-14,298.510009765625
2019-03-15,296.1499938964844
2019-03-18,297.6400146484375
2019-03-19,296.6000061035156
2019-03-20,295.9800109863281
2019-03-21,299.010009765625
2019-03-22,294.010009765625
2019-03-25,294.1199951171875
2019-03-26,294.9200134277344
2019-03-27,293.95001220703125
2019-03-28,295.6000061035156
2019-03-29,300.1600036621094
2019-04-01,304.2900085449219
2019-04-02,303.1000061035156
2019-04-03,297.2699890136719
2019-04-04,299.6700134277344
2019-04-05,302.5799865722656
2019-04-08,305.6600036621094
2019-04-09,302.67999267578125
