Date,DPZ
2021-02-05,377.2300109863281
2021-02-08,380.05999755859375
2021-02-09,382.9599914550781
2021-02-10,382.05999755859375
2021-02-11,385.20001220703125
2021-02-12,385.1700134277344
2021-02-16,377.9200134277344
2021-02-17,376.489990234375
2021-02-18,377.1400146484375
2021-02-19,371.4599914550781
2021-02-22,365.1600036621094
2021-02-23,366.739990234375
2021-02-24,364.5899963378906
2021-02-25,339.0
2021-02-26,346.510009765625
2021-03-01,345.05999755859375
2021-03-02,343.010009765625
2021-03-03,332.7300109863281
2021-03-04,330.5299987792969
2021-03-05,330.239990234375
2021-03-08,333.510009765625
2021-03-09,354.0799865722656
2021-03-10,357.92999267578125
2021-03-11,358.3699951171875
2021-03-12,361.1099853515625
2021-03-15,362.9700012207031
2021-03-16,366.010009765625
2021-03-17,363.25
2021-03-18,363.82000732421875
2021-03-19,363.70001220703125
2021-03-22,369.32000732421875
2021-03-23,374.4200134277344
2021-03-24,366.2200012207031
2021-03-25,367.6000061035156
2021-03-26,371.8399963378906
2021-03-29,372.0799865722656
2021-03-30,368.1300048828125
2021-03-31,367.7900085449219
2021-04-01,373.3800048828125
2021-04-05,371.6400146484375
2021-04-06,380.67999267578125
2021-04-07,382.29998779296875
2021-04-08,383.9200134277344
2021-04-09,390.3500061035156
2021-04-12,390.6199951171875
2021-04-13,394.92999267578125
2021-04-14,390.6400146484375
2021-04-15,392.989990234375
2021-04-16,394.8299865722656
2021-04-19,397.9599914550781
2021-04-20,398.04998779296875
2021-04-21,394.79998779296875
2021-04-22,398.760009765625
2021-04-23,397.7099914550781
2021-04-26,400.2099914550781
2021-04-27,401.0299987792969
2021-04-28,403.95001220703125
2021-04-29,415.9800109863281
2021-04-30,422.3399963378906
2021-05-03,433.5899963378906
2021-05-04,433.989990234375
2021-05-05,431.8900146484375
2021-05-06,430.0299987792969
2021-05-07,432.4700012207031
2021-05-10,431.07000732421875
2021-05-11,422.3399963378906
2021-05-12,425.44000244140625
2021-05-13,422.3999938964844
2021-05-14,427.2900085449219
2021-05-17,432.8599853515625
2021-05-18,432.8599853515625
2021-05-19,431.95001220703125
2021-05-20,428.94000244140625
2021-05-21,427.6499938964844
2021-05-24,420.8999938964844
2021-05-25,421.0400085449219
2021-05-26,420.69000244140625
2021-05-27,423.9700012207031
2021-05-28,426.8699951171875
2021-06-01,423.0
2021-06-02,426.20001220703125
2021-06-03,425.1199951171875
2021-06-04,431.1400146484375
2021-06-07,437.9200134277344
2021-06-08,443.3599853515625
2021-06-09,442.7099914550781
2021-06-10,448.42999267578125
2021-06-11,452.9599914550781
2021-06-14,448.1600036621094
2021-06-15,445.760009765625
2021-06-16,447.5899963378906
2021-06-17,457.20001220703125
2021-06-18,460.19000244140625
2021-06-21,459.4599914550781
2021-06-22,459.82000732421875
2021-06-23,456.75
2021-06-24,459.80999755859375
2021-06-25,457.9800109863281
2021-06-28,463.5299987792969
2021-06-29,463.45001220703125
2021-06-30,466.489990234375
2021-07-01,466.0199890136719
2021-07-02,474.239990234375
2021-07-06,476.6099853515625
2021-07-07,478.17999267578125
2021-07-08,474.54998779296875
2021-07-09,477.55999755859375
2021-07-12,480.1099853515625
2021-07-13,485.67999267578125
2021-07-14,485.32000732421875
2021-07-15,484.8399963378906
2021-07-16,482.67999267578125
2021-07-19,478.489990234375
2021-07-20,474.9700012207031
2021-07-21,470.3699951171875
2021-07-22,538.8200073242188
2021-07-23,525.4500122070312
2021-07-26,534.3200073242188
2021-07-27,538.010009765625
2021-07-28,524.5700073242188
2021-07-29,526.1699829101562
2021-07-30,525.489990234375
2021-08-02,530.3599853515625
2021-08-03,540.469970703125
2021-08-04,536.6799926757812
2021-08-05,535.47998046875
2021-08-06,533.4400024414062
2021-08-09,529.469970703125
2021-08-10,518.9299926757812
2021-08-11,515.3300170898438
2021-08-12,516.47998046875
2021-08-13,517.02001953125
2021-08-16,513.1900024414062
2021-08-17,527.75
2021-08-18,525.6199951171875
2021-08-19,518.3200073242188
2021-08-20,509.5199890136719
2021-08-23,509.5199890136719
2021-08-24,501.5799865722656
2021-08-25,512.1400146484375
2021-08-26,510.5899963378906
2021-08-27,511.8699951171875
2021-08-30,517.25
2021-08-31,516.8900146484375
2021-09-01,515.4000244140625
2021-09-02,517.2899780273438
2021-09-03,514.5
2021-09-07,514.02001953125
2021-09-08,521.3699951171875
2021-09-09,516.1199951171875
2021-09-10,510.8699951171875
2021-09-13,511.1000061035156
2021-09-14,506.9599914550781
2021-09-15,505.55999755859375
2021-09-16,511.2099914550781
2021-09-17,503.5400085449219
2021-09-20,497.05999755859375
2021-09-21,498.1499938964844
2021-09-22,495.5199890136719
2021-09-23,492.80999755859375
2021-09-24,489.8399963378906
2021-09-27,487.2300109863281
2021-09-28,484.9100036621094
2021-09-29,483.0
2021-09-30,476.9599914550781
2021-10-01,475.07000732421875
2021-10-04,470.9100036621094
2021-10-05,474.6199951171875
2021-10-06,482.6600036621094
2021-10-07,482.7099914550781
2021-10-08,480.32000732421875
2021-10-11,479.4800109863281
2021-10-12,480.04998779296875
2021-10-13,476.2799987792969
2021-10-14,477.4800109863281
2021-10-15,454.9100036621094
2021-10-18,459.8999938964844
2021-10-19,465.3699951171875
2021-10-20,458.5799865722656
2021-10-21,467.9599914550781
2021-10-22,464.3299865722656
2021-10-25,466.239990234375
2021-10-26,465.7799987792969
2021-10-27,480.2699890136719
2021-10-28,479.3299865722656
2021-10-29,488.9700012207031
2021-11-01,487.3800048828125
2021-11-02,486.8699951171875
2021-11-03,485.260009765625
2021-11-04,509.3800048828125
2021-11-05,495.8800048828125
2021-11-08,496.6700134277344
2021-11-09,498.489990234375
2021-11-10,495.1499938964844
2021-11-11,506.9599914550781
2021-11-12,513.2999877929688
2021-11-15,517.3200073242188
2021-11-16,525.25
2021-11-17,531.47998046875
2021-11-18,536.8300170898438
2021-11-19,535.5900268554688
2021-11-22,533.3599853515625
2021-11-23,531.9099731445312
2021-11-24,533.97998046875
2021-11-26,529.8800048828125
2021-11-29,533.9500122070312
2021-11-30,524.1400146484375
2021-12-01,511.6499938964844
2021-12-02,525.0
2021-12-03,521.77001953125
2021-12-06,517.0800170898438
2021-12-07,537.4299926757812
2021-12-08,534.1699829101562
2021-12-09,530.2899780273438
2021-12-10,534.4199829101562
2021-12-13,537.3599853515625
2021-12-14,523.1500244140625
2021-12-15,523.9199829101562
2021-12-16,532.2000122070312
2021-12-17,528.3800048828125
2021-12-20,530.6099853515625
2021-12-21,529.9600219726562
2021-12-22,534.8300170898438
2021-12-23,545.8400268554688
2021-12-27,557.2100219726562
2021-12-28,557.77001953125
2021-12-29,562.4000244140625
2021-12-30,557.4099731445312
2021-12-31,564.3300170898438
2022-01-03,553.219970703125
2022-01-04,535.280029296875
2022-01-05,520.530029296875
2022-01-06,524.4099731445312
2022-01-07,508.42999267578125
2022-01-10,502.6499938964844
2022-01-11,486.4200134277344
2022-01-12,486.8900146484375
2022-01-13,481.3999938964844
2022-01-14,473.0400085449219
2022-01-18,466.4599914550781
2022-01-19,469.3900146484375
2022-01-20,452.2699890136719
2022-01-21,434.80999755859375
2022-01-24,456.239990234375
2022-01-25,436.3599853515625
2022-01-26,423.70001220703125
2022-01-27,429.5799865722656
2022-01-28,441.010009765625
2022-01-31,454.6499938964844
2022-02-01,458.29998779296875
2022-02-02,451.94000244140625
2022-02-03,443.7900085449219
2022-02-04,438.07000732421875
2022-02-07,434.3599853515625
2022-02-08,438.7300109863281
2022-02-09,444.760009765625
2022-02-10,438.5799865722656
2022-02-11,431.5199890136719
2022-02-14,430.7099914550781
2022-02-15,432.0
2022-02-16,433.3399963378906
2022-02-17,430.5299987792969
2022-02-18,435.6199951171875
2022-02-22,422.1099853515625
2022-02-23,402.0899963378906
2022-02-24,417.4100036621094
2022-02-25,429.9800109863281
2022-02-28,432.2099914550781
2022-03-01,432.2099914550781
2022-03-02,423.25
2022-03-03,402.6700134277344
2022-03-04,413.7099914550781
2022-03-07,400.07000732421875
2022-03-08,393.1499938964844
2022-03-09,397.19000244140625
2022-03-10,393.1400146484375
2022-03-11,386.3699951171875
2022-03-14,386.17999267578125
2022-03-15,389.9100036621094
2022-03-16,405.4700012207031
2022-03-17,409.4599914550781
2022-03-18,415.6600036621094
2022-03-21,400.04998779296875
2022-03-22,396.8299865722656
2022-03-23,393.94000244140625
2022-03-24,393.20001220703125
2022-03-25,394.739990234375
2022-03-28,399.07000732421875
2022-03-29,412.010009765625
2022-03-30,406.2699890136719
2022-03-31,407.010009765625
2022-04-01,397.17999267578125
2022-04-04,403.7900085449219
2022-04-05,391.1700134277344
2022-04-06,391.1000061035156
2022-04-07,397.3999938964844
2022-04-08,394.7900085449219
2022-04-11,387.9200134277344
2022-04-12,388.57000732421875
2022-04-13,392.1600036621094
2022-04-14,387.239990234375
2022-04-18,379.489990234375
2022-04-19,394.0799865722656
2022-04-20,396.489990234375
2022-04-21,391.0
2022-04-22,378.8299865722656
2022-04-25,378.1600036621094
2022-04-26,369.7300109863281
2022-04-27,372.9100036621094
2022-04-28,353.8800048828125
2022-04-29,338.0
2022-05-02,351.1199951171875
2022-05-03,343.8399963378906
2022-05-04,353.20001220703125
2022-05-05,341.69000244140625
2022-05-06,341.7900085449219
2022-05-09,333.6000061035156
2022-05-10,335.7200012207031
2022-05-11,325.1300048828125
2022-05-12,327.8500061035156
2022-05-13,340.94000244140625
2022-05-16,336.45001220703125
2022-05-17,336.4599914550781
2022-05-18,328.0199890136719
2022-05-19,336.42999267578125
2022-05-20,341.69000244140625
2022-05-23,343.010009765625
2022-05-24,342.1700134277344
2022-05-25,352.57000732421875
2022-05-26,355.6099853515625
2022-05-27,365.9100036621094
2022-05-31,363.1700134277344
2022-06-01,360.8500061035156
2022-06-02,372.8699951171875
2022-06-03,368.1199951171875
2022-06-06,377.2699890136719
2022-06-07,385.2799987792969
2022-06-08,384.0
2022-06-09,385.44000244140625
2022-06-10,380.5
2022-06-13,380.6300048828125
2022-06-14,377.1300048828125
2022-06-15,385.4200134277344
2022-06-16,379.54998779296875
2022-06-17,379.1700134277344
2022-06-21,386.3599853515625
2022-06-22,389.760009765625
2022-06-23,398.1300048828125
2022-06-24,396.5400085449219
2022-06-27,397.5799865722656
2022-06-28,390.7099914550781
2022-06-29,389.0400085449219
2022-06-30,389.7099914550781
2022-07-01,403.6099853515625
2022-07-05,396.79998779296875
2022-07-06,397.57000732421875
2022-07-07,405.5400085449219
2022-07-08,401.3500061035156
2022-07-11,397.25
2022-07-12,391.489990234375
2022-07-13,401.3699951171875
2022-07-14,399.1499938964844
2022-07-15,406.6000061035156
2022-07-18,406.80999755859375
2022-07-19,410.239990234375
2022-07-20,410.8599853515625
2022-07-21,405.6400146484375
2022-07-22,399.2699890136719
2022-07-25,387.989990234375
2022-07-26,386.75
2022-07-27,392.989990234375
2022-07-28,389.82000732421875
2022-07-29,392.1099853515625
2022-08-01,390.1199951171875
2022-08-02,391.07000732421875
2022-08-03,390.9100036621094
2022-08-04,391.3399963378906
2022-08-05,387.92999267578125
2022-08-08,394.8900146484375
2022-08-09,392.55999755859375
2022-08-10,405.75
2022-08-11,404.1300048828125
2022-08-12,412.239990234375
2022-08-15,410.8599853515625
2022-08-16,410.92999267578125
2022-08-17,411.989990234375
2022-08-18,416.95001220703125
2022-08-19,405.20001220703125
2022-08-22,401.2099914550781
2022-08-23,392.4599914550781
2022-08-24,396.9599914550781
2022-08-25,406.9700012207031
2022-08-26,390.2799987792969
2022-08-29,378.510009765625
2022-08-30,380.3699951171875
2022-08-31,371.8599853515625
2022-09-01,371.6199951171875
2022-09-02,365.79998779296875
2022-09-06,362.7699890136719
2022-09-07,362.6099853515625
2022-09-08,362.0
2022-09-09,367.1199951171875
2022-09-12,364.44000244140625
2022-09-13,350.3800048828125
2022-09-14,340.2799987792969
2022-09-15,349.510009765625
2022-09-16,342.9700012207031
2022-09-19,332.9800109863281
2022-09-20,332.3500061035156
2022-09-21,333.20001220703125
2022-09-22,320.1400146484375
2022-09-23,330.0
2022-09-26,324.739990234375
2022-09-27,314.19000244140625
2022-09-28,321.17999267578125
2022-09-29,316.3500061035156
2022-09-30,310.20001220703125
2022-10-03,316.44000244140625
2022-10-04,330.6099853515625
2022-10-05,335.1300048828125
2022-10-06,324.2200012207031
2022-10-07,314.5199890136719
2022-10-10,309.6700134277344
2022-10-11,303.5
2022-10-12,301.760009765625
2022-10-13,333.260009765625
2022-10-14,317.3399963378906
2022-10-17,321.1600036621094
2022-10-18,328.8999938964844
2022-10-19,323.3999938964844
2022-10-20,319.5
2022-10-21,321.55999755859375
2022-10-24,323.1600036621094
2022-10-25,328.8800048828125
2022-10-26,322.0199890136719
2022-10-27,331.5
2022-10-28,334.79998779296875
2022-10-31,332.239990234375
2022-11-01,333.44000244140625
2022-11-02,339.0299987792969
2022-11-03,352.07000732421875
2022-11-04,359.6499938964844
2022-11-07,347.92999267578125
2022-11-08,337.489990234375
2022-11-09,338.5400085449219
2022-11-10,357.82000732421875
2022-11-11,366.5199890136719
2022-11-14,370.2300109863281
2022-11-15,366.739990234375
2022-11-16,364.4700012207031
2022-11-17,366.7300109863281
2022-11-18,367.8900146484375
2022-11-21,377.8299865722656
2022-11-22,376.07000732421875
2022-11-23,391.739990234375
2022-11-25,389.05999755859375
2022-11-28,382.2900085449219
2022-11-29,383.05999755859375
2022-11-30,388.7300109863281
2022-12-01,385.5799865722656
2022-12-02,382.760009765625
2022-12-05,381.260009765625
2022-12-06,369.3599853515625
2022-12-07,372.1400146484375
2022-12-08,374.94000244140625
2022-12-09,362.6499938964844
2022-12-12,363.3500061035156
2022-12-13,361.8699951171875
2022-12-14,366.739990234375
2022-12-15,356.989990234375
2022-12-16,357.2300109863281
2022-12-19,356.3299865722656
2022-12-20,353.7300109863281
2022-12-21,358.3299865722656
2022-12-22,352.2099914550781
2022-12-23,353.0199890136719
2022-12-27,354.3999938964844
2022-12-28,344.4100036621094
2022-12-29,349.79998779296875
2022-12-30,346.3999938964844
2023-01-03,339.2699890136719
2023-01-04,344.3900146484375
2023-01-05,338.8299865722656
2023-01-06,342.6199951171875
2023-01-09,333.8800048828125
2023-01-10,339.7300109863281
2023-01-11,349.8500061035156
2023-01-12,337.6199951171875
2023-01-13,337.44000244140625
2023-01-17,344.19000244140625
2023-01-18,346.4800109863281
2023-01-19,348.8500061035156
2023-01-20,348.0400085449219
2023-01-23,345.45001220703125
2023-01-24,339.3399963378906
2023-01-25,350.6400146484375
2023-01-26,354.0400085449219
2023-01-27,355.1700134277344
2023-01-30,348.489990234375
2023-01-31,353.0
2023-02-01,359.7900085449219
2023-02-02,360.4700012207031
2023-02-03,359.6199951171875
2023-02-06,355.9800109863281
2023-02-07,357.20001220703125
2023-02-08,353.5899963378906
2023-02-09,354.9700012207031
2023-02-10,354.05999755859375
2023-02-13,355.04998779296875
2023-02-14,347.5799865722656
2023-02-15,360.1000061035156
2023-02-16,356.8299865722656
2023-02-17,357.3599853515625
2023-02-21,350.2300109863281
2023-02-22,348.4599914550781
2023-02-23,307.8599853515625
2023-02-24,297.4700012207031
2023-02-27,295.6300048828125
2023-02-28,294.010009765625
2023-03-01,301.7300109863281
2023-03-02,305.32000732421875
2023-03-03,304.760009765625
2023-03-06,316.32000732421875
2023-03-07,310.8500061035156
2023-03-08,312.1300048828125
2023-03-09,309.1199951171875
2023-03-10,300.1600036621094
2023-03-13,302.5899963378906
2023-03-14,307.1000061035156
2023-03-15,312.6000061035156
2023-03-16,313.94000244140625
2023-03-17,310.6700134277344
2023-03-20,317.17999267578125
2023-03-21,317.6400146484375
2023-03-22,312.2799987792969
2023-03-23,315.42999267578125
2023-03-24,311.510009765625
2023-03-27,322.2200012207031
2023-03-28,324.2300109863281
2023-03-29,327.5799865722656
2023-03-30,327.6499938964844
2023-03-31,329.8699951171875
2023-04-03,332.5199890136719
2023-04-04,328.9700012207031
2023-04-05,328.3800048828125
2023-04-06,330.5799865722656
2023-04-10,329.7099914550781
2023-04-11,332.44000244140625
2023-04-12,326.44000244140625
2023-04-13,332.6000061035156
2023-04-14,330.3800048828125
2023-04-17,329.8999938964844
2023-04-18,326.70001220703125
2023-04-19,325.6600036621094
2023-04-20,322.8999938964844
2023-04-21,330.5199890136719
2023-04-24,330.2699890136719
2023-04-25,329.6300048828125
2023-04-26,339.0299987792969
2023-04-27,317.1400146484375
2023-04-28,317.4700012207031
2023-05-01,311.25
2023-05-02,311.5899963378906
2023-05-03,314.8599853515625
2023-05-04,311.4100036621094
2023-05-05,311.1099853515625
2023-05-08,308.94000244140625
2023-05-09,308.6400146484375
2023-05-10,306.8900146484375
2023-05-11,306.92999267578125
2023-05-12,307.5799865722656
2023-05-15,307.8500061035156
2023-05-16,301.8500061035156
2023-05-17,305.04998779296875
2023-05-18,311.3599853515625
2023-05-19,312.4599914550781
2023-05-22,308.9100036621094
2023-05-23,304.2900085449219
2023-05-24,306.79998779296875
2023-05-25,304.5
2023-05-26,299.8299865722656
2023-05-30,291.3900146484375
2023-05-31,289.8500061035156
2023-06-01,296.6700134277344
2023-06-02,303.19000244140625
2023-06-05,297.8299865722656
2023-06-06,297.739990234375
2023-06-07,297.55999755859375
2023-06-08,299.8999938964844
2023-06-09,298.07000732421875
2023-06-12,301.8599853515625
2023-06-13,301.8900146484375
2023-06-14,305.7200012207031
2023-06-15,325.4599914550781
2023-06-16,331.4100036621094
2023-06-20,325.5400085449219
2023-06-21,323.1099853515625
2023-06-22,321.0400085449219
2023-06-23,316.82000732421875
2023-06-26,319.239990234375
2023-06-27,324.92999267578125
2023-06-28,325.5199890136719
2023-06-29,330.7300109863281
2023-06-30,336.989990234375
2023-07-03,336.6600036621094
2023-07-05,334.9599914550781
2023-07-06,333.9100036621094
2023-07-07,341.67999267578125
2023-07-10,347.4100036621094
2023-07-11,349.7900085449219
2023-07-12,388.5899963378906
2023-07-13,386.8699951171875
2023-07-14,384.6600036621094
2023-07-17,389.739990234375
2023-07-18,392.2900085449219
2023-07-19,392.3299865722656
2023-07-20,387.8299865722656
2023-07-21,385.44000244140625
2023-07-24,385.8999938964844
2023-07-25,397.04998779296875
2023-07-26,401.3599853515625
2023-07-27,402.5799865722656
2023-07-28,400.8800048828125
2023-07-31,396.739990234375
2023-08-01,399.6499938964844
2023-08-02,398.29998779296875
2023-08-03,401.3599853515625
2023-08-04,395.3599853515625
2023-08-07,398.69000244140625
2023-08-08,398.010009765625
2023-08-09,396.2200012207031
2023-08-10,398.3999938964844
2023-08-11,394.1700134277344
2023-08-14,397.5899963378906
2023-08-15,393.82000732421875
2023-08-16,389.1099853515625
2023-08-17,382.29998779296875
2023-08-18,378.8299865722656
2023-08-21,379.8800048828125
2023-08-22,379.7200012207031
2023-08-23,382.6199951171875
2023-08-24,378.8599853515625
2023-08-25,380.7200012207031
2023-08-28,388.25
2023-08-29,386.1700134277344
2023-08-30,394.19000244140625
2023-08-31,387.3999938964844
2023-09-01,391.1400146484375
2023-09-05,389.8900146484375
2023-09-06,384.44000244140625
2023-09-07,389.3500061035156
2023-09-08,387.3699951171875
2023-09-11,394.8999938964844
2023-09-12,393.5899963378906
2023-09-13,396.4599914550781
2023-09-14,399.07000732421875
2023-09-15,388.4800109863281
2023-09-18,384.30999755859375
2023-09-19,382.8299865722656
2023-09-20,384.8399963378906
2023-09-21,378.04998779296875
2023-09-22,381.3500061035156
2023-09-25,383.1099853515625
2023-09-26,379.2200012207031
2023-09-27,380.2099914550781
2023-09-28,382.30999755859375
2023-09-29,378.7900085449219
2023-10-02,380.5400085449219
2023-10-03,364.17999267578125
2023-10-04,371.0
2023-10-05,363.2300109863281
2023-10-06,341.55999755859375
2023-10-09,350.1400146484375
2023-10-10,355.6000061035156
2023-10-11,354.04998779296875
