Date,GEHC
2023-12-06,68.05000305175781
2023-12-07,67.38999938964844
2023-12-08,68.5199966430664
2023-12-11,71.12999725341797
2023-12-12,72.05000305175781
2023-12-13,74.18000030517578
2023-12-14,75.91999816894531
2023-12-15,75.01000213623047
2023-12-18,75.05999755859375
2023-12-19,75.69000244140625
2023-12-20,75.44000244140625
2023-12-21,77.19000244140625
2023-12-22,77.58000183105469
2023-12-26,78.13999938964844
2023-12-27,77.66999816894531
2023-12-28,77.54000091552734
2023-12-29,77.31999969482422
2024-01-02,76.37000274658203
2024-01-03,76.11000061035156
2024-01-04,76.56999969482422
2024-01-05,76.62000274658203
2024-01-08,77.36000061035156
2024-01-09,76.66000366210938
2024-01-10,76.16999816894531
2024-01-11,76.25
2024-01-12,76.16999816894531
2024-01-16,74.97000122070312
2024-01-17,72.75
2024-01-18,73.5199966430664
2024-01-19,74.11000061035156
2024-01-22,74.63999938964844
2024-01-23,73.66999816894531
2024-01-24,71.55000305175781
2024-01-25,72.87000274658203
2024-01-26,73.1500015258789
2024-01-29,74.37999725341797
2024-01-30,74.0
2024-01-31,73.36000061035156
2024-02-01,74.3499984741211
2024-02-02,73.91000366210938
2024-02-05,73.41000366210938
2024-02-06,81.95999908447266
2024-02-07,81.83000183105469
2024-02-08,82.05999755859375
2024-02-09,81.33999633789062
2024-02-12,83.16999816894531
2024-02-13,82.30999755859375
2024-02-14,83.16999816894531
2024-02-15,85.62999725341797
2024-02-16,86.0199966430664
2024-02-20,86.38999938964844
2024-02-21,84.9800033569336
2024-02-22,87.63999938964844
2024-02-23,89.06999969482422
2024-02-26,90.62000274658203
2024-02-27,92.5199966430664
2024-02-28,93.0199966430664
2024-02-29,91.27999877929688
2024-03-01,92.72000122070312
2024-03-04,92.7300033569336
2024-03-05,91.80999755859375
2024-03-06,93.0999984741211
2024-03-07,92.66000366210938
2024-03-08,93.87000274658203
2024-03-11,93.0
2024-03-12,91.81999969482422
2024-03-13,88.4800033569336
2024-03-14,88.33000183105469
2024-03-15,89.41000366210938
2024-03-18,90.61000061035156
2024-03-19,90.77999877929688
2024-03-20,90.88999938964844
2024-03-21,91.19999694824219
2024-03-22,89.7300033569336
2024-03-25,88.27999877929688
2024-03-26,89.06999969482422
2024-03-27,90.30999755859375
2024-03-28,90.91000366210938
2024-04-01,89.52999877929688
2024-04-02,88.11000061035156
2024-04-03,89.02999877929688
2024-04-04,87.95999908447266
2024-04-05,88.47000122070312
2024-04-08,87.70999908447266
2024-04-09,86.94000244140625
2024-04-10,85.38999938964844
2024-04-11,88.20999908447266
2024-04-12,86.27999877929688
2024-04-15,86.12999725341797
2024-04-16,85.87999725341797
2024-04-17,85.19000244140625
2024-04-18,84.97000122070312
2024-04-19,84.48999786376953
2024-04-22,84.30999755859375
2024-04-23,86.23999786376953
2024-04-24,86.72000122070312
2024-04-25,85.94999694824219
2024-04-26,86.23999786376953
2024-04-29,88.94000244140625
2024-04-30,76.23999786376953
2024-05-01,78.26000213623047
2024-05-02,77.83000183105469
2024-05-03,79.47000122070312
2024-05-06,79.80000305175781
2024-05-07,81.43000030517578
2024-05-08,81.11000061035156
2024-05-09,82.7300033569336
2024-05-10,83.4000015258789
2024-05-13,81.02999877929688
2024-05-14,80.5199966430664
2024-05-15,81.91000366210938
2024-05-16,81.30999755859375
2024-05-17,81.86000061035156
2024-05-20,81.75
2024-05-21,81.94000244140625
2024-05-22,80.62000274658203
2024-05-23,79.33000183105469
2024-05-24,79.8499984741211
2024-05-28,78.75
2024-05-29,78.44999694824219
2024-05-30,78.56999969482422
2024-05-31,78.0
2024-06-03,77.1500015258789
2024-06-04,77.5199966430664
2024-06-05,76.95999908447266
2024-06-06,77.0
2024-06-07,76.33999633789062
2024-06-10,75.77999877929688
2024-06-11,74.73999786376953
2024-06-12,75.97000122070312
2024-06-13,76.98999786376953
2024-06-14,76.48999786376953
2024-06-17,77.55000305175781
2024-06-18,78.2699966430664
2024-06-20,79.44000244140625
2024-06-21,79.16999816894531
2024-06-24,78.8499984741211
2024-06-25,78.80999755859375
2024-06-26,78.0
2024-06-27,78.81999969482422
2024-06-28,77.91999816894531
2024-07-01,76.26000213623047
2024-07-02,76.33000183105469
2024-07-03,77.23999786376953
2024-07-05,77.05999755859375
2024-07-08,76.3499984741211
2024-07-09,76.87000274658203
2024-07-10,79.13999938964844
2024-07-11,79.94000244140625
2024-07-12,80.27999877929688
2024-07-15,80.19000244140625
2024-07-16,82.63999938964844
2024-07-17,82.47000122070312
2024-07-18,80.9800033569336
2024-07-19,80.44000244140625
2024-07-22,81.2300033569336
2024-07-23,80.81999969482422
2024-07-24,79.69000244140625
2024-07-25,79.91999816894531
2024-07-26,80.5
2024-07-29,82.05000305175781
2024-07-30,82.6500015258789
2024-07-31,84.62999725341797
2024-08-01,83.4000015258789
2024-08-02,83.44000244140625
2024-08-05,81.5199966430664
2024-08-06,81.55000305175781
2024-08-07,79.33999633789062
2024-08-08,82.31999969482422
2024-08-09,83.4000015258789
2024-08-12,82.37000274658203
2024-08-13,84.16999816894531
2024-08-14,83.47000122070312
2024-08-15,85.30000305175781
2024-08-16,84.80000305175781
2024-08-19,85.58999633789062
2024-08-20,83.94000244140625
2024-08-21,84.4800033569336
2024-08-22,84.37000274658203
2024-08-23,84.77999877929688
2024-08-26,84.48999786376953
2024-08-27,84.41000366210938
2024-08-28,83.93000030517578
2024-08-29,84.08000183105469
2024-08-30,84.81999969482422
2024-09-03,84.80000305175781
2024-09-04,87.55000305175781
2024-09-05,87.29000091552734
2024-09-06,85.08999633789062
2024-09-09,85.12000274658203
2024-09-10,85.55000305175781
2024-09-11,87.19000244140625
2024-09-12,87.45999908447266
2024-09-13,86.91000366210938
2024-09-16,86.63999938964844
2024-09-17,86.79000091552734
2024-09-18,88.52999877929688
2024-09-19,90.62000274658203
2024-09-20,90.27999877929688
2024-09-23,90.87999725341797
2024-09-24,92.20999908447266
2024-09-25,93.01000213623047
2024-09-26,92.48999786376953
2024-09-27,91.98999786376953
2024-09-30,93.8499984741211
2024-10-01,91.66999816894531
2024-10-02,91.04000091552734
2024-10-03,89.87999725341797
2024-10-04,91.41999816894531
2024-10-07,90.05999755859375
2024-10-08,90.69000244140625
2024-10-09,90.7699966430664
2024-10-10,90.25
2024-10-11,91.02999877929688
2024-10-14,91.62000274658203
2024-10-15,90.70999908447266
2024-10-16,90.22000122070312
2024-10-17,90.81999969482422
2024-10-18,91.33999633789062
2024-10-21,89.80000305175781
2024-10-22,89.30999755859375
2024-10-23,89.29000091552734
2024-10-24,88.9000015258789
2024-10-25,88.41999816894531
2024-10-28,85.93000030517578
2024-10-29,85.2699966430664
2024-10-30,87.19999694824219
2024-10-31,87.3499984741211
2024-11-01,86.94999694824219
2024-11-04,86.98999786376953
2024-11-05,88.16999816894531
2024-11-06,86.77999877929688
2024-11-07,88.33000183105469
2024-11-08,85.94000244140625
2024-11-11,85.38999938964844
2024-11-12,84.91999816894531
2024-11-13,84.18000030517578
2024-11-14,82.91999816894531
2024-11-15,81.76000213623047
2024-11-18,82.72000122070312
2024-11-19,82.5199966430664
2024-11-20,84.9000015258789
2024-11-21,82.0
2024-11-22,82.44000244140625
2024-11-25,82.66000366210938
2024-11-26,82.51000213623047
2024-11-27,83.0
2024-11-29,83.22000122070312
2024-12-02,83.08000183105469
2024-12-03,82.56999969482422
2024-12-04,83.01000213623047
2024-12-05,81.56500244140625
2024-12-06,81.23999786376953
2024-12-09,81.9000015258789
2024-12-10,82.36000061035156
2024-12-11,82.75
2024-12-12,81.62999725341797
2024-12-13,81.0999984741211
2024-12-16,80.29000091552734
2024-12-17,79.25
2024-12-18,77.08999633789062
2024-12-19,77.43000030517578
2024-12-20,78.91000366210938
2024-12-23,79.27999877929688
2024-12-24,79.36000061035156
2024-12-26,79.70999908447266
2024-12-27,79.51000213623047
2024-12-30,78.5999984741211
2024-12-31,78.18000030517578
2025-01-02,78.37999725341797
2025-01-03,80.5199966430664
2025-01-06,81.72000122070312
2025-01-07,83.37000274658203
2025-01-08,86.26000213623047
2025-01-10,84.76000213623047
2025-01-13,85.36000061035156
2025-01-14,84.12999725341797
2025-01-15,83.66000366210938
2025-01-16,85.0
2025-01-17,84.73999786376953
2025-01-21,87.33999633789062
2025-01-22,87.33000183105469
2025-01-23,88.16000366210938
2025-01-24,88.66999816894531
2025-01-27,88.98999786376953
2025-01-28,87.77999877929688
2025-01-29,87.8499984741211
2025-01-30,89.55000305175781
2025-01-31,88.30000305175781
2025-02-03,87.51000213623047
2025-02-04,86.93000030517578
2025-02-05,87.16999816894531
2025-02-06,88.55000305175781
2025-02-07,87.63999938964844
2025-02-10,87.5
2025-02-11,87.02999877929688
2025-02-12,85.9000015258789
2025-02-13,93.4800033569336
2025-02-14,92.20999908447266
2025-02-18,92.66999816894531
2025-02-19,92.5199966430664
2025-02-20,92.08999633789062
2025-02-21,91.08999633789062
2025-02-24,90.56999969482422
2025-02-25,90.80999755859375
2025-02-26,90.70999908447266
2025-02-27,89.4000015258789
2025-02-28,87.3499984741211
2025-03-03,86.44999694824219
2025-03-04,84.30999755859375
2025-03-05,84.76000213623047
2025-03-06,85.41000366210938
2025-03-07,86.58000183105469
2025-03-10,85.36000061035156
2025-03-11,85.58999633789062
2025-03-12,83.79000091552734
2025-03-13,81.44999694824219
2025-03-14,81.97000122070312
2025-03-17,82.47000122070312
2025-03-18,82.13999938964844
2025-03-19,82.4000015258789
2025-03-20,81.80999755859375
2025-03-21,81.48999786376953
2025-03-24,81.69999694824219
2025-03-25,82.45999908447266
2025-03-26,81.0
2025-03-27,81.66000366210938
2025-03-28,80.01000213623047
2025-03-31,80.70999908447266
2025-04-01,79.56999969482422
2025-04-02,79.36000061035156
2025-04-03,72.0
2025-04-04,60.5099983215332
2025-04-07,60.9900016784668
2025-04-08,58.75
2025-04-09,64.9800033569336
2025-04-10,62.279998779296875
2025-04-11,62.810001373291016
2025-04-14,64.38999938964844
2025-04-15,63.099998474121094
2025-04-16,61.47999954223633
2025-04-17,62.369998931884766
2025-04-21,60.47999954223633
2025-04-22,61.650001525878906
2025-04-23,64.88999938964844
2025-04-24,67.08000183105469
2025-04-25,68.41999816894531
2025-04-28,68.06999969482422
2025-04-29,68.08999633789062
2025-04-30,70.33000183105469
2025-05-01,67.66999816894531
2025-05-02,70.52999877929688
2025-05-05,69.37000274658203
2025-05-06,67.08999633789062
2025-05-07,68.81999969482422
2025-05-08,70.5
2025-05-09,69.87000274658203
2025-05-12,74.11000061035156
2025-05-13,73.83000183105469
2025-05-14,72.83999633789062
2025-05-15,72.91000366210938
2025-05-16,73.12999725341797
2025-05-19,73.0999984741211
2025-05-20,71.8499984741211
2025-05-21,69.58000183105469
2025-05-22,69.44000244140625
2025-05-23,69.16000366210938
2025-05-27,71.01000213623047
2025-05-28,71.1500015258789
2025-05-29,71.52999877929688
2025-05-30,70.54000091552734
2025-06-02,70.1500015258789
2025-06-03,71.16000366210938
2025-06-04,71.12999725341797
2025-06-05,71.55000305175781
2025-06-06,71.62000274658203
2025-06-09,71.66999816894531
2025-06-10,73.91999816894531
2025-06-11,73.4000015258789
2025-06-12,73.11000061035156
2025-06-13,72.25
2025-06-16,72.86000061035156
2025-06-17,71.13999938964844
2025-06-18,71.88999938964844
2025-06-20,71.27999877929688
2025-06-23,71.16000366210938
2025-06-24,71.9800033569336
2025-06-25,72.75
2025-06-26,74.86000061035156
2025-06-27,74.37999725341797
2025-06-30,74.06999969482422
2025-07-01,75.94999694824219
2025-07-02,76.12000274658203
2025-07-03,76.06999969482422
2025-07-07,74.61000061035156
2025-07-08,75.19999694824219
2025-07-09,75.51000213623047
2025-07-10,76.5
2025-07-11,75.12999725341797
2025-07-14,74.44999694824219
2025-07-15,74.38999938964844
2025-07-16,75.44999694824219
2025-07-17,76.23999786376953
2025-07-18,75.95999908447266
2025-07-21,74.16000366210938
2025-07-22,76.48999786376953
2025-07-23,77.25
2025-07-24,76.7699966430664
2025-07-25,77.61000061035156
2025-07-28,77.73999786376953
2025-07-29,77.72000122070312
2025-07-30,71.63999938964844
2025-07-31,71.31999969482422
2025-08-01,69.8499984741211
2025-08-04,70.63999938964844
2025-08-05,70.73999786376953
2025-08-06,69.95999908447266
2025-08-07,71.0999984741211
2025-08-08,72.0
2025-08-11,73.0
2025-08-12,74.41000366210938
2025-08-13,75.33000183105469
2025-08-14,73.66000366210938
2025-08-15,73.4000015258789
2025-08-18,73.16999816894531
2025-08-19,73.97000122070312
2025-08-20,73.87000274658203
2025-08-21,73.1500015258789
2025-08-22,75.22000122070312
2025-08-25,74.58999633789062
2025-08-26,74.08999633789062
2025-08-27,74.26000213623047
2025-08-28,73.72000122070312
2025-08-29,73.7300033569336
2025-09-02,71.5999984741211
2025-09-03,72.37999725341797
2025-09-04,74.12000274658203
2025-09-05,75.7300033569336
2025-09-08,78.16000366210938
2025-09-09,78.70999908447266
2025-09-10,75.98999786376953
2025-09-11,77.95999908447266
2025-09-12,76.44000244140625
2025-09-15,77.76000213623047
2025-09-16,77.4800033569336
2025-09-17,76.62999725341797
2025-09-18,74.0
2025-09-19,74.91000366210938
2025-09-22,74.7699966430664
2025-09-23,74.5999984741211
2025-09-24,73.9800033569336
2025-09-25,71.5
2025-09-26,72.45999908447266
2025-09-29,73.08999633789062
2025-09-30,75.0999984741211
2025-10-01,75.51000213623047
2025-10-02,76.81999969482422
2025-10-03,76.55999755859375
2025-10-06,76.41000366210938
2025-10-07,74.48999786376953
2025-10-08,75.12999725341797
2025-10-09,74.22000122070312
2025-10-10,71.01000213623047
2025-10-13,71.83999633789062
2025-10-14,72.33999633789062
2025-10-15,73.22000122070312
2025-10-16,73.37999725341797
2025-10-17,74.05000305175781
2025-10-20,75.4800033569336
2025-10-21,76.0999984741211
2025-10-22,76.13999938964844
2025-10-23,77.26000213623047
2025-10-24,78.13999938964844
2025-10-27,78.3499984741211
2025-10-28,79.4000015258789
2025-10-29,77.37999725341797
2025-10-30,75.0
2025-10-31,74.94999694824219
2025-11-03,74.47000122070312
2025-11-04,74.30000305175781
2025-11-05,75.61000061035156
2025-11-06,74.16999816894531
2025-11-07,73.05000305175781
2025-11-10,73.4800033569336
2025-11-11,73.41000366210938
2025-11-12,74.9800033569336
2025-11-13,73.97000122070312
2025-11-14,73.1500015258789
2025-11-17,70.62999725341797
2025-11-18,71.0199966430664
2025-11-19,72.30999755859375
2025-11-20,74.75
2025-11-21,76.44999694824219
2025-11-24,78.23999786376953
2025-11-25,79.95999908447266
2025-11-26,80.62999725341797
2025-11-28,79.98999786376953
2025-12-01,79.23999786376953
2025-12-02,80.22000122070312
2025-12-03,83.58999633789062
2025-12-04,82.5199966430664
2025-12-05,85.45999908447266
2025-12-08,83.08999633789062
2025-12-09,83.02999877929688
2025-12-10,84.47000122070312
2025-12-11,86.05000305175781
2025-12-12,83.95999908447266
2025-12-15,84.44999694824219
2025-12-16,82.25
2025-12-17,82.37999725341797
2025-12-18,82.5199966430664
2025-12-19,82.88999938964844
2025-12-22,83.94000244140625
2025-12-23,83.31999969482422
2025-12-24,83.38999938964844
2025-12-26,83.61000061035156
2025-12-29,83.1500015258789
2025-12-30,83.33000183105469
