Date,SJM
2016-06-28,146.97999572753906
2016-06-29,149.11000061035156
2016-06-30,152.41000366210938
2016-07-01,151.63999938964844
2016-07-05,152.1300048828125
2016-07-06,153.0500030517578
2016-07-07,153.2100067138672
2016-07-08,154.0800018310547
2016-07-11,153.25
2016-07-12,151.86000061035156
2016-07-13,152.67999267578125
2016-07-14,151.5
2016-07-15,152.75999450683594
2016-07-18,152.74000549316406
2016-07-19,152.8300018310547
2016-07-20,152.38999938964844
2016-07-21,152.74000549316406
2016-07-22,152.97000122070312
2016-07-25,154.72000122070312
2016-07-26,152.72000122070312
2016-07-27,151.74000549316406
2016-07-28,152.35000610351562
2016-07-29,154.16000366210938
2016-08-01,154.27999877929688
2016-08-02,154.5800018310547
2016-08-03,152.77000427246094
2016-08-04,156.1999969482422
2016-08-05,155.22999572753906
2016-08-08,154.47000122070312
2016-08-09,153.88999938964844
2016-08-10,153.99000549316406
2016-08-11,152.86000061035156
2016-08-12,152.8300018310547
2016-08-15,152.05999755859375
2016-08-16,151.33999633789062
2016-08-17,153.27999877929688
2016-08-18,154.3699951171875
2016-08-19,154.61000061035156
2016-08-22,156.22999572753906
2016-08-23,143.6300048828125
2016-08-24,142.27999877929688
2016-08-25,140.99000549316406
2016-08-26,138.97999572753906
2016-08-29,141.49000549316406
2016-08-30,139.75999450683594
2016-08-31,141.7899932861328
2016-09-01,140.66000366210938
2016-09-02,141.47000122070312
2016-09-06,141.82000732421875
2016-09-07,140.13999938964844
2016-09-08,139.5800018310547
2016-09-09,135.92999267578125
2016-09-12,137.8300018310547
2016-09-13,136.44000244140625
2016-09-14,136.9499969482422
2016-09-15,137.67999267578125
2016-09-16,137.02999877929688
2016-09-19,137.02999877929688
2016-09-20,135.69000244140625
2016-09-21,136.3300018310547
2016-09-22,137.8699951171875
2016-09-23,137.17999267578125
2016-09-26,137.72000122070312
2016-09-27,133.64999389648438
2016-09-28,134.72000122070312
2016-09-29,134.77000427246094
2016-09-30,135.5399932861328
2016-10-03,135.38999938964844
2016-10-04,133.17999267578125
2016-10-05,133.10000610351562
2016-10-06,133.0800018310547
2016-10-07,132.94000244140625
2016-10-10,134.39999389648438
2016-10-11,132.1699981689453
2016-10-12,132.58999633789062
2016-10-13,133.9199981689453
2016-10-14,133.52000427246094
2016-10-17,133.05999755859375
2016-10-18,132.22000122070312
2016-10-19,132.82000732421875
2016-10-20,129.77999877929688
2016-10-21,130.00999450683594
2016-10-24,129.88999938964844
2016-10-25,130.19000244140625
2016-10-26,130.47999572753906
2016-10-27,129.27999877929688
2016-10-28,131.9199981689453
2016-10-31,131.30999755859375
2016-11-01,130.9499969482422
2016-11-02,130.66000366210938
2016-11-03,130.22000122070312
2016-11-04,129.27000427246094
2016-11-07,131.47000122070312
2016-11-08,132.5800018310547
2016-11-09,131.2100067138672
2016-11-10,127.48999786376953
2016-11-11,127.05999755859375
2016-11-14,128.82000732421875
2016-11-15,128.8000030517578
2016-11-16,129.9499969482422
2016-11-17,124.8499984741211
2016-11-18,124.8499984741211
2016-11-21,126.45999908447266
2016-11-22,126.91999816894531
2016-11-23,125.58000183105469
2016-11-25,126.45999908447266
2016-11-28,126.98999786376953
2016-11-29,127.2699966430664
2016-11-30,125.94999694824219
2016-12-01,124.73999786376953
2016-12-02,125.27999877929688
2016-12-05,126.01000213623047
2016-12-06,126.75
2016-12-07,128.64999389648438
2016-12-08,128.75999450683594
2016-12-09,130.49000549316406
2016-12-12,130.19000244140625
2016-12-13,130.5800018310547
2016-12-14,128.0800018310547
2016-12-15,127.44999694824219
2016-12-16,129.13999938964844
2016-12-19,129.38999938964844
2016-12-20,129.1999969482422
2016-12-21,128.5500030517578
2016-12-22,129.22000122070312
2016-12-23,129.4600067138672
2016-12-27,128.8800048828125
2016-12-28,127.95999908447266
2016-12-29,129.14999389648438
2016-12-30,128.05999755859375
2017-01-03,128.97000122070312
2017-01-04,128.52999877929688
2017-01-05,129.17999267578125
2017-01-06,129.0399932861328
2017-01-09,128.00999450683594
2017-01-10,128.74000549316406
2017-01-11,130.64999389648438
2017-01-12,130.55999755859375
2017-01-13,131.0
2017-01-17,132.25999450683594
2017-01-18,133.0
2017-01-19,132.86000061035156
2017-01-20,133.57000732421875
2017-01-23,133.49000549316406
2017-01-24,134.50999450683594
2017-01-25,135.00999450683594
2017-01-26,135.82000732421875
2017-01-27,135.58999633789062
2017-01-30,134.1199951171875
2017-01-31,135.85000610351562
2017-02-01,135.5
2017-02-02,137.5800018310547
2017-02-03,138.77999877929688
2017-02-06,138.0
2017-02-07,139.66000366210938
2017-02-08,137.19000244140625
2017-02-09,137.6999969482422
2017-02-10,138.02000427246094
2017-02-13,138.7899932861328
2017-02-14,137.92999267578125
2017-02-15,138.52999877929688
2017-02-16,137.83999633789062
2017-02-17,135.9499969482422
2017-02-21,141.9199981689453
2017-02-22,140.72999572753906
2017-02-23,140.8300018310547
2017-02-24,141.17999267578125
2017-02-27,140.9600067138672
2017-02-28,141.72999572753906
2017-03-01,140.69000244140625
2017-03-02,140.9499969482422
2017-03-03,140.49000549316406
2017-03-06,139.99000549316406
2017-03-07,139.1699981689453
2017-03-08,138.44000244140625
2017-03-09,139.69000244140625
2017-03-10,139.49000549316406
2017-03-13,139.11000061035156
2017-03-14,138.9199981689453
2017-03-15,139.13999938964844
2017-03-16,138.72000122070312
2017-03-17,138.5500030517578
2017-03-20,138.5
2017-03-21,134.61000061035156
2017-03-22,133.63999938964844
2017-03-23,133.16000366210938
2017-03-24,133.05999755859375
2017-03-27,132.88999938964844
2017-03-28,133.13999938964844
2017-03-29,132.58999633789062
2017-03-30,131.25999450683594
2017-03-31,131.0800018310547
2017-04-03,131.0800018310547
2017-04-04,130.8000030517578
2017-04-05,130.02000427246094
2017-04-06,129.44000244140625
2017-04-07,129.39999389648438
2017-04-10,127.69000244140625
2017-04-11,127.7699966430664
2017-04-12,128.1999969482422
2017-04-13,127.37999725341797
2017-04-17,128.00999450683594
2017-04-18,128.11000061035156
2017-04-19,127.5
2017-04-20,127.45999908447266
2017-04-21,126.58000183105469
2017-04-24,127.16000366210938
2017-04-25,126.93000030517578
2017-04-26,126.9000015258789
2017-04-27,126.41000366210938
2017-04-28,126.72000122070312
2017-05-01,125.88999938964844
2017-05-02,124.66999816894531
2017-05-03,124.95999908447266
2017-05-04,125.5999984741211
2017-05-05,126.08000183105469
2017-05-08,126.23999786376953
2017-05-09,125.48999786376953
2017-05-10,125.33999633789062
2017-05-11,125.04000091552734
2017-05-12,124.75
2017-05-15,124.77999877929688
2017-05-16,124.7699966430664
2017-05-17,125.79000091552734
2017-05-18,125.9000015258789
2017-05-19,126.01000213623047
2017-05-22,126.95999908447266
2017-05-23,127.54000091552734
2017-05-24,127.75
2017-05-25,128.0
2017-05-26,128.1699981689453
2017-05-30,127.7699966430664
2017-05-31,127.8499984741211
2017-06-01,130.22999572753906
2017-06-02,130.50999450683594
2017-06-05,130.5
2017-06-06,130.52000427246094
2017-06-07,130.8800048828125
2017-06-08,128.50999450683594
2017-06-09,127.16000366210938
2017-06-12,128.0500030517578
2017-06-13,128.24000549316406
2017-06-14,127.4800033569336
2017-06-15,127.1500015258789
2017-06-16,124.72000122070312
2017-06-19,124.16000366210938
2017-06-20,122.37000274658203
2017-06-21,121.56999969482422
2017-06-22,121.2300033569336
2017-06-23,120.72000122070312
2017-06-26,122.05999755859375
2017-06-27,120.16999816894531
2017-06-28,119.80999755859375
2017-06-29,118.0199966430664
2017-06-30,118.33000183105469
2017-07-03,118.1500015258789
2017-07-05,116.30000305175781
2017-07-06,115.11000061035156
2017-07-07,115.38999938964844
2017-07-10,114.41000366210938
2017-07-11,114.44999694824219
2017-07-12,115.16000366210938
2017-07-13,116.33999633789062
2017-07-14,116.75
2017-07-17,118.56999969482422
2017-07-18,116.4800033569336
2017-07-19,116.76000213623047
2017-07-20,118.25
2017-07-21,118.4800033569336
2017-07-24,119.61000061035156
2017-07-25,121.0199966430664
2017-07-26,120.70999908447266
2017-07-27,122.12999725341797
2017-07-28,122.41999816894531
2017-07-31,121.9000015258789
2017-08-01,120.73999786376953
2017-08-02,120.80999755859375
2017-08-03,121.16999816894531
2017-08-04,121.47000122070312
2017-08-07,122.56999969482422
2017-08-08,121.79000091552734
2017-08-09,122.19000244140625
2017-08-10,121.72000122070312
2017-08-11,122.27999877929688
2017-08-14,123.01000213623047
2017-08-15,122.91999816894531
2017-08-16,123.18000030517578
2017-08-17,122.66000366210938
2017-08-18,121.9000015258789
2017-08-21,121.8499984741211
2017-08-22,119.86000061035156
2017-08-23,118.8499984741211
2017-08-24,107.51000213623047
2017-08-25,105.1500015258789
2017-08-28,105.4000015258789
2017-08-29,104.69999694824219
2017-08-30,104.23999786376953
2017-08-31,104.76000213623047
2017-09-01,104.83999633789062
2017-09-05,106.08000183105469
2017-09-06,106.20999908447266
2017-09-07,106.0199966430664
2017-09-08,107.13999938964844
2017-09-11,107.0999984741211
2017-09-12,107.75
2017-09-13,107.05000305175781
2017-09-14,108.48999786376953
2017-09-15,110.22000122070312
2017-09-18,111.05999755859375
2017-09-19,109.51000213623047
2017-09-20,106.6500015258789
2017-09-21,105.91999816894531
2017-09-22,104.58999633789062
2017-09-25,105.56999969482422
2017-09-26,106.08000183105469
2017-09-27,106.80000305175781
2017-09-28,105.12000274658203
2017-09-29,104.93000030517578
2017-10-02,104.72000122070312
2017-10-03,104.29000091552734
2017-10-04,105.0199966430664
2017-10-05,105.5999984741211
2017-10-06,104.23999786376953
2017-10-09,102.9000015258789
2017-10-10,103.69000244140625
2017-10-11,104.2699966430664
2017-10-12,106.01000213623047
2017-10-13,105.11000061035156
2017-10-16,105.95999908447266
2017-10-17,104.6500015258789
2017-10-18,104.13999938964844
2017-10-19,104.0
2017-10-20,104.22000122070312
2017-10-23,104.79000091552734
2017-10-24,104.41999816894531
2017-10-25,103.93000030517578
2017-10-26,104.13999938964844
2017-10-27,103.70999908447266
2017-10-30,101.91000366210938
2017-10-31,106.05000305175781
2017-11-01,105.22000122070312
2017-11-02,103.12999725341797
2017-11-03,102.22000122070312
2017-11-06,99.98999786376953
2017-11-07,101.7699966430664
2017-11-08,103.37999725341797
2017-11-09,102.5999984741211
2017-11-10,104.12000274658203
2017-11-13,106.48999786376953
2017-11-14,108.19000244140625
2017-11-15,106.51000213623047
2017-11-16,116.6500015258789
2017-11-17,114.19000244140625
2017-11-20,114.01000213623047
2017-11-21,113.54000091552734
2017-11-22,112.69999694824219
2017-11-24,111.37000274658203
2017-11-27,113.25
2017-11-28,114.93000030517578
2017-11-29,117.66000366210938
2017-11-30,116.66999816894531
2017-12-01,115.61000061035156
2017-12-04,119.38999938964844
2017-12-05,117.45999908447266
2017-12-06,118.91000366210938
2017-12-07,118.47000122070312
2017-12-08,118.61000061035156
2017-12-11,117.26000213623047
2017-12-12,117.94999694824219
2017-12-13,118.1500015258789
2017-12-14,118.5199966430664
2017-12-15,119.44000244140625
2017-12-18,120.61000061035156
2017-12-19,121.47000122070312
2017-12-20,123.41999816894531
2017-12-21,123.91000366210938
2017-12-22,125.22000122070312
2017-12-26,125.2699966430664
2017-12-27,124.79000091552734
2017-12-28,124.88999938964844
2017-12-29,124.23999786376953
2018-01-02,123.72000122070312
2018-01-03,123.4000015258789
2018-01-04,124.38999938964844
2018-01-05,125.55000305175781
2018-01-08,126.69000244140625
2018-01-09,126.79000091552734
2018-01-10,124.16000366210938
2018-01-11,123.1500015258789
2018-01-12,123.43000030517578
2018-01-16,124.01000213623047
2018-01-17,125.83999633789062
2018-01-18,125.68000030517578
2018-01-19,127.52999877929688
2018-01-22,127.37999725341797
2018-01-23,128.0399932861328
2018-01-24,126.94000244140625
2018-01-25,129.5500030517578
2018-01-26,131.05999755859375
2018-01-29,129.4199981689453
2018-01-30,127.45999908447266
2018-01-31,126.88999938964844
2018-02-01,126.02999877929688
2018-02-02,120.12000274658203
2018-02-05,116.62999725341797
2018-02-06,119.91999816894531
2018-02-07,119.83000183105469
2018-02-08,118.37000274658203
2018-02-09,119.5199966430664
2018-02-12,119.4000015258789
2018-02-13,119.69000244140625
2018-02-14,121.01000213623047
2018-02-15,122.6500015258789
2018-02-16,124.45999908447266
2018-02-20,123.87000274658203
2018-02-21,120.81999969482422
2018-02-22,122.83999633789062
2018-02-23,124.55000305175781
2018-02-26,127.0199966430664
2018-02-27,126.63999938964844
2018-02-28,126.30000305175781
2018-03-01,126.9000015258789
2018-03-02,128.4499969482422
2018-03-05,130.02000427246094
2018-03-06,129.67999267578125
2018-03-07,128.72000122070312
2018-03-08,129.6699981689453
2018-03-09,129.9199981689453
2018-03-12,130.30999755859375
2018-03-13,131.52999877929688
2018-03-14,130.85000610351562
2018-03-15,124.8499984741211
2018-03-16,125.83999633789062
2018-03-19,126.29000091552734
2018-03-20,125.43000030517578
2018-03-21,120.16000366210938
2018-03-22,118.27999877929688
2018-03-23,118.76000213623047
2018-03-26,121.69999694824219
2018-03-27,122.41000366210938
2018-03-28,123.30000305175781
2018-03-29,124.01000213623047
2018-04-02,119.7699966430664
2018-04-03,121.72000122070312
2018-04-04,123.69999694824219
2018-04-05,124.0
2018-04-06,123.94000244140625
2018-04-09,125.11000061035156
2018-04-10,124.38999938964844
2018-04-11,123.61000061035156
2018-04-12,122.63999938964844
2018-04-13,122.8499984741211
2018-04-16,120.94999694824219
2018-04-17,120.55000305175781
2018-04-18,120.18000030517578
2018-04-19,117.04000091552734
2018-04-20,114.91999816894531
2018-04-23,114.56999969482422
2018-04-24,114.55000305175781
2018-04-25,115.54000091552734
2018-04-26,115.36000061035156
2018-04-27,116.18000030517578
2018-04-30,114.08000183105469
2018-05-01,115.01000213623047
2018-05-02,113.83000183105469
2018-05-03,111.41000366210938
2018-05-04,113.30999755859375
2018-05-07,112.6500015258789
2018-05-08,112.8499984741211
2018-05-09,113.79000091552734
2018-05-10,114.16000366210938
2018-05-11,113.0199966430664
2018-05-14,111.58000183105469
2018-05-15,110.98999786376953
2018-05-16,112.04000091552734
2018-05-17,111.31999969482422
2018-05-18,107.94000244140625
2018-05-21,108.29000091552734
2018-05-22,109.41000366210938
2018-05-23,110.22000122070312
2018-05-24,109.83999633789062
2018-05-25,109.73999786376953
2018-05-29,108.68000030517578
2018-05-30,108.58999633789062
2018-05-31,107.5
2018-06-01,106.19999694824219
2018-06-04,107.04000091552734
2018-06-05,106.0999984741211
2018-06-06,106.5199966430664
2018-06-07,100.80000305175781
2018-06-08,102.5199966430664
2018-06-11,106.16999816894531
2018-06-12,105.9000015258789
2018-06-13,103.83000183105469
2018-06-14,103.75
2018-06-15,105.7300033569336
2018-06-18,104.19000244140625
2018-06-19,104.5199966430664
2018-06-20,106.36000061035156
2018-06-21,105.38999938964844
2018-06-22,105.70999908447266
2018-06-25,108.2300033569336
2018-06-26,109.12000274658203
2018-06-27,110.04000091552734
2018-06-28,109.05000305175781
2018-06-29,107.4800033569336
2018-07-02,105.16000366210938
2018-07-03,107.29000091552734
2018-07-05,110.63999938964844
2018-07-06,111.73999786376953
2018-07-09,110.91000366210938
2018-07-10,109.13999938964844
2018-07-11,109.8499984741211
2018-07-12,109.7300033569336
2018-07-13,111.05999755859375
2018-07-16,108.41000366210938
2018-07-17,110.98999786376953
2018-07-18,109.01000213623047
2018-07-19,109.56999969482422
2018-07-20,109.47000122070312
2018-07-23,108.69999694824219
2018-07-24,107.61000061035156
2018-07-25,108.5199966430664
2018-07-26,110.1500015258789
2018-07-27,110.0199966430664
2018-07-30,111.04000091552734
2018-07-31,111.12000274658203
2018-08-01,109.4000015258789
2018-08-02,112.31999969482422
2018-08-03,116.23999786376953
2018-08-06,114.47000122070312
2018-08-07,112.80999755859375
2018-08-08,111.91000366210938
2018-08-09,110.69999694824219
2018-08-10,110.83000183105469
2018-08-13,111.0999984741211
2018-08-14,111.44000244140625
2018-08-15,112.58999633789062
2018-08-16,112.08999633789062
2018-08-17,114.58999633789062
2018-08-20,115.87000274658203
2018-08-21,108.19999694824219
2018-08-22,105.4000015258789
2018-08-23,104.44999694824219
2018-08-24,105.05000305175781
2018-08-27,105.83000183105469
2018-08-28,104.25
2018-08-29,103.66000366210938
2018-08-30,102.97000122070312
2018-08-31,103.37999725341797
2018-09-04,103.69000244140625
2018-09-05,107.1500015258789
2018-09-06,109.7699966430664
2018-09-07,109.52999877929688
2018-09-10,110.16999816894531
2018-09-11,109.19000244140625
2018-09-12,110.19999694824219
2018-09-13,110.93000030517578
2018-09-14,111.08000183105469
2018-09-17,111.6500015258789
2018-09-18,110.47000122070312
2018-09-19,109.16999816894531
2018-09-20,109.6500015258789
2018-09-21,110.16000366210938
2018-09-24,108.69999694824219
2018-09-25,108.37000274658203
2018-09-26,105.66000366210938
2018-09-27,102.37000274658203
2018-09-28,102.61000061035156
2018-10-01,102.51000213623047
2018-10-02,103.16999816894531
2018-10-03,101.62999725341797
2018-10-04,101.69000244140625
2018-10-05,102.94999694824219
2018-10-08,104.4000015258789
2018-10-09,101.97000122070312
2018-10-10,103.54000091552734
2018-10-11,102.16999816894531
2018-10-12,103.16000366210938
2018-10-15,103.93000030517578
2018-10-16,105.38999938964844
2018-10-17,103.80000305175781
2018-10-18,102.9000015258789
2018-10-19,104.9800033569336
2018-10-22,104.70999908447266
2018-10-23,105.86000061035156
2018-10-24,107.26000213623047
2018-10-25,106.52999877929688
2018-10-26,105.36000061035156
2018-10-29,107.70999908447266
2018-10-30,109.5999984741211
2018-10-31,108.31999969482422
2018-11-01,109.73999786376953
2018-11-02,105.69000244140625
2018-11-05,107.9800033569336
2018-11-06,109.91999816894531
2018-11-07,110.79000091552734
2018-11-08,110.91999816894531
2018-11-09,112.87999725341797
2018-11-12,114.19999694824219
2018-11-13,113.83000183105469
2018-11-14,113.94000244140625
2018-11-15,112.94000244140625
2018-11-16,113.05999755859375
2018-11-19,111.8499984741211
2018-11-20,112.27999877929688
2018-11-21,109.98999786376953
2018-11-23,110.70999908447266
2018-11-26,109.01000213623047
2018-11-27,109.18000030517578
2018-11-28,101.27999877929688
2018-11-29,103.44000244140625
2018-11-30,104.51000213623047
2018-12-03,103.26000213623047
2018-12-04,102.23999786376953
2018-12-06,100.83000183105469
2018-12-07,98.16999816894531
2018-12-10,99.16000366210938
2018-12-11,100.87999725341797
2018-12-12,101.68000030517578
2018-12-13,103.7699966430664
2018-12-14,101.91000366210938
2018-12-17,99.0
2018-12-18,97.33999633789062
2018-12-19,96.9000015258789
2018-12-20,95.41999816894531
2018-12-21,96.0999984741211
2018-12-24,93.16000366210938
2018-12-26,94.77999877929688
2018-12-27,94.38999938964844
2018-12-28,93.91000366210938
2018-12-31,93.48999786376953
2019-01-02,93.87999725341797
2019-01-03,94.58999633789062
2019-01-04,95.87999725341797
2019-01-07,97.16999816894531
2019-01-08,99.68000030517578
2019-01-09,99.68000030517578
2019-01-10,101.4800033569336
2019-01-11,102.19000244140625
2019-01-14,102.62999725341797
2019-01-15,103.16999816894531
2019-01-16,103.2300033569336
2019-01-17,104.18000030517578
2019-01-18,104.79000091552734
2019-01-22,104.98999786376953
2019-01-23,104.19000244140625
2019-01-24,101.7699966430664
2019-01-25,101.44000244140625
2019-01-28,102.87000274658203
2019-01-29,103.25
2019-01-30,103.4800033569336
2019-01-31,104.87999725341797
2019-02-01,103.83000183105469
2019-02-04,104.94000244140625
2019-02-05,105.37000274658203
2019-02-06,105.26000213623047
2019-02-07,103.83000183105469
2019-02-08,103.61000061035156
2019-02-11,103.33999633789062
2019-02-12,104.36000061035156
2019-02-13,103.7300033569336
2019-02-14,101.54000091552734
2019-02-15,103.37999725341797
2019-02-19,104.01000213623047
2019-02-20,106.94000244140625
2019-02-21,106.7699966430664
2019-02-22,101.41999816894531
2019-02-25,101.05999755859375
2019-02-26,106.08999633789062
2019-02-27,107.56999969482422
2019-02-28,105.91000366210938
2019-03-01,105.41999816894531
2019-03-04,102.54000091552734
2019-03-05,102.08000183105469
2019-03-06,103.41000366210938
2019-03-07,102.62999725341797
2019-03-08,102.48999786376953
2019-03-11,103.12999725341797
2019-03-12,102.80000305175781
2019-03-13,103.26000213623047
2019-03-14,103.8499984741211
2019-03-15,105.58000183105469
2019-03-18,107.0199966430664
2019-03-19,106.91000366210938
2019-03-20,107.06999969482422
2019-03-21,111.58999633789062
2019-03-22,114.30000305175781
2019-03-25,115.93000030517578
2019-03-26,115.70999908447266
