Date,IBM
2015-12-23,132.44741821289062
2015-12-24,132.170166015625
2015-12-28,131.55831909179688
2015-12-29,133.6328887939453
2015-12-30,133.2122344970703
2015-12-31,131.56787109375
2016-01-04,129.9713134765625
2016-01-05,129.87571716308594
2016-01-06,129.22561645507812
2016-01-07,127.01720428466797
2016-01-08,125.84130096435547
2016-01-11,127.37093353271484
2016-01-12,127.05545043945312
2016-01-13,125.40152740478516
2016-01-14,127.06501007080078
2016-01-15,124.31166076660156
2016-01-19,122.4760971069336
2016-01-20,116.5009536743164
2016-01-21,117.5047836303711
2016-01-22,117.11280822753906
2016-01-25,116.7112808227539
2016-01-26,117.1988525390625
2016-01-27,115.64053344726562
2016-01-28,116.84512329101562
2016-01-29,119.3021011352539
2016-02-01,119.34034729003906
2016-02-02,117.53346252441406
2016-02-03,119.23518371582031
2016-02-04,122.03633117675781
2016-02-05,122.9158706665039
2016-02-08,121.39579010009766
2016-02-09,118.61376953125
2016-02-10,114.9043960571289
2016-02-11,112.66730499267578
2016-02-12,115.7170181274414
2016-02-16,117.34225463867188
2016-02-17,120.55449676513672
2016-02-18,126.62523651123047
2016-02-19,127.22753143310547
2016-02-22,127.88719177246094
2016-02-23,126.57743835449219
2016-02-24,126.95984649658203
2016-02-25,128.5850830078125
2016-02-26,126.22370910644531
2016-02-29,125.26768493652344
2016-03-01,128.46080017089844
2016-03-02,130.30592346191406
2016-03-03,131.73995971679688
2016-03-04,131.73995971679688
2016-03-07,133.9866180419922
2016-03-08,132.95411682128906
2016-03-09,134.2351837158203
2016-03-10,134.0248565673828
2016-03-11,136.09942626953125
2016-03-14,136.50096130371094
2016-03-15,136.67303466796875
2016-03-16,138.4225616455078
2016-03-17,140.5736083984375
2016-03-18,140.6214141845703
2016-03-21,142.09368896484375
2016-03-22,141.58700561523438
2016-03-23,139.0057373046875
2016-03-24,141.44358825683594
2016-03-28,141.87380981445312
2016-03-29,142.76290893554688
2016-03-30,141.88336181640625
2016-03-31,144.7896728515625
2016-04-01,145.8126220703125
2016-04-04,145.38241577148438
2016-04-05,143.4034423828125
2016-04-06,143.4225616455078
2016-04-07,141.73040771484375
2016-04-08,142.7820281982422
2016-04-11,142.68641662597656
2016-04-12,143.04971313476562
2016-04-13,144.579345703125
2016-04-14,144.51242065429688
2016-04-15,145.0478057861328
2016-04-18,145.82217407226562
2016-04-19,137.66729736328125
2016-04-20,139.68450927734375
2016-04-21,142.73422241210938
2016-04-22,141.9694061279297
2016-04-25,142.26577758789062
2016-04-26,142.52389526367188
2016-04-27,143.85276794433594
2016-04-28,140.602294921875
2016-04-29,139.52198791503906
2016-05-02,138.88145446777344
2016-05-03,137.7915802001953
2016-05-04,137.90631103515625
2016-05-05,140.0286865234375
2016-05-06,140.8126220703125
2016-05-09,140.8604278564453
2016-05-10,143.374755859375
2016-05-11,142.3996124267578
2016-05-12,142.29444885253906
2016-05-13,141.2237091064453
2016-05-16,142.88719177246094
2016-05-17,141.49139404296875
2016-05-18,140.8604278564453
2016-05-19,138.55641174316406
2016-05-20,140.77438354492188
2016-05-23,140.31549072265625
2016-05-24,141.7877655029297
2016-05-25,145.0191192626953
2016-05-26,145.73614501953125
2016-05-27,146.11854553222656
2016-05-31,146.97897338867188
2016-06-01,145.8030548095703
2016-06-02,146.74952697753906
2016-06-03,146.16635131835938
2016-06-06,146.0133819580078
2016-06-07,146.58700561523438
2016-06-08,147.2275390625
2016-06-09,146.67303466796875
2016-06-10,145.66921997070312
2016-06-13,144.6271514892578
2016-06-14,144.4168243408203
2016-06-15,144.0535430908203
2016-06-16,144.4168243408203
2016-06-17,145.30592346191406
2016-06-20,146.8546905517578
2016-06-21,147.27532958984375
2016-06-22,146.1950225830078
2016-06-23,148.51815795898438
2016-06-24,140.14340209960938
2016-06-27,137.18930053710938
2016-06-28,139.29254150390625
2016-06-29,141.93116760253906
2016-06-30,145.10516357421875
2016-07-01,145.6501007080078
2016-07-05,145.0095672607422
2016-07-06,145.66921997070312
2016-07-07,145.88909912109375
2016-07-08,147.66729736328125
2016-07-11,148.49903869628906
2016-07-12,150.13385009765625
2016-07-13,151.07073974609375
2016-07-14,153.23135375976562
2016-07-15,152.7533416748047
2016-07-18,152.829833984375
2016-07-19,152.5621337890625
2016-07-20,154.26385498046875
2016-07-21,153.3938751220703
2016-07-22,154.94264221191406
2016-07-25,155.49713134765625
2016-07-26,154.9904327392578
2016-07-27,154.71319580078125
2016-07-28,154.27342224121094
2016-07-29,153.55641174316406
2016-08-01,154.3498992919922
2016-08-02,153.51815795898438
2016-08-03,153.6042022705078
2016-08-04,154.4455108642578
2016-08-05,156.30975341796875
2016-08-08,154.91395568847656
2016-08-09,154.6558380126953
2016-08-10,154.9521942138672
2016-08-11,156.3384246826172
2016-08-12,154.82791137695312
2016-08-15,154.76100158691406
2016-08-16,153.6328887939453
2016-08-17,153.3843231201172
2016-08-18,154.26385498046875
2016-08-19,153.0019073486328
2016-08-22,152.9636688232422
2016-08-23,153.2122344970703
2016-08-24,152.05545043945312
2016-08-25,151.65391540527344
2016-08-26,151.35755920410156
2016-08-29,152.69598388671875
2016-08-30,152.3900604248047
2016-08-31,151.89292907714844
2016-09-01,152.52389526367188
2016-09-02,152.53346252441406
2016-09-06,153.29827880859375
2016-09-07,154.53155517578125
2016-09-08,152.0076446533203
2016-09-09,148.8432159423828
2016-09-12,151.32887268066406
2016-09-13,148.9579315185547
2016-09-14,147.27532958984375
2016-09-15,148.8145294189453
2016-09-16,147.07456970214844
2016-09-19,148.0592803955078
2016-09-20,147.65774536132812
2016-09-21,148.69024658203125
2016-09-22,149.24473571777344
2016-09-23,148.1644287109375
2016-09-26,147.2084197998047
2016-09-27,149.87571716308594
2016-09-28,151.32887268066406
2016-09-29,151.1567840576172
2016-09-30,151.86424255371094
2016-10-03,150.67877197265625
2016-10-04,149.579345703125
2016-10-05,150.17208862304688
2016-10-06,149.9808807373047
2016-10-07,148.8240966796875
2016-10-10,150.11471557617188
2016-10-11,147.9827880859375
2016-10-12,147.50477600097656
2016-10-13,146.95985412597656
2016-10-14,147.65774536132812
2016-10-17,147.9636688232422
2016-10-18,144.09178161621094
2016-10-19,144.6080322265625
2016-10-20,144.85659790039062
2016-10-21,143.04971313476562
2016-10-24,143.94837951660156
2016-10-25,144.24473571777344
2016-10-26,145.13385009765625
2016-10-27,146.6061248779297
2016-10-28,145.89866638183594
2016-10-31,146.93116760253906
2016-11-01,146.07073974609375
2016-11-02,145.26768493652344
2016-11-03,145.66921997070312
2016-11-04,145.72657775878906
2016-11-07,148.87188720703125
2016-11-08,148.34608459472656
2016-11-09,148.0019073486328
2016-11-10,153.1739959716797
2016-11-11,154.17782592773438
2016-11-14,151.2523956298828
2016-11-15,151.69215393066406
2016-11-16,152.28489685058594
2016-11-17,152.7724609375
2016-11-18,153.33651733398438
2016-11-21,155.6118621826172
2016-11-22,155.51625061035156
2016-11-23,154.85659790039062
2016-11-25,155.965576171875
2016-11-28,157.28489685058594
2016-11-29,156.3384246826172
2016-11-30,155.08604431152344
2016-12-01,152.7915802001953
2016-12-02,152.9827880859375
2016-12-05,152.81069946289062
2016-12-06,153.29827880859375
2016-12-07,157.5430145263672
2016-12-08,158.08795166015625
2016-12-09,159.1969451904297
2016-12-12,158.2218017578125
2016-12-13,160.88909912109375
2016-12-14,161.09942626953125
2016-12-15,160.6309814453125
2016-12-16,159.397705078125
2016-12-19,159.3498992919922
2016-12-20,160.2294464111328
2016-12-21,159.9713134765625
2016-12-22,159.71319580078125
2016-12-23,159.3785858154297
2016-12-27,159.7896728515625
2016-12-28,158.88145446777344
2016-12-29,159.27342224121094
2016-12-30,158.69024658203125
2017-01-03,159.8374786376953
2017-01-04,161.81643676757812
2017-01-05,161.28106689453125
2017-01-06,162.07456970214844
2017-01-09,160.27725219726562
2017-01-10,158.2409210205078
2017-01-11,160.3728485107422
2017-01-12,160.56405639648438
2017-01-13,159.9808807373047
2017-01-17,160.50669860839844
2017-01-18,159.46463012695312
2017-01-19,159.47418212890625
2017-01-20,163.04971313476562
2017-01-23,163.50860595703125
2017-01-24,168.1644287109375
2017-01-25,170.44932556152344
2017-01-26,170.8030548095703
2017-01-27,169.50286865234375
2017-01-30,168.06883239746094
2017-01-31,166.84512329101562
2017-02-01,166.625244140625
2017-02-02,166.90248107910156
2017-02-03,168.08795166015625
2017-02-06,168.12619018554688
2017-02-07,170.6118621826172
2017-02-08,168.4225616455078
2017-02-09,169.4168243408203
2017-02-10,170.82217407226562
2017-02-13,171.47227478027344
2017-02-14,172.2084197998047
2017-02-15,173.69024658203125
2017-02-16,173.4512481689453
2017-02-17,172.72467041015625
2017-02-21,172.33270263671875
2017-02-22,173.18356323242188
2017-02-23,173.6615753173828
2017-02-24,173.374755859375
2017-02-27,171.51051330566406
2017-02-28,171.91204833984375
2017-03-01,173.94837951660156
2017-03-02,172.5908203125
2017-03-03,172.13192749023438
2017-03-06,172.53346252441406
2017-03-07,172.44741821289062
2017-03-08,171.55831909179688
2017-03-09,169.3881378173828
2017-03-10,170.0095672607422
2017-03-13,168.69981384277344
2017-03-14,167.9923553466797
2017-03-15,168.07839965820312
2017-03-16,169.4455108642578
2017-03-17,167.92543029785156
2017-03-20,167.97323608398438
2017-03-21,166.2332763671875
2017-03-22,167.09368896484375
2017-03-23,167.13192749023438
2017-03-24,166.1854705810547
2017-03-27,166.12811279296875
2017-03-28,166.8355712890625
2017-03-29,166.29063415527344
2017-03-30,166.21414184570312
2017-03-31,166.48184204101562
2017-04-03,166.8260040283203
2017-04-04,166.84512329101562
2017-04-05,165.27725219726562
2017-04-06,164.86614990234375
2017-04-07,164.56979370117188
2017-04-10,163.67112731933594
2017-04-11,163.07839965820312
2017-04-12,163.15487670898438
2017-04-13,162.07456970214844
2017-04-17,163.57553100585938
2017-04-18,162.5717010498047
2017-04-19,154.579345703125
2017-04-20,155.1625213623047
2017-04-21,153.32696533203125
2017-04-24,153.68069458007812
2017-04-25,153.33651733398438
2017-04-26,153.02102661132812
2017-04-27,153.26959228515625
2017-04-28,153.2409210205078
2017-05-01,151.8546905517578
2017-05-02,152.10325622558594
2017-05-03,151.65391540527344
2017-05-04,152.05545043945312
2017-05-05,148.23135375976562
2017-05-08,146.30018615722656
2017-05-09,145.420654296875
2017-05-10,144.5984649658203
2017-05-11,144.0248565673828
2017-05-12,143.75717163085938
2017-05-15,144.84703063964844
2017-05-16,146.92160034179688
2017-05-17,144.29254150390625
2017-05-18,144.14913940429688
2017-05-19,145.29637145996094
2017-05-22,145.92733764648438
2017-05-23,145.3441619873047
2017-05-24,145.8030548095703
2017-05-25,146.46270751953125
2017-05-26,145.783935546875
2017-05-30,145.05735778808594
2017-05-31,145.91778564453125
2017-06-01,145.95602416992188
2017-06-02,145.36329650878906
2017-06-05,145.70745849609375
2017-06-06,145.66921997070312
2017-06-07,144.34034729003906
2017-06-08,145.4110870361328
2017-06-09,147.32313537597656
2017-06-12,148.3556365966797
2017-06-13,147.46653747558594
2017-06-14,147.04588317871094
2017-06-15,147.4378662109375
2017-06-16,148.54684448242188
2017-06-19,148.0305938720703
2017-06-20,148.13575744628906
2017-06-21,147.02676391601562
2017-06-22,147.6099395751953
2017-06-23,147.33270263671875
2017-06-26,148.4034423828125
2017-06-27,147.94454956054688
2017-06-28,148.48948669433594
2017-06-29,147.35182189941406
2017-06-30,147.06500244140625
2017-07-03,148.73805236816406
2017-07-05,146.91204833984375
2017-07-06,145.65965270996094
2017-07-07,146.21414184570312
2017-07-10,146.67303466796875
2017-07-11,146.45315551757812
2017-07-12,146.9407196044922
2017-07-13,146.87380981445312
2017-07-14,147.4569854736328
2017-07-17,146.28106689453125
2017-07-18,147.2275390625
2017-07-19,141.0420684814453
2017-07-20,141.16635131835938
2017-07-21,140.6118621826172
2017-07-24,139.56979370117188
2017-07-25,139.76100158691406
2017-07-26,138.96749877929688
2017-07-27,138.69024658203125
2017-07-28,137.94454956054688
2017-07-31,138.30784606933594
2017-08-01,138.91014099121094
2017-08-02,138.09751892089844
2017-08-03,138.5659637451172
2017-08-04,138.7762908935547
2017-08-07,137.16061401367188
2017-08-08,135.8604278564453
2017-08-09,135.53536987304688
2017-08-10,135.602294921875
2017-08-11,135.602294921875
2017-08-14,136.06118774414062
2017-08-15,135.82217407226562
2017-08-16,136.2332763671875
2017-08-17,134.51242065429688
2017-08-18,133.55641174316406
2017-08-21,134.15870666503906
2017-08-22,134.8087921142578
2017-08-23,135.88909912109375
2017-08-24,136.65391540527344
2017-08-25,137.41873168945312
2017-08-28,136.24282836914062
2017-08-29,136.84512329101562
2017-08-30,136.29063415527344
2017-08-31,136.73995971679688
2017-09-01,137.74378967285156
2017-09-05,136.74952697753906
2017-09-06,137.49522399902344
2017-09-07,136.6156768798828
2017-09-08,136.1854705810547
2017-09-11,138.48948669433594
2017-09-12,139.3498992919922
2017-09-13,139.56979370117188
2017-09-14,139.1395721435547
2017-09-15,138.4512481689453
2017-09-18,138.193115234375
2017-09-19,138.04014587402344
2017-09-20,139.46463012695312
2017-09-21,138.87188720703125
2017-09-22,138.7476043701172
2017-09-25,139.45506286621094
2017-09-26,140.11471557617188
2017-09-27,139.25430297851562
2017-09-28,139.25430297851562
2017-09-29,138.69981384277344
2017-10-02,140.2103271484375
2017-10-03,140.32504272460938
2017-10-04,140.03823852539062
2017-10-05,140.26768493652344
2017-10-06,140.03823852539062
2017-10-09,140.90821838378906
2017-10-10,141.9694061279297
2017-10-11,141.12811279296875
2017-10-12,140.56405639648438
2017-10-13,140.6309814453125
2017-10-16,140.3728485107422
2017-10-17,140.09559631347656
2017-10-18,152.51434326171875
2017-10-19,153.8240966796875
2017-10-20,154.94264221191406
2017-10-23,152.53346252441406
2017-10-24,149.0248565673828
2017-10-25,146.74952697753906
2017-10-26,146.84512329101562
2017-10-27,146.92160034179688
2017-10-30,147.5717010498047
2017-10-31,147.28489685058594
2017-11-01,147.25621032714844
2017-11-02,146.6061248779297
2017-11-03,144.91395568847656
2017-11-06,144.2064971923828
2017-11-07,144.69407653808594
2017-11-08,144.90440368652344
2017-11-09,143.69024658203125
2017-11-10,142.6003875732422
2017-11-13,141.87380981445312
2017-11-14,142.34225463867188
2017-11-15,140.6309814453125
2017-11-16,142.5621337890625
2017-11-17,142.41873168945312
2017-11-20,143.89100646972656
2017-11-21,145.26768493652344
2017-11-22,145.09559631347656
2017-11-24,145.1625213623047
2017-11-27,145.29637145996094
2017-11-28,145.7648162841797
2017-11-29,146.7973175048828
2017-11-30,147.1988525390625
2017-12-01,147.95411682128906
2017-12-04,149.579345703125
2017-12-05,148.51815795898438
2017-12-06,147.32313537597656
2017-12-07,146.81643676757812
2017-12-08,148.0019073486328
2017-12-11,148.57553100585938
2017-12-12,149.84703063964844
2017-12-13,147.14149475097656
2017-12-14,147.2275390625
2017-12-15,145.7935028076172
2017-12-18,146.58700561523438
2017-12-19,146.49139404296875
2017-12-20,146.2237091064453
2017-12-21,144.8374786376953
2017-12-22,145.7935028076172
2017-12-26,146.10899353027344
2017-12-27,146.3957977294922
2017-12-28,147.26577758789062
2017-12-29,146.67303466796875
2018-01-02,147.46653747558594
2018-01-03,151.52008056640625
2018-01-04,154.5889129638672
2018-01-05,155.3441619873047
2018-01-08,156.28106689453125
2018-01-09,156.625244140625
2018-01-10,156.95985412597656
2018-01-11,156.97897338867188
2018-01-12,155.965576171875
2018-01-16,156.6443634033203
2018-01-17,161.2332763671875
2018-01-18,161.68260192871094
2018-01-19,155.2294464111328
2018-01-22,155.44932556152344
2018-01-23,158.93881225585938
2018-01-24,158.09751892089844
2018-01-25,158.193115234375
2018-01-26,159.9808807373047
2018-01-29,159.46463012695312
2018-01-30,156.42446899414062
2018-01-31,156.50096130371094
2018-02-01,155.2581329345703
2018-02-02,152.0363311767578
2018-02-05,145.82217407226562
2018-02-06,148.50860595703125
2018-02-07,147.08413696289062
2018-02-08,141.09942626953125
2018-02-09,142.93499755859375
2018-02-12,144.7418670654297
2018-02-13,144.12045288085938
2018-02-14,147.95411682128906
2018-02-15,149.14913940429688
2018-02-16,149.31166076660156
2018-02-20,148.33651733398438
2018-02-21,147.18930053710938
2018-02-22,146.44358825683594
2018-02-23,148.68069458007812
2018-02-26,151.6061248779297
2018-02-27,149.66539001464844
2018-02-28,148.97705078125
2018-03-01,147.04588317871094
2018-03-02,147.69598388671875
2018-03-05,150.0478057861328
2018-03-06,148.87188720703125
2018-03-07,151.35755920410156
2018-03-08,149.34034729003906
2018-03-09,152.30401611328125
2018-03-12,153.2122344970703
2018-03-13,152.31358337402344
2018-03-14,151.16635131835938
2018-03-15,152.5908203125
2018-03-16,153.2122344970703
2018-03-19,150.43020629882812
2018-03-20,149.33078002929688
2018-03-21,149.7992401123047
2018-03-22,145.4015350341797
2018-03-23,142.34225463867188
2018-03-26,146.625244140625
2018-03-27,145.2294464111328
2018-03-28,145.8126220703125
2018-03-29,146.68260192871094
2018-04-02,143.47036743164062
2018-04-03,143.26004028320312
2018-04-04,147.34225463867188
2018-04-05,147.25621032714844
2018-04-06,143.94837951660156
2018-04-09,145.9751434326172
2018-04-10,148.55641174316406
2018-04-11,148.52772521972656
2018-04-12,151.11854553222656
2018-04-13,149.818359375
2018-04-16,150.9464569091797
2018-04-17,153.83364868164062
2018-04-18,142.2466583251953
2018-04-19,141.20458984375
2018-04-20,138.52772521972656
2018-04-23,139.4455108642578
2018-04-24,139.15870666503906
2018-04-25,139.52198791503906
2018-04-26,140.26768493652344
2018-04-27,140.03823852539062
2018-04-30,138.5850830078125
2018-05-01,138.62332153320312
2018-05-02,136.1854705810547
2018-05-03,135.74569702148438
2018-05-04,137.58126831054688
2018-05-07,136.92160034179688
2018-05-08,136.71128845214844
2018-05-09,136.3384246826172
2018-05-10,137.89674377441406
2018-05-11,137.8011474609375
2018-05-14,137.95411682128906
2018-05-15,137.41873168945312
2018-05-16,138.26959228515625
2018-05-17,138.1453094482422
2018-05-18,137.74378967285156
2018-05-21,139.09178161621094
2018-05-22,138.70936584472656
2018-05-23,138.30784606933594
2018-05-24,137.73422241210938
2018-05-25,137.32313537597656
2018-05-29,135.0095672607422
2018-05-30,136.34799194335938
2018-05-31,135.09559631347656
2018-06-01,135.70745849609375
2018-06-04,136.74952697753906
2018-06-05,137.3804931640625
2018-06-06,138.34608459472656
2018-06-07,138.96749877929688
2018-06-08,139.71319580078125
2018-06-11,140.13385009765625
2018-06-12,140.4110870361328
2018-06-13,139.91395568847656
2018-06-14,138.8145294189453
2018-06-15,138.9961700439453
2018-06-18,138.12619018554688
2018-06-19,137.5717010498047
2018-06-20,136.35755920410156
2018-06-21,135.03823852539062
2018-06-22,135.06692504882812
2018-06-25,132.68641662597656
2018-06-26,132.9636688232422
2018-06-27,131.4340362548828
2018-06-28,133.88145446777344
2018-06-29,133.55641174316406
2018-07-02,133.70936584472656
2018-07-03,133.43212890625
2018-07-05,135.2103271484375
2018-07-06,136.21414184570312
2018-07-09,138.04014587402344
2018-07-10,138.34608459472656
2018-07-11,138.5659637451172
2018-07-12,140.0095672607422
2018-07-13,139.48374938964844
2018-07-16,139.06309509277344
2018-07-17,137.1797332763672
2018-07-18,138.1644287109375
2018-07-19,142.67686462402344
2018-07-20,139.91395568847656
2018-07-23,139.29254150390625
2018-07-24,139.94264221191406
2018-07-25,140.17208862304688
2018-07-26,140.2581329345703
2018-07-27,138.7667236328125
2018-07-30,139.09178161621094
2018-07-31,138.55641174316406
2018-08-01,137.18930053710938
2018-08-02,136.67303466796875
2018-08-03,141.20458984375
2018-08-06,139.6080322265625
2018-08-07,140.54493713378906
2018-08-08,140.43020629882812
2018-08-09,138.4034423828125
2018-08-10,138.12619018554688
2018-08-13,136.4340362548828
2018-08-14,137.05545043945312
2018-08-15,137.58126831054688
2018-08-16,138.94837951660156
2018-08-17,139.63670349121094
2018-08-20,140.06692504882812
2018-08-21,139.55067443847656
2018-08-22,138.85276794433594
2018-08-23,138.97705078125
2018-08-24,139.61758422851562
2018-08-27,140.23899841308594
2018-08-28,140.14340209960938
2018-08-29,141.05162048339844
2018-08-30,139.51242065429688
2018-08-31,140.03823852539062
2018-09-04,139.27342224121094
2018-09-05,140.2103271484375
2018-09-06,139.9521942138672
2018-09-07,139.0535430908203
2018-09-10,139.24473571777344
2018-09-11,140.0478057861328
2018-09-12,140.12428283691406
2018-09-13,142.3996124267578
2018-09-14,141.806884765625
2018-09-17,141.4340362548828
2018-09-18,142.02676391601562
2018-09-19,142.50477600097656
2018-09-20,144.50286865234375
2018-09-21,144.69407653808594
2018-09-24,143.43212890625
2018-09-25,142.3613739013672
2018-09-26,144.94264221191406
2018-09-27,144.8374786376953
2018-09-28,144.5602264404297
2018-10-01,146.27151489257812
2018-10-02,146.988525390625
2018-10-03,146.48184204101562
2018-10-04,144.6558380126953
2018-10-05,142.47610473632812
2018-10-08,141.86424255371094
2018-10-09,140.7648162841797
2018-10-10,136.4149169921875
2018-10-11,132.90631103515625
2018-10-12,134.6558380126953
2018-10-15,134.92352294921875
2018-10-16,138.73805236816406
2018-10-17,128.15487670898438
2018-10-18,124.80879211425781
2018-10-19,123.42256164550781
2018-10-22,124.3021011352539
2018-10-23,125.43977355957031
2018-10-24,121.61567687988281
2018-10-25,120.88909912109375
2018-10-26,119.3021011352539
2018-10-29,114.37858581542969
2018-10-30,110.3250503540039
2018-10-31,110.35372924804688
2018-11-01,111.6921615600586
2018-11-02,110.58317565917969
2018-11-05,114.78011322021484
2018-11-06,117.7055435180664
2018-11-07,119.34990692138672
2018-11-08,117.95410919189453
2018-11-09,118.1070785522461
2018-11-12,115.58317565917969
2018-11-13,115.52581024169922
2018-11-14,114.91395568847656
2018-11-15,116.09942626953125
2018-11-16,116.22370910644531
2018-11-19,115.01911926269531
2018-11-20,112.04589080810547
2018-11-21,113.35564422607422
2018-11-23,112.03633117675781
2018-11-26,114.3021011352539
2018-11-27,114.75143432617188
2018-11-28,117.5908203125
2018-11-29,116.13766479492188
2018-11-30,118.80496978759766
2018-12-03,119.79923248291016
2018-12-04,116.25238800048828
2018-12-06,118.46080017089844
2018-12-07,114.09178161621094
2018-12-10,115.80306243896484
2018-12-11,115.57361602783203
2018-12-12,115.83174133300781
2018-12-13,115.42064666748047
2018-12-14,114.62715148925781
2018-12-17,110.9942626953125
2018-12-18,111.52007293701172
2018-12-19,111.30975341796875
2018-12-20,108.04971313476562
2018-12-21,106.06118774414062
2018-12-24,102.83938598632812
2018-12-26,106.49139404296875
2018-12-27,108.77629089355469
2018-12-28,108.05927276611328
2018-12-31,108.67112731933594
2019-01-02,110.14340209960938
2019-01-03,107.94454956054688
2019-01-04,112.16061401367188
2019-01-07,112.95410919189453
2019-01-08,114.56022644042969
2019-01-09,115.38240814208984
2019-01-10,116.43403625488281
2019-01-11,116.11854553222656
2019-01-14,115.0956039428711
2019-01-15,116.37667083740234
2019-01-16,116.2715072631836
2019-01-17,116.81644439697266
2019-01-18,118.37476348876953
2019-01-22,117.13192749023438
2019-01-23,127.04589080810547
2019-01-24,126.70172119140625
2019-01-25,128.07839965820312
2019-01-28,128.36520385742188
2019-01-29,128.4225616455078
2019-01-30,128.47036743164062
2019-01-31,128.50860595703125
2019-02-01,128.2026824951172
2019-02-04,129.24473571777344
2019-02-05,129.5889129638672
2019-02-06,130.32504272460938
2019-02-07,127.33269500732422
2019-02-08,127.82982635498047
2019-02-11,128.09751892089844
2019-02-12,130.06692504882812
2019-02-13,131.47227478027344
2019-02-14,130.47801208496094
2019-02-15,131.95985412597656
2019-02-19,132.6003875732422
2019-02-20,131.93116760253906
2019-02-21,131.7781982421875
2019-02-22,133.12619018554688
2019-02-25,133.32696533203125
2019-02-26,133.57553100585938
2019-02-27,133.04971313476562
2019-02-28,132.05545043945312
2019-03-01,133.07839965820312
2019-03-04,132.34225463867188
2019-03-05,131.81643676757812
2019-03-06,130.95602416992188
2019-03-07,129.4072723388672
2019-03-08,129.14913940429688
2019-03-11,131.65391540527344
2019-03-12,132.1988525390625
2019-03-13,132.46653747558594
2019-03-14,132.68641662597656
2019-03-15,133.29827880859375
2019-03-18,134.04397583007812
2019-03-19,134.31166076660156
