Date,SHW
2015-07-01,93.60333251953125
2015-07-02,92.5566635131836
2015-07-06,93.31999969482422
2015-07-07,94.5433349609375
2015-07-08,93.64666748046875
2015-07-09,92.47000122070312
2015-07-10,92.73666381835938
2015-07-13,94.02666473388672
2015-07-14,94.76000213623047
2015-07-15,94.05332946777344
2015-07-16,87.07666778564453
2015-07-17,88.66999816894531
2015-07-20,89.2066650390625
2015-07-21,88.99666595458984
2015-07-22,91.2300033569336
2015-07-23,90.16000366210938
2015-07-24,89.04000091552734
2015-07-27,88.68000030517578
2015-07-28,91.27999877929688
2015-07-29,92.93333435058594
2015-07-30,92.63999938964844
2015-07-31,92.586669921875
2015-08-03,92.73666381835938
2015-08-04,92.50666809082031
2015-08-05,91.5566635131836
2015-08-06,90.57333374023438
2015-08-07,89.77999877929688
2015-08-10,91.163330078125
2015-08-11,90.33999633789062
2015-08-12,91.0566635131836
2015-08-13,92.00333404541016
2015-08-14,93.12333679199219
2015-08-17,94.89666748046875
2015-08-18,95.02333068847656
2015-08-19,93.97333526611328
2015-08-20,89.63999938964844
2015-08-21,87.11666870117188
2015-08-24,84.77333068847656
2015-08-25,82.88333129882812
2015-08-26,85.18333435058594
2015-08-27,86.4566650390625
2015-08-28,86.03666687011719
2015-08-31,85.2699966430664
2015-09-01,82.84333038330078
2015-09-02,84.7066650390625
2015-09-03,85.29000091552734
2015-09-04,84.62000274658203
2015-09-08,87.20999908447266
2015-09-09,85.76000213623047
2015-09-10,85.22000122070312
2015-09-11,85.22000122070312
2015-09-14,83.98332977294922
2015-09-15,83.5566635131836
2015-09-16,83.5433349609375
2015-09-17,84.38999938964844
2015-09-18,82.21666717529297
2015-09-21,81.42333221435547
2015-09-22,79.08333587646484
2015-09-23,77.54000091552734
2015-09-24,75.93333435058594
2015-09-25,75.83000183105469
2015-09-28,73.5199966430664
2015-09-29,72.9800033569336
2015-09-30,74.26000213623047
2015-10-01,77.3066635131836
2015-10-02,79.0
2015-10-05,80.38999938964844
2015-10-06,78.8933334350586
2015-10-07,79.7066650390625
2015-10-08,81.40333557128906
2015-10-09,80.95333099365234
2015-10-12,81.25666809082031
2015-10-13,81.63333129882812
2015-10-14,80.836669921875
2015-10-15,78.6933364868164
2015-10-16,81.0566635131836
2015-10-19,80.9566650390625
2015-10-20,79.86666870117188
2015-10-21,79.45333099365234
2015-10-22,82.30999755859375
2015-10-23,81.92333221435547
2015-10-26,82.413330078125
2015-10-27,80.63666534423828
2015-10-28,82.25333404541016
2015-10-29,86.03666687011719
2015-10-30,88.9433364868164
2015-11-02,89.9433364868164
2015-11-03,89.99666595458984
2015-11-04,90.23332977294922
2015-11-05,89.37000274658203
2015-11-06,89.07666778564453
2015-11-09,88.85333251953125
2015-11-10,88.19000244140625
2015-11-11,88.7066650390625
2015-11-12,87.36333465576172
2015-11-13,87.5433349609375
2015-11-16,88.97000122070312
2015-11-17,89.91000366210938
2015-11-18,90.87000274658203
2015-11-19,90.94000244140625
2015-11-20,91.42666625976562
2015-11-23,91.8133316040039
2015-11-24,92.1066665649414
2015-11-25,91.92666625976562
2015-11-27,92.27666473388672
2015-11-30,92.02333068847656
2015-12-01,92.5199966430664
2015-12-02,91.06999969482422
2015-12-03,88.66999816894531
2015-12-04,90.8066635131836
2015-12-07,90.19999694824219
2015-12-08,90.28666687011719
2015-12-09,89.23666381835938
2015-12-10,88.84666442871094
2015-12-11,87.2933349609375
2015-12-14,87.77999877929688
2015-12-15,87.79666900634766
2015-12-16,89.83999633789062
2015-12-17,87.73332977294922
2015-12-18,85.41000366210938
2015-12-21,87.02999877929688
2015-12-22,87.28333282470703
2015-12-23,89.05000305175781
2015-12-24,88.38999938964844
2015-12-28,88.07666778564453
2015-12-29,88.29666900634766
2015-12-30,87.48332977294922
2015-12-31,86.53333282470703
2016-01-04,84.91666412353516
2016-01-05,85.26000213623047
2016-01-06,82.7933349609375
2016-01-07,80.52333068847656
2016-01-08,80.58999633789062
2016-01-11,80.65666961669922
2016-01-12,82.13999938964844
2016-01-13,80.38666534423828
2016-01-14,81.08000183105469
2016-01-15,80.69999694824219
2016-01-19,79.78333282470703
2016-01-20,81.79000091552734
2016-01-21,81.98999786376953
2016-01-22,83.336669921875
2016-01-25,81.37999725341797
2016-01-26,83.13999938964844
2016-01-27,84.08333587646484
2016-01-28,83.22000122070312
2016-01-29,85.22333526611328
2016-02-01,84.94999694824219
2016-02-02,82.98332977294922
2016-02-03,85.62000274658203
2016-02-04,86.75333404541016
2016-02-05,85.37333679199219
2016-02-08,82.20999908447266
2016-02-09,84.1433334350586
2016-02-10,84.23666381835938
2016-02-11,82.62666320800781
2016-02-12,85.55000305175781
2016-02-16,86.3133316040039
2016-02-17,86.38333129882812
2016-02-18,84.92666625976562
2016-02-19,85.16999816894531
2016-02-22,85.93333435058594
2016-02-23,84.90333557128906
2016-02-24,86.56999969482422
2016-02-25,88.48666381835938
2016-02-26,91.01000213623047
2016-02-29,90.16666412353516
2016-03-01,93.72000122070312
2016-03-02,91.2300033569336
2016-03-03,90.663330078125
2016-03-04,92.2699966430664
2016-03-07,92.09333038330078
2016-03-08,92.0633316040039
2016-03-09,91.73666381835938
2016-03-10,93.19999694824219
2016-03-11,94.9433364868164
2016-03-14,94.5633316040039
2016-03-15,94.24666595458984
2016-03-16,95.66999816894531
2016-03-17,95.69667053222656
2016-03-18,96.2300033569336
2016-03-21,91.09666442871094
2016-03-22,94.0
2016-03-23,94.33000183105469
2016-03-24,93.78333282470703
2016-03-28,94.6433334350586
2016-03-29,95.19999694824219
2016-03-30,94.80999755859375
2016-03-31,94.88999938964844
2016-04-01,95.88333129882812
2016-04-04,95.70999908447266
2016-04-05,95.74666595458984
2016-04-06,96.92333221435547
2016-04-07,97.57666778564453
2016-04-08,98.99333190917969
2016-04-11,98.23666381835938
2016-04-12,99.22000122070312
2016-04-13,99.02666473388672
2016-04-14,98.16666412353516
2016-04-15,98.80999755859375
2016-04-18,98.92333221435547
2016-04-19,99.43333435058594
2016-04-20,100.00666809082031
2016-04-21,99.12333679199219
2016-04-22,99.69999694824219
2016-04-25,99.75
2016-04-26,100.04000091552734
2016-04-27,99.59333038330078
2016-04-28,96.53666687011719
2016-04-29,95.7699966430664
2016-05-02,96.50333404541016
2016-05-03,96.33333587646484
2016-05-04,96.33333587646484
2016-05-05,96.2933349609375
2016-05-06,96.82666778564453
2016-05-09,97.26667022705078
2016-05-10,98.66666412353516
2016-05-11,98.0
2016-05-12,98.72666931152344
2016-05-13,97.72333526611328
2016-05-16,99.22666931152344
2016-05-17,97.55999755859375
2016-05-18,97.07666778564453
2016-05-19,96.11333465576172
2016-05-20,96.53666687011719
2016-05-23,97.57333374023438
2016-05-24,97.3066635131836
2016-05-25,97.08333587646484
2016-05-26,96.13999938964844
2016-05-27,97.26333618164062
2016-05-31,97.02999877929688
2016-06-01,97.11333465576172
2016-06-02,97.34333038330078
2016-06-03,97.0
2016-06-06,97.82333374023438
2016-06-07,97.9433364868164
2016-06-08,98.43333435058594
2016-06-09,97.67666625976562
2016-06-10,97.3499984741211
2016-06-13,97.1500015258789
2016-06-14,97.38333129882812
2016-06-15,96.97333526611328
2016-06-16,96.84666442871094
2016-06-17,96.10333251953125
2016-06-20,96.5199966430664
2016-06-21,95.83333587646484
2016-06-22,96.63999938964844
2016-06-23,96.30999755859375
2016-06-24,94.58333587646484
2016-06-27,93.44000244140625
2016-06-28,96.6866683959961
2016-06-29,96.80332946777344
2016-06-30,97.88999938964844
2016-07-01,97.93333435058594
2016-07-05,98.22000122070312
2016-07-06,99.93000030517578
2016-07-07,100.69999694824219
2016-07-08,102.17333221435547
2016-07-11,102.39666748046875
2016-07-12,101.8933334350586
2016-07-13,102.29666900634766
2016-07-14,102.08333587646484
2016-07-15,101.96666717529297
2016-07-18,102.41666412353516
2016-07-19,103.0
2016-07-20,104.03333282470703
2016-07-21,96.87666320800781
2016-07-22,97.86000061035156
2016-07-25,98.39666748046875
2016-07-26,97.63333129882812
2016-07-27,97.43333435058594
2016-07-28,99.29666900634766
2016-07-29,99.91000366210938
2016-08-01,99.12000274658203
2016-08-02,100.57666778564453
2016-08-03,100.50333404541016
2016-08-04,100.01000213623047
2016-08-05,100.12666320800781
2016-08-08,99.19000244140625
2016-08-09,98.43000030517578
2016-08-10,98.81999969482422
2016-08-11,98.913330078125
2016-08-12,98.60333251953125
2016-08-15,98.77666473388672
2016-08-16,97.17666625976562
2016-08-17,95.88333129882812
2016-08-18,96.1933364868164
2016-08-19,95.92333221435547
2016-08-22,95.96333312988281
2016-08-23,97.0433349609375
2016-08-24,95.60333251953125
2016-08-25,95.50333404541016
2016-08-26,95.27333068847656
2016-08-29,95.55999755859375
2016-08-30,95.56999969482422
2016-08-31,94.56999969482422
2016-09-01,95.08999633789062
2016-09-02,95.47666931152344
2016-09-06,95.0433349609375
2016-09-07,95.49666595458984
2016-09-08,94.44999694824219
2016-09-09,91.46333312988281
2016-09-12,93.11666870117188
2016-09-13,91.25
2016-09-14,91.87000274658203
2016-09-15,92.24666595458984
2016-09-16,91.32666778564453
2016-09-19,91.17666625976562
2016-09-20,91.72333526611328
2016-09-21,92.7933349609375
2016-09-22,93.2066650390625
2016-09-23,94.33333587646484
2016-09-26,93.4366683959961
2016-09-27,94.12666320800781
2016-09-28,93.97333526611328
2016-09-29,92.43333435058594
2016-09-30,92.22000122070312
2016-10-03,91.94667053222656
2016-10-04,90.33333587646484
2016-10-05,90.69667053222656
2016-10-06,91.3566665649414
2016-10-07,89.58000183105469
2016-10-10,90.24666595458984
2016-10-11,89.13666534423828
2016-10-12,89.67666625976562
2016-10-13,89.81999969482422
2016-10-14,89.46666717529297
2016-10-17,89.86333465576172
2016-10-18,90.28333282470703
2016-10-19,90.5
2016-10-20,91.9433364868164
2016-10-21,92.37999725341797
2016-10-24,92.62666320800781
2016-10-25,82.53666687011719
2016-10-26,83.07666778564453
2016-10-27,82.53333282470703
2016-10-28,81.57666778564453
2016-10-31,81.62000274658203
2016-11-01,80.20999908447266
2016-11-02,80.82666778564453
2016-11-03,80.50666809082031
2016-11-04,80.84666442871094
2016-11-07,82.65666961669922
2016-11-08,84.0633316040039
2016-11-09,85.913330078125
2016-11-10,88.336669921875
2016-11-11,87.25333404541016
2016-11-14,87.7933349609375
2016-11-15,88.57666778564453
2016-11-16,87.32666778564453
2016-11-17,87.56999969482422
2016-11-18,86.76333618164062
2016-11-21,88.71333312988281
2016-11-22,89.59333038330078
2016-11-23,90.80332946777344
2016-11-25,91.65666961669922
2016-11-28,91.33999633789062
2016-11-29,92.1066665649414
2016-11-30,89.5566635131836
2016-12-01,88.62666320800781
2016-12-02,88.35333251953125
2016-12-05,88.80000305175781
2016-12-06,88.81999969482422
2016-12-07,89.92666625976562
2016-12-08,90.45333099365234
2016-12-09,90.3066635131836
2016-12-12,90.25333404541016
2016-12-13,89.86333465576172
2016-12-14,88.83000183105469
2016-12-15,89.23999786376953
2016-12-16,90.586669921875
2016-12-19,89.62666320800781
2016-12-20,88.7300033569336
2016-12-21,90.40333557128906
2016-12-22,90.06999969482422
2016-12-23,90.76667022705078
2016-12-27,90.7933349609375
2016-12-28,90.0999984741211
2016-12-29,90.37666320800781
2016-12-30,89.58000183105469
2017-01-03,91.51333618164062
2017-01-04,92.13333129882812
2017-01-05,92.05999755859375
2017-01-06,92.99666595458984
2017-01-09,92.91999816894531
2017-01-10,92.95999908447266
2017-01-11,94.586669921875
2017-01-12,94.51333618164062
2017-01-13,95.03333282470703
2017-01-17,94.78666687011719
2017-01-18,95.65333557128906
2017-01-19,94.36333465576172
2017-01-20,94.54000091552734
2017-01-23,94.66666412353516
2017-01-24,93.58999633789062
2017-01-25,94.47333526611328
2017-01-26,101.66666412353516
2017-01-27,101.73332977294922
2017-01-30,101.61000061035156
2017-01-31,101.2699966430664
2017-02-01,102.05999755859375
2017-02-02,101.28666687011719
2017-02-03,101.33333587646484
2017-02-06,100.65666961669922
2017-02-07,100.68333435058594
2017-02-08,101.78666687011719
2017-02-09,102.163330078125
2017-02-10,102.15666961669922
2017-02-13,103.2066650390625
2017-02-14,103.30000305175781
2017-02-15,103.30332946777344
2017-02-16,103.72333526611328
2017-02-17,103.78333282470703
2017-02-21,104.17333221435547
2017-02-22,104.15333557128906
2017-02-23,103.4000015258789
2017-02-24,104.21666717529297
2017-02-27,103.4000015258789
2017-02-28,102.84666442871094
2017-03-01,105.12000274658203
2017-03-02,104.32333374023438
2017-03-03,103.97666931152344
2017-03-06,103.7699966430664
2017-03-07,103.52666473388672
2017-03-08,103.66666412353516
2017-03-09,103.40333557128906
2017-03-10,103.96666717529297
2017-03-13,103.96333312988281
2017-03-14,103.37999725341797
2017-03-15,104.19999694824219
2017-03-16,103.77666473388672
2017-03-17,104.45999908447266
2017-03-20,104.0433349609375
2017-03-21,102.6500015258789
2017-03-22,103.88666534423828
2017-03-23,103.58333587646484
2017-03-24,103.1500015258789
2017-03-27,103.15666961669922
2017-03-28,103.64666748046875
2017-03-29,103.37999725341797
2017-03-30,103.40333557128906
2017-03-31,103.39666748046875
2017-04-03,102.87000274658203
2017-04-04,102.7933349609375
2017-04-05,103.09333038330078
2017-04-06,103.48999786376953
2017-04-07,104.3566665649414
2017-04-10,103.94999694824219
2017-04-11,104.13333129882812
2017-04-12,104.31999969482422
2017-04-13,102.78333282470703
2017-04-17,103.61666870117188
2017-04-18,103.69000244140625
2017-04-19,103.84666442871094
2017-04-20,108.00666809082031
2017-04-21,108.19999694824219
2017-04-24,109.24333190917969
2017-04-25,110.3933334350586
2017-04-26,110.3133316040039
2017-04-27,111.8566665649414
2017-04-28,111.55999755859375
2017-05-01,110.8499984741211
2017-05-02,111.56666564941406
2017-05-03,111.3933334350586
2017-05-04,112.87000274658203
2017-05-05,112.74666595458984
2017-05-08,112.58333587646484
2017-05-09,112.7933349609375
2017-05-10,112.56666564941406
2017-05-11,111.54666900634766
2017-05-12,111.3499984741211
2017-05-15,111.30999755859375
2017-05-16,112.2933349609375
2017-05-17,109.48999786376953
2017-05-18,110.40666961669922
2017-05-19,110.79000091552734
2017-05-22,110.48332977294922
2017-05-23,110.63666534423828
2017-05-24,110.92666625976562
2017-05-25,111.36333465576172
2017-05-26,111.6500015258789
2017-05-30,111.78666687011719
2017-05-31,110.58999633789062
2017-06-01,112.9800033569336
2017-06-02,115.13333129882812
2017-06-05,114.086669921875
2017-06-06,113.44000244140625
2017-06-07,113.41999816894531
2017-06-08,115.32333374023438
2017-06-09,117.63666534423828
2017-06-12,115.9800033569336
2017-06-13,117.75
2017-06-14,117.5633316040039
2017-06-15,117.16666412353516
2017-06-16,116.8499984741211
2017-06-19,119.0
2017-06-20,119.31999969482422
2017-06-21,118.46666717529297
2017-06-22,118.25
2017-06-23,119.03333282470703
2017-06-26,119.66000366210938
2017-06-27,119.38666534423828
2017-06-28,120.34333038330078
2017-06-29,117.54666900634766
2017-06-30,116.98666381835938
2017-07-03,117.74333190917969
2017-07-05,117.02666473388672
2017-07-06,116.61000061035156
2017-07-07,117.34333038330078
2017-07-10,117.30999755859375
2017-07-11,117.75666809082031
2017-07-12,118.65333557128906
2017-07-13,118.38333129882812
2017-07-14,118.82333374023438
2017-07-17,119.80000305175781
2017-07-18,119.38999938964844
2017-07-19,119.90666961669922
2017-07-20,116.92666625976562
2017-07-21,117.38999938964844
2017-07-24,117.21666717529297
2017-07-25,117.40666961669922
2017-07-26,116.86666870117188
2017-07-27,115.1933364868164
2017-07-28,114.12666320800781
2017-07-31,112.42333221435547
2017-08-01,112.36333465576172
2017-08-02,112.3566665649414
2017-08-03,111.34333038330078
2017-08-04,111.69000244140625
2017-08-07,111.46333312988281
2017-08-08,110.83333587646484
2017-08-09,111.8933334350586
2017-08-10,110.68000030517578
2017-08-11,110.62666320800781
2017-08-14,112.50333404541016
2017-08-15,110.8566665649414
2017-08-16,111.1433334350586
2017-08-17,109.85333251953125
2017-08-18,109.65666961669922
2017-08-21,109.87333679199219
2017-08-22,113.01000213623047
2017-08-23,111.92333221435547
2017-08-24,111.85333251953125
2017-08-25,113.05332946777344
2017-08-28,112.97333526611328
2017-08-29,111.04666900634766
2017-08-30,112.66666412353516
2017-08-31,113.08999633789062
2017-09-01,114.54000091552734
2017-09-05,114.99333190917969
2017-09-06,114.31999969482422
2017-09-07,113.18333435058594
2017-09-08,114.8499984741211
2017-09-11,115.83999633789062
2017-09-12,116.78333282470703
2017-09-13,115.63999938964844
2017-09-14,115.51333618164062
2017-09-15,113.66000366210938
2017-09-18,113.23332977294922
2017-09-19,114.24666595458984
2017-09-20,115.68000030517578
2017-09-21,116.53666687011719
2017-09-22,116.586669921875
2017-09-25,117.33333587646484
2017-09-26,117.37999725341797
2017-09-27,116.61333465576172
2017-09-28,119.01333618164062
2017-09-29,119.34666442871094
2017-10-02,119.80999755859375
2017-10-03,124.79000091552734
