Date,FDX
2016-09-12,163.25999450683594
2016-09-13,160.35000610351562
2016-09-14,159.4499969482422
2016-09-15,160.07000732421875
2016-09-16,158.88999938964844
2016-09-19,161.25999450683594
2016-09-20,162.64999389648438
2016-09-21,173.86000061035156
2016-09-22,173.66000366210938
2016-09-23,174.38999938964844
2016-09-26,175.33999633789062
2016-09-27,177.3000030517578
2016-09-28,175.4499969482422
2016-09-29,175.1199951171875
2016-09-30,174.67999267578125
2016-10-03,174.3000030517578
2016-10-04,173.60000610351562
2016-10-05,174.25999450683594
2016-10-06,173.08999633789062
2016-10-07,173.00999450683594
2016-10-10,174.2100067138672
2016-10-11,174.0800018310547
2016-10-12,173.5399932861328
2016-10-13,170.9499969482422
2016-10-14,170.97999572753906
2016-10-17,170.83999633789062
2016-10-18,170.74000549316406
2016-10-19,170.4600067138672
2016-10-20,169.6999969482422
2016-10-21,170.1999969482422
2016-10-24,172.0800018310547
2016-10-25,171.92999267578125
2016-10-26,173.58999633789062
2016-10-27,174.39999389648438
2016-10-28,174.25
2016-10-31,174.32000732421875
2016-11-01,171.52999877929688
2016-11-02,172.3800048828125
2016-11-03,173.64999389648438
2016-11-04,174.8000030517578
2016-11-07,180.02000427246094
2016-11-08,181.30999755859375
2016-11-09,181.1699981689453
2016-11-10,183.57000732421875
2016-11-11,183.69000244140625
2016-11-14,186.16000366210938
2016-11-15,185.38999938964844
2016-11-16,183.82000732421875
2016-11-17,185.0800018310547
2016-11-18,187.2899932861328
2016-11-21,188.14999389648438
2016-11-22,188.0800018310547
2016-11-23,190.1199951171875
2016-11-25,191.52999877929688
2016-11-28,190.02999877929688
2016-11-29,190.32000732421875
2016-11-30,191.6699981689453
2016-12-01,192.19000244140625
2016-12-02,192.8000030517578
2016-12-05,194.5
2016-12-06,193.3300018310547
2016-12-07,196.52000427246094
2016-12-08,197.07000732421875
2016-12-09,196.60000610351562
2016-12-12,197.63999938964844
2016-12-13,201.02000427246094
2016-12-14,197.9199981689453
2016-12-15,197.9199981689453
2016-12-16,196.47999572753906
2016-12-19,197.6199951171875
2016-12-20,198.74000549316406
2016-12-21,192.1199951171875
2016-12-22,190.88999938964844
2016-12-23,191.86000061035156
2016-12-27,190.5500030517578
2016-12-28,188.4499969482422
2016-12-29,186.9499969482422
2016-12-30,186.1999969482422
2017-01-03,187.6999969482422
2017-01-04,188.7100067138672
2017-01-05,188.41000366210938
2017-01-06,190.25
2017-01-09,189.69000244140625
2017-01-10,188.4199981689453
2017-01-11,189.24000549316406
2017-01-12,187.3800048828125
2017-01-13,187.00999450683594
2017-01-17,186.0500030517578
2017-01-18,187.22999572753906
2017-01-19,186.1699981689453
2017-01-20,185.72999572753906
2017-01-23,185.4600067138672
2017-01-24,191.61000061035156
2017-01-25,192.9499969482422
2017-01-26,192.5800018310547
2017-01-27,195.9199981689453
2017-01-30,193.25
2017-01-31,189.11000061035156
2017-02-01,186.27000427246094
2017-02-02,184.61000061035156
2017-02-03,188.2100067138672
2017-02-06,188.1999969482422
2017-02-07,188.02000427246094
2017-02-08,187.9600067138672
2017-02-09,188.57000732421875
2017-02-10,190.86000061035156
2017-02-13,192.57000732421875
2017-02-14,192.4600067138672
2017-02-15,194.6699981689453
2017-02-16,193.35000610351562
2017-02-17,193.6999969482422
2017-02-21,195.36000061035156
2017-02-22,193.8300018310547
2017-02-23,191.17999267578125
2017-02-24,193.11000061035156
2017-02-27,194.3699951171875
2017-02-28,192.97999572753906
2017-03-01,197.4199981689453
2017-03-02,194.7100067138672
2017-03-03,194.35000610351562
2017-03-06,193.9499969482422
2017-03-07,192.91000366210938
2017-03-08,192.9199981689453
2017-03-09,191.30999755859375
2017-03-10,192.14999389648438
2017-03-13,193.1199951171875
2017-03-14,191.3800048828125
2017-03-15,193.25999450683594
2017-03-16,193.11000061035156
2017-03-17,194.58999633789062
2017-03-20,192.27000427246094
2017-03-21,191.83999633789062
2017-03-22,195.9199981689453
2017-03-23,189.19000244140625
2017-03-24,188.1199951171875
2017-03-27,187.0399932861328
2017-03-28,189.88999938964844
2017-03-29,190.9199981689453
2017-03-30,194.1699981689453
2017-03-31,195.14999389648438
2017-04-03,195.36000061035156
2017-04-04,196.27000427246094
2017-04-05,195.85000610351562
2017-04-06,195.99000549316406
2017-04-07,195.64999389648438
2017-04-10,195.75999450683594
2017-04-11,192.99000549316406
2017-04-12,186.30999755859375
2017-04-13,183.72999572753906
2017-04-17,185.5399932861328
2017-04-18,183.61000061035156
2017-04-19,183.55999755859375
2017-04-20,186.47999572753906
2017-04-21,185.27999877929688
2017-04-24,188.55999755859375
2017-04-25,188.97000122070312
2017-04-26,189.5800018310547
2017-04-27,191.7100067138672
2017-04-28,189.6999969482422
2017-05-01,188.22999572753906
2017-05-02,189.02999877929688
2017-05-03,189.9199981689453
2017-05-04,191.19000244140625
2017-05-05,192.4199981689453
2017-05-08,191.11000061035156
2017-05-09,190.7899932861328
2017-05-10,189.75
2017-05-11,190.83999633789062
2017-05-12,191.66000366210938
2017-05-15,194.75999450683594
2017-05-16,194.13999938964844
2017-05-17,187.49000549316406
2017-05-18,188.72999572753906
2017-05-19,189.3699951171875
2017-05-22,191.64999389648438
2017-05-23,193.05999755859375
2017-05-24,193.27000427246094
2017-05-25,194.80999755859375
2017-05-26,194.25999450683594
2017-05-30,193.8800048828125
2017-05-31,193.83999633789062
2017-06-01,198.36000061035156
2017-06-02,203.11000061035156
2017-06-05,202.25
2017-06-06,203.1699981689453
2017-06-07,206.14999389648438
2017-06-08,205.83999633789062
2017-06-09,206.39999389648438
2017-06-12,209.1199951171875
2017-06-13,209.4199981689453
2017-06-14,208.89999389648438
2017-06-15,210.4499969482422
2017-06-16,210.5
2017-06-19,210.9499969482422
2017-06-20,208.9499969482422
2017-06-21,212.3000030517578
2017-06-22,211.6300048828125
2017-06-23,215.35000610351562
2017-06-26,215.36000061035156
2017-06-27,214.3300018310547
2017-06-28,217.14999389648438
2017-06-29,215.22999572753906
2017-06-30,217.3300018310547
2017-07-03,217.3800048828125
2017-07-05,218.30999755859375
2017-07-06,215.02999877929688
2017-07-07,218.50999450683594
2017-07-10,218.8699951171875
2017-07-11,217.5399932861328
2017-07-12,218.32000732421875
2017-07-13,217.97000122070312
2017-07-14,219.05999755859375
2017-07-17,215.47999572753906
2017-07-18,211.0399932861328
2017-07-19,212.8800048828125
2017-07-20,211.8800048828125
2017-07-21,212.50999450683594
2017-07-24,212.67999267578125
2017-07-25,214.3699951171875
2017-07-26,213.6300048828125
2017-07-27,207.5399932861328
2017-07-28,208.0399932861328
2017-07-31,208.02999877929688
2017-08-01,206.7100067138672
2017-08-02,209.5
2017-08-03,209.36000061035156
2017-08-04,209.32000732421875
2017-08-07,208.3699951171875
2017-08-08,207.0
2017-08-09,206.17999267578125
2017-08-10,203.5500030517578
2017-08-11,204.8699951171875
2017-08-14,207.86000061035156
2017-08-15,209.07000732421875
2017-08-16,209.6300048828125
2017-08-17,205.3699951171875
2017-08-18,206.0
2017-08-21,206.3300018310547
2017-08-22,209.27999877929688
2017-08-23,207.07000732421875
2017-08-24,206.6699981689453
2017-08-25,207.75999450683594
2017-08-28,208.83999633789062
2017-08-29,211.3000030517578
2017-08-30,213.77999877929688
2017-08-31,214.3800048828125
2017-09-01,215.0500030517578
2017-09-05,213.25999450683594
2017-09-06,211.91000366210938
2017-09-07,213.66000366210938
2017-09-08,210.47999572753906
2017-09-11,212.39999389648438
2017-09-12,215.5399932861328
2017-09-13,215.0
2017-09-14,214.52000427246094
2017-09-15,214.8300018310547
2017-09-18,215.0800018310547
2017-09-19,216.0
2017-09-20,220.5
2017-09-21,218.8300018310547
2017-09-22,220.0
2017-09-25,219.1999969482422
2017-09-26,219.80999755859375
2017-09-27,220.0
2017-09-28,224.25999450683594
2017-09-29,225.5800018310547
2017-10-02,226.3300018310547
2017-10-03,223.0
2017-10-04,221.32000732421875
2017-10-05,221.61000061035156
2017-10-06,220.8000030517578
2017-10-09,220.63999938964844
2017-10-10,220.77999877929688
2017-10-11,222.67999267578125
2017-10-12,225.05999755859375
2017-10-13,222.22000122070312
2017-10-16,221.35000610351562
2017-10-17,220.10000610351562
2017-10-18,222.3000030517578
2017-10-19,223.97000122070312
2017-10-20,225.07000732421875
2017-10-23,225.33999633789062
2017-10-24,225.83999633789062
2017-10-25,225.5
2017-10-26,229.0399932861328
2017-10-27,230.47000122070312
2017-10-30,227.72000122070312
2017-10-31,225.80999755859375
2017-11-01,225.4600067138672
2017-11-02,225.3000030517578
2017-11-03,224.24000549316406
2017-11-06,220.9499969482422
2017-11-07,221.16000366210938
2017-11-08,220.5
2017-11-09,217.44000244140625
2017-11-10,218.14999389648438
2017-11-13,221.42999267578125
2017-11-14,219.94000244140625
2017-11-15,214.4499969482422
2017-11-16,217.91000366210938
2017-11-17,216.0
2017-11-20,217.25
2017-11-21,217.32000732421875
2017-11-22,217.8300018310547
2017-11-24,217.0
2017-11-27,217.8699951171875
2017-11-28,218.50999450683594
2017-11-29,225.92999267578125
2017-11-30,231.4600067138672
2017-12-01,230.83999633789062
2017-12-04,239.0500030517578
2017-12-05,235.39999389648438
2017-12-06,236.38999938964844
2017-12-07,239.3000030517578
2017-12-08,240.72999572753906
2017-12-11,238.61000061035156
2017-12-12,239.5
2017-12-13,242.02000427246094
2017-12-14,238.5
2017-12-15,240.0500030517578
2017-12-18,241.91000366210938
2017-12-19,242.5399932861328
2017-12-20,251.07000732421875
2017-12-21,250.1699981689453
2017-12-22,250.02000427246094
2017-12-26,249.63999938964844
2017-12-27,250.02999877929688
2017-12-28,248.32000732421875
2017-12-29,249.5399932861328
2018-01-02,257.6000061035156
2018-01-03,260.82000732421875
2018-01-04,264.8800048828125
2018-01-05,265.9200134277344
2018-01-08,268.6600036621094
2018-01-09,267.75
2018-01-10,268.010009765625
2018-01-11,271.19000244140625
2018-01-12,271.8500061035156
2018-01-16,269.5799865722656
2018-01-17,271.489990234375
2018-01-18,272.17999267578125
2018-01-19,274.32000732421875
2018-01-22,273.8900146484375
2018-01-23,272.0199890136719
2018-01-24,270.4100036621094
2018-01-25,268.0400085449219
2018-01-26,268.8500061035156
2018-01-29,267.69000244140625
2018-01-30,261.4599914550781
2018-01-31,262.4800109863281
2018-02-01,261.8299865722656
2018-02-02,255.8699951171875
2018-02-05,248.5
2018-02-06,250.17999267578125
2018-02-07,251.14999389648438
2018-02-08,239.27000427246094
2018-02-09,235.32000732421875
2018-02-12,239.92999267578125
2018-02-13,240.32000732421875
2018-02-14,240.82000732421875
2018-02-15,245.02999877929688
2018-02-16,244.19000244140625
2018-02-20,240.97999572753906
2018-02-21,243.3000030517578
2018-02-22,245.42999267578125
2018-02-23,252.22000122070312
2018-02-26,254.50999450683594
2018-02-27,248.74000549316406
2018-02-28,246.41000366210938
2018-03-01,243.6999969482422
2018-03-02,241.30999755859375
2018-03-05,241.94000244140625
2018-03-06,243.0399932861328
2018-03-07,241.67999267578125
2018-03-08,240.47000122070312
2018-03-09,247.1199951171875
2018-03-12,246.5399932861328
2018-03-13,250.77000427246094
2018-03-14,246.91000366210938
2018-03-15,247.39999389648438
2018-03-16,252.02999877929688
2018-03-19,249.61000061035156
2018-03-20,251.99000549316406
2018-03-21,249.02000427246094
2018-03-22,236.27000427246094
2018-03-23,229.47999572753906
2018-03-26,239.85000610351562
2018-03-27,234.63999938964844
2018-03-28,234.8000030517578
2018-03-29,240.11000061035156
2018-04-02,238.5
2018-04-03,241.0399932861328
2018-04-04,238.75999450683594
2018-04-05,241.07000732421875
2018-04-06,234.2899932861328
2018-04-09,234.32000732421875
2018-04-10,238.0
2018-04-11,238.0
2018-04-12,241.91000366210938
2018-04-13,244.49000549316406
2018-04-16,250.02999877929688
2018-04-17,252.0
2018-04-18,255.52999877929688
2018-04-19,251.58999633789062
2018-04-20,247.1199951171875
2018-04-23,248.82000732421875
2018-04-24,245.55999755859375
2018-04-25,246.89999389648438
2018-04-26,246.92999267578125
2018-04-27,250.3300018310547
2018-04-30,247.1999969482422
2018-05-01,244.66000366210938
2018-05-02,240.60000610351562
2018-05-03,242.14999389648438
2018-05-04,244.94000244140625
2018-05-07,243.1199951171875
2018-05-08,241.9499969482422
2018-05-09,244.1699981689453
2018-05-10,247.6999969482422
2018-05-11,250.89999389648438
2018-05-14,251.35000610351562
2018-05-15,247.33999633789062
2018-05-16,247.1199951171875
2018-05-17,248.4600067138672
2018-05-18,249.4499969482422
2018-05-21,254.66000366210938
2018-05-22,252.58999633789062
2018-05-23,250.47000122070312
2018-05-24,251.74000549316406
2018-05-25,251.5
2018-05-29,247.61000061035156
2018-05-30,253.0800018310547
2018-05-31,249.1199951171875
2018-06-01,253.60000610351562
2018-06-04,251.8800048828125
2018-06-05,252.0
2018-06-06,256.54998779296875
2018-06-07,257.25
2018-06-08,260.1499938964844
2018-06-11,261.9700012207031
2018-06-12,265.5299987792969
2018-06-13,262.9200134277344
2018-06-14,263.4800109863281
2018-06-15,264.55999755859375
2018-06-18,263.6700134277344
2018-06-19,258.3900146484375
2018-06-20,251.42999267578125
2018-06-21,246.72000122070312
2018-06-22,241.77000427246094
2018-06-25,234.52999877929688
2018-06-26,236.85000610351562
2018-06-27,229.75
2018-06-28,226.6699981689453
2018-06-29,227.05999755859375
2018-07-02,229.38999938964844
2018-07-03,227.61000061035156
2018-07-05,228.5800018310547
2018-07-06,228.27000427246094
2018-07-09,234.94000244140625
2018-07-10,235.66000366210938
2018-07-11,230.22000122070312
2018-07-12,232.69000244140625
2018-07-13,233.75
2018-07-16,230.17999267578125
2018-07-17,231.14999389648438
2018-07-18,236.19000244140625
2018-07-19,236.5500030517578
2018-07-20,234.92999267578125
2018-07-23,236.39999389648438
2018-07-24,236.8300018310547
2018-07-25,240.24000549316406
2018-07-26,241.24000549316406
2018-07-27,240.83999633789062
2018-07-30,240.44000244140625
2018-07-31,245.8699951171875
2018-08-01,241.10000610351562
2018-08-02,241.1199951171875
2018-08-03,243.32000732421875
2018-08-06,245.1300048828125
2018-08-07,247.85000610351562
2018-08-08,245.49000549316406
2018-08-09,244.8000030517578
2018-08-10,241.75999450683594
2018-08-13,240.99000549316406
2018-08-14,243.6999969482422
2018-08-15,243.47999572753906
2018-08-16,246.25
2018-08-17,246.94000244140625
2018-08-20,248.7899932861328
2018-08-21,251.11000061035156
2018-08-22,246.94000244140625
2018-08-23,244.47000122070312
2018-08-24,245.02000427246094
2018-08-27,248.89999389648438
2018-08-28,247.6300048828125
2018-08-29,247.60000610351562
2018-08-30,246.74000549316406
2018-08-31,243.9499969482422
2018-09-04,241.2899932861328
2018-09-05,244.75999450683594
2018-09-06,246.19000244140625
2018-09-07,245.97000122070312
2018-09-10,249.4499969482422
2018-09-11,249.36000061035156
2018-09-12,252.97999572753906
2018-09-13,253.1699981689453
2018-09-14,255.44000244140625
2018-09-17,255.72999572753906
2018-09-18,241.5800018310547
2018-09-19,242.8800048828125
2018-09-20,246.80999755859375
2018-09-21,247.32000732421875
2018-09-24,243.83999633789062
2018-09-25,239.1999969482422
2018-09-26,241.11000061035156
2018-09-27,240.6999969482422
2018-09-28,240.7899932861328
2018-10-01,239.92999267578125
2018-10-02,239.0
2018-10-03,240.94000244140625
2018-10-04,239.07000732421875
2018-10-05,236.05999755859375
2018-10-08,234.99000549316406
2018-10-09,229.75
2018-10-10,221.4600067138672
2018-10-11,217.4199981689453
2018-10-12,221.0
2018-10-15,221.02000427246094
2018-10-16,226.17999267578125
2018-10-17,223.4600067138672
2018-10-18,217.2899932861328
2018-10-19,219.8000030517578
2018-10-22,218.39999389648438
2018-10-23,218.3800048828125
2018-10-24,209.1999969482422
2018-10-25,213.77999877929688
2018-10-26,210.52999877929688
2018-10-29,211.0399932861328
2018-10-30,216.52999877929688
2018-10-31,220.33999633789062
2018-11-01,224.0399932861328
2018-11-02,221.66000366210938
2018-11-05,222.61000061035156
2018-11-06,226.77000427246094
2018-11-07,231.27999877929688
2018-11-08,229.39999389648438
2018-11-09,224.39999389648438
2018-11-12,219.6300048828125
2018-11-13,222.50999450683594
2018-11-14,225.16000366210938
2018-11-15,227.80999755859375
2018-11-16,226.69000244140625
2018-11-19,226.3000030517578
2018-11-20,221.33999633789062
2018-11-21,222.5500030517578
2018-11-23,223.39999389648438
2018-11-26,225.0399932861328
2018-11-27,225.22999572753906
2018-11-28,231.85000610351562
2018-11-29,227.5
2018-11-30,229.0
2018-12-03,230.0399932861328
2018-12-04,215.52000427246094
2018-12-06,215.05999755859375
2018-12-07,201.38999938964844
2018-12-10,192.92999267578125
2018-12-11,189.64999389648438
2018-12-12,188.27000427246094
2018-12-13,187.17999267578125
2018-12-14,184.11000061035156
2018-12-17,182.19000244140625
2018-12-18,185.00999450683594
2018-12-19,162.50999450683594
2018-12-20,159.72000122070312
2018-12-21,158.0
2018-12-24,152.6999969482422
2018-12-26,160.14999389648438
2018-12-27,161.02000427246094
2018-12-28,158.97999572753906
2018-12-31,161.3300018310547
2019-01-02,163.19000244140625
2019-01-03,157.19000244140625
2019-01-04,164.42999267578125
2019-01-07,166.72999572753906
2019-01-08,167.02000427246094
2019-01-09,170.58999633789062
2019-01-10,170.1199951171875
2019-01-11,170.99000549316406
2019-01-14,171.5500030517578
2019-01-15,170.6300048828125
2019-01-16,171.36000061035156
2019-01-17,173.27000427246094
2019-01-18,176.91000366210938
2019-01-22,175.89999389648438
2019-01-23,173.67999267578125
2019-01-24,174.10000610351562
2019-01-25,175.36000061035156
2019-01-28,173.9600067138672
2019-01-29,173.5800018310547
2019-01-30,177.47000122070312
2019-01-31,177.57000732421875
2019-02-01,179.30999755859375
2019-02-04,182.72999572753906
2019-02-05,183.72999572753906
2019-02-06,183.80999755859375
2019-02-07,181.3699951171875
2019-02-08,177.24000549316406
2019-02-11,181.08999633789062
2019-02-12,185.4499969482422
2019-02-13,185.6199951171875
2019-02-14,183.9199981689453
2019-02-15,179.3000030517578
2019-02-19,180.25
2019-02-20,181.91000366210938
2019-02-21,182.27999877929688
2019-02-22,180.49000549316406
2019-02-25,181.07000732421875
2019-02-26,181.7100067138672
2019-02-27,181.80999755859375
2019-02-28,181.0
2019-03-01,182.8000030517578
2019-03-04,181.13999938964844
2019-03-05,180.00999450683594
2019-03-06,178.17999267578125
2019-03-07,172.86000061035156
2019-03-08,171.77999877929688
2019-03-11,176.4499969482422
2019-03-12,177.1699981689453
2019-03-13,179.52999877929688
2019-03-14,179.0800018310547
2019-03-15,177.97999572753906
2019-03-18,182.39999389648438
2019-03-19,181.41000366210938
2019-03-20,175.07000732421875
2019-03-21,178.99000549316406
2019-03-22,173.99000549316406
2019-03-25,172.07000732421875
2019-03-26,175.14999389648438
2019-03-27,176.08999633789062
2019-03-28,177.89999389648438
2019-03-29,181.41000366210938
2019-04-01,186.4499969482422
2019-04-02,184.02999877929688
2019-04-03,185.19000244140625
2019-04-04,187.6699981689453
2019-04-05,189.89999389648438
