Date,SO
2015-10-22,46.5
2015-10-23,45.810001373291016
2015-10-26,45.63999938964844
2015-10-27,45.65999984741211
2015-10-28,45.33000183105469
2015-10-29,44.95000076293945
2015-10-30,45.099998474121094
2015-11-02,45.22999954223633
2015-11-03,45.439998626708984
2015-11-04,45.79999923706055
2015-11-05,45.630001068115234
2015-11-06,43.59000015258789
2015-11-09,44.02000045776367
2015-11-10,44.439998626708984
2015-11-11,45.029998779296875
2015-11-12,43.88999938964844
2015-11-13,43.95000076293945
2015-11-16,44.7400016784668
2015-11-17,44.099998474121094
2015-11-18,44.45000076293945
2015-11-19,45.18000030517578
2015-11-20,45.2400016784668
2015-11-23,44.91999816894531
2015-11-24,44.810001373291016
2015-11-25,44.58000183105469
2015-11-27,44.58000183105469
2015-11-30,44.540000915527344
2015-12-01,45.18000030517578
2015-12-02,44.209999084472656
2015-12-03,44.18000030517578
2015-12-04,44.83000183105469
2015-12-07,45.279998779296875
2015-12-08,45.29999923706055
2015-12-09,45.13999938964844
2015-12-10,44.4900016784668
2015-12-11,44.400001525878906
2015-12-14,44.95000076293945
2015-12-15,45.40999984741211
2015-12-16,46.33000183105469
2015-12-17,46.5099983215332
2015-12-18,46.20000076293945
2015-12-21,46.22999954223633
2015-12-22,46.45000076293945
2015-12-23,47.099998474121094
2015-12-24,47.099998474121094
2015-12-28,47.11000061035156
2015-12-29,47.2599983215332
2015-12-30,47.27000045776367
2015-12-31,46.790000915527344
2016-01-04,47.029998779296875
2016-01-05,47.36000061035156
2016-01-06,47.369998931884766
2016-01-07,46.970001220703125
2016-01-08,46.619998931884766
2016-01-11,46.84000015258789
2016-01-12,46.45000076293945
2016-01-13,46.79999923706055
2016-01-14,47.13999938964844
2016-01-15,47.16999816894531
2016-01-19,47.939998626708984
2016-01-20,47.15999984741211
2016-01-21,46.810001373291016
2016-01-22,47.349998474121094
2016-01-25,47.38999938964844
2016-01-26,47.58000183105469
2016-01-27,47.63999938964844
2016-01-28,48.279998779296875
2016-01-29,48.91999816894531
2016-02-01,49.900001525878906
2016-02-02,49.630001068115234
2016-02-03,48.5099983215332
2016-02-04,48.41999816894531
2016-02-05,48.220001220703125
2016-02-08,48.81999969482422
2016-02-09,49.20000076293945
2016-02-10,49.209999084472656
2016-02-11,48.04999923706055
2016-02-12,47.90999984741211
2016-02-16,48.09000015258789
2016-02-17,47.83000183105469
2016-02-18,48.869998931884766
2016-02-19,48.56999969482422
2016-02-22,49.099998474121094
2016-02-23,49.099998474121094
2016-02-24,48.97999954223633
2016-02-25,49.36000061035156
2016-02-26,48.189998626708984
2016-02-29,48.18000030517578
2016-03-01,47.4900016784668
2016-03-02,47.97999954223633
2016-03-03,48.189998626708984
2016-03-04,48.630001068115234
2016-03-07,48.4900016784668
2016-03-08,49.150001525878906
2016-03-09,49.560001373291016
2016-03-10,49.869998931884766
2016-03-11,49.790000915527344
2016-03-14,49.95000076293945
2016-03-15,50.33000183105469
2016-03-16,50.68000030517578
2016-03-17,50.81999969482422
2016-03-18,50.7599983215332
2016-03-21,50.47999954223633
2016-03-22,50.27000045776367
2016-03-23,50.66999816894531
2016-03-24,50.900001525878906
2016-03-28,50.58000183105469
2016-03-29,51.20000076293945
2016-03-30,51.209999084472656
2016-03-31,51.72999954223633
2016-04-01,51.70000076293945
2016-04-04,51.529998779296875
2016-04-05,50.650001525878906
2016-04-06,50.36000061035156
2016-04-07,50.66999816894531
2016-04-08,50.72999954223633
2016-04-11,50.470001220703125
2016-04-12,50.77000045776367
2016-04-13,50.36000061035156
2016-04-14,50.45000076293945
2016-04-15,50.68000030517578
2016-04-18,50.90999984741211
2016-04-19,51.0
2016-04-20,49.77000045776367
2016-04-21,48.939998626708984
2016-04-22,49.2599983215332
2016-04-25,49.27000045776367
2016-04-26,49.20000076293945
2016-04-27,49.540000915527344
2016-04-28,49.95000076293945
2016-04-29,50.099998474121094
2016-05-02,50.40999984741211
2016-05-03,50.5
2016-05-04,51.36000061035156
2016-05-05,50.619998931884766
2016-05-06,49.4900016784668
2016-05-09,49.810001373291016
2016-05-10,50.13999938964844
2016-05-11,50.31999969482422
2016-05-12,50.15999984741211
2016-05-13,49.88999938964844
2016-05-16,49.939998626708984
2016-05-17,49.08000183105469
2016-05-18,48.040000915527344
2016-05-19,48.66999816894531
2016-05-20,48.650001525878906
2016-05-23,48.09000015258789
2016-05-24,48.459999084472656
2016-05-25,48.54999923706055
2016-05-26,49.220001220703125
2016-05-27,49.15999984741211
2016-05-31,49.439998626708984
2016-06-01,49.56999969482422
2016-06-02,49.36000061035156
2016-06-03,50.18000030517578
2016-06-06,50.130001068115234
2016-06-07,50.09000015258789
2016-06-08,50.369998931884766
2016-06-09,50.86000061035156
2016-06-10,51.11000061035156
2016-06-13,50.9900016784668
2016-06-14,51.33000183105469
2016-06-15,50.880001068115234
2016-06-16,51.060001373291016
2016-06-17,51.150001525878906
2016-06-20,50.939998626708984
2016-06-21,50.900001525878906
2016-06-22,50.849998474121094
2016-06-23,51.060001373291016
2016-06-24,51.189998626708984
2016-06-27,52.20000076293945
2016-06-28,52.310001373291016
2016-06-29,52.220001220703125
2016-06-30,53.630001068115234
2016-07-01,53.83000183105469
2016-07-05,54.25
2016-07-06,54.439998626708984
2016-07-07,53.65999984741211
2016-07-08,54.13999938964844
2016-07-11,53.790000915527344
2016-07-12,52.84000015258789
2016-07-13,53.130001068115234
2016-07-14,53.61000061035156
2016-07-15,53.630001068115234
2016-07-18,53.619998931884766
2016-07-19,53.619998931884766
2016-07-20,53.33000183105469
2016-07-21,53.900001525878906
2016-07-22,54.540000915527344
2016-07-25,54.540000915527344
2016-07-26,54.45000076293945
2016-07-27,53.540000915527344
2016-07-28,53.2599983215332
2016-07-29,53.5
2016-08-01,53.650001525878906
2016-08-02,53.36000061035156
2016-08-03,53.040000915527344
2016-08-04,53.15999984741211
2016-08-05,52.63999938964844
2016-08-08,52.689998626708984
2016-08-09,52.84000015258789
2016-08-10,52.880001068115234
2016-08-11,52.31999969482422
2016-08-12,52.349998474121094
2016-08-15,51.4900016784668
2016-08-16,50.959999084472656
2016-08-17,51.470001220703125
2016-08-18,52.310001373291016
2016-08-19,51.959999084472656
2016-08-22,52.0
2016-08-23,51.709999084472656
2016-08-24,51.790000915527344
2016-08-25,51.86000061035156
2016-08-26,51.04999923706055
2016-08-29,51.34000015258789
2016-08-30,50.959999084472656
2016-08-31,51.33000183105469
2016-09-01,51.18000030517578
2016-09-02,51.79999923706055
2016-09-06,52.130001068115234
2016-09-07,52.220001220703125
2016-09-08,52.470001220703125
2016-09-09,50.869998931884766
2016-09-12,51.959999084472656
2016-09-13,51.2599983215332
2016-09-14,51.349998474121094
2016-09-15,51.459999084472656
2016-09-16,51.970001220703125
2016-09-19,52.43000030517578
2016-09-20,52.13999938964844
2016-09-21,53.18000030517578
2016-09-22,53.47999954223633
2016-09-23,53.529998779296875
2016-09-26,53.310001373291016
2016-09-27,52.84000015258789
2016-09-28,52.70000076293945
2016-09-29,52.04999923706055
2016-09-30,51.29999923706055
2016-10-03,50.720001220703125
2016-10-04,49.84000015258789
2016-10-05,49.52000045776367
2016-10-06,49.43000030517578
2016-10-07,49.15999984741211
2016-10-10,49.75
2016-10-11,49.40999984741211
2016-10-12,50.029998779296875
2016-10-13,50.7599983215332
2016-10-14,50.560001373291016
2016-10-17,50.689998626708984
2016-10-18,51.09000015258789
2016-10-19,50.72999954223633
2016-10-20,50.720001220703125
2016-10-21,50.529998779296875
2016-10-24,50.849998474121094
2016-10-25,50.970001220703125
2016-10-26,50.970001220703125
2016-10-27,50.7599983215332
2016-10-28,50.70000076293945
2016-10-31,51.56999969482422
2016-11-01,50.47999954223633
2016-11-02,50.189998626708984
2016-11-03,50.38999938964844
2016-11-04,50.11000061035156
2016-11-07,50.619998931884766
2016-11-08,50.7599983215332
2016-11-09,49.220001220703125
2016-11-10,47.90999984741211
2016-11-11,47.779998779296875
2016-11-14,47.630001068115234
2016-11-15,48.34000015258789
2016-11-16,48.43000030517578
2016-11-17,47.5
2016-11-18,47.130001068115234
2016-11-21,47.540000915527344
2016-11-22,47.599998474121094
2016-11-23,47.22999954223633
2016-11-25,47.779998779296875
2016-11-28,48.310001373291016
2016-11-29,48.310001373291016
2016-11-30,46.81999969482422
2016-12-01,46.59000015258789
2016-12-02,46.7599983215332
2016-12-05,46.869998931884766
2016-12-06,46.93000030517578
2016-12-07,47.150001525878906
2016-12-08,47.40999984741211
2016-12-09,47.939998626708984
2016-12-12,48.720001220703125
2016-12-13,49.189998626708984
2016-12-14,48.47999954223633
2016-12-15,48.459999084472656
2016-12-16,48.91999816894531
2016-12-19,49.09000015258789
2016-12-20,49.20000076293945
2016-12-21,49.2400016784668
2016-12-22,49.36000061035156
2016-12-23,49.33000183105469
2016-12-27,49.29999923706055
2016-12-28,48.900001525878906
2016-12-29,49.369998931884766
2016-12-30,49.189998626708984
2017-01-03,49.040000915527344
2017-01-04,48.9900016784668
2017-01-05,49.13999938964844
2017-01-06,49.0099983215332
2017-01-09,48.529998779296875
2017-01-10,48.380001068115234
2017-01-11,48.7400016784668
2017-01-12,49.0
2017-01-13,48.79999923706055
2017-01-17,49.689998626708984
2017-01-18,49.619998931884766
2017-01-19,49.04999923706055
2017-01-20,49.060001373291016
2017-01-23,48.83000183105469
2017-01-24,48.56999969482422
2017-01-25,48.4900016784668
2017-01-26,48.630001068115234
2017-01-27,48.47999954223633
2017-01-30,48.65999984741211
2017-01-31,49.43000030517578
2017-02-01,48.54999923706055
2017-02-02,48.97999954223633
2017-02-03,48.83000183105469
2017-02-06,48.7599983215332
2017-02-07,48.77000045776367
2017-02-08,49.220001220703125
2017-02-09,48.86000061035156
2017-02-10,49.04999923706055
2017-02-13,49.220001220703125
2017-02-14,48.59000015258789
2017-02-15,48.349998474121094
2017-02-16,48.2400016784668
2017-02-17,47.79999923706055
2017-02-21,48.279998779296875
2017-02-22,48.9900016784668
2017-02-23,49.66999816894531
2017-02-24,50.5
2017-02-27,50.27000045776367
2017-02-28,50.81999969482422
2017-03-01,50.060001373291016
2017-03-02,50.31999969482422
2017-03-03,50.369998931884766
2017-03-06,50.2400016784668
2017-03-07,50.400001525878906
2017-03-08,49.77000045776367
2017-03-09,49.5
2017-03-10,49.630001068115234
2017-03-13,49.72999954223633
2017-03-14,49.880001068115234
2017-03-15,50.630001068115234
2017-03-16,50.189998626708984
2017-03-17,50.66999816894531
2017-03-20,50.380001068115234
2017-03-21,51.0099983215332
2017-03-22,50.72999954223633
2017-03-23,50.369998931884766
2017-03-24,50.41999816894531
2017-03-27,50.29999923706055
2017-03-28,50.09000015258789
2017-03-29,49.95000076293945
2017-03-30,49.66999816894531
2017-03-31,49.779998779296875
2017-04-03,49.959999084472656
2017-04-04,50.02000045776367
2017-04-05,50.43000030517578
2017-04-06,50.130001068115234
2017-04-07,49.689998626708984
2017-04-10,49.66999816894531
2017-04-11,49.29999923706055
2017-04-12,49.65999984741211
2017-04-13,49.41999816894531
2017-04-17,49.779998779296875
2017-04-18,49.970001220703125
2017-04-19,49.75
2017-04-20,49.77000045776367
2017-04-21,49.97999954223633
2017-04-24,50.150001525878906
2017-04-25,50.15999984741211
2017-04-26,49.970001220703125
2017-04-27,50.06999969482422
2017-04-28,49.79999923706055
2017-05-01,49.59000015258789
2017-05-02,49.5099983215332
2017-05-03,49.470001220703125
2017-05-04,49.790000915527344
2017-05-05,50.06999969482422
2017-05-08,50.029998779296875
2017-05-09,49.97999954223633
2017-05-10,49.869998931884766
2017-05-11,49.77000045776367
2017-05-12,49.869998931884766
2017-05-15,49.97999954223633
2017-05-16,49.34000015258789
2017-05-17,49.63999938964844
2017-05-18,49.77000045776367
2017-05-19,49.880001068115234
2017-05-22,50.0099983215332
2017-05-23,50.08000183105469
2017-05-24,50.380001068115234
2017-05-25,50.5
2017-05-26,50.45000076293945
2017-05-30,50.56999969482422
2017-05-31,50.61000061035156
2017-06-01,50.93000030517578
2017-06-02,51.0099983215332
2017-06-05,50.810001373291016
2017-06-06,50.790000915527344
2017-06-07,51.0099983215332
2017-06-08,50.7400016784668
2017-06-09,50.68000030517578
2017-06-12,50.849998474121094
2017-06-13,51.060001373291016
2017-06-14,51.220001220703125
2017-06-15,51.709999084472656
2017-06-16,51.529998779296875
2017-06-19,51.41999816894531
2017-06-20,51.709999084472656
2017-06-21,51.20000076293945
2017-06-22,50.380001068115234
2017-06-23,49.84000015258789
2017-06-26,50.099998474121094
2017-06-27,49.400001525878906
2017-06-28,49.150001525878906
2017-06-29,48.290000915527344
2017-06-30,47.880001068115234
2017-07-03,47.650001525878906
2017-07-05,47.41999816894531
2017-07-06,47.400001525878906
2017-07-07,47.36000061035156
2017-07-10,47.279998779296875
2017-07-11,47.279998779296875
2017-07-12,47.5099983215332
2017-07-13,47.119998931884766
2017-07-14,47.2599983215332
2017-07-17,47.040000915527344
2017-07-18,47.119998931884766
2017-07-19,47.22999954223633
2017-07-20,47.31999969482422
2017-07-21,47.880001068115234
2017-07-24,47.25
2017-07-25,46.779998779296875
2017-07-26,47.400001525878906
2017-07-27,47.81999969482422
2017-07-28,47.5099983215332
2017-07-31,47.93000030517578
2017-08-01,48.529998779296875
2017-08-02,49.779998779296875
2017-08-03,49.36000061035156
2017-08-04,48.790000915527344
2017-08-07,49.0
2017-08-08,49.119998931884766
2017-08-09,48.849998474121094
2017-08-10,48.810001373291016
2017-08-11,48.41999816894531
2017-08-14,48.63999938964844
2017-08-15,48.959999084472656
2017-08-16,48.9900016784668
2017-08-17,47.91999816894531
2017-08-18,48.29999923706055
2017-08-21,48.290000915527344
2017-08-22,47.95000076293945
2017-08-23,48.040000915527344
2017-08-24,48.02000045776367
2017-08-25,48.310001373291016
2017-08-28,48.349998474121094
2017-08-29,48.18000030517578
2017-08-30,48.209999084472656
2017-08-31,48.2599983215332
2017-09-01,48.2599983215332
2017-09-05,49.15999984741211
2017-09-06,49.279998779296875
2017-09-07,49.95000076293945
2017-09-08,50.20000076293945
2017-09-11,50.61000061035156
2017-09-12,49.560001373291016
2017-09-13,49.41999816894531
2017-09-14,50.400001525878906
2017-09-15,50.63999938964844
2017-09-18,50.06999969482422
2017-09-19,49.869998931884766
2017-09-20,49.45000076293945
2017-09-21,49.27000045776367
2017-09-22,48.81999969482422
2017-09-25,49.029998779296875
2017-09-26,48.790000915527344
2017-09-27,48.52000045776367
2017-09-28,48.939998626708984
2017-09-29,49.13999938964844
2017-10-02,49.13999938964844
2017-10-03,48.790000915527344
2017-10-04,49.099998474121094
2017-10-05,49.36000061035156
2017-10-06,49.59000015258789
2017-10-09,49.650001525878906
2017-10-10,50.2400016784668
2017-10-11,50.47999954223633
2017-10-12,50.7400016784668
2017-10-13,50.939998626708984
2017-10-16,51.13999938964844
2017-10-17,51.13999938964844
2017-10-18,51.27000045776367
2017-10-19,52.0
2017-10-20,52.209999084472656
2017-10-23,52.20000076293945
2017-10-24,52.369998931884766
2017-10-25,52.209999084472656
2017-10-26,52.060001373291016
2017-10-27,52.09000015258789
2017-10-30,52.09000015258789
2017-10-31,52.20000076293945
2017-11-01,52.08000183105469
2017-11-02,53.25
2017-11-03,52.439998626708984
2017-11-06,51.650001525878906
2017-11-07,51.720001220703125
2017-11-08,51.77000045776367
2017-11-09,52.0099983215332
2017-11-10,51.36000061035156
2017-11-13,51.81999969482422
2017-11-14,52.310001373291016
2017-11-15,51.91999816894531
2017-11-16,51.939998626708984
2017-11-17,50.970001220703125
2017-11-20,51.18000030517578
2017-11-21,51.29999923706055
2017-11-22,51.36000061035156
2017-11-24,51.38999938964844
2017-11-27,51.560001373291016
2017-11-28,51.4900016784668
2017-11-29,51.09000015258789
2017-11-30,51.20000076293945
2017-12-01,51.11000061035156
2017-12-04,50.33000183105469
2017-12-05,50.36000061035156
2017-12-06,50.88999938964844
2017-12-07,51.33000183105469
2017-12-08,51.060001373291016
2017-12-11,51.68000030517578
2017-12-12,51.189998626708984
2017-12-13,51.68000030517578
2017-12-14,51.52000045776367
2017-12-15,51.310001373291016
2017-12-18,50.54999923706055
2017-12-19,49.810001373291016
2017-12-20,49.939998626708984
2017-12-21,49.4900016784668
2017-12-22,48.5
2017-12-26,48.04999923706055
2017-12-27,48.04999923706055
2017-12-28,48.279998779296875
2017-12-29,48.09000015258789
2018-01-02,47.16999816894531
2018-01-03,46.900001525878906
2018-01-04,46.70000076293945
2018-01-05,46.779998779296875
2018-01-08,47.20000076293945
2018-01-09,46.61000061035156
2018-01-10,45.959999084472656
2018-01-11,45.25
2018-01-12,44.84000015258789
2018-01-16,44.65999984741211
2018-01-17,45.04999923706055
2018-01-18,44.900001525878906
2018-01-19,44.439998626708984
2018-01-22,44.040000915527344
2018-01-23,44.470001220703125
2018-01-24,44.08000183105469
2018-01-25,44.619998931884766
2018-01-26,44.310001373291016
2018-01-29,43.9900016784668
2018-01-30,44.79999923706055
2018-01-31,45.11000061035156
2018-02-01,44.380001068115234
2018-02-02,44.16999816894531
2018-02-05,43.720001220703125
2018-02-06,43.4900016784668
2018-02-07,43.34000015258789
2018-02-08,43.400001525878906
2018-02-09,44.33000183105469
2018-02-12,44.68000030517578
2018-02-13,44.619998931884766
2018-02-14,43.58000183105469
2018-02-15,44.560001373291016
2018-02-16,43.93000030517578
2018-02-20,43.470001220703125
2018-02-21,42.91999816894531
2018-02-22,43.02000045776367
2018-02-23,44.06999969482422
2018-02-26,44.029998779296875
2018-02-27,43.400001525878906
2018-02-28,43.060001373291016
2018-03-01,43.97999954223633
2018-03-02,44.20000076293945
2018-03-05,44.84000015258789
2018-03-06,44.099998474121094
2018-03-07,43.66999816894531
2018-03-08,43.40999984741211
2018-03-09,43.7599983215332
2018-03-12,43.81999969482422
2018-03-13,43.59000015258789
2018-03-14,44.04999923706055
2018-03-15,43.93000030517578
2018-03-16,44.189998626708984
2018-03-19,44.16999816894531
2018-03-20,43.849998474121094
2018-03-21,43.900001525878906
2018-03-22,43.810001373291016
2018-03-23,43.11000061035156
2018-03-26,43.81999969482422
2018-03-27,44.529998779296875
2018-03-28,44.63999938964844
2018-03-29,44.65999984741211
2018-04-02,44.209999084472656
2018-04-03,44.16999816894531
2018-04-04,44.790000915527344
2018-04-05,45.0099983215332
2018-04-06,44.790000915527344
2018-04-09,44.77000045776367
2018-04-10,44.29999923706055
2018-04-11,44.470001220703125
2018-04-12,43.81999969482422
2018-04-13,43.939998626708984
2018-04-16,45.06999969482422
2018-04-17,45.81999969482422
2018-04-18,45.43000030517578
2018-04-19,45.599998474121094
2018-04-20,45.220001220703125
2018-04-23,45.2400016784668
2018-04-24,45.70000076293945
2018-04-25,46.029998779296875
2018-04-26,46.09000015258789
2018-04-27,46.400001525878906
2018-04-30,46.119998931884766
2018-05-01,45.810001373291016
2018-05-02,46.25
2018-05-03,46.2599983215332
2018-05-04,46.029998779296875
2018-05-07,45.45000076293945
2018-05-08,44.150001525878906
2018-05-09,43.790000915527344
2018-05-10,44.709999084472656
2018-05-11,44.93000030517578
2018-05-14,44.54999923706055
2018-05-15,44.209999084472656
2018-05-16,43.88999938964844
2018-05-17,43.619998931884766
2018-05-18,42.72999954223633
2018-05-21,43.439998626708984
2018-05-22,43.54999923706055
2018-05-23,43.9900016784668
2018-05-24,44.25
2018-05-25,44.52000045776367
2018-05-29,44.29999923706055
2018-05-30,44.7400016784668
2018-05-31,44.900001525878906
2018-06-01,44.20000076293945
2018-06-04,43.93000030517578
2018-06-05,43.77000045776367
2018-06-06,42.88999938964844
2018-06-07,43.18000030517578
2018-06-08,43.279998779296875
2018-06-11,42.84000015258789
2018-06-12,43.439998626708984
2018-06-13,43.779998779296875
2018-06-14,44.209999084472656
2018-06-15,44.43000030517578
2018-06-18,44.56999969482422
2018-06-19,45.060001373291016
2018-06-20,45.04999923706055
2018-06-21,45.290000915527344
2018-06-22,45.810001373291016
2018-06-25,46.599998474121094
2018-06-26,46.09000015258789
2018-06-27,46.33000183105469
2018-06-28,46.34000015258789
2018-06-29,46.310001373291016
2018-07-02,46.900001525878906
2018-07-03,47.0
2018-07-05,47.560001373291016
2018-07-06,47.7599983215332
2018-07-09,46.369998931884766
2018-07-10,47.34000015258789
2018-07-11,47.77000045776367
2018-07-12,47.97999954223633
2018-07-13,47.959999084472656
2018-07-16,47.709999084472656
2018-07-17,47.650001525878906
2018-07-18,47.54999923706055
2018-07-19,47.91999816894531
2018-07-20,47.52000045776367
2018-07-23,47.36000061035156
2018-07-24,47.540000915527344
2018-07-25,47.54999923706055
2018-07-26,48.08000183105469
2018-07-27,47.970001220703125
2018-07-30,47.90999984741211
2018-07-31,48.599998474121094
2018-08-01,48.08000183105469
2018-08-02,48.470001220703125
2018-08-03,48.93000030517578
2018-08-06,48.9900016784668
2018-08-07,49.08000183105469
2018-08-08,46.880001068115234
2018-08-09,46.810001373291016
2018-08-10,46.130001068115234
2018-08-13,46.400001525878906
2018-08-14,46.720001220703125
2018-08-15,47.150001525878906
2018-08-16,47.5
2018-08-17,46.970001220703125
2018-08-20,46.61000061035156
2018-08-21,46.0
2018-08-22,45.2599983215332
2018-08-23,45.13999938964844
2018-08-24,45.029998779296875
2018-08-27,44.630001068115234
2018-08-28,44.33000183105469
2018-08-29,44.540000915527344
2018-08-30,44.189998626708984
2018-08-31,43.779998779296875
2018-09-04,43.88999938964844
2018-09-05,44.65999984741211
2018-09-06,45.7599983215332
2018-09-07,44.33000183105469
2018-09-10,44.36000061035156
2018-09-11,44.16999816894531
2018-09-12,44.119998931884766
2018-09-13,44.290000915527344
2018-09-14,43.900001525878906
2018-09-17,44.38999938964844
2018-09-18,44.790000915527344
2018-09-19,43.70000076293945
2018-09-20,43.290000915527344
2018-09-21,44.0099983215332
2018-09-24,43.83000183105469
2018-09-25,42.72999954223633
2018-09-26,42.65999984741211
2018-09-27,43.2400016784668
2018-09-28,43.599998474121094
2018-10-01,43.18000030517578
2018-10-02,43.43000030517578
2018-10-03,42.790000915527344
2018-10-04,42.97999954223633
2018-10-05,43.709999084472656
2018-10-08,43.91999816894531
2018-10-09,44.119998931884766
2018-10-10,43.939998626708984
2018-10-11,43.540000915527344
2018-10-12,43.58000183105469
2018-10-15,44.220001220703125
2018-10-16,44.5099983215332
2018-10-17,44.310001373291016
2018-10-18,44.29999923706055
2018-10-19,45.06999969482422
2018-10-22,44.970001220703125
2018-10-23,44.72999954223633
2018-10-24,46.02000045776367
2018-10-25,45.27000045776367
2018-10-26,44.86000061035156
2018-10-29,45.88999938964844
2018-10-30,45.81999969482422
2018-10-31,45.029998779296875
2018-11-01,44.900001525878906
2018-11-02,44.7400016784668
2018-11-05,45.25
2018-11-06,45.66999816894531
2018-11-07,47.0099983215332
2018-11-08,46.58000183105469
2018-11-09,46.810001373291016
2018-11-12,46.88999938964844
2018-11-13,47.27000045776367
2018-11-14,47.400001525878906
2018-11-15,47.18000030517578
2018-11-16,46.88999938964844
2018-11-19,47.040000915527344
2018-11-20,46.65999984741211
2018-11-21,45.630001068115234
2018-11-23,45.720001220703125
2018-11-26,45.650001525878906
2018-11-27,46.09000015258789
2018-11-28,46.119998931884766
2018-11-29,46.540000915527344
2018-11-30,47.33000183105469
2018-12-03,47.4900016784668
2018-12-04,47.2400016784668
2018-12-06,46.52000045776367
2018-12-07,46.97999954223633
2018-12-10,47.220001220703125
2018-12-11,47.560001373291016
2018-12-12,47.0099983215332
2018-12-13,47.54999923706055
2018-12-14,47.33000183105469
2018-12-17,46.0
2018-12-18,45.529998779296875
2018-12-19,45.279998779296875
2018-12-20,45.09000015258789
2018-12-21,45.09000015258789
2018-12-24,43.02000045776367
2018-12-26,43.63999938964844
2018-12-27,43.95000076293945
2018-12-28,43.95000076293945
2018-12-31,43.91999816894531
2019-01-02,43.720001220703125
2019-01-03,44.34000015258789
2019-01-04,44.709999084472656
2019-01-07,44.61000061035156
2019-01-08,45.880001068115234
2019-01-09,45.4900016784668
2019-01-10,46.34000015258789
2019-01-11,46.61000061035156
2019-01-14,46.15999984741211
2019-01-15,46.790000915527344
2019-01-16,46.869998931884766
2019-01-17,47.06999969482422
2019-01-18,47.220001220703125
2019-01-22,47.06999969482422
2019-01-23,47.58000183105469
2019-01-24,47.959999084472656
2019-01-25,47.5
2019-01-28,47.43000030517578
2019-01-29,47.58000183105469
2019-01-30,47.869998931884766
2019-01-31,48.599998474121094
2019-02-01,48.4900016784668
2019-02-04,48.61000061035156
2019-02-05,48.72999954223633
2019-02-06,48.540000915527344
2019-02-07,49.15999984741211
2019-02-08,49.119998931884766
2019-02-11,49.2400016784668
2019-02-12,49.369998931884766
2019-02-13,49.220001220703125
2019-02-14,49.20000076293945
2019-02-15,48.560001373291016
2019-02-19,48.91999816894531
2019-02-20,49.7400016784668
2019-02-21,50.220001220703125
2019-02-22,50.369998931884766
2019-02-25,49.560001373291016
2019-02-26,49.220001220703125
2019-02-27,49.380001068115234
2019-02-28,49.689998626708984
2019-03-01,49.97999954223633
2019-03-04,50.099998474121094
2019-03-05,50.06999969482422
2019-03-06,50.130001068115234
2019-03-07,50.4900016784668
2019-03-08,50.900001525878906
2019-03-11,51.400001525878906
2019-03-12,51.68000030517578
2019-03-13,51.72999954223633
2019-03-14,51.529998779296875
2019-03-15,51.86000061035156
2019-03-18,51.779998779296875
2019-03-19,50.9900016784668
2019-03-20,51.18000030517578
2019-03-21,51.56999969482422
2019-03-22,51.880001068115234
2019-03-25,52.04999923706055
2019-03-26,52.529998779296875
