Date,HUBB
2024-03-28,415.04998779296875
2024-04-01,416.79998779296875
2024-04-02,415.5400085449219
2024-04-03,424.3999938964844
2024-04-04,412.55999755859375
2024-04-05,417.0799865722656
2024-04-08,415.739990234375
2024-04-09,409.1700134277344
2024-04-10,406.9100036621094
2024-04-11,406.2300109863281
2024-04-12,401.739990234375
2024-04-15,402.5899963378906
2024-04-16,396.2799987792969
2024-04-17,390.9700012207031
2024-04-18,392.2799987792969
2024-04-19,388.0299987792969
2024-04-22,390.55999755859375
2024-04-23,398.0
2024-04-24,398.54998779296875
2024-04-25,402.2699890136719
2024-04-26,407.5299987792969
2024-04-29,407.19000244140625
2024-04-30,370.5199890136719
2024-05-01,373.29998779296875
2024-05-02,372.94000244140625
2024-05-03,379.8900146484375
2024-05-06,388.0
2024-05-07,393.05999755859375
2024-05-08,396.3699951171875
2024-05-09,409.2099914550781
2024-05-10,407.2699890136719
2024-05-13,402.0199890136719
2024-05-14,401.0400085449219
2024-05-15,404.7300109863281
2024-05-16,391.3299865722656
2024-05-17,392.739990234375
2024-05-20,397.7699890136719
2024-05-21,404.0
2024-05-22,401.1400146484375
2024-05-23,400.6099853515625
2024-05-24,413.0
2024-05-28,397.6600036621094
2024-05-29,389.2799987792969
2024-05-30,390.67999267578125
2024-05-31,388.8900146484375
2024-06-03,385.75
2024-06-04,371.7699890136719
2024-06-05,381.6199951171875
2024-06-06,365.94000244140625
2024-06-07,366.67999267578125
2024-06-10,369.010009765625
2024-06-11,367.7099914550781
2024-06-12,383.489990234375
2024-06-13,385.010009765625
2024-06-14,374.739990234375
2024-06-17,381.6300048828125
2024-06-18,387.739990234375
2024-06-20,380.07000732421875
2024-06-21,377.3900146484375
2024-06-24,379.55999755859375
2024-06-25,378.0400085449219
2024-06-26,371.7699890136719
2024-06-27,369.8399963378906
2024-06-28,365.4800109863281
2024-07-01,359.1400146484375
2024-07-02,365.80999755859375
2024-07-03,371.2900085449219
2024-07-05,372.75
2024-07-08,377.010009765625
2024-07-09,371.1499938964844
2024-07-10,375.32000732421875
2024-07-11,379.0199890136719
2024-07-12,380.4700012207031
2024-07-15,374.6000061035156
2024-07-16,391.4100036621094
2024-07-17,366.6099853515625
2024-07-18,368.7799987792969
2024-07-19,370.2300109863281
2024-07-22,379.260009765625
2024-07-23,379.6000061035156
2024-07-24,356.9800109863281
2024-07-25,355.54998779296875
2024-07-26,367.0899963378906
2024-07-29,366.8900146484375
2024-07-30,379.79998779296875
2024-07-31,395.6499938964844
2024-08-01,379.7699890136719
2024-08-02,366.19000244140625
2024-08-05,364.4200134277344
2024-08-06,361.0299987792969
2024-08-07,359.0400085449219
2024-08-08,373.7799987792969
2024-08-09,377.0
2024-08-12,373.2699890136719
2024-08-13,375.0799865722656
2024-08-14,379.67999267578125
2024-08-15,380.9700012207031
2024-08-16,373.8299865722656
2024-08-19,375.7200012207031
2024-08-20,370.9200134277344
2024-08-21,375.4200134277344
2024-08-22,378.1400146484375
2024-08-23,385.7799987792969
2024-08-26,385.1099853515625
2024-08-27,387.9700012207031
2024-08-28,389.07000732421875
2024-08-29,395.5199890136719
2024-08-30,399.9200134277344
2024-09-03,378.9599914550781
2024-09-04,374.7699890136719
2024-09-05,370.4200134277344
2024-09-06,370.92999267578125
2024-09-09,378.1199951171875
2024-09-10,380.1600036621094
2024-09-11,392.8699951171875
2024-09-12,399.17999267578125
2024-09-13,404.6300048828125
2024-09-16,408.82000732421875
2024-09-17,411.2900085449219
2024-09-18,409.8599853515625
2024-09-19,422.5400085449219
2024-09-20,426.010009765625
2024-09-23,426.5899963378906
2024-09-24,424.8599853515625
2024-09-25,424.1300048828125
2024-09-26,427.95001220703125
2024-09-27,428.4800109863281
2024-09-30,428.3500061035156
2024-10-01,427.2900085449219
2024-10-02,427.70001220703125
2024-10-03,425.8999938964844
2024-10-04,429.7200012207031
2024-10-07,438.42999267578125
2024-10-08,441.1099853515625
2024-10-09,449.4100036621094
2024-10-10,443.45001220703125
2024-10-11,456.57000732421875
2024-10-14,460.5
2024-10-15,451.3900146484375
2024-10-16,454.05999755859375
2024-10-17,457.510009765625
2024-10-18,456.80999755859375
2024-10-21,456.70001220703125
2024-10-22,448.3699951171875
2024-10-23,444.7200012207031
2024-10-24,450.17999267578125
2024-10-25,444.5199890136719
2024-10-28,449.6700134277344
2024-10-29,440.1199951171875
2024-10-30,431.6600036621094
2024-10-31,427.0299987792969
2024-11-01,425.70001220703125
2024-11-04,424.9200134277344
2024-11-05,439.6400146484375
2024-11-06,472.1199951171875
2024-11-07,466.9800109863281
2024-11-08,467.92999267578125
2024-11-11,466.010009765625
2024-11-12,452.0299987792969
2024-11-13,453.7900085449219
2024-11-14,440.0899963378906
2024-11-15,437.6099853515625
2024-11-18,444.92999267578125
2024-11-19,452.3699951171875
2024-11-20,445.5799865722656
2024-11-21,456.4800109863281
2024-11-22,460.80999755859375
2024-11-25,463.8599853515625
2024-11-26,460.739990234375
2024-11-27,458.8500061035156
2024-11-29,460.0899963378906
2024-12-02,457.2300109863281
2024-12-03,457.82000732421875
2024-12-04,469.3800048828125
2024-12-05,467.1199951171875
2024-12-06,461.9700012207031
2024-12-09,452.2200012207031
2024-12-10,448.5899963378906
2024-12-11,457.0
2024-12-12,455.3399963378906
2024-12-13,453.6199951171875
2024-12-16,455.82000732421875
2024-12-17,439.5299987792969
2024-12-18,425.4200134277344
2024-12-19,424.54998779296875
2024-12-20,426.79998779296875
2024-12-23,425.8999938964844
2024-12-24,432.0400085449219
2024-12-26,430.4599914550781
2024-12-27,423.1099853515625
2024-12-30,419.19000244140625
2024-12-31,418.8900146484375
2025-01-02,419.989990234375
2025-01-03,430.9599914550781
2025-01-06,440.54998779296875
2025-01-07,433.9599914550781
2025-01-08,434.7699890136719
2025-01-10,420.25
2025-01-13,420.510009765625
2025-01-14,428.2099914550781
2025-01-15,428.92999267578125
2025-01-16,433.9200134277344
2025-01-17,437.3800048828125
2025-01-21,450.3800048828125
2025-01-22,456.8599853515625
2025-01-23,453.7900085449219
2025-01-24,455.260009765625
2025-01-27,414.5299987792969
2025-01-28,413.3599853515625
2025-01-29,417.7099914550781
2025-01-30,426.57000732421875
2025-01-31,423.010009765625
2025-02-03,408.7300109863281
2025-02-04,400.9100036621094
2025-02-05,400.07000732421875
2025-02-06,394.989990234375
2025-02-07,400.92999267578125
2025-02-10,399.79998779296875
2025-02-11,397.07000732421875
2025-02-12,391.2099914550781
2025-02-13,393.2300109863281
2025-02-14,390.1400146484375
2025-02-18,395.54998779296875
2025-02-19,392.3800048828125
2025-02-20,389.4200134277344
2025-02-21,377.4800109863281
2025-02-24,369.25
2025-02-25,372.2099914550781
2025-02-26,377.3900146484375
2025-02-27,369.2699890136719
2025-02-28,371.5899963378906
2025-03-03,354.95001220703125
2025-03-04,351.7900085449219
2025-03-05,353.8500061035156
2025-03-06,346.2799987792969
2025-03-07,354.4700012207031
2025-03-10,337.67999267578125
2025-03-11,340.4200134277344
2025-03-12,334.69000244140625
2025-03-13,331.79998779296875
2025-03-14,340.82000732421875
2025-03-17,344.05999755859375
2025-03-18,336.3800048828125
2025-03-19,342.2099914550781
2025-03-20,339.17999267578125
2025-03-21,338.3599853515625
2025-03-24,349.5
2025-03-25,353.6199951171875
2025-03-26,346.6300048828125
2025-03-27,342.0
2025-03-28,332.010009765625
2025-03-31,330.9100036621094
2025-04-01,332.8599853515625
2025-04-02,341.6199951171875
2025-04-03,321.3500061035156
2025-04-04,315.94000244140625
2025-04-07,316.8900146484375
2025-04-08,317.5
2025-04-09,351.95001220703125
2025-04-10,341.8399963378906
2025-04-11,353.42999267578125
2025-04-14,350.510009765625
2025-04-15,346.5899963378906
2025-04-16,338.7799987792969
2025-04-17,338.9700012207031
2025-04-21,329.2200012207031
2025-04-22,340.5199890136719
2025-04-23,345.95001220703125
2025-04-24,360.2799987792969
2025-04-25,359.8399963378906
2025-04-28,357.9800109863281
2025-04-29,359.4700012207031
2025-04-30,363.17999267578125
2025-05-01,343.1199951171875
2025-05-02,355.9100036621094
2025-05-05,353.510009765625
2025-05-06,348.30999755859375
2025-05-07,352.3900146484375
2025-05-08,354.57000732421875
2025-05-09,356.7200012207031
2025-05-12,378.4100036621094
2025-05-13,386.6600036621094
2025-05-14,385.67999267578125
2025-05-15,386.6400146484375
2025-05-16,392.2200012207031
2025-05-19,390.7699890136719
2025-05-20,389.0799865722656
2025-05-21,381.9100036621094
2025-05-22,389.3900146484375
2025-05-23,390.5899963378906
2025-05-27,398.8599853515625
2025-05-28,395.2200012207031
2025-05-29,396.94000244140625
2025-05-30,389.5799865722656
2025-06-02,381.3399963378906
2025-06-03,390.07000732421875
2025-06-04,390.7200012207031
2025-06-05,388.6099853515625
2025-06-06,395.2799987792969
2025-06-09,392.3399963378906
2025-06-10,388.0899963378906
2025-06-11,388.989990234375
2025-06-12,391.0400085449219
2025-06-13,382.0299987792969
2025-06-16,391.8900146484375
2025-06-17,391.2200012207031
2025-06-18,398.7300109863281
2025-06-20,395.7900085449219
2025-06-23,394.69000244140625
2025-06-24,402.989990234375
2025-06-25,399.05999755859375
2025-06-26,405.260009765625
2025-06-27,406.6199951171875
2025-06-30,408.4100036621094
2025-07-01,410.510009765625
2025-07-02,415.1199951171875
2025-07-03,414.8399963378906
2025-07-07,412.9700012207031
2025-07-08,412.5
2025-07-09,417.7099914550781
2025-07-10,422.260009765625
2025-07-11,419.239990234375
2025-07-14,415.0799865722656
2025-07-15,414.8599853515625
2025-07-16,418.4200134277344
2025-07-17,437.2300109863281
2025-07-18,430.2799987792969
2025-07-21,422.2699890136719
2025-07-22,428.54998779296875
2025-07-23,434.95001220703125
2025-07-24,437.5
2025-07-25,442.5400085449219
2025-07-28,438.30999755859375
2025-07-29,427.3299865722656
2025-07-30,437.44000244140625
2025-07-31,437.4800109863281
2025-08-01,426.739990234375
2025-08-04,429.05999755859375
2025-08-05,427.6700134277344
2025-08-06,423.57000732421875
2025-08-07,417.8399963378906
2025-08-08,418.6499938964844
2025-08-11,417.5400085449219
2025-08-12,432.1400146484375
2025-08-13,443.95001220703125
2025-08-14,437.6700134277344
2025-08-15,427.6499938964844
2025-08-18,432.2200012207031
2025-08-19,432.80999755859375
2025-08-20,429.9599914550781
2025-08-21,427.57000732421875
2025-08-22,440.8500061035156
2025-08-25,437.55999755859375
2025-08-26,442.5199890136719
2025-08-27,446.05999755859375
2025-08-28,445.79998779296875
2025-08-29,430.989990234375
2025-09-02,430.1499938964844
2025-09-03,428.79998779296875
2025-09-04,437.1600036621094
2025-09-05,436.0400085449219
2025-09-08,436.6199951171875
2025-09-09,437.239990234375
2025-09-10,442.3299865722656
2025-09-11,450.92999267578125
2025-09-12,437.42999267578125
2025-09-15,438.1099853515625
2025-09-16,435.44000244140625
2025-09-17,433.260009765625
2025-09-18,440.1000061035156
2025-09-19,441.44000244140625
2025-09-22,438.489990234375
2025-09-23,435.2300109863281
2025-09-24,431.1600036621094
2025-09-25,420.44000244140625
2025-09-26,425.2200012207031
2025-09-29,426.44000244140625
2025-09-30,430.30999755859375
2025-10-01,430.4700012207031
2025-10-02,423.4200134277344
2025-10-03,413.0
2025-10-06,413.04998779296875
2025-10-07,412.92999267578125
2025-10-08,419.6700134277344
2025-10-09,418.8900146484375
2025-10-10,408.4599914550781
2025-10-13,418.7200012207031
2025-10-14,427.42999267578125
2025-10-15,434.04998779296875
2025-10-16,428.82000732421875
2025-10-17,425.7099914550781
2025-10-20,431.6499938964844
2025-10-21,435.2900085449219
2025-10-22,422.6300048828125
2025-10-23,433.2699890136719
2025-10-24,434.3900146484375
2025-10-27,433.9800109863281
2025-10-28,455.3399963378906
2025-10-29,472.57000732421875
2025-10-30,469.9599914550781
2025-10-31,470.0
2025-11-03,467.6099853515625
2025-11-04,459.44000244140625
2025-11-05,468.05999755859375
2025-11-06,461.4700012207031
2025-11-07,462.42999267578125
2025-11-10,462.2799987792969
2025-11-11,450.1199951171875
2025-11-12,453.0
2025-11-13,437.6499938964844
2025-11-14,432.82000732421875
2025-11-17,420.57000732421875
2025-11-18,417.2799987792969
2025-11-19,419.0899963378906
2025-11-20,407.3599853515625
2025-11-21,421.8399963378906
2025-11-24,424.0799865722656
2025-11-25,429.82000732421875
2025-11-26,428.4700012207031
2025-11-28,431.42999267578125
2025-12-01,427.8500061035156
2025-12-02,427.4800109863281
2025-12-03,429.3399963378906
2025-12-04,437.7099914550781
2025-12-05,440.5299987792969
2025-12-08,441.510009765625
2025-12-09,438.70001220703125
2025-12-10,448.17999267578125
2025-12-11,462.82000732421875
2025-12-12,448.0
2025-12-15,444.8399963378906
2025-12-16,438.4200134277344
2025-12-17,429.67999267578125
2025-12-18,434.8500061035156
2025-12-19,442.510009765625
2025-12-22,451.0299987792969
2025-12-23,455.9200134277344
2025-12-24,456.2799987792969
2025-12-26,454.94000244140625
2025-12-29,451.3900146484375
2025-12-30,446.6099853515625
