Date,JBL
2023-12-28,127.9800033569336
2023-12-29,127.4000015258789
2024-01-02,128.13999938964844
2024-01-03,127.3499984741211
2024-01-04,125.02999877929688
2024-01-05,126.7699966430664
2024-01-08,128.52000427246094
2024-01-09,128.3699951171875
2024-01-10,129.52000427246094
2024-01-11,129.22000122070312
2024-01-12,128.13999938964844
2024-01-16,125.41000366210938
2024-01-17,121.51000213623047
2024-01-18,123.5
2024-01-19,124.58999633789062
2024-01-22,125.4000015258789
2024-01-23,123.16999816894531
2024-01-24,123.93000030517578
2024-01-25,124.18000030517578
2024-01-26,123.22000122070312
2024-01-29,124.31999969482422
2024-01-30,127.5999984741211
2024-01-31,125.29000091552734
2024-02-01,131.33999633789062
2024-02-02,131.22000122070312
2024-02-05,130.0800018310547
2024-02-06,129.75999450683594
2024-02-07,131.5500030517578
2024-02-08,135.92999267578125
2024-02-09,139.77000427246094
2024-02-12,140.4600067138672
2024-02-13,138.60000610351562
2024-02-14,141.32000732421875
2024-02-15,141.0399932861328
2024-02-16,138.5
2024-02-20,137.3300018310547
2024-02-21,137.0800018310547
2024-02-22,140.27999877929688
2024-02-23,139.52000427246094
2024-02-26,140.05999755859375
2024-02-27,142.6999969482422
2024-02-28,142.08999633789062
2024-02-29,144.08999633789062
2024-03-01,147.17999267578125
2024-03-04,148.6199951171875
2024-03-05,151.10000610351562
2024-03-06,153.19000244140625
2024-03-07,154.52999877929688
2024-03-08,151.24000549316406
2024-03-11,147.86000061035156
2024-03-12,149.60000610351562
2024-03-13,148.7899932861328
2024-03-14,147.4600067138672
2024-03-15,123.1500015258789
2024-03-18,124.18000030517578
2024-03-19,125.75
2024-03-20,126.9000015258789
2024-03-21,129.2100067138672
2024-03-22,131.19000244140625
2024-03-25,131.33999633789062
2024-03-26,133.61000061035156
2024-03-27,135.94000244140625
2024-03-28,133.9499969482422
2024-04-01,135.61000061035156
2024-04-02,134.19000244140625
2024-04-03,138.19000244140625
2024-04-04,135.8800048828125
2024-04-05,140.47000122070312
2024-04-08,138.5800018310547
2024-04-09,136.52999877929688
2024-04-10,136.36000061035156
2024-04-11,138.02000427246094
2024-04-12,134.07000732421875
2024-04-15,132.66000366210938
2024-04-16,132.0399932861328
2024-04-17,129.64999389648438
2024-04-18,129.58999633789062
2024-04-19,118.75
2024-04-22,119.12999725341797
2024-04-23,120.88999938964844
2024-04-24,120.23999786376953
2024-04-25,118.4800033569336
2024-04-26,118.2699966430664
2024-04-29,119.87000274658203
2024-04-30,117.36000061035156
2024-05-01,114.37999725341797
2024-05-02,115.26000213623047
2024-05-03,117.22000122070312
2024-05-06,118.97000122070312
2024-05-07,117.43000030517578
2024-05-08,117.52999877929688
2024-05-09,117.93000030517578
2024-05-10,117.94999694824219
2024-05-13,117.8499984741211
2024-05-14,117.6500015258789
2024-05-15,115.47000122070312
2024-05-16,115.37999725341797
2024-05-17,115.0199966430664
2024-05-20,121.01000213623047
2024-05-21,117.79000091552734
2024-05-22,118.18000030517578
2024-05-23,118.79000091552734
2024-05-24,119.5999984741211
2024-05-28,118.7699966430664
2024-05-29,117.33000183105469
2024-05-30,119.22000122070312
2024-05-31,118.9000015258789
2024-06-03,117.2300033569336
2024-06-04,114.20999908447266
2024-06-05,115.97000122070312
2024-06-06,114.31999969482422
2024-06-07,113.87999725341797
2024-06-10,117.0999984741211
2024-06-11,117.75
2024-06-12,120.62999725341797
2024-06-13,121.0999984741211
2024-06-14,119.4800033569336
2024-06-17,124.4800033569336
2024-06-18,126.2300033569336
2024-06-20,111.79000091552734
2024-06-21,113.19000244140625
2024-06-24,112.9800033569336
2024-06-25,114.37999725341797
2024-06-26,112.23999786376953
2024-06-27,107.91999816894531
2024-06-28,108.79000091552734
2024-07-01,108.5199966430664
2024-07-02,108.52999877929688
2024-07-03,110.0999984741211
2024-07-05,108.55999755859375
2024-07-08,110.0199966430664
2024-07-09,110.01000213623047
2024-07-10,113.69000244140625
2024-07-11,114.41999816894531
2024-07-12,114.93000030517578
2024-07-15,115.30000305175781
2024-07-16,118.06999969482422
2024-07-17,114.91999816894531
2024-07-18,112.22000122070312
2024-07-19,110.54000091552734
2024-07-22,113.30000305175781
2024-07-23,112.16999816894531
2024-07-24,111.05000305175781
2024-07-25,110.3499984741211
2024-07-26,110.37999725341797
2024-07-29,109.94999694824219
2024-07-30,109.3499984741211
2024-07-31,112.66999816894531
2024-08-01,109.0
2024-08-02,99.62000274658203
2024-08-05,97.55000305175781
2024-08-06,100.45999908447266
2024-08-07,98.44000244140625
2024-08-08,101.88999938964844
2024-08-09,102.12999725341797
2024-08-12,102.0199966430664
2024-08-13,104.04000091552734
2024-08-14,103.2699966430664
2024-08-15,107.08000183105469
2024-08-16,106.3499984741211
2024-08-19,107.45999908447266
2024-08-20,106.87000274658203
2024-08-21,108.61000061035156
2024-08-22,107.13999938964844
2024-08-23,108.51000213623047
2024-08-26,108.69999694824219
2024-08-27,107.5999984741211
2024-08-28,107.33999633789062
2024-08-29,107.63999938964844
2024-08-30,109.27999877929688
2024-09-03,103.41000366210938
2024-09-04,103.5999984741211
2024-09-05,102.58999633789062
2024-09-06,101.04000091552734
2024-09-09,102.68000030517578
2024-09-10,101.63999938964844
2024-09-11,103.44000244140625
2024-09-12,103.80000305175781
2024-09-13,105.9000015258789
2024-09-16,105.72000122070312
2024-09-17,106.83000183105469
2024-09-18,107.8499984741211
2024-09-19,110.86000061035156
2024-09-20,113.95999908447266
2024-09-23,113.04000091552734
2024-09-24,112.86000061035156
2024-09-25,113.43000030517578
2024-09-26,126.6500015258789
2024-09-27,122.33999633789062
2024-09-30,119.83000183105469
2024-10-01,119.16000366210938
2024-10-02,118.97000122070312
2024-10-03,119.9000015258789
2024-10-04,121.66000366210938
2024-10-07,122.30000305175781
2024-10-08,123.33999633789062
2024-10-09,124.0199966430664
2024-10-10,122.91000366210938
2024-10-11,124.2300033569336
2024-10-14,125.7699966430664
2024-10-15,124.26000213623047
2024-10-16,123.87000274658203
2024-10-17,125.91999816894531
2024-10-18,126.30000305175781
2024-10-21,124.37000274658203
2024-10-22,124.0199966430664
2024-10-23,122.94000244140625
2024-10-24,125.02999877929688
2024-10-25,124.72000122070312
2024-10-28,124.79000091552734
2024-10-29,124.83999633789062
2024-10-30,123.9800033569336
2024-10-31,123.08999633789062
2024-11-01,127.66999816894531
2024-11-04,127.30000305175781
2024-11-05,128.66000366210938
2024-11-06,137.77000427246094
2024-11-07,137.3000030517578
2024-11-08,135.75
2024-11-11,135.52000427246094
2024-11-12,132.91000366210938
2024-11-13,131.72999572753906
2024-11-14,129.0399932861328
2024-11-15,128.25999450683594
2024-11-18,128.2899932861328
2024-11-19,127.55000305175781
2024-11-20,128.17999267578125
2024-11-21,130.63999938964844
2024-11-22,131.1199951171875
2024-11-25,134.0
2024-11-26,132.72000122070312
2024-11-27,133.3300018310547
2024-11-29,135.8300018310547
2024-12-02,135.19000244140625
2024-12-03,135.5
2024-12-04,136.44000244140625
2024-12-05,135.77999877929688
2024-12-06,135.63999938964844
2024-12-09,134.27000427246094
2024-12-10,132.75
2024-12-11,133.69000244140625
2024-12-12,133.63999938964844
2024-12-13,135.1300048828125
2024-12-16,134.99000549316406
2024-12-17,133.9600067138672
2024-12-18,143.69000244140625
2024-12-19,140.44000244140625
2024-12-20,145.0
2024-12-23,145.6699981689453
2024-12-24,147.77000427246094
2024-12-26,147.63999938964844
2024-12-27,145.9199981689453
2024-12-30,143.75999450683594
2024-12-31,143.89999389648438
2025-01-02,142.8300018310547
2025-01-03,149.66000366210938
2025-01-06,152.02000427246094
2025-01-07,152.72999572753906
2025-01-08,153.9499969482422
2025-01-10,153.8800048828125
2025-01-13,153.50999450683594
2025-01-14,155.97000122070312
2025-01-15,158.1699981689453
2025-01-16,161.72999572753906
2025-01-17,162.89999389648438
2025-01-21,167.5800018310547
2025-01-22,168.97000122070312
2025-01-23,171.24000549316406
2025-01-24,173.3300018310547
2025-01-27,159.52999877929688
2025-01-28,161.72000122070312
2025-01-29,160.97999572753906
2025-01-30,162.63999938964844
2025-01-31,162.41000366210938
2025-02-03,159.47999572753906
2025-02-04,161.8300018310547
2025-02-05,163.6199951171875
2025-02-06,165.75
2025-02-07,165.41000366210938
2025-02-10,166.52000427246094
2025-02-11,167.32000732421875
2025-02-12,168.8300018310547
2025-02-13,168.6699981689453
2025-02-14,169.64999389648438
2025-02-18,169.9199981689453
2025-02-19,169.08999633789062
2025-02-20,166.1199951171875
2025-02-21,162.61000061035156
2025-02-24,159.10000610351562
2025-02-25,157.50999450683594
2025-02-26,158.75
2025-02-27,154.1199951171875
2025-02-28,154.9199981689453
2025-03-03,146.4499969482422
2025-03-04,141.55999755859375
2025-03-05,143.13999938964844
2025-03-06,138.25
2025-03-07,139.9499969482422
2025-03-10,133.35000610351562
2025-03-11,132.44000244140625
2025-03-12,134.10000610351562
2025-03-13,130.50999450683594
2025-03-14,135.92999267578125
2025-03-17,138.35000610351562
2025-03-18,135.6199951171875
2025-03-19,139.47999572753906
2025-03-20,143.8300018310547
2025-03-21,145.22000122070312
2025-03-24,149.97000122070312
2025-03-25,148.2899932861328
2025-03-26,143.86000061035156
2025-03-27,139.39999389648438
2025-03-28,135.99000549316406
2025-03-31,136.07000732421875
2025-04-01,136.4199981689453
2025-04-02,138.75
2025-04-03,123.48999786376953
2025-04-04,116.87999725341797
2025-04-07,121.27999877929688
2025-04-08,120.3499984741211
2025-04-09,137.3800048828125
2025-04-10,132.0399932861328
2025-04-11,131.94000244140625
2025-04-14,133.86000061035156
2025-04-15,135.50999450683594
2025-04-16,133.8699951171875
2025-04-17,135.0399932861328
2025-04-21,129.75
2025-04-22,133.24000549316406
2025-04-23,138.49000549316406
2025-04-24,146.1300048828125
2025-04-25,146.9199981689453
2025-04-28,146.3699951171875
2025-04-29,146.57000732421875
2025-04-30,146.55999755859375
2025-05-01,147.5800018310547
2025-05-02,150.36000061035156
2025-05-05,150.22000122070312
2025-05-06,150.2899932861328
2025-05-07,152.72000122070312
2025-05-08,154.39999389648438
2025-05-09,153.97999572753906
2025-05-12,161.74000549316406
2025-05-13,167.00999450683594
2025-05-14,166.86000061035156
2025-05-15,166.52999877929688
2025-05-16,167.7899932861328
2025-05-19,167.44000244140625
2025-05-20,167.50999450683594
2025-05-21,165.1999969482422
2025-05-22,165.10000610351562
2025-05-23,165.3800048828125
2025-05-27,169.1699981689453
2025-05-28,167.74000549316406
2025-05-29,168.5500030517578
2025-05-30,168.00999450683594
2025-06-02,168.02000427246094
2025-06-03,172.99000549316406
2025-06-04,171.97000122070312
2025-06-05,172.63999938964844
2025-06-06,176.6199951171875
2025-06-09,177.3800048828125
2025-06-10,178.0399932861328
2025-06-11,178.42999267578125
2025-06-12,179.0800018310547
2025-06-13,175.83999633789062
2025-06-16,180.82000732421875
2025-06-17,196.88999938964844
2025-06-18,204.66000366210938
2025-06-20,206.1999969482422
2025-06-23,208.35000610351562
2025-06-24,211.9499969482422
2025-06-25,214.66000366210938
2025-06-26,215.30999755859375
2025-06-27,217.3699951171875
2025-06-30,218.10000610351562
2025-07-01,216.13999938964844
2025-07-02,221.88999938964844
2025-07-03,226.00999450683594
2025-07-07,225.41000366210938
2025-07-08,221.86000061035156
2025-07-09,221.25999450683594
2025-07-10,220.9600067138672
2025-07-11,222.02000427246094
2025-07-14,220.52000427246094
2025-07-15,218.77999877929688
2025-07-16,218.2899932861328
2025-07-17,222.22999572753906
2025-07-18,223.97999572753906
2025-07-21,223.1999969482422
2025-07-22,220.83999633789062
2025-07-23,229.14999389648438
2025-07-24,218.41000366210938
2025-07-25,222.5500030517578
2025-07-28,224.7899932861328
2025-07-29,230.3800048828125
2025-07-30,226.4199981689453
2025-07-31,223.1699981689453
2025-08-01,218.55999755859375
2025-08-04,222.2899932861328
2025-08-05,219.61000061035156
2025-08-06,220.67999267578125
2025-08-07,220.49000549316406
2025-08-08,224.33999633789062
2025-08-11,222.6699981689453
2025-08-12,230.30999755859375
2025-08-13,219.0800018310547
2025-08-14,217.39999389648438
2025-08-15,215.3300018310547
2025-08-18,215.66000366210938
2025-08-19,206.10000610351562
2025-08-20,204.0500030517578
2025-08-21,205.05999755859375
2025-08-22,209.83999633789062
2025-08-25,208.83999633789062
2025-08-26,208.3699951171875
2025-08-27,207.89999389648438
2025-08-28,209.8699951171875
2025-08-29,204.8300018310547
2025-09-02,202.0800018310547
2025-09-03,203.1999969482422
2025-09-04,207.97000122070312
2025-09-05,210.10000610351562
2025-09-08,209.1699981689453
2025-09-09,209.22000122070312
2025-09-10,215.72000122070312
2025-09-11,214.27999877929688
2025-09-12,214.05999755859375
2025-09-15,216.05999755859375
2025-09-16,213.3300018310547
2025-09-17,213.63999938964844
2025-09-18,223.2899932861328
2025-09-19,224.33999633789062
2025-09-22,233.22999572753906
2025-09-23,234.4499969482422
2025-09-24,225.27999877929688
2025-09-25,210.1999969482422
2025-09-26,215.83999633789062
2025-09-29,214.50999450683594
2025-09-30,217.1699981689453
2025-10-01,214.83999633789062
2025-10-02,215.69000244140625
2025-10-03,202.0800018310547
2025-10-06,202.1999969482422
2025-10-07,202.6199951171875
2025-10-08,206.52999877929688
2025-10-09,204.7100067138672
2025-10-10,193.99000549316406
2025-10-13,199.89999389648438
2025-10-14,200.58999633789062
2025-10-15,206.8800048828125
2025-10-16,209.74000549316406
2025-10-17,209.33999633789062
2025-10-20,204.02000427246094
2025-10-21,201.1199951171875
2025-10-22,198.75
2025-10-23,206.57000732421875
2025-10-24,212.44000244140625
2025-10-27,211.22999572753906
2025-10-28,214.52000427246094
2025-10-29,222.32000732421875
2025-10-30,221.47000122070312
2025-10-31,220.88999938964844
2025-11-03,220.30999755859375
2025-11-04,209.22000122070312
2025-11-05,218.14999389648438
2025-11-06,215.05999755859375
2025-11-07,213.7100067138672
2025-11-10,219.25999450683594
2025-11-11,211.08999633789062
2025-11-12,213.92999267578125
2025-11-13,201.82000732421875
2025-11-14,201.8699951171875
2025-11-17,200.4600067138672
2025-11-18,198.8800048828125
2025-11-19,200.08999633789062
2025-11-20,192.49000549316406
2025-11-21,196.6999969482422
2025-11-24,197.14999389648438
2025-11-25,203.97999572753906
2025-11-26,207.22999572753906
2025-11-28,210.7100067138672
2025-12-01,209.99000549316406
2025-12-02,212.0500030517578
2025-12-03,214.0500030517578
2025-12-04,218.72000122070312
2025-12-05,220.05999755859375
2025-12-08,225.4199981689453
2025-12-09,228.08999633789062
2025-12-10,229.97000122070312
2025-12-11,234.25
2025-12-12,222.3699951171875
2025-12-15,221.2100067138672
2025-12-16,212.55999755859375
2025-12-17,216.3000030517578
2025-12-18,217.0399932861328
2025-12-19,226.6199951171875
2025-12-22,229.77999877929688
2025-12-23,235.07000732421875
2025-12-24,234.49000549316406
2025-12-26,236.11000061035156
2025-12-29,234.97000122070312
2025-12-30,231.57000732421875
