Date,TKO
2025-10-01,198.75999450683594
2025-10-02,198.0
2025-10-03,197.35000610351562
2025-10-06,198.14999389648438
2025-10-07,197.9600067138672
2025-10-08,194.14999389648438
2025-10-09,186.47000122070312
2025-10-10,187.0500030517578
2025-10-13,188.60000610351562
2025-10-14,189.97000122070312
2025-10-15,191.2100067138672
2025-10-16,187.8300018310547
2025-10-17,189.27999877929688
2025-10-20,186.82000732421875
2025-10-21,186.16000366210938
2025-10-22,186.97000122070312
2025-10-23,186.85000610351562
2025-10-24,186.85000610351562
2025-10-27,187.50999450683594
2025-10-28,187.4499969482422
2025-10-29,186.60000610351562
2025-10-30,187.77999877929688
2025-10-31,188.39999389648438
2025-11-03,187.7100067138672
2025-11-04,187.35000610351562
2025-11-05,187.24000549316406
2025-11-06,181.0
2025-11-07,182.55999755859375
2025-11-10,179.1699981689453
2025-11-11,179.67999267578125
2025-11-12,181.67999267578125
2025-11-13,182.63999938964844
2025-11-14,184.08999633789062
2025-11-17,184.75
2025-11-18,186.55999755859375
2025-11-19,188.3699951171875
2025-11-20,176.49000549316406
2025-11-21,178.1699981689453
2025-11-24,181.64999389648438
2025-11-25,187.4199981689453
2025-11-26,193.3699951171875
2025-11-28,193.88999938964844
2025-12-01,193.97999572753906
2025-12-02,194.63999938964844
2025-12-03,194.89999389648438
2025-12-04,200.8699951171875
2025-12-05,202.22000122070312
2025-12-08,203.82000732421875
2025-12-09,197.11000061035156
2025-12-10,196.94000244140625
2025-12-11,204.3000030517578
2025-12-12,208.4199981689453
2025-12-15,207.4499969482422
2025-12-16,210.64999389648438
2025-12-17,211.6199951171875
2025-12-18,211.61000061035156
2025-12-19,213.44000244140625
2025-12-22,215.49000549316406
2025-12-23,215.6999969482422
2025-12-24,217.97999572753906
2025-12-26,217.44000244140625
2025-12-29,216.11000061035156
2025-12-30,214.1699981689453
