Date,CHRW
2016-06-21,72.08999633789062
2016-06-22,71.86000061035156
2016-06-23,71.91999816894531
2016-06-24,71.63999938964844
2016-06-27,72.18000030517578
2016-06-28,73.41999816894531
2016-06-29,73.6500015258789
2016-06-30,74.25
2016-07-01,75.19000244140625
2016-07-05,75.02999877929688
2016-07-06,74.80000305175781
2016-07-07,73.36000061035156
2016-07-08,74.43000030517578
2016-07-11,71.86000061035156
2016-07-12,72.44999694824219
2016-07-13,72.83000183105469
2016-07-14,72.30000305175781
2016-07-15,71.94000244140625
2016-07-18,71.44000244140625
2016-07-19,71.62000274658203
2016-07-20,71.16999816894531
2016-07-21,71.2300033569336
2016-07-22,72.02999877929688
2016-07-25,71.5
2016-07-26,72.13999938964844
2016-07-27,68.3499984741211
2016-07-28,69.2300033569336
2016-07-29,69.62000274658203
2016-08-01,69.23999786376953
2016-08-02,68.36000061035156
2016-08-03,68.79000091552734
2016-08-04,68.48999786376953
2016-08-05,69.22000122070312
2016-08-08,69.25
2016-08-09,68.91999816894531
2016-08-10,69.0199966430664
2016-08-11,69.02999877929688
2016-08-12,69.68000030517578
2016-08-15,69.2300033569336
2016-08-16,69.81999969482422
2016-08-17,69.9000015258789
2016-08-18,68.95999908447266
2016-08-19,69.41999816894531
2016-08-22,69.44000244140625
2016-08-23,69.4000015258789
2016-08-24,69.6500015258789
2016-08-25,68.87000274658203
2016-08-26,68.77999877929688
2016-08-29,69.43000030517578
2016-08-30,69.5199966430664
2016-08-31,69.41999816894531
2016-09-01,71.04000091552734
2016-09-02,71.31999969482422
2016-09-06,70.30999755859375
2016-09-07,70.22000122070312
2016-09-08,70.06999969482422
2016-09-09,68.9000015258789
2016-09-12,69.01000213623047
2016-09-13,67.76000213623047
2016-09-14,67.2699966430664
2016-09-15,67.36000061035156
2016-09-16,67.52999877929688
2016-09-19,67.27999877929688
2016-09-20,68.04000091552734
2016-09-21,68.54000091552734
2016-09-22,69.25
2016-09-23,69.58999633789062
2016-09-26,69.54000091552734
2016-09-27,70.12000274658203
2016-09-28,70.25
2016-09-29,70.30999755859375
2016-09-30,70.45999908447266
2016-10-03,70.5
2016-10-04,70.19999694824219
2016-10-05,70.18000030517578
2016-10-06,70.26000213623047
2016-10-07,70.33999633789062
2016-10-10,70.9000015258789
2016-10-11,70.70999908447266
2016-10-12,70.38999938964844
2016-10-13,70.30999755859375
2016-10-14,70.26000213623047
2016-10-17,68.66999816894531
2016-10-18,68.80000305175781
2016-10-19,68.76000213623047
2016-10-20,68.75
2016-10-21,68.86000061035156
2016-10-24,69.12000274658203
2016-10-25,69.43000030517578
2016-10-26,67.30000305175781
2016-10-27,67.43000030517578
2016-10-28,67.58999633789062
2016-10-31,68.12000274658203
2016-11-01,68.41999816894531
2016-11-02,68.45999908447266
2016-11-03,68.94000244140625
2016-11-04,68.69000244140625
2016-11-07,70.45999908447266
2016-11-08,70.48999786376953
2016-11-09,71.44999694824219
2016-11-10,72.80000305175781
2016-11-11,73.58000183105469
2016-11-14,73.51000213623047
2016-11-15,74.08000183105469
2016-11-16,74.18000030517578
2016-11-17,74.01000213623047
2016-11-18,74.4000015258789
2016-11-21,74.37000274658203
2016-11-22,73.94000244140625
2016-11-23,74.12000274658203
2016-11-25,74.30000305175781
2016-11-28,74.20999908447266
2016-11-29,74.9800033569336
2016-11-30,74.8499984741211
2016-12-01,74.86000061035156
2016-12-02,74.04000091552734
2016-12-05,75.38999938964844
2016-12-06,75.55999755859375
2016-12-07,76.72000122070312
2016-12-08,77.47000122070312
2016-12-09,77.04000091552734
2016-12-12,77.25
2016-12-13,77.05999755859375
2016-12-14,76.62000274658203
2016-12-15,74.30999755859375
2016-12-16,73.11000061035156
2016-12-19,74.62000274658203
2016-12-20,74.52999877929688
2016-12-21,74.62999725341797
2016-12-22,74.47000122070312
2016-12-23,74.54000091552734
2016-12-27,74.4800033569336
2016-12-28,73.47000122070312
2016-12-29,73.7300033569336
2016-12-30,73.26000213623047
2017-01-03,72.8499984741211
2017-01-04,72.98999786376953
2017-01-05,73.73999786376953
2017-01-06,74.1500015258789
2017-01-09,73.16000366210938
2017-01-10,73.13999938964844
2017-01-11,73.44000244140625
2017-01-12,73.44000244140625
2017-01-13,73.37999725341797
2017-01-17,73.55999755859375
2017-01-18,74.05000305175781
2017-01-19,73.37000274658203
2017-01-20,73.5999984741211
2017-01-23,73.68000030517578
2017-01-24,74.66000366210938
2017-01-25,74.68000030517578
2017-01-26,75.75
2017-01-27,77.58000183105469
2017-01-30,76.51000213623047
2017-01-31,76.05999755859375
2017-02-01,75.11000061035156
2017-02-02,74.94000244140625
2017-02-03,75.55000305175781
2017-02-06,74.83000183105469
2017-02-07,75.62000274658203
2017-02-08,76.12999725341797
2017-02-09,75.62000274658203
2017-02-10,76.55999755859375
2017-02-13,76.9800033569336
2017-02-14,77.19999694824219
2017-02-15,77.87999725341797
2017-02-16,78.05999755859375
2017-02-17,79.05999755859375
2017-02-21,79.41999816894531
2017-02-22,79.41000366210938
2017-02-23,79.45999908447266
2017-02-24,80.12999725341797
2017-02-27,80.2300033569336
2017-02-28,80.37000274658203
2017-03-01,80.86000061035156
2017-03-02,80.52999877929688
2017-03-03,79.7699966430664
2017-03-06,79.27999877929688
2017-03-07,78.94000244140625
2017-03-08,78.7300033569336
2017-03-09,78.5199966430664
2017-03-10,79.33999633789062
2017-03-13,79.30999755859375
2017-03-14,78.55999755859375
2017-03-15,78.54000091552734
2017-03-16,78.20999908447266
2017-03-17,78.91999816894531
2017-03-20,78.93000030517578
2017-03-21,78.36000061035156
2017-03-22,78.08999633789062
2017-03-23,77.68000030517578
2017-03-24,77.47000122070312
2017-03-27,77.0199966430664
2017-03-28,77.5199966430664
2017-03-29,77.29000091552734
2017-03-30,77.6500015258789
2017-03-31,77.29000091552734
2017-04-03,76.70999908447266
2017-04-04,76.86000061035156
2017-04-05,76.41000366210938
2017-04-06,76.27999877929688
2017-04-07,75.7300033569336
2017-04-10,76.23999786376953
2017-04-11,75.75
2017-04-12,74.79000091552734
2017-04-13,74.45999908447266
2017-04-17,75.66999816894531
2017-04-18,75.29000091552734
2017-04-19,75.33999633789062
2017-04-20,76.44999694824219
2017-04-21,76.54000091552734
2017-04-24,77.58999633789062
2017-04-25,77.69999694824219
2017-04-26,72.80999755859375
2017-04-27,72.80999755859375
2017-04-28,72.69999694824219
2017-05-01,72.55000305175781
2017-05-02,72.72000122070312
2017-05-03,72.77999877929688
2017-05-04,72.55999755859375
2017-05-05,73.3499984741211
2017-05-08,71.45999908447266
2017-05-09,70.86000061035156
2017-05-10,70.16999816894531
2017-05-11,69.77999877929688
2017-05-12,69.3499984741211
2017-05-15,69.47000122070312
2017-05-16,69.5999984741211
2017-05-17,67.83999633789062
2017-05-18,68.05999755859375
2017-05-19,67.36000061035156
2017-05-22,68.08000183105469
2017-05-23,68.33999633789062
2017-05-24,68.37999725341797
2017-05-25,67.91000366210938
2017-05-26,67.04000091552734
2017-05-30,67.2699966430664
2017-05-31,67.01000213623047
2017-06-01,67.58000183105469
2017-06-02,67.62000274658203
2017-06-05,67.26000213623047
2017-06-06,67.12000274658203
2017-06-07,67.2300033569336
2017-06-08,66.97000122070312
2017-06-09,67.86000061035156
2017-06-12,68.81999969482422
2017-06-13,69.08999633789062
2017-06-14,67.83999633789062
2017-06-15,69.44999694824219
2017-06-16,70.04000091552734
2017-06-19,70.0999984741211
2017-06-20,68.4000015258789
2017-06-21,67.16999816894531
2017-06-22,67.30000305175781
2017-06-23,66.98999786376953
2017-06-26,67.58000183105469
2017-06-27,67.33000183105469
2017-06-28,67.33000183105469
2017-06-29,67.55000305175781
2017-06-30,68.68000030517578
2017-07-03,70.08000183105469
2017-07-05,68.76000213623047
2017-07-06,67.68000030517578
2017-07-07,67.97000122070312
2017-07-10,68.2300033569336
2017-07-11,68.5999984741211
2017-07-12,68.87000274658203
2017-07-13,68.76000213623047
2017-07-14,69.45999908447266
2017-07-17,68.88999938964844
2017-07-18,69.5
2017-07-19,68.69000244140625
2017-07-20,65.01000213623047
2017-07-21,65.55999755859375
2017-07-24,65.62000274658203
2017-07-25,65.93000030517578
2017-07-26,65.91000366210938
2017-07-27,65.45999908447266
2017-07-28,65.25
2017-07-31,65.61000061035156
2017-08-01,64.9800033569336
2017-08-02,65.61000061035156
2017-08-03,65.69999694824219
2017-08-04,67.22000122070312
2017-08-07,66.54000091552734
2017-08-08,66.75
2017-08-09,66.12999725341797
2017-08-10,66.11000061035156
2017-08-11,65.62999725341797
2017-08-14,67.13999938964844
2017-08-15,68.0199966430664
2017-08-16,68.01000213623047
2017-08-17,66.88999938964844
2017-08-18,66.77999877929688
2017-08-21,66.86000061035156
2017-08-22,67.0999984741211
2017-08-23,67.08999633789062
2017-08-24,66.87000274658203
2017-08-25,69.06999969482422
2017-08-28,71.05000305175781
2017-08-29,71.56999969482422
2017-08-30,73.05999755859375
2017-08-31,70.62999725341797
2017-09-01,70.16999816894531
2017-09-05,71.79000091552734
2017-09-06,72.7699966430664
2017-09-07,73.2699966430664
2017-09-08,73.73999786376953
2017-09-11,72.83000183105469
2017-09-12,72.79000091552734
2017-09-13,72.27999877929688
2017-09-14,70.7699966430664
2017-09-15,71.44999694824219
2017-09-18,72.25
2017-09-19,72.5999984741211
2017-09-20,72.79000091552734
2017-09-21,73.0
2017-09-22,73.12999725341797
2017-09-25,73.91999816894531
2017-09-26,74.88999938964844
2017-09-27,75.68000030517578
2017-09-28,75.4800033569336
2017-09-29,76.0999984741211
2017-10-02,77.30000305175781
2017-10-03,76.12999725341797
2017-10-04,75.0199966430664
2017-10-05,76.05000305175781
2017-10-06,76.5199966430664
2017-10-09,75.44999694824219
2017-10-10,77.08999633789062
2017-10-11,76.69999694824219
2017-10-12,77.18000030517578
2017-10-13,77.26000213623047
2017-10-16,77.33000183105469
2017-10-17,76.0199966430664
2017-10-18,77.33999633789062
2017-10-19,77.9800033569336
2017-10-20,78.30000305175781
2017-10-23,78.43000030517578
2017-10-24,78.83000183105469
2017-10-25,78.5999984741211
2017-10-26,79.58999633789062
2017-10-27,79.81999969482422
2017-10-30,78.3499984741211
2017-10-31,78.52999877929688
2017-11-01,79.33000183105469
2017-11-02,79.55000305175781
2017-11-03,79.44000244140625
2017-11-06,79.08000183105469
2017-11-07,80.5
2017-11-08,80.62999725341797
2017-11-09,80.68000030517578
2017-11-10,80.33000183105469
2017-11-13,80.36000061035156
2017-11-14,80.37000274658203
2017-11-15,79.94999694824219
2017-11-16,80.4000015258789
2017-11-17,78.44000244140625
2017-11-20,78.43000030517578
2017-11-21,78.79000091552734
2017-11-22,79.23999786376953
2017-11-24,79.66999816894531
2017-11-27,79.54000091552734
2017-11-28,81.52999877929688
2017-11-29,84.48999786376953
2017-11-30,86.6500015258789
2017-12-01,86.54000091552734
2017-12-04,86.76000213623047
2017-12-05,85.91999816894531
2017-12-06,87.1500015258789
2017-12-07,87.41999816894531
2017-12-08,88.37999725341797
2017-12-11,87.97000122070312
2017-12-12,88.0
2017-12-13,87.7699966430664
2017-12-14,85.79000091552734
2017-12-15,86.20999908447266
2017-12-18,87.16000366210938
2017-12-19,86.62999725341797
2017-12-20,86.75
2017-12-21,87.12999725341797
2017-12-22,88.69999694824219
2017-12-26,88.79000091552734
2017-12-27,89.5
2017-12-28,89.45999908447266
2017-12-29,89.08999633789062
2018-01-02,89.73999786376953
2018-01-03,89.48999786376953
2018-01-04,89.72000122070312
2018-01-05,89.56999969482422
2018-01-08,90.77999877929688
2018-01-09,91.45999908447266
2018-01-10,91.44000244140625
2018-01-11,93.91999816894531
2018-01-12,94.27999877929688
2018-01-16,92.97000122070312
2018-01-17,92.9800033569336
2018-01-18,93.68000030517578
2018-01-19,95.16000366210938
2018-01-22,95.43000030517578
2018-01-23,94.9000015258789
2018-01-24,96.18000030517578
2018-01-25,96.52999877929688
2018-01-26,96.7300033569336
2018-01-29,96.30999755859375
2018-01-30,94.93000030517578
2018-01-31,91.45999908447266
2018-02-01,91.9800033569336
2018-02-02,91.79000091552734
2018-02-05,90.33000183105469
2018-02-06,90.7699966430664
2018-02-07,92.56999969482422
2018-02-08,90.47000122070312
2018-02-09,89.3499984741211
2018-02-12,91.18000030517578
2018-02-13,92.72000122070312
2018-02-14,92.43000030517578
2018-02-15,92.94999694824219
2018-02-16,92.62000274658203
2018-02-20,89.97000122070312
2018-02-21,90.18000030517578
2018-02-22,90.08999633789062
2018-02-23,92.62999725341797
2018-02-26,94.62999725341797
2018-02-27,93.47000122070312
2018-02-28,93.36000061035156
2018-03-01,89.69999694824219
2018-03-02,89.51000213623047
2018-03-05,89.77999877929688
2018-03-06,89.98999786376953
2018-03-07,90.01000213623047
2018-03-08,89.5999984741211
2018-03-09,91.73999786376953
2018-03-12,91.02999877929688
2018-03-13,91.70999908447266
2018-03-14,89.73999786376953
2018-03-15,90.27999877929688
2018-03-16,92.13999938964844
2018-03-19,92.62999725341797
2018-03-20,93.06999969482422
2018-03-21,93.62000274658203
2018-03-22,92.66000366210938
2018-03-23,90.86000061035156
2018-03-26,92.76000213623047
2018-03-27,91.55999755859375
2018-03-28,91.69000244140625
2018-03-29,93.70999908447266
2018-04-02,92.2300033569336
2018-04-03,93.62999725341797
2018-04-04,94.36000061035156
2018-04-05,93.29000091552734
2018-04-06,90.4800033569336
2018-04-09,91.56999969482422
2018-04-10,94.12000274658203
2018-04-11,93.94999694824219
2018-04-12,95.41000366210938
2018-04-13,94.2699966430664
2018-04-16,97.62000274658203
2018-04-17,96.02999877929688
2018-04-18,94.94000244140625
2018-04-19,94.29000091552734
2018-04-20,93.68000030517578
2018-04-23,93.70999908447266
2018-04-24,92.36000061035156
2018-04-25,92.58999633789062
2018-04-26,91.31999969482422
2018-04-27,92.0
2018-04-30,92.02999877929688
2018-05-01,90.6500015258789
2018-05-02,82.9000015258789
2018-05-03,82.5999984741211
2018-05-04,82.54000091552734
2018-05-07,82.43000030517578
2018-05-08,83.93000030517578
2018-05-09,83.48999786376953
2018-05-10,84.58000183105469
2018-05-11,86.44000244140625
2018-05-14,85.68000030517578
2018-05-15,85.18000030517578
2018-05-16,85.73999786376953
2018-05-17,87.55999755859375
2018-05-18,88.5
2018-05-21,89.91000366210938
2018-05-22,88.3499984741211
2018-05-23,87.44000244140625
2018-05-24,88.0
2018-05-25,88.2300033569336
2018-05-29,87.93000030517578
2018-05-30,89.43000030517578
2018-05-31,87.0
2018-06-01,87.5199966430664
2018-06-04,87.95999908447266
2018-06-05,87.83999633789062
2018-06-06,87.80000305175781
2018-06-07,87.98999786376953
2018-06-08,88.31999969482422
2018-06-11,88.68000030517578
2018-06-12,90.83000183105469
2018-06-13,90.79000091552734
2018-06-14,90.43000030517578
2018-06-15,90.08999633789062
2018-06-18,90.62999725341797
2018-06-19,89.9800033569336
2018-06-20,90.2699966430664
2018-06-21,89.79000091552734
2018-06-22,88.61000061035156
2018-06-25,85.58999633789062
2018-06-26,84.88999938964844
2018-06-27,83.72000122070312
2018-06-28,83.52999877929688
2018-06-29,83.66000366210938
2018-07-02,85.62000274658203
2018-07-03,84.98999786376953
2018-07-05,84.4000015258789
2018-07-06,84.45999908447266
2018-07-09,85.86000061035156
2018-07-10,85.87999725341797
2018-07-11,85.83999633789062
2018-07-12,85.83000183105469
2018-07-13,86.73999786376953
2018-07-16,87.30000305175781
2018-07-17,87.69999694824219
2018-07-18,88.83999633789062
2018-07-19,89.58999633789062
2018-07-20,90.31999969482422
2018-07-23,89.63999938964844
2018-07-24,89.9800033569336
2018-07-25,91.75
2018-07-26,91.8499984741211
2018-07-27,91.44999694824219
2018-07-30,90.47000122070312
2018-07-31,92.2300033569336
2018-08-01,95.37999725341797
2018-08-02,95.43000030517578
2018-08-03,95.79000091552734
2018-08-06,96.22000122070312
2018-08-07,96.31999969482422
2018-08-08,96.06999969482422
2018-08-09,94.75
2018-08-10,94.9000015258789
2018-08-13,93.94000244140625
2018-08-14,93.97000122070312
2018-08-15,94.56999969482422
2018-08-16,96.4000015258789
2018-08-17,97.13999938964844
2018-08-20,97.37000274658203
2018-08-21,97.20999908447266
2018-08-22,97.2699966430664
2018-08-23,96.4000015258789
2018-08-24,96.5
2018-08-27,96.80999755859375
2018-08-28,96.31999969482422
2018-08-29,96.06999969482422
2018-08-30,95.58000183105469
2018-08-31,96.08000183105469
2018-09-04,96.08999633789062
2018-09-05,96.56999969482422
2018-09-06,97.19999694824219
2018-09-07,96.44000244140625
2018-09-10,100.18000030517578
2018-09-11,99.66000366210938
2018-09-12,99.11000061035156
2018-09-13,98.52999877929688
2018-09-14,100.08999633789062
2018-09-17,96.70999908447266
2018-09-18,97.19000244140625
2018-09-19,96.86000061035156
2018-09-20,96.36000061035156
2018-09-21,97.56999969482422
2018-09-24,96.36000061035156
2018-09-25,96.19000244140625
2018-09-26,97.2300033569336
2018-09-27,97.38999938964844
2018-09-28,97.91999816894531
2018-10-01,97.83999633789062
2018-10-02,97.05000305175781
2018-10-03,97.93000030517578
2018-10-04,97.54000091552734
2018-10-05,97.27999877929688
2018-10-08,97.76000213623047
2018-10-09,96.25
2018-10-10,92.55000305175781
2018-10-11,91.11000061035156
2018-10-12,91.68000030517578
2018-10-15,93.01000213623047
2018-10-16,94.19999694824219
2018-10-17,93.68000030517578
2018-10-18,93.33999633789062
2018-10-19,90.86000061035156
2018-10-22,91.63999938964844
2018-10-23,88.4000015258789
2018-10-24,86.29000091552734
2018-10-25,87.41000366210938
2018-10-26,86.19000244140625
2018-10-29,87.05999755859375
2018-10-30,88.29000091552734
2018-10-31,89.02999877929688
2018-11-01,90.9000015258789
2018-11-02,88.69999694824219
2018-11-05,88.12999725341797
2018-11-06,88.83000183105469
2018-11-07,90.87000274658203
2018-11-08,91.37000274658203
2018-11-09,89.61000061035156
2018-11-12,88.1500015258789
2018-11-13,88.19000244140625
2018-11-14,90.0
2018-11-15,91.26000213623047
2018-11-16,90.80000305175781
2018-11-19,90.56999969482422
2018-11-20,88.04000091552734
2018-11-21,89.23999786376953
2018-11-23,89.2300033569336
2018-11-26,90.69999694824219
2018-11-27,91.02999877929688
2018-11-28,91.88999938964844
2018-11-29,91.75
2018-11-30,92.33000183105469
2018-12-03,91.47000122070312
2018-12-04,88.87000274658203
2018-12-06,90.05000305175781
2018-12-07,87.69000244140625
2018-12-10,87.81999969482422
2018-12-11,88.06999969482422
2018-12-12,88.12000274658203
2018-12-13,84.83000183105469
2018-12-14,84.6500015258789
2018-12-17,84.83999633789062
2018-12-18,84.9800033569336
2018-12-19,83.87999725341797
2018-12-20,82.58999633789062
2018-12-21,80.87000274658203
2018-12-24,79.05999755859375
2018-12-26,82.22000122070312
2018-12-27,83.33000183105469
2018-12-28,83.20999908447266
2018-12-31,84.08999633789062
2019-01-02,82.9800033569336
2019-01-03,79.91999816894531
2019-01-04,82.69000244140625
2019-01-07,83.08999633789062
2019-01-08,83.76000213623047
2019-01-09,84.72000122070312
2019-01-10,85.44000244140625
2019-01-11,85.62999725341797
2019-01-14,85.8499984741211
2019-01-15,85.2300033569336
2019-01-16,85.0199966430664
2019-01-17,86.04000091552734
2019-01-18,88.66999816894531
2019-01-22,86.94999694824219
2019-01-23,86.9800033569336
2019-01-24,86.54000091552734
2019-01-25,87.05000305175781
2019-01-28,86.7699966430664
2019-01-29,86.61000061035156
2019-01-30,86.7300033569336
2019-01-31,86.7699966430664
2019-02-01,87.72000122070312
2019-02-04,88.62000274658203
2019-02-05,89.72000122070312
2019-02-06,90.79000091552734
2019-02-07,90.36000061035156
2019-02-08,90.36000061035156
2019-02-11,90.08999633789062
2019-02-12,91.01000213623047
2019-02-13,90.9000015258789
2019-02-14,90.69999694824219
2019-02-15,91.44999694824219
2019-02-19,91.94999694824219
2019-02-20,92.0199966430664
2019-02-21,92.18000030517578
2019-02-22,91.94000244140625
2019-02-25,91.02999877929688
2019-02-26,91.11000061035156
2019-02-27,90.06999969482422
2019-02-28,90.37999725341797
2019-03-01,90.19999694824219
2019-03-04,88.73999786376953
2019-03-05,88.83000183105469
2019-03-06,87.98999786376953
2019-03-07,87.47000122070312
2019-03-08,87.44000244140625
2019-03-11,88.87000274658203
2019-03-12,88.75
2019-03-13,89.08000183105469
2019-03-14,89.33999633789062
2019-03-15,89.0
2019-03-18,90.08999633789062
2019-03-19,88.30999755859375
2019-03-20,86.63999938964844
2019-03-21,87.27999877929688
2019-03-22,84.68000030517578
2019-03-25,83.43000030517578
2019-03-26,85.54000091552734
2019-03-27,85.81999969482422
2019-03-28,86.27999877929688
2019-03-29,86.98999786376953
2019-04-01,88.30000305175781
