Date,PG
2015-12-03,75.73999786376953
2015-12-04,77.83000183105469
2015-12-07,78.37000274658203
2015-12-08,77.75
2015-12-09,77.69999694824219
2015-12-10,77.79000091552734
2015-12-11,77.77999877929688
2015-12-14,78.29000091552734
2015-12-15,79.68000030517578
2015-12-16,80.98999786376953
2015-12-17,80.29000091552734
2015-12-18,78.12999725341797
2015-12-21,78.94999694824219
2015-12-22,79.5999984741211
2015-12-23,79.91999816894531
2015-12-24,79.79000091552734
2015-12-28,79.91999816894531
2015-12-29,80.36000061035156
2015-12-30,80.06999969482422
2015-12-31,79.41000366210938
2016-01-04,78.37000274658203
2016-01-05,78.62000274658203
2016-01-06,77.86000061035156
2016-01-07,77.18000030517578
2016-01-08,75.97000122070312
2016-01-11,76.66999816894531
2016-01-12,76.51000213623047
2016-01-13,75.8499984741211
2016-01-14,76.1500015258789
2016-01-15,74.9800033569336
2016-01-19,76.7300033569336
2016-01-20,75.83000183105469
2016-01-21,76.72000122070312
2016-01-22,77.36000061035156
2016-01-25,76.8499984741211
2016-01-26,78.80999755859375
2016-01-27,78.80000305175781
2016-01-28,79.81999969482422
2016-01-29,81.69000244140625
2016-02-01,81.12000274658203
2016-02-02,80.22000122070312
2016-02-03,81.0999984741211
2016-02-04,80.69999694824219
2016-02-05,81.19999694824219
2016-02-08,82.62000274658203
2016-02-09,82.63999938964844
2016-02-10,81.62000274658203
2016-02-11,79.9000015258789
2016-02-12,80.98999786376953
2016-02-16,81.47000122070312
2016-02-17,82.44999694824219
2016-02-18,81.9800033569336
2016-02-19,81.79000091552734
2016-02-22,82.12999725341797
2016-02-23,81.80999755859375
2016-02-24,81.55999755859375
2016-02-25,82.33999633789062
2016-02-26,81.0999984741211
2016-02-29,80.29000091552734
2016-03-01,81.2300033569336
2016-03-02,82.55000305175781
2016-03-03,82.83999633789062
2016-03-04,83.48999786376953
2016-03-07,83.0999984741211
2016-03-08,83.05999755859375
2016-03-09,82.95999908447266
2016-03-10,82.27999877929688
2016-03-11,81.75
2016-03-14,81.16999816894531
2016-03-15,81.30999755859375
2016-03-16,81.33999633789062
2016-03-17,82.75
2016-03-18,83.1500015258789
2016-03-21,83.31999969482422
2016-03-22,82.73999786376953
2016-03-23,82.81999969482422
2016-03-24,82.88999938964844
2016-03-28,82.62000274658203
2016-03-29,82.80000305175781
2016-03-30,82.68000030517578
2016-03-31,82.30999755859375
2016-04-01,83.52999877929688
2016-04-04,83.20999908447266
2016-04-05,83.16000366210938
2016-04-06,83.80999755859375
2016-04-07,83.23999786376953
2016-04-08,83.19999694824219
2016-04-11,82.7300033569336
2016-04-12,82.83000183105469
2016-04-13,82.45999908447266
2016-04-14,82.01000213623047
2016-04-15,82.30000305175781
2016-04-18,82.83000183105469
2016-04-19,83.27999877929688
2016-04-20,81.55000305175781
2016-04-21,80.80000305175781
2016-04-22,80.94999694824219
2016-04-25,81.41000366210938
2016-04-26,79.55000305175781
2016-04-27,79.88999938964844
2016-04-28,79.76000213623047
2016-04-29,80.12000274658203
2016-05-02,80.97000122070312
2016-05-03,81.0999984741211
2016-05-04,81.5999984741211
2016-05-05,81.30000305175781
2016-05-06,82.12999725341797
2016-05-09,82.12000274658203
2016-05-10,82.4800033569336
2016-05-11,82.1500015258789
2016-05-12,82.41000366210938
2016-05-13,81.2300033569336
2016-05-16,81.62999725341797
2016-05-17,80.62000274658203
2016-05-18,79.8499984741211
2016-05-19,80.19000244140625
2016-05-20,80.0199966430664
2016-05-23,80.19999694824219
2016-05-24,80.97000122070312
2016-05-25,81.4800033569336
2016-05-26,81.22000122070312
2016-05-27,81.43000030517578
2016-05-31,81.04000091552734
2016-06-01,81.79000091552734
2016-06-02,81.94999694824219
2016-06-03,82.47000122070312
2016-06-06,82.7699966430664
2016-06-07,82.31999969482422
2016-06-08,82.6500015258789
2016-06-09,83.16999816894531
2016-06-10,83.19999694824219
2016-06-13,82.56999969482422
2016-06-14,83.3499984741211
2016-06-15,82.94999694824219
2016-06-16,83.41000366210938
2016-06-17,83.12999725341797
2016-06-20,83.04000091552734
2016-06-21,83.41000366210938
2016-06-22,83.56999969482422
2016-06-23,84.20999908447266
2016-06-24,82.26000213623047
2016-06-27,81.2300033569336
2016-06-28,82.45999908447266
2016-06-29,83.91000366210938
2016-06-30,84.66999816894531
2016-07-01,84.77999877929688
2016-07-05,85.44000244140625
2016-07-06,85.02999877929688
2016-07-07,84.83000183105469
2016-07-08,85.7699966430664
2016-07-11,85.75
2016-07-12,85.75
2016-07-13,85.88999938964844
2016-07-14,85.87000274658203
2016-07-15,86.01000213623047
2016-07-18,85.93000030517578
2016-07-19,86.16999816894531
2016-07-20,85.31999969482422
2016-07-21,85.26000213623047
2016-07-22,85.72000122070312
2016-07-25,85.80000305175781
2016-07-26,85.2699966430664
2016-07-27,84.45999908447266
2016-07-28,84.80999755859375
2016-07-29,85.58999633789062
2016-08-01,86.41000366210938
2016-08-02,86.76000213623047
2016-08-03,85.97000122070312
2016-08-04,86.05000305175781
2016-08-05,85.77999877929688
2016-08-08,85.76000213623047
2016-08-09,85.98999786376953
2016-08-10,86.30999755859375
2016-08-11,86.7300033569336
2016-08-12,87.04000091552734
2016-08-15,87.0199966430664
2016-08-16,86.58000183105469
2016-08-17,86.95999908447266
2016-08-18,87.44000244140625
2016-08-19,87.30999755859375
2016-08-22,86.8499984741211
2016-08-23,87.4000015258789
2016-08-24,87.30999755859375
2016-08-25,87.9000015258789
2016-08-26,87.58000183105469
2016-08-29,88.30000305175781
2016-08-30,87.54000091552734
2016-08-31,87.30999755859375
2016-09-01,88.30999755859375
2016-09-02,88.19999694824219
2016-09-06,88.63999938964844
2016-09-07,87.94999694824219
2016-09-08,87.77999877929688
2016-09-09,86.23999786376953
2016-09-12,88.25
2016-09-13,87.05000305175781
2016-09-14,87.01000213623047
2016-09-15,88.05999755859375
2016-09-16,88.05000305175781
2016-09-19,88.37000274658203
2016-09-20,88.58000183105469
2016-09-21,87.80000305175781
2016-09-22,88.98999786376953
2016-09-23,87.76000213623047
2016-09-26,87.8499984741211
2016-09-27,88.36000061035156
2016-09-28,89.45999908447266
2016-09-29,88.2300033569336
2016-09-30,89.75
2016-10-03,88.66000366210938
2016-10-04,88.3499984741211
2016-10-05,88.8499984741211
2016-10-06,89.22000122070312
2016-10-07,90.0
2016-10-10,89.05999755859375
2016-10-11,88.54000091552734
2016-10-12,88.56999969482422
2016-10-13,88.23999786376953
2016-10-14,88.43000030517578
2016-10-17,87.83000183105469
2016-10-18,87.44999694824219
2016-10-19,85.54000091552734
2016-10-20,84.93000030517578
2016-10-21,84.33000183105469
2016-10-24,84.0999984741211
2016-10-25,86.97000122070312
2016-10-26,87.4000015258789
2016-10-27,86.58000183105469
2016-10-28,86.83999633789062
2016-10-31,86.80000305175781
2016-11-01,86.8499984741211
2016-11-02,86.73999786376953
2016-11-03,86.5999984741211
2016-11-04,85.08000183105469
2016-11-07,86.55999755859375
2016-11-08,87.45999908447266
2016-11-09,85.93000030517578
2016-11-10,82.95999908447266
2016-11-11,83.58000183105469
2016-11-14,83.0
2016-11-15,83.62000274658203
2016-11-16,83.19000244140625
2016-11-17,83.06999969482422
2016-11-18,82.0
2016-11-21,82.63999938964844
2016-11-22,82.76000213623047
2016-11-23,82.68000030517578
2016-11-25,83.45999908447266
2016-11-28,83.06999969482422
2016-11-29,82.88999938964844
2016-11-30,82.45999908447266
2016-12-01,81.86000061035156
2016-12-02,82.4000015258789
2016-12-05,82.98999786376953
2016-12-06,82.91000366210938
2016-12-07,84.18000030517578
2016-12-08,83.5
2016-12-09,84.37000274658203
2016-12-12,85.12999725341797
2016-12-13,85.18000030517578
2016-12-14,84.37000274658203
2016-12-15,84.68000030517578
2016-12-16,84.68000030517578
2016-12-19,84.70999908447266
2016-12-20,84.56999969482422
2016-12-21,84.27999877929688
2016-12-22,84.47000122070312
2016-12-23,84.95999908447266
2016-12-27,84.5999984741211
2016-12-28,84.06999969482422
2016-12-29,84.3499984741211
2016-12-30,84.08000183105469
2017-01-03,84.19999694824219
2017-01-04,84.5
2017-01-05,85.05999755859375
2017-01-06,85.02999877929688
2017-01-09,84.4000015258789
2017-01-10,83.48999786376953
2017-01-11,83.75
2017-01-12,83.83999633789062
2017-01-13,84.01000213623047
2017-01-17,85.20999908447266
2017-01-18,84.93000030517578
2017-01-19,84.69999694824219
2017-01-20,87.44999694824219
2017-01-23,86.95999908447266
2017-01-24,87.86000061035156
2017-01-25,87.16000366210938
2017-01-26,86.5999984741211
2017-01-27,86.72000122070312
2017-01-30,86.75
2017-01-31,87.5999984741211
2017-02-01,87.33000183105469
2017-02-02,87.76000213623047
2017-02-03,87.41000366210938
2017-02-06,87.4000015258789
2017-02-07,88.01000213623047
2017-02-08,88.33000183105469
2017-02-09,88.66999816894531
2017-02-10,87.97000122070312
2017-02-13,88.30999755859375
2017-02-14,87.86000061035156
2017-02-15,91.12000274658203
2017-02-16,90.79000091552734
2017-02-17,91.08999633789062
2017-02-21,91.66999816894531
2017-02-22,91.44000244140625
2017-02-23,91.12999725341797
2017-02-24,91.05000305175781
2017-02-27,90.88999938964844
2017-02-28,91.06999969482422
2017-03-01,91.66000366210938
2017-03-02,90.91000366210938
2017-03-03,90.5
2017-03-06,90.37000274658203
2017-03-07,90.29000091552734
2017-03-08,90.13999938964844
2017-03-09,90.33999633789062
2017-03-10,91.06999969482422
2017-03-13,91.30999755859375
2017-03-14,91.0
2017-03-15,91.4000015258789
2017-03-16,91.44000244140625
2017-03-17,91.0
2017-03-20,91.22000122070312
2017-03-21,91.19000244140625
2017-03-22,90.98999786376953
2017-03-23,90.7699966430664
2017-03-24,90.56999969482422
2017-03-27,90.48999786376953
2017-03-28,90.76000213623047
2017-03-29,90.5999984741211
2017-03-30,90.19999694824219
2017-03-31,89.8499984741211
2017-04-03,89.68000030517578
2017-04-04,89.91000366210938
2017-04-05,89.97000122070312
2017-04-06,89.4000015258789
2017-04-07,89.2300033569336
2017-04-10,89.48999786376953
2017-04-11,89.80000305175781
2017-04-12,90.30999755859375
2017-04-13,90.02999877929688
2017-04-17,90.38999938964844
2017-04-18,90.80000305175781
2017-04-19,89.5999984741211
2017-04-20,89.33000183105469
2017-04-21,88.62000274658203
2017-04-24,89.55000305175781
2017-04-25,90.0
2017-04-26,87.73999786376953
2017-04-27,87.69000244140625
2017-04-28,87.33000183105469
2017-05-01,87.08999633789062
2017-05-02,86.22000122070312
2017-05-03,86.43000030517578
2017-05-04,86.44999694824219
2017-05-05,86.5
2017-05-08,86.55000305175781
2017-05-09,86.4000015258789
2017-05-10,86.48999786376953
2017-05-11,86.16999816894531
2017-05-12,86.19000244140625
2017-05-15,86.33000183105469
2017-05-16,86.23999786376953
2017-05-17,86.26000213623047
2017-05-18,85.87000274658203
2017-05-19,86.23999786376953
2017-05-22,86.20999908447266
2017-05-23,86.08000183105469
2017-05-24,86.5
2017-05-25,86.86000061035156
2017-05-26,87.25
2017-05-30,87.4000015258789
2017-05-31,88.08999633789062
2017-06-01,88.12999725341797
2017-06-02,88.58999633789062
2017-06-05,88.73999786376953
2017-06-06,88.80000305175781
2017-06-07,88.7699966430664
2017-06-08,87.8499984741211
2017-06-09,88.16000366210938
2017-06-12,88.23999786376953
2017-06-13,88.05999755859375
2017-06-14,88.44000244140625
2017-06-15,89.37999725341797
2017-06-16,89.66000366210938
2017-06-19,89.86000061035156
2017-06-20,89.62999725341797
2017-06-21,89.4000015258789
2017-06-22,89.02999877929688
2017-06-23,89.41999816894531
2017-06-26,89.36000061035156
2017-06-27,88.61000061035156
2017-06-28,88.37000274658203
2017-06-29,86.98999786376953
2017-06-30,87.1500015258789
2017-07-03,87.73999786376953
2017-07-05,87.66999816894531
2017-07-06,87.37000274658203
2017-07-07,87.6500015258789
2017-07-10,87.08999633789062
2017-07-11,86.7699966430664
2017-07-12,86.95999908447266
2017-07-13,86.69999694824219
2017-07-14,87.0999984741211
2017-07-17,87.55000305175781
2017-07-18,88.63999938964844
2017-07-19,88.3499984741211
2017-07-20,88.5999984741211
2017-07-21,88.61000061035156
2017-07-24,88.18000030517578
2017-07-25,89.13999938964844
2017-07-26,89.30000305175781
2017-07-27,90.68000030517578
2017-07-28,90.20999908447266
2017-07-31,90.81999969482422
2017-08-01,91.0999984741211
2017-08-02,91.04000091552734
2017-08-03,90.86000061035156
2017-08-04,90.66999816894531
2017-08-07,91.44000244140625
2017-08-08,91.58000183105469
2017-08-09,91.91999816894531
2017-08-10,91.73999786376953
2017-08-11,91.33999633789062
2017-08-14,91.6500015258789
2017-08-15,92.19999694824219
2017-08-16,92.44000244140625
2017-08-17,92.06999969482422
2017-08-18,92.47000122070312
2017-08-21,92.86000061035156
2017-08-22,92.79000091552734
2017-08-23,92.44000244140625
2017-08-24,92.2699966430664
2017-08-25,92.51000213623047
2017-08-28,92.47000122070312
2017-08-29,92.31999969482422
2017-08-30,91.87000274658203
2017-08-31,92.2699966430664
2017-09-01,92.52999877929688
2017-09-05,92.72000122070312
2017-09-06,92.72000122070312
2017-09-07,92.97000122070312
2017-09-08,92.83999633789062
2017-09-11,93.98999786376953
2017-09-12,93.51000213623047
2017-09-13,93.55000305175781
2017-09-14,93.55000305175781
2017-09-15,93.2699966430664
2017-09-18,93.1500015258789
2017-09-19,94.16999816894531
2017-09-20,94.4000015258789
2017-09-21,92.63999938964844
2017-09-22,92.23999786376953
2017-09-25,92.72000122070312
2017-09-26,92.6500015258789
2017-09-27,90.87000274658203
2017-09-28,90.88999938964844
2017-09-29,90.9800033569336
2017-10-02,91.7699966430664
2017-10-03,92.12000274658203
2017-10-04,92.41999816894531
2017-10-05,92.02999877929688
2017-10-06,92.33000183105469
2017-10-09,92.12000274658203
2017-10-10,91.62000274658203
2017-10-11,91.45999908447266
2017-10-12,92.1500015258789
2017-10-13,93.04000091552734
2017-10-16,93.13999938964844
2017-10-17,92.80000305175781
2017-10-18,92.7699966430664
2017-10-19,91.58999633789062
2017-10-20,88.25
2017-10-23,87.30000305175781
2017-10-24,86.9800033569336
2017-10-25,86.86000061035156
2017-10-26,87.5
2017-10-27,87.04000091552734
2017-10-30,86.2699966430664
2017-10-31,86.33999633789062
2017-11-01,86.88999938964844
2017-11-02,86.51000213623047
2017-11-03,86.58000183105469
2017-11-06,86.05000305175781
2017-11-07,86.9800033569336
2017-11-08,87.58000183105469
2017-11-09,87.77999877929688
2017-11-10,88.16000366210938
2017-11-13,89.0
2017-11-14,88.87000274658203
2017-11-15,88.2300033569336
2017-11-16,89.25
2017-11-17,88.43000030517578
2017-11-20,88.2699966430664
2017-11-21,88.72000122070312
2017-11-22,88.33000183105469
2017-11-24,88.44999694824219
2017-11-27,88.95999908447266
2017-11-28,89.4000015258789
2017-11-29,89.37999725341797
2017-11-30,89.98999786376953
2017-12-01,90.36000061035156
2017-12-04,91.41000366210938
2017-12-05,91.4000015258789
2017-12-06,91.25
2017-12-07,90.0999984741211
2017-12-08,90.37000274658203
2017-12-11,90.2300033569336
2017-12-12,89.8499984741211
2017-12-13,90.87999725341797
2017-12-14,91.0
2017-12-15,91.88999938964844
2017-12-18,91.87999725341797
2017-12-19,91.68000030517578
2017-12-20,91.52999877929688
2017-12-21,91.66999816894531
2017-12-22,92.12999725341797
2017-12-26,92.4800033569336
2017-12-27,92.0999984741211
2017-12-28,92.06999969482422
2017-12-29,91.87999725341797
2018-01-02,90.6500015258789
2018-01-03,90.54000091552734
2018-01-04,91.18000030517578
2018-01-05,91.23999786376953
2018-01-08,91.72000122070312
2018-01-09,91.05000305175781
2018-01-10,90.47000122070312
2018-01-11,90.1500015258789
2018-01-12,89.61000061035156
2018-01-16,90.22000122070312
2018-01-17,91.19999694824219
2018-01-18,90.18000030517578
2018-01-19,91.06999969482422
2018-01-22,91.88999938964844
2018-01-23,89.05000305175781
2018-01-24,88.30999755859375
2018-01-25,88.33999633789062
2018-01-26,87.7300033569336
2018-01-29,86.86000061035156
2018-01-30,86.94999694824219
2018-01-31,86.33999633789062
2018-02-01,85.8499984741211
2018-02-02,84.25
2018-02-05,81.05999755859375
2018-02-06,82.37999725341797
2018-02-07,81.83999633789062
2018-02-08,80.22000122070312
2018-02-09,79.91999816894531
2018-02-12,81.33000183105469
2018-02-13,81.5
2018-02-14,80.68000030517578
2018-02-15,82.41000366210938
2018-02-16,82.5999984741211
2018-02-20,81.33999633789062
2018-02-21,80.23999786376953
2018-02-22,80.83999633789062
2018-02-23,81.05000305175781
2018-02-26,81.62999725341797
2018-02-27,80.54000091552734
2018-02-28,78.5199966430664
2018-03-01,78.69999694824219
2018-03-02,79.5
2018-03-05,80.29000091552734
2018-03-06,80.0199966430664
2018-03-07,79.16000366210938
2018-03-08,79.97000122070312
2018-03-09,80.29000091552734
2018-03-12,79.86000061035156
2018-03-13,79.72000122070312
2018-03-14,79.0
2018-03-15,78.66999816894531
2018-03-16,78.97000122070312
2018-03-19,78.66000366210938
2018-03-20,78.30999755859375
2018-03-21,77.04000091552734
2018-03-22,76.41000366210938
2018-03-23,75.91000366210938
2018-03-26,76.41000366210938
2018-03-27,77.79000091552734
2018-03-28,78.83999633789062
2018-03-29,79.27999877929688
2018-04-02,77.4000015258789
2018-04-03,78.45999908447266
2018-04-04,79.05000305175781
2018-04-05,78.80000305175781
2018-04-06,78.43000030517578
2018-04-09,78.16000366210938
2018-04-10,78.37000274658203
2018-04-11,78.2699966430664
2018-04-12,77.79000091552734
2018-04-13,78.37000274658203
2018-04-16,78.61000061035156
2018-04-17,78.43000030517578
2018-04-18,78.19999694824219
2018-04-19,74.94999694824219
2018-04-20,73.80000305175781
2018-04-23,73.0
2018-04-24,72.5
2018-04-25,72.30000305175781
2018-04-26,72.75
2018-04-27,72.80999755859375
2018-04-30,72.33999633789062
2018-05-01,71.95999908447266
2018-05-02,70.94000244140625
2018-05-03,71.36000061035156
2018-05-04,72.43000030517578
2018-05-07,71.9800033569336
2018-05-08,71.44000244140625
2018-05-09,72.37000274658203
2018-05-10,73.1500015258789
2018-05-11,73.37000274658203
2018-05-14,73.27999877929688
2018-05-15,72.94999694824219
2018-05-16,73.52999877929688
2018-05-17,73.95999908447266
2018-05-18,73.44999694824219
2018-05-21,74.05999755859375
2018-05-22,74.02999877929688
2018-05-23,74.18000030517578
2018-05-24,73.7699966430664
2018-05-25,74.30999755859375
2018-05-29,74.05000305175781
2018-05-30,74.88999938964844
2018-05-31,73.16999816894531
2018-06-01,73.44999694824219
2018-06-04,74.18000030517578
2018-06-05,73.97000122070312
2018-06-06,74.3499984741211
2018-06-07,75.76000213623047
2018-06-08,77.18000030517578
2018-06-11,77.52999877929688
2018-06-12,77.23999786376953
2018-06-13,76.47000122070312
2018-06-14,75.98999786376953
2018-06-15,77.37999725341797
2018-06-18,75.83999633789062
2018-06-19,76.33000183105469
2018-06-20,75.8499984741211
2018-06-21,76.44000244140625
2018-06-22,77.43000030517578
2018-06-25,77.79000091552734
2018-06-26,78.0
2018-06-27,77.69000244140625
2018-06-28,78.05000305175781
2018-06-29,78.05999755859375
2018-07-02,78.12999725341797
2018-07-03,77.9000015258789
2018-07-05,79.20999908447266
2018-07-06,79.30999755859375
2018-07-09,77.86000061035156
2018-07-10,79.81999969482422
2018-07-11,79.16000366210938
2018-07-12,78.88999938964844
2018-07-13,79.30999755859375
2018-07-16,79.52999877929688
2018-07-17,80.02999877929688
2018-07-18,79.72000122070312
2018-07-19,78.7300033569336
2018-07-20,78.68000030517578
2018-07-23,78.51000213623047
2018-07-24,78.98999786376953
2018-07-25,79.47000122070312
2018-07-26,80.08999633789062
2018-07-27,80.58000183105469
2018-07-30,80.19999694824219
2018-07-31,80.87999725341797
2018-08-01,80.6500015258789
2018-08-02,82.0
2018-08-03,82.33000183105469
2018-08-06,82.5199966430664
2018-08-07,82.63999938964844
2018-08-08,82.3499984741211
2018-08-09,81.4000015258789
2018-08-10,81.43000030517578
2018-08-13,81.5199966430664
2018-08-14,81.30999755859375
2018-08-15,82.30000305175781
2018-08-16,83.69000244140625
2018-08-17,83.69000244140625
2018-08-20,83.63999938964844
2018-08-21,83.9000015258789
2018-08-22,83.38999938964844
2018-08-23,83.23999786376953
2018-08-24,83.36000061035156
2018-08-27,83.44000244140625
2018-08-28,83.4800033569336
2018-08-29,83.48999786376953
2018-08-30,83.41000366210938
2018-08-31,82.94999694824219
2018-09-04,82.69999694824219
2018-09-05,83.29000091552734
2018-09-06,82.6500015258789
2018-09-07,81.91000366210938
2018-09-10,82.37999725341797
2018-09-11,82.01000213623047
2018-09-12,83.11000061035156
2018-09-13,83.44999694824219
2018-09-14,83.61000061035156
2018-09-17,84.25
2018-09-18,84.0
2018-09-19,84.0
2018-09-20,85.36000061035156
2018-09-21,85.81999969482422
2018-09-24,84.2699966430664
2018-09-25,83.12000274658203
2018-09-26,83.26000213623047
2018-09-27,82.86000061035156
2018-09-28,83.2300033569336
2018-10-01,83.66999816894531
2018-10-02,84.36000061035156
2018-10-03,83.02999877929688
2018-10-04,81.91999816894531
2018-10-05,82.1500015258789
2018-10-08,82.4000015258789
2018-10-09,82.19999694824219
2018-10-10,81.44000244140625
2018-10-11,78.87000274658203
2018-10-12,79.05999755859375
2018-10-15,80.12999725341797
2018-10-16,81.01000213623047
2018-10-17,81.86000061035156
2018-10-18,80.23999786376953
2018-10-19,87.30000305175781
2018-10-22,86.5999984741211
2018-10-23,87.16000366210938
2018-10-24,89.45999908447266
2018-10-25,89.0
2018-10-26,87.86000061035156
2018-10-29,88.23999786376953
2018-10-30,89.19000244140625
2018-10-31,88.68000030517578
2018-11-01,89.58999633789062
2018-11-02,89.80999755859375
2018-11-05,91.19999694824219
2018-11-06,91.51000213623047
2018-11-07,91.29000091552734
2018-11-08,91.36000061035156
2018-11-09,92.41000366210938
2018-11-12,92.69999694824219
2018-11-13,93.47000122070312
2018-11-14,93.48999786376953
2018-11-15,93.83000183105469
2018-11-16,93.81999969482422
2018-11-19,93.29000091552734
2018-11-20,92.0999984741211
2018-11-21,91.41000366210938
2018-11-23,91.54000091552734
2018-11-26,91.94000244140625
2018-11-27,92.72000122070312
2018-11-28,93.01000213623047
2018-11-29,92.81999969482422
2018-11-30,94.51000213623047
2018-12-03,93.31999969482422
2018-12-04,93.30999755859375
2018-12-06,93.55000305175781
2018-12-07,92.44999694824219
2018-12-10,93.02999877929688
2018-12-11,93.91000366210938
2018-12-12,94.02999877929688
2018-12-13,96.48999786376953
2018-12-14,96.63999938964844
2018-12-17,92.7699966430664
2018-12-18,92.48999786376953
2018-12-19,91.76000213623047
2018-12-20,90.9800033569336
2018-12-21,90.97000122070312
2018-12-24,87.36000061035156
2018-12-26,90.08999633789062
2018-12-27,92.0199966430664
2018-12-28,91.18000030517578
2018-12-31,91.91999816894531
2019-01-02,91.27999877929688
2019-01-03,90.63999938964844
2019-01-04,92.48999786376953
2019-01-07,92.12000274658203
2019-01-08,92.45999908447266
2019-01-09,90.94999694824219
2019-01-10,91.16999816894531
2019-01-11,91.7699966430664
2019-01-14,91.1500015258789
2019-01-15,92.01000213623047
2019-01-16,91.37000274658203
2019-01-17,90.63999938964844
2019-01-18,91.41999816894531
2019-01-22,90.44000244140625
2019-01-23,94.83999633789062
2019-01-24,94.30000305175781
2019-01-25,93.5999984741211
2019-01-28,93.5199966430664
2019-01-29,93.54000091552734
2019-01-30,94.5199966430664
2019-01-31,96.47000122070312
2019-02-01,97.47000122070312
2019-02-04,98.02999877929688
2019-02-05,97.44000244140625
2019-02-06,97.91999816894531
2019-02-07,97.13999938964844
2019-02-08,97.70999908447266
2019-02-11,98.2699966430664
2019-02-12,99.26000213623047
2019-02-13,99.23999786376953
2019-02-14,98.45999908447266
2019-02-15,98.4800033569336
2019-02-19,99.98999786376953
2019-02-20,99.27999877929688
2019-02-21,99.77999877929688
2019-02-22,100.25
2019-02-25,99.56999969482422
2019-02-26,99.83000183105469
2019-02-27,98.91000366210938
2019-02-28,98.55000305175781
2019-03-01,98.44000244140625
2019-03-04,98.87000274658203
2019-03-05,99.08999633789062
2019-03-06,98.93000030517578
2019-03-07,98.55000305175781
2019-03-08,98.41000366210938
2019-03-11,99.58000183105469
2019-03-12,100.05000305175781
2019-03-13,101.18000030517578
2019-03-14,101.31999969482422
2019-03-15,102.44000244140625
2019-03-18,101.51000213623047
2019-03-19,101.9000015258789
2019-03-20,101.72000122070312
2019-03-21,102.48999786376953
2019-03-22,101.66000366210938
2019-03-25,101.95999908447266
2019-03-26,103.0199966430664
2019-03-27,102.9000015258789
2019-03-28,103.55000305175781
2019-03-29,104.05000305175781
