Date,KORS
2018-01-02,64.02999877929688
2018-01-03,63.79999923706055
2018-01-04,64.08000183105469
2018-01-05,63.91999816894531
2018-01-08,64.80000305175781
2018-01-09,63.81999969482422
2018-01-10,63.91999816894531
2018-01-11,64.44000244140625
2018-01-12,65.23999786376953
2018-01-16,63.84000015258789
2018-01-17,64.62999725341797
2018-01-18,65.01000213623047
2018-01-19,65.86000061035156
2018-01-22,65.69999694824219
2018-01-23,66.95999908447266
2018-01-24,67.2699966430664
2018-01-25,67.04000091552734
2018-01-26,68.13999938964844
2018-01-29,67.19999694824219
2018-01-30,66.91999816894531
2018-01-31,66.0
2018-02-01,65.93000030517578
2018-02-02,65.2699966430664
2018-02-05,64.05000305175781
2018-02-06,65.44000244140625
2018-02-07,66.11000061035156
2018-02-08,60.029998779296875
2018-02-09,59.79999923706055
2018-02-12,60.88999938964844
2018-02-13,62.380001068115234
2018-02-14,63.380001068115234
2018-02-15,64.7300033569336
2018-02-16,63.900001525878906
2018-02-20,63.970001220703125
2018-02-21,63.61000061035156
2018-02-22,63.77000045776367
2018-02-23,64.72000122070312
2018-02-26,64.9000015258789
2018-02-27,63.619998931884766
2018-02-28,62.93000030517578
2018-03-01,63.2400016784668
2018-03-02,61.869998931884766
2018-03-05,61.90999984741211
2018-03-06,62.06999969482422
2018-03-07,61.66999816894531
2018-03-08,60.709999084472656
2018-03-09,61.400001525878906
2018-03-12,61.40999984741211
2018-03-13,62.279998779296875
2018-03-14,61.099998474121094
2018-03-15,60.84000015258789
2018-03-16,61.54999923706055
2018-03-19,61.75
2018-03-20,62.63999938964844
2018-03-21,63.2599983215332
2018-03-22,62.099998474121094
2018-03-23,61.150001525878906
2018-03-26,62.720001220703125
2018-03-27,61.5099983215332
2018-03-28,61.209999084472656
2018-03-29,62.08000183105469
2018-04-02,61.939998626708984
2018-04-03,62.83000183105469
2018-04-04,64.30999755859375
2018-04-05,66.0199966430664
2018-04-06,64.86000061035156
2018-04-09,64.2699966430664
2018-04-10,65.2300033569336
2018-04-11,65.0999984741211
2018-04-12,66.08000183105469
2018-04-13,65.37999725341797
2018-04-16,65.5
2018-04-17,66.83999633789062
2018-04-18,65.54000091552734
2018-04-19,65.70999908447266
2018-04-20,65.01000213623047
2018-04-23,67.8499984741211
2018-04-24,67.69000244140625
2018-04-25,66.91000366210938
2018-04-26,68.4800033569336
2018-04-27,69.05999755859375
2018-04-30,68.41999816894531
2018-05-01,66.4000015258789
2018-05-02,65.47000122070312
2018-05-03,61.41999816894531
2018-05-04,61.560001373291016
2018-05-07,61.54999923706055
2018-05-08,61.38999938964844
2018-05-09,62.380001068115234
2018-05-10,62.900001525878906
2018-05-11,63.08000183105469
2018-05-14,63.189998626708984
2018-05-15,64.44999694824219
2018-05-16,65.79000091552734
2018-05-17,66.70999908447266
2018-05-18,66.16000366210938
2018-05-21,67.08000183105469
2018-05-22,66.16000366210938
2018-05-23,67.31999969482422
2018-05-24,68.37000274658203
2018-05-25,68.63999938964844
2018-05-29,68.22000122070312
2018-05-30,60.40999984741211
2018-05-31,57.38999938964844
2018-06-01,59.84000015258789
2018-06-04,60.560001373291016
2018-06-05,63.529998779296875
2018-06-06,63.45000076293945
2018-06-07,63.43000030517578
2018-06-08,64.6500015258789
2018-06-11,66.3499984741211
2018-06-12,68.12999725341797
2018-06-13,66.81999969482422
2018-06-14,65.8499984741211
2018-06-15,67.5199966430664
2018-06-18,68.5999984741211
2018-06-19,67.0199966430664
2018-06-20,67.98999786376953
2018-06-21,67.2699966430664
2018-06-22,66.62999725341797
2018-06-25,66.70999908447266
2018-06-26,68.0
2018-06-27,66.80000305175781
2018-06-28,66.95999908447266
2018-06-29,66.5999984741211
