Date,AEE
2019-03-14,72.61000061035156
2019-03-15,73.04000091552734
2019-03-18,72.51000213623047
2019-03-19,72.0
2019-03-20,72.2300033569336
2019-03-21,73.26000213623047
2019-03-22,73.75
2019-03-25,74.30000305175781
2019-03-26,74.75
2019-03-27,74.38999938964844
2019-03-28,73.45999908447266
2019-03-29,73.55000305175781
2019-04-01,72.79000091552734
2019-04-02,72.55999755859375
2019-04-03,72.23999786376953
2019-04-04,71.55999755859375
2019-04-05,72.38999938964844
2019-04-08,71.66999816894531
2019-04-09,72.0199966430664
2019-04-10,71.5
2019-04-11,71.83999633789062
2019-04-12,71.9800033569336
2019-04-15,72.02999877929688
2019-04-16,70.8499984741211
2019-04-17,70.61000061035156
2019-04-18,70.4800033569336
2019-04-22,70.5199966430664
2019-04-23,71.1500015258789
2019-04-24,71.98999786376953
2019-04-25,72.26000213623047
2019-04-26,72.18000030517578
2019-04-29,71.36000061035156
2019-04-30,72.7699966430664
2019-05-01,72.23999786376953
2019-05-02,72.33999633789062
2019-05-03,72.94999694824219
2019-05-06,72.75
2019-05-07,72.69999694824219
2019-05-08,71.36000061035156
2019-05-09,71.9000015258789
2019-05-10,73.29000091552734
2019-05-13,74.5999984741211
2019-05-14,73.8499984741211
2019-05-15,73.72000122070312
2019-05-16,74.23999786376953
2019-05-17,74.70999908447266
2019-05-20,74.69000244140625
2019-05-21,74.29000091552734
2019-05-22,74.87000274658203
2019-05-23,75.70999908447266
2019-05-24,75.37999725341797
2019-05-28,74.31999969482422
2019-05-29,73.19000244140625
2019-05-30,72.91999816894531
2019-05-31,73.33999633789062
2019-06-03,74.4800033569336
2019-06-04,74.44999694824219
2019-06-05,76.13999938964844
2019-06-06,76.52999877929688
2019-06-07,75.87999725341797
2019-06-10,75.91999816894531
2019-06-11,74.93000030517578
2019-06-12,76.23999786376953
2019-06-13,76.20999908447266
2019-06-14,76.70999908447266
2019-06-17,76.19999694824219
2019-06-18,76.43000030517578
2019-06-19,76.9000015258789
2019-06-20,77.36000061035156
2019-06-21,77.44999694824219
2019-06-24,76.9000015258789
2019-06-25,76.58000183105469
2019-06-26,74.7300033569336
2019-06-27,74.6500015258789
2019-06-28,75.11000061035156
2019-07-01,75.20999908447266
2019-07-02,75.9000015258789
2019-07-03,76.5199966430664
2019-07-05,76.44999694824219
2019-07-08,76.47000122070312
2019-07-09,76.61000061035156
2019-07-10,76.6500015258789
2019-07-11,76.68000030517578
