Date,TWX
2015-07-01,88.30999755859375
2015-07-02,88.48999786376953
2015-07-06,87.37999725341797
2015-07-07,87.37000274658203
2015-07-08,85.80999755859375
2015-07-09,87.08999633789062
2015-07-10,88.62999725341797
2015-07-13,89.88999938964844
2015-07-14,89.98999786376953
2015-07-15,90.4800033569336
2015-07-16,91.01000213623047
2015-07-17,89.69000244140625
2015-07-20,89.37000274658203
2015-07-21,88.75
2015-07-22,88.72000122070312
2015-07-23,87.69000244140625
2015-07-24,87.37999725341797
2015-07-27,86.54000091552734
2015-07-28,87.76000213623047
2015-07-29,88.11000061035156
2015-07-30,88.44000244140625
2015-07-31,88.04000091552734
2015-08-03,87.77999877929688
2015-08-04,87.6500015258789
2015-08-05,79.80000305175781
2015-08-06,79.1500015258789
2015-08-07,80.12999725341797
2015-08-10,82.16000366210938
2015-08-11,79.7699966430664
2015-08-12,79.91000366210938
2015-08-13,79.02999877929688
2015-08-14,78.2300033569336
2015-08-17,79.4000015258789
2015-08-18,79.01000213623047
2015-08-19,77.81999969482422
2015-08-20,73.9000015258789
2015-08-21,72.69999694824219
2015-08-24,69.80999755859375
2015-08-25,69.69000244140625
2015-08-26,71.66999816894531
2015-08-27,72.81999969482422
2015-08-28,72.37999725341797
2015-08-31,71.0999984741211
2015-09-01,69.44000244140625
2015-09-02,70.48999786376953
2015-09-03,70.69999694824219
2015-09-04,70.01000213623047
2015-09-08,71.68000030517578
2015-09-09,70.11000061035156
2015-09-10,70.70999908447266
2015-09-11,70.01000213623047
2015-09-14,69.62999725341797
2015-09-15,69.98999786376953
2015-09-16,70.56999969482422
2015-09-17,70.25
2015-09-18,69.63999938964844
2015-09-21,69.56999969482422
2015-09-22,69.38999938964844
2015-09-23,69.0199966430664
2015-09-24,67.62000274658203
2015-09-25,67.87000274658203
2015-09-28,66.45999908447266
2015-09-29,66.5999984741211
2015-09-30,68.75
2015-10-01,69.33999633789062
2015-10-02,70.58999633789062
2015-10-05,71.06999969482422
2015-10-06,71.41000366210938
2015-10-07,71.80000305175781
2015-10-08,72.9800033569336
2015-10-09,73.08999633789062
2015-10-12,73.18000030517578
2015-10-13,72.79000091552734
2015-10-14,71.02999877929688
2015-10-15,72.48999786376953
2015-10-16,72.0199966430664
2015-10-19,71.16000366210938
2015-10-20,71.7300033569336
2015-10-21,71.12999725341797
2015-10-22,72.52999877929688
2015-10-23,73.2699966430664
2015-10-26,73.3499984741211
2015-10-27,72.9000015258789
2015-10-28,75.06999969482422
2015-10-29,75.47000122070312
2015-10-30,75.33999633789062
2015-11-02,76.55999755859375
2015-11-03,77.30000305175781
2015-11-04,72.19999694824219
2015-11-05,69.43000030517578
2015-11-06,68.86000061035156
2015-11-09,68.48999786376953
2015-11-10,69.73999786376953
2015-11-11,71.05000305175781
2015-11-12,70.41999816894531
2015-11-13,69.93000030517578
2015-11-16,71.0999984741211
2015-11-17,70.45999908447266
2015-11-18,71.7699966430664
2015-11-19,70.9800033569336
2015-11-20,70.72000122070312
2015-11-23,70.5199966430664
2015-11-24,70.19000244140625
2015-11-25,70.30000305175781
2015-11-27,69.77999877929688
2015-11-30,69.9800033569336
2015-12-01,71.04000091552734
2015-12-02,70.0199966430664
2015-12-03,69.16000366210938
2015-12-04,70.61000061035156
2015-12-07,70.36000061035156
2015-12-08,68.81999969482422
2015-12-09,68.30000305175781
2015-12-10,67.83999633789062
2015-12-11,65.47000122070312
2015-12-14,64.26000213623047
2015-12-15,64.70999908447266
2015-12-16,65.9000015258789
2015-12-17,64.86000061035156
2015-12-18,63.5099983215332
2015-12-21,63.40999984741211
2015-12-22,64.12000274658203
2015-12-23,64.48999786376953
2015-12-24,64.38999938964844
2015-12-28,64.4800033569336
2015-12-29,64.83999633789062
2015-12-30,64.44000244140625
2015-12-31,64.66999816894531
2016-01-04,64.91999816894531
2016-01-05,65.5199966430664
2016-01-06,68.62000274658203
2016-01-07,70.19999694824219
2016-01-08,71.16999816894531
2016-01-11,69.61000061035156
2016-01-12,71.08999633789062
2016-01-13,70.6500015258789
2016-01-14,70.55000305175781
2016-01-15,69.6500015258789
2016-01-19,69.79000091552734
2016-01-20,68.9000015258789
2016-01-21,69.4800033569336
2016-01-22,70.88999938964844
2016-01-25,69.75
2016-01-26,71.98999786376953
2016-01-27,70.94999694824219
2016-01-28,69.58000183105469
2016-01-29,70.44000244140625
2016-02-01,72.3499984741211
2016-02-02,70.5199966430664
2016-02-03,71.45999908447266
2016-02-04,71.83999633789062
2016-02-05,69.16000366210938
2016-02-08,67.30000305175781
2016-02-09,63.209999084472656
2016-02-10,60.06999969482422
2016-02-11,62.31999969482422
2016-02-12,62.2599983215332
2016-02-16,63.33000183105469
2016-02-17,64.69000244140625
2016-02-18,64.62000274658203
2016-02-19,64.66999816894531
2016-02-22,65.72000122070312
2016-02-23,66.0999984741211
2016-02-24,67.4800033569336
2016-02-25,66.66000366210938
2016-02-26,66.66000366210938
2016-02-29,66.19999694824219
2016-03-01,66.80000305175781
2016-03-02,66.76000213623047
2016-03-03,68.81999969482422
2016-03-04,68.80999755859375
2016-03-07,69.56999969482422
2016-03-08,68.08000183105469
2016-03-09,68.6500015258789
2016-03-10,68.79000091552734
2016-03-11,70.41999816894531
2016-03-14,70.75
2016-03-15,70.95999908447266
2016-03-16,71.5
2016-03-17,72.30999755859375
2016-03-18,72.36000061035156
2016-03-21,72.13999938964844
2016-03-22,72.81999969482422
2016-03-23,70.69000244140625
2016-03-24,70.01000213623047
2016-03-28,72.54000091552734
2016-03-29,72.20999908447266
