Date,CB
2016-02-22,117.08999633789062
2016-02-23,115.69999694824219
2016-02-24,116.18000030517578
2016-02-25,118.38999938964844
2016-02-26,117.51000213623047
2016-02-29,115.52999877929688
2016-03-01,117.70999908447266
2016-03-02,118.36000061035156
2016-03-03,117.83999633789062
2016-03-04,117.18000030517578
2016-03-07,117.3499984741211
2016-03-08,116.27999877929688
2016-03-09,117.77999877929688
2016-03-10,117.5999984741211
2016-03-11,119.94999694824219
2016-03-14,119.73999786376953
2016-03-15,119.5
2016-03-16,119.44999694824219
2016-03-17,120.98999786376953
2016-03-18,122.47000122070312
2016-03-21,121.38999938964844
2016-03-22,120.12000274658203
2016-03-23,119.58000183105469
2016-03-24,119.61000061035156
2016-03-28,119.22000122070312
2016-03-29,119.41999816894531
2016-03-30,119.73999786376953
2016-03-31,119.1500015258789
2016-04-01,120.8499984741211
2016-04-04,120.58999633789062
2016-04-05,117.94999694824219
2016-04-06,119.19000244140625
2016-04-07,117.62999725341797
2016-04-08,118.80999755859375
2016-04-11,118.56999969482422
2016-04-12,119.43000030517578
2016-04-13,120.51000213623047
2016-04-14,120.33999633789062
2016-04-15,120.55999755859375
2016-04-18,122.0199966430664
2016-04-19,122.0199966430664
2016-04-20,122.58999633789062
2016-04-21,118.06999969482422
2016-04-22,119.30000305175781
2016-04-25,119.05000305175781
2016-04-26,118.76000213623047
2016-04-27,118.4000015258789
2016-04-28,117.19000244140625
2016-04-29,117.86000061035156
2016-05-02,118.94999694824219
2016-05-03,118.26000213623047
2016-05-04,117.81999969482422
2016-05-05,122.45999908447266
2016-05-06,122.3499984741211
2016-05-09,122.9000015258789
2016-05-10,125.22000122070312
2016-05-11,123.76000213623047
2016-05-12,125.37999725341797
2016-05-13,125.12000274658203
2016-05-16,125.29000091552734
2016-05-17,124.05999755859375
2016-05-18,125.62000274658203
2016-05-19,124.8499984741211
2016-05-20,125.75
2016-05-23,125.87999725341797
2016-05-24,127.05999755859375
2016-05-25,127.16999816894531
2016-05-26,126.37000274658203
2016-05-27,127.22000122070312
2016-05-31,126.61000061035156
2016-06-01,127.33000183105469
2016-06-02,127.80999755859375
2016-06-03,127.55999755859375
2016-06-06,126.80000305175781
2016-06-07,126.4000015258789
2016-06-08,126.91999816894531
2016-06-09,126.5
2016-06-10,125.80000305175781
2016-06-13,124.48999786376953
2016-06-14,124.37999725341797
2016-06-15,124.25
2016-06-16,125.30000305175781
2016-06-17,123.93000030517578
2016-06-20,124.69999694824219
2016-06-21,125.4800033569336
2016-06-22,125.54000091552734
2016-06-23,128.63999938964844
2016-06-24,123.94000244140625
2016-06-27,121.83000183105469
2016-06-28,125.22000122070312
2016-06-29,127.76000213623047
2016-06-30,130.7100067138672
2016-07-01,130.32000732421875
2016-07-05,128.97999572753906
2016-07-06,129.33999633789062
2016-07-07,128.6300048828125
2016-07-08,130.24000549316406
2016-07-11,129.9499969482422
2016-07-12,129.63999938964844
2016-07-13,129.5
2016-07-14,129.89999389648438
2016-07-15,129.57000732421875
2016-07-18,129.2899932861328
2016-07-19,128.8300018310547
2016-07-20,128.2899932861328
2016-07-21,127.5999984741211
2016-07-22,128.49000549316406
2016-07-25,127.94000244140625
2016-07-26,128.22000122070312
2016-07-27,127.18000030517578
2016-07-28,126.47000122070312
2016-07-29,125.26000213623047
2016-08-01,125.2699966430664
2016-08-02,125.02999877929688
2016-08-03,125.47000122070312
2016-08-04,125.44999694824219
2016-08-05,127.0
2016-08-08,127.08999633789062
2016-08-09,126.81999969482422
2016-08-10,126.22000122070312
2016-08-11,126.58999633789062
2016-08-12,126.33000183105469
2016-08-15,126.3499984741211
2016-08-16,126.06999969482422
2016-08-17,126.08999633789062
2016-08-18,127.26000213623047
2016-08-19,126.4800033569336
2016-08-22,126.31999969482422
2016-08-23,125.37999725341797
2016-08-24,125.26000213623047
2016-08-25,126.05999755859375
2016-08-26,125.91000366210938
2016-08-29,127.08000183105469
2016-08-30,127.23999786376953
2016-08-31,126.93000030517578
2016-09-01,127.0999984741211
2016-09-02,127.80999755859375
2016-09-06,128.0399932861328
2016-09-07,127.52999877929688
2016-09-08,126.51000213623047
2016-09-09,124.27999877929688
2016-09-12,126.30999755859375
2016-09-13,125.8499984741211
2016-09-14,124.6500015258789
2016-09-15,125.41999816894531
2016-09-16,124.70999908447266
2016-09-19,125.29000091552734
2016-09-20,125.16000366210938
2016-09-21,126.48999786376953
2016-09-22,127.44999694824219
2016-09-23,125.4800033569336
2016-09-26,124.37999725341797
2016-09-27,125.27999877929688
2016-09-28,125.68000030517578
2016-09-29,124.38999938964844
2016-09-30,125.6500015258789
2016-10-03,124.20999908447266
2016-10-04,122.95999908447266
2016-10-05,123.16999816894531
2016-10-06,121.87999725341797
2016-10-07,124.43000030517578
2016-10-10,124.87999725341797
2016-10-11,123.73999786376953
2016-10-12,124.93000030517578
2016-10-13,125.22000122070312
2016-10-14,125.8499984741211
2016-10-17,125.68000030517578
2016-10-18,125.33999633789062
2016-10-19,126.02999877929688
2016-10-20,123.02999877929688
2016-10-21,121.9000015258789
2016-10-24,122.27999877929688
2016-10-25,122.44999694824219
2016-10-26,127.0
2016-10-27,127.01000213623047
2016-10-28,127.51000213623047
2016-10-31,127.0
2016-11-01,125.48999786376953
2016-11-02,124.72000122070312
2016-11-03,124.44999694824219
2016-11-04,123.11000061035156
2016-11-07,124.5
2016-11-08,125.37999725341797
2016-11-09,125.8499984741211
2016-11-10,126.45999908447266
2016-11-11,126.8499984741211
2016-11-14,126.9000015258789
2016-11-15,125.12000274658203
2016-11-16,125.41999816894531
2016-11-17,125.33999633789062
2016-11-18,126.30000305175781
2016-11-21,127.05000305175781
2016-11-22,126.41000366210938
2016-11-23,126.69000244140625
2016-11-25,126.6500015258789
2016-11-28,126.76000213623047
2016-11-29,128.24000549316406
2016-11-30,128.0
2016-12-01,129.02999877929688
2016-12-02,127.81999969482422
2016-12-05,128.72000122070312
2016-12-06,130.08999633789062
2016-12-07,132.0800018310547
2016-12-08,132.1999969482422
2016-12-09,132.47999572753906
2016-12-12,132.86000061035156
2016-12-13,133.25999450683594
2016-12-14,131.8800048828125
2016-12-15,132.35000610351562
2016-12-16,132.7100067138672
2016-12-19,133.24000549316406
2016-12-20,132.99000549316406
2016-12-21,133.32000732421875
2016-12-22,133.30999755859375
2016-12-23,133.11000061035156
2016-12-27,132.67999267578125
2016-12-28,132.16000366210938
2016-12-29,132.24000549316406
2016-12-30,132.1199951171875
2017-01-03,131.7100067138672
2017-01-04,131.52000427246094
2017-01-05,130.6300048828125
2017-01-06,131.3300018310547
2017-01-09,130.50999450683594
2017-01-10,130.4600067138672
2017-01-11,130.36000061035156
2017-01-12,129.7899932861328
2017-01-13,130.25
2017-01-17,130.99000549316406
2017-01-18,131.97000122070312
2017-01-19,131.27000427246094
2017-01-20,131.41000366210938
2017-01-23,131.42999267578125
2017-01-24,131.97000122070312
2017-01-25,133.07000732421875
2017-01-26,133.05999755859375
2017-01-27,133.3000030517578
2017-01-30,131.7100067138672
2017-01-31,131.49000549316406
2017-02-01,128.47999572753906
2017-02-02,130.77000427246094
2017-02-03,131.27999877929688
2017-02-06,131.42999267578125
2017-02-07,130.75
2017-02-08,130.8300018310547
2017-02-09,131.8800048828125
2017-02-10,132.75999450683594
2017-02-13,133.80999755859375
2017-02-14,133.99000549316406
2017-02-15,134.4600067138672
2017-02-16,135.72999572753906
2017-02-17,136.19000244140625
2017-02-21,136.72999572753906
2017-02-22,137.75999450683594
2017-02-23,139.00999450683594
2017-02-24,138.41000366210938
2017-02-27,137.61000061035156
2017-02-28,138.1699981689453
2017-03-01,140.3800048828125
2017-03-02,138.39999389648438
2017-03-03,138.64999389648438
2017-03-06,137.69000244140625
2017-03-07,137.41000366210938
2017-03-08,136.9600067138672
2017-03-09,137.41000366210938
2017-03-10,137.80999755859375
2017-03-13,137.5399932861328
2017-03-14,137.3300018310547
2017-03-15,138.25999450683594
2017-03-16,137.72999572753906
2017-03-17,138.10000610351562
2017-03-20,137.13999938964844
2017-03-21,136.0800018310547
2017-03-22,136.64999389648438
2017-03-23,136.66000366210938
2017-03-24,136.05999755859375
2017-03-27,136.66000366210938
2017-03-28,138.0
2017-03-29,136.5
2017-03-30,137.0500030517578
2017-03-31,136.25
2017-04-03,136.27000427246094
2017-04-04,137.33999633789062
2017-04-05,136.77999877929688
2017-04-06,137.58999633789062
2017-04-07,137.47000122070312
2017-04-10,137.97999572753906
2017-04-11,137.8000030517578
2017-04-12,137.02000427246094
2017-04-13,136.72000122070312
2017-04-17,138.19000244140625
2017-04-18,137.5
2017-04-19,136.97000122070312
2017-04-20,136.77999877929688
2017-04-21,135.47999572753906
2017-04-24,136.77999877929688
2017-04-25,137.1199951171875
2017-04-26,138.92999267578125
2017-04-27,138.4199981689453
2017-04-28,137.25
2017-05-01,136.88999938964844
2017-05-02,137.02999877929688
2017-05-03,137.55999755859375
2017-05-04,138.3000030517578
2017-05-05,137.75
2017-05-08,137.22999572753906
2017-05-09,136.32000732421875
2017-05-10,138.0
2017-05-11,137.2100067138672
2017-05-12,136.74000549316406
2017-05-15,137.3699951171875
2017-05-16,137.02000427246094
2017-05-17,137.7899932861328
2017-05-18,138.55999755859375
2017-05-19,138.47999572753906
2017-05-22,139.75999450683594
2017-05-23,140.61000061035156
2017-05-24,140.8699951171875
2017-05-25,142.75999450683594
2017-05-26,142.24000549316406
2017-05-30,141.88999938964844
2017-05-31,143.19000244140625
2017-06-01,144.85000610351562
2017-06-02,145.13999938964844
2017-06-05,145.0500030517578
2017-06-06,144.17999267578125
2017-06-07,144.2899932861328
2017-06-08,144.9600067138672
2017-06-09,146.55999755859375
2017-06-12,145.67999267578125
2017-06-13,145.72999572753906
2017-06-14,146.69000244140625
2017-06-15,147.39999389648438
2017-06-16,147.5800018310547
2017-06-19,147.11000061035156
2017-06-20,146.92999267578125
2017-06-21,146.6199951171875
2017-06-22,145.5500030517578
2017-06-23,144.85000610351562
2017-06-26,145.39999389648438
2017-06-27,144.77999877929688
2017-06-28,145.6300048828125
2017-06-29,144.97000122070312
2017-06-30,145.3800048828125
2017-07-03,146.35000610351562
2017-07-05,145.97000122070312
2017-07-06,145.44000244140625
2017-07-07,146.52000427246094
2017-07-10,145.27999877929688
2017-07-11,144.4499969482422
2017-07-12,144.44000244140625
2017-07-13,144.85000610351562
2017-07-14,145.17999267578125
2017-07-17,145.5399932861328
2017-07-18,145.6999969482422
2017-07-19,146.5500030517578
2017-07-20,146.6199951171875
2017-07-21,147.0
2017-07-24,146.88999938964844
2017-07-25,147.36000061035156
2017-07-26,143.89999389648438
2017-07-27,142.97999572753906
2017-07-28,145.35000610351562
2017-07-31,146.4600067138672
2017-08-01,148.07000732421875
2017-08-02,148.9199981689453
2017-08-03,149.8699951171875
2017-08-04,149.8000030517578
2017-08-07,149.30999755859375
2017-08-08,148.5399932861328
2017-08-09,149.2899932861328
2017-08-10,148.3300018310547
2017-08-11,146.44000244140625
2017-08-14,147.39999389648438
2017-08-15,147.97000122070312
2017-08-16,148.02000427246094
2017-08-17,145.9499969482422
2017-08-18,145.44000244140625
2017-08-21,145.3300018310547
2017-08-22,145.30999755859375
2017-08-23,144.24000549316406
2017-08-24,142.75999450683594
2017-08-25,143.6300048828125
2017-08-28,141.77999877929688
2017-08-29,141.88999938964844
2017-08-30,141.16000366210938
2017-08-31,141.4199981689453
2017-09-01,140.49000549316406
2017-09-05,136.85000610351562
2017-09-06,137.7100067138672
2017-09-07,134.8800048828125
2017-09-08,140.85000610351562
2017-09-11,145.8800048828125
2017-09-12,147.00999450683594
2017-09-13,144.5500030517578
2017-09-14,142.7899932861328
2017-09-15,143.50999450683594
2017-09-18,143.57000732421875
2017-09-19,143.47000122070312
2017-09-20,143.8800048828125
2017-09-21,142.9499969482422
2017-09-22,142.58999633789062
2017-09-25,143.2100067138672
2017-09-26,141.61000061035156
2017-09-27,141.91000366210938
2017-09-28,142.19000244140625
2017-09-29,142.5500030517578
2017-10-02,145.49000549316406
2017-10-03,144.6999969482422
2017-10-04,144.75
2017-10-05,145.7100067138672
2017-10-06,146.14999389648438
2017-10-09,146.0500030517578
2017-10-10,147.27999877929688
2017-10-11,147.3699951171875
2017-10-12,146.5800018310547
2017-10-13,148.83999633789062
2017-10-16,150.32000732421875
2017-10-17,150.0800018310547
2017-10-18,151.11000061035156
2017-10-19,153.97999572753906
2017-10-20,154.0
2017-10-23,155.19000244140625
2017-10-24,154.39999389648438
2017-10-25,154.16000366210938
2017-10-26,154.75
2017-10-27,152.75
2017-10-30,152.88999938964844
2017-10-31,150.82000732421875
2017-11-01,151.30999755859375
2017-11-02,149.25999450683594
2017-11-03,148.27000427246094
2017-11-06,149.1999969482422
2017-11-07,149.8000030517578
2017-11-08,150.10000610351562
2017-11-09,151.63999938964844
2017-11-10,151.35000610351562
2017-11-13,151.33999633789062
2017-11-14,150.69000244140625
2017-11-15,151.16000366210938
2017-11-16,148.86000061035156
2017-11-17,148.6300048828125
2017-11-20,149.0
2017-11-21,149.17999267578125
2017-11-22,148.25
2017-11-24,148.92999267578125
2017-11-27,149.25999450683594
2017-11-28,151.57000732421875
2017-11-29,152.63999938964844
2017-11-30,152.11000061035156
2017-12-01,151.63999938964844
2017-12-04,150.82000732421875
2017-12-05,150.17999267578125
2017-12-06,150.8699951171875
2017-12-07,149.44000244140625
2017-12-08,150.0500030517578
2017-12-11,150.24000549316406
2017-12-12,150.5
2017-12-13,148.44000244140625
2017-12-14,146.1199951171875
2017-12-15,148.72000122070312
2017-12-18,147.86000061035156
2017-12-19,147.6199951171875
2017-12-20,145.97000122070312
2017-12-21,145.00999450683594
2017-12-22,145.1999969482422
2017-12-26,145.30999755859375
2017-12-27,146.1699981689453
2017-12-28,146.16000366210938
2017-12-29,146.1300048828125
2018-01-02,142.3000030517578
2018-01-03,143.4199981689453
2018-01-04,144.0
2018-01-05,144.25999450683594
2018-01-08,143.52999877929688
2018-01-09,145.85000610351562
2018-01-10,145.2899932861328
2018-01-11,144.5
2018-01-12,145.63999938964844
2018-01-16,145.6699981689453
2018-01-17,147.5399932861328
2018-01-18,147.69000244140625
2018-01-19,148.1999969482422
2018-01-22,149.7899932861328
2018-01-23,153.2899932861328
2018-01-24,154.97999572753906
2018-01-25,154.80999755859375
2018-01-26,155.8000030517578
2018-01-29,154.1199951171875
2018-01-30,153.05999755859375
2018-01-31,156.14999389648438
2018-02-01,155.47999572753906
2018-02-02,153.25
2018-02-05,147.35000610351562
2018-02-06,145.8800048828125
2018-02-07,147.52000427246094
2018-02-08,140.38999938964844
2018-02-09,144.52000427246094
2018-02-12,144.61000061035156
2018-02-13,145.1199951171875
2018-02-14,147.2899932861328
2018-02-15,147.07000732421875
2018-02-16,147.0
2018-02-20,145.44000244140625
2018-02-21,143.72000122070312
2018-02-22,143.07000732421875
2018-02-23,144.00999450683594
2018-02-26,146.13999938964844
2018-02-27,144.19000244140625
2018-02-28,141.9199981689453
2018-03-01,139.80999755859375
2018-03-02,139.86000061035156
2018-03-05,141.55999755859375
2018-03-06,141.92999267578125
2018-03-07,140.63999938964844
2018-03-08,141.91000366210938
2018-03-09,144.0
2018-03-12,143.08999633789062
2018-03-13,141.94000244140625
2018-03-14,140.75999450683594
2018-03-15,141.05999755859375
2018-03-16,140.97999572753906
2018-03-19,140.3000030517578
2018-03-20,141.32000732421875
2018-03-21,140.25999450683594
2018-03-22,137.63999938964844
2018-03-23,134.57000732421875
2018-03-26,137.02000427246094
2018-03-27,136.6999969482422
2018-03-28,138.25999450683594
2018-03-29,136.77000427246094
2018-04-02,133.3000030517578
2018-04-03,135.0800018310547
2018-04-04,136.17999267578125
2018-04-05,135.77000427246094
2018-04-06,134.1300048828125
2018-04-09,134.16000366210938
2018-04-10,135.17999267578125
2018-04-11,134.05999755859375
2018-04-12,134.77999877929688
2018-04-13,134.0
2018-04-16,135.7899932861328
2018-04-17,136.35000610351562
2018-04-18,136.50999450683594
2018-04-19,137.6199951171875
2018-04-20,137.67999267578125
2018-04-23,138.2899932861328
2018-04-24,136.10000610351562
2018-04-25,137.25999450683594
2018-04-26,136.39999389648438
2018-04-27,137.30999755859375
2018-04-30,135.6699981689453
2018-05-01,135.92999267578125
2018-05-02,132.72000122070312
2018-05-03,130.19000244140625
2018-05-04,132.75
2018-05-07,132.7100067138672
2018-05-08,132.83999633789062
2018-05-09,134.69000244140625
2018-05-10,135.5399932861328
2018-05-11,136.1699981689453
2018-05-14,135.0500030517578
2018-05-15,134.47999572753906
2018-05-16,134.57000732421875
2018-05-17,134.4499969482422
2018-05-18,133.5399932861328
2018-05-21,133.88999938964844
2018-05-22,135.22000122070312
2018-05-23,133.80999755859375
2018-05-24,133.44000244140625
2018-05-25,133.47999572753906
2018-05-29,129.9199981689453
2018-05-30,132.30999755859375
2018-05-31,130.69000244140625
2018-06-01,130.77999877929688
2018-06-04,131.77999877929688
2018-06-05,130.9499969482422
2018-06-06,131.35000610351562
2018-06-07,132.22999572753906
2018-06-08,133.52000427246094
2018-06-11,133.0
2018-06-12,132.32000732421875
2018-06-13,132.72000122070312
2018-06-14,130.10000610351562
2018-06-15,130.8800048828125
2018-06-18,129.44000244140625
2018-06-19,129.64999389648438
2018-06-20,126.70999908447266
2018-06-21,124.94000244140625
2018-06-22,125.37999725341797
2018-06-25,125.11000061035156
2018-06-26,124.56999969482422
2018-06-27,125.19999694824219
2018-06-28,126.66000366210938
2018-06-29,127.0199966430664
2018-07-02,126.80999755859375
2018-07-03,127.58000183105469
2018-07-05,128.25
2018-07-06,129.19000244140625
2018-07-09,132.08999633789062
2018-07-10,133.50999450683594
2018-07-11,131.85000610351562
2018-07-12,132.52000427246094
2018-07-13,132.13999938964844
2018-07-16,133.3699951171875
2018-07-17,133.3800048828125
2018-07-18,135.0
2018-07-19,133.11000061035156
2018-07-20,133.22999572753906
2018-07-23,133.94000244140625
2018-07-24,134.55999755859375
2018-07-25,135.6199951171875
2018-07-26,137.25999450683594
2018-07-27,137.88999938964844
2018-07-30,139.85000610351562
2018-07-31,139.72000122070312
2018-08-01,138.4499969482422
2018-08-02,137.63999938964844
2018-08-03,138.80999755859375
2018-08-06,138.6999969482422
2018-08-07,138.64999389648438
2018-08-08,137.47999572753906
2018-08-09,137.0800018310547
2018-08-10,135.88999938964844
2018-08-13,134.97999572753906
2018-08-14,133.11000061035156
2018-08-15,132.67999267578125
2018-08-16,134.41000366210938
2018-08-17,134.0399932861328
2018-08-20,134.85000610351562
2018-08-21,135.02999877929688
2018-08-22,133.1300048828125
2018-08-23,133.3300018310547
2018-08-24,135.1199951171875
2018-08-27,136.50999450683594
2018-08-28,136.36000061035156
2018-08-29,136.38999938964844
2018-08-30,135.14999389648438
2018-08-31,135.24000549316406
2018-09-04,136.1999969482422
2018-09-05,137.27999877929688
2018-09-06,137.33999633789062
2018-09-07,136.61000061035156
2018-09-10,135.4600067138672
2018-09-11,135.55999755859375
2018-09-12,134.66000366210938
2018-09-13,136.27000427246094
2018-09-14,138.11000061035156
2018-09-17,138.33999633789062
2018-09-18,138.63999938964844
2018-09-19,140.1199951171875
2018-09-20,140.0
2018-09-21,139.86000061035156
2018-09-24,137.0800018310547
2018-09-25,135.4199981689453
2018-09-26,133.8000030517578
2018-09-27,133.3699951171875
2018-09-28,133.63999938964844
2018-10-01,133.1699981689453
2018-10-02,133.57000732421875
2018-10-03,133.42999267578125
2018-10-04,134.47000122070312
2018-10-05,134.4600067138672
2018-10-08,136.16000366210938
2018-10-09,136.58999633789062
2018-10-10,132.44000244140625
2018-10-11,126.81999969482422
2018-10-12,126.25
2018-10-15,124.63999938964844
2018-10-16,124.88999938964844
2018-10-17,127.12999725341797
2018-10-18,127.48999786376953
2018-10-19,128.27999877929688
2018-10-22,127.12999725341797
2018-10-23,126.75
2018-10-24,125.0
2018-10-25,123.68000030517578
2018-10-26,123.44000244140625
2018-10-29,123.0199966430664
2018-10-30,125.37000274658203
2018-10-31,124.91000366210938
2018-11-01,125.5199966430664
2018-11-02,126.2300033569336
2018-11-05,128.58999633789062
2018-11-06,130.38999938964844
2018-11-07,131.69000244140625
2018-11-08,131.75999450683594
2018-11-09,131.1699981689453
2018-11-12,127.19000244140625
2018-11-13,127.56999969482422
2018-11-14,126.72000122070312
2018-11-15,130.10000610351562
2018-11-16,132.5399932861328
2018-11-19,134.3300018310547
2018-11-20,132.9499969482422
2018-11-21,132.39999389648438
2018-11-23,131.30999755859375
2018-11-26,133.42999267578125
2018-11-27,133.25999450683594
2018-11-28,135.25
2018-11-29,134.2100067138672
2018-11-30,133.74000549316406
2018-12-03,133.50999450683594
2018-12-04,132.3300018310547
2018-12-06,131.47999572753906
2018-12-07,130.9600067138672
2018-12-10,130.24000549316406
2018-12-11,127.91999816894531
2018-12-12,128.64999389648438
2018-12-13,129.14999389648438
2018-12-14,128.1199951171875
2018-12-17,127.62999725341797
2018-12-18,125.80999755859375
2018-12-19,126.6500015258789
2018-12-20,124.2300033569336
2018-12-21,124.88999938964844
2018-12-24,120.19000244140625
2018-12-26,125.02999877929688
2018-12-27,128.17999267578125
2018-12-28,127.80999755859375
2018-12-31,129.17999267578125
2019-01-02,127.29000091552734
2019-01-03,124.66999816894531
2019-01-04,128.39999389648438
2019-01-07,127.36000061035156
2019-01-08,126.37999725341797
2019-01-09,127.95999908447266
2019-01-10,129.52999877929688
2019-01-11,129.52000427246094
2019-01-14,130.83999633789062
2019-01-15,132.4499969482422
2019-01-16,132.9600067138672
2019-01-17,132.86000061035156
2019-01-18,133.58999633789062
2019-01-22,131.14999389648438
2019-01-23,132.05999755859375
2019-01-24,132.41000366210938
2019-01-25,132.2899932861328
2019-01-28,131.99000549316406
2019-01-29,131.39999389648438
2019-01-30,132.8000030517578
2019-01-31,133.0500030517578
2019-02-01,133.57000732421875
2019-02-04,133.92999267578125
2019-02-05,134.50999450683594
2019-02-06,129.8800048828125
2019-02-07,130.6199951171875
2019-02-08,130.35000610351562
2019-02-11,130.57000732421875
2019-02-12,132.24000549316406
2019-02-13,132.50999450683594
2019-02-14,130.72000122070312
2019-02-15,133.2100067138672
2019-02-19,133.75999450683594
2019-02-20,134.80999755859375
2019-02-21,134.7100067138672
2019-02-22,134.50999450683594
2019-02-25,135.3699951171875
2019-02-26,135.1699981689453
2019-02-27,133.02999877929688
2019-02-28,133.89999389648438
2019-03-01,134.1199951171875
2019-03-04,133.57000732421875
2019-03-05,133.5399932861328
2019-03-06,133.2899932861328
2019-03-07,132.67999267578125
2019-03-08,132.36000061035156
2019-03-11,133.41000366210938
2019-03-12,134.10000610351562
2019-03-13,134.52000427246094
2019-03-14,135.39999389648438
2019-03-15,136.35000610351562
2019-03-18,137.3800048828125
2019-03-19,135.6999969482422
2019-03-20,134.72000122070312
2019-03-21,136.1699981689453
2019-03-22,136.6199951171875
2019-03-25,136.6699981689453
2019-03-26,137.3300018310547
2019-03-27,138.83999633789062
2019-03-28,139.0800018310547
2019-03-29,140.0800018310547
2019-04-01,141.4600067138672
