Date,HAL
2015-07-01,41.560001373291016
2015-07-02,41.90999984741211
2015-07-06,40.720001220703125
2015-07-07,41.880001068115234
2015-07-08,40.939998626708984
2015-07-09,41.310001373291016
2015-07-10,41.33000183105469
2015-07-13,41.869998931884766
2015-07-14,42.560001373291016
2015-07-15,41.06999969482422
2015-07-16,40.209999084472656
2015-07-17,39.9900016784668
2015-07-20,40.720001220703125
2015-07-21,41.86000061035156
2015-07-22,41.540000915527344
2015-07-23,42.33000183105469
2015-07-24,41.720001220703125
2015-07-27,40.97999954223633
2015-07-28,41.91999816894531
2015-07-29,43.290000915527344
2015-07-30,42.290000915527344
2015-07-31,41.790000915527344
2015-08-03,40.119998931884766
2015-08-04,39.599998474121094
2015-08-05,40.61000061035156
2015-08-06,40.849998474121094
2015-08-07,39.7599983215332
2015-08-10,41.619998931884766
2015-08-11,41.95000076293945
2015-08-12,42.709999084472656
2015-08-13,41.7599983215332
2015-08-14,41.9900016784668
2015-08-17,41.290000915527344
2015-08-18,41.0099983215332
2015-08-19,39.29999923706055
2015-08-20,37.70000076293945
2015-08-21,35.689998626708984
2015-08-24,33.560001373291016
2015-08-25,33.470001220703125
2015-08-26,34.43000030517578
2015-08-27,38.040000915527344
2015-08-28,38.59000015258789
2015-08-31,39.349998474121094
2015-09-01,37.95000076293945
2015-09-02,38.16999816894531
2015-09-03,38.08000183105469
2015-09-04,36.849998474121094
2015-09-08,37.95000076293945
2015-09-09,37.150001525878906
2015-09-10,37.58000183105469
2015-09-11,37.20000076293945
2015-09-14,36.880001068115234
2015-09-15,37.0099983215332
2015-09-16,38.650001525878906
2015-09-17,38.70000076293945
2015-09-18,37.380001068115234
2015-09-21,37.45000076293945
2015-09-22,37.459999084472656
2015-09-23,37.29999923706055
2015-09-24,37.0
2015-09-25,36.70000076293945
2015-09-28,34.93000030517578
2015-09-29,34.68000030517578
2015-09-30,35.349998474121094
2015-10-01,34.90999984741211
2015-10-02,36.79999923706055
2015-10-05,37.709999084472656
2015-10-06,39.040000915527344
2015-10-07,39.86000061035156
2015-10-08,40.40999984741211
2015-10-09,39.650001525878906
2015-10-12,38.869998931884766
2015-10-13,38.470001220703125
2015-10-14,38.720001220703125
2015-10-15,39.2599983215332
2015-10-16,37.810001373291016
2015-10-19,37.36000061035156
2015-10-20,37.68000030517578
2015-10-21,38.400001525878906
2015-10-22,39.709999084472656
2015-10-23,39.209999084472656
2015-10-26,38.54999923706055
2015-10-27,37.47999954223633
2015-10-28,38.27000045776367
2015-10-29,38.189998626708984
2015-10-30,38.380001068115234
2015-11-02,39.290000915527344
2015-11-03,40.04999923706055
2015-11-04,39.209999084472656
2015-11-05,38.40999984741211
2015-11-06,39.349998474121094
2015-11-09,39.099998474121094
2015-11-10,38.90999984741211
2015-11-11,38.099998474121094
2015-11-12,37.4900016784668
2015-11-13,37.38999938964844
2015-11-16,38.4900016784668
2015-11-17,38.11000061035156
2015-11-18,38.880001068115234
2015-11-19,38.040000915527344
2015-11-20,38.0
2015-11-23,38.349998474121094
2015-11-24,39.7400016784668
2015-11-25,39.310001373291016
2015-11-27,39.130001068115234
2015-11-30,39.849998474121094
2015-12-01,40.400001525878906
2015-12-02,38.95000076293945
2015-12-03,38.0099983215332
2015-12-04,37.900001525878906
2015-12-07,36.56999969482422
2015-12-08,36.27000045776367
2015-12-09,38.29999923706055
2015-12-10,38.150001525878906
2015-12-11,36.959999084472656
2015-12-14,36.54999923706055
2015-12-15,37.099998474121094
2015-12-16,35.86000061035156
2015-12-17,34.18000030517578
2015-12-18,33.439998626708984
2015-12-21,33.400001525878906
2015-12-22,34.02000045776367
2015-12-23,35.45000076293945
2015-12-24,35.150001525878906
2015-12-28,34.29999923706055
2015-12-29,34.5
2015-12-30,34.130001068115234
2015-12-31,34.040000915527344
2016-01-04,34.47999954223633
2016-01-05,34.400001525878906
2016-01-06,33.41999816894531
2016-01-07,32.90999984741211
2016-01-08,32.459999084472656
2016-01-11,31.549999237060547
2016-01-12,31.469999313354492
2016-01-13,30.459999084472656
2016-01-14,31.84000015258789
2016-01-15,30.850000381469727
2016-01-19,29.790000915527344
2016-01-20,28.479999542236328
2016-01-21,29.290000915527344
2016-01-22,30.190000534057617
2016-01-25,29.280000686645508
2016-01-26,28.940000534057617
2016-01-27,29.059999465942383
2016-01-28,30.450000762939453
2016-01-29,31.790000915527344
2016-02-01,31.6200008392334
2016-02-02,30.520000457763672
2016-02-03,31.959999084472656
2016-02-04,32.43000030517578
2016-02-05,31.350000381469727
2016-02-08,30.829999923706055
2016-02-09,29.59000015258789
