Date,APA
2015-07-01,56.08000183105469
2015-07-02,56.779998779296875
2015-07-06,55.5
2015-07-07,55.70000076293945
2015-07-08,53.459999084472656
2015-07-09,53.83000183105469
2015-07-10,52.939998626708984
2015-07-13,53.2599983215332
2015-07-14,54.38999938964844
2015-07-15,53.47999954223633
2015-07-16,52.66999816894531
2015-07-17,50.63999938964844
2015-07-20,48.619998931884766
2015-07-21,47.529998779296875
2015-07-22,47.31999969482422
2015-07-23,47.349998474121094
2015-07-24,45.08000183105469
2015-07-27,44.5099983215332
2015-07-28,46.470001220703125
2015-07-29,46.790000915527344
2015-07-30,46.47999954223633
2015-07-31,45.86000061035156
2015-08-03,45.27000045776367
2015-08-04,45.349998474121094
2015-08-05,44.439998626708984
2015-08-06,46.599998474121094
2015-08-07,46.11000061035156
2015-08-10,48.45000076293945
2015-08-11,47.689998626708984
2015-08-12,49.209999084472656
2015-08-13,47.900001525878906
2015-08-14,47.0
2015-08-17,47.849998474121094
2015-08-18,48.06999969482422
2015-08-19,45.810001373291016
2015-08-20,44.560001373291016
2015-08-21,43.22999954223633
2015-08-24,40.4900016784668
2015-08-25,38.900001525878906
2015-08-26,39.529998779296875
2015-08-27,42.790000915527344
2015-08-28,44.86000061035156
2015-08-31,45.2400016784668
2015-09-01,43.130001068115234
2015-09-02,43.220001220703125
2015-09-03,43.220001220703125
2015-09-04,42.5
2015-09-08,43.2400016784668
2015-09-09,41.290000915527344
2015-09-10,40.84000015258789
2015-09-11,40.20000076293945
2015-09-14,40.2400016784668
2015-09-15,40.43000030517578
2015-09-16,43.040000915527344
2015-09-17,41.9900016784668
2015-09-18,39.650001525878906
2015-09-21,39.34000015258789
2015-09-22,38.630001068115234
2015-09-23,37.27000045776367
2015-09-24,37.880001068115234
2015-09-25,38.20000076293945
2015-09-28,36.20000076293945
2015-09-29,37.119998931884766
2015-09-30,39.15999984741211
2015-10-01,39.720001220703125
2015-10-02,42.61000061035156
2015-10-05,43.97999954223633
2015-10-06,46.119998931884766
2015-10-07,45.93000030517578
2015-10-08,47.150001525878906
2015-10-09,46.470001220703125
2015-10-12,44.95000076293945
2015-10-13,44.59000015258789
2015-10-14,45.689998626708984
2015-10-15,46.75
2015-10-16,46.52000045776367
2015-10-19,45.33000183105469
2015-10-20,45.91999816894531
2015-10-21,45.08000183105469
2015-10-22,45.970001220703125
2015-10-23,46.4900016784668
2015-10-26,45.380001068115234
2015-10-27,44.13999938964844
2015-10-28,46.04999923706055
2015-10-29,46.58000183105469
2015-10-30,47.130001068115234
2015-11-02,47.939998626708984
2015-11-03,49.869998931884766
2015-11-04,49.38999938964844
2015-11-05,49.27000045776367
2015-11-06,47.66999816894531
2015-11-09,53.939998626708984
2015-11-10,53.310001373291016
2015-11-11,49.400001525878906
2015-11-12,48.900001525878906
2015-11-13,48.970001220703125
2015-11-16,50.4900016784668
2015-11-17,49.709999084472656
2015-11-18,50.099998474121094
2015-11-19,49.540000915527344
2015-11-20,49.099998474121094
2015-11-23,48.849998474121094
2015-11-24,50.90999984741211
2015-11-25,50.349998474121094
2015-11-27,49.41999816894531
2015-11-30,49.18000030517578
2015-12-01,49.150001525878906
2015-12-02,47.31999969482422
2015-12-03,45.7599983215332
2015-12-04,45.790000915527344
2015-12-07,44.220001220703125
2015-12-08,44.869998931884766
2015-12-09,44.95000076293945
2015-12-10,46.189998626708984
2015-12-11,42.91999816894531
2015-12-14,43.4900016784668
2015-12-15,45.27000045776367
2015-12-16,44.79999923706055
2015-12-17,42.95000076293945
2015-12-18,42.689998626708984
2015-12-21,42.529998779296875
2015-12-22,42.779998779296875
2015-12-23,45.709999084472656
2015-12-24,45.79999923706055
2015-12-28,44.91999816894531
2015-12-29,45.45000076293945
2015-12-30,44.810001373291016
2015-12-31,44.470001220703125
2016-01-04,44.43000030517578
2016-01-05,43.529998779296875
2016-01-06,38.529998779296875
2016-01-07,36.54999923706055
2016-01-08,36.650001525878906
2016-01-11,35.060001373291016
2016-01-12,35.41999816894531
2016-01-13,35.599998474121094
2016-01-14,37.029998779296875
2016-01-15,35.33000183105469
2016-01-19,34.47999954223633
2016-01-20,34.61000061035156
2016-01-21,37.2400016784668
2016-01-22,39.380001068115234
2016-01-25,37.43000030517578
2016-01-26,38.029998779296875
2016-01-27,38.630001068115234
2016-01-28,40.599998474121094
2016-01-29,42.540000915527344
2016-02-01,40.81999969482422
2016-02-02,38.54999923706055
2016-02-03,41.2400016784668
2016-02-04,40.7400016784668
2016-02-05,39.04999923706055
2016-02-08,37.58000183105469
2016-02-09,35.58000183105469
2016-02-10,35.33000183105469
2016-02-11,34.380001068115234
2016-02-12,36.529998779296875
2016-02-16,37.470001220703125
2016-02-17,40.060001373291016
2016-02-18,38.79999923706055
2016-02-19,37.33000183105469
2016-02-22,39.61000061035156
2016-02-23,37.880001068115234
2016-02-24,38.599998474121094
2016-02-25,37.790000915527344
2016-02-26,39.470001220703125
2016-02-29,38.279998779296875
2016-03-01,38.619998931884766
2016-03-02,41.970001220703125
2016-03-03,45.09000015258789
2016-03-04,48.040000915527344
2016-03-07,51.02000045776367
2016-03-08,46.16999816894531
2016-03-09,46.22999954223633
2016-03-10,46.25
2016-03-11,48.970001220703125
2016-03-14,48.189998626708984
2016-03-15,47.93000030517578
2016-03-16,49.25
2016-03-17,50.470001220703125
2016-03-18,49.630001068115234
2016-03-21,49.880001068115234
2016-03-22,50.27000045776367
2016-03-23,47.86000061035156
2016-03-24,48.849998474121094
2016-03-28,48.40999984741211
2016-03-29,48.560001373291016
2016-03-30,48.63999938964844
2016-03-31,48.810001373291016
2016-04-01,47.5
2016-04-04,46.81999969482422
2016-04-05,47.33000183105469
2016-04-06,49.7599983215332
2016-04-07,49.189998626708984
2016-04-08,50.65999984741211
2016-04-11,49.95000076293945
2016-04-12,53.290000915527344
2016-04-13,52.459999084472656
2016-04-14,52.970001220703125
2016-04-15,52.04999923706055
2016-04-18,53.439998626708984
2016-04-19,55.02000045776367
2016-04-20,54.68000030517578
2016-04-21,54.779998779296875
2016-04-22,56.20000076293945
2016-04-25,54.40999984741211
2016-04-26,55.880001068115234
2016-04-27,57.540000915527344
2016-04-28,55.43000030517578
2016-04-29,54.400001525878906
2016-05-02,54.2400016784668
2016-05-03,52.130001068115234
2016-05-04,50.72999954223633
2016-05-05,54.81999969482422
2016-05-06,53.84000015258789
2016-05-09,52.119998931884766
2016-05-10,53.09000015258789
2016-05-11,54.0099983215332
2016-05-12,54.29999923706055
2016-05-13,53.02000045776367
2016-05-16,54.79999923706055
2016-05-17,55.119998931884766
2016-05-18,56.61000061035156
2016-05-19,56.97999954223633
2016-05-20,57.11000061035156
2016-05-23,57.599998474121094
2016-05-24,58.25
2016-05-25,57.90999984741211
2016-05-26,58.029998779296875
2016-05-27,58.290000915527344
2016-05-31,57.13999938964844
2016-06-01,56.16999816894531
2016-06-02,55.84000015258789
2016-06-03,54.58000183105469
2016-06-06,55.619998931884766
2016-06-07,58.209999084472656
2016-06-08,57.0
2016-06-09,55.83000183105469
2016-06-10,53.52000045776367
2016-06-13,53.84000015258789
2016-06-14,54.7599983215332
2016-06-15,54.529998779296875
2016-06-16,53.0
2016-06-17,53.869998931884766
2016-06-20,55.31999969482422
2016-06-21,56.630001068115234
2016-06-22,56.43000030517578
2016-06-23,58.15999984741211
2016-06-24,54.86000061035156
2016-06-27,52.0
2016-06-28,54.18000030517578
2016-06-29,55.810001373291016
2016-06-30,55.66999816894531
2016-07-01,56.66999816894531
2016-07-05,54.66999816894531
2016-07-06,55.29999923706055
2016-07-07,54.900001525878906
2016-07-08,55.16999816894531
2016-07-11,55.11000061035156
2016-07-12,57.540000915527344
2016-07-13,56.540000915527344
2016-07-14,56.880001068115234
2016-07-15,57.119998931884766
2016-07-18,56.33000183105469
2016-07-19,55.11000061035156
2016-07-20,54.599998474121094
2016-07-21,53.400001525878906
2016-07-22,53.650001525878906
2016-07-25,51.970001220703125
2016-07-26,52.75
2016-07-27,51.7599983215332
2016-07-28,51.84000015258789
2016-07-29,52.5
2016-08-01,49.869998931884766
2016-08-02,49.939998626708984
2016-08-03,51.72999954223633
2016-08-04,50.18000030517578
2016-08-05,49.63999938964844
2016-08-08,50.66999816894531
2016-08-09,50.22999954223633
2016-08-10,48.779998779296875
2016-08-11,49.59000015258789
2016-08-12,49.0099983215332
2016-08-15,49.880001068115234
2016-08-16,50.970001220703125
2016-08-17,51.630001068115234
2016-08-18,53.599998474121094
2016-08-19,53.4900016784668
2016-08-22,53.150001525878906
2016-08-23,53.38999938964844
2016-08-24,52.7400016784668
2016-08-25,52.5099983215332
2016-08-26,52.349998474121094
2016-08-29,52.83000183105469
2016-08-30,52.43000030517578
2016-08-31,49.70000076293945
2016-09-01,49.790000915527344
2016-09-02,51.290000915527344
2016-09-06,51.66999816894531
2016-09-07,55.130001068115234
2016-09-08,59.04999923706055
2016-09-09,59.400001525878906
2016-09-12,59.900001525878906
2016-09-13,57.5099983215332
2016-09-14,56.75
2016-09-15,58.70000076293945
2016-09-16,58.560001373291016
2016-09-19,57.849998474121094
2016-09-20,57.4900016784668
2016-09-21,60.88999938964844
2016-09-22,61.0
2016-09-23,60.02000045776367
2016-09-26,59.939998626708984
2016-09-27,59.59000015258789
2016-09-28,63.70000076293945
2016-09-29,63.7400016784668
2016-09-30,63.869998931884766
2016-10-03,63.95000076293945
2016-10-04,63.790000915527344
2016-10-05,64.6500015258789
2016-10-06,64.08999633789062
2016-10-07,63.33000183105469
2016-10-10,64.16000366210938
