Date,NTRS
2015-07-01,76.94999694824219
2015-07-02,76.68000030517578
2015-07-06,75.98999786376953
2015-07-07,75.87000274658203
2015-07-08,74.05000305175781
2015-07-09,74.73999786376953
2015-07-10,76.37999725341797
2015-07-13,77.16000366210938
2015-07-14,77.23999786376953
2015-07-15,77.70999908447266
2015-07-16,78.66000366210938
2015-07-17,77.91999816894531
2015-07-20,78.33999633789062
2015-07-21,78.05000305175781
2015-07-22,77.97000122070312
2015-07-23,78.0
2015-07-24,76.97000122070312
2015-07-27,75.7699966430664
2015-07-28,76.5
2015-07-29,76.75
2015-07-30,77.26000213623047
2015-07-31,76.48999786376953
2015-08-03,76.62000274658203
2015-08-04,77.19999694824219
2015-08-05,77.20999908447266
2015-08-06,77.1500015258789
2015-08-07,77.66000366210938
2015-08-10,78.52999877929688
2015-08-11,77.66999816894531
2015-08-12,76.5999984741211
2015-08-13,76.98999786376953
2015-08-14,77.69999694824219
2015-08-17,77.62999725341797
2015-08-18,77.5999984741211
2015-08-19,77.33999633789062
2015-08-20,75.02999877929688
2015-08-21,72.5199966430664
2015-08-24,67.16000366210938
2015-08-25,65.25
2015-08-26,68.0199966430664
2015-08-27,70.06999969482422
2015-08-28,70.13999938964844
2015-08-31,69.83999633789062
2015-09-01,68.0
2015-09-02,68.93000030517578
2015-09-03,69.43000030517578
2015-09-04,68.27999877929688
2015-09-08,70.55000305175781
2015-09-09,69.66999816894531
2015-09-10,69.9000015258789
2015-09-11,70.02999877929688
2015-09-14,70.0199966430664
2015-09-15,70.79000091552734
2015-09-16,70.79000091552734
2015-09-17,69.41999816894531
2015-09-18,67.12999725341797
2015-09-21,68.38999938964844
2015-09-22,67.33999633789062
2015-09-23,67.48999786376953
2015-09-24,67.12000274658203
2015-09-25,69.05000305175781
2015-09-28,67.1500015258789
2015-09-29,67.25
2015-09-30,68.16000366210938
2015-10-01,68.20999908447266
2015-10-02,67.38999938964844
2015-10-05,68.77999877929688
2015-10-06,68.3499984741211
2015-10-07,69.0
2015-10-08,69.12000274658203
2015-10-09,68.4800033569336
2015-10-12,68.80000305175781
2015-10-13,68.44000244140625
2015-10-14,67.68000030517578
2015-10-15,69.44999694824219
2015-10-16,69.11000061035156
2015-10-19,68.33999633789062
2015-10-20,69.56999969482422
2015-10-21,66.55000305175781
2015-10-22,68.0999984741211
2015-10-23,69.16999816894531
2015-10-26,68.9000015258789
2015-10-27,68.93000030517578
2015-10-28,71.44000244140625
2015-10-29,71.0199966430664
2015-10-30,70.38999938964844
2015-11-02,71.29000091552734
2015-11-03,71.7300033569336
2015-11-04,72.16999816894531
2015-11-05,73.27999877929688
2015-11-06,74.97000122070312
2015-11-09,74.04000091552734
2015-11-10,74.81999969482422
2015-11-11,74.94999694824219
2015-11-12,73.94999694824219
2015-11-13,73.2300033569336
2015-11-16,74.01000213623047
2015-11-17,73.9800033569336
2015-11-18,75.76000213623047
2015-11-19,75.4000015258789
2015-11-20,75.63999938964844
2015-11-23,75.19999694824219
2015-11-24,75.0999984741211
2015-11-25,75.0
2015-11-27,75.54000091552734
2015-11-30,74.94000244140625
2015-12-01,75.0199966430664
2015-12-02,74.19999694824219
2015-12-03,72.7699966430664
2015-12-04,75.52999877929688
2015-12-07,74.61000061035156
2015-12-08,74.31999969482422
2015-12-09,72.4800033569336
2015-12-10,72.12999725341797
2015-12-11,70.11000061035156
2015-12-14,70.02999877929688
2015-12-15,72.68000030517578
2015-12-16,74.05000305175781
2015-12-17,71.97000122070312
2015-12-18,70.05999755859375
2015-12-21,71.1500015258789
2015-12-22,72.04000091552734
2015-12-23,73.0999984741211
2015-12-24,72.95999908447266
2015-12-28,72.9000015258789
2015-12-29,73.58000183105469
2015-12-30,72.83000183105469
2015-12-31,72.08999633789062
2016-01-04,70.58999633789062
2016-01-05,70.69000244140625
2016-01-06,69.01000213623047
2016-01-07,67.18000030517578
2016-01-08,65.93000030517578
2016-01-11,65.88999938964844
2016-01-12,66.30999755859375
2016-01-13,64.75
2016-01-14,65.73999786376953
2016-01-15,63.779998779296875
2016-01-19,63.93000030517578
2016-01-20,61.43000030517578
2016-01-21,59.0099983215332
2016-01-22,60.41999816894531
2016-01-25,58.790000915527344
2016-01-26,59.849998474121094
2016-01-27,59.810001373291016
2016-01-28,59.77000045776367
2016-01-29,62.08000183105469
2016-02-01,61.25
2016-02-02,59.2400016784668
2016-02-03,59.459999084472656
2016-02-04,60.34000015258789
2016-02-05,60.02000045776367
2016-02-08,57.720001220703125
2016-02-09,57.9900016784668
2016-02-10,56.900001525878906
2016-02-11,54.5
2016-02-12,56.849998474121094
2016-02-16,58.25
2016-02-17,59.61000061035156
2016-02-18,59.08000183105469
2016-02-19,59.380001068115234
2016-02-22,60.900001525878906
2016-02-23,59.7400016784668
2016-02-24,58.720001220703125
2016-02-25,59.52000045776367
2016-02-26,60.2400016784668
2016-02-29,59.380001068115234
2016-03-01,62.5
2016-03-02,63.22999954223633
2016-03-03,64.43000030517578
2016-03-04,65.66000366210938
2016-03-07,65.88999938964844
2016-03-08,63.959999084472656
2016-03-09,63.63999938964844
2016-03-10,63.599998474121094
2016-03-11,65.70999908447266
2016-03-14,65.44999694824219
2016-03-15,65.0
2016-03-16,64.69000244140625
2016-03-17,65.16000366210938
2016-03-18,66.04000091552734
2016-03-21,66.12999725341797
2016-03-22,66.11000061035156
2016-03-23,65.62999725341797
2016-03-24,65.22000122070312
2016-03-28,65.05999755859375
2016-03-29,64.97000122070312
2016-03-30,65.4800033569336
2016-03-31,65.16999816894531
2016-04-01,65.8499984741211
2016-04-04,65.68000030517578
2016-04-05,64.55999755859375
2016-04-06,65.18000030517578
2016-04-07,63.02000045776367
2016-04-08,63.2599983215332
2016-04-11,63.880001068115234
2016-04-12,65.16000366210938
2016-04-13,67.61000061035156
2016-04-14,67.9800033569336
2016-04-15,67.58000183105469
2016-04-18,68.29000091552734
2016-04-19,71.83999633789062
2016-04-20,72.25
2016-04-21,71.77999877929688
2016-04-22,72.36000061035156
2016-04-25,71.66999816894531
2016-04-26,72.47000122070312
2016-04-27,72.2699966430664
2016-04-28,71.61000061035156
2016-04-29,71.08000183105469
2016-05-02,71.86000061035156
2016-05-03,70.27999877929688
2016-05-04,69.33000183105469
2016-05-05,68.98999786376953
2016-05-06,69.0199966430664
2016-05-09,68.72000122070312
2016-05-10,70.27999877929688
2016-05-11,69.41999816894531
2016-05-12,69.45999908447266
2016-05-13,68.47000122070312
2016-05-16,68.98999786376953
2016-05-17,68.93000030517578
2016-05-18,71.52999877929688
2016-05-19,71.0
2016-05-20,71.87999725341797
2016-05-23,71.31999969482422
2016-05-24,72.62999725341797
2016-05-25,74.05999755859375
2016-05-26,73.7699966430664
2016-05-27,74.23999786376953
2016-05-31,74.0999984741211
2016-06-01,74.0199966430664
2016-06-02,74.3499984741211
2016-06-03,72.31999969482422
2016-06-06,73.30999755859375
2016-06-07,72.61000061035156
2016-06-08,72.68000030517578
2016-06-09,71.87000274658203
2016-06-10,70.9800033569336
2016-06-13,70.66999816894531
2016-06-14,69.43000030517578
2016-06-15,69.7300033569336
2016-06-16,69.27999877929688
2016-06-17,69.27999877929688
2016-06-20,69.48999786376953
2016-06-21,69.52999877929688
2016-06-22,69.38999938964844
2016-06-23,71.54000091552734
2016-06-24,65.5
2016-06-27,61.66999816894531
2016-06-28,63.56999969482422
2016-06-29,65.2699966430664
2016-06-30,66.26000213623047
2016-07-01,65.2300033569336
2016-07-05,63.54999923706055
2016-07-06,63.470001220703125
2016-07-07,63.52000045776367
2016-07-08,64.52999877929688
2016-07-11,65.02999877929688
2016-07-12,66.29000091552734
2016-07-13,65.87000274658203
2016-07-14,66.77999877929688
2016-07-15,67.0199966430664
2016-07-18,67.41999816894531
2016-07-19,67.11000061035156
2016-07-20,66.47000122070312
2016-07-21,66.7300033569336
2016-07-22,67.08000183105469
2016-07-25,67.11000061035156
2016-07-26,68.08000183105469
2016-07-27,68.4800033569336
2016-07-28,67.73999786376953
2016-07-29,67.58999633789062
2016-08-01,67.08999633789062
2016-08-02,66.20999908447266
2016-08-03,67.01000213623047
2016-08-04,66.77999877929688
2016-08-05,69.13999938964844
2016-08-08,69.19999694824219
2016-08-09,69.19000244140625
2016-08-10,68.36000061035156
2016-08-11,68.62999725341797
2016-08-12,67.83000183105469
2016-08-15,68.33999633789062
2016-08-16,68.18000030517578
2016-08-17,68.31999969482422
2016-08-18,68.27999877929688
2016-08-19,68.56999969482422
2016-08-22,68.62999725341797
2016-08-23,68.66999816894531
2016-08-24,68.37999725341797
2016-08-25,68.83000183105469
2016-08-26,69.3499984741211
2016-08-29,69.88999938964844
2016-08-30,70.81999969482422
2016-08-31,70.58999633789062
2016-09-01,70.41000366210938
2016-09-02,70.6500015258789
2016-09-06,69.86000061035156
2016-09-07,69.69000244140625
2016-09-08,69.83000183105469
2016-09-09,68.94999694824219
2016-09-12,69.72000122070312
2016-09-13,68.77999877929688
2016-09-14,68.45999908447266
2016-09-15,69.37999725341797
2016-09-16,68.36000061035156
2016-09-19,68.51000213623047
2016-09-20,68.62999725341797
2016-09-21,69.16000366210938
2016-09-22,69.4000015258789
2016-09-23,69.30999755859375
2016-09-26,67.45999908447266
2016-09-27,67.55000305175781
2016-09-28,67.58999633789062
2016-09-29,66.69999694824219
2016-09-30,67.98999786376953
2016-10-03,68.1500015258789
2016-10-04,69.83000183105469
2016-10-05,71.9000015258789
2016-10-06,72.04000091552734
2016-10-07,71.94999694824219
2016-10-10,72.06999969482422
2016-10-11,71.06999969482422
2016-10-12,71.11000061035156
2016-10-13,69.80999755859375
2016-10-14,70.58999633789062
2016-10-17,70.2699966430664
2016-10-18,70.94999694824219
2016-10-19,71.12999725341797
2016-10-20,70.9800033569336
2016-10-21,70.9800033569336
2016-10-24,70.9800033569336
2016-10-25,70.31999969482422
2016-10-26,71.45999908447266
2016-10-27,72.4000015258789
2016-10-28,72.4000015258789
2016-10-31,72.41999816894531
2016-11-01,72.72000122070312
2016-11-02,72.0199966430664
2016-11-03,72.37999725341797
2016-11-04,72.08000183105469
2016-11-07,74.0
2016-11-08,73.9800033569336
2016-11-09,77.1500015258789
2016-11-10,78.5199966430664
2016-11-11,79.87999725341797
2016-11-14,82.81999969482422
2016-11-15,82.97000122070312
2016-11-16,81.04000091552734
2016-11-17,81.5
2016-11-18,81.5
2016-11-21,81.88999938964844
2016-11-22,81.91000366210938
2016-11-23,82.0199966430664
2016-11-25,82.1500015258789
2016-11-28,80.58999633789062
2016-11-29,81.13999938964844
2016-11-30,82.1500015258789
2016-12-01,85.41999816894531
2016-12-02,84.51000213623047
2016-12-05,85.4000015258789
2016-12-06,86.37999725341797
2016-12-07,89.30999755859375
2016-12-08,89.7699966430664
2016-12-09,89.37000274658203
2016-12-12,88.80999755859375
2016-12-13,89.0
2016-12-14,88.5
2016-12-15,90.05999755859375
2016-12-16,88.45999908447266
2016-12-19,88.66999816894531
2016-12-20,90.1500015258789
2016-12-21,90.08000183105469
2016-12-22,89.69999694824219
2016-12-23,89.52999877929688
2016-12-27,89.83999633789062
2016-12-28,89.20999908447266
2016-12-29,88.62999725341797
2016-12-30,89.05000305175781
2017-01-03,89.63999938964844
2017-01-04,90.48999786376953
2017-01-05,90.0999984741211
2017-01-06,89.83999633789062
2017-01-09,89.02999877929688
2017-01-10,89.2699966430664
2017-01-11,90.0199966430664
2017-01-12,89.79000091552734
2017-01-13,90.19000244140625
2017-01-17,88.1500015258789
2017-01-18,83.98999786376953
2017-01-19,83.5199966430664
2017-01-20,83.36000061035156
2017-01-23,82.66999816894531
2017-01-24,83.48999786376953
2017-01-25,84.06999969482422
2017-01-26,83.94999694824219
2017-01-27,83.68000030517578
2017-01-30,83.1500015258789
2017-01-31,82.95999908447266
2017-02-01,83.30999755859375
2017-02-02,82.81999969482422
2017-02-03,84.4000015258789
2017-02-06,84.55000305175781
2017-02-07,84.36000061035156
2017-02-08,84.0
2017-02-09,85.51000213623047
2017-02-10,85.37000274658203
2017-02-13,86.27999877929688
2017-02-14,87.58000183105469
2017-02-15,88.66000366210938
2017-02-16,87.33999633789062
2017-02-17,87.19999694824219
2017-02-21,88.05999755859375
2017-02-22,87.5
2017-02-23,87.69000244140625
2017-02-24,87.05000305175781
2017-02-27,87.52999877929688
2017-02-28,87.3499984741211
2017-03-01,89.41000366210938
2017-03-02,88.33999633789062
2017-03-03,88.70999908447266
2017-03-06,87.70999908447266
2017-03-07,88.38999938964844
2017-03-08,88.91999816894531
2017-03-09,89.4000015258789
2017-03-10,89.30000305175781
2017-03-13,89.80999755859375
2017-03-14,89.72000122070312
2017-03-15,89.52999877929688
2017-03-16,89.98999786376953
2017-03-17,88.68000030517578
