Date,VICI
2022-04-14,29.09000015258789
2022-04-18,29.479999542236328
2022-04-19,29.920000076293945
2022-04-20,30.170000076293945
2022-04-21,30.1200008392334
2022-04-22,29.68000030517578
2022-04-25,30.030000686645508
2022-04-26,29.559999465942383
2022-04-27,29.56999969482422
2022-04-28,30.639999389648438
2022-04-29,29.809999465942383
2022-05-02,29.049999237060547
2022-05-03,29.93000030517578
2022-05-04,30.649999618530273
2022-05-05,29.760000228881836
2022-05-06,28.920000076293945
2022-05-09,27.260000228881836
2022-05-10,26.68000030517578
2022-05-11,27.31999969482422
2022-05-12,27.440000534057617
2022-05-13,28.729999542236328
2022-05-16,29.020000457763672
2022-05-17,29.540000915527344
2022-05-18,29.209999084472656
2022-05-19,29.290000915527344
2022-05-20,28.950000762939453
2022-05-23,29.170000076293945
2022-05-24,28.959999084472656
2022-05-25,29.670000076293945
2022-05-26,30.059999465942383
2022-05-27,30.8700008392334
2022-05-31,30.850000381469727
2022-06-01,30.809999465942383
2022-06-02,31.420000076293945
2022-06-03,31.389999389648438
2022-06-06,32.45000076293945
2022-06-07,32.11000061035156
2022-06-08,31.459999084472656
2022-06-09,30.68000030517578
2022-06-10,29.940000534057617
2022-06-13,28.600000381469727
2022-06-14,28.1299991607666
2022-06-15,29.270000457763672
2022-06-16,28.760000228881836
2022-06-17,28.809999465942383
2022-06-21,29.860000610351562
2022-06-22,29.280000686645508
2022-06-23,29.18000030517578
2022-06-24,30.31999969482422
2022-06-27,30.59000015258789
2022-06-28,30.5
2022-06-29,29.8700008392334
2022-06-30,29.790000915527344
2022-07-01,30.719999313354492
2022-07-05,30.700000762939453
2022-07-06,30.860000610351562
2022-07-07,30.969999313354492
2022-07-08,31.31999969482422
2022-07-11,31.440000534057617
2022-07-12,31.520000457763672
2022-07-13,31.600000381469727
2022-07-14,31.329999923706055
2022-07-15,32.4900016784668
2022-07-18,32.20000076293945
2022-07-19,32.90999984741211
2022-07-20,33.0
2022-07-21,32.9900016784668
2022-07-22,33.060001373291016
2022-07-25,33.119998931884766
2022-07-26,32.880001068115234
2022-07-27,33.5
2022-07-28,33.79999923706055
2022-07-29,34.189998626708984
2022-08-01,34.209999084472656
2022-08-02,34.20000076293945
2022-08-03,34.040000915527344
2022-08-04,34.02000045776367
2022-08-05,34.45000076293945
2022-08-08,34.56999969482422
2022-08-09,34.68000030517578
2022-08-10,34.810001373291016
2022-08-11,34.81999969482422
2022-08-12,35.38999938964844
2022-08-15,35.529998779296875
2022-08-16,35.27000045776367
2022-08-17,35.0099983215332
2022-08-18,35.08000183105469
2022-08-19,34.619998931884766
2022-08-22,33.93000030517578
2022-08-23,33.689998626708984
2022-08-24,33.9900016784668
2022-08-25,34.36000061035156
2022-08-26,33.63999938964844
2022-08-29,33.529998779296875
2022-08-30,33.09000015258789
2022-08-31,32.9900016784668
2022-09-01,33.11000061035156
2022-09-02,32.66999816894531
2022-09-06,33.16999816894531
2022-09-07,33.5
2022-09-08,33.41999816894531
2022-09-09,33.720001220703125
2022-09-12,34.040000915527344
2022-09-13,33.13999938964844
2022-09-14,33.220001220703125
2022-09-15,33.11000061035156
2022-09-16,33.41999816894531
2022-09-19,33.540000915527344
2022-09-20,32.97999954223633
2022-09-21,32.02000045776367
2022-09-22,31.489999771118164
2022-09-23,30.8799991607666
2022-09-26,30.489999771118164
2022-09-27,30.649999618530273
2022-09-28,30.8799991607666
2022-09-29,29.389999389648438
2022-09-30,29.850000381469727
2022-10-03,30.540000915527344
2022-10-04,31.360000610351562
2022-10-05,31.3700008392334
2022-10-06,30.959999084472656
2022-10-07,30.639999389648438
2022-10-10,30.350000381469727
2022-10-11,30.719999313354492
2022-10-12,30.59000015258789
2022-10-13,30.719999313354492
2022-10-14,29.649999618530273
2022-10-17,30.450000762939453
2022-10-18,30.610000610351562
2022-10-19,29.399999618530273
2022-10-20,29.690000534057617
2022-10-21,30.049999237060547
2022-10-24,29.889999389648438
2022-10-25,30.739999771118164
2022-10-26,30.65999984741211
2022-10-27,30.989999771118164
2022-10-28,32.130001068115234
2022-10-31,32.02000045776367
2022-11-01,32.70000076293945
2022-11-02,32.0099983215332
2022-11-03,31.989999771118164
2022-11-04,31.43000030517578
2022-11-07,31.799999237060547
2022-11-08,31.780000686645508
2022-11-09,31.530000686645508
2022-11-10,32.619998931884766
2022-11-11,32.130001068115234
2022-11-14,31.649999618530273
2022-11-15,31.850000381469727
2022-11-16,31.649999618530273
2022-11-17,31.81999969482422
2022-11-18,32.29999923706055
2022-11-21,32.66999816894531
2022-11-22,33.22999954223633
2022-11-23,33.220001220703125
2022-11-25,33.36000061035156
2022-11-28,33.2400016784668
2022-11-29,33.66999816894531
2022-11-30,34.20000076293945
2022-12-01,33.86000061035156
2022-12-02,34.029998779296875
2022-12-05,33.29999923706055
2022-12-06,33.540000915527344
2022-12-07,33.72999954223633
2022-12-08,33.68000030517578
2022-12-09,33.93000030517578
2022-12-12,34.08000183105469
2022-12-13,34.38999938964844
2022-12-14,34.189998626708984
2022-12-15,33.95000076293945
2022-12-16,33.34000015258789
2022-12-19,33.08000183105469
2022-12-20,33.119998931884766
2022-12-21,32.779998779296875
2022-12-22,32.209999084472656
2022-12-23,32.66999816894531
2022-12-27,32.720001220703125
2022-12-28,32.189998626708984
2022-12-29,32.40999984741211
2022-12-30,32.400001525878906
2023-01-03,31.75
2023-01-04,31.950000762939453
2023-01-05,31.469999313354492
2023-01-06,31.799999237060547
2023-01-09,31.979999542236328
2023-01-10,32.380001068115234
2023-01-11,33.540000915527344
2023-01-12,34.02000045776367
2023-01-13,33.150001525878906
2023-01-17,33.630001068115234
2023-01-18,32.689998626708984
2023-01-19,33.18000030517578
2023-01-20,33.58000183105469
2023-01-23,33.63999938964844
2023-01-24,33.959999084472656
2023-01-25,33.72999954223633
2023-01-26,33.97999954223633
2023-01-27,34.13999938964844
2023-01-30,33.880001068115234
2023-01-31,34.18000030517578
2023-02-01,34.470001220703125
2023-02-02,34.54999923706055
2023-02-03,34.5099983215332
2023-02-06,34.650001525878906
2023-02-07,34.54999923706055
2023-02-08,34.52000045776367
2023-02-09,34.29999923706055
2023-02-10,34.47999954223633
2023-02-13,34.529998779296875
2023-02-14,34.18000030517578
2023-02-15,34.31999969482422
2023-02-16,34.09000015258789
2023-02-17,33.88999938964844
2023-02-21,33.70000076293945
2023-02-22,33.459999084472656
2023-02-23,33.47999954223633
2023-02-24,33.290000915527344
2023-02-27,33.68000030517578
2023-02-28,33.529998779296875
2023-03-01,33.70000076293945
2023-03-02,33.79999923706055
2023-03-03,34.119998931884766
2023-03-06,33.939998626708984
2023-03-07,33.47999954223633
2023-03-08,33.7599983215332
2023-03-09,33.220001220703125
2023-03-10,31.8799991607666
2023-03-13,31.93000030517578
2023-03-14,32.29999923706055
2023-03-15,31.6299991607666
2023-03-16,31.649999618530273
2023-03-17,31.170000076293945
2023-03-20,31.530000686645508
2023-03-21,31.530000686645508
2023-03-22,30.34000015258789
2023-03-23,30.059999465942383
2023-03-24,31.059999465942383
2023-03-27,31.3799991607666
2023-03-28,31.559999465942383
2023-03-29,31.700000762939453
2023-03-30,31.809999465942383
2023-03-31,32.619998931884766
2023-04-03,32.4900016784668
2023-04-04,32.349998474121094
2023-04-05,32.119998931884766
2023-04-06,32.31999969482422
2023-04-10,32.630001068115234
2023-04-11,32.86000061035156
2023-04-12,32.79999923706055
2023-04-13,32.68000030517578
2023-04-14,32.349998474121094
2023-04-17,32.86000061035156
2023-04-18,32.779998779296875
2023-04-19,32.91999816894531
2023-04-20,33.119998931884766
2023-04-21,33.33000183105469
2023-04-24,33.189998626708984
2023-04-25,33.04999923706055
2023-04-26,32.810001373291016
2023-04-27,33.290000915527344
2023-04-28,33.939998626708984
2023-05-01,33.779998779296875
2023-05-02,32.70000076293945
2023-05-03,32.119998931884766
2023-05-04,32.400001525878906
2023-05-05,32.810001373291016
2023-05-08,32.970001220703125
2023-05-09,32.95000076293945
2023-05-10,32.54999923706055
2023-05-11,31.920000076293945
2023-05-12,31.899999618530273
2023-05-15,31.81999969482422
2023-05-16,31.100000381469727
2023-05-17,31.5
2023-05-18,31.3700008392334
2023-05-19,31.600000381469727
2023-05-22,31.610000610351562
2023-05-23,31.09000015258789
2023-05-24,30.610000610351562
2023-05-25,30.280000686645508
2023-05-26,30.530000686645508
2023-05-30,30.520000457763672
2023-05-31,30.93000030517578
2023-06-01,30.940000534057617
2023-06-02,31.610000610351562
2023-06-05,31.809999465942383
2023-06-06,31.950000762939453
2023-06-07,32.5
2023-06-08,32.349998474121094
2023-06-09,32.29999923706055
2023-06-12,32.099998474121094
2023-06-13,32.2400016784668
2023-06-14,32.380001068115234
2023-06-15,32.540000915527344
2023-06-16,32.34000015258789
2023-06-20,31.90999984741211
2023-06-21,31.139999389648438
2023-06-22,31.1200008392334
2023-06-23,30.6299991607666
2023-06-26,31.399999618530273
2023-06-27,31.09000015258789
2023-06-28,31.0
2023-06-29,31.3799991607666
2023-06-30,31.43000030517578
2023-07-03,31.829999923706055
2023-07-05,31.329999923706055
2023-07-06,30.940000534057617
2023-07-07,31.1299991607666
2023-07-10,31.530000686645508
2023-07-11,31.790000915527344
2023-07-12,31.90999984741211
2023-07-13,31.3700008392334
2023-07-14,31.510000228881836
2023-07-17,31.549999237060547
2023-07-18,31.549999237060547
2023-07-19,32.150001525878906
2023-07-20,32.709999084472656
2023-07-21,32.790000915527344
2023-07-24,32.880001068115234
2023-07-25,32.84000015258789
2023-07-26,32.75
2023-07-27,31.93000030517578
2023-07-28,31.790000915527344
2023-07-31,31.479999542236328
2023-08-01,31.639999389648438
2023-08-02,31.329999923706055
2023-08-03,31.079999923706055
2023-08-04,31.059999465942383
2023-08-07,31.280000686645508
2023-08-08,31.139999389648438
2023-08-09,31.3700008392334
2023-08-10,30.959999084472656
2023-08-11,30.889999389648438
2023-08-14,30.639999389648438
2023-08-15,30.040000915527344
2023-08-16,29.809999465942383
2023-08-17,29.670000076293945
2023-08-18,30.079999923706055
2023-08-21,29.860000610351562
2023-08-22,30.149999618530273
2023-08-23,30.610000610351562
2023-08-24,30.34000015258789
2023-08-25,30.520000457763672
2023-08-28,30.739999771118164
2023-08-29,30.8799991607666
2023-08-30,30.979999542236328
2023-08-31,30.84000015258789
2023-09-01,30.989999771118164
2023-09-05,30.81999969482422
2023-09-06,31.010000228881836
2023-09-07,31.219999313354492
2023-09-08,31.190000534057617
2023-09-11,31.31999969482422
2023-09-12,31.40999984741211
2023-09-13,31.280000686645508
2023-09-14,31.510000228881836
2023-09-15,31.3799991607666
2023-09-18,30.850000381469727
2023-09-19,30.989999771118164
2023-09-20,30.65999984741211
2023-09-21,30.100000381469727
2023-09-22,29.729999542236328
2023-09-25,29.75
2023-09-26,29.190000534057617
2023-09-27,28.8799991607666
2023-09-28,29.469999313354492
2023-09-29,29.100000381469727
2023-10-02,28.649999618530273
2023-10-03,28.040000915527344
2023-10-04,28.350000381469727
2023-10-05,28.309999465942383
2023-10-06,28.610000610351562
2023-10-09,29.190000534057617
2023-10-10,29.229999542236328
2023-10-11,29.360000610351562
2023-10-12,28.8799991607666
2023-10-13,28.940000534057617
2023-10-16,29.31999969482422
2023-10-17,29.270000457763672
2023-10-18,28.739999771118164
2023-10-19,28.079999923706055
2023-10-20,27.510000228881836
2023-10-23,27.280000686645508
2023-10-24,27.950000762939453
2023-10-25,27.559999465942383
2023-10-26,27.549999237060547
2023-10-27,27.34000015258789
2023-10-30,27.18000030517578
2023-10-31,27.899999618530273
2023-11-01,27.8700008392334
2023-11-02,28.59000015258789
2023-11-03,29.170000076293945
2023-11-06,29.0
2023-11-07,28.75
2023-11-08,28.600000381469727
2023-11-09,28.110000610351562
2023-11-10,28.459999084472656
2023-11-13,28.09000015258789
2023-11-14,29.149999618530273
2023-11-15,28.899999618530273
2023-11-16,28.700000762939453
2023-11-17,28.579999923706055
2023-11-20,28.600000381469727
2023-11-21,28.200000762939453
2023-11-22,28.610000610351562
2023-11-24,28.65999984741211
2023-11-27,28.760000228881836
2023-11-28,29.219999313354492
2023-11-29,29.6200008392334
2023-11-30,29.889999389648438
2023-12-01,30.5
2023-12-04,30.549999237060547
2023-12-05,30.260000228881836
2023-12-06,30.239999771118164
2023-12-07,30.43000030517578
2023-12-08,30.510000228881836
2023-12-11,30.790000915527344
2023-12-12,30.729999542236328
2023-12-13,31.530000686645508
2023-12-14,31.93000030517578
2023-12-15,31.34000015258789
2023-12-18,31.229999542236328
2023-12-19,31.799999237060547
2023-12-20,31.1200008392334
2023-12-21,31.420000076293945
2023-12-22,31.34000015258789
2023-12-26,31.65999984741211
2023-12-27,31.81999969482422
2023-12-28,32.18000030517578
2023-12-29,31.8799991607666
2024-01-02,32.65999984741211
2024-01-03,32.439998626708984
2024-01-04,31.920000076293945
2024-01-05,31.68000030517578
2024-01-08,32.09000015258789
2024-01-09,31.649999618530273
2024-01-10,31.510000228881836
2024-01-11,31.15999984741211
2024-01-12,31.100000381469727
2024-01-16,31.100000381469727
2024-01-17,30.579999923706055
2024-01-18,30.260000228881836
2024-01-19,30.559999465942383
2024-01-22,30.729999542236328
2024-01-23,30.84000015258789
2024-01-24,30.34000015258789
2024-01-25,30.520000457763672
2024-01-26,30.399999618530273
2024-01-29,30.43000030517578
2024-01-30,30.239999771118164
2024-01-31,30.1200008392334
2024-02-01,31.049999237060547
2024-02-02,30.549999237060547
2024-02-05,29.6299991607666
2024-02-06,29.829999923706055
2024-02-07,29.700000762939453
2024-02-08,29.670000076293945
2024-02-09,29.719999313354492
2024-02-12,29.709999084472656
2024-02-13,29.229999542236328
2024-02-14,29.200000762939453
2024-02-15,29.489999771118164
2024-02-16,29.530000686645508
2024-02-20,29.559999465942383
2024-02-21,29.65999984741211
2024-02-22,29.700000762939453
2024-02-23,30.049999237060547
2024-02-26,29.549999237060547
2024-02-27,29.389999389648438
2024-02-28,29.559999465942383
2024-02-29,29.93000030517578
2024-03-01,29.579999923706055
2024-03-04,29.719999313354492
2024-03-05,28.920000076293945
2024-03-06,28.940000534057617
2024-03-07,29.020000457763672
2024-03-08,29.1200008392334
2024-03-11,29.649999618530273
2024-03-12,29.549999237060547
2024-03-13,29.309999465942383
2024-03-14,28.81999969482422
2024-03-15,28.93000030517578
2024-03-18,28.940000534057617
2024-03-19,28.969999313354492
2024-03-20,28.81999969482422
2024-03-21,29.190000534057617
2024-03-22,28.81999969482422
2024-03-25,28.81999969482422
2024-03-26,29.149999618530273
2024-03-27,29.75
2024-03-28,29.790000915527344
2024-04-01,29.600000381469727
2024-04-02,29.469999313354492
2024-04-03,29.360000610351562
2024-04-04,29.260000228881836
2024-04-05,29.31999969482422
2024-04-08,29.6299991607666
2024-04-09,29.799999237060547
2024-04-10,28.110000610351562
2024-04-11,28.200000762939453
2024-04-12,27.940000534057617
2024-04-15,27.579999923706055
2024-04-16,27.149999618530273
2024-04-17,27.200000762939453
2024-04-18,27.520000457763672
2024-04-19,27.889999389648438
2024-04-22,28.040000915527344
2024-04-23,28.579999923706055
2024-04-24,28.43000030517578
2024-04-25,28.549999237060547
2024-04-26,28.469999313354492
2024-04-29,29.049999237060547
2024-04-30,28.549999237060547
2024-05-01,28.899999618530273
2024-05-02,28.799999237060547
2024-05-03,28.799999237060547
2024-05-06,29.049999237060547
2024-05-07,29.549999237060547
2024-05-08,29.260000228881836
2024-05-09,29.299999237060547
2024-05-10,29.5
2024-05-13,29.610000610351562
2024-05-14,29.899999618530273
2024-05-15,30.510000228881836
2024-05-16,30.280000686645508
2024-05-17,30.3799991607666
2024-05-20,30.219999313354492
2024-05-21,30.1200008392334
2024-05-22,29.530000686645508
2024-05-23,28.600000381469727
2024-05-24,28.299999237060547
2024-05-28,28.260000228881836
2024-05-29,27.920000076293945
2024-05-30,28.059999465942383
2024-05-31,28.709999084472656
2024-06-03,28.770000457763672
2024-06-04,28.709999084472656
2024-06-05,28.3799991607666
2024-06-06,28.440000534057617
2024-06-07,28.3700008392334
2024-06-10,28.110000610351562
2024-06-11,28.139999389648438
2024-06-12,28.3700008392334
2024-06-13,28.290000915527344
2024-06-14,28.290000915527344
2024-06-17,28.200000762939453
2024-06-18,28.110000610351562
2024-06-20,28.079999923706055
2024-06-21,28.100000381469727
2024-06-24,28.43000030517578
2024-06-25,27.950000762939453
2024-06-26,27.989999771118164
2024-06-27,28.43000030517578
2024-06-28,28.639999389648438
2024-07-01,27.899999618530273
2024-07-02,27.770000457763672
2024-07-03,27.75
2024-07-05,27.75
2024-07-08,27.829999923706055
2024-07-09,27.639999389648438
2024-07-10,27.889999389648438
2024-07-11,29.399999618530273
2024-07-12,29.450000762939453
2024-07-15,30.290000915527344
2024-07-16,30.270000457763672
2024-07-17,30.8700008392334
2024-07-18,30.6200008392334
2024-07-19,30.309999465942383
2024-07-22,30.43000030517578
2024-07-23,30.450000762939453
2024-07-24,30.209999084472656
2024-07-25,30.479999542236328
2024-07-26,30.8799991607666
2024-07-29,31.219999313354492
2024-07-30,31.420000076293945
2024-07-31,31.260000228881836
2024-08-01,31.34000015258789
2024-08-02,31.5
2024-08-05,30.760000228881836
2024-08-06,31.399999618530273
2024-08-07,31.479999542236328
2024-08-08,31.25
2024-08-09,31.329999923706055
2024-08-12,31.31999969482422
2024-08-13,31.43000030517578
2024-08-14,31.610000610351562
2024-08-15,31.760000228881836
2024-08-16,31.59000015258789
2024-08-19,32.09000015258789
2024-08-20,31.989999771118164
2024-08-21,32.27000045776367
2024-08-22,32.33000183105469
2024-08-23,32.900001525878906
2024-08-26,33.119998931884766
2024-08-27,33.150001525878906
2024-08-28,33.11000061035156
2024-08-29,33.060001373291016
2024-08-30,33.47999954223633
2024-09-03,33.47999954223633
2024-09-04,33.619998931884766
2024-09-05,33.59000015258789
2024-09-06,33.470001220703125
2024-09-09,33.86000061035156
2024-09-10,34.060001373291016
2024-09-11,33.849998474121094
2024-09-12,33.56999969482422
2024-09-13,33.959999084472656
2024-09-16,34.040000915527344
2024-09-17,33.709999084472656
2024-09-18,33.060001373291016
2024-09-19,32.810001373291016
2024-09-20,33.06999969482422
2024-09-23,33.2599983215332
2024-09-24,33.119998931884766
2024-09-25,33.040000915527344
2024-09-26,32.88999938964844
2024-09-27,33.119998931884766
2024-09-30,33.310001373291016
2024-10-01,32.77000045776367
2024-10-02,32.77000045776367
2024-10-03,32.56999969482422
2024-10-04,32.41999816894531
2024-10-07,32.41999816894531
2024-10-08,32.31999969482422
2024-10-09,32.2400016784668
2024-10-10,32.16999816894531
2024-10-11,32.54999923706055
2024-10-14,32.779998779296875
2024-10-15,32.81999969482422
2024-10-16,33.150001525878906
2024-10-17,33.04999923706055
2024-10-18,33.189998626708984
2024-10-21,32.59000015258789
2024-10-22,32.77000045776367
2024-10-23,32.84000015258789
2024-10-24,32.810001373291016
2024-10-25,32.099998474121094
2024-10-28,32.36000061035156
2024-10-29,32.290000915527344
2024-10-30,32.41999816894531
2024-10-31,31.760000228881836
2024-11-01,31.440000534057617
2024-11-04,31.690000534057617
2024-11-05,32.040000915527344
2024-11-06,31.110000610351562
2024-11-07,30.93000030517578
2024-11-08,31.389999389648438
2024-11-11,31.280000686645508
2024-11-12,31.200000762939453
2024-11-13,31.309999465942383
2024-11-14,31.299999237060547
2024-11-15,31.670000076293945
2024-11-18,31.889999389648438
2024-11-19,32.220001220703125
2024-11-20,32.119998931884766
2024-11-21,32.369998931884766
2024-11-22,32.22999954223633
2024-11-25,32.529998779296875
2024-11-26,32.380001068115234
2024-11-27,32.599998474121094
2024-11-29,32.61000061035156
2024-12-02,32.209999084472656
2024-12-03,31.649999618530273
2024-12-04,31.770000457763672
2024-12-05,31.649999618530273
2024-12-06,31.649999618530273
2024-12-09,31.760000228881836
2024-12-10,31.440000534057617
2024-12-11,31.309999465942383
2024-12-12,31.09000015258789
2024-12-13,31.1299991607666
2024-12-16,30.93000030517578
2024-12-17,30.049999237060547
2024-12-18,28.90999984741211
2024-12-19,28.270000457763672
2024-12-20,28.790000915527344
2024-12-23,28.979999542236328
2024-12-24,29.239999771118164
2024-12-26,29.1299991607666
2024-12-27,28.940000534057617
2024-12-30,29.010000228881836
2024-12-31,29.209999084472656
2025-01-02,28.989999771118164
2025-01-03,29.459999084472656
2025-01-06,29.559999465942383
2025-01-07,29.25
2025-01-08,28.829999923706055
2025-01-10,28.209999084472656
2025-01-13,28.729999542236328
2025-01-14,28.969999313354492
2025-01-15,28.760000228881836
2025-01-16,29.280000686645508
2025-01-17,29.350000381469727
2025-01-21,30.260000228881836
2025-01-22,29.450000762939453
2025-01-23,29.290000915527344
2025-01-24,29.600000381469727
2025-01-27,30.549999237060547
2025-01-28,30.010000228881836
2025-01-29,29.639999389648438
2025-01-30,29.84000015258789
2025-01-31,29.770000457763672
2025-02-03,29.790000915527344
2025-02-04,29.799999237060547
2025-02-05,29.920000076293945
2025-02-06,30.1299991607666
2025-02-07,30.110000610351562
2025-02-10,29.950000762939453
2025-02-11,30.0
2025-02-12,29.790000915527344
2025-02-13,30.43000030517578
2025-02-14,30.3700008392334
2025-02-18,30.360000610351562
2025-02-19,30.479999542236328
2025-02-20,30.760000228881836
2025-02-21,31.280000686645508
2025-02-24,31.950000762939453
2025-02-25,32.619998931884766
2025-02-26,32.380001068115234
2025-02-27,32.33000183105469
2025-02-28,32.4900016784668
2025-03-03,32.650001525878906
2025-03-04,32.18000030517578
2025-03-05,32.400001525878906
2025-03-06,31.969999313354492
2025-03-07,32.650001525878906
2025-03-10,32.63999938964844
2025-03-11,32.349998474121094
2025-03-12,32.09000015258789
2025-03-13,31.549999237060547
2025-03-14,32.25
2025-03-17,32.4900016784668
2025-03-18,32.68000030517578
2025-03-19,32.380001068115234
2025-03-20,32.0099983215332
2025-03-21,31.530000686645508
2025-03-24,31.969999313354492
2025-03-25,31.639999389648438
2025-03-26,31.899999618530273
2025-03-27,31.8799991607666
2025-03-28,32.0099983215332
2025-03-31,32.619998931884766
2025-04-01,32.439998626708984
2025-04-02,32.189998626708984
2025-04-03,31.65999984741211
2025-04-04,30.59000015258789
2025-04-07,29.760000228881836
2025-04-08,29.40999984741211
2025-04-09,30.790000915527344
2025-04-10,30.079999923706055
2025-04-11,31.049999237060547
2025-04-14,31.59000015258789
2025-04-15,32.04999923706055
2025-04-16,32.04999923706055
2025-04-17,32.540000915527344
2025-04-21,32.150001525878906
2025-04-22,32.970001220703125
2025-04-23,32.720001220703125
2025-04-24,32.459999084472656
2025-04-25,32.220001220703125
2025-04-28,32.2400016784668
2025-04-29,32.2599983215332
2025-04-30,32.02000045776367
2025-05-01,31.510000228881836
2025-05-02,31.690000534057617
2025-05-05,31.889999389648438
2025-05-06,31.540000915527344
2025-05-07,31.65999984741211
2025-05-08,31.579999923706055
2025-05-09,31.860000610351562
2025-05-12,31.520000457763672
2025-05-13,31.360000610351562
2025-05-14,31.100000381469727
2025-05-15,31.6299991607666
2025-05-16,32.099998474121094
2025-05-19,32.150001525878906
2025-05-20,31.920000076293945
2025-05-21,31.360000610351562
2025-05-22,31.200000762939453
2025-05-23,31.469999313354492
2025-05-27,31.75
2025-05-28,31.530000686645508
2025-05-29,31.670000076293945
2025-05-30,31.709999084472656
2025-06-02,31.770000457763672
2025-06-03,31.739999771118164
2025-06-04,31.3799991607666
2025-06-05,31.450000762939453
2025-06-06,31.469999313354492
2025-06-09,32.02000045776367
2025-06-10,32.45000076293945
2025-06-11,32.47999954223633
2025-06-12,32.59000015258789
2025-06-13,32.119998931884766
2025-06-16,32.13999938964844
2025-06-17,32.31999969482422
2025-06-18,32.33000183105469
2025-06-20,32.27000045776367
2025-06-23,32.810001373291016
2025-06-24,32.810001373291016
2025-06-25,32.2599983215332
2025-06-26,32.189998626708984
2025-06-27,32.279998779296875
2025-06-30,32.599998474121094
2025-07-01,32.97999954223633
2025-07-02,33.310001373291016
2025-07-03,33.43000030517578
2025-07-07,32.880001068115234
2025-07-08,33.0099983215332
2025-07-09,32.95000076293945
2025-07-10,33.630001068115234
2025-07-11,33.41999816894531
2025-07-14,33.599998474121094
2025-07-15,33.08000183105469
2025-07-16,33.029998779296875
2025-07-17,32.84000015258789
2025-07-18,32.900001525878906
2025-07-21,32.75
2025-07-22,33.45000076293945
2025-07-23,33.459999084472656
2025-07-24,33.40999984741211
2025-07-25,33.380001068115234
2025-07-28,32.4900016784668
2025-07-29,32.869998931884766
2025-07-30,32.529998779296875
2025-07-31,32.599998474121094
2025-08-01,33.11000061035156
2025-08-04,33.93000030517578
2025-08-05,33.52000045776367
2025-08-06,33.0099983215332
2025-08-07,33.0099983215332
2025-08-08,32.900001525878906
2025-08-11,32.81999969482422
2025-08-12,32.869998931884766
2025-08-13,33.0
2025-08-14,32.61000061035156
2025-08-15,32.5
2025-08-18,32.20000076293945
2025-08-19,32.470001220703125
2025-08-20,32.970001220703125
2025-08-21,32.959999084472656
2025-08-22,33.400001525878906
2025-08-25,33.5
2025-08-26,33.45000076293945
2025-08-27,33.75
2025-08-28,33.5099983215332
2025-08-29,33.779998779296875
2025-09-02,33.34000015258789
2025-09-03,33.400001525878906
2025-09-04,33.5
2025-09-05,33.599998474121094
2025-09-08,33.310001373291016
2025-09-09,33.119998931884766
2025-09-10,33.13999938964844
2025-09-11,33.150001525878906
2025-09-12,33.15999984741211
2025-09-15,33.08000183105469
2025-09-16,32.63999938964844
2025-09-17,32.599998474121094
2025-09-18,32.119998931884766
2025-09-19,31.84000015258789
2025-09-22,31.43000030517578
2025-09-23,31.93000030517578
2025-09-24,31.889999389648438
2025-09-25,32.040000915527344
2025-09-26,32.470001220703125
2025-09-29,32.560001373291016
2025-09-30,32.61000061035156
2025-10-01,32.90999984741211
2025-10-02,32.75
