Date,CZR
2021-07-19,87.7699966430664
2021-07-20,91.30000305175781
2021-07-21,93.98999786376953
2021-07-22,92.5199966430664
2021-07-23,90.30999755859375
2021-07-26,93.25
2021-07-27,92.51000213623047
2021-07-28,92.37000274658203
2021-07-29,89.86000061035156
2021-07-30,87.36000061035156
2021-08-02,86.5
2021-08-03,86.77999877929688
2021-08-04,84.98999786376953
2021-08-05,90.5
2021-08-06,90.5
2021-08-09,90.83999633789062
2021-08-10,90.56999969482422
2021-08-11,92.94999694824219
2021-08-12,93.76000213623047
2021-08-13,91.0199966430664
2021-08-16,87.4000015258789
2021-08-17,84.11000061035156
2021-08-18,85.01000213623047
2021-08-19,82.47000122070312
2021-08-20,85.63999938964844
2021-08-23,89.27999877929688
2021-08-24,93.86000061035156
2021-08-25,97.69999694824219
2021-08-26,99.98999786376953
2021-08-27,104.23999786376953
2021-08-30,102.12000274658203
2021-08-31,101.62999725341797
2021-09-01,101.88999938964844
2021-09-02,103.5
2021-09-03,103.55999755859375
2021-09-07,107.08000183105469
2021-09-08,105.88999938964844
2021-09-09,106.58999633789062
2021-09-10,104.19000244140625
2021-09-13,104.33999633789062
2021-09-14,103.06999969482422
2021-09-15,107.33000183105469
2021-09-16,108.56999969482422
2021-09-17,106.06999969482422
2021-09-20,104.75
2021-09-21,105.04000091552734
2021-09-22,109.91000366210938
2021-09-23,111.62000274658203
2021-09-24,112.3499984741211
2021-09-27,116.3499984741211
2021-09-28,115.4800033569336
2021-09-29,113.4000015258789
2021-09-30,112.27999877929688
2021-10-01,119.48999786376953
2021-10-04,118.11000061035156
2021-10-05,114.76000213623047
2021-10-06,114.33999633789062
2021-10-07,116.1500015258789
2021-10-08,113.95999908447266
2021-10-11,114.7699966430664
2021-10-12,117.05999755859375
2021-10-13,114.95999908447266
2021-10-14,114.5199966430664
2021-10-15,110.70999908447266
2021-10-18,113.0
2021-10-19,113.93000030517578
2021-10-20,113.52999877929688
2021-10-21,113.30999755859375
2021-10-22,112.05000305175781
2021-10-25,111.94000244140625
2021-10-26,112.77999877929688
2021-10-27,110.76000213623047
2021-10-28,110.88999938964844
2021-10-29,109.45999908447266
2021-11-01,112.05999755859375
2021-11-02,111.73999786376953
2021-11-03,110.69000244140625
2021-11-04,103.12000274658203
2021-11-05,106.4800033569336
2021-11-08,105.30000305175781
2021-11-09,103.06999969482422
2021-11-10,99.9800033569336
2021-11-11,101.88999938964844
2021-11-12,106.0
2021-11-15,103.2300033569336
2021-11-16,103.19000244140625
2021-11-17,100.69999694824219
2021-11-18,96.08999633789062
2021-11-19,95.4000015258789
2021-11-22,94.37000274658203
2021-11-23,93.94000244140625
2021-11-24,93.94000244140625
2021-11-26,91.19999694824219
2021-11-29,93.4800033569336
2021-11-30,90.06999969482422
2021-12-01,83.06999969482422
2021-12-02,90.02999877929688
2021-12-03,86.58999633789062
2021-12-06,92.04000091552734
2021-12-07,90.37999725341797
2021-12-08,93.25
2021-12-09,90.80999755859375
2021-12-10,88.9800033569336
2021-12-13,85.22000122070312
2021-12-14,86.16000366210938
2021-12-15,87.16000366210938
2021-12-16,85.87999725341797
2021-12-17,87.91000366210938
2021-12-20,86.30000305175781
2021-12-21,93.8499984741211
2021-12-22,93.41999816894531
2021-12-23,94.76000213623047
2021-12-27,94.1500015258789
2021-12-28,92.77999877929688
2021-12-29,92.37999725341797
2021-12-30,92.98999786376953
2021-12-31,93.52999877929688
2022-01-03,93.47000122070312
2022-01-04,89.94999694824219
2022-01-05,84.1500015258789
2022-01-06,86.5999984741211
2022-01-07,89.66000366210938
2022-01-10,88.30000305175781
2022-01-11,89.9800033569336
2022-01-12,87.94999694824219
2022-01-13,84.76000213623047
2022-01-14,82.83999633789062
2022-01-18,79.16000366210938
2022-01-19,77.80000305175781
2022-01-20,76.9800033569336
2022-01-21,72.16999816894531
2022-01-24,75.95999908447266
2022-01-25,77.29000091552734
2022-01-26,75.3499984741211
2022-01-27,70.4000015258789
2022-01-28,72.97000122070312
2022-01-31,76.13999938964844
2022-02-01,80.80000305175781
2022-02-02,77.5
2022-02-03,76.36000061035156
2022-02-04,78.83000183105469
2022-02-07,80.75
2022-02-08,82.36000061035156
2022-02-09,86.87000274658203
2022-02-10,86.48999786376953
2022-02-11,83.73999786376953
2022-02-14,81.2300033569336
2022-02-15,84.18000030517578
2022-02-16,85.41999816894531
2022-02-17,81.91999816894531
2022-02-18,79.27999877929688
2022-02-22,76.56999969482422
2022-02-23,78.68000030517578
2022-02-24,84.6500015258789
2022-02-25,84.69000244140625
2022-02-28,84.19000244140625
2022-03-01,82.9800033569336
2022-03-02,86.16000366210938
2022-03-03,83.20999908447266
2022-03-04,78.80000305175781
2022-03-07,69.63999938964844
2022-03-08,70.23999786376953
2022-03-09,77.58999633789062
2022-03-10,77.45999908447266
2022-03-11,74.80999755859375
2022-03-14,71.97000122070312
2022-03-15,74.97000122070312
2022-03-16,79.33999633789062
2022-03-17,79.58999633789062
2022-03-18,80.83000183105469
2022-03-21,78.48999786376953
2022-03-22,80.06999969482422
2022-03-23,77.0
2022-03-24,78.98999786376953
2022-03-25,77.4000015258789
2022-03-28,76.87999725341797
2022-03-29,81.2300033569336
2022-03-30,77.52999877929688
2022-03-31,77.36000061035156
2022-04-01,76.6500015258789
2022-04-04,80.69000244140625
2022-04-05,77.16000366210938
2022-04-06,72.01000213623047
2022-04-07,70.55999755859375
2022-04-08,68.9800033569336
2022-04-11,68.58000183105469
2022-04-12,67.0199966430664
2022-04-13,70.01000213623047
2022-04-14,68.87999725341797
2022-04-18,68.37000274658203
2022-04-19,71.75
2022-04-20,71.69999694824219
2022-04-21,68.11000061035156
2022-04-22,66.5999984741211
2022-04-25,68.5
2022-04-26,64.83000183105469
2022-04-27,64.1500015258789
2022-04-28,67.38999938964844
2022-04-29,66.27999877929688
2022-05-02,68.3499984741211
2022-05-03,67.6500015258789
2022-05-04,66.38999938964844
2022-05-05,62.95000076293945
2022-05-06,59.95000076293945
2022-05-09,52.95000076293945
2022-05-10,50.77000045776367
2022-05-11,48.36000061035156
2022-05-12,49.83000183105469
2022-05-13,54.9900016784668
2022-05-16,51.9900016784668
2022-05-17,51.400001525878906
2022-05-18,47.95000076293945
2022-05-19,48.630001068115234
2022-05-20,50.11000061035156
2022-05-23,48.25
2022-05-24,43.13999938964844
2022-05-25,46.400001525878906
2022-05-26,51.02000045776367
2022-05-27,51.599998474121094
2022-05-31,50.16999816894531
2022-06-01,49.560001373291016
2022-06-02,51.869998931884766
2022-06-03,50.599998474121094
2022-06-06,52.34000015258789
2022-06-07,52.369998931884766
2022-06-08,52.150001525878906
2022-06-09,50.15999984741211
2022-06-10,45.5
2022-06-13,39.63999938964844
2022-06-14,39.38999938964844
2022-06-15,41.38999938964844
2022-06-16,37.66999816894531
2022-06-17,39.650001525878906
2022-06-21,40.11000061035156
2022-06-22,39.959999084472656
2022-06-23,39.52000045776367
2022-06-24,44.470001220703125
2022-06-27,44.04999923706055
2022-06-28,42.970001220703125
2022-06-29,40.27000045776367
2022-06-30,38.29999923706055
2022-07-01,38.529998779296875
2022-07-05,42.2599983215332
2022-07-06,40.31999969482422
2022-07-07,41.529998779296875
2022-07-08,39.59000015258789
2022-07-11,38.209999084472656
2022-07-12,38.720001220703125
2022-07-13,38.13999938964844
2022-07-14,35.38999938964844
2022-07-15,37.650001525878906
2022-07-18,38.599998474121094
2022-07-19,41.790000915527344
2022-07-20,44.25
2022-07-21,44.08000183105469
2022-07-22,42.650001525878906
2022-07-25,42.18000030517578
2022-07-26,40.29999923706055
2022-07-27,43.869998931884766
2022-07-28,44.88999938964844
2022-07-29,45.689998626708984
2022-08-01,46.040000915527344
2022-08-02,49.16999816894531
2022-08-03,49.2599983215332
2022-08-04,48.18000030517578
2022-08-05,47.66999816894531
2022-08-08,49.029998779296875
2022-08-09,46.099998474121094
2022-08-10,48.400001525878906
2022-08-11,49.33000183105469
2022-08-12,51.369998931884766
2022-08-15,51.40999984741211
2022-08-16,52.04999923706055
2022-08-17,49.189998626708984
2022-08-18,49.15999984741211
2022-08-19,46.709999084472656
2022-08-22,44.63999938964844
2022-08-23,45.66999816894531
2022-08-24,45.9900016784668
2022-08-25,46.849998474121094
2022-08-26,44.310001373291016
2022-08-29,44.13999938964844
2022-08-30,43.209999084472656
2022-08-31,43.119998931884766
2022-09-01,42.5
2022-09-02,42.599998474121094
2022-09-06,43.599998474121094
2022-09-07,45.27000045776367
2022-09-08,46.18000030517578
2022-09-09,48.33000183105469
2022-09-12,49.880001068115234
2022-09-13,45.58000183105469
2022-09-14,46.2599983215332
2022-09-15,46.650001525878906
2022-09-16,45.08000183105469
2022-09-19,46.43000030517578
2022-09-20,45.16999816894531
2022-09-21,41.540000915527344
2022-09-22,37.619998931884766
2022-09-23,35.369998931884766
2022-09-26,33.77000045776367
2022-09-27,32.939998626708984
2022-09-28,34.5
2022-09-29,32.41999816894531
2022-09-30,32.2599983215332
2022-10-03,34.150001525878906
2022-10-04,38.04999923706055
2022-10-05,38.52000045776367
2022-10-06,38.619998931884766
2022-10-07,37.279998779296875
2022-10-10,35.380001068115234
2022-10-11,35.189998626708984
2022-10-12,36.11000061035156
2022-10-13,36.349998474121094
2022-10-14,35.33000183105469
2022-10-17,37.650001525878906
2022-10-18,38.86000061035156
2022-10-19,37.310001373291016
2022-10-20,37.40999984741211
2022-10-21,39.61000061035156
2022-10-24,41.41999816894531
2022-10-25,42.4900016784668
2022-10-26,42.529998779296875
2022-10-27,41.5099983215332
2022-10-28,44.099998474121094
2022-10-31,43.72999954223633
2022-11-01,44.38999938964844
2022-11-02,44.08000183105469
2022-11-03,43.02000045776367
2022-11-04,42.63999938964844
2022-11-07,44.06999969482422
2022-11-08,44.650001525878906
2022-11-09,42.959999084472656
2022-11-10,50.619998931884766
2022-11-11,52.119998931884766
2022-11-14,51.5099983215332
2022-11-15,54.29999923706055
2022-11-16,50.72999954223633
2022-11-17,49.7599983215332
2022-11-18,49.97999954223633
2022-11-21,48.56999969482422
2022-11-22,49.18000030517578
2022-11-23,49.150001525878906
2022-11-25,49.68000030517578
2022-11-28,48.70000076293945
2022-11-29,48.869998931884766
2022-11-30,50.810001373291016
2022-12-01,51.84000015258789
2022-12-02,51.380001068115234
2022-12-05,49.790000915527344
2022-12-06,48.709999084472656
2022-12-07,49.15999984741211
2022-12-08,50.2599983215332
2022-12-09,49.34000015258789
2022-12-12,50.27000045776367
2022-12-13,52.54999923706055
2022-12-14,49.689998626708984
2022-12-15,48.279998779296875
2022-12-16,47.2599983215332
2022-12-19,45.040000915527344
2022-12-20,45.040000915527344
2022-12-21,44.90999984741211
2022-12-22,42.59000015258789
2022-12-23,43.09000015258789
2022-12-27,41.75
2022-12-28,39.9900016784668
2022-12-29,41.439998626708984
2022-12-30,41.599998474121094
2023-01-03,42.2599983215332
2023-01-04,45.38999938964844
2023-01-05,42.470001220703125
2023-01-06,44.11000061035156
2023-01-09,43.5
2023-01-10,45.29999923706055
2023-01-11,45.83000183105469
2023-01-12,47.209999084472656
2023-01-13,48.369998931884766
2023-01-17,48.279998779296875
2023-01-18,47.16999816894531
2023-01-19,45.52000045776367
2023-01-20,47.52000045776367
2023-01-23,50.34000015258789
2023-01-24,51.09000015258789
2023-01-25,51.849998474121094
2023-01-26,52.529998779296875
2023-01-27,52.40999984741211
2023-01-30,50.619998931884766
2023-01-31,52.060001373291016
2023-02-01,53.439998626708984
2023-02-02,53.75
2023-02-03,54.9900016784668
2023-02-06,53.5
2023-02-07,54.900001525878906
2023-02-08,53.7400016784668
2023-02-09,53.619998931884766
2023-02-10,52.16999816894531
2023-02-13,52.91999816894531
2023-02-14,53.290000915527344
2023-02-15,53.88999938964844
2023-02-16,52.18000030517578
2023-02-17,52.79999923706055
2023-02-21,51.220001220703125
2023-02-22,53.9900016784668
2023-02-23,52.529998779296875
2023-02-24,50.029998779296875
2023-02-27,50.470001220703125
2023-02-28,50.7599983215332
2023-03-01,51.29999923706055
2023-03-02,52.2599983215332
2023-03-03,54.43000030517578
2023-03-06,52.9900016784668
2023-03-07,52.68000030517578
2023-03-08,53.349998474121094
2023-03-09,49.310001373291016
2023-03-10,47.310001373291016
2023-03-13,45.59000015258789
2023-03-14,45.9900016784668
2023-03-15,44.33000183105469
2023-03-16,44.709999084472656
2023-03-17,43.189998626708984
2023-03-20,43.470001220703125
2023-03-21,44.45000076293945
2023-03-22,42.88999938964844
2023-03-23,42.09000015258789
2023-03-24,42.400001525878906
2023-03-27,43.54999923706055
2023-03-28,43.7400016784668
2023-03-29,45.18000030517578
2023-03-30,46.869998931884766
2023-03-31,48.810001373291016
2023-04-03,49.279998779296875
2023-04-04,48.84000015258789
2023-04-05,45.81999969482422
2023-04-06,45.290000915527344
2023-04-10,45.470001220703125
2023-04-11,45.91999816894531
2023-04-12,44.119998931884766
2023-04-13,44.33000183105469
2023-04-14,43.529998779296875
2023-04-17,44.349998474121094
2023-04-18,44.4900016784668
2023-04-19,44.869998931884766
2023-04-20,43.7599983215332
2023-04-21,44.04999923706055
2023-04-24,43.83000183105469
2023-04-25,42.220001220703125
2023-04-26,41.380001068115234
2023-04-27,43.40999984741211
2023-04-28,45.290000915527344
2023-05-01,46.5099983215332
2023-05-02,44.58000183105469
2023-05-03,44.02000045776367
2023-05-04,43.36000061035156
2023-05-05,44.68000030517578
2023-05-08,45.27000045776367
2023-05-09,45.41999816894531
2023-05-10,44.65999984741211
2023-05-11,43.599998474121094
2023-05-12,42.66999816894531
2023-05-15,44.439998626708984
2023-05-16,41.380001068115234
2023-05-17,43.40999984741211
2023-05-18,44.810001373291016
2023-05-19,43.790000915527344
2023-05-22,44.63999938964844
2023-05-23,42.25
2023-05-24,41.689998626708984
2023-05-25,41.400001525878906
2023-05-26,42.150001525878906
2023-05-30,41.209999084472656
2023-05-31,41.0099983215332
2023-06-01,41.65999984741211
2023-06-02,44.86000061035156
2023-06-05,46.25
2023-06-06,48.2599983215332
2023-06-07,48.61000061035156
2023-06-08,48.54999923706055
2023-06-09,48.5
2023-06-12,49.72999954223633
2023-06-13,50.20000076293945
2023-06-14,49.189998626708984
2023-06-15,50.220001220703125
2023-06-16,48.84000015258789
2023-06-20,49.189998626708984
2023-06-21,48.43000030517578
2023-06-22,46.400001525878906
2023-06-23,45.209999084472656
2023-06-26,46.779998779296875
2023-06-27,48.27000045776367
2023-06-28,48.06999969482422
2023-06-29,49.77000045776367
2023-06-30,50.970001220703125
2023-07-03,50.599998474121094
2023-07-05,49.22999954223633
2023-07-06,47.32500076293945
2023-07-07,49.15999984741211
2023-07-10,50.72999954223633
2023-07-11,52.25
2023-07-12,53.22999954223633
2023-07-13,54.06999969482422
2023-07-14,52.68000030517578
2023-07-17,52.470001220703125
2023-07-18,56.349998474121094
2023-07-19,57.68000030517578
2023-07-20,56.130001068115234
2023-07-21,57.72999954223633
2023-07-24,57.77000045776367
2023-07-25,58.099998474121094
2023-07-26,59.380001068115234
2023-07-27,57.79999923706055
2023-07-28,57.939998626708984
2023-07-31,59.02000045776367
2023-08-01,57.790000915527344
2023-08-02,55.290000915527344
2023-08-03,55.0
2023-08-04,55.45000076293945
2023-08-07,56.150001525878906
2023-08-08,56.599998474121094
2023-08-09,55.529998779296875
2023-08-10,56.529998779296875
2023-08-11,54.880001068115234
2023-08-14,54.810001373291016
2023-08-15,54.099998474121094
2023-08-16,53.5099983215332
2023-08-17,52.70000076293945
2023-08-18,52.099998474121094
2023-08-21,51.290000915527344
2023-08-22,51.61000061035156
2023-08-23,53.099998474121094
2023-08-24,51.83000183105469
2023-08-25,51.849998474121094
2023-08-28,51.970001220703125
2023-08-29,52.880001068115234
2023-08-30,53.91999816894531
2023-08-31,55.2599983215332
2023-09-01,55.75
2023-09-05,54.06999969482422
2023-09-06,53.7400016784668
2023-09-07,53.369998931884766
2023-09-08,54.95000076293945
2023-09-11,53.439998626708984
2023-09-12,53.81999969482422
2023-09-13,52.349998474121094
2023-09-14,53.56999969482422
2023-09-15,52.869998931884766
2023-09-18,50.97999954223633
2023-09-19,49.810001373291016
2023-09-20,50.16999816894531
2023-09-21,47.5099983215332
2023-09-22,46.0
2023-09-25,46.119998931884766
2023-09-26,45.81999969482422
2023-09-27,45.97999954223633
2023-09-28,46.779998779296875
2023-09-29,46.349998474121094
2023-10-02,46.86000061035156
2023-10-03,45.09000015258789
2023-10-04,44.34000015258789
2023-10-05,43.68000030517578
2023-10-06,44.599998474121094
2023-10-09,44.720001220703125
2023-10-10,45.7599983215332
2023-10-11,47.0099983215332
2023-10-12,43.97999954223633
2023-10-13,42.380001068115234
2023-10-16,43.61000061035156
2023-10-17,43.869998931884766
2023-10-18,42.52000045776367
2023-10-19,41.90999984741211
2023-10-20,41.34000015258789
2023-10-23,41.36000061035156
2023-10-24,41.65999984741211
2023-10-25,38.540000915527344
2023-10-26,38.7599983215332
2023-10-27,39.13999938964844
2023-10-30,40.09000015258789
2023-10-31,39.88999938964844
2023-11-01,39.470001220703125
2023-11-02,40.630001068115234
2023-11-03,44.400001525878906
2023-11-06,43.900001525878906
2023-11-07,43.63999938964844
2023-11-08,44.08000183105469
2023-11-09,42.119998931884766
2023-11-10,43.29999923706055
2023-11-13,42.04999923706055
2023-11-14,45.5
2023-11-15,46.5099983215332
2023-11-16,45.63999938964844
2023-11-17,45.90999984741211
2023-11-20,46.27000045776367
2023-11-21,45.54999923706055
2023-11-22,46.189998626708984
2023-11-24,46.060001373291016
2023-11-27,45.97999954223633
2023-11-28,45.22999954223633
2023-11-29,45.029998779296875
2023-11-30,44.720001220703125
2023-12-01,46.75
2023-12-04,46.2400016784668
2023-12-05,43.40999984741211
2023-12-06,43.40999984741211
2023-12-07,42.95000076293945
2023-12-08,44.189998626708984
2023-12-11,43.970001220703125
2023-12-12,43.439998626708984
2023-12-13,46.81999969482422
2023-12-14,48.630001068115234
2023-12-15,47.95000076293945
2023-12-18,47.27000045776367
2023-12-19,49.15999984741211
2023-12-20,46.36000061035156
2023-12-21,47.66999816894531
2023-12-22,46.81999969482422
2023-12-26,47.54999923706055
2023-12-27,47.15999984741211
2023-12-28,47.81999969482422
2023-12-29,46.880001068115234
2024-01-02,47.779998779296875
2024-01-03,45.0
2024-01-04,44.90999984741211
2024-01-05,44.90999984741211
2024-01-08,46.25
2024-01-09,45.7599983215332
2024-01-10,45.36000061035156
2024-01-11,45.13999938964844
2024-01-12,44.400001525878906
2024-01-16,44.75
2024-01-17,44.189998626708984
2024-01-18,46.529998779296875
2024-01-19,46.7599983215332
2024-01-22,45.810001373291016
2024-01-23,45.75
2024-01-24,44.09000015258789
2024-01-25,44.900001525878906
2024-01-26,44.4900016784668
2024-01-29,45.43000030517578
2024-01-30,44.27000045776367
2024-01-31,43.869998931884766
2024-02-01,44.0
2024-02-02,43.40999984741211
2024-02-05,42.75
2024-02-06,43.380001068115234
2024-02-07,43.06999969482422
2024-02-08,44.25
2024-02-09,44.5
2024-02-12,44.709999084472656
2024-02-13,42.45000076293945
2024-02-14,42.72999954223633
2024-02-15,43.15999984741211
2024-02-16,42.5099983215332
2024-02-20,41.650001525878906
2024-02-21,42.2400016784668
2024-02-22,41.470001220703125
2024-02-23,41.650001525878906
2024-02-26,40.83000183105469
2024-02-27,41.959999084472656
2024-02-28,41.439998626708984
2024-02-29,43.470001220703125
2024-03-01,42.959999084472656
2024-03-04,41.56999969482422
2024-03-05,41.08000183105469
2024-03-06,40.9900016784668
2024-03-07,41.689998626708984
2024-03-08,42.130001068115234
2024-03-11,42.630001068115234
2024-03-12,42.2400016784668
2024-03-13,41.61000061035156
2024-03-14,39.91999816894531
2024-03-15,39.16999816894531
2024-03-18,39.83000183105469
2024-03-19,40.29999923706055
2024-03-20,41.7400016784668
2024-03-21,41.630001068115234
2024-03-22,41.310001373291016
2024-03-25,41.720001220703125
2024-03-26,42.709999084472656
2024-03-27,43.36000061035156
2024-03-28,43.7400016784668
2024-04-01,43.16999816894531
2024-04-02,41.84000015258789
2024-04-03,43.33000183105469
2024-04-04,42.33000183105469
2024-04-05,42.90999984741211
2024-04-08,43.08000183105469
2024-04-09,43.97999954223633
2024-04-10,41.5
2024-04-11,42.220001220703125
2024-04-12,40.099998474121094
2024-04-15,40.220001220703125
2024-04-16,39.439998626708984
2024-04-17,38.52000045776367
2024-04-18,37.97999954223633
2024-04-19,38.20000076293945
2024-04-22,38.41999816894531
2024-04-23,39.119998931884766
2024-04-24,38.47999954223633
2024-04-25,38.040000915527344
2024-04-26,36.61000061035156
2024-04-29,37.56999969482422
2024-04-30,35.81999969482422
2024-05-01,36.380001068115234
2024-05-02,35.13999938964844
2024-05-03,35.33000183105469
2024-05-06,36.04999923706055
2024-05-07,36.349998474121094
2024-05-08,36.220001220703125
2024-05-09,37.29999923706055
2024-05-10,36.18000030517578
2024-05-13,36.27000045776367
2024-05-14,36.709999084472656
2024-05-15,36.27000045776367
2024-05-16,35.310001373291016
2024-05-17,35.52000045776367
2024-05-20,34.939998626708984
2024-05-21,35.59000015258789
2024-05-22,34.720001220703125
2024-05-23,32.529998779296875
2024-05-24,33.630001068115234
2024-05-28,33.2599983215332
2024-05-29,32.150001525878906
2024-05-30,31.850000381469727
2024-05-31,35.560001373291016
2024-06-03,35.619998931884766
2024-06-04,35.5099983215332
2024-06-05,36.56999969482422
2024-06-06,36.66999816894531
2024-06-07,36.060001373291016
2024-06-10,36.380001068115234
2024-06-11,36.7599983215332
2024-06-12,38.18000030517578
2024-06-13,37.88999938964844
2024-06-14,36.029998779296875
2024-06-17,36.119998931884766
2024-06-18,37.41999816894531
2024-06-20,38.79999923706055
2024-06-21,39.15999984741211
2024-06-24,38.9900016784668
2024-06-25,37.790000915527344
2024-06-26,38.150001525878906
2024-06-27,39.029998779296875
2024-06-28,39.7400016784668
2024-07-01,37.75
2024-07-02,37.41999816894531
2024-07-03,37.72999954223633
2024-07-05,37.18000030517578
2024-07-08,37.65999984741211
2024-07-09,36.810001373291016
2024-07-10,36.61000061035156
2024-07-11,38.959999084472656
2024-07-12,40.0
2024-07-15,39.220001220703125
2024-07-16,39.77000045776367
2024-07-17,38.5
2024-07-18,36.560001373291016
2024-07-19,36.86000061035156
2024-07-22,36.43000030517578
2024-07-23,36.779998779296875
2024-07-24,34.209999084472656
2024-07-25,33.25
2024-07-26,35.060001373291016
2024-07-29,36.52000045776367
2024-07-30,36.900001525878906
2024-07-31,39.95000076293945
2024-08-01,37.36000061035156
2024-08-02,35.65999984741211
2024-08-05,33.20000076293945
2024-08-06,34.56999969482422
2024-08-07,34.97999954223633
2024-08-08,36.08000183105469
2024-08-09,35.5099983215332
2024-08-12,35.470001220703125
2024-08-13,35.2400016784668
2024-08-14,34.779998779296875
2024-08-15,37.2400016784668
2024-08-16,36.97999954223633
2024-08-19,36.79999923706055
2024-08-20,36.29999923706055
2024-08-21,36.36000061035156
2024-08-22,36.5099983215332
2024-08-23,38.290000915527344
2024-08-26,37.40999984741211
2024-08-27,37.79999923706055
2024-08-28,37.08000183105469
2024-08-29,37.15999984741211
2024-08-30,37.63999938964844
2024-09-03,36.29999923706055
2024-09-04,37.08000183105469
2024-09-05,37.09000015258789
2024-09-06,36.869998931884766
2024-09-09,36.0
2024-09-10,36.099998474121094
2024-09-11,36.349998474121094
2024-09-12,36.529998779296875
2024-09-13,38.869998931884766
2024-09-16,39.43000030517578
2024-09-17,40.25
2024-09-18,40.27000045776367
2024-09-19,41.58000183105469
2024-09-20,41.45000076293945
2024-09-23,41.400001525878906
2024-09-24,40.849998474121094
2024-09-25,40.599998474121094
2024-09-26,41.08000183105469
2024-09-27,41.66999816894531
2024-09-30,41.7400016784668
2024-10-01,40.79999923706055
2024-10-02,42.95000076293945
2024-10-03,43.849998474121094
2024-10-04,44.470001220703125
2024-10-07,44.4900016784668
2024-10-08,43.2400016784668
