Date,UNH
2015-11-17,114.38999938964844
2015-11-18,117.25
2015-11-19,110.62999725341797
2015-11-20,112.97000122070312
2015-11-23,112.16000366210938
2015-11-24,113.19000244140625
2015-11-25,114.41000366210938
2015-11-27,114.33999633789062
2015-11-30,112.70999908447266
2015-12-01,116.26000213623047
2015-12-02,117.63999938964844
2015-12-03,115.0
2015-12-04,117.73999786376953
2015-12-07,115.91000366210938
2015-12-08,115.87999725341797
2015-12-09,115.05000305175781
2015-12-10,116.20999908447266
2015-12-11,115.9800033569336
2015-12-14,115.8499984741211
2015-12-15,117.61000061035156
2015-12-16,118.83000183105469
2015-12-17,119.22000122070312
2015-12-18,115.81999969482422
2015-12-21,117.41000366210938
2015-12-22,117.44000244140625
2015-12-23,118.69000244140625
2015-12-24,118.33999633789062
2015-12-28,118.33000183105469
2015-12-29,119.81999969482422
2015-12-30,118.91999816894531
2015-12-31,117.63999938964844
2016-01-04,116.45999908447266
2016-01-05,116.68000030517578
2016-01-06,115.48999786376953
2016-01-07,112.08999633789062
2016-01-08,110.16000366210938
2016-01-11,109.58000183105469
2016-01-12,112.26000213623047
2016-01-13,109.2300033569336
2016-01-14,110.76000213623047
2016-01-15,109.2699966430664
2016-01-19,112.58000183105469
2016-01-20,114.79000091552734
2016-01-21,113.5
2016-01-22,114.33000183105469
2016-01-25,113.37999725341797
2016-01-26,113.95999908447266
2016-01-27,112.33000183105469
2016-01-28,111.37999725341797
2016-01-29,115.16000366210938
2016-02-01,115.88999938964844
2016-02-02,113.87999725341797
2016-02-03,112.75
2016-02-04,114.19999694824219
2016-02-05,111.72000122070312
2016-02-08,110.0199966430664
2016-02-09,111.16000366210938
2016-02-10,112.73999786376953
2016-02-11,110.62000274658203
2016-02-12,111.81999969482422
2016-02-16,115.1500015258789
2016-02-17,118.30000305175781
2016-02-18,117.44999694824219
2016-02-19,117.68000030517578
2016-02-22,121.2699966430664
2016-02-23,121.1500015258789
2016-02-24,120.19999694824219
2016-02-25,121.19999694824219
2016-02-26,121.33000183105469
2016-02-29,119.0999984741211
2016-03-01,121.66999816894531
2016-03-02,121.2699966430664
2016-03-03,121.81999969482422
2016-03-04,121.80000305175781
2016-03-07,121.76000213623047
2016-03-08,121.66000366210938
2016-03-09,121.0999984741211
2016-03-10,122.08999633789062
2016-03-11,125.0999984741211
2016-03-14,125.22000122070312
2016-03-15,124.8499984741211
2016-03-16,124.9000015258789
2016-03-17,124.52999877929688
2016-03-18,126.72000122070312
2016-03-21,126.73999786376953
2016-03-22,128.02000427246094
2016-03-23,129.7899932861328
2016-03-24,128.58999633789062
2016-03-28,128.9199981689453
2016-03-29,129.8300018310547
2016-03-30,129.67999267578125
2016-03-31,128.89999389648438
2016-04-01,129.9199981689453
2016-04-04,129.49000549316406
2016-04-05,127.04000091552734
2016-04-06,128.02999877929688
2016-04-07,126.87000274658203
2016-04-08,125.68000030517578
2016-04-11,126.33000183105469
2016-04-12,126.80000305175781
2016-04-13,127.76000213623047
2016-04-14,127.9800033569336
2016-04-15,127.33000183105469
2016-04-18,127.80999755859375
2016-04-19,130.5
2016-04-20,133.92999267578125
2016-04-21,132.9600067138672
2016-04-22,134.1300048828125
2016-04-25,133.77999877929688
2016-04-26,134.24000549316406
2016-04-27,132.8000030517578
2016-04-28,132.07000732421875
2016-04-29,131.67999267578125
2016-05-02,132.10000610351562
2016-05-03,132.4600067138672
2016-05-04,132.02999877929688
2016-05-05,132.30999755859375
2016-05-06,132.0399932861328
2016-05-09,132.6699981689453
2016-05-10,133.57000732421875
2016-05-11,130.69000244140625
2016-05-12,129.74000549316406
2016-05-13,129.0
2016-05-16,130.63999938964844
2016-05-17,129.55999755859375
2016-05-18,130.50999450683594
2016-05-19,130.0
2016-05-20,130.94000244140625
2016-05-23,130.4199981689453
2016-05-24,132.58999633789062
2016-05-25,133.4199981689453
2016-05-26,132.97999572753906
2016-05-27,134.0
2016-05-31,133.6699981689453
2016-06-01,134.52999877929688
2016-06-02,136.0399932861328
2016-06-03,136.83999633789062
2016-06-06,138.14999389648438
2016-06-07,136.94000244140625
2016-06-08,140.39999389648438
2016-06-09,140.67999267578125
2016-06-10,139.24000549316406
2016-06-13,138.08999633789062
2016-06-14,137.8699951171875
2016-06-15,137.25999450683594
2016-06-16,138.66000366210938
2016-06-17,137.69000244140625
2016-06-20,138.52000427246094
2016-06-21,138.19000244140625
2016-06-22,137.89999389648438
2016-06-23,139.19000244140625
2016-06-24,137.2899932861328
2016-06-27,137.11000061035156
2016-06-28,138.7100067138672
2016-06-29,140.52000427246094
2016-06-30,141.1999969482422
2016-07-01,140.86000061035156
2016-07-05,141.55999755859375
2016-07-06,142.3800048828125
2016-07-07,140.8000030517578
2016-07-08,141.27000427246094
2016-07-11,140.32000732421875
2016-07-12,139.86000061035156
2016-07-13,141.47999572753906
2016-07-14,140.83999633789062
2016-07-15,141.3300018310547
2016-07-18,140.75
2016-07-19,142.58999633789062
2016-07-20,143.02000427246094
2016-07-21,142.8699951171875
2016-07-22,143.69000244140625
2016-07-25,141.72999572753906
2016-07-26,141.6999969482422
2016-07-27,141.67999267578125
2016-07-28,142.75999450683594
2016-07-29,143.1999969482422
2016-08-01,143.50999450683594
2016-08-02,143.1699981689453
2016-08-03,142.8800048828125
2016-08-04,142.7100067138672
2016-08-05,142.99000549316406
2016-08-08,142.1300048828125
2016-08-09,141.82000732421875
2016-08-10,142.19000244140625
2016-08-11,142.6300048828125
2016-08-12,142.8800048828125
2016-08-15,141.6199951171875
2016-08-16,141.0800018310547
2016-08-17,141.7100067138672
2016-08-18,142.1699981689453
2016-08-19,142.0399932861328
2016-08-22,142.08999633789062
2016-08-23,142.00999450683594
2016-08-24,139.8699951171875
2016-08-25,137.3000030517578
2016-08-26,136.6199951171875
2016-08-29,137.27000427246094
2016-08-30,136.8699951171875
2016-08-31,136.0500030517578
2016-09-01,135.74000549316406
2016-09-02,136.61000061035156
2016-09-06,135.97000122070312
2016-09-07,134.99000549316406
2016-09-08,135.44000244140625
2016-09-09,133.6199951171875
2016-09-12,135.52999877929688
2016-09-13,133.9499969482422
2016-09-14,133.69000244140625
2016-09-15,135.61000061035156
2016-09-16,138.47000122070312
2016-09-19,137.67999267578125
2016-09-20,137.47000122070312
2016-09-21,139.91000366210938
2016-09-22,141.0399932861328
2016-09-23,140.50999450683594
2016-09-26,139.72000122070312
2016-09-27,140.7899932861328
2016-09-28,140.41000366210938
2016-09-29,138.32000732421875
2016-09-30,140.0
2016-10-03,138.49000549316406
2016-10-04,138.16000366210938
2016-10-05,137.60000610351562
2016-10-06,136.47000122070312
2016-10-07,136.66000366210938
2016-10-10,138.0800018310547
2016-10-11,134.75
2016-10-12,135.10000610351562
2016-10-13,134.19000244140625
2016-10-14,133.9199981689453
2016-10-17,134.1300048828125
2016-10-18,143.38999938964844
2016-10-19,144.3699951171875
2016-10-20,145.07000732421875
2016-10-21,145.3699951171875
2016-10-24,144.69000244140625
2016-10-25,143.77999877929688
2016-10-26,142.22999572753906
2016-10-27,141.94000244140625
2016-10-28,140.35000610351562
2016-10-31,141.3300018310547
2016-11-01,139.42999267578125
2016-11-02,138.97999572753906
2016-11-03,137.8300018310547
2016-11-04,137.7100067138672
2016-11-07,141.92999267578125
2016-11-08,142.89999389648438
2016-11-09,141.89999389648438
2016-11-10,146.1300048828125
2016-11-11,146.4199981689453
2016-11-14,152.27999877929688
2016-11-15,152.22999572753906
2016-11-16,151.5
2016-11-17,150.77000427246094
2016-11-18,149.4499969482422
2016-11-21,150.41000366210938
2016-11-22,152.25999450683594
2016-11-23,153.5399932861328
2016-11-25,152.80999755859375
2016-11-28,152.11000061035156
2016-11-29,157.58999633789062
2016-11-30,158.32000732421875
2016-12-01,160.94000244140625
2016-12-02,160.72999572753906
2016-12-05,157.6300048828125
2016-12-06,157.32000732421875
2016-12-07,159.39999389648438
2016-12-08,159.32000732421875
2016-12-09,160.1199951171875
2016-12-12,159.49000549316406
2016-12-13,160.5399932861328
2016-12-14,159.86000061035156
2016-12-15,160.6199951171875
2016-12-16,163.94000244140625
2016-12-19,161.5399932861328
2016-12-20,161.58999633789062
2016-12-21,161.3300018310547
2016-12-22,161.5800018310547
2016-12-23,163.02999877929688
2016-12-27,162.63999938964844
2016-12-28,161.44000244140625
2016-12-29,161.0399932861328
2016-12-30,160.0399932861328
2017-01-03,161.4499969482422
2017-01-04,161.91000366210938
2017-01-05,162.17999267578125
2017-01-06,162.41000366210938
2017-01-09,161.9499969482422
2017-01-10,161.5800018310547
2017-01-11,161.88999938964844
2017-01-12,162.36000061035156
2017-01-13,161.8000030517578
2017-01-17,160.66000366210938
2017-01-18,157.74000549316406
2017-01-19,158.6999969482422
2017-01-20,158.66000366210938
2017-01-23,159.07000732421875
2017-01-24,160.42999267578125
2017-01-25,161.24000549316406
2017-01-26,162.75
2017-01-27,162.99000549316406
2017-01-30,162.08999633789062
2017-01-31,162.10000610351562
2017-02-01,162.7100067138672
2017-02-02,160.75999450683594
2017-02-03,161.8699951171875
2017-02-06,160.50999450683594
2017-02-07,160.52999877929688
2017-02-08,160.30999755859375
2017-02-09,160.44000244140625
2017-02-10,160.75
2017-02-13,161.99000549316406
2017-02-14,163.1300048828125
2017-02-15,164.2899932861328
2017-02-16,163.64999389648438
2017-02-17,157.6199951171875
2017-02-21,160.57000732421875
2017-02-22,160.57000732421875
2017-02-23,162.60000610351562
2017-02-24,163.05999755859375
2017-02-27,165.3800048828125
2017-02-28,165.3800048828125
2017-03-01,167.94000244140625
2017-03-02,167.30999755859375
2017-03-03,168.1999969482422
2017-03-06,168.6999969482422
2017-03-07,168.3000030517578
2017-03-08,167.91000366210938
2017-03-09,168.00999450683594
2017-03-10,169.97999572753906
2017-03-13,170.2100067138672
2017-03-14,169.05999755859375
2017-03-15,171.77999877929688
2017-03-16,171.3000030517578
2017-03-17,169.6999969482422
2017-03-20,168.0
2017-03-21,167.6999969482422
2017-03-22,167.02999877929688
2017-03-23,165.2899932861328
2017-03-24,165.0
2017-03-27,164.60000610351562
2017-03-28,165.35000610351562
2017-03-29,163.44000244140625
2017-03-30,164.99000549316406
2017-03-31,164.00999450683594
2017-04-03,165.58999633789062
2017-04-04,164.97000122070312
2017-04-05,165.3699951171875
2017-04-06,165.33999633789062
2017-04-07,166.02000427246094
2017-04-10,165.47999572753906
2017-04-11,165.8300018310547
2017-04-12,165.55999755859375
2017-04-13,164.9600067138672
2017-04-17,167.17999267578125
2017-04-18,168.58999633789062
2017-04-19,169.25
2017-04-20,171.5399932861328
2017-04-21,171.16000366210938
2017-04-24,172.3300018310547
2017-04-25,174.0399932861328
2017-04-26,174.3800048828125
2017-04-27,174.6300048828125
2017-04-28,174.8800048828125
2017-05-01,174.58999633789062
2017-05-02,174.13999938964844
2017-05-03,172.5399932861328
2017-05-04,174.02000427246094
2017-05-05,174.1199951171875
2017-05-08,174.44000244140625
2017-05-09,173.24000549316406
2017-05-10,173.38999938964844
2017-05-11,173.32000732421875
2017-05-12,171.80999755859375
2017-05-15,171.52999877929688
2017-05-16,168.1199951171875
2017-05-17,168.86000061035156
2017-05-18,171.4499969482422
2017-05-19,172.58999633789062
2017-05-22,174.6999969482422
2017-05-23,175.22000122070312
2017-05-24,175.58999633789062
2017-05-25,178.0500030517578
2017-05-26,177.5
2017-05-30,176.58999633789062
2017-05-31,175.17999267578125
2017-06-01,179.5800018310547
2017-06-02,179.38999938964844
2017-06-05,179.3699951171875
2017-06-06,180.82000732421875
2017-06-07,183.2100067138672
2017-06-08,181.69000244140625
2017-06-09,181.4600067138672
2017-06-12,179.25
2017-06-13,181.0500030517578
2017-06-14,182.36000061035156
2017-06-15,180.3800048828125
2017-06-16,181.6300048828125
2017-06-19,183.02000427246094
2017-06-20,183.27000427246094
2017-06-21,184.9199981689453
2017-06-22,186.5
2017-06-23,185.25
2017-06-26,185.1199951171875
2017-06-27,184.60000610351562
2017-06-28,185.6999969482422
2017-06-29,185.27000427246094
2017-06-30,185.4199981689453
2017-07-03,186.64999389648438
2017-07-05,188.25
2017-07-06,186.94000244140625
2017-07-07,187.9600067138672
2017-07-10,186.9499969482422
2017-07-11,185.9499969482422
2017-07-12,186.69000244140625
2017-07-13,185.47999572753906
2017-07-14,186.89999389648438
2017-07-17,186.35000610351562
2017-07-18,186.85000610351562
2017-07-19,189.19000244140625
2017-07-20,191.5
2017-07-21,191.77999877929688
2017-07-24,190.88999938964844
2017-07-25,190.39999389648438
2017-07-26,190.75
2017-07-27,188.92999267578125
2017-07-28,191.14999389648438
2017-07-31,191.80999755859375
2017-08-01,192.22999572753906
2017-08-02,193.0
2017-08-03,194.77000427246094
2017-08-04,194.8800048828125
2017-08-07,194.77999877929688
2017-08-08,194.89999389648438
2017-08-09,194.8300018310547
2017-08-10,192.57000732421875
2017-08-11,193.02000427246094
2017-08-14,193.7100067138672
2017-08-15,194.5
2017-08-16,193.77000427246094
2017-08-17,192.6999969482422
2017-08-18,190.82000732421875
2017-08-21,192.02999877929688
2017-08-22,194.7899932861328
2017-08-23,194.24000549316406
2017-08-24,194.75
2017-08-25,194.36000061035156
2017-08-28,195.08999633789062
2017-08-29,196.72999572753906
2017-08-30,195.8800048828125
2017-08-31,198.89999389648438
2017-09-01,199.75
2017-09-05,199.30999755859375
2017-09-06,198.3800048828125
2017-09-07,198.1699981689453
2017-09-08,197.75
2017-09-11,199.5800018310547
2017-09-12,197.47000122070312
2017-09-13,198.3300018310547
2017-09-14,197.72999572753906
2017-09-15,198.17999267578125
2017-09-18,198.19000244140625
2017-09-19,194.64999389648438
2017-09-20,195.75
2017-09-21,195.2100067138672
2017-09-22,193.02999877929688
2017-09-25,191.75
2017-09-26,192.6999969482422
2017-09-27,194.49000549316406
2017-09-28,196.10000610351562
2017-09-29,195.85000610351562
2017-10-02,197.44000244140625
2017-10-03,198.6300048828125
2017-10-04,200.47999572753906
2017-10-05,197.89999389648438
2017-10-06,198.05999755859375
2017-10-09,196.3000030517578
2017-10-10,194.67999267578125
2017-10-11,195.25999450683594
2017-10-12,192.9199981689453
2017-10-13,192.52000427246094
2017-10-16,193.1999969482422
2017-10-17,203.88999938964844
2017-10-18,205.22999572753906
2017-10-19,203.25
2017-10-20,207.49000549316406
2017-10-23,207.00999450683594
2017-10-24,208.14999389648438
2017-10-25,207.55999755859375
2017-10-26,209.14999389648438
2017-10-27,212.60000610351562
2017-10-30,209.38999938964844
2017-10-31,210.22000122070312
2017-11-01,209.52999877929688
2017-11-02,211.10000610351562
2017-11-03,212.8699951171875
2017-11-06,212.1199951171875
2017-11-07,212.6999969482422
2017-11-08,210.77000427246094
2017-11-09,211.55999755859375
2017-11-10,211.07000732421875
2017-11-13,212.66000366210938
2017-11-14,211.7100067138672
2017-11-15,209.86000061035156
2017-11-16,211.1300048828125
2017-11-17,209.89999389648438
2017-11-20,210.25
2017-11-21,212.60000610351562
2017-11-22,211.22000122070312
2017-11-24,212.50999450683594
2017-11-27,212.39999389648438
2017-11-28,216.13999938964844
2017-11-29,222.8800048828125
2017-11-30,228.1699981689453
2017-12-01,226.77999877929688
2017-12-04,221.4199981689453
2017-12-05,220.08999633789062
2017-12-06,219.94000244140625
2017-12-07,220.14999389648438
2017-12-08,223.91000366210938
2017-12-11,222.77000427246094
2017-12-12,222.49000549316406
2017-12-13,224.35000610351562
2017-12-14,221.25
2017-12-15,221.82000732421875
2017-12-18,222.6699981689453
2017-12-19,222.0399932861328
2017-12-20,222.3800048828125
2017-12-21,221.69000244140625
2017-12-22,220.0
2017-12-26,219.60000610351562
2017-12-27,220.4199981689453
2017-12-28,222.77000427246094
2017-12-29,220.4600067138672
2018-01-02,221.16000366210938
2018-01-03,223.47999572753906
2018-01-04,224.4499969482422
2018-01-05,228.72999572753906
2018-01-08,224.75999450683594
2018-01-09,225.8800048828125
2018-01-10,224.1999969482422
2018-01-11,225.38999938964844
2018-01-12,228.63999938964844
2018-01-16,232.89999389648438
2018-01-17,238.42999267578125
2018-01-18,243.16000366210938
2018-01-19,243.35000610351562
2018-01-22,243.55999755859375
2018-01-23,245.2100067138672
2018-01-24,244.85000610351562
2018-01-25,245.17999267578125
2018-01-26,248.47000122070312
2018-01-29,247.41000366210938
2018-01-30,236.64999389648438
2018-01-31,236.77999877929688
2018-02-01,235.22000122070312
2018-02-02,231.8800048828125
2018-02-05,220.02000427246094
2018-02-06,225.17999267578125
2018-02-07,225.82000732421875
2018-02-08,216.4600067138672
2018-02-09,220.9600067138672
2018-02-12,225.69000244140625
2018-02-13,226.63999938964844
2018-02-14,228.77999877929688
2018-02-15,226.02000427246094
2018-02-16,229.3699951171875
2018-02-20,226.66000366210938
2018-02-21,225.1300048828125
2018-02-22,227.08999633789062
2018-02-23,230.16000366210938
2018-02-26,234.05999755859375
2018-02-27,232.52000427246094
2018-02-28,226.16000366210938
2018-03-01,224.4499969482422
2018-03-02,225.19000244140625
2018-03-05,228.3800048828125
2018-03-06,226.17999267578125
2018-03-07,227.27000427246094
2018-03-08,224.72999572753906
2018-03-09,225.42999267578125
2018-03-12,222.77000427246094
2018-03-13,226.94000244140625
2018-03-14,225.3800048828125
2018-03-15,229.47999572753906
2018-03-16,227.86000061035156
2018-03-19,225.0500030517578
2018-03-20,226.77999877929688
2018-03-21,222.82000732421875
2018-03-22,215.2100067138672
2018-03-23,212.5500030517578
2018-03-26,219.07000732421875
2018-03-27,217.9600067138672
2018-03-28,218.5
2018-03-29,214.0
2018-04-02,217.1999969482422
2018-04-03,224.5800018310547
2018-04-04,228.7899932861328
2018-04-05,229.07000732421875
2018-04-06,223.9600067138672
2018-04-09,222.72999572753906
2018-04-10,226.7899932861328
2018-04-11,221.89999389648438
2018-04-12,224.24000549316406
2018-04-13,224.27999877929688
2018-04-16,230.32000732421875
2018-04-17,238.5500030517578
2018-04-18,236.39999389648438
2018-04-19,235.75999450683594
2018-04-20,235.05999755859375
2018-04-23,234.33999633789062
2018-04-24,234.22000122070312
2018-04-25,234.89999389648438
2018-04-26,237.02999877929688
2018-04-27,240.17999267578125
2018-04-30,236.39999389648438
2018-05-01,236.85000610351562
2018-05-02,233.4600067138672
2018-05-03,234.14999389648438
2018-05-04,235.89999389648438
2018-05-07,233.77999877929688
2018-05-08,232.02999877929688
2018-05-09,229.2100067138672
2018-05-10,233.7100067138672
2018-05-11,238.27999877929688
2018-05-14,242.89999389648438
2018-05-15,239.5
2018-05-16,241.72000122070312
2018-05-17,242.9600067138672
2018-05-18,244.63999938964844
2018-05-21,247.89999389648438
2018-05-22,245.17999267578125
2018-05-23,244.25999450683594
2018-05-24,242.72999572753906
2018-05-25,244.9499969482422
2018-05-29,242.1699981689453
2018-05-30,244.94000244140625
2018-05-31,241.50999450683594
2018-06-01,243.35000610351562
2018-06-04,244.6300048828125
2018-06-05,244.42999267578125
2018-06-06,248.64999389648438
2018-06-07,248.97999572753906
2018-06-08,250.67999267578125
2018-06-11,253.77999877929688
2018-06-12,253.5800018310547
2018-06-13,252.8699951171875
2018-06-14,255.3300018310547
2018-06-15,255.97999572753906
2018-06-18,254.8699951171875
2018-06-19,253.02000427246094
2018-06-20,252.80999755859375
2018-06-21,251.88999938964844
2018-06-22,254.3699951171875
2018-06-25,250.7100067138672
2018-06-26,249.77000427246094
2018-06-27,248.1699981689453
2018-06-28,244.89999389648438
2018-06-29,245.33999633789062
2018-07-02,247.47999572753906
2018-07-03,246.97999572753906
2018-07-05,250.5
2018-07-06,250.75999450683594
2018-07-09,253.6699981689453
2018-07-10,255.5399932861328
2018-07-11,254.58999633789062
2018-07-12,256.04998779296875
2018-07-13,258.70001220703125
2018-07-16,256.9800109863281
2018-07-17,250.2899932861328
2018-07-18,255.4199981689453
2018-07-19,252.92999267578125
2018-07-20,252.6999969482422
2018-07-23,252.74000549316406
2018-07-24,253.75999450683594
2018-07-25,254.86000061035156
2018-07-26,257.0
2018-07-27,255.9499969482422
2018-07-30,253.83999633789062
2018-07-31,253.22000122070312
2018-08-01,253.3699951171875
2018-08-02,256.0799865722656
2018-08-03,257.2200012207031
2018-08-06,256.760009765625
2018-08-07,257.6499938964844
2018-08-08,258.80999755859375
2018-08-09,261.5899963378906
2018-08-10,260.3599853515625
2018-08-13,260.9100036621094
2018-08-14,263.4800109863281
2018-08-15,260.6099853515625
2018-08-16,263.1000061035156
2018-08-17,262.3299865722656
2018-08-20,262.3999938964844
2018-08-21,261.69000244140625
2018-08-22,260.739990234375
2018-08-23,261.4200134277344
2018-08-24,264.2799987792969
2018-08-27,267.0799865722656
2018-08-28,268.510009765625
2018-08-29,269.0
2018-08-30,268.3900146484375
2018-08-31,268.4599914550781
2018-09-04,268.510009765625
2018-09-05,267.6400146484375
2018-09-06,269.6499938964844
2018-09-07,268.2799987792969
2018-09-10,259.7300109863281
2018-09-11,261.0400085449219
2018-09-12,262.6700134277344
2018-09-13,265.489990234375
2018-09-14,265.30999755859375
2018-09-17,263.8699951171875
2018-09-18,263.2900085449219
2018-09-19,265.3299865722656
2018-09-20,266.3900146484375
2018-09-21,266.6700134277344
2018-09-24,267.3599853515625
2018-09-25,263.510009765625
2018-09-26,262.9100036621094
2018-09-27,264.6499938964844
2018-09-28,266.0400085449219
2018-10-01,269.1000061035156
2018-10-02,270.6300048828125
2018-10-03,270.8999938964844
2018-10-04,268.32000732421875
2018-10-05,269.20001220703125
2018-10-08,269.010009765625
2018-10-09,270.1099853515625
2018-10-10,263.0799865722656
2018-10-11,257.1199951171875
2018-10-12,259.6099853515625
2018-10-15,260.25
2018-10-16,272.57000732421875
2018-10-17,267.29998779296875
2018-10-18,266.80999755859375
2018-10-19,265.29998779296875
2018-10-22,262.19000244140625
2018-10-23,264.8599853515625
2018-10-24,256.32000732421875
2018-10-25,264.239990234375
2018-10-26,258.17999267578125
2018-10-29,256.5199890136719
2018-10-30,258.2799987792969
2018-10-31,261.3500061035156
2018-11-01,260.92999267578125
2018-11-02,261.010009765625
2018-11-05,261.010009765625
2018-11-06,263.5400085449219
2018-11-07,274.6300048828125
2018-11-08,276.6499938964844
2018-11-09,276.54998779296875
2018-11-12,272.3800048828125
2018-11-13,269.2200012207031
2018-11-14,264.9599914550781
2018-11-15,264.94000244140625
2018-11-16,271.1099853515625
2018-11-19,266.04998779296875
2018-11-20,261.5
2018-11-21,260.54998779296875
2018-11-23,261.6199951171875
2018-11-26,266.1600036621094
2018-11-27,271.1499938964844
2018-11-28,280.95001220703125
2018-11-29,282.54998779296875
2018-11-30,281.3599853515625
2018-12-03,286.3299865722656
2018-12-04,278.54998779296875
2018-12-06,276.8500061035156
2018-12-07,269.17999267578125
2018-12-10,266.5299987792969
2018-12-11,267.2200012207031
2018-12-12,270.6400146484375
2018-12-13,272.1499938964844
2018-12-14,265.0199890136719
2018-12-17,258.07000732421875
2018-12-18,252.97000122070312
2018-12-19,250.30999755859375
2018-12-20,242.44000244140625
2018-12-21,238.33999633789062
2018-12-24,232.94000244140625
2018-12-26,243.35000610351562
2018-12-27,245.97000122070312
2018-12-28,246.24000549316406
2018-12-31,249.1199951171875
2019-01-02,243.49000549316406
2019-01-03,236.85000610351562
2019-01-04,239.6199951171875
2019-01-07,240.0800018310547
2019-01-08,243.2899932861328
2019-01-09,243.63999938964844
2019-01-10,244.8699951171875
2019-01-11,247.6699981689453
2019-01-14,248.05999755859375
2019-01-15,256.8699951171875
2019-01-16,261.4599914550781
2019-01-17,259.7699890136719
2019-01-18,265.5
2019-01-22,265.69000244140625
2019-01-23,267.0199890136719
2019-01-24,266.1300048828125
2019-01-25,268.04998779296875
2019-01-28,266.7699890136719
2019-01-29,267.3399963378906
2019-01-30,270.3699951171875
2019-01-31,270.20001220703125
2019-02-01,268.7200012207031
2019-02-04,268.2099914550781
2019-02-05,266.30999755859375
2019-02-06,269.5
2019-02-07,269.0
2019-02-08,261.8999938964844
2019-02-11,257.1400146484375
2019-02-12,263.5
2019-02-13,263.79998779296875
2019-02-14,265.3299865722656
2019-02-15,271.1300048828125
2019-02-19,270.4100036621094
2019-02-20,269.510009765625
2019-02-21,266.3999938964844
2019-02-22,267.1099853515625
2019-02-25,264.6000061035156
2019-02-26,262.9800109863281
2019-02-27,250.0800018310547
2019-02-28,242.22000122070312
2019-03-01,246.14999389648438
2019-03-04,236.02000427246094
2019-03-05,241.42999267578125
2019-03-06,239.07000732421875
2019-03-07,236.6999969482422
2019-03-08,237.2899932861328
2019-03-11,243.14999389648438
2019-03-12,245.8800048828125
2019-03-13,252.25
2019-03-14,253.27000427246094
2019-03-15,251.39999389648438
2019-03-18,255.0
2019-03-19,257.1300048828125
2019-03-20,250.5
2019-03-21,252.02000427246094
2019-03-22,247.08999633789062
2019-03-25,246.86000061035156
2019-03-26,243.38999938964844
2019-03-27,241.7100067138672
2019-03-28,242.22999572753906
2019-03-29,247.25999450683594
2019-04-01,245.5399932861328
2019-04-02,244.41000366210938
2019-04-03,245.83999633789062
2019-04-04,247.38999938964844
