Date,TDY
2023-10-11,412.5899963378906
2023-10-12,406.9700012207031
2023-10-13,404.5799865722656
2023-10-16,409.29998779296875
2023-10-17,410.0299987792969
2023-10-18,398.8500061035156
2023-10-19,393.6099853515625
2023-10-20,388.3800048828125
2023-10-23,385.04998779296875
2023-10-24,386.19000244140625
2023-10-25,373.2799987792969
2023-10-26,372.239990234375
2023-10-27,370.7099914550781
2023-10-30,372.3599853515625
2023-10-31,374.5899963378906
2023-11-01,368.8399963378906
2023-11-02,373.1600036621094
2023-11-03,379.4599914550781
2023-11-06,377.17999267578125
2023-11-07,378.5400085449219
2023-11-08,378.7799987792969
2023-11-09,376.44000244140625
2023-11-10,382.79998779296875
2023-11-13,384.2699890136719
2023-11-14,393.4599914550781
2023-11-15,393.0
2023-11-16,389.6499938964844
2023-11-17,390.489990234375
2023-11-20,390.9800109863281
2023-11-21,392.8699951171875
2023-11-22,395.44000244140625
2023-11-24,399.5799865722656
2023-11-27,398.4200134277344
2023-11-28,395.0400085449219
2023-11-29,399.1000061035156
2023-11-30,402.9599914550781
2023-12-01,409.0199890136719
2023-12-04,409.5799865722656
2023-12-05,402.04998779296875
2023-12-06,404.5899963378906
2023-12-07,406.989990234375
2023-12-08,411.489990234375
2023-12-11,417.3900146484375
2023-12-12,420.5899963378906
2023-12-13,421.8999938964844
2023-12-14,428.1700134277344
2023-12-15,425.9200134277344
2023-12-18,425.9700012207031
2023-12-19,428.82000732421875
2023-12-20,421.9800109863281
2023-12-21,426.29998779296875
2023-12-22,433.45001220703125
2023-12-26,437.4800109863281
2023-12-27,441.7300109863281
2023-12-28,444.2099914550781
2023-12-29,446.2900085449219
2024-01-02,438.29998779296875
2024-01-03,439.3399963378906
2024-01-04,438.19000244140625
2024-01-05,435.4700012207031
2024-01-08,441.29998779296875
2024-01-09,438.25
2024-01-10,440.8299865722656
2024-01-11,440.2300109863281
2024-01-12,440.4599914550781
2024-01-16,436.57000732421875
2024-01-17,425.4100036621094
2024-01-18,432.5400085449219
2024-01-19,435.6300048828125
2024-01-22,438.6600036621094
2024-01-23,441.9800109863281
2024-01-24,417.9200134277344
2024-01-25,424.9100036621094
2024-01-26,418.9599914550781
2024-01-29,429.1700134277344
2024-01-30,428.2699890136719
2024-01-31,418.4700012207031
2024-02-01,427.5799865722656
2024-02-02,432.739990234375
2024-02-05,430.4100036621094
2024-02-06,434.0400085449219
2024-02-07,432.0899963378906
2024-02-08,430.6700134277344
2024-02-09,434.0299987792969
2024-02-12,427.07000732421875
2024-02-13,420.19000244140625
2024-02-14,427.5299987792969
2024-02-15,431.4800109863281
2024-02-16,432.260009765625
2024-02-20,430.760009765625
2024-02-21,426.4800109863281
2024-02-22,430.94000244140625
2024-02-23,432.8699951171875
2024-02-26,426.2300109863281
2024-02-27,424.8999938964844
2024-02-28,425.42999267578125
2024-02-29,427.2699890136719
2024-03-01,425.0
2024-03-04,428.45001220703125
2024-03-05,423.2099914550781
2024-03-06,425.4100036621094
2024-03-07,428.1400146484375
2024-03-08,425.9800109863281
2024-03-11,424.8999938964844
2024-03-12,424.8699951171875
2024-03-13,421.239990234375
2024-03-14,415.55999755859375
2024-03-15,415.1199951171875
2024-03-18,414.67999267578125
2024-03-19,421.5
2024-03-20,423.70001220703125
2024-03-21,423.5400085449219
2024-03-22,424.0299987792969
2024-03-25,422.010009765625
2024-03-26,423.45001220703125
2024-03-27,429.010009765625
2024-03-28,429.32000732421875
2024-04-01,424.92999267578125
2024-04-02,422.4700012207031
2024-04-03,420.92999267578125
2024-04-04,416.8500061035156
2024-04-05,416.8599853515625
2024-04-08,414.57000732421875
2024-04-09,416.05999755859375
2024-04-10,402.4800109863281
2024-04-11,403.6600036621094
2024-04-12,398.4800109863281
2024-04-15,399.989990234375
2024-04-16,401.0
2024-04-17,400.2699890136719
2024-04-18,400.1400146484375
2024-04-19,401.3599853515625
2024-04-22,404.0799865722656
2024-04-23,407.05999755859375
2024-04-24,362.5
2024-04-25,376.9800109863281
2024-04-26,374.6400146484375
2024-04-29,382.8900146484375
2024-04-30,381.4800109863281
2024-05-01,383.0299987792969
2024-05-02,385.6000061035156
2024-05-03,385.3399963378906
2024-05-06,390.44000244140625
2024-05-07,393.0299987792969
2024-05-08,391.7200012207031
2024-05-09,392.6199951171875
2024-05-10,393.489990234375
2024-05-13,390.82000732421875
2024-05-14,396.0
2024-05-15,403.5199890136719
2024-05-16,402.260009765625
2024-05-17,406.42999267578125
2024-05-20,407.54998779296875
2024-05-21,407.8999938964844
2024-05-22,409.2200012207031
2024-05-23,400.9800109863281
2024-05-24,402.489990234375
2024-05-28,394.95001220703125
2024-05-29,385.94000244140625
2024-05-30,393.70001220703125
2024-05-31,396.95001220703125
2024-06-03,393.6099853515625
2024-06-04,395.3999938964844
2024-06-05,395.0
2024-06-06,393.0
2024-06-07,389.05999755859375
2024-06-10,389.0799865722656
2024-06-11,388.1300048828125
2024-06-12,397.19000244140625
2024-06-13,394.2300109863281
2024-06-14,389.6000061035156
2024-06-17,387.6099853515625
2024-06-18,386.3699951171875
2024-06-20,386.5400085449219
2024-06-21,388.6000061035156
2024-06-24,391.2300109863281
2024-06-25,385.1600036621094
2024-06-26,384.2799987792969
2024-06-27,386.4100036621094
2024-06-28,387.9800109863281
2024-07-01,382.9100036621094
2024-07-02,384.55999755859375
2024-07-03,387.2799987792969
2024-07-05,381.4700012207031
2024-07-08,382.8399963378906
2024-07-09,381.69000244140625
2024-07-10,388.70001220703125
2024-07-11,393.989990234375
2024-07-12,394.1099853515625
2024-07-15,394.8699951171875
2024-07-16,403.4200134277344
2024-07-17,402.05999755859375
2024-07-18,399.1199951171875
2024-07-19,392.92999267578125
2024-07-22,397.739990234375
2024-07-23,402.1700134277344
2024-07-24,417.0
2024-07-25,415.70001220703125
2024-07-26,421.55999755859375
2024-07-29,423.0400085449219
2024-07-30,423.9800109863281
2024-07-31,421.8599853515625
2024-08-01,418.17999267578125
2024-08-02,410.5400085449219
2024-08-05,399.7300109863281
2024-08-06,406.5400085449219
2024-08-07,404.6199951171875
2024-08-08,410.17999267578125
2024-08-09,409.0400085449219
2024-08-12,407.5899963378906
2024-08-13,410.8599853515625
2024-08-14,408.5299987792969
2024-08-15,413.3599853515625
2024-08-16,416.5799865722656
2024-08-19,419.4200134277344
2024-08-20,415.45001220703125
2024-08-21,418.7300109863281
2024-08-22,417.75
2024-08-23,422.5199890136719
2024-08-26,422.1700134277344
2024-08-27,425.5299987792969
2024-08-28,425.4599914550781
2024-08-29,426.6099853515625
2024-08-30,432.79998779296875
2024-09-03,420.0
2024-09-04,429.6000061035156
2024-09-05,430.4700012207031
2024-09-06,421.7699890136719
2024-09-09,424.260009765625
2024-09-10,427.7099914550781
2024-09-11,425.6700134277344
2024-09-12,427.5899963378906
2024-09-13,427.75
2024-09-16,429.1400146484375
2024-09-17,428.8900146484375
2024-09-18,426.75
2024-09-19,436.6099853515625
2024-09-20,432.1300048828125
2024-09-23,432.739990234375
2024-09-24,435.2799987792969
2024-09-25,433.510009765625
2024-09-26,436.19000244140625
2024-09-27,435.739990234375
2024-09-30,437.6600036621094
2024-10-01,439.4800109863281
2024-10-02,443.1700134277344
2024-10-03,439.5400085449219
2024-10-04,440.70001220703125
2024-10-07,436.5899963378906
2024-10-08,441.25
2024-10-09,445.489990234375
2024-10-10,446.6000061035156
2024-10-11,454.0799865722656
2024-10-14,453.8399963378906
2024-10-15,450.29998779296875
2024-10-16,445.4700012207031
2024-10-17,448.7300109863281
2024-10-18,450.05999755859375
2024-10-21,446.92999267578125
2024-10-22,443.489990234375
2024-10-23,470.0899963378906
2024-10-24,472.8599853515625
2024-10-25,469.19000244140625
2024-10-28,466.7200012207031
2024-10-29,463.6000061035156
2024-10-30,461.5199890136719
2024-10-31,455.32000732421875
2024-11-01,455.20001220703125
2024-11-04,457.9200134277344
2024-11-05,459.3699951171875
2024-11-06,480.739990234375
2024-11-07,477.6600036621094
2024-11-08,489.239990234375
2024-11-11,487.6199951171875
2024-11-12,487.8299865722656
2024-11-13,486.7699890136719
2024-11-14,476.55999755859375
2024-11-15,470.1499938964844
2024-11-18,465.8900146484375
2024-11-19,464.82000732421875
2024-11-20,470.45001220703125
2024-11-21,480.2200012207031
2024-11-22,483.69000244140625
2024-11-25,477.6099853515625
2024-11-26,479.0299987792969
2024-11-27,485.67999267578125
2024-11-29,485.260009765625
2024-12-02,480.1000061035156
2024-12-03,478.5199890136719
2024-12-04,478.8900146484375
2024-12-05,476.7200012207031
2024-12-06,473.54998779296875
2024-12-09,470.739990234375
2024-12-10,471.0199890136719
2024-12-11,474.82000732421875
2024-12-12,478.9599914550781
2024-12-13,475.04998779296875
2024-12-16,475.9599914550781
2024-12-17,470.6600036621094
2024-12-18,458.44000244140625
2024-12-19,464.95001220703125
2024-12-20,467.25
2024-12-23,470.1000061035156
2024-12-24,475.010009765625
2024-12-26,476.57000732421875
2024-12-27,471.44000244140625
2024-12-30,465.2300109863281
2024-12-31,464.1300048828125
2025-01-02,457.989990234375
2025-01-03,459.70001220703125
2025-01-06,455.510009765625
2025-01-07,458.7799987792969
2025-01-08,461.9599914550781
2025-01-10,456.3999938964844
2025-01-13,460.7900085449219
2025-01-14,465.92999267578125
2025-01-15,468.9800109863281
2025-01-16,472.0799865722656
2025-01-17,473.8900146484375
2025-01-21,480.4100036621094
2025-01-22,511.6700134277344
2025-01-23,515.0800170898438
2025-01-24,514.4099731445312
2025-01-27,508.6000061035156
2025-01-28,509.17999267578125
2025-01-29,508.75
2025-01-30,518.8400268554688
2025-01-31,511.3299865722656
2025-02-03,507.5
2025-02-04,514.469970703125
2025-02-05,515.47998046875
2025-02-06,510.0
2025-02-07,511.55999755859375
2025-02-10,511.25
2025-02-11,508.5400085449219
2025-02-12,505.9200134277344
2025-02-13,499.2799987792969
2025-02-14,489.7300109863281
2025-02-18,496.8900146484375
2025-02-19,502.07000732421875
2025-02-20,500.989990234375
2025-02-21,491.0299987792969
2025-02-24,496.0299987792969
2025-02-25,500.42999267578125
2025-02-26,501.2900085449219
2025-02-27,500.8599853515625
2025-02-28,515.02001953125
2025-03-03,512.9600219726562
2025-03-04,492.9599914550781
2025-03-05,497.0199890136719
2025-03-06,491.2699890136719
2025-03-07,482.94000244140625
2025-03-10,479.05999755859375
2025-03-11,488.4200134277344
2025-03-12,485.3999938964844
2025-03-13,481.0
2025-03-14,491.45001220703125
2025-03-17,497.29998779296875
2025-03-18,498.5199890136719
2025-03-19,500.7200012207031
2025-03-20,499.2900085449219
2025-03-21,501.82000732421875
2025-03-24,507.70001220703125
2025-03-25,512.25
2025-03-26,509.0
2025-03-27,506.9100036621094
2025-03-28,495.5199890136719
2025-03-31,497.7099914550781
2025-04-01,498.3299865722656
2025-04-02,499.67999267578125
2025-04-03,471.6000061035156
2025-04-04,436.57000732421875
2025-04-07,437.8999938964844
2025-04-08,435.5400085449219
2025-04-09,468.69000244140625
2025-04-10,458.92999267578125
2025-04-11,464.79998779296875
2025-04-14,466.80999755859375
2025-04-15,468.6199951171875
2025-04-16,460.8900146484375
2025-04-17,462.19000244140625
2025-04-21,453.3500061035156
2025-04-22,461.1000061035156
2025-04-23,448.5199890136719
2025-04-24,459.1300048828125
2025-04-25,458.6000061035156
2025-04-28,463.0400085449219
2025-04-29,462.6199951171875
2025-04-30,466.0299987792969
2025-05-01,466.260009765625
2025-05-02,478.8299865722656
2025-05-05,478.70001220703125
2025-05-06,476.2300109863281
2025-05-07,481.6700134277344
2025-05-08,481.95001220703125
2025-05-09,484.9599914550781
2025-05-12,493.9200134277344
2025-05-13,493.1700134277344
2025-05-14,491.1099853515625
2025-05-15,496.20001220703125
2025-05-16,499.1700134277344
2025-05-19,497.0400085449219
2025-05-20,495.44000244140625
2025-05-21,489.2300109863281
2025-05-22,488.0400085449219
2025-05-23,486.2200012207031
2025-05-27,494.95001220703125
2025-05-28,496.239990234375
2025-05-29,497.489990234375
2025-05-30,498.8599853515625
2025-06-02,494.239990234375
2025-06-03,498.7300109863281
2025-06-04,498.1099853515625
2025-06-05,500.0199890136719
2025-06-06,500.6700134277344
2025-06-09,505.3599853515625
2025-06-10,500.55999755859375
2025-06-11,498.239990234375
2025-06-12,494.95001220703125
2025-06-13,487.4700012207031
2025-06-16,488.6000061035156
2025-06-17,490.6499938964844
2025-06-18,488.94000244140625
2025-06-20,486.5899963378906
2025-06-23,491.0
2025-06-24,494.6300048828125
2025-06-25,497.2300109863281
2025-06-26,506.6700134277344
2025-06-27,509.69000244140625
2025-06-30,512.3099975585938
2025-07-01,511.57000732421875
2025-07-02,509.510009765625
2025-07-03,517.9600219726562
2025-07-07,515.47998046875
2025-07-08,515.0499877929688
2025-07-09,519.8599853515625
2025-07-10,527.52001953125
2025-07-11,530.72998046875
2025-07-14,536.72998046875
2025-07-15,535.030029296875
2025-07-16,540.0599975585938
2025-07-17,559.0
2025-07-18,563.6599731445312
2025-07-21,559.27001953125
2025-07-22,555.9500122070312
2025-07-23,546.5800170898438
2025-07-24,549.9299926757812
2025-07-25,555.8900146484375
2025-07-28,556.9600219726562
2025-07-29,552.47998046875
2025-07-30,550.5900268554688
2025-07-31,551.02001953125
2025-08-01,544.6900024414062
2025-08-04,552.260009765625
2025-08-05,552.1599731445312
2025-08-06,548.9600219726562
2025-08-07,550.1300048828125
2025-08-08,545.9299926757812
2025-08-11,542.030029296875
2025-08-12,552.2999877929688
2025-08-13,550.1199951171875
2025-08-14,541.9199829101562
2025-08-15,538.469970703125
2025-08-18,536.5900268554688
2025-08-19,543.1500244140625
2025-08-20,541.8099975585938
2025-08-21,542.4400024414062
2025-08-22,551.0599975585938
2025-08-25,541.1300048828125
2025-08-26,544.77001953125
2025-08-27,541.2899780273438
2025-08-28,542.0900268554688
2025-08-29,538.1699829101562
2025-09-02,537.9099731445312
2025-09-03,544.6400146484375
2025-09-04,547.0
2025-09-05,549.030029296875
2025-09-08,546.2999877929688
2025-09-09,544.760009765625
2025-09-10,544.969970703125
2025-09-11,566.1099853515625
2025-09-12,556.2899780273438
2025-09-15,556.6599731445312
2025-09-16,554.8800048828125
2025-09-17,550.8699951171875
2025-09-18,562.6300048828125
2025-09-19,565.4099731445312
2025-09-22,567.9199829101562
2025-09-23,567.9099731445312
2025-09-24,563.9199829101562
2025-09-25,566.0
2025-09-26,577.1099853515625
2025-09-29,579.3499755859375
2025-09-30,586.0399780273438
2025-10-01,575.0700073242188
2025-10-02,582.1699829101562
2025-10-03,587.6199951171875
2025-10-06,593.6199951171875
2025-10-07,588.5700073242188
2025-10-08,588.010009765625
2025-10-09,576.4400024414062
2025-10-10,567.4400024414062
2025-10-13,567.8200073242188
2025-10-14,571.9299926757812
2025-10-15,565.02001953125
2025-10-16,561.489990234375
2025-10-17,562.260009765625
2025-10-20,571.8300170898438
2025-10-21,573.75
2025-10-22,543.72998046875
2025-10-23,536.6900024414062
2025-10-24,532.0900268554688
2025-10-27,528.4600219726562
2025-10-28,525.4500122070312
2025-10-29,515.3300170898438
2025-10-30,517.75
2025-10-31,526.8200073242188
2025-11-03,518.3200073242188
2025-11-04,511.20001220703125
2025-11-05,512.6900024414062
2025-11-06,506.67999267578125
2025-11-07,513.1699829101562
2025-11-10,520.1500244140625
2025-11-11,514.9099731445312
2025-11-12,519.4299926757812
2025-11-13,505.4100036621094
2025-11-14,501.2300109863281
2025-11-17,499.54998779296875
2025-11-18,504.1700134277344
2025-11-19,493.94000244140625
2025-11-20,484.4700012207031
2025-11-21,494.8699951171875
2025-11-24,492.3500061035156
2025-11-25,497.7699890136719
2025-11-26,497.67999267578125
2025-11-28,499.5199890136719
2025-12-01,492.55999755859375
2025-12-02,495.7200012207031
2025-12-03,503.9599914550781
2025-12-04,518.0
2025-12-05,522.2999877929688
2025-12-08,513.72998046875
2025-12-09,512.9400024414062
2025-12-10,516.2000122070312
2025-12-11,523.1099853515625
2025-12-12,518.219970703125
2025-12-15,514.2899780273438
2025-12-16,506.5400085449219
2025-12-17,502.82000732421875
2025-12-18,504.4599914550781
2025-12-19,510.010009765625
2025-12-22,518.1400146484375
2025-12-23,518.9000244140625
2025-12-24,520.4000244140625
2025-12-26,517.3499755859375
2025-12-29,516.27001953125
2025-12-30,518.0
