Date,SMCI
2024-06-04,77.16100311279297
2024-06-05,80.25199890136719
2024-06-06,77.79199981689453
2024-06-07,76.91100311279297
2024-06-10,78.68599700927734
2024-06-11,76.76100158691406
2024-06-12,77.4739990234375
2024-06-13,87.11000061035156
2024-06-14,84.4540023803711
2024-06-17,88.74099731445312
2024-06-18,92.0009994506836
2024-06-20,91.76399993896484
2024-06-21,90.5260009765625
2024-06-24,82.697998046875
2024-06-25,84.31199645996094
2024-06-26,83.11599731445312
2024-06-27,89.03600311279297
2024-06-28,81.93499755859375
2024-07-01,81.23200225830078
2024-07-02,83.71700286865234
2024-07-03,84.69999694824219
2024-07-05,84.65799713134766
2024-07-08,89.93399810791016
2024-07-09,89.56099700927734
2024-07-10,89.99800109863281
2024-07-11,88.9219970703125
2024-07-12,90.99600219726562
2024-07-15,89.76799774169922
2024-07-16,87.69599914550781
2024-07-17,81.63099670410156
2024-07-18,80.16100311279297
2024-07-19,79.6780014038086
2024-07-22,78.62799835205078
2024-07-23,78.3219985961914
2024-07-24,71.15599822998047
2024-07-25,69.56099700927734
2024-07-26,71.21900177001953
2024-07-29,69.77300262451172
2024-07-30,66.63099670410156
2024-07-31,70.16500091552734
2024-08-01,67.2239990234375
2024-08-02,62.46500015258789
2024-08-05,60.882999420166016
2024-08-06,61.694000244140625
2024-08-07,49.27000045776367
2024-08-08,50.99399948120117
2024-08-09,50.875999450683594
2024-08-12,54.097999572753906
2024-08-13,56.74300003051758
2024-08-14,57.70899963378906
2024-08-15,62.66899871826172
2024-08-16,62.880001068115234
2024-08-19,62.36199951171875
2024-08-20,61.090999603271484
2024-08-21,62.37799835205078
2024-08-22,60.481998443603516
2024-08-23,61.32400131225586
2024-08-26,56.250999450683594
2024-08-27,54.763999938964844
2024-08-28,44.3489990234375
2024-08-29,44.88199996948242
2024-08-30,43.77000045776367
2024-09-03,44.178001403808594
2024-09-04,42.34700012207031
2024-09-05,41.459999084472656
2024-09-06,38.645999908447266
2024-09-09,40.98699951171875
2024-09-10,41.27199935913086
2024-09-11,44.540000915527344
2024-09-12,44.2130012512207
2024-09-13,45.715999603271484
2024-09-16,44.90999984741211
2024-09-17,43.9379997253418
2024-09-18,43.6879997253418
2024-09-19,43.720001220703125
2024-09-20,45.72700119018555
2024-09-23,46.59400177001953
2024-09-24,46.361000061035156
2024-09-25,45.814998626708984
2024-09-26,40.2400016784668
2024-09-27,41.9739990234375
2024-09-30,41.63999938964844
2024-10-01,40.54999923706055
2024-10-02,42.0
2024-10-03,41.54999923706055
2024-10-04,41.22999954223633
2024-10-07,47.7400016784668
2024-10-08,45.349998474121094
2024-10-09,47.290000915527344
2024-10-10,46.470001220703125
2024-10-11,47.79999923706055
2024-10-14,47.38999938964844
2024-10-15,47.7599983215332
2024-10-16,48.75
2024-10-17,47.59000015258789
2024-10-18,47.2599983215332
2024-10-21,47.79999923706055
2024-10-22,45.970001220703125
2024-10-23,45.36000061035156
2024-10-24,46.22999954223633
2024-10-25,47.27000045776367
2024-10-28,47.720001220703125
2024-10-29,49.119998931884766
2024-10-30,33.06999969482422
2024-10-31,29.110000610351562
2024-11-01,26.049999237060547
2024-11-04,26.030000686645508
2024-11-05,27.700000762939453
2024-11-06,22.700000762939453
2024-11-07,25.479999542236328
2024-11-08,24.520000457763672
2024-11-11,23.229999542236328
2024-11-12,21.700000762939453
2024-11-13,20.329999923706055
2024-11-14,18.010000228881836
2024-11-15,18.579999923706055
2024-11-18,21.540000915527344
2024-11-19,28.270000457763672
2024-11-20,25.799999237060547
2024-11-21,29.700000762939453
2024-11-22,33.150001525878906
2024-11-25,38.40999984741211
2024-11-26,34.43000030517578
2024-11-27,35.06999969482422
2024-11-29,32.63999938964844
2024-12-02,42.0
2024-12-03,40.209999084472656
2024-12-04,41.810001373291016
2024-12-05,41.13999938964844
2024-12-06,43.93000030517578
2024-12-09,44.15999984741211
2024-12-10,40.540000915527344
2024-12-11,38.290000915527344
2024-12-12,37.93000030517578
2024-12-13,36.45000076293945
2024-12-16,33.439998626708984
2024-12-17,33.79999923706055
2024-12-18,32.22999954223633
2024-12-19,31.239999771118164
2024-12-20,31.59000015258789
2024-12-23,32.400001525878906
2024-12-24,34.33000183105469
2024-12-26,33.7400016784668
2024-12-27,31.979999542236328
2024-12-30,30.68000030517578
2024-12-31,30.479999542236328
2025-01-02,30.049999237060547
2025-01-03,33.33000183105469
2025-01-06,36.45000076293945
2025-01-07,34.380001068115234
2025-01-08,32.61000061035156
2025-01-10,32.599998474121094
2025-01-13,31.079999923706055
2025-01-14,30.530000686645508
2025-01-15,30.989999771118164
2025-01-16,31.1200008392334
2025-01-17,30.81999969482422
2025-01-21,32.45000076293945
2025-01-22,33.86000061035156
2025-01-23,33.40999984741211
2025-01-24,33.27000045776367
2025-01-27,29.06999969482422
2025-01-28,28.18000030517578
2025-01-29,27.799999237060547
2025-01-30,28.639999389648438
2025-01-31,28.520000457763672
2025-02-03,26.850000381469727
2025-02-04,29.15999984741211
2025-02-05,31.489999771118164
2025-02-06,33.84000015258789
2025-02-07,36.279998779296875
2025-02-10,42.650001525878906
2025-02-11,38.61000061035156
2025-02-12,39.68000030517578
2025-02-13,42.279998779296875
2025-02-14,47.90999984741211
2025-02-18,55.79999923706055
2025-02-19,60.25
2025-02-20,59.27000045776367
2025-02-21,56.06999969482422
2025-02-24,51.61000061035156
2025-02-25,45.540000915527344
2025-02-26,51.11000061035156
2025-02-27,42.95000076293945
2025-02-28,41.459999084472656
2025-03-03,36.06999969482422
2025-03-04,39.13999938964844
2025-03-05,38.900001525878906
2025-03-06,37.04999923706055
2025-03-07,38.2400016784668
2025-03-10,36.900001525878906
2025-03-11,40.84000015258789
2025-03-12,42.470001220703125
2025-03-13,39.08000183105469
2025-03-14,42.16999816894531
2025-03-17,41.939998626708984
2025-03-18,37.900001525878906
2025-03-19,40.099998474121094
2025-03-20,39.099998474121094
2025-03-21,42.150001525878906
2025-03-24,41.720001220703125
2025-03-25,40.63999938964844
2025-03-26,37.040000915527344
2025-03-27,34.720001220703125
2025-03-28,34.2599983215332
2025-03-31,34.2400016784668
2025-04-01,35.04999923706055
2025-04-02,35.09000015258789
2025-04-03,32.31999969482422
2025-04-04,29.81999969482422
2025-04-07,33.0
2025-04-08,31.709999084472656
2025-04-09,36.709999084472656
2025-04-10,33.68000030517578
2025-04-11,33.150001525878906
2025-04-14,33.119998931884766
2025-04-15,33.47999954223633
2025-04-16,31.889999389648438
2025-04-17,31.510000228881836
2025-04-21,29.510000228881836
2025-04-22,30.579999923706055
2025-04-23,32.900001525878906
2025-04-24,35.810001373291016
2025-04-25,36.470001220703125
2025-04-28,37.27000045776367
2025-04-29,36.0
2025-04-30,31.860000610351562
2025-05-01,32.72999954223633
2025-05-02,33.709999084472656
2025-05-05,32.16999816894531
2025-05-06,32.939998626708984
2025-05-07,32.47999954223633
2025-05-08,32.11000061035156
2025-05-09,31.989999771118164
2025-05-12,33.52000045776367
2025-05-13,38.88999938964844
2025-05-14,45.0
2025-05-15,43.959999084472656
2025-05-16,46.150001525878906
2025-05-19,44.790000915527344
2025-05-20,42.77000045776367
2025-05-21,41.650001525878906
2025-05-22,41.31999969482422
2025-05-23,40.09000015258789
2025-05-27,41.56999969482422
2025-05-28,41.959999084472656
2025-05-29,41.150001525878906
2025-05-30,40.02000045776367
2025-06-02,41.20000076293945
2025-06-03,43.189998626708984
2025-06-04,44.130001068115234
2025-06-05,40.77000045776367
2025-06-06,41.54999923706055
2025-06-09,43.119998931884766
2025-06-10,42.90999984741211
2025-06-11,43.209999084472656
2025-06-12,43.36000061035156
2025-06-13,41.560001373291016
2025-06-16,43.689998626708984
2025-06-17,43.11000061035156
2025-06-18,44.470001220703125
2025-06-20,45.31999969482422
2025-06-23,40.88999938964844
2025-06-24,42.84000015258789
2025-06-25,46.61000061035156
2025-06-26,49.27000045776367
2025-06-27,47.58000183105469
2025-06-30,49.0099983215332
2025-07-01,47.20000076293945
2025-07-02,48.7400016784668
2025-07-03,48.560001373291016
2025-07-07,47.11000061035156
2025-07-08,49.11000061035156
2025-07-09,50.02000045776367
2025-07-10,50.36000061035156
2025-07-11,49.2400016784668
2025-07-14,49.72999954223633
2025-07-15,53.16999816894531
2025-07-16,53.220001220703125
2025-07-17,52.75
2025-07-18,51.77000045776367
2025-07-21,51.5
2025-07-22,49.86000061035156
2025-07-23,51.70000076293945
2025-07-24,52.52000045776367
2025-07-25,54.470001220703125
2025-07-28,60.04999923706055
2025-07-29,58.630001068115234
2025-07-30,60.709999084472656
2025-07-31,58.970001220703125
2025-08-01,56.63999938964844
2025-08-04,58.22999954223633
2025-08-05,57.2599983215332
2025-08-06,46.790000915527344
2025-08-07,46.66999816894531
2025-08-08,44.599998474121094
2025-08-11,45.20000076293945
2025-08-12,46.43000030517578
2025-08-13,46.06999969482422
2025-08-14,45.4900016784668
2025-08-15,45.369998931884766
2025-08-18,45.86000061035156
2025-08-19,43.2400016784668
2025-08-20,42.61000061035156
2025-08-21,42.310001373291016
2025-08-22,43.880001068115234
2025-08-25,44.06999969482422
2025-08-26,44.36000061035156
2025-08-27,44.7599983215332
2025-08-28,43.970001220703125
2025-08-29,41.540000915527344
2025-09-02,40.779998779296875
2025-09-03,40.099998474121094
2025-09-04,40.70000076293945
2025-09-05,40.40999984741211
2025-09-08,40.040000915527344
2025-09-09,42.91999816894531
2025-09-10,43.90999984741211
2025-09-11,43.95000076293945
2025-09-12,45.0
2025-09-15,45.380001068115234
2025-09-16,44.90999984741211
2025-09-17,44.900001525878906
2025-09-18,45.939998626708984
2025-09-19,45.810001373291016
2025-09-22,46.869998931884766
2025-09-23,46.9900016784668
2025-09-24,46.20000076293945
2025-09-25,46.2400016784668
2025-09-26,45.81999969482422
2025-09-29,46.36000061035156
2025-09-30,47.939998626708984
2025-10-01,52.38999938964844
2025-10-02,52.5
2025-10-03,51.959999084472656
2025-10-06,54.619998931884766
2025-10-07,55.06999969482422
2025-10-08,58.68000030517578
2025-10-09,57.97999954223633
2025-10-10,52.86000061035156
2025-10-13,54.75
2025-10-14,53.11000061035156
2025-10-15,53.939998626708984
2025-10-16,53.84000015258789
2025-10-17,52.18000030517578
2025-10-20,55.040000915527344
2025-10-21,54.81999969482422
2025-10-22,52.5
2025-10-23,47.91999816894531
2025-10-24,48.290000915527344
2025-10-27,51.56999969482422
2025-10-28,52.36000061035156
2025-10-29,52.689998626708984
2025-10-30,50.369998931884766
2025-10-31,51.959999084472656
2025-11-03,50.75
2025-11-04,47.400001525878906
2025-11-05,42.029998779296875
2025-11-06,40.34000015258789
2025-11-07,39.7599983215332
2025-11-10,40.189998626708984
2025-11-11,38.81999969482422
2025-11-12,37.90999984741211
2025-11-13,35.09000015258789
2025-11-14,36.41999816894531
2025-11-17,34.099998474121094
2025-11-18,34.900001525878906
2025-11-19,33.72999954223633
2025-11-20,31.559999465942383
2025-11-21,32.189998626708984
2025-11-24,33.31999969482422
2025-11-25,32.47999954223633
2025-11-26,32.83000183105469
2025-11-28,33.849998474121094
2025-12-01,33.40999984741211
2025-12-02,32.91999816894531
2025-12-03,33.68000030517578
2025-12-04,34.22999954223633
2025-12-05,34.689998626708984
2025-12-08,35.369998931884766
2025-12-09,35.02000045776367
2025-12-10,34.900001525878906
2025-12-11,34.02000045776367
2025-12-12,32.33000183105469
2025-12-15,31.3700008392334
2025-12-16,31.65999984741211
2025-12-17,29.84000015258789
2025-12-18,29.3700008392334
2025-12-19,31.110000610351562
2025-12-22,31.06999969482422
2025-12-23,30.760000228881836
2025-12-24,30.549999237060547
2025-12-26,30.639999389648438
2025-12-29,30.079999923706055
2025-12-30,29.649999618530273
