Date,FAST
2017-07-20,10.767499923706055
2017-07-21,10.602499961853027
2017-07-24,10.757499694824219
2017-07-25,11.020000457763672
2017-07-26,10.97249984741211
2017-07-27,10.949999809265137
2017-07-28,10.887499809265137
2017-07-31,10.739999771118164
2017-08-01,10.7475004196167
2017-08-02,10.744999885559082
2017-08-03,10.642499923706055
2017-08-04,10.96500015258789
2017-08-07,10.767499923706055
2017-08-08,10.6225004196167
2017-08-09,10.774999618530273
2017-08-10,10.59000015258789
2017-08-11,10.65250015258789
2017-08-14,10.795000076293945
2017-08-15,10.6899995803833
2017-08-16,10.772500038146973
2017-08-17,10.40250015258789
2017-08-18,10.170000076293945
2017-08-21,9.992500305175781
2017-08-22,10.350000381469727
2017-08-23,10.289999961853027
2017-08-24,10.287500381469727
2017-08-25,10.364999771118164
2017-08-28,10.395000457763672
2017-08-29,10.352499961853027
2017-08-30,10.515000343322754
2017-08-31,10.667499542236328
2017-09-01,10.619999885559082
2017-09-05,10.510000228881836
2017-09-06,10.592499732971191
2017-09-07,10.482500076293945
2017-09-08,10.672499656677246
2017-09-11,10.739999771118164
2017-09-12,10.887499809265137
2017-09-13,10.887499809265137
2017-09-14,10.890000343322754
2017-09-15,10.982500076293945
2017-09-18,11.024999618530273
2017-09-19,11.050000190734863
2017-09-20,11.140000343322754
2017-09-21,11.1225004196167
2017-09-22,11.0625
2017-09-25,11.132499694824219
2017-09-26,11.3100004196167
2017-09-27,11.382499694824219
2017-09-28,11.432499885559082
2017-09-29,11.395000457763672
2017-10-02,11.4399995803833
2017-10-03,11.449999809265137
2017-10-04,11.412500381469727
2017-10-05,11.510000228881836
2017-10-06,11.507499694824219
2017-10-09,11.447500228881836
2017-10-10,11.21500015258789
2017-10-11,11.1274995803833
2017-10-12,11.484999656677246
2017-10-13,11.645000457763672
2017-10-16,11.8149995803833
2017-10-17,11.984999656677246
2017-10-18,12.112500190734863
2017-10-19,12.0649995803833
2017-10-20,12.09749984741211
2017-10-23,12.229999542236328
2017-10-24,11.710000038146973
2017-10-25,11.65999984741211
2017-10-26,11.8725004196167
2017-10-27,11.797499656677246
2017-10-30,11.697500228881836
2017-10-31,11.742500305175781
2017-11-01,11.694999694824219
2017-11-02,11.895000457763672
2017-11-03,11.977499961853027
2017-11-06,12.015000343322754
2017-11-07,12.010000228881836
2017-11-08,12.117500305175781
2017-11-09,11.885000228881836
2017-11-10,11.897500038146973
2017-11-13,11.807499885559082
2017-11-14,11.867500305175781
2017-11-15,11.892499923706055
2017-11-16,12.117500305175781
2017-11-17,12.117500305175781
2017-11-20,12.02750015258789
2017-11-21,12.112500190734863
2017-11-22,12.1875
2017-11-24,12.267499923706055
2017-11-27,12.237500190734863
2017-11-28,12.600000381469727
2017-11-29,12.8100004196167
2017-11-30,13.09749984741211
2017-12-01,13.045000076293945
2017-12-04,13.720000267028809
2017-12-05,13.47249984741211
2017-12-06,13.357500076293945
2017-12-07,13.460000038146973
2017-12-08,13.444999694824219
2017-12-11,13.454999923706055
2017-12-12,13.239999771118164
2017-12-13,13.27750015258789
2017-12-14,13.135000228881836
2017-12-15,13.319999694824219
2017-12-18,13.427499771118164
2017-12-19,13.332500457763672
2017-12-20,13.387499809265137
2017-12-21,13.52750015258789
2017-12-22,13.512499809265137
2017-12-26,13.532500267028809
2017-12-27,13.677499771118164
2017-12-28,13.78499984741211
2017-12-29,13.672499656677246
2018-01-02,13.635000228881836
2018-01-03,13.640000343322754
2018-01-04,13.694999694824219
2018-01-05,13.72249984741211
2018-01-08,13.867500305175781
2018-01-09,13.84000015258789
2018-01-10,13.602499961853027
2018-01-11,13.772500038146973
2018-01-12,13.897500038146973
2018-01-16,13.859999656677246
2018-01-17,13.050000190734863
2018-01-18,13.322500228881836
2018-01-19,13.4375
2018-01-22,13.582500457763672
2018-01-23,13.602499961853027
2018-01-24,14.21500015258789
2018-01-25,14.274999618530273
2018-01-26,14.422499656677246
2018-01-29,14.117500305175781
2018-01-30,13.957500457763672
2018-01-31,13.739999771118164
2018-02-01,13.625
2018-02-02,13.390000343322754
2018-02-05,13.015000343322754
2018-02-06,13.255000114440918
2018-02-07,13.3100004196167
2018-02-08,13.037500381469727
2018-02-09,13.369999885559082
2018-02-12,13.210000038146973
2018-02-13,13.392499923706055
2018-02-14,13.662500381469727
2018-02-15,13.917499542236328
2018-02-16,13.6875
2018-02-20,13.5600004196167
2018-02-21,13.595000267028809
2018-02-22,13.547499656677246
2018-02-23,13.800000190734863
2018-02-26,14.015000343322754
2018-02-27,13.837499618530273
2018-02-28,13.680000305175781
2018-03-01,13.447500228881836
2018-03-02,13.602499961853027
2018-03-05,13.817500114440918
2018-03-06,14.117500305175781
2018-03-07,14.15999984741211
2018-03-08,14.130000114440918
2018-03-09,14.492500305175781
2018-03-12,14.452500343322754
2018-03-13,14.4399995803833
2018-03-14,14.342499732971191
2018-03-15,14.40250015258789
2018-03-16,14.59000015258789
2018-03-19,14.3149995803833
2018-03-20,14.079999923706055
2018-03-21,14.204999923706055
2018-03-22,13.819999694824219
2018-03-23,13.462499618530273
2018-03-26,13.732500076293945
2018-03-27,13.212499618530273
2018-03-28,13.295000076293945
2018-03-29,13.647500038146973
2018-04-02,13.302499771118164
2018-04-03,13.572500228881836
2018-04-04,13.720000267028809
2018-04-05,13.897500038146973
2018-04-06,13.412500381469727
2018-04-09,13.412500381469727
2018-04-10,13.604999542236328
2018-04-11,12.762499809265137
2018-04-12,12.677499771118164
2018-04-13,12.520000457763672
2018-04-16,12.667499542236328
2018-04-17,12.632499694824219
2018-04-18,12.670000076293945
2018-04-19,12.645000457763672
2018-04-20,12.6225004196167
2018-04-23,12.592499732971191
2018-04-24,12.27750015258789
2018-04-25,12.392499923706055
2018-04-26,12.46500015258789
2018-04-27,12.755000114440918
2018-04-30,12.4975004196167
2018-05-01,12.34000015258789
2018-05-02,12.289999961853027
2018-05-03,12.3725004196167
2018-05-04,12.662500381469727
2018-05-07,12.850000381469727
2018-05-08,12.827500343322754
2018-05-09,12.8774995803833
2018-05-10,12.832500457763672
2018-05-11,12.944999694824219
2018-05-14,12.944999694824219
2018-05-15,13.125
2018-05-16,13.255000114440918
2018-05-17,13.217499732971191
2018-05-18,13.1899995803833
2018-05-21,13.442500114440918
2018-05-22,13.175000190734863
2018-05-23,13.140000343322754
2018-05-24,13.199999809265137
2018-05-25,13.125
2018-05-29,13.125
2018-05-30,13.170000076293945
2018-05-31,13.307499885559082
2018-06-01,13.407500267028809
2018-06-04,13.367500305175781
2018-06-05,13.5649995803833
2018-06-06,13.022500038146973
2018-06-07,13.234999656677246
2018-06-08,13.204999923706055
2018-06-11,13.210000038146973
2018-06-12,13.369999885559082
2018-06-13,13.255000114440918
2018-06-14,13.197500228881836
2018-06-15,13.172499656677246
2018-06-18,13.092499732971191
2018-06-19,13.029999732971191
2018-06-20,13.1899995803833
2018-06-21,12.720000267028809
2018-06-22,12.647500038146973
2018-06-25,12.462499618530273
2018-06-26,12.354999542236328
2018-06-27,12.177499771118164
2018-06-28,12.1875
2018-06-29,12.032500267028809
2018-07-02,12.0
2018-07-03,11.922499656677246
2018-07-05,12.020000457763672
2018-07-06,12.052499771118164
2018-07-09,12.404999732971191
2018-07-10,12.382499694824219
2018-07-11,13.6274995803833
2018-07-12,13.829999923706055
2018-07-13,13.8100004196167
2018-07-16,13.857500076293945
2018-07-17,13.984999656677246
2018-07-18,14.109999656677246
2018-07-19,14.204999923706055
2018-07-20,14.364999771118164
2018-07-23,14.475000381469727
2018-07-24,14.154999732971191
2018-07-25,14.380000114440918
2018-07-26,14.1875
2018-07-27,14.1274995803833
2018-07-30,14.020000457763672
2018-07-31,14.232500076293945
2018-08-01,13.917499542236328
2018-08-02,14.104999542236328
2018-08-03,14.0649995803833
2018-08-06,14.1875
2018-08-07,14.322500228881836
2018-08-08,14.447500228881836
2018-08-09,14.3774995803833
2018-08-10,14.427499771118164
2018-08-13,14.335000038146973
2018-08-14,14.585000038146973
2018-08-15,14.602499961853027
2018-08-16,14.827500343322754
2018-08-17,14.8774995803833
2018-08-20,15.03499984741211
2018-08-21,15.217499732971191
2018-08-22,15.1850004196167
2018-08-23,15.087499618530273
2018-08-24,14.869999885559082
2018-08-27,14.755000114440918
2018-08-28,14.6875
2018-08-29,14.702500343322754
2018-08-30,14.542499542236328
2018-08-31,14.59000015258789
2018-09-04,14.760000228881836
2018-09-05,14.772500038146973
2018-09-06,14.7524995803833
2018-09-07,14.300000190734863
2018-09-10,14.542499542236328
2018-09-11,14.779999732971191
2018-09-12,14.6899995803833
2018-09-13,14.75
2018-09-14,14.4399995803833
2018-09-17,14.427499771118164
2018-09-18,14.520000457763672
2018-09-19,14.555000305175781
2018-09-20,14.677499771118164
2018-09-21,14.725000381469727
2018-09-24,14.425000190734863
2018-09-25,14.4975004196167
2018-09-26,14.442500114440918
2018-09-27,14.517499923706055
2018-09-28,14.505000114440918
2018-10-01,14.487500190734863
2018-10-02,14.46500015258789
2018-10-03,14.520000457763672
2018-10-04,14.197500228881836
2018-10-05,14.1225004196167
2018-10-08,14.170000076293945
2018-10-09,13.90999984741211
2018-10-10,12.917499542236328
2018-10-11,12.8125
2018-10-12,13.017499923706055
2018-10-15,13.167499542236328
2018-10-16,13.237500190734863
2018-10-17,13.162500381469727
2018-10-18,13.135000228881836
2018-10-19,13.0
2018-10-22,12.885000228881836
2018-10-23,12.595000267028809
2018-10-24,12.164999961853027
2018-10-25,12.327500343322754
2018-10-26,12.337499618530273
2018-10-29,12.3100004196167
2018-10-30,12.829999923706055
2018-10-31,12.852499961853027
2018-11-01,12.952500343322754
2018-11-02,13.1899995803833
2018-11-05,13.15999984741211
2018-11-06,13.375
2018-11-07,13.672499656677246
2018-11-08,13.782500267028809
2018-11-09,13.6899995803833
2018-11-12,13.529999732971191
2018-11-13,13.677499771118164
2018-11-14,13.96500015258789
2018-11-15,14.2524995803833
2018-11-16,14.387499809265137
2018-11-19,14.369999885559082
2018-11-20,13.845000267028809
2018-11-21,14.182499885559082
2018-11-23,13.96500015258789
2018-11-26,14.407500267028809
2018-11-27,14.332500457763672
2018-11-28,14.767499923706055
2018-11-29,14.8149995803833
2018-11-30,14.8149995803833
2018-12-03,14.932499885559082
2018-12-04,14.317500114440918
2018-12-06,14.324999809265137
2018-12-07,13.8125
2018-12-10,13.654999732971191
2018-12-11,13.72249984741211
2018-12-12,13.692500114440918
2018-12-13,13.682499885559082
2018-12-14,13.467499732971191
2018-12-17,13.242500305175781
2018-12-18,13.0600004196167
2018-12-19,12.869999885559082
2018-12-20,12.642499923706055
2018-12-21,12.607500076293945
2018-12-24,12.34000015258789
2018-12-26,12.899999618530273
2018-12-27,13.032500267028809
2018-12-28,13.015000343322754
2018-12-31,13.072500228881836
2019-01-02,12.852499961853027
2019-01-03,12.487500190734863
2019-01-04,13.0
2019-01-07,13.095000267028809
2019-01-08,13.4350004196167
2019-01-09,13.47249984741211
2019-01-10,13.619999885559082
2019-01-11,13.710000038146973
2019-01-14,13.517499923706055
2019-01-15,13.647500038146973
2019-01-16,13.529999732971191
2019-01-17,14.335000038146973
2019-01-18,14.837499618530273
2019-01-22,14.774999618530273
2019-01-23,14.725000381469727
2019-01-24,14.702500343322754
2019-01-25,14.882499694824219
2019-01-28,14.84749984741211
2019-01-29,14.992500305175781
2019-01-30,15.047499656677246
2019-01-31,15.114999771118164
2019-02-01,15.137499809265137
2019-02-04,15.354999542236328
2019-02-05,15.404999732971191
2019-02-06,15.380000114440918
2019-02-07,15.1875
2019-02-08,15.170000076293945
2019-02-11,15.467499732971191
2019-02-12,15.71500015258789
2019-02-13,15.7524995803833
2019-02-14,15.592499732971191
2019-02-15,15.742500305175781
2019-02-19,15.614999771118164
2019-02-20,15.524999618530273
2019-02-21,15.612500190734863
2019-02-22,15.664999961853027
2019-02-25,15.725000381469727
2019-02-26,15.702500343322754
2019-02-27,15.880000114440918
2019-02-28,15.734999656677246
2019-03-01,15.557499885559082
2019-03-04,15.662500381469727
2019-03-05,15.492500305175781
2019-03-06,15.507499694824219
2019-03-07,15.380000114440918
2019-03-08,15.357500076293945
2019-03-11,15.430000305175781
2019-03-12,15.542499542236328
2019-03-13,15.670000076293945
2019-03-14,15.547499656677246
2019-03-15,15.569999694824219
2019-03-18,15.789999961853027
2019-03-19,15.657500267028809
2019-03-20,15.657500267028809
2019-03-21,15.970000267028809
2019-03-22,15.425000190734863
2019-03-25,15.475000381469727
2019-03-26,15.579999923706055
2019-03-27,15.680000305175781
2019-03-28,15.8774995803833
2019-03-29,16.077499389648438
2019-04-01,16.447500228881836
