Date,KSS
2016-01-04,49.54999923706055
2016-01-05,49.779998779296875
2016-01-06,50.04999923706055
2016-01-07,50.86000061035156
2016-01-08,47.880001068115234
2016-01-11,50.08000183105469
2016-01-12,50.22999954223633
2016-01-13,49.97999954223633
2016-01-14,49.20000076293945
2016-01-15,48.150001525878906
2016-01-19,46.380001068115234
2016-01-20,45.650001525878906
2016-01-21,46.9900016784668
2016-01-22,48.15999984741211
2016-01-25,47.36000061035156
2016-01-26,48.59000015258789
2016-01-27,48.709999084472656
2016-01-28,47.9900016784668
2016-01-29,49.75
2016-02-01,49.08000183105469
2016-02-02,50.380001068115234
2016-02-03,51.130001068115234
2016-02-04,41.52000045776367
2016-02-05,42.060001373291016
2016-02-08,42.61000061035156
2016-02-09,41.400001525878906
2016-02-10,40.09000015258789
2016-02-11,39.689998626708984
2016-02-12,40.810001373291016
2016-02-16,42.619998931884766
2016-02-17,43.900001525878906
2016-02-18,44.81999969482422
2016-02-19,44.380001068115234
2016-02-22,44.95000076293945
2016-02-23,44.939998626708984
2016-02-24,45.459999084472656
2016-02-25,46.66999816894531
2016-02-26,46.81999969482422
2016-02-29,46.66999816894531
2016-03-01,46.5099983215332
2016-03-02,46.63999938964844
2016-03-03,46.7400016784668
2016-03-04,47.47999954223633
2016-03-07,48.59000015258789
2016-03-08,48.70000076293945
2016-03-09,49.06999969482422
2016-03-10,49.459999084472656
2016-03-11,49.08000183105469
2016-03-14,49.459999084472656
2016-03-15,47.70000076293945
2016-03-16,47.72999954223633
2016-03-17,48.25
2016-03-18,48.16999816894531
2016-03-21,47.90999984741211
2016-03-22,47.06999969482422
2016-03-23,46.709999084472656
2016-03-24,45.93000030517578
2016-03-28,46.790000915527344
2016-03-29,46.54999923706055
2016-03-30,46.04999923706055
2016-03-31,46.61000061035156
2016-04-01,45.7400016784668
2016-04-04,45.099998474121094
2016-04-05,44.90999984741211
2016-04-06,44.86000061035156
2016-04-07,43.9900016784668
2016-04-08,43.369998931884766
2016-04-11,42.540000915527344
2016-04-12,42.68000030517578
2016-04-13,43.25
2016-04-14,42.900001525878906
2016-04-15,43.369998931884766
2016-04-18,44.09000015258789
2016-04-19,44.849998474121094
2016-04-20,46.130001068115234
2016-04-21,45.43000030517578
2016-04-22,45.459999084472656
2016-04-25,44.959999084472656
2016-04-26,45.7599983215332
2016-04-27,45.97999954223633
2016-04-28,45.5099983215332
2016-04-29,44.29999923706055
2016-05-02,45.06999969482422
2016-05-03,43.880001068115234
2016-05-04,42.439998626708984
2016-05-05,41.65999984741211
2016-05-06,41.369998931884766
2016-05-09,42.16999816894531
2016-05-10,41.18000030517578
2016-05-11,38.70000076293945
2016-05-12,35.150001525878906
2016-05-13,35.7400016784668
2016-05-16,36.209999084472656
2016-05-17,35.220001220703125
2016-05-18,34.560001373291016
2016-05-19,34.939998626708984
2016-05-20,35.849998474121094
2016-05-23,35.59000015258789
2016-05-24,35.38999938964844
2016-05-25,35.88999938964844
2016-05-26,35.56999969482422
2016-05-27,36.11000061035156
2016-05-31,36.040000915527344
2016-06-01,36.16999816894531
2016-06-02,37.380001068115234
2016-06-03,38.04999923706055
2016-06-06,37.34000015258789
2016-06-07,38.040000915527344
2016-06-08,38.150001525878906
2016-06-09,37.439998626708984
2016-06-10,36.79999923706055
2016-06-13,35.31999969482422
2016-06-14,34.4900016784668
2016-06-15,35.189998626708984
2016-06-16,35.04999923706055
2016-06-17,36.349998474121094
2016-06-20,36.63999938964844
2016-06-21,36.84000015258789
2016-06-22,36.790000915527344
2016-06-23,37.52000045776367
2016-06-24,36.15999984741211
2016-06-27,36.5
2016-06-28,37.61000061035156
2016-06-29,37.7400016784668
2016-06-30,37.91999816894531
2016-07-01,37.959999084472656
2016-07-05,36.7400016784668
2016-07-06,37.7599983215332
2016-07-07,38.25
2016-07-08,39.290000915527344
2016-07-11,39.47999954223633
2016-07-12,39.7599983215332
2016-07-13,38.5
2016-07-14,38.61000061035156
2016-07-15,38.61000061035156
2016-07-18,39.060001373291016
2016-07-19,38.970001220703125
2016-07-20,39.58000183105469
2016-07-21,39.5099983215332
2016-07-22,39.470001220703125
2016-07-25,40.15999984741211
2016-07-26,41.04999923706055
2016-07-27,40.70000076293945
2016-07-28,41.029998779296875
2016-07-29,41.59000015258789
2016-08-01,41.13999938964844
2016-08-02,37.869998931884766
2016-08-03,38.720001220703125
2016-08-04,38.849998474121094
2016-08-05,39.29999923706055
2016-08-08,39.369998931884766
2016-08-09,37.70000076293945
2016-08-10,38.040000915527344
2016-08-11,44.189998626708984
2016-08-12,44.939998626708984
2016-08-15,46.0099983215332
2016-08-16,46.08000183105469
2016-08-17,45.130001068115234
2016-08-18,45.7400016784668
2016-08-19,45.41999816894531
2016-08-22,44.2599983215332
2016-08-23,45.02000045776367
2016-08-24,44.970001220703125
2016-08-25,44.68000030517578
2016-08-26,44.540000915527344
2016-08-29,45.2599983215332
2016-08-30,44.93000030517578
2016-08-31,44.380001068115234
2016-09-01,43.91999816894531
2016-09-02,43.529998779296875
2016-09-06,43.18000030517578
2016-09-07,44.16999816894531
2016-09-08,43.0099983215332
2016-09-09,42.88999938964844
2016-09-12,43.65999984741211
2016-09-13,42.77000045776367
2016-09-14,42.41999816894531
2016-09-15,42.709999084472656
2016-09-16,42.970001220703125
2016-09-19,43.70000076293945
2016-09-20,43.66999816894531
2016-09-21,44.34000015258789
2016-09-22,43.5099983215332
2016-09-23,43.36000061035156
2016-09-26,42.68000030517578
2016-09-27,42.70000076293945
2016-09-28,42.5099983215332
2016-09-29,42.79999923706055
2016-09-30,43.75
2016-10-03,42.869998931884766
2016-10-04,43.2599983215332
2016-10-05,44.33000183105469
2016-10-06,44.970001220703125
2016-10-07,46.130001068115234
2016-10-10,46.150001525878906
2016-10-11,45.900001525878906
2016-10-12,45.970001220703125
2016-10-13,45.119998931884766
2016-10-14,43.68000030517578
2016-10-17,43.220001220703125
2016-10-18,43.040000915527344
2016-10-19,43.83000183105469
2016-10-20,44.02000045776367
2016-10-21,45.04999923706055
2016-10-24,44.439998626708984
2016-10-25,43.5099983215332
2016-10-26,43.75
2016-10-27,43.70000076293945
2016-10-28,44.119998931884766
2016-10-31,43.75
2016-11-01,43.689998626708984
2016-11-02,43.150001525878906
2016-11-03,42.689998626708984
2016-11-04,42.81999969482422
2016-11-07,43.84000015258789
2016-11-08,43.970001220703125
2016-11-09,45.70000076293945
2016-11-10,50.970001220703125
2016-11-11,53.220001220703125
2016-11-14,53.790000915527344
2016-11-15,52.86000061035156
2016-11-16,53.779998779296875
2016-11-17,54.5099983215332
2016-11-18,54.56999969482422
2016-11-21,54.560001373291016
2016-11-22,55.65999984741211
2016-11-23,55.529998779296875
2016-11-25,54.810001373291016
2016-11-28,54.04999923706055
2016-11-29,54.13999938964844
2016-11-30,53.83000183105469
2016-12-01,54.91999816894531
2016-12-02,55.220001220703125
2016-12-05,54.5099983215332
2016-12-06,55.0
2016-12-07,57.81999969482422
2016-12-08,59.43000030517578
2016-12-09,57.5
2016-12-12,55.630001068115234
2016-12-13,55.310001373291016
2016-12-14,55.5099983215332
2016-12-15,55.56999969482422
2016-12-16,51.13999938964844
2016-12-19,52.08000183105469
2016-12-20,53.58000183105469
2016-12-21,52.54999923706055
2016-12-22,49.939998626708984
2016-12-23,49.86000061035156
2016-12-27,49.79999923706055
2016-12-28,49.810001373291016
2016-12-29,50.060001373291016
2016-12-30,49.380001068115234
2017-01-03,49.779998779296875
2017-01-04,51.880001068115234
2017-01-05,42.0099983215332
2017-01-06,41.43000030517578
2017-01-09,40.959999084472656
2017-01-10,41.209999084472656
2017-01-11,40.880001068115234
2017-01-12,41.310001373291016
2017-01-13,40.790000915527344
2017-01-17,41.380001068115234
2017-01-18,41.209999084472656
2017-01-19,40.22999954223633
2017-01-20,40.529998779296875
2017-01-23,40.11000061035156
2017-01-24,40.2599983215332
2017-01-25,40.22999954223633
2017-01-26,40.25
2017-01-27,39.0
2017-01-30,39.709999084472656
2017-01-31,39.83000183105469
2017-02-01,39.47999954223633
2017-02-02,39.79999923706055
2017-02-03,40.16999816894531
2017-02-06,39.220001220703125
2017-02-07,39.150001525878906
2017-02-08,40.84000015258789
2017-02-09,42.099998474121094
2017-02-10,42.040000915527344
2017-02-13,41.34000015258789
2017-02-14,42.63999938964844
2017-02-15,42.849998474121094
2017-02-16,41.529998779296875
2017-02-17,41.970001220703125
2017-02-21,41.779998779296875
2017-02-22,41.779998779296875
2017-02-23,40.90999984741211
2017-02-24,42.9900016784668
2017-02-27,43.790000915527344
2017-02-28,42.619998931884766
2017-03-01,41.97999954223633
2017-03-02,42.130001068115234
2017-03-03,41.34000015258789
2017-03-06,39.400001525878906
2017-03-07,39.5099983215332
2017-03-08,40.5099983215332
2017-03-09,39.779998779296875
2017-03-10,40.459999084472656
2017-03-13,39.810001373291016
2017-03-14,39.849998474121094
2017-03-15,39.720001220703125
2017-03-16,40.4900016784668
2017-03-17,40.4900016784668
2017-03-20,38.560001373291016
2017-03-21,37.63999938964844
2017-03-22,37.72999954223633
2017-03-23,37.5099983215332
2017-03-24,37.40999984741211
2017-03-27,37.560001373291016
2017-03-28,38.45000076293945
2017-03-29,40.189998626708984
2017-03-30,40.43000030517578
2017-03-31,39.810001373291016
2017-04-03,39.150001525878906
2017-04-04,37.689998626708984
2017-04-05,37.5099983215332
2017-04-06,39.59000015258789
2017-04-07,39.20000076293945
2017-04-10,39.83000183105469
2017-04-11,40.22999954223633
2017-04-12,40.150001525878906
2017-04-13,39.45000076293945
2017-04-17,38.90999984741211
2017-04-18,38.83000183105469
2017-04-19,39.18000030517578
2017-04-20,40.7599983215332
2017-04-21,40.06999969482422
2017-04-24,39.709999084472656
2017-04-25,39.380001068115234
2017-04-26,39.52000045776367
2017-04-27,39.880001068115234
2017-04-28,39.029998779296875
2017-05-01,38.0099983215332
2017-05-02,39.15999984741211
2017-05-03,39.91999816894531
2017-05-04,39.349998474121094
2017-05-05,40.119998931884766
2017-05-08,39.290000915527344
2017-05-09,39.81999969482422
2017-05-10,40.31999969482422
2017-05-11,37.15999984741211
2017-05-12,36.4900016784668
2017-05-15,36.970001220703125
2017-05-16,36.81999969482422
2017-05-17,37.09000015258789
2017-05-18,37.04999923706055
2017-05-19,37.439998626708984
2017-05-22,38.02000045776367
2017-05-23,37.790000915527344
2017-05-24,37.93000030517578
2017-05-25,38.869998931884766
2017-05-26,38.72999954223633
2017-05-30,38.790000915527344
2017-05-31,38.43000030517578
2017-06-01,39.43000030517578
2017-06-02,38.97999954223633
2017-06-05,37.91999816894531
2017-06-06,35.72999954223633
2017-06-07,36.150001525878906
2017-06-08,35.31999969482422
2017-06-09,37.869998931884766
2017-06-12,38.099998474121094
2017-06-13,38.040000915527344
2017-06-14,37.65999984741211
2017-06-15,37.279998779296875
2017-06-16,37.380001068115234
2017-06-19,37.529998779296875
2017-06-20,36.029998779296875
2017-06-21,35.560001373291016
2017-06-22,36.29999923706055
2017-06-23,37.029998779296875
2017-06-26,37.52000045776367
2017-06-27,38.40999984741211
2017-06-28,38.43000030517578
2017-06-29,37.970001220703125
2017-06-30,38.66999816894531
2017-07-03,39.59000015258789
2017-07-05,39.310001373291016
2017-07-06,38.290000915527344
2017-07-07,38.2400016784668
2017-07-10,36.630001068115234
2017-07-11,36.90999984741211
2017-07-12,37.150001525878906
2017-07-13,38.93000030517578
2017-07-14,38.810001373291016
2017-07-17,39.869998931884766
2017-07-18,39.709999084472656
2017-07-19,39.72999954223633
2017-07-20,39.9900016784668
2017-07-21,40.459999084472656
2017-07-24,39.36000061035156
2017-07-25,39.970001220703125
2017-07-26,40.25
2017-07-27,41.52000045776367
2017-07-28,41.2400016784668
2017-07-31,41.349998474121094
2017-08-01,41.560001373291016
2017-08-02,41.09000015258789
2017-08-03,42.0099983215332
2017-08-04,41.88999938964844
2017-08-07,42.720001220703125
2017-08-08,42.81999969482422
2017-08-09,41.93000030517578
2017-08-10,39.5
2017-08-11,38.63999938964844
2017-08-14,38.689998626708984
2017-08-15,38.130001068115234
2017-08-16,37.88999938964844
2017-08-17,37.11000061035156
2017-08-18,37.279998779296875
2017-08-21,37.34000015258789
2017-08-22,38.15999984741211
2017-08-23,38.279998779296875
2017-08-24,38.45000076293945
2017-08-25,39.220001220703125
2017-08-28,39.54999923706055
2017-08-29,39.150001525878906
2017-08-30,39.709999084472656
2017-08-31,39.779998779296875
2017-09-01,40.099998474121094
2017-09-05,40.38999938964844
2017-09-06,42.369998931884766
2017-09-07,42.400001525878906
2017-09-08,42.0
2017-09-11,43.380001068115234
2017-09-12,43.709999084472656
2017-09-13,44.0099983215332
2017-09-14,44.43000030517578
2017-09-15,45.130001068115234
2017-09-18,44.88999938964844
2017-09-19,45.380001068115234
2017-09-20,45.0
2017-09-21,44.939998626708984
2017-09-22,46.06999969482422
2017-09-25,46.209999084472656
2017-09-26,46.27000045776367
2017-09-27,46.34000015258789
2017-09-28,45.939998626708984
2017-09-29,45.650001525878906
2017-10-02,44.619998931884766
2017-10-03,44.459999084472656
2017-10-04,43.84000015258789
2017-10-05,44.27000045776367
2017-10-06,43.34000015258789
2017-10-09,42.9900016784668
2017-10-10,43.2599983215332
2017-10-11,43.220001220703125
2017-10-12,42.31999969482422
2017-10-13,42.13999938964844
2017-10-16,42.86000061035156
2017-10-17,43.29999923706055
2017-10-18,43.630001068115234
2017-10-19,43.86000061035156
2017-10-20,44.4900016784668
2017-10-23,44.15999984741211
2017-10-24,43.959999084472656
2017-10-25,43.790000915527344
2017-10-26,44.63999938964844
2017-10-27,42.58000183105469
2017-10-30,41.5
2017-10-31,41.7599983215332
2017-11-01,41.900001525878906
2017-11-02,42.2400016784668
2017-11-03,42.029998779296875
2017-11-06,42.619998931884766
2017-11-07,40.689998626708984
2017-11-08,40.790000915527344
2017-11-09,41.16999816894531
2017-11-10,43.040000915527344
2017-11-13,41.18000030517578
2017-11-14,42.20000076293945
2017-11-15,42.27000045776367
2017-11-16,42.25
2017-11-17,43.720001220703125
2017-11-20,44.31999969482422
2017-11-21,44.209999084472656
2017-11-22,44.630001068115234
2017-11-24,45.09000015258789
2017-11-27,45.209999084472656
2017-11-28,46.0099983215332
2017-11-29,47.70000076293945
2017-11-30,47.970001220703125
2017-12-01,48.04999923706055
2017-12-04,50.150001525878906
2017-12-05,48.2599983215332
2017-12-06,48.13999938964844
2017-12-07,48.880001068115234
2017-12-08,49.779998779296875
2017-12-11,50.459999084472656
2017-12-12,50.290000915527344
2017-12-13,50.720001220703125
2017-12-14,49.779998779296875
2017-12-15,51.349998474121094
2017-12-18,53.279998779296875
2017-12-19,52.880001068115234
2017-12-20,53.130001068115234
2017-12-21,53.470001220703125
2017-12-22,53.65999984741211
2017-12-26,56.869998931884766
2017-12-27,55.290000915527344
2017-12-28,54.68000030517578
2017-12-29,54.22999954223633
2018-01-02,56.349998474121094
2018-01-03,55.65999984741211
2018-01-04,54.68000030517578
2018-01-05,54.36000061035156
2018-01-08,56.900001525878906
2018-01-09,57.02000045776367
2018-01-10,58.84000015258789
2018-01-11,61.119998931884766
2018-01-12,63.869998931884766
2018-01-16,63.400001525878906
2018-01-17,64.58999633789062
2018-01-18,64.8499984741211
2018-01-19,67.54000091552734
2018-01-22,68.16999816894531
2018-01-23,68.83000183105469
2018-01-24,67.69999694824219
2018-01-25,66.79000091552734
2018-01-26,68.36000061035156
2018-01-29,67.94999694824219
2018-01-30,65.87999725341797
2018-01-31,64.7699966430664
2018-02-01,65.08999633789062
2018-02-02,63.470001220703125
2018-02-05,61.13999938964844
2018-02-06,62.75
2018-02-07,62.91999816894531
2018-02-08,60.34000015258789
2018-02-09,61.470001220703125
2018-02-12,61.119998931884766
2018-02-13,62.900001525878906
2018-02-14,64.56999969482422
2018-02-15,65.1500015258789
2018-02-16,65.61000061035156
2018-02-20,64.37000274658203
2018-02-21,63.439998626708984
2018-02-22,64.75
2018-02-23,66.47000122070312
2018-02-26,67.0999984741211
2018-02-27,65.0
2018-02-28,66.08999633789062
2018-03-01,62.75
2018-03-02,66.5
2018-03-05,66.08999633789062
2018-03-06,66.81999969482422
2018-03-07,65.18000030517578
2018-03-08,62.189998626708984
2018-03-09,62.970001220703125
2018-03-12,63.029998779296875
2018-03-13,64.11000061035156
2018-03-14,62.25
2018-03-15,61.4900016784668
2018-03-16,63.130001068115234
2018-03-19,63.54999923706055
2018-03-20,64.16000366210938
2018-03-21,63.7400016784668
2018-03-22,63.0099983215332
2018-03-23,61.97999954223633
2018-03-26,63.77000045776367
2018-03-27,62.79999923706055
2018-03-28,64.55999755859375
2018-03-29,65.51000213623047
2018-04-02,62.68000030517578
2018-04-03,63.65999984741211
2018-04-04,65.51000213623047
2018-04-05,66.91000366210938
2018-04-06,64.0
2018-04-09,63.43000030517578
2018-04-10,63.63999938964844
2018-04-11,63.380001068115234
2018-04-12,63.060001373291016
2018-04-13,61.34000015258789
2018-04-16,62.06999969482422
2018-04-17,61.77000045776367
2018-04-18,61.189998626708984
2018-04-19,60.119998931884766
2018-04-20,58.380001068115234
2018-04-23,59.630001068115234
2018-04-24,59.22999954223633
2018-04-25,60.0
2018-04-26,60.849998474121094
2018-04-27,62.33000183105469
2018-04-30,62.119998931884766
2018-05-01,61.9900016784668
2018-05-02,63.029998779296875
2018-05-03,63.189998626708984
2018-05-04,63.099998474121094
2018-05-07,60.380001068115234
2018-05-08,61.0099983215332
2018-05-09,61.38999938964844
2018-05-10,60.529998779296875
2018-05-11,60.22999954223633
2018-05-14,61.18000030517578
2018-05-15,63.189998626708984
2018-05-16,64.41999816894531
2018-05-17,63.720001220703125
2018-05-18,63.66999816894531
2018-05-21,65.47000122070312
2018-05-22,60.61000061035156
2018-05-23,62.2599983215332
2018-05-24,64.51000213623047
2018-05-25,65.27999877929688
2018-05-29,66.69000244140625
2018-05-30,67.91000366210938
2018-05-31,66.75
2018-06-01,68.37000274658203
2018-06-04,71.55999755859375
2018-06-05,74.94000244140625
2018-06-06,76.25
2018-06-07,77.81999969482422
2018-06-08,77.76000213623047
2018-06-11,78.19999694824219
2018-06-12,78.31999969482422
2018-06-13,75.72000122070312
2018-06-14,73.27999877929688
2018-06-15,74.0
2018-06-18,74.33000183105469
2018-06-19,75.3499984741211
2018-06-20,76.45999908447266
2018-06-21,77.33000183105469
2018-06-22,73.83999633789062
2018-06-25,72.93000030517578
2018-06-26,74.31999969482422
2018-06-27,73.75
2018-06-28,73.70999908447266
2018-06-29,72.9000015258789
2018-07-02,71.33000183105469
2018-07-03,72.19999694824219
2018-07-05,72.05999755859375
2018-07-06,71.37999725341797
2018-07-09,71.05999755859375
2018-07-10,71.22000122070312
2018-07-11,70.19999694824219
2018-07-12,69.37999725341797
2018-07-13,69.12999725341797
2018-07-16,70.6500015258789
2018-07-17,70.93000030517578
2018-07-18,72.33000183105469
2018-07-19,74.43000030517578
2018-07-20,73.6500015258789
2018-07-23,74.01000213623047
2018-07-24,72.83999633789062
2018-07-25,73.87000274658203
2018-07-26,73.63999938964844
2018-07-27,72.5199966430664
2018-07-30,73.73999786376953
2018-07-31,73.87000274658203
2018-08-01,70.47000122070312
2018-08-02,71.88999938964844
2018-08-03,72.30999755859375
2018-08-06,72.5199966430664
2018-08-07,73.0999984741211
2018-08-08,74.41999816894531
2018-08-09,75.11000061035156
2018-08-10,75.66000366210938
2018-08-13,76.41999816894531
2018-08-14,78.93000030517578
2018-08-15,74.38999938964844
2018-08-16,74.75
2018-08-17,76.44000244140625
2018-08-20,78.8499984741211
2018-08-21,80.19999694824219
2018-08-22,79.04000091552734
2018-08-23,80.69999694824219
2018-08-24,80.86000061035156
2018-08-27,78.8499984741211
2018-08-28,78.87000274658203
2018-08-29,77.33999633789062
2018-08-30,78.27999877929688
2018-08-31,79.11000061035156
2018-09-04,82.05000305175781
2018-09-05,81.08000183105469
2018-09-06,81.05999755859375
2018-09-07,80.25
2018-09-10,81.01000213623047
2018-09-11,80.62999725341797
2018-09-12,81.4000015258789
2018-09-13,80.02999877929688
2018-09-14,80.83999633789062
2018-09-17,79.26000213623047
2018-09-18,79.5999984741211
2018-09-19,79.5199966430664
2018-09-20,76.94999694824219
2018-09-21,75.87999725341797
2018-09-24,74.6500015258789
2018-09-25,74.41000366210938
2018-09-26,75.5999984741211
2018-09-27,74.7300033569336
2018-09-28,74.55000305175781
2018-10-01,76.05000305175781
2018-10-02,73.06999969482422
2018-10-03,72.8499984741211
2018-10-04,71.87999725341797
2018-10-05,72.2300033569336
2018-10-08,71.91999816894531
2018-10-09,70.94000244140625
2018-10-10,71.7300033569336
2018-10-11,70.81999969482422
2018-10-12,72.6500015258789
2018-10-15,71.51000213623047
2018-10-16,73.4000015258789
2018-10-17,70.83999633789062
2018-10-18,71.44999694824219
2018-10-19,71.26000213623047
2018-10-22,73.0199966430664
2018-10-23,73.30999755859375
2018-10-24,72.20999908447266
2018-10-25,73.93000030517578
2018-10-26,73.77999877929688
2018-10-29,75.94000244140625
2018-10-30,78.41999816894531
2018-10-31,75.7300033569336
2018-11-01,75.62000274658203
2018-11-02,76.9000015258789
2018-11-05,79.19999694824219
2018-11-06,80.23999786376953
2018-11-07,80.83000183105469
2018-11-08,81.94999694824219
2018-11-09,81.97000122070312
2018-11-12,80.75
2018-11-13,80.1500015258789
2018-11-14,75.80000305175781
2018-11-15,73.22000122070312
2018-11-16,72.48999786376953
2018-11-19,71.0
2018-11-20,64.44999694824219
2018-11-21,66.30000305175781
2018-11-23,63.83000183105469
2018-11-26,65.66999816894531
2018-11-27,68.12000274658203
2018-11-28,69.13999938964844
2018-11-29,67.0999984741211
2018-11-30,67.16999816894531
2018-12-03,68.0199966430664
2018-12-04,64.9000015258789
2018-12-06,65.62999725341797
2018-12-07,62.47999954223633
2018-12-10,63.83000183105469
2018-12-11,62.95000076293945
2018-12-12,64.01000213623047
2018-12-13,61.18000030517578
2018-12-14,61.2400016784668
2018-12-17,60.91999816894531
2018-12-18,62.40999984741211
2018-12-19,61.65999984741211
2018-12-20,59.970001220703125
2018-12-21,59.400001525878906
2018-12-24,59.790000915527344
2018-12-26,65.91999816894531
2018-12-27,64.81999969482422
2018-12-28,65.05999755859375
2018-12-31,66.33999633789062
2019-01-02,67.80000305175781
2019-01-03,66.37000274658203
2019-01-04,66.41000366210938
2019-01-07,68.01000213623047
2019-01-08,69.18000030517578
2019-01-09,69.9000015258789
2019-01-10,66.54000091552734
2019-01-11,67.2699966430664
2019-01-14,66.63999938964844
2019-01-15,67.26000213623047
2019-01-16,67.45999908447266
2019-01-17,68.83999633789062
2019-01-18,69.94999694824219
2019-01-22,69.30000305175781
2019-01-23,69.48999786376953
2019-01-24,68.33999633789062
2019-01-25,70.69999694824219
2019-01-28,69.43000030517578
2019-01-29,69.55999755859375
2019-01-30,69.0999984741211
2019-01-31,68.69000244140625
2019-02-01,66.69000244140625
2019-02-04,67.0999984741211
2019-02-05,68.12999725341797
2019-02-06,66.81999969482422
2019-02-07,66.54000091552734
2019-02-08,64.86000061035156
2019-02-11,64.37000274658203
2019-02-12,66.12000274658203
2019-02-13,66.51000213623047
2019-02-14,66.02999877929688
2019-02-15,65.93000030517578
2019-02-19,66.23999786376953
2019-02-20,65.44999694824219
2019-02-21,65.22000122070312
2019-02-22,64.37000274658203
2019-02-25,65.86000061035156
2019-02-26,66.2300033569336
2019-02-27,67.8499984741211
2019-02-28,67.52999877929688
2019-03-01,68.0999984741211
2019-03-04,66.47000122070312
2019-03-05,71.33000183105469
2019-03-06,70.0199966430664
2019-03-07,68.97000122070312
2019-03-08,67.7699966430664
2019-03-11,69.55000305175781
2019-03-12,69.69999694824219
2019-03-13,68.58999633789062
2019-03-14,68.47000122070312
2019-03-15,67.9800033569336
2019-03-18,69.11000061035156
2019-03-19,69.11000061035156
2019-03-20,68.06999969482422
2019-03-21,68.41999816894531
2019-03-22,67.02999877929688
2019-03-25,68.7300033569336
2019-03-26,68.9000015258789
2019-03-27,69.94000244140625
2019-03-28,69.05999755859375
