Date,IEX
2020-05-18,154.6300048828125
2020-05-19,151.14999389648438
2020-05-20,152.3699951171875
2020-05-21,151.55999755859375
2020-05-22,150.4499969482422
2020-05-26,155.08999633789062
2020-05-27,159.2100067138672
2020-05-28,157.47000122070312
2020-05-29,159.3699951171875
2020-06-01,158.1199951171875
2020-06-02,159.89999389648438
2020-06-03,165.86000061035156
2020-06-04,163.9600067138672
2020-06-05,167.2899932861328
2020-06-08,166.86000061035156
2020-06-09,162.11000061035156
2020-06-10,160.17999267578125
2020-06-11,151.1199951171875
2020-06-12,152.58999633789062
2020-06-15,152.72000122070312
2020-06-16,154.99000549316406
2020-06-17,154.67999267578125
2020-06-18,153.11000061035156
2020-06-19,153.24000549316406
2020-06-22,153.44000244140625
2020-06-23,154.3000030517578
2020-06-24,148.75999450683594
2020-06-25,152.19000244140625
2020-06-26,154.75999450683594
2020-06-29,154.38999938964844
2020-06-30,158.0399932861328
2020-07-01,155.83999633789062
2020-07-02,157.88999938964844
2020-07-06,160.02999877929688
2020-07-07,158.3300018310547
2020-07-08,157.80999755859375
2020-07-09,157.19000244140625
2020-07-10,156.94000244140625
2020-07-13,159.44000244140625
2020-07-14,162.7899932861328
2020-07-15,168.1199951171875
2020-07-16,168.4600067138672
2020-07-17,169.57000732421875
2020-07-20,168.97999572753906
2020-07-21,170.14999389648438
2020-07-22,169.33999633789062
2020-07-23,170.91000366210938
2020-07-24,167.6699981689453
2020-07-27,169.55999755859375
2020-07-28,165.3800048828125
2020-07-29,166.60000610351562
2020-07-30,164.60000610351562
2020-07-31,164.82000732421875
2020-08-03,166.2899932861328
2020-08-04,165.0500030517578
2020-08-05,166.14999389648438
2020-08-06,166.52000427246094
2020-08-07,167.5399932861328
2020-08-10,171.2100067138672
2020-08-11,174.02000427246094
2020-08-12,176.97999572753906
2020-08-13,174.86000061035156
2020-08-14,176.6999969482422
2020-08-17,174.86000061035156
2020-08-18,176.55999755859375
2020-08-19,175.7899932861328
2020-08-20,176.27999877929688
2020-08-21,178.85000610351562
2020-08-24,180.58999633789062
2020-08-25,179.6999969482422
2020-08-26,180.0
2020-08-27,178.74000549316406
2020-08-28,180.88999938964844
2020-08-31,180.22999572753906
2020-09-01,182.0800018310547
2020-09-02,184.1699981689453
2020-09-03,180.14999389648438
2020-09-04,177.6199951171875
2020-09-08,176.00999450683594
2020-09-09,179.69000244140625
2020-09-10,177.39999389648438
2020-09-11,181.1199951171875
2020-09-14,184.10000610351562
2020-09-15,186.2100067138672
2020-09-16,186.4600067138672
2020-09-17,186.52000427246094
2020-09-18,186.0399932861328
2020-09-21,178.25
2020-09-22,180.33999633789062
2020-09-23,176.50999450683594
2020-09-24,177.75999450683594
2020-09-25,179.02999877929688
2020-09-28,181.32000732421875
2020-09-29,181.75
2020-09-30,182.41000366210938
2020-10-01,178.1199951171875
2020-10-02,179.9199981689453
2020-10-05,182.91000366210938
2020-10-06,183.8000030517578
2020-10-07,189.17999267578125
2020-10-08,190.0
2020-10-09,190.41000366210938
2020-10-12,189.17999267578125
2020-10-13,186.1999969482422
2020-10-14,188.14999389648438
2020-10-15,189.6199951171875
2020-10-16,192.72999572753906
2020-10-19,189.74000549316406
2020-10-20,190.94000244140625
2020-10-21,190.4499969482422
2020-10-22,189.07000732421875
2020-10-23,191.6300048828125
2020-10-26,190.0800018310547
2020-10-27,186.0
2020-10-28,172.57000732421875
2020-10-29,168.72999572753906
2020-10-30,170.38999938964844
2020-11-02,178.75999450683594
2020-11-03,180.4199981689453
2020-11-04,176.89999389648438
2020-11-05,177.77000427246094
2020-11-06,183.02000427246094
2020-11-09,187.80999755859375
2020-11-10,195.9600067138672
2020-11-11,191.44000244140625
2020-11-12,189.0399932861328
2020-11-13,193.1699981689453
2020-11-16,197.25999450683594
2020-11-17,197.19000244140625
2020-11-18,197.4600067138672
2020-11-19,196.07000732421875
2020-11-20,193.97000122070312
2020-11-23,193.3800048828125
2020-11-24,194.49000549316406
2020-11-25,191.6699981689453
2020-11-27,192.36000061035156
2020-11-30,193.14999389648438
2020-12-01,195.13999938964844
2020-12-02,189.8800048828125
2020-12-03,190.25999450683594
2020-12-04,192.77999877929688
2020-12-07,190.9199981689453
2020-12-08,194.0800018310547
2020-12-09,194.4600067138672
2020-12-10,191.8699951171875
2020-12-11,192.92999267578125
2020-12-14,192.6699981689453
2020-12-15,196.39999389648438
2020-12-16,195.38999938964844
2020-12-17,197.8800048828125
2020-12-18,198.5500030517578
2020-12-21,198.3300018310547
2020-12-22,196.38999938964844
2020-12-23,194.80999755859375
2020-12-24,196.55999755859375
2020-12-28,195.91000366210938
2020-12-29,195.22999572753906
2020-12-30,196.6300048828125
2020-12-31,199.1999969482422
2021-01-04,195.30999755859375
2021-01-05,194.92999267578125
2021-01-06,202.17999267578125
2021-01-07,208.24000549316406
2021-01-08,206.9199981689453
2021-01-11,208.57000732421875
2021-01-12,208.35000610351562
2021-01-13,202.9199981689453
2021-01-14,199.27999877929688
2021-01-15,194.0399932861328
2021-01-19,193.42999267578125
2021-01-20,198.27999877929688
2021-01-21,195.52999877929688
2021-01-22,196.5399932861328
2021-01-25,194.1300048828125
2021-01-26,193.42999267578125
2021-01-27,188.3300018310547
2021-01-28,188.77999877929688
2021-01-29,186.19000244140625
2021-02-01,189.4199981689453
2021-02-02,193.8000030517578
2021-02-03,194.7899932861328
2021-02-04,189.6199951171875
2021-02-05,192.35000610351562
2021-02-08,198.42999267578125
2021-02-09,197.55999755859375
2021-02-10,199.36000061035156
2021-02-11,198.0
2021-02-12,199.8699951171875
2021-02-16,197.2899932861328
2021-02-17,193.5
2021-02-18,193.6199951171875
2021-02-19,196.75
2021-02-22,197.3000030517578
2021-02-23,196.80999755859375
2021-02-24,197.92999267578125
2021-02-25,197.11000061035156
2021-02-26,195.1699981689453
2021-03-01,199.91000366210938
2021-03-02,199.77000427246094
2021-03-03,199.17999267578125
2021-03-04,195.1300048828125
2021-03-05,197.9600067138672
2021-03-08,198.74000549316406
2021-03-09,197.63999938964844
2021-03-10,200.24000549316406
2021-03-11,199.02999877929688
2021-03-12,199.35000610351562
2021-03-15,203.4600067138672
2021-03-16,198.74000549316406
2021-03-17,197.22000122070312
2021-03-18,200.4199981689453
2021-03-19,199.13999938964844
2021-03-22,198.16000366210938
2021-03-23,197.8800048828125
2021-03-24,201.33999633789062
2021-03-25,201.6300048828125
2021-03-26,206.5500030517578
2021-03-29,208.13999938964844
2021-03-30,210.4600067138672
2021-03-31,209.32000732421875
2021-04-01,212.25
2021-04-05,214.66000366210938
2021-04-06,215.00999450683594
2021-04-07,214.2899932861328
2021-04-08,215.32000732421875
2021-04-09,217.4199981689453
2021-04-12,218.24000549316406
2021-04-13,216.5399932861328
2021-04-14,215.47000122070312
2021-04-15,218.0500030517578
2021-04-16,220.57000732421875
2021-04-19,219.85000610351562
2021-04-20,222.47000122070312
2021-04-21,224.6300048828125
2021-04-22,224.89999389648438
2021-04-23,225.19000244140625
2021-04-26,225.44000244140625
2021-04-27,226.19000244140625
2021-04-28,225.0
2021-04-29,228.14999389648438
2021-04-30,224.1999969482422
2021-05-03,223.5
2021-05-04,227.33999633789062
2021-05-05,225.69000244140625
2021-05-06,226.33999633789062
2021-05-07,226.0
2021-05-10,226.86000061035156
2021-05-11,224.75
2021-05-12,218.2100067138672
2021-05-13,223.27000427246094
2021-05-14,224.36000061035156
2021-05-17,223.83999633789062
2021-05-18,221.3800048828125
2021-05-19,217.4199981689453
2021-05-20,220.02999877929688
2021-05-21,219.9600067138672
2021-05-24,220.75999450683594
2021-05-25,221.52000427246094
2021-05-26,221.33999633789062
2021-05-27,221.8699951171875
2021-05-28,222.66000366210938
2021-06-01,223.8699951171875
2021-06-02,223.41000366210938
2021-06-03,223.1999969482422
2021-06-04,225.38999938964844
2021-06-07,222.75
2021-06-08,223.17999267578125
2021-06-09,221.00999450683594
2021-06-10,220.00999450683594
2021-06-11,220.25
2021-06-14,220.8300018310547
2021-06-15,222.4600067138672
2021-06-16,217.74000549316406
2021-06-17,214.66000366210938
2021-06-18,211.77999877929688
2021-06-21,217.11000061035156
2021-06-22,217.4600067138672
2021-06-23,217.63999938964844
2021-06-24,218.8000030517578
2021-06-25,219.82000732421875
2021-06-28,219.9199981689453
2021-06-29,220.57000732421875
2021-06-30,220.0500030517578
2021-07-01,219.8699951171875
2021-07-02,221.02000427246094
2021-07-06,219.3699951171875
2021-07-07,223.4499969482422
2021-07-08,220.67999267578125
2021-07-09,224.27000427246094
2021-07-12,224.5
2021-07-13,223.42999267578125
2021-07-14,223.9199981689453
2021-07-15,224.69000244140625
2021-07-16,226.6699981689453
2021-07-19,222.35000610351562
2021-07-20,228.2899932861328
2021-07-21,227.4600067138672
2021-07-22,226.2100067138672
2021-07-23,227.8000030517578
2021-07-26,226.1300048828125
2021-07-27,226.25
2021-07-28,219.6199951171875
2021-07-29,223.0500030517578
2021-07-30,226.69000244140625
2021-08-02,225.94000244140625
2021-08-03,228.77000427246094
2021-08-04,226.77999877929688
2021-08-05,227.11000061035156
2021-08-06,227.6699981689453
2021-08-09,226.3000030517578
2021-08-10,227.0
2021-08-11,227.97999572753906
2021-08-12,226.5
2021-08-13,223.99000549316406
2021-08-16,227.36000061035156
2021-08-17,223.72999572753906
2021-08-18,219.5500030517578
2021-08-19,220.6699981689453
2021-08-20,221.2899932861328
2021-08-23,221.72000122070312
2021-08-24,224.6300048828125
2021-08-25,226.42999267578125
2021-08-26,225.85000610351562
2021-08-27,225.3000030517578
2021-08-30,225.9499969482422
2021-08-31,224.0
2021-09-01,220.6300048828125
2021-09-02,224.22000122070312
2021-09-03,222.57000732421875
2021-09-07,217.1699981689453
2021-09-08,219.10000610351562
2021-09-09,217.74000549316406
2021-09-10,217.16000366210938
2021-09-13,214.47000122070312
2021-09-14,215.9199981689453
2021-09-15,219.1300048828125
2021-09-16,218.3699951171875
2021-09-17,215.75
2021-09-20,214.7100067138672
2021-09-21,213.41000366210938
2021-09-22,215.1999969482422
2021-09-23,217.22999572753906
2021-09-24,216.67999267578125
2021-09-27,215.39999389648438
2021-09-28,211.5800018310547
2021-09-29,213.0
2021-09-30,206.9499969482422
2021-10-01,210.14999389648438
2021-10-04,208.44000244140625
2021-10-05,211.0399932861328
2021-10-06,211.74000549316406
2021-10-07,213.8300018310547
2021-10-08,211.82000732421875
2021-10-11,207.16000366210938
2021-10-12,205.77999877929688
2021-10-13,206.07000732421875
2021-10-14,213.27999877929688
2021-10-15,213.4499969482422
2021-10-18,213.3800048828125
2021-10-19,216.25
2021-10-20,218.08999633789062
2021-10-21,220.25
2021-10-22,221.07000732421875
2021-10-25,221.19000244140625
2021-10-26,219.9600067138672
2021-10-27,222.22000122070312
2021-10-28,222.9600067138672
2021-10-29,222.57000732421875
2021-11-01,223.89999389648438
2021-11-02,231.89999389648438
2021-11-03,230.32000732421875
2021-11-04,233.3800048828125
2021-11-05,234.50999450683594
2021-11-08,235.4600067138672
2021-11-09,235.86000061035156
2021-11-10,235.5399932861328
2021-11-11,233.5800018310547
2021-11-12,235.0500030517578
2021-11-15,234.61000061035156
2021-11-16,236.5
2021-11-17,236.16000366210938
2021-11-18,235.83999633789062
2021-11-19,234.4199981689453
2021-11-22,235.32000732421875
2021-11-23,236.3699951171875
2021-11-24,236.07000732421875
2021-11-26,230.94000244140625
2021-11-29,234.4199981689453
2021-11-30,224.58999633789062
2021-12-01,221.14999389648438
2021-12-02,228.2100067138672
2021-12-03,228.2899932861328
2021-12-06,234.69000244140625
2021-12-07,235.13999938964844
2021-12-08,237.08999633789062
2021-12-09,235.35000610351562
2021-12-10,236.2899932861328
2021-12-13,236.52999877929688
2021-12-14,234.13999938964844
2021-12-15,237.80999755859375
2021-12-16,239.5
2021-12-17,228.72999572753906
2021-12-20,223.49000549316406
2021-12-21,228.4600067138672
2021-12-22,229.0500030517578
2021-12-23,230.63999938964844
2021-12-27,233.6199951171875
2021-12-28,234.97000122070312
2021-12-29,235.8300018310547
2021-12-30,235.42999267578125
2021-12-31,236.32000732421875
2022-01-03,230.69000244140625
2022-01-04,235.52000427246094
2022-01-05,231.35000610351562
2022-01-06,230.6699981689453
2022-01-07,227.57000732421875
2022-01-10,224.83999633789062
2022-01-11,226.16000366210938
2022-01-12,226.92999267578125
2022-01-13,226.2100067138672
2022-01-14,220.30999755859375
2022-01-18,217.61000061035156
2022-01-19,216.10000610351562
2022-01-20,216.10000610351562
2022-01-21,219.14999389648438
2022-01-24,220.60000610351562
2022-01-25,215.47999572753906
2022-01-26,211.67999267578125
2022-01-27,208.6699981689453
2022-01-28,211.2899932861328
2022-01-31,215.44000244140625
2022-02-01,216.22999572753906
2022-02-02,206.5
2022-02-03,202.6199951171875
2022-02-04,197.47999572753906
2022-02-07,197.97999572753906
2022-02-08,197.74000549316406
2022-02-09,198.85000610351562
2022-02-10,194.64999389648438
2022-02-11,189.83999633789062
2022-02-14,191.67999267578125
2022-02-15,191.27000427246094
2022-02-16,189.97999572753906
2022-02-17,188.7100067138672
2022-02-18,189.33999633789062
2022-02-22,188.67999267578125
2022-02-23,185.47999572753906
2022-02-24,188.99000549316406
2022-02-25,192.49000549316406
2022-02-28,191.89999389648438
2022-03-01,188.72000122070312
2022-03-02,193.08999633789062
2022-03-03,194.5399932861328
2022-03-04,192.16000366210938
2022-03-07,188.3800048828125
2022-03-08,183.2899932861328
2022-03-09,191.94000244140625
2022-03-10,188.83999633789062
2022-03-11,189.63999938964844
2022-03-14,189.08999633789062
2022-03-15,192.67999267578125
2022-03-16,196.1300048828125
2022-03-17,197.97000122070312
2022-03-18,198.99000549316406
2022-03-21,198.47000122070312
2022-03-22,197.25
2022-03-23,193.39999389648438
2022-03-24,194.2100067138672
2022-03-25,195.1699981689453
2022-03-28,194.7100067138672
2022-03-29,198.4499969482422
2022-03-30,195.3699951171875
2022-03-31,191.72999572753906
2022-04-01,192.16000366210938
2022-04-04,193.47999572753906
2022-04-05,192.1300048828125
2022-04-06,194.58999633789062
2022-04-07,198.72000122070312
2022-04-08,196.83999633789062
2022-04-11,195.1300048828125
2022-04-12,193.75999450683594
2022-04-13,195.10000610351562
2022-04-14,190.55999755859375
2022-04-18,189.0500030517578
2022-04-19,193.61000061035156
2022-04-20,197.1699981689453
2022-04-21,196.02999877929688
2022-04-22,191.4199981689453
2022-04-25,191.7100067138672
2022-04-26,186.85000610351562
2022-04-27,192.14999389648438
2022-04-28,195.94000244140625
2022-04-29,189.82000732421875
2022-05-02,190.0800018310547
2022-05-03,191.13999938964844
2022-05-04,197.49000549316406
2022-05-05,189.75999450683594
2022-05-06,188.05999755859375
2022-05-09,189.0
2022-05-10,184.7899932861328
2022-05-11,182.5399932861328
2022-05-12,184.47999572753906
2022-05-13,186.1699981689453
2022-05-16,185.47000122070312
2022-05-17,189.1300048828125
2022-05-18,181.52999877929688
2022-05-19,183.19000244140625
2022-05-20,185.49000549316406
2022-05-23,185.5
2022-05-24,187.47000122070312
2022-05-25,185.24000549316406
2022-05-26,189.11000061035156
2022-05-27,192.13999938964844
2022-05-31,191.5500030517578
2022-06-01,191.39999389648438
2022-06-02,196.17999267578125
2022-06-03,195.16000366210938
2022-06-06,195.00999450683594
2022-06-07,196.82000732421875
2022-06-08,194.42999267578125
2022-06-09,191.14999389648438
2022-06-10,185.27999877929688
2022-06-13,180.1199951171875
2022-06-14,179.41000366210938
2022-06-15,179.66000366210938
2022-06-16,173.41000366210938
2022-06-17,173.05999755859375
2022-06-21,176.25
2022-06-22,176.99000549316406
2022-06-23,179.60000610351562
2022-06-24,185.55999755859375
2022-06-27,184.19000244140625
2022-06-28,180.83999633789062
2022-06-29,181.0800018310547
2022-06-30,181.6300048828125
2022-07-01,183.66000366210938
2022-07-05,184.44000244140625
2022-07-06,185.27999877929688
2022-07-07,187.36000061035156
2022-07-08,185.69000244140625
2022-07-11,186.27999877929688
2022-07-12,182.27000427246094
2022-07-13,181.4199981689453
2022-07-14,181.36000061035156
2022-07-15,186.25999450683594
2022-07-18,182.75999450683594
2022-07-19,189.38999938964844
2022-07-20,189.3000030517578
2022-07-21,192.63999938964844
2022-07-22,192.77000427246094
2022-07-25,192.8699951171875
2022-07-26,194.61000061035156
2022-07-27,199.72000122070312
2022-07-28,206.0800018310547
2022-07-29,208.75
2022-08-01,208.3000030517578
2022-08-02,206.6199951171875
2022-08-03,209.85000610351562
2022-08-04,210.92999267578125
2022-08-05,211.92999267578125
2022-08-08,211.1300048828125
2022-08-09,209.4600067138672
2022-08-10,213.72000122070312
2022-08-11,214.02000427246094
2022-08-12,215.1999969482422
2022-08-15,216.1199951171875
2022-08-16,217.41000366210938
2022-08-17,215.89999389648438
2022-08-18,217.6300048828125
2022-08-19,215.5399932861328
2022-08-22,211.00999450683594
2022-08-23,211.42999267578125
2022-08-24,211.42999267578125
2022-08-25,213.4600067138672
2022-08-26,205.4600067138672
2022-08-29,204.8000030517578
2022-08-30,202.58999633789062
2022-08-31,201.2100067138672
2022-09-01,202.61000061035156
2022-09-02,200.02000427246094
2022-09-06,200.92999267578125
2022-09-07,207.24000549316406
2022-09-08,208.58999633789062
2022-09-09,210.0399932861328
2022-09-12,211.1699981689453
2022-09-13,207.97000122070312
2022-09-14,208.0399932861328
2022-09-15,205.83999633789062
2022-09-16,204.92999267578125
2022-09-19,209.38999938964844
2022-09-20,206.22000122070312
2022-09-21,204.32000732421875
2022-09-22,201.75999450683594
2022-09-23,199.30999755859375
2022-09-26,199.6199951171875
2022-09-27,198.52999877929688
2022-09-28,202.94000244140625
2022-09-29,200.25
2022-09-30,199.85000610351562
2022-10-03,205.08999633789062
2022-10-04,210.63999938964844
2022-10-05,208.86000061035156
2022-10-06,207.38999938964844
2022-10-07,202.02999877929688
2022-10-10,203.69000244140625
2022-10-11,205.55999755859375
2022-10-12,200.39999389648438
2022-10-13,203.80999755859375
2022-10-14,197.11000061035156
2022-10-17,203.5800018310547
2022-10-18,206.11000061035156
2022-10-19,204.05999755859375
2022-10-20,199.2899932861328
2022-10-21,203.9499969482422
2022-10-24,207.10000610351562
2022-10-25,212.33999633789062
2022-10-26,219.8300018310547
2022-10-27,217.5399932861328
2022-10-28,222.9199981689453
2022-10-31,222.30999755859375
2022-11-01,223.3699951171875
2022-11-02,218.4199981689453
2022-11-03,220.74000549316406
2022-11-04,222.58999633789062
2022-11-07,225.75
2022-11-08,224.88999938964844
2022-11-09,221.7899932861328
2022-11-10,232.9600067138672
2022-11-11,230.0800018310547
2022-11-14,228.10000610351562
2022-11-15,231.6199951171875
2022-11-16,232.74000549316406
2022-11-17,231.47000122070312
2022-11-18,233.5500030517578
2022-11-21,233.27999877929688
2022-11-22,234.82000732421875
2022-11-23,235.39999389648438
2022-11-25,236.66000366210938
2022-11-28,231.8300018310547
2022-11-29,231.05999755859375
2022-11-30,237.49000549316406
2022-12-01,240.74000549316406
2022-12-02,241.83999633789062
2022-12-05,236.8699951171875
2022-12-06,233.77999877929688
2022-12-07,235.0500030517578
2022-12-08,234.13999938964844
2022-12-09,235.2100067138672
2022-12-12,240.00999450683594
2022-12-13,242.0500030517578
2022-12-14,238.5399932861328
2022-12-15,229.5800018310547
2022-12-16,227.99000549316406
2022-12-19,226.27000427246094
2022-12-20,228.1199951171875
2022-12-21,232.0
2022-12-22,229.64999389648438
2022-12-23,229.3300018310547
2022-12-27,230.05999755859375
2022-12-28,227.16000366210938
2022-12-29,230.5
2022-12-30,228.3300018310547
2023-01-03,229.49000549316406
2023-01-04,229.27000427246094
2023-01-05,225.74000549316406
2023-01-06,232.13999938964844
2023-01-09,233.86000061035156
2023-01-10,234.8000030517578
2023-01-11,235.47999572753906
2023-01-12,236.25
2023-01-13,238.89999389648438
2023-01-17,236.6999969482422
2023-01-18,233.97000122070312
2023-01-19,226.47000122070312
2023-01-20,231.1999969482422
2023-01-23,230.86000061035156
2023-01-24,232.35000610351562
2023-01-25,232.8000030517578
2023-01-26,234.14999389648438
2023-01-27,238.72999572753906
2023-01-30,232.99000549316406
2023-01-31,239.67999267578125
2023-02-01,227.72999572753906
2023-02-02,225.58999633789062
2023-02-03,229.83999633789062
2023-02-06,225.27000427246094
2023-02-07,224.86000061035156
2023-02-08,224.55999755859375
2023-02-09,223.67999267578125
2023-02-10,225.9199981689453
2023-02-13,226.6699981689453
2023-02-14,225.35000610351562
2023-02-15,227.4199981689453
2023-02-16,225.08999633789062
2023-02-17,231.0
2023-02-21,224.8800048828125
2023-02-22,224.85000610351562
2023-02-23,225.69000244140625
2023-02-24,224.83999633789062
2023-02-27,225.22000122070312
2023-02-28,224.97999572753906
2023-03-01,223.47999572753906
2023-03-02,224.42999267578125
2023-03-03,228.24000549316406
2023-03-06,227.27000427246094
2023-03-07,224.05999755859375
2023-03-08,223.44000244140625
2023-03-09,223.1300048828125
2023-03-10,219.92999267578125
2023-03-13,219.02000427246094
2023-03-14,223.9600067138672
2023-03-15,215.8000030517578
2023-03-16,219.1199951171875
2023-03-17,215.74000549316406
2023-03-20,220.08999633789062
2023-03-21,222.50999450683594
2023-03-22,218.85000610351562
2023-03-23,218.0
2023-03-24,219.44000244140625
2023-03-27,221.72999572753906
2023-03-28,222.91000366210938
2023-03-29,226.07000732421875
2023-03-30,226.9600067138672
2023-03-31,231.02999877929688
