Date,AIV
2015-07-01,5.0392842292785645
2015-07-02,5.069946765899658
2015-07-06,5.109941005706787
2015-07-07,5.209927082061768
2015-07-08,5.152602195739746
2015-07-09,5.149934768676758
2015-07-10,5.1685991287231445
2015-07-13,5.153934955596924
2015-07-14,5.187263011932373
2015-07-15,5.209927082061768
2015-07-16,5.253921031951904
2015-07-17,5.259253025054932
2015-07-20,5.291248798370361
2015-07-21,5.308579921722412
2015-07-22,5.33124303817749
2015-07-23,5.304580211639404
2015-07-24,5.333909034729004
2015-07-27,5.33124303817749
2015-07-28,5.320578098297119
2015-07-29,5.283249855041504
2015-07-30,5.255253791809082
2015-07-31,5.209927082061768
2015-08-03,5.256587028503418
2015-08-04,5.2485880851745605
2015-08-05,5.200594902038574
2015-08-06,5.217926025390625
2015-08-07,5.243255138397217
2015-08-10,5.228590965270996
2015-08-11,5.323244094848633
2015-08-12,5.329909801483154
2015-08-13,5.280582904815674
2015-08-14,5.311245918273926
2015-08-17,5.352572917938232
2015-08-18,5.377902984619141
2015-08-19,5.329909801483154
2015-08-20,5.257919788360596
2015-08-21,5.132605075836182
2015-08-24,4.853977203369141
2015-08-25,4.737994194030762
2015-08-26,4.859310150146484
2015-08-27,4.953962802886963
2015-08-28,4.9886250495910645
2015-08-31,4.803318023681641
2015-09-01,4.723329067230225
2015-09-02,4.760656833648682
2015-09-03,4.752657890319824
2015-09-04,4.646007061004639
2015-09-08,4.692667007446289
2015-09-09,4.664670944213867
2015-09-10,4.697999954223633
2015-09-11,4.817983150482178
2015-09-14,4.799317836761475
2015-09-15,4.779321193695068
2015-09-16,4.80998420715332
2015-09-17,4.853977203369141
2015-09-18,4.833980083465576
2015-09-21,4.875308036804199
2015-09-22,4.840645790100098
2015-09-23,4.877974033355713
2015-09-24,4.823315143585205
2015-09-25,4.867309093475342
2015-09-28,4.783320903778076
2015-09-29,4.88597297668457
2015-09-30,4.935298919677734
2015-10-01,5.004622936248779
2015-10-02,5.05128288269043
2015-10-05,5.109941005706787
2015-10-06,5.0766119956970215
2015-10-07,5.153934955596924
2015-10-08,5.1992621421813965
2015-10-09,5.235257148742676
2015-10-12,5.267251968383789
2015-10-13,5.223258018493652
2015-10-14,5.157934188842773
2015-10-15,5.252586841583252
2015-10-16,5.276584148406982
2015-10-19,5.375236988067627
2015-10-20,5.400566101074219
2015-10-21,5.359239101409912
2015-10-22,5.3632378578186035
2015-10-23,5.33124303817749
2015-10-26,5.329909801483154
2015-10-27,5.3632378578186035
2015-10-28,5.307246208190918
2015-10-29,5.327243804931641
2015-10-30,5.22459077835083
2015-11-02,5.333909034729004
2015-11-03,5.288581848144531
2015-11-04,5.100608825683594
2015-11-05,5.10194206237793
2015-11-06,4.944631099700928
2015-11-09,4.828648090362549
2015-11-10,4.861976146697998
2015-11-11,4.9113030433654785
2015-11-12,4.873974800109863
2015-11-13,4.8459792137146
2015-11-16,4.8699750900268555
2015-11-17,4.895305156707764
2015-11-18,4.908636093139648
2015-11-19,4.929966926574707
2015-11-20,5.007288932800293
2015-11-23,5.020619869232178
2015-11-24,4.981958866119385
2015-11-25,5.045949935913086
2015-11-27,5.121939182281494
2015-11-30,5.0806121826171875
2015-12-01,5.1685991287231445
2015-12-02,5.0806121826171875
2015-12-03,4.997957229614258
2015-12-04,5.163267135620117
2015-12-07,5.116607189178467
2015-12-08,5.125938892364502
2015-12-09,5.10194206237793
2015-12-10,5.01528787612915
2015-12-11,5.01528787612915
2015-12-14,5.045949935913086
2015-12-15,5.131270885467529
2015-12-16,5.303246974945068
2015-12-17,5.269917964935303
2015-12-18,5.251254081726074
2015-12-21,5.268585205078125
2015-12-22,5.268585205078125
2015-12-23,5.292582035064697
2015-12-24,5.281917095184326
2015-12-28,5.308579921722412
2015-12-29,5.380568981170654
2015-12-30,5.380568981170654
2015-12-31,5.336575984954834
2016-01-04,5.285915851593018
2016-01-05,5.4205641746521
2016-01-06,5.359239101409912
2016-01-07,5.328577041625977
2016-01-08,5.227258205413818
2016-01-11,5.260585784912109
2016-01-12,5.223258018493652
2016-01-13,5.124606132507324
2016-01-14,5.040617942810059
2016-01-15,5.040617942810059
2016-01-19,5.09794282913208
2016-01-20,4.927299976348877
2016-01-21,4.925967216491699
2016-01-22,5.033952236175537
2016-01-25,5.02195405960083
2016-01-26,5.163267135620117
2016-01-27,5.09794282913208
2016-01-28,5.0806121826171875
2016-01-29,5.219258785247803
2016-02-01,5.280582904815674
2016-02-02,5.217926025390625
2016-02-03,5.281917095184326
2016-02-04,5.289915084838867
2016-02-05,4.933966159820557
2016-02-08,4.745993137359619
2016-02-09,4.725996017456055
2016-02-10,4.841979026794434
2016-02-11,4.768655776977539
2016-02-12,4.805984020233154
2016-02-16,4.881972789764404
2016-02-17,4.83264684677124
2016-02-18,4.8459792137146
2016-02-19,4.823315143585205
2016-02-22,4.860642910003662
2016-02-23,4.821981906890869
2016-02-24,4.804650783538818
2016-02-25,4.881972789764404
2016-02-26,4.861976146697998
2016-02-29,4.880640029907227
2016-03-01,5.0486159324646
2016-03-02,5.108607769012451
2016-03-03,5.143270015716553
2016-03-04,5.137937068939209
2016-03-07,5.1446027755737305
2016-03-08,5.107275009155273
2016-03-09,5.131270885467529
2016-03-10,5.128604888916016
2016-03-11,5.235257148742676
2016-03-14,5.217926025390625
2016-03-15,5.235257148742676
2016-03-16,5.2872490882873535
2016-03-17,5.403233051300049
2016-03-18,5.3672380447387695
2016-03-21,5.3672380447387695
2016-03-22,5.3939008712768555
2016-03-23,5.379236221313477
2016-03-24,5.38190221786499
2016-03-28,5.419229984283447
2016-03-29,5.5232157707214355
2016-03-30,5.555211067199707
2016-03-31,5.5752081871032715
2016-04-01,5.603203773498535
2016-04-04,5.6165361404418945
2016-04-05,5.564542770385742
2016-04-06,5.601871013641357
2016-04-07,5.581873893737793
2016-04-08,5.624535083770752
2016-04-11,5.509883880615234
2016-04-12,5.545878887176514
2016-04-13,5.415231227874756
2016-04-14,5.279250144958496
2016-04-15,5.396566867828369
2016-04-18,5.4485602378845215
2016-04-19,5.452558994293213
2016-04-20,5.33790922164917
2016-04-21,5.2752509117126465
2016-04-22,5.351240158081055
2016-04-25,5.425896167755127
2016-04-26,5.412565231323242
2016-04-27,5.3632378578186035
2016-04-28,5.340575218200684
2016-04-29,5.340575218200684
2016-05-02,5.480555057525635
2016-05-03,5.539213180541992
2016-05-04,5.621868133544922
2016-05-05,5.64053201675415
2016-05-06,5.708522796630859
2016-05-09,5.736518859863281
2016-05-10,5.745851039886475
2016-05-11,5.6551971435546875
2016-05-12,5.665862083435059
2016-05-13,5.633866786956787
2016-05-16,5.688526153564453
2016-05-17,5.6005377769470215
2016-05-18,5.54987907409668
2016-05-19,5.489887237548828
2016-05-20,5.5365471839904785
2016-05-23,5.544546127319336
2016-05-24,5.6125359535217285
2016-05-25,5.645864963531494
2016-05-26,5.684525966644287
2016-05-27,5.703189849853516
2016-05-31,5.685859203338623
2016-06-01,5.583207130432129
