Date,TSCO
2015-11-09,18.4060001373291
2015-11-10,18.393999099731445
2015-11-11,18.275999069213867
2015-11-12,17.95400047302246
2015-11-13,17.040000915527344
2015-11-16,17.389999389648438
2015-11-17,17.229999542236328
2015-11-18,17.6299991607666
2015-11-19,17.847999572753906
2015-11-20,18.16200065612793
2015-11-23,18.29199981689453
2015-11-24,18.200000762939453
2015-11-25,18.22800064086914
2015-11-27,18.281999588012695
2015-11-30,17.8700008392334
2015-12-01,17.93199920654297
2015-12-02,17.8799991607666
2015-12-03,17.131999969482422
2015-12-04,17.607999801635742
2015-12-07,17.586000442504883
2015-12-08,18.006000518798828
2015-12-09,17.780000686645508
2015-12-10,17.770000457763672
2015-12-11,17.579999923706055
2015-12-14,17.643999099731445
2015-12-15,17.43600082397461
2015-12-16,17.618000030517578
2015-12-17,17.173999786376953
2015-12-18,17.142000198364258
2015-12-21,16.95199966430664
2015-12-22,17.079999923706055
2015-12-23,17.211999893188477
2015-12-24,17.134000778198242
2015-12-28,17.197999954223633
2015-12-29,17.437999725341797
2015-12-30,17.257999420166016
2015-12-31,17.100000381469727
2016-01-04,16.75
2016-01-05,16.738000869750977
2016-01-06,16.507999420166016
2016-01-07,16.496000289916992
2016-01-08,16.371999740600586
2016-01-11,16.530000686645508
2016-01-12,16.93199920654297
2016-01-13,16.309999465942383
2016-01-14,16.600000381469727
2016-01-15,16.29800033569336
2016-01-19,16.691999435424805
2016-01-20,16.29800033569336
2016-01-21,16.65999984741211
2016-01-22,16.968000411987305
2016-01-25,16.70400047302246
2016-01-26,17.13800048828125
2016-01-27,16.8439998626709
2016-01-28,16.996000289916992
2016-01-29,17.66200065612793
2016-02-01,17.3439998626709
2016-02-02,17.215999603271484
2016-02-03,16.93400001525879
2016-02-04,16.753999710083008
2016-02-05,16.1560001373291
2016-02-08,15.96399974822998
2016-02-09,16.290000915527344
2016-02-10,16.38599967956543
2016-02-11,16.33799934387207
2016-02-12,16.695999145507812
2016-02-16,17.107999801635742
2016-02-17,17.20199966430664
2016-02-18,16.90399932861328
2016-02-19,16.923999786376953
2016-02-22,17.277999877929688
2016-02-23,16.974000930786133
2016-02-24,17.118000030517578
2016-02-25,17.100000381469727
2016-02-26,16.95599937438965
2016-02-29,16.913999557495117
2016-03-01,17.525999069213867
2016-03-02,17.437999725341797
2016-03-03,17.275999069213867
2016-03-04,17.459999084472656
2016-03-07,17.16200065612793
2016-03-08,17.18400001525879
2016-03-09,17.365999221801758
2016-03-10,17.76799964904785
2016-03-11,18.062000274658203
2016-03-14,18.016000747680664
2016-03-15,18.01799964904785
2016-03-16,17.91200065612793
2016-03-17,17.74799919128418
2016-03-18,17.86199951171875
2016-03-21,17.90999984741211
2016-03-22,17.812000274658203
2016-03-23,17.812000274658203
2016-03-24,17.739999771118164
2016-03-28,17.865999221801758
2016-03-29,17.989999771118164
2016-03-30,18.139999389648438
2016-03-31,18.091999053955078
2016-04-01,18.36199951171875
2016-04-04,18.101999282836914
2016-04-05,17.761999130249023
2016-04-06,17.83799934387207
2016-04-07,17.461999893188477
2016-04-08,17.3799991607666
2016-04-11,17.395999908447266
2016-04-12,17.77199935913086
2016-04-13,17.93400001525879
2016-04-14,18.242000579833984
2016-04-15,17.892000198364258
2016-04-18,18.027999877929688
2016-04-19,17.926000595092773
2016-04-20,18.013999938964844
2016-04-21,18.868000030517578
2016-04-22,18.889999389648438
2016-04-25,19.027999877929688
2016-04-26,19.02199935913086
2016-04-27,19.195999145507812
2016-04-28,18.993999481201172
2016-04-29,18.93199920654297
2016-05-02,19.118000030517578
2016-05-03,19.020000457763672
2016-05-04,18.93000030517578
2016-05-05,18.672000885009766
2016-05-06,18.714000701904297
2016-05-09,18.812000274658203
2016-05-10,19.003999710083008
2016-05-11,18.489999771118164
2016-05-12,18.714000701904297
2016-05-13,18.399999618530273
2016-05-16,18.714000701904297
2016-05-17,18.381999969482422
2016-05-18,18.312000274658203
2016-05-19,18.538000106811523
2016-05-20,18.780000686645508
2016-05-23,18.649999618530273
2016-05-24,18.993999481201172
2016-05-25,19.02400016784668
2016-05-26,19.148000717163086
2016-05-27,19.350000381469727
2016-05-31,19.219999313354492
2016-06-01,19.31399917602539
2016-06-02,19.329999923706055
2016-06-03,19.027999877929688
2016-06-06,19.062000274658203
2016-06-07,19.261999130249023
2016-06-08,18.878000259399414
2016-06-09,18.766000747680664
2016-06-10,18.573999404907227
2016-06-13,18.253999710083008
2016-06-14,18.527999877929688
2016-06-15,18.48200035095215
2016-06-16,18.417999267578125
2016-06-17,18.32200050354004
2016-06-20,18.506000518798828
2016-06-21,18.437999725341797
2016-06-22,18.437999725341797
2016-06-23,18.70800018310547
2016-06-24,18.36199951171875
2016-06-27,18.579999923706055
2016-06-28,18.833999633789062
2016-06-29,19.034000396728516
2016-06-30,18.236000061035156
2016-07-01,18.493999481201172
2016-07-05,18.40399932861328
2016-07-06,18.479999542236328
2016-07-07,18.45800018310547
2016-07-08,18.738000869750977
2016-07-11,18.663999557495117
2016-07-12,18.763999938964844
2016-07-13,18.666000366210938
2016-07-14,18.56999969482422
2016-07-15,18.398000717163086
2016-07-18,18.59600067138672
2016-07-19,18.59600067138672
2016-07-20,18.625999450683594
2016-07-21,17.947999954223633
2016-07-22,18.304000854492188
2016-07-25,18.243999481201172
2016-07-26,18.0939998626709
2016-07-27,17.988000869750977
2016-07-28,18.275999069213867
2016-07-29,18.329999923706055
2016-08-01,18.239999771118164
2016-08-02,18.059999465942383
2016-08-03,18.18199920654297
2016-08-04,17.270000457763672
2016-08-05,17.413999557495117
2016-08-08,17.02400016784668
2016-08-09,17.148000717163086
2016-08-10,17.07200050354004
2016-08-11,17.246000289916992
2016-08-12,17.290000915527344
2016-08-15,17.20599937438965
2016-08-16,17.049999237060547
2016-08-17,16.93400001525879
2016-08-18,17.052000045776367
2016-08-19,17.145999908447266
2016-08-22,17.139999389648438
2016-08-23,17.034000396728516
2016-08-24,16.865999221801758
2016-08-25,16.95199966430664
2016-08-26,16.920000076293945
2016-08-29,17.054000854492188
2016-08-30,16.850000381469727
2016-08-31,16.790000915527344
2016-09-01,16.81599998474121
2016-09-02,17.011999130249023
2016-09-06,16.709999084472656
2016-09-07,16.70599937438965
2016-09-08,13.87600040435791
2016-09-09,13.684000015258789
2016-09-12,13.821999549865723
2016-09-13,13.857999801635742
2016-09-14,13.779999732971191
2016-09-15,13.812000274658203
2016-09-16,13.630000114440918
2016-09-19,13.508000373840332
2016-09-20,13.515999794006348
2016-09-21,13.553999900817871
2016-09-22,13.649999618530273
2016-09-23,13.67199993133545
2016-09-26,13.753999710083008
2016-09-27,13.79800033569336
2016-09-28,13.75
2016-09-29,13.64799976348877
2016-09-30,13.470000267028809
2016-10-03,13.406000137329102
2016-10-04,13.390000343322754
2016-10-05,13.447999954223633
2016-10-06,13.631999969482422
2016-10-07,13.576000213623047
2016-10-10,13.70199966430664
2016-10-11,13.652000427246094
2016-10-12,13.654000282287598
2016-10-13,13.47599983215332
2016-10-14,13.45199966430664
2016-10-17,13.107999801635742
2016-10-18,13.053999900817871
2016-10-19,13.473999977111816
2016-10-20,12.998000144958496
2016-10-21,12.986000061035156
2016-10-24,12.899999618530273
2016-10-25,12.628000259399414
2016-10-26,12.633999824523926
2016-10-27,12.413999557495117
2016-10-28,12.383999824523926
2016-10-31,12.526000022888184
2016-11-01,12.892000198364258
2016-11-02,13.130000114440918
2016-11-03,13.121999740600586
2016-11-04,13.088000297546387
2016-11-07,13.152000427246094
2016-11-08,13.145999908447266
2016-11-09,13.39799976348877
2016-11-10,13.734000205993652
2016-11-11,14.220000267028809
2016-11-14,14.40999984741211
2016-11-15,14.342000007629395
2016-11-16,14.42199993133545
2016-11-17,14.631999969482422
2016-11-18,14.581999778747559
2016-11-21,14.87600040435791
2016-11-22,14.87399959564209
2016-11-23,15.008000373840332
2016-11-25,14.92199993133545
2016-11-28,14.984000205993652
2016-11-29,14.949999809265137
2016-11-30,15.013999938964844
2016-12-01,15.210000038146973
2016-12-02,15.118000030517578
2016-12-05,15.331999778747559
2016-12-06,15.267999649047852
2016-12-07,15.477999687194824
2016-12-08,15.314000129699707
2016-12-09,15.48799991607666
2016-12-12,15.303999900817871
2016-12-13,15.343999862670898
2016-12-14,15.097999572753906
2016-12-15,15.25
2016-12-16,15.267999649047852
2016-12-19,15.303999900817871
2016-12-20,15.621999740600586
2016-12-21,15.529999732971191
2016-12-22,15.241999626159668
2016-12-23,15.22599983215332
2016-12-27,15.305999755859375
2016-12-28,15.145999908447266
2016-12-29,15.204000473022461
2016-12-30,15.161999702453613
2017-01-03,15.180000305175781
2017-01-04,15.357999801635742
2017-01-05,15.12600040435791
2017-01-06,15.031999588012695
2017-01-09,15.074000358581543
2017-01-10,15.270000457763672
2017-01-11,15.300000190734863
2017-01-12,15.1899995803833
2017-01-13,15.210000038146973
2017-01-17,15.472000122070312
2017-01-18,15.281999588012695
2017-01-19,14.958000183105469
2017-01-20,15.043999671936035
2017-01-23,14.942000389099121
2017-01-24,15.031999588012695
2017-01-25,15.045999526977539
2017-01-26,14.998000144958496
2017-01-27,14.871999740600586
2017-01-30,14.895999908447266
2017-01-31,14.734000205993652
2017-02-01,14.473999977111816
2017-02-02,14.741999626159668
2017-02-03,14.656000137329102
2017-02-06,14.656000137329102
2017-02-07,14.63599967956543
2017-02-08,14.605999946594238
2017-02-09,14.708000183105469
2017-02-10,14.850000381469727
2017-02-13,14.631999969482422
2017-02-14,14.680000305175781
2017-02-15,14.545999526977539
2017-02-16,14.170000076293945
2017-02-17,14.435999870300293
2017-02-21,14.583999633789062
2017-02-22,14.460000038146973
2017-02-23,14.199999809265137
2017-02-24,14.234000205993652
2017-02-27,14.263999938964844
2017-02-28,14.182000160217285
2017-03-01,14.383999824523926
2017-03-02,14.517999649047852
2017-03-03,14.477999687194824
2017-03-06,14.355999946594238
2017-03-07,14.28600025177002
2017-03-08,14.539999961853027
2017-03-09,14.394000053405762
2017-03-10,14.501999855041504
2017-03-13,14.34000015258789
2017-03-14,14.347999572753906
2017-03-15,14.45199966430664
2017-03-16,14.381999969482422
2017-03-17,14.27400016784668
2017-03-20,14.184000015258789
2017-03-21,13.633999824523926
2017-03-22,13.755999565124512
2017-03-23,13.859999656677246
2017-03-24,13.803999900817871
2017-03-27,13.684000015258789
2017-03-28,13.593999862670898
2017-03-29,13.694000244140625
2017-03-30,13.729999542236328
2017-03-31,13.793999671936035
2017-04-03,13.63599967956543
2017-04-04,13.79800033569336
2017-04-05,13.649999618530273
2017-04-06,13.906000137329102
2017-04-07,13.98799991607666
2017-04-10,14.081999778747559
2017-04-11,14.093999862670898
2017-04-12,12.92199993133545
2017-04-13,12.708000183105469
2017-04-17,12.710000038146973
2017-04-18,12.741999626159668
2017-04-19,12.8100004196167
2017-04-20,12.982000350952148
2017-04-21,13.119999885559082
2017-04-24,13.112000465393066
2017-04-25,12.991999626159668
2017-04-26,13.0600004196167
2017-04-27,12.434000015258789
2017-04-28,12.381999969482422
2017-05-01,12.279999732971191
2017-05-02,12.527999877929688
2017-05-03,12.520000457763672
2017-05-04,12.307999610900879
2017-05-05,12.390000343322754
2017-05-08,12.331999778747559
2017-05-09,12.368000030517578
2017-05-10,12.1899995803833
2017-05-11,12.052000045776367
2017-05-12,12.013999938964844
2017-05-15,11.850000381469727
2017-05-16,11.73799991607666
2017-05-17,11.545999526977539
2017-05-18,11.593999862670898
2017-05-19,11.513999938964844
2017-05-22,11.260000228881836
2017-05-23,10.857999801635742
2017-05-24,10.62399959564209
2017-05-25,10.87600040435791
2017-05-26,10.97599983215332
2017-05-30,10.96399974822998
2017-05-31,11.029999732971191
2017-06-01,11.222000122070312
2017-06-02,11.121999740600586
2017-06-05,11.180000305175781
2017-06-06,11.003999710083008
2017-06-07,10.89799976348877
2017-06-08,10.887999534606934
2017-06-09,11.404000282287598
2017-06-12,11.543999671936035
2017-06-13,11.430000305175781
2017-06-14,11.223999977111816
2017-06-15,11.166000366210938
2017-06-16,11.093999862670898
2017-06-19,11.12600040435791
2017-06-20,10.727999687194824
2017-06-21,10.564000129699707
2017-06-22,10.505999565124512
2017-06-23,10.529999732971191
2017-06-26,10.569999694824219
2017-06-27,10.751999855041504
2017-06-28,10.62600040435791
2017-06-29,10.616000175476074
2017-06-30,10.842000007629395
2017-07-03,10.991999626159668
2017-07-05,10.600000381469727
2017-07-06,10.300000190734863
2017-07-07,10.211999893188477
2017-07-10,10.131999969482422
2017-07-11,10.010000228881836
2017-07-12,9.998000144958496
2017-07-13,10.069999694824219
2017-07-14,10.303999900817871
2017-07-17,10.456000328063965
2017-07-18,10.362000465393066
2017-07-19,10.368000030517578
2017-07-20,10.406000137329102
2017-07-21,10.522000312805176
2017-07-24,10.303999900817871
2017-07-25,10.706000328063965
2017-07-26,10.680000305175781
2017-07-27,11.505999565124512
2017-07-28,11.324000358581543
2017-07-31,11.223999977111816
2017-08-01,11.23799991607666
2017-08-02,11.13599967956543
2017-08-03,11.10200023651123
2017-08-04,11.39799976348877
2017-08-07,11.321999549865723
2017-08-08,11.145999908447266
2017-08-09,11.097999572753906
2017-08-10,10.637999534606934
2017-08-11,10.697999954223633
2017-08-14,10.805999755859375
2017-08-15,10.517999649047852
2017-08-16,10.746000289916992
2017-08-17,10.984000205993652
2017-08-18,10.9399995803833
2017-08-21,10.95199966430664
2017-08-22,11.234000205993652
2017-08-23,11.407999992370605
2017-08-24,11.538000106811523
2017-08-25,11.916000366210938
2017-08-28,11.791999816894531
2017-08-29,11.751999855041504
2017-08-30,11.789999961853027
2017-08-31,11.902000427246094
2017-09-01,11.907999992370605
2017-09-05,11.87600040435791
2017-09-06,12.003999710083008
2017-09-07,12.187999725341797
2017-09-08,12.062000274658203
2017-09-11,12.185999870300293
2017-09-12,12.34000015258789
2017-09-13,12.479999542236328
2017-09-14,12.5
2017-09-15,12.631999969482422
2017-09-18,12.270000457763672
2017-09-19,12.25
2017-09-20,12.121999740600586
2017-09-21,12.149999618530273
2017-09-22,12.223999977111816
2017-09-25,12.567999839782715
2017-09-26,12.569999694824219
2017-09-27,12.581999778747559
2017-09-28,12.621999740600586
2017-09-29,12.657999992370605
2017-10-02,12.597999572753906
2017-10-03,12.637999534606934
2017-10-04,12.437999725341797
2017-10-05,12.489999771118164
2017-10-06,12.210000038146973
2017-10-09,12.043999671936035
2017-10-10,12.0600004196167
2017-10-11,11.88599967956543
2017-10-12,11.640000343322754
2017-10-13,11.763999938964844
2017-10-16,11.727999687194824
2017-10-17,11.819999694824219
2017-10-18,11.736000061035156
2017-10-19,11.685999870300293
2017-10-20,11.777999877929688
2017-10-23,11.685999870300293
2017-10-24,11.65999984741211
2017-10-25,11.583999633789062
2017-10-26,11.470000267028809
2017-10-27,11.652000427246094
2017-10-30,12.097999572753906
2017-10-31,12.052000045776367
2017-11-01,11.855999946594238
2017-11-02,11.932000160217285
2017-11-03,11.793999671936035
2017-11-06,11.923999786376953
2017-11-07,11.82800006866455
2017-11-08,12.128000259399414
2017-11-09,12.37600040435791
2017-11-10,12.534000396728516
2017-11-13,12.265999794006348
2017-11-14,12.329999923706055
2017-11-15,12.567999839782715
2017-11-16,12.65999984741211
2017-11-17,12.899999618530273
2017-11-20,13.145999908447266
2017-11-21,12.973999977111816
2017-11-22,12.944000244140625
2017-11-24,12.857999801635742
2017-11-27,12.944000244140625
2017-11-28,13.550000190734863
2017-11-29,13.871999740600586
2017-11-30,13.64799976348877
2017-12-01,13.631999969482422
2017-12-04,13.654000282287598
2017-12-05,13.75
2017-12-06,13.402000427246094
2017-12-07,13.295999526977539
2017-12-08,13.531999588012695
2017-12-11,13.430000305175781
2017-12-12,13.567999839782715
2017-12-13,13.583999633789062
2017-12-14,13.355999946594238
2017-12-15,13.684000015258789
2017-12-18,13.84000015258789
2017-12-19,14.100000381469727
2017-12-20,14.593999862670898
2017-12-21,14.878000259399414
2017-12-22,14.895999908447266
2017-12-26,15.0600004196167
2017-12-27,14.97599983215332
2017-12-28,15.015999794006348
2017-12-29,14.949999809265137
2018-01-02,15.13599967956543
2018-01-03,15.25
2018-01-04,15.52400016784668
2018-01-05,15.887999534606934
2018-01-08,15.850000381469727
2018-01-09,15.89799976348877
2018-01-10,15.706000328063965
2018-01-11,15.697999954223633
2018-01-12,15.92199993133545
2018-01-16,15.836000442504883
2018-01-17,16.115999221801758
2018-01-18,16.18000030517578
2018-01-19,16.47800064086914
2018-01-22,16.38800048828125
2018-01-23,16.20800018310547
2018-01-24,16.13599967956543
2018-01-25,15.630000114440918
2018-01-26,15.819999694824219
2018-01-29,15.819999694824219
2018-01-30,15.612000465393066
2018-01-31,15.25
2018-02-01,14.288000106811523
2018-02-02,13.576000213623047
2018-02-05,13.130000114440918
2018-02-06,13.456000328063965
2018-02-07,13.473999977111816
2018-02-08,13.187999725341797
2018-02-09,13.300000190734863
2018-02-12,13.333999633789062
2018-02-13,13.232000350952148
2018-02-14,13.600000381469727
2018-02-15,13.82800006866455
2018-02-16,13.46399974822998
2018-02-20,13.444000244140625
2018-02-21,13.260000228881836
2018-02-22,13.157999992370605
2018-02-23,13.17199993133545
2018-02-26,12.972000122070312
2018-02-27,13.005999565124512
2018-02-28,12.986000061035156
2018-03-01,12.772000312805176
2018-03-02,12.843999862670898
2018-03-05,12.883999824523926
2018-03-06,12.956000328063965
2018-03-07,12.755999565124512
2018-03-08,12.881999969482422
2018-03-09,13.067999839782715
2018-03-12,12.732000350952148
2018-03-13,12.586000442504883
2018-03-14,12.52400016784668
2018-03-15,12.595999717712402
2018-03-16,12.87600040435791
2018-03-19,12.640000343322754
2018-03-20,12.564000129699707
2018-03-21,12.37399959564209
2018-03-22,12.003999710083008
2018-03-23,11.87600040435791
2018-03-26,12.034000396728516
2018-03-27,11.887999534606934
2018-03-28,12.0
2018-03-29,12.604000091552734
2018-04-02,12.07800006866455
2018-04-03,12.161999702453613
2018-04-04,12.37600040435791
2018-04-05,12.272000312805176
2018-04-06,11.9399995803833
2018-04-09,11.880000114440918
2018-04-10,12.289999961853027
2018-04-11,12.267999649047852
2018-04-12,12.039999961853027
2018-04-13,11.663999557495117
2018-04-16,11.954000473022461
2018-04-17,11.729999542236328
2018-04-18,12.131999969482422
2018-04-19,11.97599983215332
2018-04-20,12.065999984741211
2018-04-23,12.32800006866455
2018-04-24,12.23799991607666
2018-04-25,12.437999725341797
2018-04-26,13.331999778747559
2018-04-27,13.685999870300293
2018-04-30,13.600000381469727
2018-05-01,13.552000045776367
2018-05-02,13.640000343322754
2018-05-03,13.229999542236328
2018-05-04,13.392000198364258
2018-05-07,13.362000465393066
2018-05-08,13.295999526977539
2018-05-09,13.338000297546387
2018-05-10,13.5600004196167
2018-05-11,13.923999786376953
2018-05-14,14.241999626159668
2018-05-15,14.17199993133545
2018-05-16,14.20199966430664
2018-05-17,14.333999633789062
2018-05-18,14.564000129699707
2018-05-21,14.727999687194824
2018-05-22,14.73799991607666
2018-05-23,14.868000030517578
2018-05-24,14.842000007629395
2018-05-25,14.668000221252441
2018-05-29,14.710000038146973
2018-05-30,15.067999839782715
2018-05-31,14.862000465393066
2018-06-01,15.026000022888184
2018-06-04,15.105999946594238
2018-06-05,15.166000366210938
2018-06-06,15.354000091552734
2018-06-07,15.355999946594238
2018-06-08,15.315999984741211
2018-06-11,15.184000015258789
2018-06-12,15.156000137329102
2018-06-13,15.043999671936035
2018-06-14,14.86400032043457
2018-06-15,14.880000114440918
2018-06-18,15.121999740600586
2018-06-19,15.121999740600586
2018-06-20,15.36400032043457
2018-06-21,15.510000228881836
2018-06-22,15.369999885559082
2018-06-25,15.192000389099121
2018-06-26,15.378000259399414
2018-06-27,15.571999549865723
2018-06-28,15.59000015258789
2018-06-29,15.29800033569336
2018-07-02,15.14799976348877
2018-07-03,15.22599983215332
2018-07-05,15.416000366210938
2018-07-06,15.343999862670898
2018-07-09,15.513999938964844
2018-07-10,15.543999671936035
2018-07-11,15.47599983215332
2018-07-12,15.456000328063965
2018-07-13,15.64799976348877
2018-07-16,15.684000015258789
2018-07-17,15.784000396728516
2018-07-18,15.753999710083008
2018-07-19,15.883999824523926
2018-07-20,15.973999977111816
2018-07-23,16.055999755859375
2018-07-24,15.668000221252441
2018-07-25,15.631999969482422
2018-07-26,16.07200050354004
2018-07-27,15.25
2018-07-30,15.482000350952148
2018-07-31,15.607999801635742
2018-08-01,15.357999801635742
2018-08-02,15.729999542236328
2018-08-03,15.723999977111816
2018-08-06,15.755999565124512
2018-08-07,15.996000289916992
2018-08-08,16.253999710083008
2018-08-09,16.211999893188477
2018-08-10,16.082000732421875
2018-08-13,15.89799976348877
2018-08-14,16.29599952697754
2018-08-15,16.086000442504883
2018-08-16,15.928000450134277
2018-08-17,16.101999282836914
2018-08-20,16.27400016784668
2018-08-21,16.673999786376953
2018-08-22,17.260000228881836
2018-08-23,17.77199935913086
2018-08-24,17.715999603271484
2018-08-27,17.308000564575195
2018-08-28,17.195999145507812
2018-08-29,17.29800033569336
2018-08-30,17.29800033569336
2018-08-31,17.6560001373291
2018-09-04,18.163999557495117
2018-09-05,18.038000106811523
2018-09-06,17.98200035095215
2018-09-07,17.893999099731445
2018-09-10,17.988000869750977
2018-09-11,18.13800048828125
2018-09-12,17.72599983215332
2018-09-13,17.722000122070312
2018-09-14,17.48200035095215
2018-09-17,17.538000106811523
2018-09-18,17.72800064086914
2018-09-19,17.826000213623047
2018-09-20,17.88800048828125
2018-09-21,17.996000289916992
2018-09-24,18.110000610351562
2018-09-25,18.077999114990234
2018-09-26,18.233999252319336
2018-09-27,18.222000122070312
2018-09-28,18.176000595092773
2018-10-01,18.059999465942383
2018-10-02,17.763999938964844
2018-10-03,17.770000457763672
2018-10-04,17.510000228881836
2018-10-05,17.530000686645508
2018-10-08,17.736000061035156
2018-10-09,17.808000564575195
2018-10-10,16.964000701904297
2018-10-11,17.04599952697754
2018-10-12,17.333999633789062
2018-10-15,17.31399917602539
2018-10-16,17.775999069213867
2018-10-17,17.61199951171875
2018-10-18,17.530000686645508
2018-10-19,17.371999740600586
2018-10-22,17.47800064086914
2018-10-23,17.49799919128418
2018-10-24,16.836000442504883
2018-10-25,17.81399917602539
2018-10-26,18.167999267578125
2018-10-29,18.79199981689453
2018-10-30,18.68000030517578
2018-10-31,18.378000259399414
2018-11-01,18.483999252319336
2018-11-02,18.761999130249023
2018-11-05,18.770000457763672
2018-11-06,18.63599967956543
2018-11-07,19.149999618530273
2018-11-08,19.323999404907227
2018-11-09,19.426000595092773
2018-11-12,19.238000869750977
2018-11-13,19.15399932861328
2018-11-14,18.83799934387207
2018-11-15,18.65999984741211
2018-11-16,18.531999588012695
2018-11-19,18.45199966430664
2018-11-20,17.558000564575195
2018-11-21,17.799999237060547
2018-11-23,17.860000610351562
2018-11-26,17.770000457763672
2018-11-27,18.149999618530273
2018-11-28,19.010000228881836
2018-11-29,18.93400001525879
2018-11-30,19.025999069213867
2018-12-03,19.148000717163086
2018-12-04,18.597999572753906
2018-12-06,18.474000930786133
2018-12-07,17.757999420166016
2018-12-10,18.02400016784668
2018-12-11,18.06599998474121
2018-12-12,18.350000381469727
2018-12-13,18.402000427246094
2018-12-14,17.83799934387207
2018-12-17,17.40399932861328
2018-12-18,17.236000061035156
2018-12-19,17.20400047302246
2018-12-20,16.583999633789062
2018-12-21,16.06599998474121
2018-12-24,15.741999626159668
2018-12-26,16.576000213623047
2018-12-27,16.736000061035156
2018-12-28,16.642000198364258
2018-12-31,16.687999725341797
2019-01-02,16.445999145507812
2019-01-03,16.13599967956543
2019-01-04,16.468000411987305
2019-01-07,16.709999084472656
2019-01-08,16.700000762939453
2019-01-09,16.923999786376953
2019-01-10,16.93400001525879
2019-01-11,17.062000274658203
2019-01-14,17.18199920654297
2019-01-15,17.389999389648438
2019-01-16,17.426000595092773
2019-01-17,17.700000762939453
2019-01-18,17.895999908447266
2019-01-22,17.871999740600586
2019-01-23,17.804000854492188
2019-01-24,17.51799964904785
2019-01-25,17.920000076293945
2019-01-28,17.82200050354004
2019-01-29,17.979999542236328
2019-01-30,17.923999786376953
2019-01-31,17.079999923706055
2019-02-01,17.393999099731445
2019-02-04,17.77199935913086
2019-02-05,17.917999267578125
2019-02-06,18.20599937438965
2019-02-07,18.149999618530273
2019-02-08,18.464000701904297
2019-02-11,18.83799934387207
2019-02-12,19.11199951171875
2019-02-13,19.166000366210938
2019-02-14,19.1560001373291
2019-02-15,19.516000747680664
2019-02-19,19.413999557495117
2019-02-20,19.510000228881836
2019-02-21,19.402000427246094
2019-02-22,19.20800018310547
2019-02-25,18.959999084472656
2019-02-26,18.959999084472656
2019-02-27,19.07200050354004
2019-02-28,19.06999969482422
2019-03-01,18.992000579833984
2019-03-04,18.775999069213867
2019-03-05,18.70199966430664
2019-03-06,18.437999725341797
2019-03-07,18.445999145507812
2019-03-08,18.077999114990234
2019-03-11,17.90399932861328
2019-03-12,18.11400032043457
2019-03-13,18.304000854492188
2019-03-14,18.079999923706055
2019-03-15,17.892000198364258
2019-03-18,17.968000411987305
2019-03-19,18.23200035095215
