Date,BKNG
2016-02-23,1261.8900146484375
2016-02-24,1264.2099609375
2016-02-25,1263.4100341796875
2016-02-26,1254.27001953125
2016-02-29,1265.2099609375
2016-03-01,1295.9200439453125
2016-03-02,1301.3699951171875
2016-03-03,1303.0400390625
2016-03-04,1297.7099609375
2016-03-07,1291.4300537109375
2016-03-08,1282.77001953125
2016-03-09,1291.8900146484375
2016-03-10,1293.77001953125
2016-03-11,1326.8699951171875
2016-03-14,1325.72998046875
2016-03-15,1332.1300048828125
2016-03-16,1350.989990234375
2016-03-17,1346.8599853515625
2016-03-18,1344.219970703125
2016-03-21,1350.510009765625
2016-03-22,1319.4100341796875
2016-03-23,1306.1099853515625
2016-03-24,1301.18994140625
2016-03-28,1287.030029296875
2016-03-29,1307.8900146484375
2016-03-30,1317.030029296875
2016-03-31,1288.9599609375
2016-04-01,1299.699951171875
2016-04-04,1281.760009765625
2016-04-05,1279.0799560546875
2016-04-06,1293.010009765625
2016-04-07,1276.5
2016-04-08,1274.1500244140625
2016-04-11,1264.6300048828125
2016-04-12,1300.280029296875
2016-04-13,1317.760009765625
2016-04-14,1336.3900146484375
2016-04-15,1331.9000244140625
2016-04-18,1353.3699951171875
2016-04-19,1345.780029296875
2016-04-20,1350.0
2016-04-21,1340.0
2016-04-22,1338.5
2016-04-25,1335.27001953125
2016-04-26,1333.949951171875
2016-04-27,1353.739990234375
2016-04-28,1317.5899658203125
2016-04-29,1343.6600341796875
2016-05-02,1356.68994140625
2016-05-03,1354.6400146484375
2016-05-04,1253.0400390625
2016-05-05,1240.8499755859375
2016-05-06,1250.0999755859375
2016-05-09,1244.9200439453125
2016-05-10,1268.27001953125
2016-05-11,1267.31005859375
2016-05-12,1282.25
2016-05-13,1278.6400146484375
2016-05-16,1283.469970703125
2016-05-17,1278.02001953125
2016-05-18,1267.27001953125
2016-05-19,1250.31005859375
2016-05-20,1249.2900390625
2016-05-23,1237.489990234375
2016-05-24,1256.6300048828125
2016-05-25,1270.1800537109375
2016-05-26,1269.02001953125
2016-05-27,1273.0
2016-05-31,1264.3299560546875
2016-06-01,1278.0
2016-06-02,1290.0
2016-06-03,1301.7099609375
2016-06-06,1349.0999755859375
2016-06-07,1360.0
2016-06-08,1354.8299560546875
2016-06-09,1340.0699462890625
2016-06-10,1318.9000244140625
2016-06-13,1315.469970703125
2016-06-14,1304.0999755859375
2016-06-15,1305.4200439453125
2016-06-16,1323.8900146484375
2016-06-17,1309.239990234375
2016-06-20,1341.9599609375
2016-06-21,1343.050048828125
2016-06-22,1360.0999755859375
2016-06-23,1390.199951171875
2016-06-24,1232.1400146484375
2016-06-27,1186.050048828125
2016-06-28,1204.25
2016-06-29,1239.4100341796875
2016-06-30,1248.4100341796875
2016-07-01,1267.3699951171875
2016-07-05,1275.030029296875
2016-07-06,1292.0400390625
2016-07-07,1297.260009765625
2016-07-08,1329.4599609375
2016-07-11,1351.030029296875
2016-07-12,1345.4300537109375
2016-07-13,1338.6500244140625
2016-07-14,1346.1800537109375
2016-07-15,1330.5699462890625
2016-07-18,1341.3599853515625
2016-07-19,1327.0
2016-07-20,1352.8299560546875
2016-07-21,1332.5
2016-07-22,1327.4000244140625
2016-07-25,1321.6700439453125
2016-07-26,1324.530029296875
2016-07-27,1324.47998046875
2016-07-28,1326.0999755859375
2016-07-29,1350.81005859375
2016-08-01,1356.0799560546875
2016-08-02,1345.3800048828125
2016-08-03,1371.1400146484375
2016-08-04,1359.989990234375
2016-08-05,1414.219970703125
2016-08-08,1405.0
2016-08-09,1407.010009765625
2016-08-10,1406.280029296875
2016-08-11,1406.9200439453125
2016-08-12,1407.97998046875
2016-08-15,1399.1600341796875
2016-08-16,1408.6600341796875
2016-08-17,1427.199951171875
2016-08-18,1443.0699462890625
2016-08-19,1432.0
2016-08-22,1423.989990234375
2016-08-23,1422.469970703125
2016-08-24,1410.1800537109375
2016-08-25,1415.550048828125
2016-08-26,1419.7900390625
2016-08-29,1425.18994140625
2016-08-30,1416.550048828125
2016-08-31,1416.72998046875
2016-09-01,1418.5899658203125
2016-09-02,1422.8499755859375
2016-09-06,1436.9599609375
2016-09-07,1444.010009765625
2016-09-08,1445.8299560546875
2016-09-09,1413.9000244140625
2016-09-12,1436.2099609375
2016-09-13,1415.949951171875
2016-09-14,1429.3800048828125
2016-09-15,1457.219970703125
2016-09-16,1460.050048828125
2016-09-19,1448.06005859375
2016-09-20,1449.0
2016-09-21,1464.0
2016-09-22,1465.8699951171875
2016-09-23,1456.760009765625
2016-09-26,1447.1500244140625
2016-09-27,1453.489990234375
2016-09-28,1458.030029296875
2016-09-29,1472.97998046875
2016-09-30,1471.489990234375
2016-10-03,1486.719970703125
2016-10-04,1489.02001953125
2016-10-05,1497.5799560546875
2016-10-06,1490.43994140625
2016-10-07,1479.8199462890625
2016-10-10,1475.1800537109375
2016-10-11,1459.02001953125
2016-10-12,1454.8399658203125
2016-10-13,1442.52001953125
2016-10-14,1439.5699462890625
2016-10-17,1437.6500244140625
2016-10-18,1454.969970703125
2016-10-19,1469.199951171875
2016-10-20,1468.2900390625
2016-10-21,1467.3900146484375
2016-10-24,1471.800048828125
2016-10-25,1479.030029296875
2016-10-26,1469.1600341796875
2016-10-27,1463.02001953125
2016-10-28,1474.8199462890625
2016-10-31,1474.22998046875
2016-11-01,1467.0
2016-11-02,1445.3299560546875
2016-11-03,1438.0999755859375
2016-11-04,1424.280029296875
2016-11-07,1480.3299560546875
2016-11-08,1578.1300048828125
2016-11-09,1570.260009765625
2016-11-10,1554.3199462890625
2016-11-11,1540.6500244140625
2016-11-14,1489.1800537109375
2016-11-15,1497.449951171875
2016-11-16,1503.22998046875
2016-11-17,1512.9000244140625
2016-11-18,1507.3499755859375
2016-11-21,1524.1800537109375
2016-11-22,1535.4200439453125
2016-11-23,1520.989990234375
2016-11-25,1521.6800537109375
2016-11-28,1525.0699462890625
2016-11-29,1520.27001953125
2016-11-30,1503.6800537109375
2016-12-01,1479.6600341796875
2016-12-02,1473.0
2016-12-05,1499.760009765625
2016-12-06,1504.8199462890625
2016-12-07,1527.0400390625
2016-12-08,1548.6700439453125
2016-12-09,1557.97998046875
2016-12-12,1536.780029296875
2016-12-13,1540.1099853515625
2016-12-14,1528.449951171875
2016-12-15,1501.199951171875
2016-12-16,1484.280029296875
2016-12-19,1488.8299560546875
2016-12-20,1502.25
2016-12-21,1505.760009765625
2016-12-22,1481.3399658203125
2016-12-23,1486.199951171875
2016-12-27,1493.4200439453125
2016-12-28,1480.4599609375
2016-12-29,1480.1600341796875
2016-12-30,1466.06005859375
2017-01-03,1477.5699462890625
2017-01-04,1487.2900390625
2017-01-05,1503.699951171875
2017-01-06,1520.5699462890625
2017-01-09,1529.6400146484375
2017-01-10,1535.25
2017-01-11,1536.1099853515625
2017-01-12,1538.5899658203125
2017-01-13,1545.8199462890625
2017-01-17,1540.1300048828125
2017-01-18,1541.8599853515625
2017-01-19,1539.02001953125
2017-01-20,1545.010009765625
2017-01-23,1554.989990234375
2017-01-24,1563.3299560546875
2017-01-25,1578.8199462890625
2017-01-26,1581.43994140625
2017-01-27,1602.9200439453125
2017-01-30,1602.31005859375
2017-01-31,1575.1300048828125
2017-02-01,1575.31005859375
2017-02-02,1574.0899658203125
2017-02-03,1583.3800048828125
2017-02-06,1587.1800537109375
2017-02-07,1598.699951171875
2017-02-08,1601.18994140625
2017-02-09,1611.8299560546875
2017-02-10,1646.510009765625
2017-02-13,1646.1800537109375
2017-02-14,1637.2900390625
2017-02-15,1648.9599609375
2017-02-16,1648.8800048828125
2017-02-17,1637.4000244140625
2017-02-21,1647.0
2017-02-22,1651.739990234375
2017-02-23,1637.260009765625
2017-02-24,1631.6199951171875
2017-02-27,1632.010009765625
2017-02-28,1724.1300048828125
2017-03-01,1733.1800537109375
2017-03-02,1734.3699951171875
2017-03-03,1735.0999755859375
2017-03-06,1730.2099609375
2017-03-07,1736.4599609375
2017-03-08,1743.489990234375
2017-03-09,1749.4200439453125
2017-03-10,1754.239990234375
2017-03-13,1767.1199951171875
2017-03-14,1769.0
2017-03-15,1767.97998046875
2017-03-16,1773.97998046875
2017-03-17,1772.6300048828125
2017-03-20,1765.43994140625
2017-03-21,1747.1400146484375
2017-03-22,1751.989990234375
2017-03-23,1748.3299560546875
2017-03-24,1753.1099853515625
2017-03-27,1772.0
2017-03-28,1788.449951171875
2017-03-29,1785.050048828125
2017-03-30,1789.199951171875
2017-03-31,1779.969970703125
2017-04-03,1773.989990234375
2017-04-04,1767.3800048828125
2017-04-05,1761.77001953125
2017-04-06,1773.52001953125
2017-04-07,1769.56005859375
2017-04-10,1775.969970703125
2017-04-11,1768.4000244140625
2017-04-12,1750.010009765625
2017-04-13,1738.77001953125
2017-04-17,1770.6099853515625
2017-04-18,1763.31005859375
2017-04-19,1763.199951171875
2017-04-20,1760.800048828125
2017-04-21,1752.010009765625
2017-04-24,1798.6199951171875
2017-04-25,1799.0899658203125
2017-04-26,1804.1199951171875
2017-04-27,1835.8699951171875
2017-04-28,1846.8199462890625
2017-05-01,1869.9200439453125
2017-05-02,1880.52001953125
2017-05-03,1876.7900390625
2017-05-04,1910.4100341796875
2017-05-05,1903.6500244140625
2017-05-08,1903.9100341796875
2017-05-09,1911.1300048828125
2017-05-10,1824.77001953125
2017-05-11,1813.56005859375
2017-05-12,1818.1800537109375
2017-05-15,1813.81005859375
2017-05-16,1829.800048828125
2017-05-17,1795.68994140625
2017-05-18,1796.030029296875
2017-05-19,1808.280029296875
2017-05-22,1828.4200439453125
2017-05-23,1827.93994140625
2017-05-24,1848.739990234375
2017-05-25,1860.4300537109375
2017-05-26,1863.9000244140625
2017-05-30,1857.449951171875
2017-05-31,1877.0899658203125
2017-06-01,1890.8199462890625
2017-06-02,1895.9599609375
2017-06-05,1891.5799560546875
2017-06-06,1889.8599853515625
2017-06-07,1890.3699951171875
2017-06-08,1892.3800048828125
2017-06-09,1842.1199951171875
2017-06-12,1812.989990234375
2017-06-13,1843.52001953125
2017-06-14,1831.6099853515625
2017-06-15,1809.199951171875
2017-06-16,1802.6099853515625
2017-06-19,1851.5999755859375
2017-06-20,1850.6400146484375
2017-06-21,1867.780029296875
2017-06-22,1862.9300537109375
2017-06-23,1874.280029296875
2017-06-26,1876.3399658203125
2017-06-27,1858.25
2017-06-28,1890.2099609375
2017-06-29,1876.989990234375
2017-06-30,1870.52001953125
2017-07-03,1843.1300048828125
2017-07-05,1866.010009765625
2017-07-06,1872.300048828125
2017-07-07,1918.5
2017-07-10,1921.8199462890625
2017-07-11,1929.1500244140625
2017-07-12,1946.1800537109375
2017-07-13,1940.699951171875
2017-07-14,1950.8699951171875
2017-07-17,1945.4599609375
2017-07-18,1976.239990234375
2017-07-19,1992.0999755859375
2017-07-20,1999.219970703125
2017-07-21,1994.8900146484375
2017-07-24,2002.010009765625
2017-07-25,2016.9100341796875
2017-07-26,2033.2099609375
2017-07-27,2025.0899658203125
2017-07-28,2024.06005859375
2017-07-31,2028.5
2017-08-01,2024.5899658203125
2017-08-02,2021.3699951171875
2017-08-03,2027.97998046875
2017-08-04,2032.77001953125
2017-08-07,2042.6400146484375
2017-08-08,2049.0
2017-08-09,1906.800048828125
2017-08-10,1849.6199951171875
2017-08-11,1854.1700439453125
2017-08-14,1873.949951171875
2017-08-15,1860.8399658203125
2017-08-16,1855.719970703125
2017-08-17,1812.969970703125
2017-08-18,1810.0
2017-08-21,1801.5400390625
2017-08-22,1818.199951171875
2017-08-23,1813.02001953125
2017-08-24,1815.510009765625
2017-08-25,1793.47998046875
2017-08-28,1789.9100341796875
2017-08-29,1807.06005859375
2017-08-30,1813.0
2017-08-31,1852.0799560546875
2017-09-01,1850.8199462890625
2017-09-05,1842.8900146484375
2017-09-06,1842.449951171875
2017-09-07,1845.3699951171875
2017-09-08,1838.5699462890625
2017-09-11,1868.8599853515625
2017-09-12,1868.6400146484375
2017-09-13,1871.1700439453125
2017-09-14,1845.2900390625
2017-09-15,1843.199951171875
2017-09-18,1854.1800537109375
2017-09-19,1859.780029296875
2017-09-20,1866.2099609375
2017-09-21,1866.3499755859375
2017-09-22,1862.1300048828125
2017-09-25,1829.550048828125
2017-09-26,1825.9200439453125
2017-09-27,1818.989990234375
2017-09-28,1811.68994140625
2017-09-29,1830.8199462890625
2017-10-02,1857.469970703125
2017-10-03,1867.6500244140625
2017-10-04,1888.699951171875
2017-10-05,1909.6099853515625
2017-10-06,1918.0
2017-10-09,1926.9300537109375
2017-10-10,1916.6500244140625
2017-10-11,1920.199951171875
2017-10-12,1918.949951171875
2017-10-13,1929.06005859375
2017-10-16,1935.550048828125
2017-10-17,1934.530029296875
2017-10-18,1941.8699951171875
2017-10-19,1927.8599853515625
2017-10-20,1942.1099853515625
2017-10-23,1934.550048828125
2017-10-24,1932.2900390625
2017-10-25,1928.81005859375
2017-10-26,1939.2900390625
2017-10-27,1890.9200439453125
2017-10-30,1879.72998046875
2017-10-31,1911.9599609375
2017-11-01,1913.06005859375
2017-11-02,1911.1400146484375
2017-11-03,1894.489990234375
2017-11-06,1903.0
2017-11-07,1645.719970703125
2017-11-08,1661.1099853515625
2017-11-09,1703.1400146484375
2017-11-10,1697.25
2017-11-13,1722.1500244140625
2017-11-14,1719.5
2017-11-15,1726.780029296875
2017-11-16,1731.6500244140625
2017-11-17,1747.219970703125
2017-11-20,1754.02001953125
2017-11-21,1766.6700439453125
2017-11-22,1759.18994140625
2017-11-24,1758.4200439453125
2017-11-27,1763.4000244140625
2017-11-28,1752.02001953125
2017-11-29,1734.449951171875
2017-11-30,1739.7099609375
2017-12-01,1735.300048828125
2017-12-04,1723.239990234375
2017-12-05,1724.8800048828125
2017-12-06,1719.0400390625
2017-12-07,1719.6199951171875
2017-12-08,1719.8399658203125
2017-12-11,1715.52001953125
2017-12-12,1723.719970703125
2017-12-13,1742.6099853515625
2017-12-14,1760.9200439453125
2017-12-15,1760.0
2017-12-18,1781.3499755859375
2017-12-19,1780.6199951171875
2017-12-20,1774.0
2017-12-21,1778.7900390625
2017-12-22,1775.260009765625
2017-12-26,1755.3199462890625
2017-12-27,1757.8800048828125
2017-12-28,1764.0899658203125
2017-12-29,1737.739990234375
2018-01-02,1784.75
2018-01-03,1824.1600341796875
2018-01-04,1807.25
2018-01-05,1823.5400390625
2018-01-08,1851.81005859375
2018-01-09,1865.2900390625
2018-01-10,1872.9100341796875
2018-01-11,1893.0999755859375
2018-01-12,1919.4000244140625
2018-01-16,1919.469970703125
2018-01-17,1949.9000244140625
2018-01-18,1926.7099609375
2018-01-19,1910.2099609375
2018-01-22,1915.77001953125
2018-01-23,1962.93994140625
2018-01-24,1955.239990234375
2018-01-25,1949.6700439453125
2018-01-26,1950.47998046875
2018-01-29,1929.22998046875
2018-01-30,1921.530029296875
2018-01-31,1912.050048828125
2018-02-01,1903.68994140625
2018-02-02,1859.0999755859375
2018-02-05,1825.9300537109375
2018-02-06,1858.6600341796875
2018-02-07,1882.6800537109375
2018-02-08,1806.06005859375
2018-02-09,1765.0
2018-02-12,1790.0
2018-02-13,1797.8599853515625
2018-02-14,1818.4100341796875
2018-02-15,1870.25
2018-02-16,1885.0
2018-02-20,1894.6199951171875
2018-02-21,1880.6800537109375
2018-02-22,1877.1400146484375
2018-02-23,1907.02001953125
2018-02-26,1905.6400146484375
2018-02-27,1905.010009765625
2018-02-28,2034.0400390625
2018-03-01,2028.3699951171875
2018-03-02,2033.7900390625
2018-03-05,2072.659912109375
2018-03-06,2085.510009765625
2018-03-07,2122.929931640625
2018-03-08,2150.080078125
2018-03-09,2170.610107421875
2018-03-12,2206.090087890625
2018-03-13,2170.0
2018-03-14,2188.89990234375
2018-03-15,2187.77001953125
2018-03-16,2171.489990234375
2018-03-19,2146.889892578125
2018-03-20,2139.110107421875
2018-03-21,2144.97998046875
2018-03-22,2113.800048828125
2018-03-23,2087.010009765625
2018-03-26,2133.7099609375
2018-03-27,2077.56005859375
2018-03-28,2054.68994140625
2018-03-29,2080.389892578125
2018-04-02,2030.8599853515625
2018-04-03,2067.570068359375
2018-04-04,2071.010009765625
2018-04-05,2091.090087890625
2018-04-06,2033.4100341796875
2018-04-09,2048.739990234375
2018-04-10,2077.590087890625
2018-04-11,2080.64990234375
2018-04-12,2085.81005859375
2018-04-13,2085.860107421875
2018-04-16,2096.590087890625
2018-04-17,2162.31005859375
2018-04-18,2180.60009765625
2018-04-19,2158.949951171875
2018-04-20,2131.3701171875
2018-04-23,2133.68994140625
2018-04-24,2067.2900390625
2018-04-25,2077.610107421875
2018-04-26,2111.800048828125
2018-04-27,2141.719970703125
2018-04-30,2178.0
2018-05-01,2179.389892578125
2018-05-02,2149.820068359375
2018-05-03,2152.2099609375
2018-05-04,2175.7099609375
2018-05-07,2194.9599609375
2018-05-08,2161.60009765625
2018-05-09,2183.590087890625
2018-05-10,2080.02001953125
2018-05-11,2071.989990234375
2018-05-14,2072.02001953125
2018-05-15,2067.75
2018-05-16,2074.590087890625
2018-05-17,2089.110107421875
2018-05-18,2066.340087890625
2018-05-21,2071.56005859375
2018-05-22,2077.18994140625
2018-05-23,2085.25
2018-05-24,2088.280029296875
2018-05-25,2110.6201171875
2018-05-29,2076.030029296875
2018-05-30,2098.0
2018-05-31,2108.919921875
2018-06-01,2128.93994140625
2018-06-04,2125.800048828125
2018-06-05,2140.989990234375
2018-06-06,2153.780029296875
2018-06-07,2131.97998046875
2018-06-08,2136.5400390625
2018-06-11,2124.2900390625
2018-06-12,2132.0
2018-06-13,2106.360107421875
2018-06-14,2123.06005859375
2018-06-15,2141.449951171875
2018-06-18,2145.219970703125
2018-06-19,2139.260009765625
2018-06-20,2145.77001953125
2018-06-21,2122.489990234375
2018-06-22,2102.85009765625
2018-06-25,2050.52001953125
2018-06-26,2040.3800048828125
2018-06-27,2001.5
2018-06-28,2019.489990234375
2018-06-29,2027.0899658203125
2018-07-02,2047.93994140625
2018-07-03,2060.22998046875
2018-07-05,2069.14990234375
2018-07-06,2086.929931640625
2018-07-09,2081.64990234375
2018-07-10,2064.0400390625
2018-07-11,2052.85009765625
2018-07-12,2057.110107421875
2018-07-13,2031.43994140625
2018-07-16,2020.0
2018-07-17,2030.52001953125
2018-07-18,2023.9100341796875
2018-07-19,2010.5999755859375
2018-07-20,2009.6700439453125
2018-07-23,1995.969970703125
2018-07-24,2026.25
2018-07-25,2065.68994140625
2018-07-26,2083.1298828125
2018-07-27,2085.030029296875
2018-07-30,2029.9000244140625
2018-07-31,2028.719970703125
2018-08-01,2023.1300048828125
2018-08-02,2033.0699462890625
2018-08-03,2029.7099609375
2018-08-06,2075.85009765625
2018-08-07,2077.989990234375
2018-08-08,2045.0
2018-08-09,1942.3900146484375
2018-08-10,1897.6600341796875
2018-08-13,1854.260009765625
2018-08-14,1833.550048828125
2018-08-15,1863.489990234375
2018-08-16,1824.989990234375
2018-08-17,1840.6800537109375
2018-08-20,1858.5999755859375
2018-08-21,1898.0799560546875
2018-08-22,1917.0
2018-08-23,1894.9000244140625
2018-08-24,1903.3399658203125
2018-08-27,1935.699951171875
2018-08-28,1931.22998046875
2018-08-29,1944.030029296875
2018-08-30,1944.0
2018-08-31,1951.550048828125
2018-09-04,1925.3599853515625
2018-09-05,1892.1800537109375
2018-09-06,1909.5
2018-09-07,1901.81005859375
2018-09-10,1875.760009765625
2018-09-11,1880.9300537109375
2018-09-12,1876.0799560546875
2018-09-13,1882.6099853515625
2018-09-14,1916.27001953125
2018-09-17,1890.760009765625
2018-09-18,1911.1099853515625
2018-09-19,1926.780029296875
2018-09-20,1947.739990234375
2018-09-21,1956.739990234375
2018-09-24,1958.760009765625
2018-09-25,1955.010009765625
2018-09-26,1967.510009765625
2018-09-27,1969.3399658203125
2018-09-28,1984.0
2018-10-01,1989.2099609375
2018-10-02,1976.5899658203125
2018-10-03,1972.6300048828125
2018-10-04,1933.4000244140625
2018-10-05,1903.8399658203125
2018-10-08,1900.9000244140625
2018-10-09,1870.5
2018-10-10,1788.739990234375
2018-10-11,1781.7099609375
2018-10-12,1807.1700439453125
2018-10-15,1811.3299560546875
2018-10-16,1830.27001953125
2018-10-17,1850.510009765625
2018-10-18,1811.7099609375
2018-10-19,1805.739990234375
2018-10-22,1827.2900390625
2018-10-23,1830.0
2018-10-24,1753.5799560546875
2018-10-25,1804.530029296875
2018-10-26,1770.81005859375
2018-10-29,1788.030029296875
2018-10-30,1836.0
2018-10-31,1874.5799560546875
2018-11-01,1896.0899658203125
2018-11-02,1875.010009765625
2018-11-05,1871.1199951171875
2018-11-06,1949.4599609375
2018-11-07,1998.1700439453125
2018-11-08,1977.6099853515625
2018-11-09,1937.6400146484375
2018-11-12,1906.280029296875
2018-11-13,1910.0799560546875
2018-11-14,1888.3699951171875
2018-11-15,1888.8699951171875
2018-11-16,1855.3199462890625
2018-11-19,1780.0
2018-11-20,1750.4300537109375
2018-11-21,1760.4000244140625
2018-11-23,1764.0799560546875
2018-11-26,1802.43994140625
2018-11-27,1824.6099853515625
2018-11-28,1869.449951171875
2018-11-29,1865.1500244140625
2018-11-30,1891.8800048828125
2018-12-03,1919.699951171875
2018-12-04,1863.1400146484375
2018-12-06,1882.239990234375
2018-12-07,1834.510009765625
2018-12-10,1826.010009765625
2018-12-11,1852.3499755859375
2018-12-12,1856.1500244140625
2018-12-13,1833.0699462890625
2018-12-14,1807.1400146484375
2018-12-17,1739.52001953125
2018-12-18,1769.4200439453125
2018-12-19,1736.6300048828125
2018-12-20,1705.1800537109375
2018-12-21,1633.3900146484375
2018-12-24,1616.8299560546875
2018-12-26,1703.25
2018-12-27,1717.800048828125
2018-12-28,1715.8299560546875
2018-12-31,1722.4200439453125
2019-01-02,1721.699951171875
2019-01-03,1663.1199951171875
2019-01-04,1717.550048828125
2019-01-07,1711.8199462890625
2019-01-08,1686.9200439453125
2019-01-09,1649.489990234375
2019-01-10,1677.3299560546875
2019-01-11,1665.8900146484375
2019-01-14,1692.8800048828125
2019-01-15,1698.31005859375
2019-01-16,1680.5699462890625
2019-01-17,1724.510009765625
2019-01-18,1760.260009765625
2019-01-22,1708.97998046875
2019-01-23,1744.31005859375
2019-01-24,1795.6700439453125
2019-01-25,1802.199951171875
2019-01-28,1813.5999755859375
2019-01-29,1808.800048828125
2019-01-30,1818.699951171875
2019-01-31,1832.81005859375
2019-02-01,1836.9599609375
2019-02-04,1860.989990234375
2019-02-05,1902.260009765625
2019-02-06,1906.9300537109375
2019-02-07,1877.06005859375
2019-02-08,1871.0899658203125
2019-02-11,1865.0
2019-02-12,1895.2900390625
2019-02-13,1919.969970703125
2019-02-14,1902.3299560546875
2019-02-15,1933.5699462890625
2019-02-19,1935.5
2019-02-20,1926.1700439453125
2019-02-21,1906.31005859375
2019-02-22,1910.52001953125
2019-02-25,1890.030029296875
2019-02-26,1915.72998046875
2019-02-27,1906.0
2019-02-28,1697.0400390625
