Date,RL
2016-11-08,98.91000366210938
2016-11-09,102.1500015258789
2016-11-10,106.26000213623047
2016-11-11,107.0999984741211
2016-11-14,111.58999633789062
2016-11-15,113.16999816894531
2016-11-16,111.91999816894531
2016-11-17,113.56999969482422
2016-11-18,110.27999877929688
2016-11-21,110.56999969482422
2016-11-22,113.68000030517578
2016-11-23,112.5199966430664
2016-11-25,112.16999816894531
2016-11-28,110.91000366210938
2016-11-29,108.61000061035156
2016-11-30,104.61000061035156
2016-12-01,104.37000274658203
2016-12-02,105.72000122070312
2016-12-05,108.19000244140625
2016-12-06,107.41999816894531
2016-12-07,108.95999908447266
2016-12-08,108.87999725341797
2016-12-09,109.0
2016-12-12,103.7699966430664
2016-12-13,103.76000213623047
2016-12-14,101.75
2016-12-15,96.93000030517578
2016-12-16,94.75
2016-12-19,93.23999786376953
2016-12-20,92.91999816894531
2016-12-21,92.80999755859375
2016-12-22,90.7300033569336
2016-12-23,89.44999694824219
2016-12-27,90.0999984741211
2016-12-28,89.9800033569336
2016-12-29,90.73999786376953
2016-12-30,90.31999969482422
2017-01-03,90.62999725341797
2017-01-04,90.62000274658203
2017-01-05,89.05000305175781
2017-01-06,88.58000183105469
2017-01-09,87.25
2017-01-10,87.94000244140625
2017-01-11,86.63999938964844
2017-01-12,86.38999938964844
2017-01-13,86.31999969482422
2017-01-17,89.58000183105469
2017-01-18,89.29000091552734
2017-01-19,88.19999694824219
2017-01-20,88.9000015258789
2017-01-23,89.29000091552734
2017-01-24,90.11000061035156
2017-01-25,91.1500015258789
2017-01-26,90.01000213623047
2017-01-27,87.97000122070312
2017-01-30,88.44000244140625
2017-01-31,88.43000030517578
2017-02-01,87.37000274658203
2017-02-02,76.61000061035156
2017-02-03,76.16999816894531
2017-02-06,76.52999877929688
2017-02-07,75.9800033569336
2017-02-08,77.5
2017-02-09,77.9800033569336
2017-02-10,79.61000061035156
2017-02-13,79.33999633789062
2017-02-14,79.48999786376953
2017-02-15,79.16999816894531
2017-02-16,78.47000122070312
2017-02-17,78.38999938964844
2017-02-21,78.19000244140625
2017-02-22,78.11000061035156
2017-02-23,78.6500015258789
2017-02-24,79.20999908447266
2017-02-27,79.79000091552734
2017-02-28,79.33000183105469
2017-03-01,80.56999969482422
2017-03-02,80.70999908447266
2017-03-03,79.79000091552734
2017-03-06,79.7300033569336
2017-03-07,79.13999938964844
2017-03-08,80.43000030517578
2017-03-09,79.68000030517578
2017-03-10,80.30000305175781
2017-03-13,79.58999633789062
2017-03-14,80.02999877929688
2017-03-15,81.25
2017-03-16,81.04000091552734
2017-03-17,80.69999694824219
2017-03-20,79.45999908447266
2017-03-21,78.2300033569336
2017-03-22,78.20999908447266
2017-03-23,79.22000122070312
2017-03-24,79.73999786376953
2017-03-27,80.41999816894531
2017-03-28,81.6500015258789
2017-03-29,82.97000122070312
2017-03-30,81.9000015258789
2017-03-31,81.62000274658203
2017-04-03,81.37000274658203
2017-04-04,77.73999786376953
2017-04-05,79.5199966430664
2017-04-06,80.70999908447266
2017-04-07,79.27999877929688
2017-04-10,80.52999877929688
2017-04-11,80.33000183105469
2017-04-12,80.18000030517578
2017-04-13,79.1500015258789
2017-04-17,80.0
2017-04-18,79.52999877929688
2017-04-19,80.0
2017-04-20,79.72000122070312
2017-04-21,78.91999816894531
2017-04-24,79.61000061035156
2017-04-25,80.56999969482422
2017-04-26,81.18000030517578
2017-04-27,82.41999816894531
2017-04-28,80.72000122070312
2017-05-01,79.30999755859375
2017-05-02,80.80999755859375
2017-05-03,79.87000274658203
2017-05-04,80.33999633789062
2017-05-05,82.11000061035156
2017-05-08,82.0999984741211
2017-05-09,84.05000305175781
2017-05-10,83.06999969482422
2017-05-11,79.2300033569336
2017-05-12,76.4000015258789
2017-05-15,76.55000305175781
2017-05-16,73.94000244140625
2017-05-17,72.75
2017-05-18,71.37999725341797
2017-05-19,69.29000091552734
2017-05-22,68.23999786376953
2017-05-23,67.69999694824219
2017-05-24,66.68000030517578
2017-05-25,66.5199966430664
2017-05-26,66.11000061035156
2017-05-30,67.33999633789062
2017-05-31,67.80000305175781
2017-06-01,69.5
2017-06-02,69.16999816894531
2017-06-05,69.16000366210938
2017-06-06,69.0199966430664
2017-06-07,69.12999725341797
2017-06-08,69.19999694824219
2017-06-09,70.1500015258789
2017-06-12,69.69999694824219
2017-06-13,70.02999877929688
2017-06-14,70.58999633789062
2017-06-15,71.56999969482422
2017-06-16,72.08000183105469
2017-06-19,71.43000030517578
2017-06-20,70.66000366210938
2017-06-21,70.91000366210938
2017-06-22,71.43000030517578
2017-06-23,72.7300033569336
2017-06-26,72.88999938964844
2017-06-27,72.87999725341797
2017-06-28,72.8499984741211
2017-06-29,73.30999755859375
2017-06-30,73.80000305175781
2017-07-03,74.8499984741211
2017-07-05,73.0999984741211
2017-07-06,70.52999877929688
2017-07-07,72.30000305175781
2017-07-10,72.41999816894531
2017-07-11,71.75
2017-07-12,71.25
2017-07-13,71.87999725341797
2017-07-14,71.37000274658203
2017-07-17,72.81999969482422
2017-07-18,72.13999938964844
2017-07-19,72.97000122070312
2017-07-20,73.76000213623047
2017-07-21,74.87999725341797
2017-07-24,73.04000091552734
2017-07-25,74.9800033569336
2017-07-26,74.66000366210938
2017-07-27,75.61000061035156
2017-07-28,75.23999786376953
2017-07-31,75.6500015258789
2017-08-01,75.7300033569336
2017-08-02,75.51000213623047
2017-08-03,76.05000305175781
2017-08-04,77.29000091552734
2017-08-07,78.1500015258789
2017-08-08,88.52999877929688
2017-08-09,87.05000305175781
2017-08-10,83.83999633789062
2017-08-11,83.77999877929688
2017-08-14,84.87000274658203
2017-08-15,84.95999908447266
2017-08-16,86.1500015258789
2017-08-17,85.5
2017-08-18,84.31999969482422
2017-08-21,84.9000015258789
2017-08-22,85.31999969482422
2017-08-23,84.58999633789062
2017-08-24,85.94999694824219
2017-08-25,87.19999694824219
2017-08-28,87.2300033569336
2017-08-29,86.83000183105469
2017-08-30,86.94999694824219
2017-08-31,87.88999938964844
2017-09-01,89.31999969482422
2017-09-05,89.5
2017-09-06,90.55000305175781
2017-09-07,88.73999786376953
2017-09-08,90.79000091552734
2017-09-11,92.1500015258789
2017-09-12,91.4000015258789
2017-09-13,90.62999725341797
2017-09-14,90.81999969482422
2017-09-15,90.87000274658203
2017-09-18,90.16000366210938
2017-09-19,91.02999877929688
2017-09-20,89.11000061035156
2017-09-21,88.4800033569336
2017-09-22,88.41999816894531
2017-09-25,88.5
2017-09-26,88.7300033569336
2017-09-27,89.19999694824219
2017-09-28,88.86000061035156
2017-09-29,88.29000091552734
2017-10-02,88.9800033569336
2017-10-03,88.54000091552734
2017-10-04,89.4800033569336
2017-10-05,89.43000030517578
2017-10-06,88.25
2017-10-09,86.94999694824219
2017-10-10,87.22000122070312
2017-10-11,85.19999694824219
2017-10-12,85.26000213623047
2017-10-13,85.04000091552734
2017-10-16,86.05000305175781
2017-10-17,86.01000213623047
2017-10-18,85.33000183105469
2017-10-19,86.37999725341797
2017-10-20,90.37000274658203
2017-10-23,89.55999755859375
2017-10-24,90.66999816894531
2017-10-25,91.8499984741211
2017-10-26,91.26000213623047
2017-10-27,91.08999633789062
2017-10-30,91.80999755859375
2017-10-31,89.43000030517578
2017-11-01,89.44999694824219
2017-11-02,91.7300033569336
2017-11-03,90.66999816894531
2017-11-06,88.02999877929688
2017-11-07,85.0
2017-11-08,85.43000030517578
2017-11-09,86.30000305175781
2017-11-10,86.62999725341797
2017-11-13,86.66999816894531
2017-11-14,87.19999694824219
2017-11-15,87.12999725341797
2017-11-16,88.41000366210938
2017-11-17,89.11000061035156
2017-11-20,89.55999755859375
2017-11-21,90.2699966430664
2017-11-22,91.94000244140625
2017-11-24,91.41999816894531
2017-11-27,92.37000274658203
2017-11-28,94.5199966430664
2017-11-29,94.6500015258789
2017-11-30,95.1500015258789
2017-12-01,95.5999984741211
2017-12-04,99.70999908447266
2017-12-05,95.79000091552734
2017-12-06,97.30000305175781
2017-12-07,99.97000122070312
2017-12-08,102.33999633789062
2017-12-11,101.19000244140625
2017-12-12,100.13999938964844
2017-12-13,96.22000122070312
2017-12-14,96.8499984741211
2017-12-15,96.11000061035156
2017-12-18,98.05999755859375
2017-12-19,97.33000183105469
2017-12-20,98.62000274658203
2017-12-21,100.91999816894531
2017-12-22,101.80000305175781
2017-12-26,103.38999938964844
2017-12-27,103.30999755859375
2017-12-28,102.61000061035156
2017-12-29,103.69000244140625
2018-01-02,104.87999725341797
2018-01-03,101.63999938964844
2018-01-04,103.5199966430664
2018-01-05,104.37999725341797
2018-01-08,104.95999908447266
2018-01-09,104.98999786376953
2018-01-10,104.9800033569336
2018-01-11,105.94000244140625
2018-01-12,106.79000091552734
2018-01-16,104.41999816894531
2018-01-17,106.05000305175781
2018-01-18,109.81999969482422
2018-01-19,112.77999877929688
2018-01-22,114.88999938964844
2018-01-23,115.8499984741211
2018-01-24,117.73999786376953
2018-01-25,117.37000274658203
2018-01-26,118.87000274658203
2018-01-29,116.97000122070312
2018-01-30,116.08999633789062
2018-01-31,114.30999755859375
2018-02-01,111.5
2018-02-02,109.80000305175781
2018-02-05,105.44000244140625
2018-02-06,106.7300033569336
2018-02-07,107.69999694824219
2018-02-08,101.31999969482422
2018-02-09,103.48999786376953
2018-02-12,103.38999938964844
2018-02-13,104.54000091552734
2018-02-14,106.68000030517578
2018-02-15,106.94999694824219
2018-02-16,105.58999633789062
2018-02-20,105.38999938964844
2018-02-21,106.66999816894531
2018-02-22,107.51000213623047
2018-02-23,108.52999877929688
2018-02-26,109.61000061035156
2018-02-27,107.9000015258789
2018-02-28,105.83999633789062
2018-03-01,105.12000274658203
2018-03-02,106.44000244140625
2018-03-05,107.41999816894531
2018-03-06,106.95999908447266
2018-03-07,106.97000122070312
2018-03-08,105.2300033569336
2018-03-09,105.83999633789062
2018-03-12,107.4800033569336
2018-03-13,107.31999969482422
2018-03-14,107.77999877929688
2018-03-15,108.44000244140625
2018-03-16,109.1500015258789
2018-03-19,108.31999969482422
2018-03-20,110.4000015258789
2018-03-21,109.47000122070312
2018-03-22,107.66000366210938
2018-03-23,107.08000183105469
2018-03-26,110.7300033569336
2018-03-27,109.58999633789062
2018-03-28,110.04000091552734
2018-03-29,111.80000305175781
2018-04-02,108.04000091552734
2018-04-03,109.83999633789062
2018-04-04,112.69999694824219
2018-04-05,114.38999938964844
2018-04-06,111.7699966430664
2018-04-09,112.47000122070312
2018-04-10,115.05000305175781
2018-04-11,114.36000061035156
2018-04-12,113.98999786376953
2018-04-13,111.1500015258789
2018-04-16,111.98999786376953
2018-04-17,113.41000366210938
2018-04-18,111.3499984741211
2018-04-19,110.08999633789062
2018-04-20,106.2699966430664
2018-04-23,109.43000030517578
2018-04-24,108.36000061035156
2018-04-25,108.79000091552734
2018-04-26,110.01000213623047
2018-04-27,111.04000091552734
2018-04-30,109.8499984741211
2018-05-01,106.93000030517578
2018-05-02,106.55999755859375
2018-05-03,107.29000091552734
2018-05-04,106.80000305175781
2018-05-07,106.19000244140625
2018-05-08,106.58000183105469
2018-05-09,109.8499984741211
2018-05-10,108.95999908447266
2018-05-11,109.01000213623047
2018-05-14,110.4800033569336
2018-05-15,111.45999908447266
2018-05-16,112.16999816894531
2018-05-17,113.62000274658203
2018-05-18,115.45999908447266
2018-05-21,117.08000183105469
2018-05-22,116.61000061035156
2018-05-23,133.3300018310547
2018-05-24,134.8000030517578
2018-05-25,137.3000030517578
2018-05-29,135.25999450683594
2018-05-30,136.30999755859375
2018-05-31,134.5800018310547
2018-06-01,137.8699951171875
2018-06-04,138.47000122070312
2018-06-05,139.55999755859375
2018-06-06,139.60000610351562
2018-06-07,137.86000061035156
2018-06-08,142.22999572753906
2018-06-11,142.02999877929688
2018-06-12,142.89999389648438
2018-06-13,138.94000244140625
2018-06-14,139.08999633789062
2018-06-15,139.7100067138672
2018-06-18,140.5800018310547
2018-06-19,139.41000366210938
2018-06-20,138.5
2018-06-21,135.08999633789062
2018-06-22,130.25999450683594
2018-06-25,128.00999450683594
2018-06-26,128.67999267578125
2018-06-27,126.7699966430664
2018-06-28,126.94000244140625
2018-06-29,125.72000122070312
2018-07-02,125.81999969482422
2018-07-03,124.58999633789062
2018-07-05,125.5
2018-07-06,126.41999816894531
2018-07-09,126.87999725341797
2018-07-10,129.1699981689453
2018-07-11,126.37000274658203
2018-07-12,127.43000030517578
2018-07-13,127.55000305175781
2018-07-16,129.89999389648438
2018-07-17,133.3000030517578
2018-07-18,133.61000061035156
2018-07-19,135.17999267578125
2018-07-20,136.55999755859375
2018-07-23,135.25999450683594
2018-07-24,133.35000610351562
2018-07-25,137.1699981689453
2018-07-26,136.6699981689453
2018-07-27,136.0500030517578
2018-07-30,135.88999938964844
2018-07-31,134.97999572753906
2018-08-01,128.85000610351562
2018-08-02,130.5
2018-08-03,130.36000061035156
2018-08-06,131.77000427246094
2018-08-07,133.32000732421875
2018-08-08,134.25
2018-08-09,136.6300048828125
2018-08-10,136.3800048828125
2018-08-13,136.61000061035156
2018-08-14,138.5
2018-08-15,131.66000366210938
2018-08-16,132.35000610351562
2018-08-17,135.41000366210938
2018-08-20,138.91000366210938
2018-08-21,139.41000366210938
2018-08-22,137.47999572753906
2018-08-23,137.74000549316406
2018-08-24,136.6999969482422
2018-08-27,136.1300048828125
2018-08-28,135.8699951171875
2018-08-29,134.91000366210938
2018-08-30,131.82000732421875
2018-08-31,132.80999755859375
2018-09-04,130.8800048828125
2018-09-05,131.17999267578125
2018-09-06,131.05999755859375
2018-09-07,130.0399932861328
2018-09-10,133.1199951171875
2018-09-11,131.57000732421875
2018-09-12,134.3300018310547
2018-09-13,133.27000427246094
2018-09-14,131.74000549316406
2018-09-17,131.5500030517578
2018-09-18,132.22000122070312
2018-09-19,134.1300048828125
2018-09-20,136.1199951171875
2018-09-21,136.57000732421875
2018-09-24,133.94000244140625
2018-09-25,134.47999572753906
2018-09-26,137.44000244140625
2018-09-27,137.66000366210938
2018-09-28,137.5500030517578
2018-10-01,135.44000244140625
2018-10-02,129.9600067138672
2018-10-03,132.99000549316406
2018-10-04,126.55999755859375
2018-10-05,126.45999908447266
2018-10-08,128.02000427246094
2018-10-09,127.73999786376953
2018-10-10,116.95999908447266
2018-10-11,117.6500015258789
2018-10-12,121.41999816894531
2018-10-15,126.51000213623047
2018-10-16,129.16000366210938
2018-10-17,128.1699981689453
2018-10-18,126.6500015258789
2018-10-19,123.4800033569336
2018-10-22,128.05999755859375
2018-10-23,127.83000183105469
2018-10-24,124.41000366210938
2018-10-25,127.04000091552734
2018-10-26,127.22000122070312
2018-10-29,130.8800048828125
2018-10-30,131.08999633789062
2018-10-31,129.61000061035156
2018-11-01,132.4499969482422
2018-11-02,134.02999877929688
2018-11-05,136.8000030517578
2018-11-06,127.79000091552734
2018-11-07,127.4000015258789
2018-11-08,132.2100067138672
2018-11-09,123.93000030517578
2018-11-12,121.02999877929688
2018-11-13,121.41999816894531
2018-11-14,122.19000244140625
2018-11-15,119.81999969482422
2018-11-16,117.27999877929688
2018-11-19,113.44000244140625
2018-11-20,111.37999725341797
2018-11-21,114.80000305175781
2018-11-23,114.9000015258789
2018-11-26,117.06999969482422
2018-11-27,112.55999755859375
2018-11-28,112.4800033569336
2018-11-29,111.29000091552734
2018-11-30,111.4000015258789
2018-12-03,114.94000244140625
2018-12-04,109.87000274658203
2018-12-06,108.83000183105469
2018-12-07,104.9000015258789
2018-12-10,105.13999938964844
2018-12-11,105.30999755859375
2018-12-12,108.13999938964844
2018-12-13,103.4800033569336
2018-12-14,101.5
2018-12-17,100.95999908447266
2018-12-18,102.4800033569336
2018-12-19,101.05000305175781
2018-12-20,99.38999938964844
2018-12-21,97.52999877929688
2018-12-24,96.19999694824219
2018-12-26,101.93000030517578
2018-12-27,102.05000305175781
2018-12-28,101.77999877929688
2018-12-31,103.45999908447266
2019-01-02,105.44000244140625
2019-01-03,100.68000030517578
2019-01-04,104.79000091552734
2019-01-07,106.69999694824219
2019-01-08,108.33000183105469
2019-01-09,109.45999908447266
2019-01-10,106.86000061035156
2019-01-11,105.43000030517578
2019-01-14,106.66999816894531
2019-01-15,106.16999816894531
2019-01-16,105.62999725341797
2019-01-17,107.87999725341797
2019-01-18,111.56999969482422
2019-01-22,109.33000183105469
2019-01-23,110.27999877929688
2019-01-24,110.94000244140625
2019-01-25,113.63999938964844
2019-01-28,115.08999633789062
2019-01-29,116.1500015258789
2019-01-30,116.94999694824219
2019-01-31,116.13999938964844
2019-02-01,115.77999877929688
2019-02-04,114.55000305175781
2019-02-05,124.16000366210938
2019-02-06,126.08000183105469
2019-02-07,125.5
2019-02-08,125.02999877929688
2019-02-11,125.5999984741211
2019-02-12,126.66000366210938
2019-02-13,123.23999786376953
2019-02-14,122.79000091552734
2019-02-15,125.08999633789062
2019-02-19,125.44999694824219
2019-02-20,125.33000183105469
2019-02-21,126.23999786376953
2019-02-22,127.12000274658203
2019-02-25,127.1500015258789
2019-02-26,126.51000213623047
2019-02-27,127.2300033569336
2019-02-28,125.16999816894531
2019-03-01,126.97000122070312
2019-03-04,125.41999816894531
2019-03-05,124.87000274658203
2019-03-06,124.08999633789062
2019-03-07,123.3499984741211
2019-03-08,122.05999755859375
2019-03-11,123.45999908447266
2019-03-12,122.8499984741211
2019-03-13,121.68000030517578
2019-03-14,121.52999877929688
2019-03-15,120.77999877929688
2019-03-18,124.20999908447266
2019-03-19,124.80999755859375
2019-03-20,122.75
2019-03-21,124.63999938964844
2019-03-22,120.2300033569336
2019-03-25,122.58999633789062
2019-03-26,122.2699966430664
2019-03-27,125.33999633789062
2019-03-28,129.39999389648438
2019-03-29,129.67999267578125
2019-04-01,128.99000549316406
2019-04-02,127.29000091552734
2019-04-03,127.31999969482422
2019-04-04,128.3699951171875
