Date,BKR
2020-01-14,24.020000457763672
2020-01-15,23.31999969482422
2020-01-16,23.510000228881836
2020-01-17,23.610000610351562
2020-01-21,22.729999542236328
2020-01-22,22.68000030517578
2020-01-23,22.959999084472656
2020-01-24,22.860000610351562
2020-01-27,22.049999237060547
2020-01-28,21.899999618530273
2020-01-29,21.479999542236328
2020-01-30,22.350000381469727
2020-01-31,21.65999984741211
2020-02-03,21.510000228881836
2020-02-04,21.309999465942383
2020-02-05,21.850000381469727
2020-02-06,22.229999542236328
2020-02-07,22.450000762939453
2020-02-10,22.149999618530273
2020-02-11,22.139999389648438
2020-02-12,22.15999984741211
2020-02-13,22.079999923706055
2020-02-14,21.979999542236328
2020-02-18,20.90999984741211
2020-02-19,20.809999465942383
2020-02-20,20.65999984741211
2020-02-21,20.530000686645508
2020-02-24,19.479999542236328
2020-02-25,18.6200008392334
2020-02-26,17.760000228881836
2020-02-27,16.670000076293945
2020-02-28,16.09000015258789
2020-03-02,17.170000076293945
2020-03-03,16.530000686645508
2020-03-04,17.280000686645508
2020-03-05,16.959999084472656
2020-03-06,16.079999923706055
2020-03-09,12.5
2020-03-10,13.760000228881836
2020-03-11,12.710000038146973
2020-03-12,10.699999809265137
2020-03-13,12.729999542236328
2020-03-16,11.609999656677246
2020-03-17,11.25
2020-03-18,9.699999809265137
2020-03-19,10.140000343322754
2020-03-20,10.0
2020-03-23,9.329999923706055
2020-03-24,11.25
2020-03-25,11.619999885559082
2020-03-26,12.399999618530273
2020-03-27,11.880000114440918
2020-03-30,10.960000038146973
2020-03-31,10.5
2020-04-01,9.800000190734863
2020-04-02,10.359999656677246
2020-04-03,10.399999618530273
2020-04-06,11.75
2020-04-07,12.40999984741211
2020-04-08,12.899999618530273
2020-04-09,12.859999656677246
2020-04-13,13.289999961853027
2020-04-14,13.350000381469727
2020-04-15,12.90999984741211
2020-04-16,12.59000015258789
2020-04-17,13.029999732971191
2020-04-20,12.979999542236328
2020-04-21,12.75
2020-04-22,12.989999771118164
2020-04-23,13.569999694824219
2020-04-24,13.420000076293945
2020-04-27,13.600000381469727
2020-04-28,14.199999809265137
2020-04-29,14.8100004196167
2020-04-30,13.949999809265137
2020-05-01,13.699999809265137
2020-05-04,13.970000267028809
2020-05-05,13.600000381469727
2020-05-06,12.930000305175781
2020-05-07,14.020000457763672
2020-05-08,15.010000228881836
2020-05-11,14.619999885559082
2020-05-12,14.569999694824219
2020-05-13,13.609999656677246
2020-05-14,14.0
2020-05-15,13.760000228881836
2020-05-18,15.34000015258789
2020-05-19,14.510000228881836
2020-05-20,15.609999656677246
2020-05-21,15.420000076293945
2020-05-22,15.119999885559082
2020-05-26,16.010000228881836
2020-05-27,16.559999465942383
2020-05-28,16.389999389648438
2020-05-29,16.510000228881836
2020-06-01,16.329999923706055
2020-06-02,17.110000610351562
2020-06-03,17.329999923706055
2020-06-04,17.149999618530273
2020-06-05,17.75
2020-06-08,19.059999465942383
2020-06-09,18.670000076293945
2020-06-10,17.260000228881836
2020-06-11,15.630000114440918
2020-06-12,15.9399995803833
2020-06-15,16.350000381469727
2020-06-16,16.84000015258789
2020-06-17,16.100000381469727
2020-06-18,16.110000610351562
2020-06-19,15.489999771118164
2020-06-22,15.350000381469727
2020-06-23,15.539999961853027
2020-06-24,14.3100004196167
2020-06-25,14.949999809265137
2020-06-26,14.699999809265137
2020-06-29,14.850000381469727
2020-06-30,15.390000343322754
2020-07-01,15.40999984741211
2020-07-02,15.40999984741211
2020-07-06,15.510000228881836
2020-07-07,15.220000267028809
2020-07-08,15.520000457763672
2020-07-09,14.649999618530273
2020-07-10,15.050000190734863
2020-07-13,15.0600004196167
2020-07-14,15.5600004196167
2020-07-15,15.600000381469727
2020-07-16,15.390000343322754
2020-07-17,15.270000457763672
2020-07-20,15.050000190734863
2020-07-21,16.309999465942383
2020-07-22,16.459999084472656
2020-07-23,16.690000534057617
2020-07-24,16.3700008392334
2020-07-27,16.329999923706055
2020-07-28,15.869999885559082
2020-07-29,15.8100004196167
2020-07-30,15.329999923706055
2020-07-31,15.489999771118164
2020-08-03,15.630000114440918
2020-08-04,16.190000534057617
2020-08-05,16.760000228881836
2020-08-06,16.770000457763672
2020-08-07,16.56999969482422
2020-08-10,17.260000228881836
2020-08-11,17.18000030517578
2020-08-12,17.530000686645508
2020-08-13,17.1200008392334
2020-08-14,17.229999542236328
2020-08-17,16.670000076293945
2020-08-18,16.459999084472656
2020-08-19,16.329999923706055
2020-08-20,15.729999542236328
2020-08-21,15.449999809265137
2020-08-24,15.90999984741211
2020-08-25,15.649999618530273
2020-08-26,15.050000190734863
2020-08-27,14.729999542236328
2020-08-28,14.800000190734863
2020-08-31,14.279999732971191
2020-09-01,13.880000114440918
2020-09-02,14.109999656677246
2020-09-03,14.550000190734863
2020-09-04,14.529999732971191
2020-09-08,13.989999771118164
2020-09-09,14.119999885559082
2020-09-10,13.869999885559082
2020-09-11,13.949999809265137
2020-09-14,14.630000114440918
2020-09-15,14.710000038146973
2020-09-16,15.010000228881836
2020-09-17,15.1899995803833
2020-09-18,15.170000076293945
2020-09-21,14.329999923706055
2020-09-22,14.399999618530273
2020-09-23,13.529999732971191
2020-09-24,13.319999694824219
2020-09-25,13.130000114440918
2020-09-28,13.470000267028809
2020-09-29,13.130000114440918
2020-09-30,13.289999961853027
2020-10-01,12.760000228881836
2020-10-02,12.649999618530273
2020-10-05,12.960000038146973
2020-10-06,12.760000228881836
2020-10-07,12.970000267028809
2020-10-08,13.380000114440918
2020-10-09,13.199999809265137
2020-10-12,13.130000114440918
2020-10-13,12.859999656677246
2020-10-14,13.149999618530273
2020-10-15,13.449999809265137
2020-10-16,13.140000343322754
2020-10-19,13.109999656677246
2020-10-20,13.630000114440918
2020-10-21,14.039999961853027
2020-10-22,14.460000038146973
2020-10-23,14.289999961853027
2020-10-26,13.899999618530273
2020-10-27,14.170000076293945
2020-10-28,13.699999809265137
2020-10-29,14.350000381469727
2020-10-30,14.770000457763672
2020-11-02,15.710000038146973
2020-11-03,15.880000114440918
2020-11-04,15.65999984741211
2020-11-05,15.729999542236328
2020-11-06,15.569999694824219
2020-11-09,17.670000076293945
2020-11-10,17.600000381469727
2020-11-11,17.559999465942383
2020-11-12,17.25
2020-11-13,17.8700008392334
2020-11-16,18.790000915527344
2020-11-17,19.260000228881836
2020-11-18,18.579999923706055
2020-11-19,18.309999465942383
2020-11-20,18.209999084472656
2020-11-23,19.260000228881836
2020-11-24,20.260000228881836
2020-11-25,19.780000686645508
2020-11-27,19.780000686645508
2020-11-30,18.719999313354492
2020-12-01,19.229999542236328
2020-12-02,19.670000076293945
2020-12-03,20.420000076293945
2020-12-04,21.790000915527344
2020-12-07,22.020000457763672
2020-12-08,22.420000076293945
2020-12-09,22.729999542236328
2020-12-10,23.1200008392334
2020-12-11,22.670000076293945
2020-12-14,21.68000030517578
2020-12-15,22.010000228881836
2020-12-16,21.5
2020-12-17,21.5
2020-12-18,21.170000076293945
2020-12-21,21.25
2020-12-22,21.190000534057617
2020-12-23,21.1299991607666
2020-12-24,21.010000228881836
2020-12-28,20.8799991607666
2020-12-29,20.75
2020-12-30,21.209999084472656
2020-12-31,20.850000381469727
2021-01-04,21.020000457763672
2021-01-05,21.260000228881836
2021-01-06,22.15999984741211
2021-01-07,22.670000076293945
2021-01-08,22.469999313354492
2021-01-11,22.649999618530273
2021-01-12,23.040000915527344
2021-01-13,23.0
2021-01-14,23.709999084472656
2021-01-15,22.8700008392334
2021-01-19,22.8700008392334
2021-01-20,22.889999389648438
2021-01-21,22.549999237060547
2021-01-22,22.170000076293945
2021-01-25,21.049999237060547
2021-01-26,20.610000610351562
2021-01-27,20.40999984741211
2021-01-28,20.600000381469727
2021-01-29,20.09000015258789
2021-02-01,20.309999465942383
2021-02-02,20.389999389648438
2021-02-03,21.399999618530273
2021-02-04,22.360000610351562
2021-02-05,22.079999923706055
2021-02-08,22.549999237060547
2021-02-09,22.270000457763672
2021-02-10,23.010000228881836
2021-02-11,22.530000686645508
2021-02-12,22.700000762939453
2021-02-16,23.229999542236328
2021-02-17,23.549999237060547
2021-02-18,23.079999923706055
2021-02-19,23.399999618530273
2021-02-22,24.1299991607666
2021-02-23,23.90999984741211
2021-02-24,25.149999618530273
2021-02-25,24.729999542236328
2021-02-26,24.479999542236328
2021-03-01,24.979999542236328
2021-03-02,24.3700008392334
2021-03-03,24.459999084472656
2021-03-04,24.030000686645508
2021-03-05,24.350000381469727
2021-03-08,24.329999923706055
2021-03-09,23.950000762939453
2021-03-10,24.3799991607666
2021-03-11,24.15999984741211
2021-03-12,24.3700008392334
2021-03-15,24.219999313354492
2021-03-16,23.020000457763672
2021-03-17,23.979999542236328
2021-03-18,22.979999542236328
2021-03-19,22.6200008392334
2021-03-22,22.309999465942383
2021-03-23,21.690000534057617
2021-03-24,22.06999969482422
2021-03-25,21.530000686645508
2021-03-26,22.34000015258789
2021-03-29,22.15999984741211
2021-03-30,21.729999542236328
2021-03-31,21.610000610351562
2021-04-01,21.729999542236328
2021-04-05,21.40999984741211
2021-04-06,21.25
2021-04-07,21.43000030517578
2021-04-08,20.709999084472656
2021-04-09,20.110000610351562
2021-04-12,20.09000015258789
2021-04-13,19.8799991607666
2021-04-14,20.350000381469727
2021-04-15,19.899999618530273
2021-04-16,20.100000381469727
2021-04-19,20.030000686645508
2021-04-20,19.510000228881836
2021-04-21,19.549999237060547
2021-04-22,19.81999969482422
2021-04-23,20.010000228881836
2021-04-26,20.139999389648438
2021-04-27,19.920000076293945
2021-04-28,20.25
2021-04-29,20.540000915527344
2021-04-30,20.079999923706055
2021-05-03,21.690000534057617
2021-05-04,21.56999969482422
2021-05-05,22.600000381469727
2021-05-06,23.06999969482422
2021-05-07,24.6299991607666
2021-05-10,24.6299991607666
2021-05-11,24.809999465942383
2021-05-12,23.969999313354492
2021-05-13,24.350000381469727
2021-05-14,25.100000381469727
2021-05-17,26.309999465942383
2021-05-18,25.809999465942383
2021-05-19,25.229999542236328
2021-05-20,25.389999389648438
2021-05-21,25.540000915527344
2021-05-24,25.149999618530273
2021-05-25,24.139999389648438
2021-05-26,24.170000076293945
2021-05-27,24.34000015258789
2021-05-28,24.399999618530273
2021-06-01,25.520000457763672
2021-06-02,26.270000457763672
2021-06-03,25.860000610351562
2021-06-04,26.020000457763672
2021-06-07,25.940000534057617
2021-06-08,25.950000762939453
2021-06-09,25.809999465942383
2021-06-10,25.510000228881836
2021-06-11,25.90999984741211
2021-06-14,24.739999771118164
2021-06-15,24.950000762939453
2021-06-16,24.700000762939453
2021-06-17,23.979999542236328
2021-06-18,22.670000076293945
2021-06-21,23.84000015258789
2021-06-22,23.889999389648438
2021-06-23,23.329999923706055
2021-06-24,23.549999237060547
2021-06-25,23.549999237060547
2021-06-28,22.649999618530273
2021-06-29,22.68000030517578
2021-06-30,22.8700008392334
2021-07-01,23.540000915527344
2021-07-02,23.549999237060547
2021-07-06,22.40999984741211
2021-07-07,22.260000228881836
2021-07-08,21.969999313354492
2021-07-09,22.729999542236328
2021-07-12,23.020000457763672
2021-07-13,22.3700008392334
2021-07-14,21.670000076293945
2021-07-15,21.219999313354492
2021-07-16,20.600000381469727
2021-07-19,19.649999618530273
2021-07-20,20.040000915527344
2021-07-21,20.229999542236328
2021-07-22,19.8799991607666
2021-07-23,20.209999084472656
2021-07-26,20.889999389648438
2021-07-27,20.670000076293945
2021-07-28,21.0
2021-07-29,21.18000030517578
2021-07-30,21.239999771118164
2021-08-02,20.860000610351562
2021-08-03,21.309999465942383
2021-08-04,20.6299991607666
2021-08-05,20.860000610351562
2021-08-06,21.190000534057617
2021-08-09,21.09000015258789
2021-08-10,21.360000610351562
2021-08-11,21.510000228881836
2021-08-12,21.350000381469727
2021-08-13,21.65999984741211
2021-08-16,21.280000686645508
2021-08-17,21.389999389648438
2021-08-18,21.18000030517578
2021-08-19,20.190000534057617
2021-08-20,20.43000030517578
2021-08-23,21.520000457763672
2021-08-24,22.190000534057617
2021-08-25,22.360000610351562
2021-08-26,22.299999237060547
2021-08-27,23.06999969482422
2021-08-30,22.799999237060547
2021-08-31,22.780000686645508
2021-09-01,22.5
2021-09-02,23.350000381469727
2021-09-03,23.15999984741211
2021-09-07,23.020000457763672
2021-09-08,22.709999084472656
2021-09-09,23.510000228881836
2021-09-10,23.860000610351562
2021-09-13,24.389999389648438
2021-09-14,24.34000015258789
2021-09-15,25.1299991607666
2021-09-16,24.389999389648438
2021-09-17,23.940000534057617
2021-09-20,22.8799991607666
2021-09-21,23.239999771118164
2021-09-22,23.440000534057617
2021-09-23,24.040000915527344
2021-09-24,24.219999313354492
2021-09-27,24.920000076293945
2021-09-28,24.920000076293945
2021-09-29,25.049999237060547
2021-09-30,24.729999542236328
2021-10-01,25.18000030517578
2021-10-04,25.450000762939453
2021-10-05,25.34000015258789
2021-10-06,24.780000686645508
2021-10-07,24.790000915527344
2021-10-08,25.239999771118164
2021-10-11,25.450000762939453
2021-10-12,25.75
2021-10-13,26.25
2021-10-14,26.829999923706055
2021-10-15,26.889999389648438
2021-10-18,26.959999084472656
2021-10-19,26.8700008392334
2021-10-20,25.350000381469727
2021-10-21,24.270000457763672
2021-10-22,24.639999389648438
2021-10-25,25.15999984741211
2021-10-26,25.690000534057617
2021-10-27,25.010000228881836
2021-10-28,25.3700008392334
2021-10-29,25.079999923706055
2021-11-01,25.809999465942383
2021-11-02,25.899999618530273
2021-11-03,25.329999923706055
2021-11-04,24.940000534057617
2021-11-05,24.799999237060547
2021-11-08,24.899999618530273
2021-11-09,25.280000686645508
2021-11-10,24.079999923706055
2021-11-11,24.34000015258789
2021-11-12,24.360000610351562
2021-11-15,24.729999542236328
2021-11-16,25.219999313354492
2021-11-17,24.34000015258789
2021-11-18,23.93000030517578
2021-11-19,22.549999237060547
2021-11-22,22.649999618530273
2021-11-23,23.760000228881836
2021-11-24,24.1200008392334
2021-11-26,23.059999465942383
2021-11-29,23.530000686645508
2021-11-30,23.34000015258789
2021-12-01,23.420000076293945
2021-12-02,24.0
2021-12-03,23.940000534057617
2021-12-06,24.420000076293945
2021-12-07,24.8799991607666
2021-12-08,24.950000762939453
2021-12-09,24.8700008392334
2021-12-10,25.440000534057617
2021-12-13,24.559999465942383
2021-12-14,24.079999923706055
2021-12-15,23.829999923706055
2021-12-16,24.270000457763672
2021-12-17,23.68000030517578
2021-12-20,23.06999969482422
2021-12-21,23.790000915527344
2021-12-22,23.920000076293945
2021-12-23,24.219999313354492
2021-12-27,24.6200008392334
2021-12-28,24.579999923706055
2021-12-29,24.270000457763672
2021-12-30,23.950000762939453
2021-12-31,24.059999465942383
2022-01-03,25.040000915527344
2022-01-04,25.59000015258789
2022-01-05,25.68000030517578
2022-01-06,25.950000762939453
2022-01-07,26.1200008392334
2022-01-10,26.06999969482422
2022-01-11,26.959999084472656
2022-01-12,26.729999542236328
2022-01-13,26.270000457763672
2022-01-14,27.459999084472656
2022-01-18,26.799999237060547
2022-01-19,26.290000915527344
2022-01-20,26.719999313354492
2022-01-21,27.239999771118164
2022-01-24,27.06999969482422
2022-01-25,27.93000030517578
2022-01-26,27.520000457763672
2022-01-27,27.299999237060547
2022-01-28,27.15999984741211
2022-01-31,27.440000534057617
2022-02-01,27.5
2022-02-02,26.8700008392334
2022-02-03,26.360000610351562
2022-02-04,26.59000015258789
2022-02-07,27.530000686645508
2022-02-08,27.360000610351562
2022-02-09,27.649999618530273
2022-02-10,27.440000534057617
2022-02-11,29.139999389648438
2022-02-14,28.540000915527344
2022-02-15,28.790000915527344
2022-02-16,29.709999084472656
2022-02-17,29.43000030517578
2022-02-18,29.110000610351562
2022-02-22,28.600000381469727
2022-02-23,29.049999237060547
2022-02-24,28.719999313354492
2022-02-25,29.5
2022-02-28,29.3799991607666
2022-03-01,28.34000015258789
2022-03-02,30.389999389648438
2022-03-03,31.209999084472656
2022-03-04,33.220001220703125
2022-03-07,34.779998779296875
2022-03-08,34.79999923706055
2022-03-09,33.810001373291016
2022-03-10,36.7400016784668
2022-03-11,37.63999938964844
2022-03-14,36.97999954223633
2022-03-15,34.869998931884766
2022-03-16,33.650001525878906
2022-03-17,34.97999954223633
2022-03-18,35.290000915527344
2022-03-21,36.220001220703125
2022-03-22,36.540000915527344
2022-03-23,37.59000015258789
2022-03-24,38.290000915527344
2022-03-25,38.720001220703125
2022-03-28,37.0
2022-03-29,36.66999816894531
2022-03-30,37.349998474121094
2022-03-31,36.40999984741211
2022-04-01,36.41999816894531
2022-04-04,36.43000030517578
2022-04-05,35.52000045776367
2022-04-06,35.720001220703125
2022-04-07,36.119998931884766
2022-04-08,37.52000045776367
2022-04-11,36.470001220703125
2022-04-12,36.31999969482422
2022-04-13,37.220001220703125
2022-04-14,37.290000915527344
2022-04-18,37.43000030517578
2022-04-19,36.7400016784668
2022-04-20,35.33000183105469
2022-04-21,32.90999984741211
2022-04-22,32.20000076293945
2022-04-25,30.739999771118164
2022-04-26,31.350000381469727
2022-04-27,31.280000686645508
2022-04-28,31.969999313354492
2022-04-29,31.020000457763672
2022-05-02,30.90999984741211
2022-05-03,31.5
2022-05-04,32.84000015258789
2022-05-05,32.02000045776367
2022-05-06,32.130001068115234
2022-05-09,30.049999237060547
2022-05-10,30.81999969482422
2022-05-11,32.4900016784668
2022-05-12,31.90999984741211
2022-05-13,34.11000061035156
2022-05-16,34.93000030517578
2022-05-17,35.15999984741211
2022-05-18,34.63999938964844
2022-05-19,34.970001220703125
2022-05-20,34.54999923706055
2022-05-23,35.709999084472656
2022-05-24,36.279998779296875
2022-05-25,35.720001220703125
2022-05-26,37.099998474121094
2022-05-27,37.18000030517578
2022-05-31,35.97999954223633
2022-06-01,37.40999984741211
2022-06-02,36.90999984741211
2022-06-03,37.81999969482422
2022-06-06,37.68000030517578
2022-06-07,37.65999984741211
2022-06-08,37.4900016784668
2022-06-09,36.08000183105469
2022-06-10,35.22999954223633
2022-06-13,33.29999923706055
2022-06-14,32.93000030517578
2022-06-15,31.739999771118164
2022-06-16,29.889999389648438
2022-06-17,29.969999313354492
2022-06-21,30.479999542236328
2022-06-22,29.520000457763672
2022-06-23,28.65999984741211
2022-06-24,28.469999313354492
2022-06-27,29.440000534057617
2022-06-28,30.06999969482422
2022-06-29,29.6299991607666
2022-06-30,28.8700008392334
2022-07-01,29.09000015258789
2022-07-05,28.200000762939453
2022-07-06,27.5
2022-07-07,28.469999313354492
2022-07-08,28.469999313354492
2022-07-11,28.200000762939453
2022-07-12,27.489999771118164
2022-07-13,26.760000228881836
2022-07-14,26.34000015258789
2022-07-15,26.68000030517578
2022-07-18,27.15999984741211
2022-07-19,28.219999313354492
2022-07-20,25.889999389648438
2022-07-21,24.920000076293945
2022-07-22,24.079999923706055
2022-07-25,24.399999618530273
2022-07-26,24.299999237060547
2022-07-27,25.059999465942383
2022-07-28,24.979999542236328
2022-07-29,25.690000534057617
2022-08-01,24.65999984741211
2022-08-02,25.420000076293945
2022-08-03,25.229999542236328
2022-08-04,23.709999084472656
2022-08-05,24.059999465942383
2022-08-08,24.270000457763672
2022-08-09,23.850000381469727
2022-08-10,24.350000381469727
2022-08-11,25.280000686645508
2022-08-12,26.010000228881836
2022-08-15,25.299999237060547
2022-08-16,25.059999465942383
2022-08-17,24.75
2022-08-18,24.989999771118164
2022-08-19,25.15999984741211
2022-08-22,25.270000457763672
2022-08-23,26.100000381469727
2022-08-24,26.469999313354492
2022-08-25,26.649999618530273
2022-08-26,26.1299991607666
2022-08-29,26.229999542236328
2022-08-30,25.049999237060547
2022-08-31,25.260000228881836
2022-09-01,24.600000381469727
2022-09-02,25.280000686645508
2022-09-06,24.889999389648438
2022-09-07,24.350000381469727
2022-09-08,23.889999389648438
2022-09-09,25.25
2022-09-12,25.459999084472656
2022-09-13,24.540000915527344
2022-09-14,25.389999389648438
2022-09-15,24.329999923706055
2022-09-16,23.799999237060547
2022-09-19,24.18000030517578
2022-09-20,23.0
2022-09-21,23.020000457763672
2022-09-22,22.969999313354492
2022-09-23,21.729999542236328
2022-09-26,20.450000762939453
2022-09-27,20.760000228881836
2022-09-28,21.280000686645508
2022-09-29,21.1200008392334
2022-09-30,20.959999084472656
2022-10-03,22.280000686645508
2022-10-04,23.190000534057617
2022-10-05,23.709999084472656
2022-10-06,23.739999771118164
2022-10-07,22.8799991607666
2022-10-10,22.3700008392334
2022-10-11,22.25
2022-10-12,22.639999389648438
2022-10-13,23.8799991607666
2022-10-14,22.90999984741211
2022-10-17,23.93000030517578
2022-10-18,24.18000030517578
2022-10-19,25.649999618530273
2022-10-20,25.950000762939453
2022-10-21,26.670000076293945
2022-10-24,26.1299991607666
2022-10-25,26.100000381469727
2022-10-26,26.43000030517578
2022-10-27,27.030000686645508
2022-10-28,27.239999771118164
2022-10-31,27.65999984741211
2022-11-01,28.5
2022-11-02,27.59000015258789
2022-11-03,28.290000915527344
2022-11-04,29.110000610351562
2022-11-07,30.6200008392334
2022-11-08,30.940000534057617
2022-11-09,29.510000228881836
2022-11-10,30.579999923706055
2022-11-11,31.020000457763672
2022-11-14,30.25
2022-11-15,30.889999389648438
2022-11-16,30.229999542236328
2022-11-17,29.829999923706055
2022-11-18,29.1299991607666
2022-11-21,28.719999313354492
2022-11-22,29.489999771118164
2022-11-23,28.829999923706055
2022-11-25,28.5
2022-11-28,28.190000534057617
2022-11-29,28.649999618530273
2022-11-30,29.020000457763672
2022-12-01,29.260000228881836
2022-12-02,29.510000228881836
2022-12-05,28.719999313354492
2022-12-06,28.3799991607666
2022-12-07,27.8799991607666
2022-12-08,28.079999923706055
2022-12-09,27.110000610351562
2022-12-12,28.149999618530273
2022-12-13,29.260000228881836
2022-12-14,28.979999542236328
2022-12-15,29.040000915527344
2022-12-16,28.3700008392334
2022-12-19,28.260000228881836
2022-12-20,28.920000076293945
2022-12-21,29.350000381469727
2022-12-22,28.360000610351562
2022-12-23,29.100000381469727
2022-12-27,29.3700008392334
2022-12-28,28.549999237060547
2022-12-29,29.18000030517578
2022-12-30,29.530000686645508
2023-01-03,28.75
2023-01-04,27.889999389648438
2023-01-05,28.799999237060547
2023-01-06,29.959999084472656
2023-01-09,30.540000915527344
2023-01-10,30.8700008392334
2023-01-11,30.829999923706055
2023-01-12,31.5
2023-01-13,31.6299991607666
2023-01-17,31.479999542236328
2023-01-18,30.690000534057617
2023-01-19,30.489999771118164
2023-01-20,31.06999969482422
2023-01-23,30.59000015258789
2023-01-24,30.149999618530273
2023-01-25,31.0
2023-01-26,31.799999237060547
2023-01-27,31.299999237060547
2023-01-30,31.020000457763672
2023-01-31,31.739999771118164
2023-02-01,31.989999771118164
2023-02-02,31.389999389648438
2023-02-03,31.3700008392334
2023-02-06,31.65999984741211
2023-02-07,32.52000045776367
2023-02-08,32.56999969482422
2023-02-09,32.18000030517578
2023-02-10,32.91999816894531
2023-02-13,32.779998779296875
2023-02-14,32.459999084472656
2023-02-15,32.150001525878906
2023-02-16,32.2599983215332
2023-02-17,30.59000015258789
2023-02-21,30.1299991607666
2023-02-22,30.049999237060547
2023-02-23,30.469999313354492
2023-02-24,30.3799991607666
2023-02-27,31.040000915527344
2023-02-28,30.600000381469727
2023-03-01,31.09000015258789
2023-03-02,31.709999084472656
2023-03-03,32.279998779296875
2023-03-06,32.27000045776367
2023-03-07,31.75
2023-03-08,31.43000030517578
2023-03-09,30.059999465942383
2023-03-10,29.06999969482422
2023-03-13,28.139999389648438
2023-03-14,28.360000610351562
2023-03-15,26.850000381469727
2023-03-16,27.299999237060547
2023-03-17,26.920000076293945
2023-03-20,26.950000762939453
2023-03-21,28.040000915527344
2023-03-22,27.040000915527344
2023-03-23,26.729999542236328
2023-03-24,27.020000457763672
2023-03-27,27.260000228881836
2023-03-28,27.579999923706055
