Date,ADM
2016-02-05,34.06999969482422
2016-02-08,33.29999923706055
2016-02-09,33.58000183105469
2016-02-10,33.18000030517578
2016-02-11,31.6299991607666
2016-02-12,32.45000076293945
2016-02-16,33.619998931884766
2016-02-17,33.400001525878906
2016-02-18,33.900001525878906
2016-02-19,32.650001525878906
2016-02-22,33.790000915527344
2016-02-23,33.790000915527344
2016-02-24,33.849998474121094
2016-02-25,34.619998931884766
2016-02-26,34.790000915527344
2016-02-29,34.959999084472656
2016-03-01,35.47999954223633
2016-03-02,35.83000183105469
2016-03-03,36.83000183105469
2016-03-04,37.650001525878906
2016-03-07,37.13999938964844
2016-03-08,36.029998779296875
2016-03-09,36.060001373291016
2016-03-10,35.77000045776367
2016-03-11,36.599998474121094
2016-03-14,36.709999084472656
2016-03-15,36.560001373291016
2016-03-16,37.459999084472656
2016-03-17,38.20000076293945
2016-03-18,38.06999969482422
2016-03-21,38.16999816894531
2016-03-22,37.61000061035156
2016-03-23,36.599998474121094
2016-03-24,36.470001220703125
2016-03-28,36.349998474121094
2016-03-29,36.869998931884766
2016-03-30,36.619998931884766
2016-03-31,36.310001373291016
2016-04-01,36.470001220703125
2016-04-04,36.040000915527344
2016-04-05,35.11000061035156
2016-04-06,35.540000915527344
2016-04-07,35.720001220703125
2016-04-08,36.09000015258789
2016-04-11,36.0
2016-04-12,36.83000183105469
2016-04-13,37.13999938964844
2016-04-14,36.59000015258789
2016-04-15,37.29999923706055
2016-04-18,37.709999084472656
2016-04-19,38.22999954223633
2016-04-20,38.869998931884766
2016-04-21,38.349998474121094
2016-04-22,39.619998931884766
2016-04-25,39.2599983215332
2016-04-26,39.72999954223633
2016-04-27,39.90999984741211
2016-04-28,40.06999969482422
2016-04-29,39.939998626708984
2016-05-02,40.2599983215332
2016-05-03,39.099998474121094
2016-05-04,38.720001220703125
2016-05-05,38.08000183105469
2016-05-06,38.20000076293945
2016-05-09,37.72999954223633
2016-05-10,38.400001525878906
2016-05-11,37.959999084472656
2016-05-12,38.540000915527344
2016-05-13,37.630001068115234
2016-05-16,37.650001525878906
2016-05-17,37.4900016784668
2016-05-18,37.5099983215332
2016-05-19,38.369998931884766
2016-05-20,39.83000183105469
2016-05-23,40.439998626708984
2016-05-24,42.04999923706055
2016-05-25,42.47999954223633
2016-05-26,43.06999969482422
2016-05-27,43.22999954223633
2016-05-31,42.77000045776367
2016-06-01,42.83000183105469
2016-06-02,43.470001220703125
2016-06-03,43.599998474121094
2016-06-06,43.66999816894531
2016-06-07,43.65999984741211
2016-06-08,43.81999969482422
2016-06-09,43.83000183105469
2016-06-10,43.029998779296875
2016-06-13,41.81999969482422
2016-06-14,41.779998779296875
2016-06-15,42.150001525878906
2016-06-16,42.04999923706055
2016-06-17,42.310001373291016
2016-06-20,42.45000076293945
2016-06-21,41.939998626708984
2016-06-22,42.0
2016-06-23,42.709999084472656
2016-06-24,40.5
2016-06-27,39.13999938964844
2016-06-28,40.560001373291016
2016-06-29,41.58000183105469
2016-06-30,42.88999938964844
2016-07-01,42.61000061035156
2016-07-05,41.95000076293945
2016-07-06,42.119998931884766
2016-07-07,42.119998931884766
2016-07-08,43.47999954223633
2016-07-11,43.15999984741211
2016-07-12,43.290000915527344
2016-07-13,43.099998474121094
2016-07-14,43.47999954223633
2016-07-15,43.95000076293945
2016-07-18,44.25
2016-07-19,43.47999954223633
2016-07-20,43.38999938964844
2016-07-21,43.38999938964844
2016-07-22,43.720001220703125
2016-07-25,43.599998474121094
2016-07-26,43.869998931884766
2016-07-27,43.900001525878906
2016-07-28,44.939998626708984
2016-07-29,45.08000183105469
2016-08-01,44.2400016784668
2016-08-02,43.45000076293945
2016-08-03,43.93000030517578
2016-08-04,43.7400016784668
2016-08-05,44.45000076293945
2016-08-08,44.52000045776367
2016-08-09,44.380001068115234
2016-08-10,44.310001373291016
2016-08-11,43.93000030517578
2016-08-12,44.06999969482422
2016-08-15,43.77000045776367
2016-08-16,43.470001220703125
2016-08-17,43.630001068115234
2016-08-18,43.56999969482422
2016-08-19,43.47999954223633
2016-08-22,43.79999923706055
2016-08-23,44.119998931884766
2016-08-24,43.31999969482422
2016-08-25,42.560001373291016
2016-08-26,42.38999938964844
2016-08-29,42.84000015258789
2016-08-30,43.209999084472656
2016-08-31,43.7599983215332
2016-09-01,43.13999938964844
2016-09-02,43.81999969482422
2016-09-06,43.939998626708984
2016-09-07,44.02000045776367
2016-09-08,43.2400016784668
2016-09-09,42.02000045776367
2016-09-12,42.959999084472656
2016-09-13,42.0
2016-09-14,41.97999954223633
2016-09-15,42.279998779296875
2016-09-16,42.029998779296875
2016-09-19,42.18000030517578
2016-09-20,42.150001525878906
2016-09-21,42.810001373291016
2016-09-22,42.97999954223633
2016-09-23,42.470001220703125
2016-09-26,41.900001525878906
2016-09-27,41.88999938964844
2016-09-28,41.849998474121094
2016-09-29,41.529998779296875
2016-09-30,42.16999816894531
2016-10-03,42.900001525878906
2016-10-04,42.790000915527344
2016-10-05,43.27000045776367
2016-10-06,43.15999984741211
2016-10-07,42.650001525878906
2016-10-10,43.27000045776367
2016-10-11,42.34000015258789
2016-10-12,42.38999938964844
2016-10-13,42.25
2016-10-14,42.130001068115234
2016-10-17,41.849998474121094
2016-10-18,41.97999954223633
2016-10-19,42.220001220703125
2016-10-20,42.18000030517578
2016-10-21,42.31999969482422
2016-10-24,42.5099983215332
2016-10-25,42.529998779296875
2016-10-26,43.279998779296875
2016-10-27,43.08000183105469
2016-10-28,43.59000015258789
2016-10-31,43.56999969482422
2016-11-01,46.75
2016-11-02,47.2599983215332
2016-11-03,47.43000030517578
2016-11-04,46.91999816894531
2016-11-07,47.04999923706055
2016-11-08,47.720001220703125
2016-11-09,46.279998779296875
2016-11-10,45.18000030517578
2016-11-11,41.72999954223633
2016-11-14,42.880001068115234
2016-11-15,43.4900016784668
2016-11-16,43.2599983215332
2016-11-17,43.0
2016-11-18,43.4900016784668
2016-11-21,43.650001525878906
2016-11-22,43.5099983215332
2016-11-23,43.25
2016-11-25,43.54999923706055
2016-11-28,43.11000061035156
2016-11-29,42.77000045776367
2016-11-30,43.22999954223633
2016-12-01,44.310001373291016
2016-12-02,44.0
2016-12-05,43.900001525878906
2016-12-06,44.68000030517578
2016-12-07,45.20000076293945
2016-12-08,45.970001220703125
2016-12-09,46.560001373291016
2016-12-12,47.02000045776367
2016-12-13,46.400001525878906
2016-12-14,45.59000015258789
2016-12-15,45.7400016784668
2016-12-16,46.5099983215332
2016-12-19,46.06999969482422
2016-12-20,46.220001220703125
2016-12-21,46.130001068115234
2016-12-22,45.18000030517578
2016-12-23,45.150001525878906
2016-12-27,45.650001525878906
2016-12-28,45.34000015258789
2016-12-29,45.36000061035156
2016-12-30,45.650001525878906
2017-01-03,46.189998626708984
2017-01-04,46.11000061035156
2017-01-05,45.77000045776367
2017-01-06,44.720001220703125
2017-01-09,44.75
2017-01-10,44.459999084472656
2017-01-11,44.0099983215332
2017-01-12,43.439998626708984
2017-01-13,43.560001373291016
2017-01-17,44.689998626708984
2017-01-18,44.95000076293945
2017-01-19,44.5
2017-01-20,44.72999954223633
2017-01-23,44.709999084472656
2017-01-24,44.65999984741211
2017-01-25,45.20000076293945
2017-01-26,44.54999923706055
2017-01-27,44.52000045776367
2017-01-30,44.130001068115234
2017-01-31,44.2599983215332
2017-02-01,43.77000045776367
2017-02-02,43.9900016784668
2017-02-03,43.9900016784668
2017-02-06,44.02000045776367
2017-02-07,44.59000015258789
2017-02-08,43.459999084472656
2017-02-09,43.540000915527344
2017-02-10,43.83000183105469
2017-02-13,43.709999084472656
2017-02-14,43.72999954223633
2017-02-15,44.470001220703125
2017-02-16,44.099998474121094
2017-02-17,44.689998626708984
2017-02-21,44.810001373291016
2017-02-22,44.720001220703125
2017-02-23,45.09000015258789
2017-02-24,45.2599983215332
2017-02-27,45.369998931884766
2017-02-28,46.970001220703125
2017-03-01,46.5099983215332
2017-03-02,45.47999954223633
2017-03-03,45.20000076293945
2017-03-06,44.7599983215332
2017-03-07,44.459999084472656
2017-03-08,43.9900016784668
2017-03-09,44.41999816894531
2017-03-10,45.040000915527344
2017-03-13,44.70000076293945
2017-03-14,44.66999816894531
2017-03-15,45.0099983215332
2017-03-16,44.849998474121094
2017-03-17,44.720001220703125
2017-03-20,44.849998474121094
2017-03-21,44.95000076293945
2017-03-22,45.61000061035156
2017-03-23,45.61000061035156
2017-03-24,45.58000183105469
2017-03-27,45.349998474121094
2017-03-28,45.720001220703125
2017-03-29,46.2400016784668
2017-03-30,46.11000061035156
2017-03-31,46.040000915527344
2017-04-03,45.79999923706055
2017-04-04,45.40999984741211
2017-04-05,45.2599983215332
2017-04-06,45.25
2017-04-07,44.88999938964844
2017-04-10,44.9900016784668
2017-04-11,44.540000915527344
2017-04-12,44.650001525878906
2017-04-13,44.279998779296875
2017-04-17,44.68000030517578
2017-04-18,45.40999984741211
2017-04-19,44.599998474121094
2017-04-20,44.900001525878906
2017-04-21,44.810001373291016
2017-04-24,45.380001068115234
2017-04-25,45.58000183105469
2017-04-26,45.27000045776367
2017-04-27,45.779998779296875
2017-04-28,45.75
2017-05-01,45.72999954223633
2017-05-02,41.66999816894531
2017-05-03,41.310001373291016
2017-05-04,42.400001525878906
2017-05-05,42.43000030517578
2017-05-08,42.959999084472656
2017-05-09,42.36000061035156
2017-05-10,42.290000915527344
2017-05-11,42.029998779296875
2017-05-12,41.959999084472656
2017-05-15,42.13999938964844
2017-05-16,41.900001525878906
2017-05-17,41.52000045776367
2017-05-18,41.310001373291016
2017-05-19,41.5
2017-05-22,41.5
2017-05-23,43.040000915527344
2017-05-24,42.54999923706055
2017-05-25,42.619998931884766
2017-05-26,42.45000076293945
2017-05-30,42.11000061035156
2017-05-31,41.58000183105469
2017-06-01,41.81999969482422
2017-06-02,42.220001220703125
2017-06-05,41.939998626708984
2017-06-06,41.95000076293945
2017-06-07,41.90999984741211
2017-06-08,42.0099983215332
2017-06-09,42.02000045776367
2017-06-12,42.43000030517578
2017-06-13,42.36000061035156
2017-06-14,42.04999923706055
2017-06-15,42.36000061035156
2017-06-16,42.560001373291016
2017-06-19,42.439998626708984
2017-06-20,41.47999954223633
2017-06-21,41.25
2017-06-22,41.029998779296875
2017-06-23,41.15999984741211
2017-06-26,41.29999923706055
2017-06-27,41.0
2017-06-28,41.13999938964844
2017-06-29,40.630001068115234
2017-06-30,41.380001068115234
2017-07-03,41.459999084472656
2017-07-05,41.79999923706055
2017-07-06,41.099998474121094
2017-07-07,41.2400016784668
2017-07-10,40.810001373291016
2017-07-11,40.290000915527344
2017-07-12,40.900001525878906
2017-07-13,41.380001068115234
2017-07-14,41.47999954223633
2017-07-17,41.599998474121094
2017-07-18,41.18000030517578
2017-07-19,41.279998779296875
2017-07-20,41.41999816894531
2017-07-21,41.2599983215332
2017-07-24,41.380001068115234
2017-07-25,41.959999084472656
2017-07-26,41.709999084472656
2017-07-27,41.779998779296875
2017-07-28,41.779998779296875
2017-07-31,42.18000030517578
2017-08-01,43.29999923706055
2017-08-02,42.4900016784668
2017-08-03,42.619998931884766
2017-08-04,42.59000015258789
2017-08-07,42.439998626708984
2017-08-08,42.2400016784668
2017-08-09,42.4900016784668
2017-08-10,42.119998931884766
2017-08-11,41.2599983215332
2017-08-14,41.95000076293945
2017-08-15,42.04999923706055
2017-08-16,42.150001525878906
2017-08-17,41.66999816894531
2017-08-18,41.27000045776367
2017-08-21,41.560001373291016
2017-08-22,41.720001220703125
2017-08-23,41.77000045776367
2017-08-24,41.08000183105469
2017-08-25,41.75
2017-08-28,41.77000045776367
2017-08-29,41.7400016784668
2017-08-30,41.86000061035156
2017-08-31,41.31999969482422
2017-09-01,42.20000076293945
2017-09-05,41.939998626708984
2017-09-06,42.400001525878906
2017-09-07,42.59000015258789
2017-09-08,42.369998931884766
2017-09-11,42.790000915527344
2017-09-12,43.209999084472656
2017-09-13,43.290000915527344
2017-09-14,43.45000076293945
2017-09-15,43.84000015258789
2017-09-18,44.09000015258789
2017-09-19,43.88999938964844
2017-09-20,43.31999969482422
2017-09-21,43.290000915527344
2017-09-22,43.380001068115234
2017-09-25,43.56999969482422
2017-09-26,43.52000045776367
2017-09-27,43.04999923706055
2017-09-28,42.75
2017-09-29,42.5099983215332
2017-10-02,42.619998931884766
2017-10-03,42.720001220703125
2017-10-04,43.029998779296875
2017-10-05,43.349998474121094
2017-10-06,43.0
2017-10-09,42.61000061035156
2017-10-10,43.0099983215332
2017-10-11,43.290000915527344
2017-10-12,43.439998626708984
2017-10-13,44.0
2017-10-16,43.70000076293945
2017-10-17,43.66999816894531
2017-10-18,43.310001373291016
2017-10-19,43.310001373291016
2017-10-20,43.4900016784668
2017-10-23,43.56999969482422
2017-10-24,43.72999954223633
2017-10-25,43.439998626708984
2017-10-26,43.0099983215332
2017-10-27,43.06999969482422
2017-10-30,42.810001373291016
2017-10-31,40.869998931884766
2017-11-01,40.619998931884766
2017-11-02,40.15999984741211
2017-11-03,39.779998779296875
2017-11-06,39.27000045776367
2017-11-07,39.540000915527344
2017-11-08,39.79999923706055
2017-11-09,39.599998474121094
2017-11-10,39.93000030517578
2017-11-13,39.7400016784668
2017-11-14,39.790000915527344
2017-11-15,38.959999084472656
2017-11-16,39.189998626708984
2017-11-17,39.41999816894531
2017-11-20,39.20000076293945
2017-11-21,39.34000015258789
2017-11-22,39.2400016784668
2017-11-24,39.13999938964844
2017-11-27,39.06999969482422
2017-11-28,39.09000015258789
2017-11-29,39.77000045776367
2017-11-30,39.880001068115234
2017-12-01,40.83000183105469
2017-12-04,41.20000076293945
2017-12-05,40.84000015258789
2017-12-06,41.220001220703125
2017-12-07,41.310001373291016
2017-12-08,41.5099983215332
2017-12-11,41.900001525878906
2017-12-12,41.77000045776367
2017-12-13,40.04999923706055
2017-12-14,39.56999969482422
2017-12-15,40.560001373291016
2017-12-18,40.220001220703125
2017-12-19,40.130001068115234
2017-12-20,39.869998931884766
2017-12-21,40.09000015258789
2017-12-22,40.189998626708984
2017-12-26,40.2599983215332
2017-12-27,40.2400016784668
2017-12-28,40.27000045776367
2017-12-29,40.08000183105469
2018-01-02,40.09000015258789
2018-01-03,39.779998779296875
2018-01-04,40.45000076293945
2018-01-05,40.18000030517578
2018-01-08,40.09000015258789
2018-01-09,40.220001220703125
2018-01-10,39.90999984741211
2018-01-11,40.560001373291016
2018-01-12,40.5
2018-01-16,40.779998779296875
2018-01-17,40.90999984741211
2018-01-18,40.47999954223633
2018-01-19,40.959999084472656
2018-01-22,42.75
2018-01-23,42.61000061035156
2018-01-24,42.84000015258789
2018-01-25,42.88999938964844
2018-01-26,43.59000015258789
2018-01-29,43.11000061035156
2018-01-30,42.47999954223633
2018-01-31,42.95000076293945
2018-02-01,42.459999084472656
2018-02-02,41.43000030517578
2018-02-05,40.599998474121094
2018-02-06,42.0
2018-02-07,42.189998626708984
2018-02-08,41.349998474121094
2018-02-09,41.4900016784668
2018-02-12,41.27000045776367
2018-02-13,41.34000015258789
2018-02-14,41.81999969482422
2018-02-15,43.20000076293945
2018-02-16,43.130001068115234
2018-02-20,42.56999969482422
2018-02-21,42.119998931884766
2018-02-22,41.7599983215332
2018-02-23,42.56999969482422
2018-02-26,42.16999816894531
2018-02-27,41.63999938964844
2018-02-28,41.52000045776367
2018-03-01,41.25
2018-03-02,42.20000076293945
2018-03-05,42.720001220703125
2018-03-06,43.119998931884766
2018-03-07,43.029998779296875
2018-03-08,43.290000915527344
2018-03-09,43.29999923706055
2018-03-12,44.529998779296875
2018-03-13,44.2400016784668
2018-03-14,43.77000045776367
2018-03-15,43.2599983215332
2018-03-16,43.5
2018-03-19,43.060001373291016
2018-03-20,42.970001220703125
2018-03-21,42.619998931884766
2018-03-22,41.939998626708984
2018-03-23,42.04999923706055
2018-03-26,42.83000183105469
2018-03-27,42.869998931884766
2018-03-28,42.79999923706055
2018-03-29,43.369998931884766
2018-04-02,42.27000045776367
2018-04-03,43.119998931884766
2018-04-04,43.900001525878906
2018-04-05,44.43000030517578
2018-04-06,44.33000183105469
2018-04-09,44.220001220703125
2018-04-10,44.13999938964844
2018-04-11,44.130001068115234
2018-04-12,45.29999923706055
2018-04-13,45.20000076293945
2018-04-16,45.470001220703125
2018-04-17,45.689998626708984
2018-04-18,45.650001525878906
2018-04-19,45.790000915527344
2018-04-20,45.5
2018-04-23,45.4900016784668
2018-04-24,45.15999984741211
2018-04-25,45.84000015258789
2018-04-26,45.849998474121094
2018-04-27,46.04999923706055
2018-04-30,45.380001068115234
2018-05-01,45.029998779296875
2018-05-02,44.43000030517578
2018-05-03,43.599998474121094
2018-05-04,43.86000061035156
2018-05-07,43.689998626708984
2018-05-08,43.95000076293945
2018-05-09,43.70000076293945
2018-05-10,43.900001525878906
2018-05-11,43.97999954223633
2018-05-14,44.41999816894531
2018-05-15,44.40999984741211
2018-05-16,44.52000045776367
2018-05-17,44.90999984741211
2018-05-18,45.02000045776367
2018-05-21,45.16999816894531
2018-05-22,44.90999984741211
2018-05-23,44.79999923706055
2018-05-24,44.810001373291016
2018-05-25,44.54999923706055
2018-05-29,43.790000915527344
2018-05-30,44.279998779296875
2018-05-31,43.720001220703125
2018-06-01,43.81999969482422
2018-06-04,44.09000015258789
2018-06-05,44.22999954223633
2018-06-06,44.790000915527344
2018-06-07,44.689998626708984
2018-06-08,44.849998474121094
2018-06-11,45.5099983215332
2018-06-12,45.099998474121094
2018-06-13,45.279998779296875
2018-06-14,45.2400016784668
2018-06-15,46.029998779296875
2018-06-18,46.189998626708984
2018-06-19,46.06999969482422
2018-06-20,46.16999816894531
2018-06-21,46.0
2018-06-22,46.529998779296875
2018-06-25,46.2599983215332
2018-06-26,46.22999954223633
2018-06-27,46.27000045776367
2018-06-28,46.189998626708984
2018-06-29,45.83000183105469
2018-07-02,45.22999954223633
2018-07-03,45.65999984741211
2018-07-05,46.34000015258789
2018-07-06,46.709999084472656
2018-07-09,47.27000045776367
2018-07-10,47.939998626708984
2018-07-11,47.849998474121094
2018-07-12,47.900001525878906
2018-07-13,47.56999969482422
2018-07-16,47.16999816894531
2018-07-17,47.720001220703125
2018-07-18,47.310001373291016
2018-07-19,47.25
2018-07-20,47.119998931884766
2018-07-23,47.22999954223633
2018-07-24,47.29999923706055
2018-07-25,47.2400016784668
2018-07-26,47.709999084472656
2018-07-27,47.61000061035156
2018-07-30,47.349998474121094
2018-07-31,48.2599983215332
2018-08-01,48.11000061035156
2018-08-02,49.34000015258789
2018-08-03,49.95000076293945
2018-08-06,50.060001373291016
2018-08-07,50.25
2018-08-08,49.970001220703125
2018-08-09,50.2400016784668
2018-08-10,49.869998931884766
2018-08-13,49.31999969482422
2018-08-14,49.939998626708984
2018-08-15,49.439998626708984
2018-08-16,50.150001525878906
2018-08-17,50.54999923706055
2018-08-20,50.77000045776367
2018-08-21,50.7400016784668
2018-08-22,50.5
2018-08-23,50.5099983215332
2018-08-24,50.70000076293945
2018-08-27,50.779998779296875
2018-08-28,50.45000076293945
2018-08-29,50.400001525878906
2018-08-30,50.380001068115234
2018-08-31,50.400001525878906
2018-09-04,50.08000183105469
2018-09-05,49.83000183105469
2018-09-06,49.40999984741211
2018-09-07,49.310001373291016
2018-09-10,49.70000076293945
2018-09-11,49.75
2018-09-12,49.88999938964844
2018-09-13,50.0
2018-09-14,50.040000915527344
2018-09-17,49.779998779296875
2018-09-18,49.619998931884766
2018-09-19,49.939998626708984
2018-09-20,50.33000183105469
2018-09-21,50.31999969482422
2018-09-24,49.619998931884766
2018-09-25,49.63999938964844
2018-09-26,49.349998474121094
2018-09-27,49.45000076293945
2018-09-28,50.27000045776367
2018-10-01,50.11000061035156
2018-10-02,50.40999984741211
2018-10-03,50.45000076293945
2018-10-04,50.459999084472656
2018-10-05,51.06999969482422
2018-10-08,51.790000915527344
2018-10-09,51.45000076293945
2018-10-10,50.13999938964844
2018-10-11,48.66999816894531
2018-10-12,48.83000183105469
2018-10-15,49.040000915527344
2018-10-16,49.29999923706055
2018-10-17,49.029998779296875
2018-10-18,49.209999084472656
2018-10-19,49.540000915527344
2018-10-22,48.90999984741211
2018-10-23,49.060001373291016
2018-10-24,47.75
2018-10-25,47.900001525878906
2018-10-26,46.459999084472656
2018-10-29,47.0099983215332
2018-10-30,48.0
2018-10-31,47.25
2018-11-01,48.720001220703125
2018-11-02,48.0
2018-11-05,48.099998474121094
2018-11-06,47.33000183105469
2018-11-07,48.29999923706055
2018-11-08,48.56999969482422
2018-11-09,48.2599983215332
2018-11-12,47.939998626708984
2018-11-13,48.02000045776367
2018-11-14,46.599998474121094
2018-11-15,46.130001068115234
2018-11-16,46.380001068115234
2018-11-19,46.310001373291016
2018-11-20,45.65999984741211
2018-11-21,45.599998474121094
2018-11-23,45.20000076293945
2018-11-26,45.52000045776367
2018-11-27,46.06999969482422
2018-11-28,46.0
2018-11-29,46.040000915527344
2018-11-30,46.02000045776367
2018-12-03,46.84000015258789
2018-12-04,45.61000061035156
2018-12-06,45.529998779296875
2018-12-07,44.459999084472656
2018-12-10,44.59000015258789
2018-12-11,44.54999923706055
2018-12-12,45.189998626708984
2018-12-13,44.93000030517578
2018-12-14,44.61000061035156
2018-12-17,43.380001068115234
2018-12-18,42.84000015258789
2018-12-19,42.400001525878906
2018-12-20,41.22999954223633
2018-12-21,40.79999923706055
2018-12-24,39.619998931884766
2018-12-26,40.66999816894531
2018-12-27,40.959999084472656
2018-12-28,40.779998779296875
2018-12-31,40.970001220703125
2019-01-02,40.95000076293945
2019-01-03,40.77000045776367
2019-01-04,41.709999084472656
2019-01-07,41.91999816894531
2019-01-08,42.70000076293945
2019-01-09,43.06999969482422
2019-01-10,43.369998931884766
2019-01-11,43.15999984741211
2019-01-14,42.849998474121094
2019-01-15,43.47999954223633
2019-01-16,43.29999923706055
2019-01-17,43.40999984741211
2019-01-18,44.2599983215332
2019-01-22,43.560001373291016
2019-01-23,43.709999084472656
2019-01-24,43.66999816894531
2019-01-25,43.720001220703125
2019-01-28,44.16999816894531
2019-01-29,44.209999084472656
2019-01-30,44.689998626708984
2019-01-31,44.900001525878906
2019-02-01,44.88999938964844
2019-02-04,44.4900016784668
2019-02-05,41.849998474121094
2019-02-06,41.869998931884766
2019-02-07,41.400001525878906
2019-02-08,41.7599983215332
2019-02-11,42.0099983215332
2019-02-12,42.34000015258789
2019-02-13,42.400001525878906
2019-02-14,42.2400016784668
2019-02-15,41.97999954223633
2019-02-19,41.849998474121094
2019-02-20,41.970001220703125
2019-02-21,42.56999969482422
2019-02-22,42.4900016784668
2019-02-25,42.43000030517578
2019-02-26,42.31999969482422
2019-02-27,42.619998931884766
2019-02-28,42.5
2019-03-01,42.43000030517578
2019-03-04,42.2400016784668
2019-03-05,42.25
2019-03-06,42.130001068115234
2019-03-07,42.16999816894531
2019-03-08,41.91999816894531
2019-03-11,42.84000015258789
2019-03-12,42.90999984741211
2019-03-13,43.27000045776367
2019-03-14,43.349998474121094
2019-03-15,43.18000030517578
2019-03-18,42.47999954223633
2019-03-19,43.0099983215332
2019-03-20,42.29999923706055
2019-03-21,42.880001068115234
2019-03-22,42.619998931884766
2019-03-25,42.349998474121094
2019-03-26,42.290000915527344
2019-03-27,42.4900016784668
2019-03-28,42.720001220703125
2019-03-29,43.130001068115234
2019-04-01,42.68000030517578
2019-04-02,42.2599983215332
