Date,JBHT
2016-07-28,83.16999816894531
2016-07-29,83.12999725341797
2016-08-01,82.51000213623047
2016-08-02,81.4800033569336
2016-08-03,81.73999786376953
2016-08-04,81.30000305175781
2016-08-05,82.02999877929688
2016-08-08,81.87000274658203
2016-08-09,82.12999725341797
2016-08-10,82.0199966430664
2016-08-11,82.18000030517578
2016-08-12,82.5
2016-08-15,82.30999755859375
2016-08-16,82.38999938964844
2016-08-17,82.41000366210938
2016-08-18,82.37999725341797
2016-08-19,83.52999877929688
2016-08-22,82.37000274658203
2016-08-23,82.1500015258789
2016-08-24,82.0
2016-08-25,81.37999725341797
2016-08-26,80.19000244140625
2016-08-29,80.58000183105469
2016-08-30,80.62000274658203
2016-08-31,79.38999938964844
2016-09-01,80.62999725341797
2016-09-02,80.2300033569336
2016-09-06,80.37000274658203
2016-09-07,80.16000366210938
2016-09-08,80.36000061035156
2016-09-09,77.8499984741211
2016-09-12,80.20999908447266
2016-09-13,79.38999938964844
2016-09-14,80.41000366210938
2016-09-15,81.54000091552734
2016-09-16,81.33999633789062
2016-09-19,81.22000122070312
2016-09-20,80.58000183105469
2016-09-21,80.47000122070312
2016-09-22,79.55999755859375
2016-09-23,78.80999755859375
2016-09-26,78.68000030517578
2016-09-27,78.62000274658203
2016-09-28,79.20999908447266
2016-09-29,80.4000015258789
2016-09-30,81.13999938964844
2016-10-03,81.41999816894531
2016-10-04,81.23999786376953
2016-10-05,81.56999969482422
2016-10-06,81.38999938964844
2016-10-07,80.75
2016-10-10,81.2699966430664
2016-10-11,81.80000305175781
2016-10-12,81.26000213623047
2016-10-13,79.93000030517578
2016-10-14,80.0199966430664
2016-10-17,78.44999694824219
2016-10-18,78.98999786376953
2016-10-19,77.76000213623047
2016-10-20,77.5999984741211
2016-10-21,78.30999755859375
2016-10-24,78.75
2016-10-25,78.83999633789062
2016-10-26,80.30000305175781
2016-10-27,81.02999877929688
2016-10-28,80.94000244140625
2016-10-31,81.61000061035156
2016-11-01,82.0199966430664
2016-11-02,81.58999633789062
2016-11-03,80.37999725341797
2016-11-04,80.27999877929688
2016-11-07,82.62000274658203
2016-11-08,84.72000122070312
2016-11-09,86.12000274658203
2016-11-10,88.06999969482422
2016-11-11,89.69000244140625
2016-11-14,91.05999755859375
2016-11-15,91.33999633789062
2016-11-16,91.30999755859375
2016-11-17,91.44999694824219
2016-11-18,91.47000122070312
2016-11-21,91.66999816894531
2016-11-22,91.22000122070312
2016-11-23,92.91999816894531
2016-11-25,93.94000244140625
2016-11-28,93.12000274658203
2016-11-29,93.5199966430664
2016-11-30,95.37000274658203
2016-12-01,97.05000305175781
2016-12-02,96.33000183105469
2016-12-05,97.66999816894531
2016-12-06,98.0999984741211
2016-12-07,99.95999908447266
2016-12-08,100.68000030517578
2016-12-09,99.29000091552734
2016-12-12,99.13999938964844
2016-12-13,99.01000213623047
2016-12-14,98.61000061035156
2016-12-15,98.01000213623047
2016-12-16,97.0
2016-12-19,97.86000061035156
2016-12-20,98.0
2016-12-21,97.01000213623047
2016-12-22,97.16000366210938
2016-12-23,97.47000122070312
2016-12-27,98.01000213623047
2016-12-28,97.08000183105469
2016-12-29,97.33999633789062
2016-12-30,97.06999969482422
2017-01-03,96.7699966430664
2017-01-04,97.81999969482422
2017-01-05,97.19000244140625
2017-01-06,97.69000244140625
2017-01-09,96.87000274658203
2017-01-10,97.72000122070312
2017-01-11,98.72000122070312
2017-01-12,99.05000305175781
2017-01-13,99.27999877929688
2017-01-17,97.9800033569336
2017-01-18,98.02999877929688
2017-01-19,94.36000061035156
2017-01-20,94.5199966430664
2017-01-23,94.5
2017-01-24,96.4800033569336
2017-01-25,98.54000091552734
2017-01-26,98.76000213623047
2017-01-27,98.87000274658203
2017-01-30,98.93000030517578
2017-01-31,99.08000183105469
2017-02-01,98.31999969482422
2017-02-02,97.23999786376953
2017-02-03,99.66000366210938
2017-02-06,99.5199966430664
2017-02-07,98.51000213623047
2017-02-08,98.19000244140625
2017-02-09,98.81999969482422
2017-02-10,100.37000274658203
2017-02-13,100.36000061035156
2017-02-14,99.5
2017-02-15,100.66999816894531
2017-02-16,100.70999908447266
2017-02-17,101.04000091552734
2017-02-21,100.81999969482422
2017-02-22,98.33999633789062
2017-02-23,97.30999755859375
2017-02-24,99.81999969482422
2017-02-27,100.12000274658203
2017-02-28,98.16999816894531
2017-03-01,100.13999938964844
2017-03-02,97.8499984741211
2017-03-03,97.8499984741211
2017-03-06,98.55000305175781
2017-03-07,96.5999984741211
2017-03-08,96.7699966430664
2017-03-09,96.18000030517578
2017-03-10,96.6500015258789
2017-03-13,95.25
2017-03-14,94.44000244140625
2017-03-15,95.08999633789062
2017-03-16,94.45999908447266
2017-03-17,93.94999694824219
2017-03-20,92.91000366210938
2017-03-21,91.61000061035156
2017-03-22,91.69999694824219
2017-03-23,90.80999755859375
2017-03-24,90.2699966430664
2017-03-27,90.55000305175781
2017-03-28,92.33999633789062
2017-03-29,91.16000366210938
2017-03-30,91.9000015258789
2017-03-31,91.73999786376953
2017-04-03,90.37999725341797
2017-04-04,91.95999908447266
2017-04-05,92.36000061035156
2017-04-06,92.25
2017-04-07,91.08000183105469
2017-04-10,93.22000122070312
2017-04-11,91.61000061035156
2017-04-12,90.16000366210938
2017-04-13,89.13999938964844
2017-04-17,89.11000061035156
2017-04-18,88.94000244140625
2017-04-19,88.91999816894531
2017-04-20,89.7699966430664
2017-04-21,90.94999694824219
2017-04-24,92.36000061035156
2017-04-25,92.12999725341797
2017-04-26,90.76000213623047
2017-04-27,91.05000305175781
2017-04-28,89.66000366210938
2017-05-01,88.61000061035156
2017-05-02,89.6500015258789
2017-05-03,89.2699966430664
2017-05-04,88.55000305175781
2017-05-05,88.7300033569336
2017-05-08,87.87999725341797
2017-05-09,87.61000061035156
2017-05-10,86.69000244140625
2017-05-11,86.06999969482422
2017-05-12,85.87000274658203
2017-05-15,85.9000015258789
2017-05-16,85.9800033569336
2017-05-17,83.5199966430664
2017-05-18,84.02999877929688
2017-05-19,84.13999938964844
2017-05-22,84.25
2017-05-23,85.06999969482422
2017-05-24,84.55000305175781
2017-05-25,84.98999786376953
2017-05-26,84.54000091552734
2017-05-30,85.94000244140625
2017-05-31,85.37999725341797
2017-06-01,86.0199966430664
2017-06-02,85.9800033569336
2017-06-05,86.5
2017-06-06,86.23999786376953
2017-06-07,87.91999816894531
2017-06-08,88.19999694824219
2017-06-09,88.45999908447266
2017-06-12,89.77999877929688
2017-06-13,90.56999969482422
2017-06-14,89.87000274658203
2017-06-15,90.29000091552734
2017-06-16,89.58000183105469
2017-06-19,89.69000244140625
2017-06-20,87.58999633789062
2017-06-21,86.58999633789062
2017-06-22,86.45999908447266
2017-06-23,86.77999877929688
2017-06-26,87.4800033569336
2017-06-27,87.69999694824219
2017-06-28,91.37999725341797
2017-06-29,90.88999938964844
2017-06-30,91.37999725341797
2017-07-03,93.22000122070312
2017-07-05,93.25
2017-07-06,92.25
2017-07-07,93.6500015258789
2017-07-10,92.7300033569336
2017-07-11,91.47000122070312
2017-07-12,91.94999694824219
2017-07-13,91.26000213623047
2017-07-14,91.8499984741211
2017-07-17,93.52999877929688
2017-07-18,92.01000213623047
2017-07-19,91.69999694824219
2017-07-20,91.52999877929688
2017-07-21,91.55999755859375
2017-07-24,91.54000091552734
2017-07-25,93.36000061035156
2017-07-26,93.5999984741211
2017-07-27,90.8499984741211
2017-07-28,90.37000274658203
2017-07-31,90.70999908447266
2017-08-01,89.51000213623047
2017-08-02,89.63999938964844
2017-08-03,89.29000091552734
2017-08-04,90.52999877929688
2017-08-07,90.66000366210938
2017-08-08,90.91000366210938
2017-08-09,92.16999816894531
2017-08-10,92.0999984741211
2017-08-11,94.69999694824219
2017-08-14,96.30999755859375
2017-08-15,97.37999725341797
2017-08-16,97.30000305175781
2017-08-17,96.88999938964844
2017-08-18,96.62999725341797
2017-08-21,97.3499984741211
2017-08-22,97.9000015258789
2017-08-23,97.08999633789062
2017-08-24,96.55999755859375
2017-08-25,97.66000366210938
2017-08-28,99.12000274658203
2017-08-29,100.05999755859375
2017-08-30,99.77999877929688
2017-08-31,98.88999938964844
2017-09-01,99.3499984741211
2017-09-05,98.61000061035156
2017-09-06,99.08999633789062
2017-09-07,100.73999786376953
2017-09-08,101.83999633789062
2017-09-11,101.5
2017-09-12,101.58999633789062
2017-09-13,100.58999633789062
2017-09-14,99.83000183105469
2017-09-15,101.56999969482422
2017-09-18,102.76000213623047
2017-09-19,102.66999816894531
2017-09-20,104.26000213623047
2017-09-21,104.66999816894531
2017-09-22,105.75
2017-09-25,104.93000030517578
2017-09-26,107.08000183105469
2017-09-27,108.87999725341797
2017-09-28,108.9000015258789
2017-09-29,111.08000183105469
2017-10-02,108.98999786376953
2017-10-03,109.06999969482422
2017-10-04,108.66000366210938
2017-10-05,106.87000274658203
2017-10-06,106.7300033569336
2017-10-09,105.91000366210938
2017-10-10,106.16999816894531
2017-10-11,105.68000030517578
2017-10-12,108.3499984741211
2017-10-13,104.01000213623047
2017-10-16,101.63999938964844
2017-10-17,102.43000030517578
2017-10-18,104.44999694824219
2017-10-19,104.79000091552734
2017-10-20,106.58000183105469
2017-10-23,107.41000366210938
2017-10-24,106.30999755859375
2017-10-25,106.2300033569336
2017-10-26,108.87999725341797
2017-10-27,109.61000061035156
2017-10-30,105.26000213623047
2017-10-31,106.38999938964844
2017-11-01,106.18000030517578
2017-11-02,107.37999725341797
2017-11-03,107.22000122070312
2017-11-06,107.83999633789062
2017-11-07,106.6500015258789
2017-11-08,104.36000061035156
2017-11-09,102.0
2017-11-10,101.8499984741211
2017-11-13,102.58000183105469
2017-11-14,102.47000122070312
2017-11-15,101.54000091552734
2017-11-16,102.9800033569336
2017-11-17,101.44000244140625
2017-11-20,101.72000122070312
2017-11-21,103.22000122070312
2017-11-22,104.01000213623047
2017-11-24,104.16000366210938
2017-11-27,103.63999938964844
2017-11-28,106.02999877929688
2017-11-29,108.63999938964844
2017-11-30,111.13999938964844
2017-12-01,109.01000213623047
2017-12-04,110.19999694824219
2017-12-05,109.27999877929688
2017-12-06,110.41000366210938
2017-12-07,111.5999984741211
2017-12-08,112.51000213623047
2017-12-11,111.30000305175781
2017-12-12,111.23999786376953
2017-12-13,111.87000274658203
2017-12-14,111.38999938964844
2017-12-15,112.37000274658203
2017-12-18,112.83000183105469
2017-12-19,112.73999786376953
2017-12-20,112.75
2017-12-21,112.72000122070312
2017-12-22,114.52999877929688
2017-12-26,114.91999816894531
2017-12-27,115.47000122070312
2017-12-28,115.23999786376953
2017-12-29,114.9800033569336
2018-01-02,116.08999633789062
2018-01-03,116.87000274658203
2018-01-04,116.88999938964844
2018-01-05,116.2699966430664
2018-01-08,118.02999877929688
2018-01-09,120.30999755859375
2018-01-10,120.11000061035156
2018-01-11,120.93000030517578
2018-01-12,121.05999755859375
2018-01-16,120.63999938964844
2018-01-17,120.6500015258789
2018-01-18,121.44999694824219
2018-01-19,123.61000061035156
2018-01-22,125.38999938964844
2018-01-23,125.58999633789062
2018-01-24,125.6500015258789
2018-01-25,123.98999786376953
2018-01-26,125.02999877929688
2018-01-29,121.76000213623047
2018-01-30,120.72000122070312
2018-01-31,120.83000183105469
2018-02-01,120.79000091552734
2018-02-02,118.16999816894531
2018-02-05,114.62999725341797
2018-02-06,115.93000030517578
2018-02-07,117.94999694824219
2018-02-08,114.80999755859375
2018-02-09,115.11000061035156
2018-02-12,115.87999725341797
2018-02-13,118.33000183105469
2018-02-14,120.0
2018-02-15,120.7300033569336
2018-02-16,120.58000183105469
2018-02-20,118.19999694824219
2018-02-21,119.0
2018-02-22,119.70999908447266
2018-02-23,121.11000061035156
2018-02-26,123.18000030517578
2018-02-27,120.62000274658203
2018-02-28,118.56999969482422
2018-03-01,118.54000091552734
2018-03-02,120.33000183105469
2018-03-05,117.41000366210938
2018-03-06,118.56999969482422
2018-03-07,118.9000015258789
2018-03-08,118.69999694824219
2018-03-09,121.80000305175781
2018-03-12,120.81999969482422
2018-03-13,121.98999786376953
2018-03-14,119.80999755859375
2018-03-15,119.7699966430664
2018-03-16,120.30000305175781
2018-03-19,120.19000244140625
2018-03-20,120.7699966430664
2018-03-21,120.58999633789062
2018-03-22,118.81999969482422
2018-03-23,118.0
2018-03-26,120.18000030517578
2018-03-27,114.95999908447266
2018-03-28,114.91999816894531
2018-03-29,117.1500015258789
2018-04-02,115.36000061035156
2018-04-03,117.16999816894531
2018-04-04,115.37999725341797
2018-04-05,113.80000305175781
2018-04-06,109.93000030517578
2018-04-09,109.20999908447266
2018-04-10,111.43000030517578
2018-04-11,113.08999633789062
2018-04-12,114.18000030517578
2018-04-13,112.7699966430664
2018-04-16,119.75
2018-04-17,119.16999816894531
2018-04-18,121.33999633789062
2018-04-19,121.2699966430664
2018-04-20,119.58999633789062
2018-04-23,120.31999969482422
2018-04-24,118.41000366210938
2018-04-25,117.77999877929688
2018-04-26,117.25
2018-04-27,118.5199966430664
2018-04-30,117.43000030517578
2018-05-01,115.91999816894531
2018-05-02,116.4000015258789
2018-05-03,116.58999633789062
2018-05-04,117.41999816894531
2018-05-07,118.0999984741211
2018-05-08,118.80999755859375
2018-05-09,120.70999908447266
2018-05-10,122.9000015258789
2018-05-11,124.66000366210938
2018-05-14,123.76000213623047
2018-05-15,123.25
2018-05-16,125.12000274658203
2018-05-17,125.69000244140625
2018-05-18,126.86000061035156
2018-05-21,128.10000610351562
2018-05-22,124.6500015258789
2018-05-23,124.61000061035156
2018-05-24,127.12000274658203
2018-05-25,128.38999938964844
2018-05-29,127.38999938964844
2018-05-30,129.41000366210938
2018-05-31,128.10000610351562
2018-06-01,129.63999938964844
2018-06-04,127.5
2018-06-05,126.81999969482422
2018-06-06,126.7699966430664
2018-06-07,127.2699966430664
2018-06-08,128.67999267578125
2018-06-11,130.25999450683594
2018-06-12,130.82000732421875
2018-06-13,129.38999938964844
2018-06-14,129.64999389648438
2018-06-15,130.24000549316406
2018-06-18,129.2899932861328
2018-06-19,127.30000305175781
2018-06-20,128.47999572753906
2018-06-21,128.1999969482422
2018-06-22,128.1300048828125
2018-06-25,124.05000305175781
2018-06-26,122.98999786376953
2018-06-27,121.5
2018-06-28,121.23999786376953
2018-06-29,121.55000305175781
2018-07-02,122.4000015258789
2018-07-03,122.01000213623047
2018-07-05,121.47000122070312
2018-07-06,122.04000091552734
2018-07-09,124.4800033569336
2018-07-10,124.20999908447266
2018-07-11,121.76000213623047
2018-07-12,120.8499984741211
2018-07-13,121.83000183105469
2018-07-16,121.12999725341797
2018-07-17,121.55999755859375
2018-07-18,121.43000030517578
2018-07-19,121.58000183105469
2018-07-20,121.26000213623047
2018-07-23,121.91999816894531
2018-07-24,117.08000183105469
2018-07-25,118.87999725341797
2018-07-26,118.80999755859375
2018-07-27,118.8499984741211
2018-07-30,117.80999755859375
2018-07-31,119.9000015258789
2018-08-01,119.44999694824219
2018-08-02,122.41000366210938
2018-08-03,120.80999755859375
2018-08-06,121.3499984741211
2018-08-07,122.69000244140625
2018-08-08,121.91000366210938
2018-08-09,121.70999908447266
2018-08-10,121.11000061035156
2018-08-13,120.13999938964844
2018-08-14,121.56999969482422
2018-08-15,121.30999755859375
2018-08-16,121.6500015258789
2018-08-17,122.33999633789062
2018-08-20,123.43000030517578
2018-08-21,123.9000015258789
2018-08-22,123.94000244140625
2018-08-23,123.48999786376953
2018-08-24,123.80000305175781
2018-08-27,123.79000091552734
2018-08-28,121.69000244140625
2018-08-29,121.26000213623047
2018-08-30,119.80999755859375
2018-08-31,120.75
2018-09-04,119.9800033569336
2018-09-05,123.06999969482422
2018-09-06,123.08000183105469
2018-09-07,122.9800033569336
2018-09-10,127.44000244140625
2018-09-11,126.4800033569336
2018-09-12,125.27999877929688
2018-09-13,123.87000274658203
2018-09-14,124.55999755859375
2018-09-17,122.44999694824219
2018-09-18,123.38999938964844
2018-09-19,122.08999633789062
2018-09-20,119.41000366210938
2018-09-21,119.0
2018-09-24,120.4000015258789
2018-09-25,119.83000183105469
2018-09-26,121.08999633789062
2018-09-27,118.44999694824219
2018-09-28,118.94000244140625
2018-10-01,121.08999633789062
2018-10-02,120.37000274658203
2018-10-03,120.6500015258789
2018-10-04,121.04000091552734
2018-10-05,120.41000366210938
2018-10-08,121.08999633789062
2018-10-09,118.16999816894531
2018-10-10,113.93000030517578
2018-10-11,110.29000091552734
2018-10-12,109.29000091552734
2018-10-15,111.52999877929688
2018-10-16,113.88999938964844
2018-10-17,112.19999694824219
2018-10-18,109.87999725341797
2018-10-19,111.62999725341797
2018-10-22,111.06999969482422
2018-10-23,108.9800033569336
2018-10-24,106.66999816894531
2018-10-25,107.4000015258789
2018-10-26,106.51000213623047
2018-10-29,107.0999984741211
2018-10-30,109.76000213623047
2018-10-31,110.61000061035156
2018-11-01,110.9000015258789
2018-11-02,110.01000213623047
2018-11-05,108.81999969482422
2018-11-06,108.83000183105469
2018-11-07,111.05999755859375
2018-11-08,109.25
2018-11-09,106.72000122070312
2018-11-12,106.19999694824219
2018-11-13,105.41999816894531
2018-11-14,105.22000122070312
2018-11-15,106.55999755859375
2018-11-16,107.0199966430664
2018-11-19,108.51000213623047
2018-11-20,104.37000274658203
2018-11-21,105.6500015258789
2018-11-23,105.41000366210938
2018-11-26,107.9800033569336
2018-11-27,105.94000244140625
2018-11-28,108.63999938964844
2018-11-29,106.23999786376953
2018-11-30,106.36000061035156
2018-12-03,105.01000213623047
2018-12-04,100.62999725341797
2018-12-06,103.43000030517578
2018-12-07,99.83999633789062
2018-12-10,99.91000366210938
2018-12-11,98.66000366210938
2018-12-12,98.30000305175781
2018-12-13,95.87000274658203
2018-12-14,92.69000244140625
2018-12-17,93.68000030517578
2018-12-18,93.56999969482422
2018-12-19,91.88999938964844
2018-12-20,92.43000030517578
2018-12-21,90.8499984741211
2018-12-24,88.66999816894531
2018-12-26,92.66000366210938
2018-12-27,93.80000305175781
2018-12-28,93.2300033569336
2018-12-31,93.04000091552734
2019-01-02,93.23999786376953
2019-01-03,90.88999938964844
2019-01-04,93.36000061035156
2019-01-07,93.23999786376953
2019-01-08,95.87999725341797
2019-01-09,96.97000122070312
2019-01-10,97.0999984741211
2019-01-11,97.4800033569336
2019-01-14,98.01000213623047
2019-01-15,97.08000183105469
2019-01-16,96.94999694824219
2019-01-17,99.91999816894531
2019-01-18,106.11000061035156
2019-01-22,103.80000305175781
2019-01-23,101.88999938964844
2019-01-24,102.70999908447266
2019-01-25,104.36000061035156
2019-01-28,104.44999694824219
2019-01-29,105.29000091552734
2019-01-30,106.9800033569336
2019-01-31,107.04000091552734
2019-02-01,107.83000183105469
2019-02-04,108.63999938964844
2019-02-05,109.5199966430664
2019-02-06,108.63999938964844
2019-02-07,108.87000274658203
2019-02-08,109.27999877929688
2019-02-11,109.62999725341797
2019-02-12,111.48999786376953
2019-02-13,111.06999969482422
2019-02-14,112.11000061035156
2019-02-15,113.58999633789062
2019-02-19,113.80999755859375
2019-02-20,113.79000091552734
2019-02-21,111.44999694824219
2019-02-22,109.11000061035156
2019-02-25,107.38999938964844
2019-02-26,108.0
2019-02-27,107.01000213623047
2019-02-28,107.66999816894531
2019-03-01,107.22000122070312
2019-03-04,106.08999633789062
2019-03-05,102.8499984741211
2019-03-06,103.23999786376953
2019-03-07,101.9000015258789
2019-03-08,101.77999877929688
2019-03-11,104.61000061035156
2019-03-12,103.88999938964844
2019-03-13,105.41999816894531
2019-03-14,104.13999938964844
2019-03-15,103.30000305175781
2019-03-18,104.12999725341797
2019-03-19,100.5
2019-03-20,99.69000244140625
2019-03-21,100.05999755859375
2019-03-22,97.54000091552734
2019-03-25,96.58999633789062
2019-03-26,98.08999633789062
2019-03-27,99.0999984741211
2019-03-28,100.9800033569336
2019-03-29,101.29000091552734
