Date,KMB
2015-10-05,112.0199966430664
2015-10-06,111.47000122070312
2015-10-07,112.02999877929688
2015-10-08,113.80000305175781
2015-10-09,114.7300033569336
2015-10-12,115.43000030517578
2015-10-13,115.05000305175781
2015-10-14,114.70999908447266
2015-10-15,116.12999725341797
2015-10-16,117.27999877929688
2015-10-19,117.44999694824219
2015-10-20,117.22000122070312
2015-10-21,118.08999633789062
2015-10-22,120.80000305175781
2015-10-23,121.23999786376953
2015-10-26,121.33999633789062
2015-10-27,121.04000091552734
2015-10-28,120.86000061035156
2015-10-29,121.7699966430664
2015-10-30,119.70999908447266
2015-11-02,121.55999755859375
2015-11-03,121.02999877929688
2015-11-04,119.86000061035156
2015-11-05,119.87999725341797
2015-11-06,118.58000183105469
2015-11-09,118.0199966430664
2015-11-10,118.91999816894531
2015-11-11,119.36000061035156
2015-11-12,117.69000244140625
2015-11-13,117.31999969482422
2015-11-16,119.52999877929688
2015-11-17,119.18000030517578
2015-11-18,120.94000244140625
2015-11-19,121.66000366210938
2015-11-20,120.2300033569336
2015-11-23,121.58999633789062
2015-11-24,121.11000061035156
2015-11-25,120.47000122070312
2015-11-27,120.8499984741211
2015-11-30,119.1500015258789
2015-12-01,121.12999725341797
2015-12-02,119.7699966430664
2015-12-03,118.25
2015-12-04,121.30000305175781
2015-12-07,122.11000061035156
2015-12-08,121.55999755859375
2015-12-09,120.27999877929688
2015-12-10,120.33000183105469
2015-12-11,119.19999694824219
2015-12-14,122.6500015258789
2015-12-15,124.44000244140625
2015-12-16,125.91999816894531
2015-12-17,125.83999633789062
2015-12-18,123.54000091552734
2015-12-21,124.91999816894531
2015-12-22,126.37000274658203
2015-12-23,127.05999755859375
2015-12-24,126.87999725341797
2015-12-28,128.22999572753906
2015-12-29,129.5399932861328
2015-12-30,129.42999267578125
2015-12-31,127.30000305175781
2016-01-04,126.4800033569336
2016-01-05,129.0800018310547
2016-01-06,129.02000427246094
2016-01-07,126.86000061035156
2016-01-08,125.2300033569336
2016-01-11,125.70999908447266
2016-01-12,126.12999725341797
2016-01-13,125.45999908447266
2016-01-14,127.20999908447266
2016-01-15,125.36000061035156
2016-01-19,125.87999725341797
2016-01-20,123.69000244140625
2016-01-21,124.94999694824219
2016-01-22,126.72000122070312
2016-01-25,122.69000244140625
2016-01-26,124.88999938964844
2016-01-27,124.19999694824219
2016-01-28,126.2699966430664
2016-01-29,128.4199981689453
2016-02-01,129.00999450683594
2016-02-02,128.00999450683594
2016-02-03,130.3699951171875
2016-02-04,128.75
2016-02-05,129.14999389648438
2016-02-08,129.42999267578125
2016-02-09,130.7899932861328
2016-02-10,129.9600067138672
2016-02-11,126.41999816894531
2016-02-12,128.6300048828125
2016-02-16,128.7100067138672
2016-02-17,130.5
2016-02-18,129.75
2016-02-19,130.42999267578125
2016-02-22,131.3699951171875
2016-02-23,131.52999877929688
2016-02-24,132.35000610351562
2016-02-25,133.5
2016-02-26,131.3000030517578
2016-02-29,130.3000030517578
2016-03-01,131.63999938964844
2016-03-02,131.57000732421875
2016-03-03,131.6300048828125
2016-03-04,132.5399932861328
2016-03-07,131.58999633789062
2016-03-08,132.35000610351562
2016-03-09,131.97000122070312
2016-03-10,131.8800048828125
2016-03-11,133.14999389648438
2016-03-14,134.72000122070312
2016-03-15,134.6300048828125
2016-03-16,135.22999572753906
2016-03-17,136.00999450683594
2016-03-18,135.5399932861328
2016-03-21,135.25999450683594
2016-03-22,133.63999938964844
2016-03-23,133.97999572753906
2016-03-24,133.5500030517578
2016-03-28,134.24000549316406
2016-03-29,134.99000549316406
2016-03-30,135.7100067138672
2016-03-31,134.50999450683594
2016-04-01,136.1999969482422
2016-04-04,136.25999450683594
2016-04-05,136.25
2016-04-06,137.27000427246094
2016-04-07,136.64999389648438
2016-04-08,137.49000549316406
2016-04-11,137.25
2016-04-12,138.1300048828125
2016-04-13,135.66000366210938
2016-04-14,136.0399932861328
2016-04-15,136.47000122070312
2016-04-18,136.64999389648438
2016-04-19,137.11000061035156
2016-04-20,135.64999389648438
2016-04-21,131.75
2016-04-22,126.87999725341797
2016-04-25,126.20999908447266
2016-04-26,123.80999755859375
2016-04-27,125.69999694824219
2016-04-28,126.23999786376953
2016-04-29,125.19000244140625
2016-05-02,125.22000122070312
2016-05-03,126.12999725341797
2016-05-04,127.93000030517578
2016-05-05,127.36000061035156
2016-05-06,127.91999816894531
2016-05-09,128.1300048828125
2016-05-10,129.22999572753906
2016-05-11,128.8300018310547
2016-05-12,130.05999755859375
2016-05-13,129.19000244140625
2016-05-16,129.5800018310547
2016-05-17,126.41999816894531
2016-05-18,126.12000274658203
2016-05-19,126.80000305175781
2016-05-20,126.05999755859375
2016-05-23,125.94999694824219
2016-05-24,126.76000213623047
2016-05-25,127.20999908447266
2016-05-26,127.91999816894531
2016-05-27,128.4499969482422
2016-05-31,127.04000091552734
2016-06-01,127.9800033569336
2016-06-02,128.0
2016-06-03,130.0800018310547
2016-06-06,130.1699981689453
2016-06-07,130.1999969482422
2016-06-08,129.77999877929688
2016-06-09,130.69000244140625
2016-06-10,130.97999572753906
2016-06-13,130.25
2016-06-14,132.41000366210938
2016-06-15,132.0399932861328
2016-06-16,133.0500030517578
2016-06-17,132.39999389648438
2016-06-20,132.8800048828125
2016-06-21,133.0399932861328
2016-06-22,133.16000366210938
2016-06-23,133.9600067138672
2016-06-24,131.0800018310547
2016-06-27,130.75
2016-06-28,133.52000427246094
2016-06-29,134.6999969482422
2016-06-30,137.47999572753906
2016-07-01,137.0
2016-07-05,137.94000244140625
2016-07-06,136.75
2016-07-07,134.22000122070312
2016-07-08,135.9600067138672
2016-07-11,136.13999938964844
2016-07-12,134.80999755859375
2016-07-13,135.72000122070312
2016-07-14,135.88999938964844
2016-07-15,136.1699981689453
2016-07-18,135.11000061035156
2016-07-19,135.16000366210938
2016-07-20,133.67999267578125
2016-07-21,133.36000061035156
2016-07-22,134.6300048828125
2016-07-25,132.58999633789062
2016-07-26,132.27999877929688
2016-07-27,130.5
2016-07-28,130.14999389648438
2016-07-29,129.5500030517578
2016-08-01,130.80999755859375
2016-08-02,130.80999755859375
2016-08-03,128.88999938964844
2016-08-04,130.1300048828125
2016-08-05,129.39999389648438
2016-08-08,129.55999755859375
2016-08-09,129.99000549316406
2016-08-10,130.25
2016-08-11,128.94000244140625
2016-08-12,128.82000732421875
2016-08-15,128.97000122070312
2016-08-16,127.52999877929688
2016-08-17,127.55000305175781
2016-08-18,127.44999694824219
2016-08-19,126.77999877929688
2016-08-22,127.38999938964844
2016-08-23,128.64999389648438
2016-08-24,128.63999938964844
2016-08-25,128.39999389648438
2016-08-26,128.24000549316406
2016-08-29,128.72000122070312
2016-08-30,128.14999389648438
2016-08-31,128.05999755859375
2016-09-01,128.1199951171875
2016-09-02,128.82000732421875
2016-09-06,129.25999450683594
2016-09-07,127.08000183105469
2016-09-08,125.91000366210938
2016-09-09,122.95999908447266
2016-09-12,123.62999725341797
2016-09-13,122.38999938964844
2016-09-14,121.87000274658203
2016-09-15,122.44000244140625
2016-09-16,121.80999755859375
2016-09-19,122.16999816894531
2016-09-20,123.47000122070312
2016-09-21,124.94000244140625
2016-09-22,127.2300033569336
2016-09-23,126.7300033569336
2016-09-26,125.51000213623047
2016-09-27,125.69000244140625
2016-09-28,126.4800033569336
2016-09-29,125.22000122070312
2016-09-30,126.13999938964844
2016-10-03,124.76000213623047
2016-10-04,123.02999877929688
2016-10-05,122.62999725341797
2016-10-06,123.2300033569336
2016-10-07,123.01000213623047
2016-10-10,122.16000366210938
2016-10-11,121.38999938964844
2016-10-12,121.87999725341797
2016-10-13,121.62999725341797
2016-10-14,120.5
2016-10-17,120.69000244140625
2016-10-18,120.54000091552734
2016-10-19,120.20999908447266
2016-10-20,119.16999816894531
2016-10-21,119.58000183105469
2016-10-24,113.91000366210938
2016-10-25,113.7300033569336
2016-10-26,113.66000366210938
2016-10-27,113.81999969482422
2016-10-28,114.55000305175781
2016-10-31,114.41000366210938
2016-11-01,114.0
2016-11-02,113.55000305175781
2016-11-03,113.6500015258789
2016-11-04,112.3499984741211
2016-11-07,113.9800033569336
2016-11-08,115.4800033569336
2016-11-09,115.37000274658203
2016-11-10,112.1500015258789
2016-11-11,112.91000366210938
2016-11-14,113.08999633789062
2016-11-15,113.87000274658203
2016-11-16,113.33999633789062
2016-11-17,112.36000061035156
2016-11-18,113.11000061035156
2016-11-21,113.80000305175781
2016-11-22,114.54000091552734
2016-11-23,114.55999755859375
2016-11-25,115.83999633789062
2016-11-28,117.16999816894531
2016-11-29,116.5
2016-11-30,115.61000061035156
2016-12-01,114.01000213623047
2016-12-02,114.11000061035156
2016-12-05,113.62999725341797
2016-12-06,114.38999938964844
2016-12-07,114.33999633789062
2016-12-08,113.4000015258789
2016-12-09,114.61000061035156
2016-12-12,114.77999877929688
2016-12-13,115.33999633789062
2016-12-14,114.61000061035156
2016-12-15,115.38999938964844
2016-12-16,116.23999786376953
2016-12-19,114.87000274658203
2016-12-20,114.41999816894531
2016-12-21,114.61000061035156
2016-12-22,115.0199966430664
2016-12-23,114.81999969482422
2016-12-27,115.11000061035156
2016-12-28,114.1500015258789
2016-12-29,115.08000183105469
2016-12-30,114.12000274658203
2017-01-03,114.55999755859375
2017-01-04,115.18000030517578
2017-01-05,116.01000213623047
2017-01-06,116.43000030517578
2017-01-09,114.63999938964844
2017-01-10,114.36000061035156
2017-01-11,114.41000366210938
2017-01-12,114.45999908447266
2017-01-13,114.58999633789062
2017-01-17,116.02999877929688
2017-01-18,116.4000015258789
2017-01-19,115.9000015258789
2017-01-20,116.22000122070312
2017-01-23,116.9800033569336
2017-01-24,121.79000091552734
2017-01-25,122.0
2017-01-26,122.1500015258789
2017-01-27,120.9800033569336
2017-01-30,120.58999633789062
2017-01-31,121.12999725341797
2017-02-01,121.01000213623047
2017-02-02,121.41000366210938
2017-02-03,121.54000091552734
2017-02-06,121.23999786376953
2017-02-07,122.44999694824219
2017-02-08,122.93000030517578
2017-02-09,123.58000183105469
2017-02-10,123.55000305175781
2017-02-13,123.43000030517578
2017-02-14,122.87999725341797
2017-02-15,124.41000366210938
2017-02-16,126.62000274658203
2017-02-17,131.92999267578125
2017-02-21,134.63999938964844
2017-02-22,134.8300018310547
2017-02-23,134.33999633789062
2017-02-24,133.66000366210938
2017-02-27,132.6300048828125
2017-02-28,132.5500030517578
2017-03-01,133.24000549316406
2017-03-02,134.5
2017-03-03,133.64999389648438
2017-03-06,133.3300018310547
2017-03-07,133.3800048828125
2017-03-08,132.35000610351562
2017-03-09,132.7100067138672
2017-03-10,133.88999938964844
2017-03-13,133.74000549316406
2017-03-14,133.5399932861328
2017-03-15,135.0
2017-03-16,134.52999877929688
2017-03-17,133.25999450683594
2017-03-20,133.74000549316406
2017-03-21,133.67999267578125
2017-03-22,132.83999633789062
2017-03-23,133.02999877929688
2017-03-24,132.4499969482422
2017-03-27,132.36000061035156
2017-03-28,132.72999572753906
2017-03-29,132.52999877929688
2017-03-30,132.24000549316406
2017-03-31,131.6300048828125
2017-04-03,131.50999450683594
2017-04-04,132.22000122070312
2017-04-05,131.6999969482422
2017-04-06,131.11000061035156
2017-04-07,131.3300018310547
2017-04-10,131.9199981689453
2017-04-11,132.6300048828125
2017-04-12,133.10000610351562
2017-04-13,132.6699981689453
2017-04-17,133.3699951171875
2017-04-18,133.91000366210938
2017-04-19,133.19000244140625
2017-04-20,131.22999572753906
2017-04-21,129.9600067138672
2017-04-24,130.39999389648438
2017-04-25,132.82000732421875
2017-04-26,130.1300048828125
2017-04-27,130.0
2017-04-28,129.75
2017-05-01,129.55999755859375
2017-05-02,126.73999786376953
2017-05-03,126.7699966430664
2017-05-04,128.19000244140625
2017-05-05,128.58999633789062
2017-05-08,128.32000732421875
2017-05-09,128.2100067138672
2017-05-10,129.14999389648438
2017-05-11,128.11000061035156
2017-05-12,127.98999786376953
2017-05-15,128.0
2017-05-16,127.41999816894531
2017-05-17,127.95999908447266
2017-05-18,126.72000122070312
2017-05-19,127.19999694824219
2017-05-22,127.08000183105469
2017-05-23,126.80000305175781
2017-05-24,128.02999877929688
2017-05-25,129.39999389648438
2017-05-26,129.50999450683594
2017-05-30,128.97000122070312
2017-05-31,129.72999572753906
2017-06-01,129.99000549316406
2017-06-02,130.63999938964844
2017-06-05,130.8000030517578
2017-06-06,130.9600067138672
2017-06-07,130.1999969482422
2017-06-08,128.0500030517578
2017-06-09,128.77000427246094
2017-06-12,128.82000732421875
2017-06-13,129.3699951171875
2017-06-14,130.3699951171875
2017-06-15,130.82000732421875
2017-06-16,130.2100067138672
2017-06-19,132.77999877929688
2017-06-20,132.97000122070312
2017-06-21,131.8300018310547
2017-06-22,131.75
2017-06-23,132.3000030517578
2017-06-26,133.52000427246094
2017-06-27,131.4600067138672
2017-06-28,131.5
2017-06-29,129.0
2017-06-30,129.11000061035156
2017-07-03,128.42999267578125
2017-07-05,128.66000366210938
2017-07-06,126.37999725341797
2017-07-07,126.80000305175781
2017-07-10,127.01000213623047
2017-07-11,125.80999755859375
2017-07-12,124.69999694824219
2017-07-13,123.9000015258789
2017-07-14,124.51000213623047
2017-07-17,124.69000244140625
2017-07-18,124.56999969482422
2017-07-19,123.94999694824219
2017-07-20,123.70999908447266
2017-07-21,125.27999877929688
2017-07-24,123.80999755859375
2017-07-25,124.68000030517578
2017-07-26,122.23999786376953
2017-07-27,124.20999908447266
2017-07-28,122.44999694824219
2017-07-31,123.16000366210938
2017-08-01,121.69000244140625
2017-08-02,121.36000061035156
2017-08-03,121.68000030517578
2017-08-04,121.31999969482422
2017-08-07,121.41999816894531
2017-08-08,121.44000244140625
2017-08-09,121.61000061035156
2017-08-10,121.06999969482422
2017-08-11,120.63999938964844
2017-08-14,121.69000244140625
2017-08-15,122.2300033569336
2017-08-16,122.33000183105469
2017-08-17,122.27999877929688
2017-08-18,121.38999938964844
2017-08-21,122.68000030517578
2017-08-22,122.43000030517578
2017-08-23,122.2699966430664
2017-08-24,120.98999786376953
2017-08-25,121.5199966430664
2017-08-28,122.37000274658203
2017-08-29,122.37999725341797
2017-08-30,122.30000305175781
2017-08-31,123.29000091552734
2017-09-01,123.20999908447266
2017-09-05,122.91000366210938
2017-09-06,120.30999755859375
2017-09-07,119.61000061035156
2017-09-08,118.12999725341797
2017-09-11,119.5999984741211
2017-09-12,120.5999984741211
2017-09-13,119.9800033569336
2017-09-14,120.83000183105469
2017-09-15,121.0999984741211
2017-09-18,121.87000274658203
2017-09-19,121.76000213623047
2017-09-20,120.16000366210938
2017-09-21,118.12000274658203
2017-09-22,117.5199966430664
2017-09-25,117.48999786376953
2017-09-26,117.68000030517578
2017-09-27,116.51000213623047
2017-09-28,116.95999908447266
2017-09-29,117.68000030517578
2017-10-02,116.97000122070312
2017-10-03,115.58000183105469
2017-10-04,117.19000244140625
2017-10-05,117.47000122070312
2017-10-06,115.38999938964844
2017-10-09,115.48999786376953
2017-10-10,116.44999694824219
2017-10-11,117.83999633789062
2017-10-12,117.55999755859375
2017-10-13,118.55999755859375
2017-10-16,118.22000122070312
2017-10-17,118.27999877929688
2017-10-18,117.30000305175781
2017-10-19,115.55000305175781
2017-10-20,113.44000244140625
2017-10-23,112.52999877929688
2017-10-24,112.04000091552734
2017-10-25,112.4000015258789
2017-10-26,113.58999633789062
2017-10-27,112.41000366210938
2017-10-30,111.2699966430664
2017-10-31,112.51000213623047
2017-11-01,112.05000305175781
2017-11-02,111.55000305175781
2017-11-03,110.79000091552734
2017-11-06,109.87000274658203
2017-11-07,111.93000030517578
2017-11-08,113.2300033569336
2017-11-09,113.29000091552734
2017-11-10,114.13999938964844
2017-11-13,115.41000366210938
2017-11-14,114.55000305175781
2017-11-15,113.43000030517578
2017-11-16,114.9000015258789
2017-11-17,114.31999969482422
2017-11-20,115.3499984741211
2017-11-21,117.0
2017-11-22,116.05000305175781
2017-11-24,116.4800033569336
2017-11-27,116.76000213623047
2017-11-28,117.37999725341797
2017-11-29,119.13999938964844
2017-11-30,119.76000213623047
2017-12-01,120.51000213623047
2017-12-04,123.11000061035156
2017-12-05,122.8499984741211
2017-12-06,122.16000366210938
2017-12-07,119.76000213623047
2017-12-08,120.11000061035156
2017-12-11,118.48999786376953
2017-12-12,116.4000015258789
2017-12-13,117.38999938964844
2017-12-14,117.25
2017-12-15,118.51000213623047
2017-12-18,119.6500015258789
2017-12-19,120.56999969482422
2017-12-20,120.44999694824219
2017-12-21,120.27999877929688
2017-12-22,120.66000366210938
2017-12-26,121.30999755859375
2017-12-27,121.87999725341797
2017-12-28,120.2300033569336
2017-12-29,120.66000366210938
2018-01-02,119.06999969482422
2018-01-03,117.08000183105469
2018-01-04,118.43000030517578
2018-01-05,118.16999816894531
2018-01-08,119.43000030517578
2018-01-09,116.80000305175781
2018-01-10,114.95999908447266
2018-01-11,112.69999694824219
2018-01-12,112.9800033569336
2018-01-16,114.26000213623047
2018-01-17,116.66000366210938
2018-01-18,115.33999633789062
2018-01-19,115.48999786376953
2018-01-22,116.91000366210938
2018-01-23,117.83999633789062
2018-01-24,119.70999908447266
2018-01-25,123.44000244140625
2018-01-26,122.2300033569336
2018-01-29,119.70999908447266
2018-01-30,118.5
2018-01-31,117.0
2018-02-01,117.9000015258789
2018-02-02,116.20999908447266
2018-02-05,111.87999725341797
2018-02-06,114.13999938964844
2018-02-07,112.36000061035156
2018-02-08,111.69000244140625
2018-02-09,111.44000244140625
2018-02-12,113.66999816894531
2018-02-13,112.66000366210938
2018-02-14,112.7300033569336
2018-02-15,115.81999969482422
2018-02-16,116.0999984741211
2018-02-20,114.44999694824219
2018-02-21,111.94000244140625
2018-02-22,112.80999755859375
2018-02-23,113.6500015258789
2018-02-26,114.45999908447266
2018-02-27,112.33999633789062
2018-02-28,110.91999816894531
2018-03-01,111.5
2018-03-02,112.55000305175781
2018-03-05,113.18000030517578
2018-03-06,113.05000305175781
2018-03-07,111.76000213623047
2018-03-08,112.05000305175781
2018-03-09,111.94000244140625
2018-03-12,113.05999755859375
2018-03-13,112.95999908447266
2018-03-14,111.08000183105469
2018-03-15,110.94000244140625
2018-03-16,112.0199966430664
2018-03-19,111.08999633789062
2018-03-20,110.12000274658203
2018-03-21,108.4000015258789
2018-03-22,107.4800033569336
2018-03-23,104.73999786376953
2018-03-26,105.55999755859375
2018-03-27,107.5
2018-03-28,109.45999908447266
2018-03-29,110.12999725341797
2018-04-02,107.08999633789062
2018-04-03,107.87999725341797
2018-04-04,109.29000091552734
2018-04-05,109.41000366210938
2018-04-06,108.5999984741211
2018-04-09,108.36000061035156
2018-04-10,108.47000122070312
2018-04-11,107.79000091552734
2018-04-12,106.16000366210938
2018-04-13,105.83999633789062
2018-04-16,106.80999755859375
2018-04-17,106.5999984741211
2018-04-18,106.52999877929688
2018-04-19,103.33999633789062
2018-04-20,100.02999877929688
2018-04-23,98.5199966430664
2018-04-24,100.4000015258789
2018-04-25,102.30000305175781
2018-04-26,102.69000244140625
2018-04-27,104.51000213623047
2018-04-30,103.54000091552734
2018-05-01,103.20999908447266
2018-05-02,101.06999969482422
2018-05-03,102.3499984741211
2018-05-04,103.7300033569336
2018-05-07,103.16000366210938
2018-05-08,101.8499984741211
2018-05-09,103.05999755859375
2018-05-10,103.83000183105469
2018-05-11,104.9000015258789
2018-05-14,104.80000305175781
2018-05-15,104.0
2018-05-16,104.88999938964844
2018-05-17,104.87000274658203
2018-05-18,103.66999816894531
2018-05-21,104.72000122070312
2018-05-22,104.77999877929688
2018-05-23,104.55000305175781
2018-05-24,104.36000061035156
2018-05-25,105.45999908447266
2018-05-29,104.83000183105469
2018-05-30,105.41999816894531
2018-05-31,100.8499984741211
2018-06-01,100.87000274658203
2018-06-04,101.3499984741211
2018-06-05,100.80999755859375
2018-06-06,100.75
2018-06-07,101.81999969482422
2018-06-08,103.2699966430664
2018-06-11,103.63999938964844
2018-06-12,103.52999877929688
2018-06-13,102.88999938964844
2018-06-14,102.04000091552734
2018-06-15,103.44000244140625
2018-06-18,100.73999786376953
2018-06-19,102.33999633789062
2018-06-20,101.6500015258789
2018-06-21,100.13999938964844
2018-06-22,100.97000122070312
2018-06-25,103.87999725341797
2018-06-26,103.31999969482422
2018-06-27,103.4000015258789
2018-06-28,104.52999877929688
2018-06-29,105.33999633789062
2018-07-02,104.97000122070312
2018-07-03,104.5999984741211
2018-07-05,106.7699966430664
2018-07-06,106.8499984741211
2018-07-09,105.1500015258789
2018-07-10,104.76000213623047
2018-07-11,105.12000274658203
2018-07-12,105.12999725341797
2018-07-13,105.62000274658203
2018-07-16,105.4000015258789
2018-07-17,106.47000122070312
2018-07-18,103.9000015258789
2018-07-19,103.55000305175781
2018-07-20,104.68000030517578
2018-07-23,105.44000244140625
2018-07-24,106.16000366210938
2018-07-25,106.36000061035156
2018-07-26,108.05999755859375
2018-07-27,108.04000091552734
2018-07-30,108.01000213623047
2018-07-31,113.86000061035156
2018-08-01,112.33999633789062
2018-08-02,115.37000274658203
2018-08-03,116.69999694824219
2018-08-06,116.5999984741211
2018-08-07,114.0
2018-08-08,112.12999725341797
2018-08-09,111.20999908447266
2018-08-10,110.08999633789062
2018-08-13,111.02999877929688
2018-08-14,111.12999725341797
2018-08-15,116.45999908447266
2018-08-16,118.26000213623047
2018-08-17,119.55999755859375
2018-08-20,118.11000061035156
2018-08-21,116.94000244140625
2018-08-22,115.94000244140625
2018-08-23,116.19000244140625
2018-08-24,116.33999633789062
2018-08-27,115.2300033569336
2018-08-28,115.30999755859375
2018-08-29,115.12000274658203
2018-08-30,114.37999725341797
2018-08-31,115.54000091552734
2018-09-04,113.68000030517578
2018-09-05,116.69000244140625
2018-09-06,116.05000305175781
2018-09-07,115.47000122070312
2018-09-10,115.69999694824219
2018-09-11,115.1500015258789
2018-09-12,116.30999755859375
2018-09-13,116.05000305175781
2018-09-14,116.44999694824219
2018-09-17,117.08999633789062
2018-09-18,117.06999969482422
2018-09-19,116.1500015258789
2018-09-20,116.7699966430664
2018-09-21,116.72000122070312
2018-09-24,113.9800033569336
2018-09-25,112.51000213623047
2018-09-26,113.06999969482422
2018-09-27,112.91999816894531
2018-09-28,113.63999938964844
2018-10-01,113.5999984741211
2018-10-02,114.61000061035156
2018-10-03,112.54000091552734
2018-10-04,112.38999938964844
2018-10-05,113.44999694824219
2018-10-08,114.2699966430664
2018-10-09,114.11000061035156
2018-10-10,112.94000244140625
2018-10-11,108.12999725341797
2018-10-12,109.13999938964844
2018-10-15,110.29000091552734
2018-10-16,110.06999969482422
2018-10-17,108.81999969482422
2018-10-18,109.4800033569336
2018-10-19,110.2300033569336
2018-10-22,106.4000015258789
2018-10-23,104.13999938964844
2018-10-24,105.20999908447266
2018-10-25,104.56999969482422
2018-10-26,102.30999755859375
2018-10-29,102.30000305175781
2018-10-30,106.2300033569336
2018-10-31,104.30000305175781
2018-11-01,106.02999877929688
2018-11-02,105.4800033569336
2018-11-05,106.87000274658203
2018-11-06,106.9800033569336
2018-11-07,107.48999786376953
2018-11-08,107.20999908447266
2018-11-09,109.44999694824219
2018-11-12,110.37999725341797
2018-11-13,109.97000122070312
2018-11-14,110.9800033569336
2018-11-15,110.79000091552734
2018-11-16,111.2699966430664
2018-11-19,110.44999694824219
2018-11-20,111.5999984741211
2018-11-21,110.66999816894531
2018-11-23,112.81999969482422
2018-11-26,113.0199966430664
2018-11-27,115.44999694824219
2018-11-28,114.02999877929688
2018-11-29,114.94999694824219
2018-11-30,115.37000274658203
2018-12-03,113.19000244140625
2018-12-04,112.51000213623047
2018-12-06,112.91000366210938
2018-12-07,113.5
2018-12-10,113.69000244140625
2018-12-11,115.76000213623047
2018-12-12,113.91999816894531
2018-12-13,118.4000015258789
2018-12-14,117.41999816894531
2018-12-17,114.18000030517578
2018-12-18,113.44000244140625
2018-12-19,113.87999725341797
2018-12-20,114.06999969482422
2018-12-21,115.94999694824219
2018-12-24,106.8499984741211
2018-12-26,110.75
2018-12-27,112.87000274658203
2018-12-28,113.20999908447266
2018-12-31,113.94000244140625
2019-01-02,111.79000091552734
2019-01-03,110.63999938964844
2019-01-04,111.87999725341797
2019-01-07,113.38999938964844
2019-01-08,114.94999694824219
2019-01-09,114.01000213623047
2019-01-10,116.66000366210938
2019-01-11,117.19999694824219
2019-01-14,116.25
2019-01-15,116.69999694824219
2019-01-16,114.73999786376953
2019-01-17,114.37000274658203
2019-01-18,116.87000274658203
2019-01-22,115.2300033569336
2019-01-23,112.1500015258789
2019-01-24,111.44000244140625
2019-01-25,108.12000274658203
2019-01-28,108.05000305175781
2019-01-29,108.1500015258789
2019-01-30,107.87000274658203
2019-01-31,111.37999725341797
2019-02-01,111.73999786376953
2019-02-04,112.7699966430664
2019-02-05,112.22000122070312
2019-02-06,114.16000366210938
2019-02-07,113.36000061035156
2019-02-08,115.69000244140625
2019-02-11,116.79000091552734
2019-02-12,116.0
2019-02-13,116.08999633789062
2019-02-14,116.8499984741211
2019-02-15,118.44000244140625
2019-02-19,119.56999969482422
2019-02-20,118.58000183105469
2019-02-21,119.7300033569336
2019-02-22,119.0999984741211
2019-02-25,117.77999877929688
2019-02-26,117.7699966430664
2019-02-27,116.66999816894531
2019-02-28,116.83000183105469
2019-03-01,115.68000030517578
2019-03-04,116.44000244140625
2019-03-05,116.68000030517578
2019-03-06,116.12999725341797
2019-03-07,115.18000030517578
2019-03-08,115.87999725341797
2019-03-11,117.58999633789062
2019-03-12,117.77999877929688
2019-03-13,118.47000122070312
2019-03-14,118.44999694824219
2019-03-15,120.19000244140625
2019-03-18,119.56999969482422
2019-03-19,119.94000244140625
2019-03-20,119.56999969482422
2019-03-21,121.45999908447266
2019-03-22,122.05000305175781
2019-03-25,121.91000366210938
2019-03-26,123.08000183105469
2019-03-27,123.3499984741211
2019-03-28,123.88999938964844
2019-03-29,123.9000015258789
