Date,ETR
2015-07-01,35.724998474121094
2015-07-02,35.939998626708984
2015-07-06,36.23500061035156
2015-07-07,36.80500030517578
2015-07-08,36.650001525878906
2015-07-09,36.2599983215332
2015-07-10,36.244998931884766
2015-07-13,36.125
2015-07-14,36.14500045776367
2015-07-15,36.125
2015-07-16,36.48500061035156
2015-07-17,36.185001373291016
2015-07-20,36.13999938964844
2015-07-21,35.650001525878906
2015-07-22,35.5
2015-07-23,34.849998474121094
2015-07-24,34.60499954223633
2015-07-27,35.20000076293945
2015-07-28,34.9900016784668
2015-07-29,35.05500030517578
2015-07-30,35.18000030517578
2015-07-31,35.5099983215332
2015-08-03,35.599998474121094
2015-08-04,34.290000915527344
2015-08-05,33.939998626708984
2015-08-06,34.720001220703125
2015-08-07,35.130001068115234
2015-08-10,34.45500183105469
2015-08-11,34.470001220703125
2015-08-12,35.005001068115234
2015-08-13,34.89500045776367
2015-08-14,35.04999923706055
2015-08-17,35.33000183105469
2015-08-18,35.310001373291016
2015-08-19,35.435001373291016
2015-08-20,35.279998779296875
2015-08-21,34.69499969482422
2015-08-24,32.95000076293945
2015-08-25,31.799999237060547
2015-08-26,32.14500045776367
2015-08-27,32.904998779296875
2015-08-28,32.95000076293945
2015-08-31,32.665000915527344
2015-09-01,31.530000686645508
2015-09-02,31.3799991607666
2015-09-03,31.4950008392334
2015-09-04,30.764999389648438
2015-09-08,31.19499969482422
2015-09-09,30.94499969482422
2015-09-10,31.014999389648438
2015-09-11,31.34000015258789
2015-09-14,31.415000915527344
2015-09-15,31.614999771118164
2015-09-16,31.975000381469727
2015-09-17,32.209999084472656
2015-09-18,32.125
2015-09-21,31.96500015258789
2015-09-22,32.02000045776367
2015-09-23,31.770000457763672
2015-09-24,31.795000076293945
2015-09-25,32.29499816894531
2015-09-28,32.029998779296875
2015-09-29,32.165000915527344
2015-09-30,32.54999923706055
2015-10-01,32.20500183105469
2015-10-02,32.94499969482422
2015-10-05,33.48500061035156
2015-10-06,33.05500030517578
2015-10-07,33.38999938964844
2015-10-08,33.834999084472656
2015-10-09,33.779998779296875
2015-10-12,34.13999938964844
2015-10-13,34.04999923706055
2015-10-14,33.959999084472656
2015-10-15,34.540000915527344
2015-10-16,34.650001525878906
2015-10-19,34.689998626708984
2015-10-20,35.03499984741211
2015-10-21,34.709999084472656
2015-10-22,35.029998779296875
2015-10-23,34.32500076293945
2015-10-26,34.244998931884766
2015-10-27,34.22999954223633
2015-10-28,33.880001068115234
2015-10-29,33.75
2015-10-30,34.08000183105469
2015-11-02,34.275001525878906
2015-11-03,34.64500045776367
2015-11-04,34.60499954223633
2015-11-05,34.029998779296875
2015-11-06,32.82500076293945
2015-11-09,32.56999969482422
2015-11-10,32.42499923706055
2015-11-11,33.029998779296875
2015-11-12,32.900001525878906
2015-11-13,32.57500076293945
2015-11-16,33.415000915527344
2015-11-17,32.720001220703125
2015-11-18,32.834999084472656
2015-11-19,32.91999816894531
2015-11-20,33.470001220703125
2015-11-23,33.334999084472656
2015-11-24,33.2400016784668
2015-11-25,33.06999969482422
2015-11-27,33.084999084472656
2015-11-30,33.314998626708984
2015-12-01,33.69499969482422
2015-12-02,32.654998779296875
2015-12-03,32.18000030517578
2015-12-04,32.96500015258789
2015-12-07,33.345001220703125
2015-12-08,33.279998779296875
2015-12-09,34.02000045776367
2015-12-10,32.85499954223633
2015-12-11,32.83000183105469
2015-12-14,32.720001220703125
2015-12-15,32.61000061035156
2015-12-16,33.564998626708984
2015-12-17,33.6150016784668
2015-12-18,33.130001068115234
2015-12-21,33.09000015258789
2015-12-22,33.84000015258789
2015-12-23,34.39500045776367
2015-12-24,34.345001220703125
2015-12-28,34.43000030517578
2015-12-29,34.599998474121094
2015-12-30,34.625
2015-12-31,34.18000030517578
2016-01-04,34.290000915527344
2016-01-05,34.474998474121094
2016-01-06,34.255001068115234
2016-01-07,33.77000045776367
2016-01-08,33.7599983215332
2016-01-11,33.775001525878906
2016-01-12,34.20000076293945
2016-01-13,34.099998474121094
2016-01-14,34.54999923706055
2016-01-15,34.04499816894531
2016-01-19,34.435001373291016
2016-01-20,33.279998779296875
2016-01-21,33.34000015258789
2016-01-22,34.3650016784668
2016-01-25,33.790000915527344
2016-01-26,34.349998474121094
2016-01-27,34.775001525878906
2016-01-28,35.279998779296875
2016-01-29,35.290000915527344
2016-02-01,35.79999923706055
2016-02-02,35.869998931884766
2016-02-03,36.67499923706055
2016-02-04,36.150001525878906
2016-02-05,36.11000061035156
2016-02-08,35.724998474121094
2016-02-09,35.369998931884766
2016-02-10,35.720001220703125
2016-02-11,35.27000045776367
2016-02-12,35.220001220703125
2016-02-16,35.3849983215332
2016-02-17,35.505001068115234
2016-02-18,36.720001220703125
2016-02-19,36.4900016784668
2016-02-22,37.005001068115234
2016-02-23,36.744998931884766
2016-02-24,36.724998474121094
2016-02-25,37.125
2016-02-26,35.869998931884766
2016-02-29,36.10499954223633
2016-03-01,36.099998474121094
2016-03-02,36.61000061035156
2016-03-03,36.56999969482422
2016-03-04,37.095001220703125
2016-03-07,36.970001220703125
2016-03-08,37.28499984741211
2016-03-09,37.625
2016-03-10,37.9900016784668
2016-03-11,37.959999084472656
2016-03-14,38.27000045776367
2016-03-15,38.310001373291016
2016-03-16,39.0099983215332
2016-03-17,39.470001220703125
2016-03-18,38.96500015258789
2016-03-21,39.20000076293945
2016-03-22,38.849998474121094
2016-03-23,39.06999969482422
2016-03-24,39.41999816894531
2016-03-28,39.084999084472656
2016-03-29,39.80500030517578
2016-03-30,39.6150016784668
2016-03-31,39.63999938964844
2016-04-01,39.98500061035156
2016-04-04,39.470001220703125
2016-04-05,38.54499816894531
2016-04-06,38.60499954223633
2016-04-07,38.595001220703125
2016-04-08,38.47999954223633
2016-04-11,38.40999984741211
2016-04-12,38.279998779296875
2016-04-13,38.275001525878906
2016-04-14,37.91999816894531
2016-04-15,38.060001373291016
2016-04-18,38.125
2016-04-19,38.21500015258789
2016-04-20,37.314998626708984
2016-04-21,36.755001068115234
2016-04-22,37.17499923706055
2016-04-25,37.14500045776367
2016-04-26,37.30500030517578
2016-04-27,37.35499954223633
2016-04-28,37.21500015258789
2016-04-29,37.59000015258789
2016-05-02,37.779998779296875
2016-05-03,38.2599983215332
2016-05-04,38.494998931884766
2016-05-05,38.42499923706055
2016-05-06,38.08000183105469
2016-05-09,38.27000045776367
2016-05-10,38.0
2016-05-11,38.29499816894531
2016-05-12,38.53499984741211
2016-05-13,38.29999923706055
2016-05-16,38.209999084472656
2016-05-17,37.90999984741211
2016-05-18,36.685001373291016
2016-05-19,37.15999984741211
2016-05-20,37.150001525878906
2016-05-23,36.845001220703125
2016-05-24,37.040000915527344
2016-05-25,37.220001220703125
2016-05-26,37.790000915527344
2016-05-27,37.82500076293945
2016-05-31,37.959999084472656
2016-06-01,38.314998626708984
2016-06-02,38.44499969482422
2016-06-03,39.119998931884766
2016-06-06,39.165000915527344
2016-06-07,39.209999084472656
2016-06-08,39.30500030517578
2016-06-09,39.34000015258789
2016-06-10,39.32500076293945
2016-06-13,39.17499923706055
2016-06-14,39.505001068115234
2016-06-15,39.040000915527344
2016-06-16,39.224998474121094
2016-06-17,39.32500076293945
2016-06-20,39.05500030517578
2016-06-21,38.974998474121094
2016-06-22,38.939998626708984
2016-06-23,39.14500045776367
2016-06-24,38.994998931884766
2016-06-27,39.45500183105469
2016-06-28,39.57500076293945
2016-06-29,39.41999816894531
2016-06-30,40.67499923706055
2016-07-01,40.80500030517578
2016-07-05,40.8650016784668
2016-07-06,41.01499938964844
2016-07-07,40.25
2016-07-08,40.439998626708984
2016-07-11,40.505001068115234
2016-07-12,40.529998779296875
2016-07-13,40.459999084472656
2016-07-14,39.89500045776367
2016-07-15,40.13999938964844
2016-07-18,40.189998626708984
2016-07-19,40.19499969482422
2016-07-20,39.97999954223633
2016-07-21,40.1150016784668
2016-07-22,40.82500076293945
2016-07-25,40.72999954223633
2016-07-26,40.439998626708984
2016-07-27,40.07500076293945
2016-07-28,40.2599983215332
2016-07-29,40.69499969482422
2016-08-01,40.6349983215332
2016-08-02,40.18000030517578
2016-08-03,40.165000915527344
2016-08-04,40.005001068115234
2016-08-05,39.79499816894531
2016-08-08,39.875
2016-08-09,39.43000030517578
2016-08-10,39.400001525878906
2016-08-11,39.6349983215332
2016-08-12,39.7599983215332
2016-08-15,39.10499954223633
2016-08-16,38.665000915527344
2016-08-17,39.09000015258789
2016-08-18,39.63999938964844
2016-08-19,38.994998931884766
2016-08-22,39.474998474121094
2016-08-23,39.45500183105469
2016-08-24,39.415000915527344
2016-08-25,39.540000915527344
2016-08-26,38.630001068115234
2016-08-29,39.165000915527344
2016-08-30,38.85499954223633
2016-08-31,39.099998474121094
2016-09-01,38.82500076293945
2016-09-02,39.48500061035156
2016-09-06,39.78499984741211
2016-09-07,40.1349983215332
2016-09-08,40.38999938964844
2016-09-09,38.779998779296875
2016-09-12,39.30500030517578
2016-09-13,38.44499969482422
2016-09-14,38.470001220703125
2016-09-15,38.814998626708984
2016-09-16,39.23500061035156
2016-09-19,39.56999969482422
2016-09-20,39.625
2016-09-21,40.48500061035156
2016-09-22,40.8650016784668
2016-09-23,40.71500015258789
2016-09-26,40.4900016784668
2016-09-27,39.79999923706055
2016-09-28,39.459999084472656
2016-09-29,38.665000915527344
2016-09-30,38.3650016784668
2016-10-03,37.880001068115234
2016-10-04,37.0099983215332
2016-10-05,36.67499923706055
2016-10-06,36.904998779296875
2016-10-07,36.564998626708984
2016-10-10,36.94499969482422
2016-10-11,36.64500045776367
2016-10-12,37.029998779296875
2016-10-13,37.439998626708984
2016-10-14,37.08000183105469
2016-10-17,37.31999969482422
2016-10-18,37.46500015258789
2016-10-19,37.44499969482422
2016-10-20,37.255001068115234
2016-10-21,37.084999084472656
2016-10-24,37.03499984741211
2016-10-25,36.2400016784668
2016-10-26,36.13999938964844
2016-10-27,35.939998626708984
2016-10-28,36.18000030517578
2016-10-31,36.84000015258789
2016-11-01,35.96500015258789
2016-11-02,35.709999084472656
2016-11-03,35.69499969482422
2016-11-04,35.40999984741211
2016-11-07,35.755001068115234
2016-11-08,35.8650016784668
2016-11-09,34.42499923706055
2016-11-10,33.935001373291016
2016-11-11,33.70500183105469
2016-11-14,34.01499938964844
2016-11-15,34.314998626708984
2016-11-16,34.060001373291016
