Date,GD
2015-10-07,140.36000061035156
2015-10-08,141.91000366210938
2015-10-09,142.72000122070312
2015-10-12,143.69000244140625
2015-10-13,141.7100067138672
2015-10-14,139.5
2015-10-15,141.2899932861328
2015-10-16,141.6999969482422
2015-10-19,141.25
2015-10-20,141.25
2015-10-21,143.08999633789062
2015-10-22,147.25
2015-10-23,148.27999877929688
2015-10-26,148.14999389648438
2015-10-27,148.39999389648438
2015-10-28,150.77999877929688
2015-10-29,149.97000122070312
2015-10-30,148.5800018310547
2015-11-02,148.72000122070312
2015-11-03,147.1699981689453
2015-11-04,147.27999877929688
2015-11-05,147.07000732421875
2015-11-06,145.9199981689453
2015-11-09,144.2899932861328
2015-11-10,143.94000244140625
2015-11-11,143.30999755859375
2015-11-12,141.85000610351562
2015-11-13,140.60000610351562
2015-11-16,143.27999877929688
2015-11-17,142.8699951171875
2015-11-18,143.7100067138672
2015-11-19,145.1999969482422
2015-11-20,145.5
2015-11-23,144.58999633789062
2015-11-24,145.52999877929688
2015-11-25,145.17999267578125
2015-11-27,145.55999755859375
2015-11-30,146.4600067138672
2015-12-01,147.60000610351562
2015-12-02,145.35000610351562
2015-12-03,141.9600067138672
2015-12-04,143.83999633789062
2015-12-07,143.08999633789062
2015-12-08,142.0
2015-12-09,140.1699981689453
2015-12-10,140.0
2015-12-11,137.83999633789062
2015-12-14,139.19000244140625
2015-12-15,138.0399932861328
2015-12-16,139.63999938964844
2015-12-17,138.16000366210938
2015-12-18,136.7100067138672
2015-12-21,138.08999633789062
2015-12-22,139.94000244140625
2015-12-23,139.88999938964844
2015-12-24,139.83999633789062
2015-12-28,139.58999633789062
2015-12-29,140.33999633789062
2015-12-30,139.25999450683594
2015-12-31,137.36000061035156
2016-01-04,136.07000732421875
2016-01-05,136.63999938964844
2016-01-06,135.25999450683594
2016-01-07,130.8000030517578
2016-01-08,130.19000244140625
2016-01-11,131.2899932861328
2016-01-12,132.49000549316406
2016-01-13,129.0500030517578
2016-01-14,129.0399932861328
2016-01-15,125.98999786376953
2016-01-19,127.37999725341797
2016-01-20,124.18000030517578
2016-01-21,124.31999969482422
2016-01-22,126.37000274658203
2016-01-25,124.5999984741211
2016-01-26,127.37999725341797
2016-01-27,129.0
2016-01-28,128.64999389648438
2016-01-29,133.77000427246094
2016-02-01,133.6199951171875
2016-02-02,133.52999877929688
2016-02-03,133.7899932861328
2016-02-04,135.35000610351562
2016-02-05,134.1999969482422
2016-02-08,132.25999450683594
2016-02-09,132.1300048828125
2016-02-10,133.07000732421875
2016-02-11,128.5800018310547
2016-02-12,130.17999267578125
2016-02-16,131.50999450683594
2016-02-17,135.02999877929688
2016-02-18,135.0500030517578
2016-02-19,135.25999450683594
2016-02-22,136.6199951171875
2016-02-23,135.91000366210938
2016-02-24,135.14999389648438
2016-02-25,137.24000549316406
2016-02-26,137.11000061035156
2016-02-29,136.27000427246094
2016-03-01,138.24000549316406
2016-03-02,135.61000061035156
2016-03-03,135.74000549316406
2016-03-04,135.27999877929688
2016-03-07,132.3300018310547
2016-03-08,131.39999389648438
2016-03-09,131.91000366210938
2016-03-10,133.57000732421875
2016-03-11,135.52000427246094
2016-03-14,134.2100067138672
2016-03-15,133.2899932861328
2016-03-16,133.99000549316406
2016-03-17,134.1199951171875
2016-03-18,135.4499969482422
2016-03-21,134.77999877929688
2016-03-22,135.24000549316406
2016-03-23,134.32000732421875
2016-03-24,129.0800018310547
2016-03-28,130.82000732421875
2016-03-29,131.86000061035156
2016-03-30,131.72999572753906
2016-03-31,131.3699951171875
2016-04-01,132.33999633789062
2016-04-04,131.69000244140625
2016-04-05,130.83999633789062
2016-04-06,131.72000122070312
2016-04-07,131.38999938964844
2016-04-08,132.91000366210938
2016-04-11,131.89999389648438
2016-04-12,133.5500030517578
2016-04-13,134.32000732421875
2016-04-14,133.57000732421875
2016-04-15,134.80999755859375
2016-04-18,136.2899932861328
2016-04-19,136.69000244140625
2016-04-20,136.7100067138672
2016-04-21,137.72000122070312
2016-04-22,137.89999389648438
2016-04-25,136.7899932861328
2016-04-26,138.7100067138672
2016-04-27,143.61000061035156
2016-04-28,141.16000366210938
2016-04-29,140.52000427246094
2016-05-02,141.8300018310547
2016-05-03,142.33999633789062
2016-05-04,141.42999267578125
2016-05-05,142.1999969482422
2016-05-06,143.44000244140625
2016-05-09,142.97000122070312
2016-05-10,145.7100067138672
2016-05-11,144.9600067138672
2016-05-12,145.30999755859375
2016-05-13,144.3699951171875
2016-05-16,145.3699951171875
2016-05-17,145.0
2016-05-18,144.30999755859375
2016-05-19,143.58999633789062
2016-05-20,144.6199951171875
2016-05-23,142.25
2016-05-24,142.9600067138672
2016-05-25,142.97000122070312
2016-05-26,142.8300018310547
2016-05-27,143.1300048828125
2016-05-31,141.8699951171875
2016-06-01,141.47000122070312
2016-06-02,140.1300048828125
2016-06-03,140.22999572753906
2016-06-06,140.33999633789062
2016-06-07,141.05999755859375
2016-06-08,141.49000549316406
2016-06-09,141.97999572753906
2016-06-10,141.52999877929688
2016-06-13,139.11000061035156
2016-06-14,139.42999267578125
2016-06-15,140.11000061035156
2016-06-16,139.75999450683594
2016-06-17,138.99000549316406
2016-06-20,140.9199981689453
2016-06-21,139.41000366210938
2016-06-22,138.7899932861328
2016-06-23,139.77999877929688
2016-06-24,136.13999938964844
2016-06-27,133.05999755859375
2016-06-28,133.94000244140625
2016-06-29,135.6300048828125
2016-06-30,139.24000549316406
2016-07-01,141.33999633789062
2016-07-05,138.41000366210938
2016-07-06,139.88999938964844
2016-07-07,138.69000244140625
2016-07-08,140.47999572753906
2016-07-11,141.19000244140625
2016-07-12,141.5399932861328
2016-07-13,141.72999572753906
2016-07-14,142.55999755859375
2016-07-15,142.08999633789062
2016-07-18,141.0
2016-07-19,143.30999755859375
2016-07-20,144.5399932861328
2016-07-21,142.86000061035156
2016-07-22,143.77000427246094
2016-07-25,143.72000122070312
2016-07-26,144.50999450683594
2016-07-27,146.6300048828125
2016-07-28,147.10000610351562
2016-07-29,146.88999938964844
2016-08-01,149.08999633789062
2016-08-02,148.22000122070312
2016-08-03,147.80999755859375
2016-08-04,147.3699951171875
2016-08-05,148.88999938964844
2016-08-08,148.11000061035156
2016-08-09,148.57000732421875
2016-08-10,151.47000122070312
2016-08-11,151.3000030517578
2016-08-12,151.47000122070312
2016-08-15,153.39999389648438
2016-08-16,152.39999389648438
2016-08-17,152.97000122070312
2016-08-18,152.42999267578125
2016-08-19,152.3800048828125
2016-08-22,152.22000122070312
2016-08-23,152.14999389648438
2016-08-24,152.2899932861328
2016-08-25,152.67999267578125
2016-08-26,151.5800018310547
2016-08-29,152.82000732421875
2016-08-30,152.55999755859375
2016-08-31,152.22000122070312
2016-09-01,152.83999633789062
2016-09-02,153.80999755859375
2016-09-06,154.6300048828125
2016-09-07,153.11000061035156
2016-09-08,152.39999389648438
2016-09-09,149.91000366210938
2016-09-12,151.80999755859375
2016-09-13,150.60000610351562
2016-09-14,149.8300018310547
2016-09-15,152.16000366210938
2016-09-16,150.75
2016-09-19,152.1699981689453
2016-09-20,151.86000061035156
2016-09-21,153.10000610351562
2016-09-22,154.86000061035156
2016-09-23,153.80999755859375
2016-09-26,153.8699951171875
2016-09-27,155.27999877929688
2016-09-28,156.00999450683594
2016-09-29,155.61000061035156
2016-09-30,155.16000366210938
2016-10-03,154.7100067138672
2016-10-04,153.5500030517578
2016-10-05,153.72000122070312
2016-10-06,154.13999938964844
2016-10-07,152.9600067138672
2016-10-10,152.88999938964844
2016-10-11,149.60000610351562
2016-10-12,150.0
2016-10-13,151.00999450683594
2016-10-14,151.33999633789062
2016-10-17,150.47999572753906
2016-10-18,151.8800048828125
2016-10-19,151.4199981689453
2016-10-20,150.7100067138672
2016-10-21,150.17999267578125
2016-10-24,151.44000244140625
2016-10-25,152.58999633789062
2016-10-26,151.13999938964844
2016-10-27,150.1300048828125
2016-10-28,151.5
2016-10-31,150.74000549316406
2016-11-01,149.97999572753906
2016-11-02,149.6699981689453
2016-11-03,150.02999877929688
2016-11-04,149.80999755859375
2016-11-07,152.38999938964844
2016-11-08,153.77999877929688
2016-11-09,162.08999633789062
2016-11-10,166.50999450683594
2016-11-11,168.5500030517578
2016-11-14,170.19000244140625
2016-11-15,168.02000427246094
2016-11-16,165.83999633789062
2016-11-17,165.6300048828125
2016-11-18,166.6199951171875
2016-11-21,168.42999267578125
2016-11-22,170.17999267578125
2016-11-23,170.5500030517578
2016-11-25,172.0800018310547
2016-11-28,172.6699981689453
2016-11-29,175.1300048828125
2016-11-30,175.35000610351562
2016-12-01,176.39999389648438
2016-12-02,178.6699981689453
2016-12-05,178.52000427246094
2016-12-06,178.08999633789062
2016-12-07,178.42999267578125
2016-12-08,173.6699981689453
2016-12-09,175.38999938964844
2016-12-12,173.74000549316406
2016-12-13,174.30999755859375
2016-12-14,173.74000549316406
2016-12-15,174.1199951171875
2016-12-16,174.41000366210938
2016-12-19,174.6300048828125
2016-12-20,175.25999450683594
2016-12-21,174.10000610351562
2016-12-22,174.52999877929688
2016-12-23,175.25
2016-12-27,174.5800018310547
2016-12-28,173.0500030517578
2016-12-29,173.2100067138672
2016-12-30,172.66000366210938
2017-01-03,175.4499969482422
2017-01-04,175.5399932861328
2017-01-05,176.13999938964844
2017-01-06,177.4600067138672
2017-01-09,176.07000732421875
2017-01-10,176.36000061035156
2017-01-11,177.07000732421875
2017-01-12,176.52000427246094
2017-01-13,177.88999938964844
2017-01-17,175.97000122070312
2017-01-18,175.99000549316406
2017-01-19,177.80999755859375
2017-01-20,178.27999877929688
2017-01-23,177.22999572753906
2017-01-24,177.25
2017-01-25,175.32000732421875
2017-01-26,177.3000030517578
2017-01-27,185.13999938964844
2017-01-30,182.47000122070312
2017-01-31,181.0800018310547
2017-02-01,181.02999877929688
2017-02-02,180.36000061035156
2017-02-03,183.1199951171875
2017-02-06,183.0399932861328
2017-02-07,183.2100067138672
2017-02-08,183.13999938964844
2017-02-09,182.58999633789062
2017-02-10,184.39999389648438
2017-02-13,186.60000610351562
2017-02-14,187.22999572753906
2017-02-15,187.99000549316406
2017-02-16,188.74000549316406
2017-02-17,189.05999755859375
2017-02-21,189.58999633789062
2017-02-22,189.88999938964844
2017-02-23,188.3000030517578
2017-02-24,189.6300048828125
2017-02-27,190.39999389648438
2017-02-28,189.80999755859375
2017-03-01,192.41000366210938
2017-03-02,191.0500030517578
2017-03-03,189.64999389648438
2017-03-06,190.94000244140625
2017-03-07,191.47000122070312
2017-03-08,190.3800048828125
2017-03-09,190.33999633789062
2017-03-10,190.83999633789062
2017-03-13,191.55999755859375
2017-03-14,189.75
2017-03-15,191.66000366210938
2017-03-16,190.64999389648438
2017-03-17,193.27000427246094
2017-03-20,191.97999572753906
2017-03-21,188.69000244140625
2017-03-22,189.60000610351562
2017-03-23,189.55999755859375
2017-03-24,187.52000427246094
2017-03-27,185.49000549316406
2017-03-28,188.44000244140625
2017-03-29,188.2899932861328
2017-03-30,188.77999877929688
2017-03-31,187.1999969482422
2017-04-03,187.74000549316406
2017-04-04,187.72000122070312
2017-04-05,185.85000610351562
2017-04-06,186.3000030517578
2017-04-07,188.0399932861328
2017-04-10,187.66000366210938
2017-04-11,188.3800048828125
2017-04-12,186.33999633789062
2017-04-13,186.72999572753906
2017-04-17,188.88999938964844
2017-04-18,187.3800048828125
2017-04-19,187.75
2017-04-20,188.1300048828125
2017-04-21,188.94000244140625
2017-04-24,191.91000366210938
2017-04-25,193.24000549316406
2017-04-26,194.85000610351562
2017-04-27,195.02999877929688
2017-04-28,193.7899932861328
2017-05-01,193.14999389648438
2017-05-02,194.07000732421875
2017-05-03,194.17999267578125
2017-05-04,194.5500030517578
2017-05-05,195.97000122070312
2017-05-08,196.3300018310547
2017-05-09,196.58999633789062
2017-05-10,194.38999938964844
2017-05-11,194.97999572753906
2017-05-12,195.58999633789062
2017-05-15,195.17999267578125
2017-05-16,195.2899932861328
2017-05-17,192.00999450683594
2017-05-18,192.63999938964844
2017-05-19,195.8699951171875
2017-05-22,197.75
2017-05-23,199.32000732421875
2017-05-24,199.97999572753906
2017-05-25,201.08999633789062
2017-05-26,202.24000549316406
2017-05-30,202.00999450683594
2017-05-31,203.25
2017-06-01,202.52000427246094
2017-06-02,203.6999969482422
2017-06-05,201.47000122070312
2017-06-06,198.44000244140625
2017-06-07,198.8699951171875
2017-06-08,199.63999938964844
2017-06-09,199.47000122070312
2017-06-12,198.39999389648438
2017-06-13,200.5500030517578
2017-06-14,201.27999877929688
2017-06-15,202.02999877929688
2017-06-16,202.6699981689453
2017-06-19,204.52000427246094
2017-06-20,203.86000061035156
2017-06-21,203.88999938964844
2017-06-22,201.25999450683594
2017-06-23,201.32000732421875
2017-06-26,200.1999969482422
2017-06-27,198.83999633789062
2017-06-28,200.8300018310547
2017-06-29,196.9600067138672
2017-06-30,198.10000610351562
2017-07-03,199.66000366210938
2017-07-05,200.74000549316406
2017-07-06,199.02000427246094
2017-07-07,201.25999450683594
2017-07-10,201.07000732421875
2017-07-11,199.91000366210938
2017-07-12,201.11000061035156
2017-07-13,200.14999389648438
2017-07-14,201.14999389648438
2017-07-17,200.13999938964844
2017-07-18,201.4199981689453
2017-07-19,202.33999633789062
2017-07-20,202.39999389648438
2017-07-21,204.5500030517578
2017-07-24,204.92999267578125
2017-07-25,203.55999755859375
2017-07-26,194.66000366210938
2017-07-27,193.83999633789062
2017-07-28,197.94000244140625
2017-07-31,196.3300018310547
2017-08-01,196.52999877929688
2017-08-02,198.0399932861328
2017-08-03,199.3300018310547
2017-08-04,200.07000732421875
2017-08-07,201.13999938964844
2017-08-08,198.8000030517578
2017-08-09,201.0
2017-08-10,198.27999877929688
2017-08-11,197.88999938964844
2017-08-14,200.3000030517578
2017-08-15,199.49000549316406
2017-08-16,200.61000061035156
2017-08-17,197.99000549316406
2017-08-18,198.72999572753906
2017-08-21,198.72999572753906
2017-08-22,201.22999572753906
2017-08-23,199.75
2017-08-24,199.47000122070312
2017-08-25,199.0500030517578
2017-08-28,197.8699951171875
2017-08-29,200.9499969482422
2017-08-30,201.22000122070312
2017-08-31,201.35000610351562
2017-09-01,200.0
2017-09-05,198.72999572753906
2017-09-06,196.74000549316406
2017-09-07,197.0399932861328
2017-09-08,197.8699951171875
2017-09-11,200.3300018310547
2017-09-12,199.0
2017-09-13,196.85000610351562
2017-09-14,197.6300048828125
2017-09-15,198.27000427246094
2017-09-18,202.17999267578125
2017-09-19,203.1199951171875
2017-09-20,204.27000427246094
2017-09-21,205.72000122070312
2017-09-22,205.41000366210938
2017-09-25,204.8699951171875
2017-09-26,205.3300018310547
2017-09-27,206.8000030517578
2017-09-28,205.02999877929688
2017-09-29,205.5800018310547
2017-10-02,208.72000122070312
2017-10-03,210.52999877929688
2017-10-04,211.3000030517578
2017-10-05,213.4499969482422
2017-10-06,212.60000610351562
2017-10-09,213.52999877929688
2017-10-10,212.5500030517578
2017-10-11,212.8300018310547
2017-10-12,213.72000122070312
2017-10-13,213.33999633789062
2017-10-16,213.44000244140625
2017-10-17,211.5399932861328
2017-10-18,210.38999938964844
2017-10-19,211.63999938964844
2017-10-20,213.86000061035156
2017-10-23,212.50999450683594
2017-10-24,212.0800018310547
2017-10-25,207.25
2017-10-26,203.91000366210938
2017-10-27,204.99000549316406
2017-10-30,206.1699981689453
2017-10-31,202.97999572753906
2017-11-01,201.6199951171875
2017-11-02,203.82000732421875
2017-11-03,204.05999755859375
2017-11-06,202.3699951171875
2017-11-07,203.75999450683594
2017-11-08,202.6199951171875
2017-11-09,198.8699951171875
2017-11-10,199.77000427246094
2017-11-13,200.1300048828125
2017-11-14,200.22000122070312
2017-11-15,198.99000549316406
2017-11-16,199.22000122070312
2017-11-17,197.77000427246094
2017-11-20,198.74000549316406
2017-11-21,200.10000610351562
2017-11-22,200.0399932861328
2017-11-24,200.0
2017-11-27,201.07000732421875
2017-11-28,204.19000244140625
2017-11-29,204.1699981689453
2017-11-30,207.16000366210938
2017-12-01,202.63999938964844
2017-12-04,201.69000244140625
2017-12-05,199.91000366210938
2017-12-06,200.2100067138672
2017-12-07,200.1699981689453
2017-12-08,201.07000732421875
2017-12-11,199.63999938964844
2017-12-12,196.17999267578125
2017-12-13,196.6300048828125
2017-12-14,196.22000122070312
2017-12-15,198.83999633789062
2017-12-18,198.4499969482422
2017-12-19,199.8300018310547
2017-12-20,201.3000030517578
2017-12-21,202.47999572753906
2017-12-22,202.63999938964844
2017-12-26,201.97000122070312
2017-12-27,202.72000122070312
2017-12-28,203.86000061035156
2017-12-29,203.4499969482422
2018-01-02,200.49000549316406
2018-01-03,201.74000549316406
2018-01-04,205.2100067138672
2018-01-05,204.6999969482422
2018-01-08,204.6999969482422
2018-01-09,205.8800048828125
2018-01-10,204.75
2018-01-11,205.50999450683594
2018-01-12,210.58999633789062
2018-01-16,206.3300018310547
2018-01-17,208.52000427246094
2018-01-18,207.8000030517578
2018-01-19,209.10000610351562
2018-01-22,208.1999969482422
2018-01-23,207.47999572753906
2018-01-24,219.27000427246094
2018-01-25,226.52999877929688
2018-01-26,226.24000549316406
2018-01-29,225.5
2018-01-30,224.27999877929688
2018-01-31,222.47999572753906
2018-02-01,225.2100067138672
2018-02-02,221.72000122070312
2018-02-05,211.22000122070312
2018-02-06,212.4600067138672
2018-02-07,214.9499969482422
2018-02-08,206.0500030517578
2018-02-09,212.10000610351562
2018-02-12,209.52999877929688
2018-02-13,211.80999755859375
2018-02-14,218.25
2018-02-15,225.39999389648438
2018-02-16,224.19000244140625
2018-02-20,221.8300018310547
2018-02-21,220.75
2018-02-22,220.13999938964844
2018-02-23,221.0
2018-02-26,226.77999877929688
2018-02-27,223.88999938964844
2018-02-28,222.4499969482422
2018-03-01,219.14999389648438
2018-03-02,223.33999633789062
2018-03-05,224.63999938964844
2018-03-06,224.80999755859375
2018-03-07,226.27999877929688
2018-03-08,226.64999389648438
2018-03-09,229.9499969482422
2018-03-12,224.63999938964844
2018-03-13,223.35000610351562
2018-03-14,221.69000244140625
2018-03-15,222.60000610351562
2018-03-16,222.74000549316406
2018-03-19,223.89999389648438
2018-03-20,225.3800048828125
2018-03-21,223.75
2018-03-22,218.3699951171875
2018-03-23,218.80999755859375
2018-03-26,223.47000122070312
2018-03-27,221.07000732421875
2018-03-28,217.27999877929688
2018-03-29,220.89999389648438
2018-04-02,218.8800048828125
2018-04-03,220.32000732421875
2018-04-04,218.5399932861328
2018-04-05,221.22000122070312
2018-04-06,215.74000549316406
2018-04-09,214.9600067138672
2018-04-10,214.4499969482422
2018-04-11,216.32000732421875
2018-04-12,218.22000122070312
2018-04-13,218.41000366210938
2018-04-16,218.39999389648438
2018-04-17,221.41000366210938
2018-04-18,225.49000549316406
2018-04-19,224.97999572753906
2018-04-20,223.11000061035156
2018-04-23,225.9600067138672
2018-04-24,222.02000427246094
2018-04-25,214.52999877929688
2018-04-26,211.75
2018-04-27,203.7100067138672
2018-04-30,201.30999755859375
2018-05-01,197.3000030517578
2018-05-02,195.67999267578125
2018-05-03,195.0
2018-05-04,195.07000732421875
2018-05-07,196.4499969482422
2018-05-08,199.6199951171875
2018-05-09,201.0500030517578
2018-05-10,201.6699981689453
2018-05-11,203.9199981689453
2018-05-14,203.07000732421875
2018-05-15,201.64999389648438
2018-05-16,200.5
2018-05-17,201.75999450683594
2018-05-18,202.52000427246094
2018-05-21,205.77000427246094
2018-05-22,204.3699951171875
2018-05-23,205.55999755859375
2018-05-24,208.72999572753906
2018-05-25,208.1199951171875
2018-05-29,201.80999755859375
2018-05-30,204.0399932861328
2018-05-31,201.7100067138672
2018-06-01,203.47000122070312
2018-06-04,202.60000610351562
2018-06-05,201.10000610351562
2018-06-06,201.50999450683594
2018-06-07,202.85000610351562
2018-06-08,202.5800018310547
2018-06-11,201.6999969482422
2018-06-12,198.5
2018-06-13,199.82000732421875
2018-06-14,195.82000732421875
2018-06-15,195.8000030517578
2018-06-18,195.97000122070312
2018-06-19,190.69000244140625
2018-06-20,191.39999389648438
2018-06-21,188.42999267578125
2018-06-22,189.3800048828125
2018-06-25,189.10000610351562
2018-06-26,188.8000030517578
2018-06-27,185.88999938964844
2018-06-28,187.44000244140625
2018-06-29,186.41000366210938
2018-07-02,187.3699951171875
2018-07-03,189.69000244140625
2018-07-05,188.6999969482422
2018-07-06,188.83999633789062
2018-07-09,191.5399932861328
2018-07-10,192.8000030517578
2018-07-11,191.50999450683594
2018-07-12,193.63999938964844
2018-07-13,192.74000549316406
2018-07-16,191.5
2018-07-17,192.32000732421875
2018-07-18,195.42999267578125
2018-07-19,194.35000610351562
2018-07-20,195.27999877929688
2018-07-23,193.22999572753906
2018-07-24,196.75
2018-07-25,203.4499969482422
2018-07-26,200.47999572753906
2018-07-27,198.64999389648438
2018-07-30,196.25999450683594
2018-07-31,199.75999450683594
2018-08-01,196.00999450683594
2018-08-02,194.94000244140625
2018-08-03,194.08999633789062
2018-08-06,193.52000427246094
2018-08-07,196.27999877929688
2018-08-08,195.1300048828125
2018-08-09,192.57000732421875
2018-08-10,191.80999755859375
2018-08-13,191.83999633789062
2018-08-14,193.6300048828125
2018-08-15,192.30999755859375
2018-08-16,192.44000244140625
2018-08-17,193.67999267578125
2018-08-20,194.9199981689453
2018-08-21,194.9600067138672
2018-08-22,192.47999572753906
2018-08-23,191.58999633789062
2018-08-24,192.58999633789062
2018-08-27,195.2899932861328
2018-08-28,195.6199951171875
2018-08-29,194.7100067138672
2018-08-30,192.50999450683594
2018-08-31,193.39999389648438
2018-09-04,192.61000061035156
2018-09-05,193.97999572753906
2018-09-06,195.24000549316406
2018-09-07,194.7100067138672
2018-09-10,195.69000244140625
2018-09-11,196.05999755859375
2018-09-12,196.1999969482422
2018-09-13,198.57000732421875
2018-09-14,200.50999450683594
2018-09-17,202.42999267578125
2018-09-18,204.61000061035156
2018-09-19,204.00999450683594
2018-09-20,202.86000061035156
2018-09-21,204.66000366210938
2018-09-24,202.8300018310547
2018-09-25,203.47999572753906
2018-09-26,201.86000061035156
2018-09-27,202.0800018310547
2018-09-28,204.72000122070312
2018-10-01,205.5
2018-10-02,204.97999572753906
2018-10-03,205.72000122070312
2018-10-04,205.91000366210938
2018-10-05,206.32000732421875
2018-10-08,207.16000366210938
2018-10-09,204.16000366210938
2018-10-10,197.82000732421875
2018-10-11,192.94000244140625
2018-10-12,191.85000610351562
2018-10-15,192.6300048828125
2018-10-16,194.7100067138672
2018-10-17,193.83999633789062
2018-10-18,191.22000122070312
2018-10-19,190.25999450683594
2018-10-22,190.13999938964844
2018-10-23,187.75
2018-10-24,173.24000549316406
2018-10-25,170.60000610351562
2018-10-26,169.86000061035156
2018-10-29,167.0399932861328
2018-10-30,171.88999938964844
2018-10-31,172.5800018310547
2018-11-01,178.39999389648438
2018-11-02,176.97999572753906
2018-11-05,177.97000122070312
2018-11-06,182.1999969482422
2018-11-07,185.02999877929688
2018-11-08,184.55999755859375
2018-11-09,184.5
2018-11-12,181.00999450683594
2018-11-13,180.0800018310547
2018-11-14,179.83999633789062
2018-11-15,182.33999633789062
2018-11-16,183.05999755859375
2018-11-19,179.3800048828125
2018-11-20,175.9199981689453
2018-11-21,176.75
2018-11-23,178.25999450683594
2018-11-26,179.69000244140625
2018-11-27,178.63999938964844
2018-11-28,182.02999877929688
2018-11-29,182.1699981689453
2018-11-30,184.88999938964844
2018-12-03,181.57000732421875
2018-12-04,173.17999267578125
2018-12-06,171.02000427246094
2018-12-07,167.3800048828125
2018-12-10,172.1999969482422
2018-12-11,172.27000427246094
2018-12-12,171.22000122070312
2018-12-13,171.00999450683594
2018-12-14,168.97000122070312
2018-12-17,163.4499969482422
2018-12-18,162.80999755859375
2018-12-19,158.99000549316406
2018-12-20,154.61000061035156
2018-12-21,150.49000549316406
2018-12-24,148.2100067138672
2018-12-26,152.1699981689453
2018-12-27,155.1199951171875
2018-12-28,155.32000732421875
2018-12-31,157.2100067138672
2019-01-02,157.25999450683594
2019-01-03,153.3699951171875
2019-01-04,157.77000427246094
2019-01-07,158.64999389648438
2019-01-08,158.66000366210938
2019-01-09,160.89999389648438
2019-01-10,162.42999267578125
2019-01-11,163.80999755859375
2019-01-14,164.52999877929688
2019-01-15,163.13999938964844
2019-01-16,163.60000610351562
2019-01-17,165.72000122070312
2019-01-18,168.5800018310547
2019-01-22,167.22000122070312
2019-01-23,168.80999755859375
2019-01-24,170.82000732421875
2019-01-25,171.22000122070312
2019-01-28,172.19000244140625
2019-01-29,176.0
2019-01-30,170.91000366210938
2019-01-31,171.1699981689453
2019-02-01,169.02999877929688
2019-02-04,174.61000061035156
2019-02-05,172.22000122070312
2019-02-06,172.75999450683594
2019-02-07,173.58999633789062
2019-02-08,172.1199951171875
2019-02-11,170.92999267578125
2019-02-12,172.75999450683594
2019-02-13,173.47999572753906
2019-02-14,172.10000610351562
2019-02-15,175.24000549316406
2019-02-19,174.77999877929688
2019-02-20,174.4499969482422
2019-02-21,171.6300048828125
2019-02-22,172.5399932861328
2019-02-25,173.13999938964844
2019-02-26,170.0
2019-02-27,169.33999633789062
2019-02-28,170.22000122070312
2019-03-01,169.27999877929688
2019-03-04,166.75
2019-03-05,168.02999877929688
2019-03-06,166.47000122070312
2019-03-07,166.33999633789062
2019-03-08,166.13999938964844
2019-03-11,169.50999450683594
2019-03-12,168.77000427246094
2019-03-13,171.72000122070312
2019-03-14,169.58999633789062
2019-03-15,169.7899932861328
2019-03-18,171.6699981689453
2019-03-19,170.72000122070312
2019-03-20,168.49000549316406
2019-03-21,169.8300018310547
2019-03-22,165.85000610351562
2019-03-25,166.6199951171875
2019-03-26,166.89999389648438
2019-03-27,166.55999755859375
2019-03-28,167.75999450683594
2019-03-29,169.27999877929688
2019-04-01,172.30999755859375
2019-04-02,169.94000244140625
