Date,MOS
2015-12-17,28.84000015258789
2015-12-18,28.540000915527344
2015-12-21,27.239999771118164
2015-12-22,28.700000762939453
2015-12-23,30.010000228881836
2015-12-24,29.75
2015-12-28,28.979999542236328
2015-12-29,28.8700008392334
2015-12-30,28.350000381469727
2015-12-31,27.59000015258789
2016-01-04,28.420000076293945
2016-01-05,28.299999237060547
2016-01-06,26.440000534057617
2016-01-07,25.530000686645508
2016-01-08,24.90999984741211
2016-01-11,23.799999237060547
2016-01-12,24.559999465942383
2016-01-13,24.139999389648438
2016-01-14,25.059999465942383
2016-01-15,25.469999313354492
2016-01-19,24.829999923706055
2016-01-20,23.93000030517578
2016-01-21,24.6200008392334
2016-01-22,23.850000381469727
2016-01-25,22.399999618530273
2016-01-26,22.850000381469727
2016-01-27,22.56999969482422
2016-01-28,23.0
2016-01-29,24.100000381469727
2016-02-01,23.920000076293945
2016-02-02,22.100000381469727
2016-02-03,23.93000030517578
2016-02-04,24.799999237060547
2016-02-05,24.860000610351562
2016-02-08,23.579999923706055
2016-02-09,23.860000610351562
2016-02-10,23.420000076293945
2016-02-11,24.75
2016-02-12,22.90999984741211
2016-02-16,23.540000915527344
2016-02-17,25.299999237060547
2016-02-18,25.719999313354492
2016-02-19,24.399999618530273
2016-02-22,25.15999984741211
2016-02-23,24.3799991607666
2016-02-24,24.969999313354492
2016-02-25,25.420000076293945
2016-02-26,26.81999969482422
2016-02-29,26.649999618530273
2016-03-01,27.100000381469727
2016-03-02,28.149999618530273
2016-03-03,28.489999771118164
2016-03-04,29.610000610351562
2016-03-07,30.3700008392334
2016-03-08,29.1299991607666
2016-03-09,30.1299991607666
2016-03-10,29.459999084472656
2016-03-11,28.700000762939453
2016-03-14,29.459999084472656
2016-03-15,28.540000915527344
2016-03-16,29.100000381469727
2016-03-17,29.8700008392334
2016-03-18,29.719999313354492
2016-03-21,29.719999313354492
2016-03-22,29.149999618530273
2016-03-23,28.020000457763672
2016-03-24,27.260000228881836
2016-03-28,27.959999084472656
2016-03-29,27.969999313354492
2016-03-30,28.1200008392334
2016-03-31,27.0
2016-04-01,26.84000015258789
2016-04-04,25.809999465942383
2016-04-05,25.3700008392334
2016-04-06,25.399999618530273
2016-04-07,24.75
2016-04-08,24.959999084472656
2016-04-11,24.8700008392334
2016-04-12,25.530000686645508
2016-04-13,26.520000457763672
2016-04-14,25.469999313354492
2016-04-15,26.110000610351562
2016-04-18,26.5
2016-04-19,28.219999313354492
2016-04-20,28.520000457763672
2016-04-21,28.709999084472656
2016-04-22,28.549999237060547
2016-04-25,28.280000686645508
2016-04-26,28.549999237060547
2016-04-27,28.540000915527344
2016-04-28,28.56999969482422
2016-04-29,27.989999771118164
2016-05-02,28.520000457763672
2016-05-03,27.510000228881836
2016-05-04,27.110000610351562
2016-05-05,26.079999923706055
2016-05-06,25.989999771118164
2016-05-09,24.93000030517578
2016-05-10,26.059999465942383
2016-05-11,26.06999969482422
2016-05-12,25.440000534057617
2016-05-13,24.84000015258789
2016-05-16,25.799999237060547
2016-05-17,26.200000762939453
2016-05-18,25.229999542236328
2016-05-19,25.670000076293945
2016-05-20,25.940000534057617
2016-05-23,26.309999465942383
2016-05-24,25.959999084472656
2016-05-25,26.489999771118164
2016-05-26,26.1299991607666
2016-05-27,25.690000534057617
2016-05-31,25.229999542236328
2016-06-01,25.229999542236328
2016-06-02,25.649999618530273
2016-06-03,26.700000762939453
2016-06-06,28.360000610351562
2016-06-07,29.030000686645508
2016-06-08,28.020000457763672
2016-06-09,27.530000686645508
2016-06-10,26.969999313354492
2016-06-13,26.90999984741211
2016-06-14,26.290000915527344
2016-06-15,26.299999237060547
2016-06-16,25.899999618530273
2016-06-17,26.739999771118164
2016-06-20,26.8799991607666
2016-06-21,26.969999313354492
2016-06-22,26.739999771118164
2016-06-23,28.0
2016-06-24,26.90999984741211
2016-06-27,24.690000534057617
2016-06-28,25.260000228881836
2016-06-29,25.6200008392334
2016-06-30,26.18000030517578
2016-07-01,26.56999969482422
2016-07-05,25.469999313354492
2016-07-06,25.229999542236328
2016-07-07,24.989999771118164
2016-07-08,25.479999542236328
2016-07-11,25.690000534057617
2016-07-12,26.479999542236328
2016-07-13,27.40999984741211
2016-07-14,28.18000030517578
2016-07-15,28.690000534057617
2016-07-18,29.280000686645508
2016-07-19,28.68000030517578
2016-07-20,29.010000228881836
2016-07-21,28.889999389648438
2016-07-22,28.280000686645508
2016-07-25,28.6299991607666
2016-07-26,29.34000015258789
2016-07-27,28.8799991607666
2016-07-28,27.649999618530273
2016-07-29,27.0
2016-08-01,26.6299991607666
2016-08-02,27.260000228881836
2016-08-03,27.299999237060547
2016-08-04,26.440000534057617
2016-08-05,27.270000457763672
2016-08-08,28.31999969482422
2016-08-09,28.209999084472656
2016-08-10,27.8799991607666
2016-08-11,28.110000610351562
2016-08-12,27.18000030517578
2016-08-15,28.43000030517578
2016-08-16,28.06999969482422
2016-08-17,27.799999237060547
2016-08-18,27.959999084472656
2016-08-19,28.06999969482422
2016-08-22,28.389999389648438
2016-08-23,29.270000457763672
2016-08-24,28.440000534057617
2016-08-25,28.5
2016-08-26,27.600000381469727
2016-08-29,27.950000762939453
2016-08-30,30.450000762939453
2016-08-31,30.06999969482422
2016-09-01,29.170000076293945
2016-09-02,29.489999771118164
2016-09-06,28.649999618530273
2016-09-07,28.56999969482422
2016-09-08,28.25
2016-09-09,27.010000228881836
2016-09-12,27.25
2016-09-13,26.489999771118164
2016-09-14,25.829999923706055
2016-09-15,25.950000762939453
2016-09-16,25.540000915527344
2016-09-19,25.280000686645508
2016-09-20,25.09000015258789
2016-09-21,25.31999969482422
2016-09-22,25.549999237060547
2016-09-23,24.81999969482422
2016-09-26,24.139999389648438
2016-09-27,23.989999771118164
2016-09-28,24.459999084472656
2016-09-29,24.25
2016-09-30,24.459999084472656
2016-10-03,24.889999389648438
2016-10-04,24.639999389648438
2016-10-05,25.06999969482422
2016-10-06,24.850000381469727
2016-10-07,24.579999923706055
2016-10-10,24.829999923706055
2016-10-11,24.860000610351562
2016-10-12,23.790000915527344
2016-10-13,23.239999771118164
2016-10-14,23.149999618530273
2016-10-17,22.829999923706055
2016-10-18,23.389999389648438
2016-10-19,23.84000015258789
2016-10-20,24.690000534057617
2016-10-21,24.309999465942383
2016-10-24,24.510000228881836
2016-10-25,24.600000381469727
2016-10-26,24.81999969482422
2016-10-27,23.93000030517578
2016-10-28,23.790000915527344
2016-10-31,23.530000686645508
2016-11-01,24.31999969482422
2016-11-02,24.729999542236328
2016-11-03,24.149999618530273
2016-11-04,24.5
2016-11-07,25.110000610351562
2016-11-08,26.18000030517578
2016-11-09,26.770000457763672
2016-11-10,28.229999542236328
2016-11-11,27.40999984741211
2016-11-14,28.290000915527344
2016-11-15,27.950000762939453
2016-11-16,27.209999084472656
2016-11-17,27.329999923706055
2016-11-18,28.260000228881836
2016-11-21,29.049999237060547
2016-11-22,27.3700008392334
2016-11-23,27.450000762939453
2016-11-25,27.43000030517578
2016-11-28,27.350000381469727
2016-11-29,27.059999465942383
2016-11-30,28.399999618530273
2016-12-01,29.09000015258789
2016-12-02,28.81999969482422
2016-12-05,29.170000076293945
2016-12-06,29.3799991607666
2016-12-07,30.229999542236328
2016-12-08,30.18000030517578
2016-12-09,31.420000076293945
2016-12-12,30.239999771118164
2016-12-13,29.520000457763672
2016-12-14,29.3799991607666
2016-12-15,29.739999771118164
2016-12-16,29.559999465942383
2016-12-19,27.770000457763672
2016-12-20,28.15999984741211
2016-12-21,28.780000686645508
2016-12-22,29.350000381469727
2016-12-23,29.18000030517578
2016-12-27,30.040000915527344
2016-12-28,29.059999465942383
2016-12-29,29.329999923706055
2016-12-30,29.329999923706055
2017-01-03,29.530000686645508
2017-01-04,30.809999465942383
2017-01-05,30.8700008392334
2017-01-06,30.799999237060547
2017-01-09,30.709999084472656
2017-01-10,30.719999313354492
2017-01-11,31.43000030517578
2017-01-12,31.40999984741211
2017-01-13,31.25
2017-01-17,30.770000457763672
2017-01-18,30.600000381469727
2017-01-19,30.25
2017-01-20,31.280000686645508
2017-01-23,31.549999237060547
2017-01-24,33.45000076293945
2017-01-25,33.2599983215332
2017-01-26,31.84000015258789
2017-01-27,31.420000076293945
2017-01-30,30.969999313354492
2017-01-31,31.3700008392334
2017-02-01,31.68000030517578
2017-02-02,31.450000762939453
2017-02-03,31.850000381469727
2017-02-06,32.029998779296875
2017-02-07,32.22999954223633
2017-02-08,32.209999084472656
2017-02-09,31.829999923706055
2017-02-10,32.86000061035156
2017-02-13,33.75
2017-02-14,34.02000045776367
2017-02-15,33.779998779296875
2017-02-16,33.150001525878906
2017-02-17,33.59000015258789
2017-02-21,33.63999938964844
2017-02-22,33.130001068115234
2017-02-23,31.829999923706055
2017-02-24,31.420000076293945
2017-02-27,31.540000915527344
2017-02-28,31.190000534057617
2017-03-01,31.030000686645508
2017-03-02,30.420000076293945
2017-03-03,30.219999313354492
2017-03-06,29.649999618530273
2017-03-07,29.18000030517578
2017-03-08,28.670000076293945
2017-03-09,29.0
2017-03-10,29.190000534057617
2017-03-13,29.1200008392334
2017-03-14,28.600000381469727
2017-03-15,29.139999389648438
2017-03-16,28.989999771118164
2017-03-17,29.170000076293945
2017-03-20,29.25
2017-03-21,28.639999389648438
2017-03-22,28.75
2017-03-23,29.0
2017-03-24,28.75
2017-03-27,28.639999389648438
2017-03-28,29.170000076293945
2017-03-29,29.479999542236328
2017-03-30,29.350000381469727
2017-03-31,29.18000030517578
2017-04-03,28.90999984741211
2017-04-04,29.15999984741211
2017-04-05,29.0
2017-04-06,29.190000534057617
2017-04-07,28.850000381469727
2017-04-10,28.940000534057617
2017-04-11,28.690000534057617
2017-04-12,28.149999618530273
2017-04-13,27.459999084472656
2017-04-17,27.360000610351562
2017-04-18,27.040000915527344
2017-04-19,26.829999923706055
2017-04-20,27.100000381469727
2017-04-21,26.670000076293945
2017-04-24,27.09000015258789
2017-04-25,27.540000915527344
2017-04-26,27.420000076293945
2017-04-27,27.450000762939453
2017-04-28,26.93000030517578
2017-05-01,26.8700008392334
2017-05-02,24.950000762939453
2017-05-03,23.6299991607666
2017-05-04,23.31999969482422
2017-05-05,23.450000762939453
2017-05-08,23.540000915527344
2017-05-09,23.489999771118164
2017-05-10,23.459999084472656
2017-05-11,23.700000762939453
2017-05-12,22.90999984741211
2017-05-15,23.450000762939453
2017-05-16,23.40999984741211
2017-05-17,22.809999465942383
2017-05-18,22.850000381469727
2017-05-19,23.649999618530273
2017-05-22,23.100000381469727
2017-05-23,23.31999969482422
2017-05-24,23.139999389648438
2017-05-25,22.899999618530273
2017-05-26,23.15999984741211
2017-05-30,22.940000534057617
2017-05-31,22.6299991607666
2017-06-01,22.790000915527344
2017-06-02,22.5
2017-06-05,22.600000381469727
2017-06-06,22.600000381469727
2017-06-07,22.25
2017-06-08,22.549999237060547
2017-06-09,23.510000228881836
2017-06-12,23.549999237060547
2017-06-13,23.700000762939453
2017-06-14,22.739999771118164
2017-06-15,22.329999923706055
2017-06-16,22.709999084472656
2017-06-19,22.860000610351562
2017-06-20,22.219999313354492
2017-06-21,21.8700008392334
2017-06-22,22.31999969482422
2017-06-23,22.969999313354492
2017-06-26,23.229999542236328
2017-06-27,22.6299991607666
2017-06-28,22.579999923706055
2017-06-29,22.610000610351562
2017-06-30,22.829999923706055
2017-07-03,23.770000457763672
2017-07-05,22.8700008392334
2017-07-06,22.399999618530273
2017-07-07,22.600000381469727
2017-07-10,23.799999237060547
2017-07-11,23.670000076293945
2017-07-12,23.56999969482422
2017-07-13,23.850000381469727
2017-07-14,23.719999313354492
2017-07-17,23.959999084472656
2017-07-18,23.969999313354492
2017-07-19,24.540000915527344
2017-07-20,24.43000030517578
2017-07-21,24.3700008392334
2017-07-24,24.15999984741211
2017-07-25,24.219999313354492
2017-07-26,23.600000381469727
2017-07-27,23.8799991607666
2017-07-28,24.170000076293945
2017-07-31,24.139999389648438
2017-08-01,22.889999389648438
2017-08-02,22.25
2017-08-03,22.31999969482422
2017-08-04,22.579999923706055
2017-08-07,21.969999313354492
2017-08-08,21.540000915527344
2017-08-09,21.260000228881836
2017-08-10,20.610000610351562
2017-08-11,20.34000015258789
2017-08-14,20.309999465942383
2017-08-15,20.15999984741211
2017-08-16,20.56999969482422
2017-08-17,20.100000381469727
2017-08-18,19.860000610351562
2017-08-21,19.860000610351562
2017-08-22,19.940000534057617
2017-08-23,20.170000076293945
2017-08-24,20.190000534057617
2017-08-25,20.3700008392334
2017-08-28,20.06999969482422
2017-08-29,19.940000534057617
2017-08-30,19.81999969482422
2017-08-31,19.979999542236328
2017-09-01,20.110000610351562
2017-09-05,19.459999084472656
2017-09-06,19.739999771118164
2017-09-07,19.530000686645508
2017-09-08,19.389999389648438
2017-09-11,20.010000228881836
2017-09-12,20.260000228881836
2017-09-13,20.1299991607666
2017-09-14,20.440000534057617
2017-09-15,20.65999984741211
2017-09-18,21.309999465942383
2017-09-19,20.84000015258789
2017-09-20,20.8700008392334
2017-09-21,20.940000534057617
2017-09-22,20.860000610351562
2017-09-25,21.260000228881836
2017-09-26,21.389999389648438
2017-09-27,21.459999084472656
2017-09-28,21.299999237060547
2017-09-29,21.59000015258789
2017-10-02,21.75
2017-10-03,21.760000228881836
2017-10-04,21.719999313354492
2017-10-05,21.639999389648438
2017-10-06,21.020000457763672
2017-10-09,20.940000534057617
2017-10-10,20.920000076293945
2017-10-11,21.100000381469727
2017-10-12,21.229999542236328
2017-10-13,21.780000686645508
2017-10-16,21.899999618530273
2017-10-17,21.059999465942383
2017-10-18,21.15999984741211
2017-10-19,21.100000381469727
2017-10-20,21.40999984741211
2017-10-23,21.030000686645508
2017-10-24,21.649999618530273
2017-10-25,21.540000915527344
2017-10-26,21.15999984741211
2017-10-27,20.940000534057617
2017-10-30,20.850000381469727
2017-10-31,22.34000015258789
2017-11-01,22.639999389648438
2017-11-02,22.469999313354492
2017-11-03,22.3799991607666
2017-11-06,22.489999771118164
2017-11-07,22.559999465942383
2017-11-08,22.639999389648438
2017-11-09,22.5
2017-11-10,22.84000015258789
2017-11-13,23.280000686645508
2017-11-14,23.0
2017-11-15,22.3799991607666
2017-11-16,22.479999542236328
2017-11-17,22.940000534057617
2017-11-20,23.030000686645508
2017-11-21,23.610000610351562
2017-11-22,23.889999389648438
2017-11-24,23.850000381469727
2017-11-27,23.479999542236328
2017-11-28,24.09000015258789
2017-11-29,24.389999389648438
2017-11-30,24.290000915527344
2017-12-01,24.280000686645508
2017-12-04,23.700000762939453
2017-12-05,23.84000015258789
2017-12-06,23.40999984741211
2017-12-07,23.8700008392334
2017-12-08,23.6200008392334
2017-12-11,23.84000015258789
2017-12-12,24.81999969482422
2017-12-13,24.690000534057617
2017-12-14,24.899999618530273
2017-12-15,24.920000076293945
2017-12-18,24.510000228881836
2017-12-19,24.489999771118164
2017-12-20,24.479999542236328
2017-12-21,25.239999771118164
2017-12-22,25.520000457763672
2017-12-26,25.5
2017-12-27,25.489999771118164
2017-12-28,25.559999465942383
2017-12-29,25.65999984741211
2018-01-02,26.649999618530273
2018-01-03,26.40999984741211
2018-01-04,26.81999969482422
2018-01-05,26.860000610351562
2018-01-08,26.290000915527344
2018-01-09,26.110000610351562
2018-01-10,25.90999984741211
2018-01-11,27.06999969482422
2018-01-12,27.219999313354492
2018-01-16,25.68000030517578
2018-01-17,25.540000915527344
2018-01-18,26.219999313354492
2018-01-19,26.530000686645508
2018-01-22,26.65999984741211
2018-01-23,27.299999237060547
2018-01-24,27.200000762939453
2018-01-25,26.690000534057617
2018-01-26,27.6200008392334
2018-01-29,27.700000762939453
2018-01-30,27.190000534057617
2018-01-31,27.299999237060547
2018-02-01,26.8700008392334
2018-02-02,26.040000915527344
2018-02-05,24.780000686645508
2018-02-06,25.06999969482422
2018-02-07,25.25
2018-02-08,24.1299991607666
2018-02-09,24.350000381469727
2018-02-12,25.209999084472656
2018-02-13,25.209999084472656
2018-02-14,25.719999313354492
2018-02-15,25.860000610351562
2018-02-16,25.43000030517578
2018-02-20,26.760000228881836
2018-02-21,27.459999084472656
2018-02-22,27.450000762939453
2018-02-23,28.739999771118164
2018-02-26,28.190000534057617
2018-02-27,26.81999969482422
2018-02-28,26.31999969482422
2018-03-01,26.360000610351562
2018-03-02,26.75
2018-03-05,27.979999542236328
2018-03-06,27.739999771118164
2018-03-07,27.280000686645508
2018-03-08,27.290000915527344
2018-03-09,28.25
2018-03-12,27.6200008392334
2018-03-13,27.610000610351562
2018-03-14,27.100000381469727
2018-03-15,26.389999389648438
2018-03-16,26.100000381469727
2018-03-19,25.59000015258789
2018-03-20,25.030000686645508
2018-03-21,25.260000228881836
2018-03-22,24.68000030517578
2018-03-23,24.260000228881836
2018-03-26,24.649999618530273
2018-03-27,24.200000762939453
2018-03-28,23.56999969482422
2018-03-29,24.280000686645508
2018-04-02,23.670000076293945
2018-04-03,23.93000030517578
2018-04-04,24.100000381469727
2018-04-05,25.190000534057617
2018-04-06,24.219999313354492
2018-04-09,24.489999771118164
2018-04-10,25.030000686645508
2018-04-11,24.399999618530273
2018-04-12,24.81999969482422
2018-04-13,24.84000015258789
2018-04-16,25.200000762939453
2018-04-17,25.59000015258789
2018-04-18,26.040000915527344
2018-04-19,25.850000381469727
2018-04-20,25.68000030517578
2018-04-23,25.889999389648438
2018-04-24,26.09000015258789
2018-04-25,27.0
2018-04-26,27.170000076293945
2018-04-27,27.149999618530273
2018-04-30,26.950000762939453
2018-05-01,26.850000381469727
2018-05-02,27.139999389648438
2018-05-03,27.010000228881836
2018-05-04,27.43000030517578
2018-05-07,27.559999465942383
2018-05-08,26.100000381469727
2018-05-09,25.799999237060547
2018-05-10,26.3799991607666
2018-05-11,26.559999465942383
2018-05-14,27.170000076293945
2018-05-15,27.56999969482422
2018-05-16,27.729999542236328
2018-05-17,28.020000457763672
2018-05-18,27.90999984741211
2018-05-21,28.280000686645508
2018-05-22,27.950000762939453
2018-05-23,28.049999237060547
2018-05-24,27.860000610351562
2018-05-25,28.030000686645508
2018-05-29,27.829999923706055
2018-05-30,28.040000915527344
2018-05-31,27.489999771118164
2018-06-01,27.65999984741211
2018-06-04,27.459999084472656
2018-06-05,27.8700008392334
2018-06-06,29.079999923706055
2018-06-07,29.299999237060547
2018-06-08,29.459999084472656
2018-06-11,29.440000534057617
2018-06-12,29.469999313354492
2018-06-13,29.68000030517578
2018-06-14,29.479999542236328
2018-06-15,28.979999542236328
2018-06-18,29.25
2018-06-19,28.309999465942383
2018-06-20,27.790000915527344
2018-06-21,28.3799991607666
2018-06-22,28.8799991607666
2018-06-25,28.1299991607666
2018-06-26,28.049999237060547
2018-06-27,28.06999969482422
2018-06-28,28.309999465942383
2018-06-29,28.049999237060547
2018-07-02,27.790000915527344
2018-07-03,27.6200008392334
2018-07-05,27.799999237060547
2018-07-06,28.1200008392334
2018-07-09,28.360000610351562
2018-07-10,28.93000030517578
2018-07-11,28.0
2018-07-12,28.25
2018-07-13,28.149999618530273
2018-07-16,27.979999542236328
2018-07-17,28.459999084472656
2018-07-18,28.440000534057617
2018-07-19,28.200000762939453
2018-07-20,28.31999969482422
2018-07-23,28.3799991607666
2018-07-24,29.020000457763672
2018-07-25,29.350000381469727
2018-07-26,29.8700008392334
2018-07-27,29.780000686645508
2018-07-30,29.690000534057617
2018-07-31,30.110000610351562
2018-08-01,29.530000686645508
2018-08-02,30.09000015258789
2018-08-03,30.450000762939453
2018-08-06,30.100000381469727
2018-08-07,31.700000762939453
2018-08-08,31.540000915527344
2018-08-09,32.060001373291016
2018-08-10,31.489999771118164
2018-08-13,30.34000015258789
2018-08-14,30.639999389648438
2018-08-15,29.649999618530273
2018-08-16,29.6299991607666
2018-08-17,29.6299991607666
2018-08-20,29.760000228881836
2018-08-21,29.520000457763672
2018-08-22,29.479999542236328
2018-08-23,29.43000030517578
2018-08-24,29.639999389648438
2018-08-27,30.6200008392334
2018-08-28,30.84000015258789
2018-08-29,31.59000015258789
2018-08-30,31.329999923706055
2018-08-31,31.270000457763672
2018-09-04,30.829999923706055
2018-09-05,30.510000228881836
2018-09-06,30.280000686645508
2018-09-07,29.940000534057617
2018-09-10,30.299999237060547
2018-09-11,30.93000030517578
2018-09-12,31.1200008392334
2018-09-13,30.68000030517578
2018-09-14,30.790000915527344
2018-09-17,31.989999771118164
2018-09-18,31.489999771118164
2018-09-19,31.799999237060547
2018-09-20,32.310001373291016
2018-09-21,32.33000183105469
2018-09-24,31.989999771118164
2018-09-25,32.61000061035156
2018-09-26,32.54999923706055
2018-09-27,32.27000045776367
2018-09-28,32.47999954223633
2018-10-01,32.869998931884766
2018-10-02,33.04999923706055
2018-10-03,33.540000915527344
2018-10-04,33.779998779296875
2018-10-05,33.11000061035156
2018-10-08,33.720001220703125
2018-10-09,33.099998474121094
2018-10-10,32.310001373291016
2018-10-11,32.689998626708984
2018-10-12,32.88999938964844
2018-10-15,32.91999816894531
2018-10-16,33.130001068115234
2018-10-17,33.04999923706055
2018-10-18,32.849998474121094
2018-10-19,33.15999984741211
2018-10-22,32.779998779296875
2018-10-23,31.40999984741211
2018-10-24,29.520000457763672
2018-10-25,30.0
2018-10-26,29.81999969482422
2018-10-29,29.6299991607666
2018-10-30,30.440000534057617
2018-10-31,30.940000534057617
2018-11-01,32.119998931884766
2018-11-02,31.90999984741211
2018-11-05,32.220001220703125
2018-11-06,35.63999938964844
2018-11-07,36.599998474121094
2018-11-08,36.9900016784668
2018-11-09,36.630001068115234
2018-11-12,36.29999923706055
2018-11-13,36.130001068115234
2018-11-14,35.720001220703125
2018-11-15,36.13999938964844
2018-11-16,36.66999816894531
2018-11-19,34.93000030517578
2018-11-20,34.70000076293945
2018-11-21,35.459999084472656
2018-11-23,35.0
2018-11-26,35.77000045776367
2018-11-27,35.060001373291016
2018-11-28,35.31999969482422
2018-11-29,36.16999816894531
2018-11-30,36.0
2018-12-03,36.86000061035156
2018-12-04,35.279998779296875
2018-12-06,34.54999923706055
2018-12-07,33.52000045776367
2018-12-10,33.20000076293945
2018-12-11,33.0
2018-12-12,30.90999984741211
2018-12-13,30.90999984741211
2018-12-14,30.93000030517578
2018-12-17,30.059999465942383
2018-12-18,30.329999923706055
2018-12-19,29.579999923706055
2018-12-20,28.790000915527344
2018-12-21,28.559999465942383
2018-12-24,27.649999618530273
2018-12-26,29.309999465942383
2018-12-27,29.559999465942383
2018-12-28,28.81999969482422
2018-12-31,29.209999084472656
2019-01-02,29.18000030517578
2019-01-03,28.450000762939453
2019-01-04,30.389999389648438
2019-01-07,30.6200008392334
2019-01-08,31.360000610351562
2019-01-09,31.350000381469727
2019-01-10,31.56999969482422
2019-01-11,31.639999389648438
2019-01-14,31.3799991607666
2019-01-15,31.399999618530273
2019-01-16,31.489999771118164
2019-01-17,31.959999084472656
2019-01-18,32.20000076293945
2019-01-22,30.969999313354492
2019-01-23,31.15999984741211
2019-01-24,31.010000228881836
2019-01-25,31.889999389648438
2019-01-28,31.59000015258789
2019-01-29,31.780000686645508
2019-01-30,31.90999984741211
2019-01-31,32.279998779296875
2019-02-01,32.599998474121094
2019-02-04,31.950000762939453
2019-02-05,32.20000076293945
2019-02-06,32.459999084472656
2019-02-07,31.399999618530273
2019-02-08,31.190000534057617
2019-02-11,30.920000076293945
2019-02-12,31.889999389648438
2019-02-13,32.060001373291016
2019-02-14,31.940000534057617
2019-02-15,32.11000061035156
2019-02-19,32.279998779296875
2019-02-20,33.47999954223633
2019-02-21,33.16999816894531
2019-02-22,32.29999923706055
2019-02-25,32.77000045776367
2019-02-26,31.440000534057617
2019-02-27,32.16999816894531
2019-02-28,31.270000457763672
2019-03-01,31.0
2019-03-04,30.81999969482422
2019-03-05,29.889999389648438
2019-03-06,29.229999542236328
2019-03-07,27.920000076293945
2019-03-08,28.020000457763672
2019-03-11,28.709999084472656
2019-03-12,28.670000076293945
2019-03-13,28.75
2019-03-14,28.3799991607666
2019-03-15,28.709999084472656
2019-03-18,28.639999389648438
2019-03-19,28.549999237060547
2019-03-20,28.18000030517578
2019-03-21,28.299999237060547
2019-03-22,26.850000381469727
2019-03-25,26.93000030517578
2019-03-26,26.420000076293945
2019-03-27,26.600000381469727
2019-03-28,27.170000076293945
2019-03-29,27.309999465942383
