Date,UNP
2016-02-12,77.19999694824219
2016-02-16,79.37000274658203
2016-02-17,79.95999908447266
2016-02-18,78.66000366210938
2016-02-19,79.9000015258789
2016-02-22,81.61000061035156
2016-02-23,78.94999694824219
2016-02-24,80.08999633789062
2016-02-25,79.31999969482422
2016-02-26,80.0
2016-02-29,78.86000061035156
2016-03-01,80.12000274658203
2016-03-02,79.5
2016-03-03,80.01000213623047
2016-03-04,80.5
2016-03-07,81.44999694824219
2016-03-08,78.25
2016-03-09,80.13999938964844
2016-03-10,79.37999725341797
2016-03-11,81.26000213623047
2016-03-14,80.3499984741211
2016-03-15,80.1500015258789
2016-03-16,80.30999755859375
2016-03-17,83.08000183105469
2016-03-18,84.41999816894531
2016-03-21,83.9800033569336
2016-03-22,82.05999755859375
2016-03-23,81.5199966430664
2016-03-24,80.91999816894531
2016-03-28,78.80999755859375
2016-03-29,79.80000305175781
2016-03-30,80.55999755859375
2016-03-31,79.55000305175781
2016-04-01,78.91999816894531
2016-04-04,78.33999633789062
2016-04-05,78.62000274658203
2016-04-06,78.3499984741211
2016-04-07,78.0
2016-04-08,79.16999816894531
2016-04-11,78.69000244140625
2016-04-12,79.63999938964844
2016-04-13,81.72000122070312
2016-04-14,82.31999969482422
2016-04-15,81.20999908447266
2016-04-18,80.87999725341797
2016-04-19,82.23999786376953
2016-04-20,83.8499984741211
2016-04-21,87.31999969482422
2016-04-22,89.62999725341797
2016-04-25,87.61000061035156
2016-04-26,88.76000213623047
2016-04-27,89.16999816894531
2016-04-28,88.51000213623047
2016-04-29,87.2300033569336
2016-05-02,88.12000274658203
2016-05-03,86.7699966430664
2016-05-04,85.63999938964844
2016-05-05,85.19000244140625
2016-05-06,85.7300033569336
2016-05-09,84.62999725341797
2016-05-10,86.0999984741211
2016-05-11,84.48999786376953
2016-05-12,83.83999633789062
2016-05-13,82.0
2016-05-16,82.0199966430664
2016-05-17,82.19000244140625
2016-05-18,82.4800033569336
2016-05-19,81.44000244140625
2016-05-20,82.41000366210938
2016-05-23,81.48999786376953
2016-05-24,81.29000091552734
2016-05-25,82.91000366210938
2016-05-26,82.33999633789062
2016-05-27,82.97000122070312
2016-05-31,84.19000244140625
2016-06-01,84.11000061035156
2016-06-02,84.61000061035156
2016-06-03,86.37999725341797
2016-06-06,86.8499984741211
2016-06-07,87.56999969482422
2016-06-08,89.04000091552734
2016-06-09,89.38999938964844
2016-06-10,88.77999877929688
2016-06-13,88.70999908447266
2016-06-14,87.9800033569336
2016-06-15,87.54000091552734
2016-06-16,87.08999633789062
2016-06-17,87.58000183105469
2016-06-20,88.08999633789062
2016-06-21,87.6500015258789
2016-06-22,87.48999786376953
2016-06-23,88.54000091552734
2016-06-24,85.25
2016-06-27,82.48999786376953
2016-06-28,84.80000305175781
2016-06-29,86.27999877929688
2016-06-30,87.25
2016-07-01,87.33999633789062
2016-07-05,87.16000366210938
2016-07-06,87.44000244140625
2016-07-07,88.02999877929688
2016-07-08,90.69000244140625
2016-07-11,91.38999938964844
2016-07-12,92.05999755859375
2016-07-13,94.13999938964844
2016-07-14,94.69999694824219
2016-07-15,93.9800033569336
2016-07-18,94.12000274658203
2016-07-19,93.94999694824219
2016-07-20,94.12000274658203
2016-07-21,90.93000030517578
2016-07-22,92.8499984741211
2016-07-25,92.27999877929688
2016-07-26,93.01000213623047
2016-07-27,91.62999725341797
2016-07-28,93.08000183105469
2016-07-29,93.05000305175781
2016-08-01,93.05999755859375
2016-08-02,91.30000305175781
2016-08-03,92.87000274658203
2016-08-04,92.66999816894531
2016-08-05,93.8499984741211
2016-08-08,93.86000061035156
2016-08-09,93.06999969482422
2016-08-10,92.44000244140625
2016-08-11,92.95999908447266
2016-08-12,91.9000015258789
2016-08-15,92.5
2016-08-16,92.88999938964844
2016-08-17,94.56999969482422
2016-08-18,95.83000183105469
2016-08-19,95.68000030517578
2016-08-22,95.33000183105469
2016-08-23,96.01000213623047
2016-08-24,95.4800033569336
2016-08-25,95.08000183105469
2016-08-26,95.12000274658203
2016-08-29,96.05999755859375
2016-08-30,95.8499984741211
2016-08-31,95.52999877929688
2016-09-01,95.29000091552734
2016-09-02,95.27999877929688
2016-09-06,95.97000122070312
2016-09-07,96.27999877929688
2016-09-08,96.62999725341797
2016-09-09,92.72000122070312
2016-09-12,93.80999755859375
2016-09-13,92.44000244140625
2016-09-14,92.72000122070312
2016-09-15,92.94000244140625
2016-09-16,92.37999725341797
2016-09-19,93.08999633789062
2016-09-20,93.13999938964844
2016-09-21,95.02999877929688
2016-09-22,95.08000183105469
2016-09-23,94.33000183105469
2016-09-26,94.18000030517578
2016-09-27,94.8499984741211
2016-09-28,96.16000366210938
2016-09-29,95.95999908447266
2016-09-30,97.52999877929688
2016-10-03,97.3499984741211
2016-10-04,96.66999816894531
2016-10-05,98.54000091552734
2016-10-06,98.3499984741211
2016-10-07,98.06999969482422
2016-10-10,97.3499984741211
2016-10-11,96.54000091552734
2016-10-12,95.91000366210938
2016-10-13,96.73999786376953
2016-10-14,96.83999633789062
2016-10-17,96.7699966430664
2016-10-18,96.72000122070312
2016-10-19,97.12000274658203
2016-10-20,90.63999938964844
2016-10-21,90.37000274658203
2016-10-24,89.87999725341797
2016-10-25,89.98999786376953
2016-10-26,89.05000305175781
2016-10-27,88.81999969482422
2016-10-28,88.37000274658203
2016-10-31,88.18000030517578
2016-11-01,87.88999938964844
2016-11-02,88.69000244140625
2016-11-03,88.7699966430664
2016-11-04,88.76000213623047
2016-11-07,90.75
2016-11-08,90.5999984741211
2016-11-09,93.94999694824219
2016-11-10,97.48999786376953
2016-11-11,96.87999725341797
2016-11-14,99.43000030517578
2016-11-15,99.11000061035156
2016-11-16,98.01000213623047
2016-11-17,98.80999755859375
2016-11-18,99.83000183105469
2016-11-21,100.75
2016-11-22,100.48999786376953
2016-11-23,101.38999938964844
2016-11-25,102.0999984741211
2016-11-28,100.69000244140625
2016-11-29,100.56999969482422
2016-11-30,101.33000183105469
2016-12-01,103.38999938964844
2016-12-02,102.6500015258789
2016-12-05,102.83999633789062
2016-12-06,103.1500015258789
2016-12-07,106.33000183105469
2016-12-08,105.37000274658203
2016-12-09,104.98999786376953
2016-12-12,104.31999969482422
2016-12-13,104.04000091552734
2016-12-14,102.81999969482422
2016-12-15,104.68000030517578
2016-12-16,103.30999755859375
2016-12-19,103.4000015258789
2016-12-20,104.6500015258789
2016-12-21,104.6500015258789
2016-12-22,105.19000244140625
2016-12-23,105.18000030517578
2016-12-27,105.70999908447266
2016-12-28,104.76000213623047
2016-12-29,104.41999816894531
2016-12-30,103.68000030517578
2017-01-03,102.5199966430664
2017-01-04,103.13999938964844
2017-01-05,102.12999725341797
2017-01-06,103.19000244140625
2017-01-09,102.41999816894531
2017-01-10,103.41999816894531
2017-01-11,104.2699966430664
2017-01-12,104.69999694824219
2017-01-13,105.25
2017-01-17,103.37000274658203
2017-01-18,103.7699966430664
2017-01-19,106.23999786376953
2017-01-20,108.5999984741211
2017-01-23,107.98999786376953
2017-01-24,108.72000122070312
2017-01-25,110.41999816894531
2017-01-26,110.1500015258789
2017-01-27,109.19999694824219
2017-01-30,108.0
2017-01-31,106.58000183105469
2017-02-01,107.69999694824219
2017-02-02,107.30000305175781
2017-02-03,108.51000213623047
2017-02-06,107.69000244140625
2017-02-07,107.6500015258789
2017-02-08,107.33999633789062
2017-02-09,107.41999816894531
2017-02-10,107.87000274658203
2017-02-13,108.31999969482422
2017-02-14,109.16000366210938
2017-02-15,109.77999877929688
2017-02-16,109.38999938964844
2017-02-17,109.81999969482422
2017-02-21,109.66999816894531
2017-02-22,108.87000274658203
2017-02-23,106.69999694824219
2017-02-24,107.73999786376953
2017-02-27,107.5
2017-02-28,107.94000244140625
2017-03-01,110.11000061035156
2017-03-02,109.05000305175781
2017-03-03,109.0199966430664
2017-03-06,109.43000030517578
2017-03-07,108.36000061035156
2017-03-08,106.70999908447266
2017-03-09,106.18000030517578
2017-03-10,106.27999877929688
2017-03-13,106.44999694824219
2017-03-14,104.37000274658203
2017-03-15,105.58000183105469
2017-03-16,105.44999694824219
2017-03-17,105.98999786376953
2017-03-20,105.08000183105469
2017-03-21,103.6500015258789
2017-03-22,104.05999755859375
2017-03-23,103.87000274658203
2017-03-24,103.95999908447266
2017-03-27,104.0199966430664
2017-03-28,105.5
2017-03-29,105.58000183105469
2017-03-30,106.94000244140625
2017-03-31,105.91999816894531
2017-04-03,105.5
2017-04-04,107.19999694824219
2017-04-05,106.76000213623047
2017-04-06,107.06999969482422
2017-04-07,107.02999877929688
2017-04-10,107.62000274658203
2017-04-11,107.61000061035156
2017-04-12,105.56999969482422
2017-04-13,104.77999877929688
2017-04-17,105.9800033569336
2017-04-18,106.23999786376953
2017-04-19,106.79000091552734
2017-04-20,107.9000015258789
2017-04-21,108.27999877929688
2017-04-24,109.33000183105469
2017-04-25,110.4800033569336
2017-04-26,110.16999816894531
2017-04-27,113.52999877929688
2017-04-28,111.95999908447266
2017-05-01,111.5999984741211
2017-05-02,111.08999633789062
2017-05-03,110.87999725341797
2017-05-04,110.33000183105469
2017-05-05,110.72000122070312
2017-05-08,110.0199966430664
2017-05-09,109.95999908447266
2017-05-10,109.31999969482422
2017-05-11,110.0999984741211
2017-05-12,110.4800033569336
2017-05-15,111.27999877929688
2017-05-16,111.0
2017-05-17,106.55999755859375
2017-05-18,107.13999938964844
2017-05-19,107.05000305175781
2017-05-22,107.83000183105469
2017-05-23,108.0
2017-05-24,108.05000305175781
2017-05-25,109.69999694824219
2017-05-26,110.56999969482422
2017-05-30,110.80999755859375
2017-05-31,110.30000305175781
2017-06-01,110.58999633789062
2017-06-02,111.19999694824219
2017-06-05,110.19000244140625
2017-06-06,108.95999908447266
2017-06-07,109.11000061035156
2017-06-08,109.83999633789062
2017-06-09,109.75
2017-06-12,110.12999725341797
2017-06-13,111.54000091552734
2017-06-14,109.80000305175781
2017-06-15,110.66999816894531
2017-06-16,111.37999725341797
2017-06-19,111.83000183105469
2017-06-20,108.3499984741211
2017-06-21,107.62000274658203
2017-06-22,107.38999938964844
2017-06-23,108.0999984741211
2017-06-26,108.02999877929688
2017-06-27,107.3499984741211
2017-06-28,108.7699966430664
2017-06-29,107.88999938964844
2017-06-30,108.91000366210938
2017-07-03,110.04000091552734
2017-07-05,108.25
2017-07-06,107.76000213623047
2017-07-07,108.3499984741211
2017-07-10,108.5
2017-07-11,108.58999633789062
2017-07-12,109.20999908447266
2017-07-13,108.8499984741211
2017-07-14,109.52999877929688
2017-07-17,109.05000305175781
2017-07-18,109.25
2017-07-19,107.83999633789062
2017-07-20,106.13999938964844
2017-07-21,104.8499984741211
2017-07-24,103.66000366210938
2017-07-25,104.95999908447266
2017-07-26,104.41999816894531
2017-07-27,101.4000015258789
2017-07-28,103.30000305175781
2017-07-31,102.95999908447266
2017-08-01,101.9800033569336
2017-08-02,102.33000183105469
2017-08-03,102.55000305175781
2017-08-04,102.4800033569336
2017-08-07,102.56999969482422
2017-08-08,103.05999755859375
2017-08-09,103.7699966430664
2017-08-10,102.69000244140625
2017-08-11,103.56999969482422
2017-08-14,104.7300033569336
2017-08-15,104.8499984741211
2017-08-16,105.8499984741211
2017-08-17,103.18000030517578
2017-08-18,103.9000015258789
2017-08-21,104.30999755859375
2017-08-22,106.20999908447266
2017-08-23,105.04000091552734
2017-08-24,104.56999969482422
2017-08-25,105.25
2017-08-28,104.55000305175781
2017-08-29,104.97000122070312
2017-08-30,104.94000244140625
2017-08-31,105.30000305175781
2017-09-01,105.47000122070312
2017-09-05,104.0999984741211
2017-09-06,105.01000213623047
2017-09-07,105.48999786376953
2017-09-08,107.20999908447266
2017-09-11,108.0999984741211
2017-09-12,108.4800033569336
2017-09-13,108.66000366210938
2017-09-14,110.86000061035156
2017-09-15,113.4000015258789
2017-09-18,112.02999877929688
2017-09-19,113.0
2017-09-20,115.0
2017-09-21,115.44000244140625
2017-09-22,115.33999633789062
2017-09-25,115.79000091552734
2017-09-26,115.43000030517578
2017-09-27,116.63999938964844
2017-09-28,115.97000122070312
2017-09-29,115.97000122070312
2017-10-02,115.26000213623047
2017-10-03,114.88999938964844
2017-10-04,113.7699966430664
2017-10-05,114.0199966430664
2017-10-06,113.94999694824219
2017-10-09,113.87999725341797
2017-10-10,112.62999725341797
2017-10-11,113.05000305175781
2017-10-12,113.69000244140625
2017-10-13,112.27999877929688
2017-10-16,112.08999633789062
2017-10-17,110.56999969482422
2017-10-18,110.37999725341797
2017-10-19,112.01000213623047
2017-10-20,112.98999786376953
2017-10-23,113.19000244140625
2017-10-24,112.9000015258789
2017-10-25,110.2699966430664
2017-10-26,116.47000122070312
2017-10-27,117.08000183105469
2017-10-30,116.37000274658203
2017-10-31,115.79000091552734
2017-11-01,117.0
2017-11-02,118.38999938964844
2017-11-03,117.18000030517578
2017-11-06,117.33000183105469
2017-11-07,117.04000091552734
2017-11-08,117.80000305175781
2017-11-09,117.06999969482422
2017-11-10,116.69999694824219
2017-11-13,116.4800033569336
2017-11-14,116.2300033569336
2017-11-15,115.69999694824219
2017-11-16,116.56999969482422
2017-11-17,115.62999725341797
2017-11-20,116.01000213623047
2017-11-21,117.12000274658203
2017-11-22,117.86000061035156
2017-11-24,118.25
2017-11-27,117.16000366210938
2017-11-28,118.80000305175781
2017-11-29,122.94000244140625
2017-11-30,126.5
2017-12-01,124.62000274658203
2017-12-04,130.0800018310547
2017-12-05,128.00999450683594
2017-12-06,127.94999694824219
2017-12-07,128.4600067138672
2017-12-08,129.11000061035156
2017-12-11,129.0500030517578
2017-12-12,130.6999969482422
2017-12-13,130.30999755859375
2017-12-14,129.1699981689453
2017-12-15,130.60000610351562
2017-12-18,132.47000122070312
2017-12-19,133.24000549316406
2017-12-20,134.67999267578125
2017-12-21,133.72999572753906
2017-12-22,134.47000122070312
2017-12-26,134.64999389648438
2017-12-27,136.32000732421875
2017-12-28,135.1199951171875
2017-12-29,134.10000610351562
2018-01-02,135.77999877929688
2018-01-03,136.5399932861328
2018-01-04,135.8000030517578
2018-01-05,137.52999877929688
2018-01-08,139.44000244140625
2018-01-09,141.0
2018-01-10,139.6999969482422
2018-01-11,140.35000610351562
2018-01-12,141.1699981689453
2018-01-16,140.30999755859375
2018-01-17,140.4600067138672
2018-01-18,140.42999267578125
2018-01-19,141.25
2018-01-22,141.97000122070312
2018-01-23,141.36000061035156
2018-01-24,141.19000244140625
2018-01-25,133.60000610351562
2018-01-26,134.22999572753906
2018-01-29,136.0500030517578
2018-01-30,135.36000061035156
2018-01-31,133.5
2018-02-01,132.3800048828125
2018-02-02,129.36000061035156
2018-02-05,124.13999938964844
2018-02-06,131.14999389648438
2018-02-07,128.9600067138672
2018-02-08,124.86000061035156
2018-02-09,127.27999877929688
2018-02-12,128.63999938964844
2018-02-13,128.3000030517578
2018-02-14,133.19000244140625
2018-02-15,133.88999938964844
2018-02-16,134.27000427246094
2018-02-20,130.22999572753906
2018-02-21,132.5
2018-02-22,133.60000610351562
2018-02-23,134.97000122070312
2018-02-26,138.7899932861328
2018-02-27,133.74000549316406
2018-02-28,130.25
2018-03-01,128.41000366210938
2018-03-02,128.5
2018-03-05,130.32000732421875
2018-03-06,131.2899932861328
2018-03-07,131.11000061035156
2018-03-08,132.27999877929688
2018-03-09,137.27999877929688
2018-03-12,136.66000366210938
2018-03-13,136.8300018310547
2018-03-14,134.8300018310547
2018-03-15,136.25999450683594
2018-03-16,137.16000366210938
2018-03-19,136.97999572753906
2018-03-20,137.77000427246094
2018-03-21,138.55999755859375
2018-03-22,134.8699951171875
2018-03-23,131.94000244140625
2018-03-26,133.0
2018-03-27,131.3000030517578
2018-03-28,130.75999450683594
2018-03-29,134.42999267578125
2018-04-02,133.10000610351562
2018-04-03,134.3800048828125
2018-04-04,132.89999389648438
2018-04-05,133.10000610351562
2018-04-06,130.27999877929688
2018-04-09,130.02000427246094
2018-04-10,130.1199951171875
2018-04-11,131.1999969482422
2018-04-12,134.4199981689453
2018-04-13,134.32000732421875
2018-04-16,137.0800018310547
2018-04-17,137.69000244140625
2018-04-18,138.9600067138672
2018-04-19,137.99000549316406
2018-04-20,135.66000366210938
2018-04-23,136.02999877929688
2018-04-24,132.8300018310547
2018-04-25,136.05999755859375
2018-04-26,132.17999267578125
2018-04-27,135.1999969482422
2018-04-30,133.6300048828125
2018-05-01,132.72999572753906
2018-05-02,131.27000427246094
2018-05-03,131.72999572753906
2018-05-04,134.1300048828125
2018-05-07,134.89999389648438
2018-05-08,137.08999633789062
2018-05-09,139.89999389648438
2018-05-10,141.25999450683594
2018-05-11,142.36000061035156
2018-05-14,140.7100067138672
2018-05-15,140.2899932861328
2018-05-16,141.36000061035156
2018-05-17,142.49000549316406
2018-05-18,143.8000030517578
2018-05-21,145.0800018310547
2018-05-22,142.9199981689453
2018-05-23,144.27000427246094
2018-05-24,145.66000366210938
2018-05-25,145.05999755859375
2018-05-29,144.0500030517578
2018-05-30,146.13999938964844
2018-05-31,142.75999450683594
2018-06-01,146.9199981689453
2018-06-04,142.9600067138672
2018-06-05,142.44000244140625
2018-06-06,142.36000061035156
2018-06-07,142.1999969482422
2018-06-08,144.52000427246094
2018-06-11,146.11000061035156
2018-06-12,146.10000610351562
2018-06-13,144.27999877929688
2018-06-14,144.94000244140625
2018-06-15,147.02000427246094
2018-06-18,146.5500030517578
2018-06-19,142.80999755859375
2018-06-20,143.36000061035156
2018-06-21,143.10000610351562
2018-06-22,143.9499969482422
2018-06-25,141.22999572753906
2018-06-26,141.25999450683594
2018-06-27,139.80999755859375
2018-06-28,140.7100067138672
2018-06-29,141.67999267578125
2018-07-02,143.07000732421875
2018-07-03,141.22999572753906
2018-07-05,142.25
2018-07-06,143.05999755859375
2018-07-09,145.0500030517578
2018-07-10,144.11000061035156
2018-07-11,140.6999969482422
2018-07-12,140.27000427246094
2018-07-13,139.94000244140625
2018-07-16,138.88999938964844
2018-07-17,138.25999450683594
2018-07-18,141.25
2018-07-19,140.41000366210938
2018-07-20,141.41000366210938
2018-07-23,144.85000610351562
2018-07-24,142.38999938964844
2018-07-25,146.0399932861328
2018-07-26,147.72000122070312
2018-07-27,148.55999755859375
2018-07-30,148.52000427246094
2018-07-31,149.88999938964844
2018-08-01,148.3699951171875
2018-08-02,149.94000244140625
2018-08-03,149.77999877929688
2018-08-06,149.11000061035156
2018-08-07,149.8800048828125
2018-08-08,149.97999572753906
2018-08-09,148.75999450683594
2018-08-10,148.83999633789062
2018-08-13,148.6300048828125
2018-08-14,150.19000244140625
2018-08-15,148.97999572753906
2018-08-16,149.25
2018-08-17,149.4600067138672
2018-08-20,150.85000610351562
2018-08-21,151.55999755859375
2018-08-22,150.32000732421875
2018-08-23,150.24000549316406
2018-08-24,150.1300048828125
2018-08-27,152.77999877929688
2018-08-28,151.24000549316406
2018-08-29,150.82000732421875
2018-08-30,149.72000122070312
2018-08-31,150.6199951171875
2018-09-04,151.27000427246094
2018-09-05,154.1699981689453
2018-09-06,154.64999389648438
2018-09-07,155.10000610351562
2018-09-10,155.9600067138672
2018-09-11,156.3000030517578
2018-09-12,156.99000549316406
2018-09-13,156.6300048828125
2018-09-14,157.41000366210938
2018-09-17,156.7100067138672
2018-09-18,163.6999969482422
2018-09-19,162.8000030517578
2018-09-20,164.00999450683594
2018-09-21,164.99000549316406
2018-09-24,163.17999267578125
2018-09-25,163.22000122070312
2018-09-26,162.7899932861328
2018-09-27,163.8000030517578
2018-09-28,162.8300018310547
2018-10-01,164.3000030517578
2018-10-02,163.14999389648438
2018-10-03,163.05999755859375
2018-10-04,164.44000244140625
2018-10-05,163.77000427246094
2018-10-08,164.55999755859375
2018-10-09,162.38999938964844
2018-10-10,154.4600067138672
2018-10-11,152.08999633789062
2018-10-12,152.64999389648438
2018-10-15,152.19000244140625
2018-10-16,153.14999389648438
2018-10-17,149.88999938964844
2018-10-18,148.52000427246094
2018-10-19,148.6999969482422
2018-10-22,146.82000732421875
2018-10-23,143.9199981689453
2018-10-24,140.4499969482422
2018-10-25,144.14999389648438
2018-10-26,142.74000549316406
2018-10-29,141.33999633789062
2018-10-30,146.27999877929688
2018-10-31,146.22000122070312
2018-11-01,147.17999267578125
2018-11-02,148.55999755859375
2018-11-05,148.57000732421875
2018-11-06,150.1699981689453
2018-11-07,152.8699951171875
2018-11-08,152.38999938964844
2018-11-09,150.25
2018-11-12,147.77000427246094
2018-11-13,148.58999633789062
2018-11-14,148.55999755859375
2018-11-15,151.42999267578125
2018-11-16,151.4199981689453
2018-11-19,150.63999938964844
2018-11-20,141.55999755859375
2018-11-21,144.10000610351562
2018-11-23,143.5399932861328
2018-11-26,142.75999450683594
2018-11-27,147.3800048828125
2018-11-28,151.97999572753906
2018-11-29,150.47999572753906
2018-11-30,153.77999877929688
2018-12-03,157.1300048828125
2018-12-04,153.02999877929688
2018-12-06,151.67999267578125
2018-12-07,147.4499969482422
2018-12-10,148.0399932861328
2018-12-11,147.83999633789062
2018-12-12,147.33999633789062
2018-12-13,145.83999633789062
2018-12-14,142.57000732421875
2018-12-17,139.60000610351562
2018-12-18,139.77999877929688
2018-12-19,136.88999938964844
2018-12-20,134.67999267578125
2018-12-21,132.5399932861328
2018-12-24,128.2100067138672
2018-12-26,136.02000427246094
2018-12-27,137.13999938964844
2018-12-28,136.77999877929688
2018-12-31,138.22999572753906
2019-01-02,137.77999877929688
2019-01-03,132.67999267578125
2019-01-04,137.7899932861328
2019-01-07,138.64999389648438
2019-01-08,150.75
2019-01-09,150.36000061035156
2019-01-10,154.66000366210938
2019-01-11,153.2100067138672
2019-01-14,153.88999938964844
2019-01-15,152.47999572753906
2019-01-16,151.97000122070312
2019-01-17,154.63999938964844
2019-01-18,158.33999633789062
2019-01-22,155.02000427246094
2019-01-23,154.3300018310547
2019-01-24,160.33999633789062
2019-01-25,160.9499969482422
2019-01-28,159.89999389648438
2019-01-29,160.1699981689453
2019-01-30,160.82000732421875
2019-01-31,159.07000732421875
2019-02-01,159.6699981689453
2019-02-04,161.1300048828125
2019-02-05,161.3000030517578
2019-02-06,160.74000549316406
2019-02-07,161.57000732421875
2019-02-08,161.72000122070312
2019-02-11,164.35000610351562
2019-02-12,167.0500030517578
2019-02-13,168.8800048828125
2019-02-14,169.6300048828125
2019-02-15,170.24000549316406
2019-02-19,171.3300018310547
2019-02-20,170.99000549316406
2019-02-21,170.1699981689453
2019-02-22,170.05999755859375
2019-02-25,169.5500030517578
2019-02-26,170.14999389648438
2019-02-27,169.05999755859375
2019-02-28,167.6999969482422
2019-03-01,167.44000244140625
2019-03-04,167.3699951171875
2019-03-05,166.77999877929688
2019-03-06,165.91000366210938
2019-03-07,164.94000244140625
2019-03-08,164.3000030517578
2019-03-11,165.60000610351562
2019-03-12,164.8300018310547
2019-03-13,166.8300018310547
2019-03-14,165.1699981689453
2019-03-15,165.0
2019-03-18,166.24000549316406
2019-03-19,160.75
2019-03-20,161.0
2019-03-21,162.61000061035156
2019-03-22,160.6199951171875
2019-03-25,161.5
2019-03-26,161.80999755859375
2019-03-27,163.00999450683594
2019-03-28,165.1999969482422
2019-03-29,167.1999969482422
2019-04-01,170.9199981689453
2019-04-02,169.77999877929688
