Date,TDG
2016-04-27,232.63999938964844
2016-04-28,229.91000366210938
2016-04-29,227.8699951171875
2016-05-02,225.5
2016-05-03,226.49000549316406
2016-05-04,226.5500030517578
2016-05-05,227.41000366210938
2016-05-06,224.05999755859375
2016-05-09,225.6699981689453
2016-05-10,249.5
2016-05-11,247.11000061035156
2016-05-12,247.0
2016-05-13,248.8699951171875
2016-05-16,249.58999633789062
2016-05-17,248.89999389648438
2016-05-18,248.02999877929688
2016-05-19,247.72999572753906
2016-05-20,249.88999938964844
2016-05-23,248.74000549316406
2016-05-24,254.64999389648438
2016-05-25,255.6699981689453
2016-05-26,254.77999877929688
2016-05-27,255.97000122070312
2016-05-31,263.5400085449219
2016-06-01,266.0899963378906
2016-06-02,265.8399963378906
2016-06-03,264.3800048828125
2016-06-06,265.29998779296875
2016-06-07,266.6700134277344
2016-06-08,264.9800109863281
2016-06-09,266.2300109863281
2016-06-10,261.1000061035156
2016-06-13,258.8299865722656
2016-06-14,259.3699951171875
2016-06-15,259.6499938964844
2016-06-16,259.44000244140625
2016-06-17,259.4599914550781
2016-06-20,261.4700012207031
2016-06-21,262.739990234375
2016-06-22,261.8699951171875
2016-06-23,265.3500061035156
2016-06-24,257.6499938964844
2016-06-27,251.86000061035156
2016-06-28,257.1300048828125
2016-06-29,260.8999938964844
2016-06-30,263.69000244140625
2016-07-01,262.7200012207031
2016-07-05,259.80999755859375
2016-07-06,262.32000732421875
2016-07-07,262.4599914550781
2016-07-08,269.80999755859375
2016-07-11,268.30999755859375
2016-07-12,269.510009765625
2016-07-13,271.0899963378906
2016-07-14,272.739990234375
2016-07-15,271.45001220703125
2016-07-18,271.94000244140625
2016-07-19,274.2200012207031
2016-07-20,274.04998779296875
2016-07-21,270.9100036621094
2016-07-22,274.1600036621094
2016-07-25,273.8599853515625
2016-07-26,277.29998779296875
2016-07-27,278.1499938964844
2016-07-28,278.989990234375
2016-07-29,279.5199890136719
2016-08-01,279.0199890136719
2016-08-02,277.1499938964844
2016-08-03,277.95001220703125
2016-08-04,277.7900085449219
2016-08-05,280.6099853515625
2016-08-08,279.0400085449219
2016-08-09,287.0400085449219
2016-08-10,287.6000061035156
2016-08-11,286.010009765625
2016-08-12,283.1000061035156
2016-08-15,285.25
2016-08-16,283.6199951171875
2016-08-17,283.92999267578125
2016-08-18,285.1600036621094
2016-08-19,285.4100036621094
2016-08-22,285.8699951171875
2016-08-23,286.760009765625
2016-08-24,284.2900085449219
2016-08-25,284.4200134277344
2016-08-26,284.7200012207031
2016-08-29,289.1700134277344
2016-08-30,287.2200012207031
2016-08-31,285.19000244140625
2016-09-01,287.4100036621094
2016-09-02,288.3599853515625
2016-09-06,290.0799865722656
2016-09-07,291.80999755859375
2016-09-08,288.489990234375
2016-09-09,283.4100036621094
2016-09-12,286.4599914550781
2016-09-13,281.739990234375
2016-09-14,281.3500061035156
2016-09-15,284.32000732421875
2016-09-16,281.9700012207031
2016-09-19,282.5
2016-09-20,279.7099914550781
2016-09-21,282.69000244140625
2016-09-22,286.8500061035156
2016-09-23,288.1600036621094
2016-09-26,290.17999267578125
2016-09-27,290.57000732421875
2016-09-28,291.3399963378906
2016-09-29,287.0899963378906
2016-09-30,289.1199951171875
2016-10-03,289.8599853515625
2016-10-04,283.1300048828125
2016-10-05,283.79998779296875
2016-10-06,285.5
2016-10-07,280.8999938964844
2016-10-10,283.260009765625
2016-10-11,276.70001220703125
2016-10-12,277.42999267578125
2016-10-13,278.6700134277344
2016-10-14,277.5199890136719
2016-10-17,280.0299987792969
2016-10-18,282.0799865722656
2016-10-19,281.6600036621094
2016-10-20,260.19000244140625
2016-10-21,262.8599853515625
2016-10-24,266.95001220703125
2016-10-25,268.1199951171875
2016-10-26,271.0799865722656
2016-10-27,269.6199951171875
2016-10-28,271.6600036621094
2016-10-31,272.4599914550781
2016-11-01,270.1600036621094
2016-11-02,265.82000732421875
2016-11-03,266.4700012207031
2016-11-04,267.45001220703125
2016-11-07,270.45001220703125
2016-11-08,272.75
2016-11-09,272.0
2016-11-10,269.4200134277344
2016-11-11,272.2900085449219
2016-11-14,252.94000244140625
2016-11-15,258.9200134277344
2016-11-16,255.7899932861328
2016-11-17,258.82000732421875
2016-11-18,250.02999877929688
2016-11-21,251.3800048828125
2016-11-22,252.5
2016-11-23,259.0299987792969
2016-11-25,260.0299987792969
2016-11-28,258.4800109863281
2016-11-29,258.6700134277344
2016-11-30,251.42999267578125
2016-12-01,244.97999572753906
2016-12-02,245.27000427246094
2016-12-05,247.39999389648438
2016-12-06,250.80999755859375
2016-12-07,256.0899963378906
2016-12-08,249.72999572753906
2016-12-09,249.4600067138672
2016-12-12,246.99000549316406
2016-12-13,250.0800018310547
2016-12-14,250.7899932861328
2016-12-15,253.97999572753906
2016-12-16,251.47999572753906
2016-12-19,251.08999633789062
2016-12-20,249.75
2016-12-21,248.9600067138672
2016-12-22,248.9499969482422
2016-12-23,250.10000610351562
2016-12-27,250.89999389648438
2016-12-28,249.5
2016-12-29,249.82000732421875
2016-12-30,248.9600067138672
2017-01-03,250.5399932861328
2017-01-04,252.0500030517578
2017-01-05,251.72999572753906
2017-01-06,256.1099853515625
2017-01-09,255.3300018310547
2017-01-10,253.27000427246094
2017-01-11,252.3800048828125
2017-01-12,253.61000061035156
2017-01-13,252.24000549316406
2017-01-17,249.6999969482422
2017-01-18,250.88999938964844
2017-01-19,251.75999450683594
2017-01-20,226.89999389648438
2017-01-23,223.8000030517578
2017-01-24,225.2100067138672
2017-01-25,221.6699981689453
2017-01-26,219.89999389648438
2017-01-27,219.0
2017-01-30,216.61000061035156
2017-01-31,216.39999389648438
2017-02-01,219.67999267578125
2017-02-02,221.77000427246094
2017-02-03,225.16000366210938
2017-02-06,230.94000244140625
2017-02-07,245.8800048828125
2017-02-08,247.42999267578125
2017-02-09,251.61000061035156
2017-02-10,253.1199951171875
2017-02-13,252.2100067138672
2017-02-14,250.1999969482422
2017-02-15,251.00999450683594
2017-02-16,252.4499969482422
2017-02-17,249.74000549316406
2017-02-21,254.60000610351562
2017-02-22,255.4600067138672
2017-02-23,254.6199951171875
2017-02-24,250.99000549316406
2017-02-27,253.2899932861328
2017-02-28,254.1999969482422
2017-03-01,253.6699981689453
2017-03-02,248.61000061035156
2017-03-03,248.85000610351562
2017-03-06,247.19000244140625
2017-03-07,242.55999755859375
2017-03-08,240.92999267578125
2017-03-09,241.6300048828125
2017-03-10,231.3699951171875
2017-03-13,234.75
2017-03-14,231.72000122070312
2017-03-15,231.75999450683594
2017-03-16,237.16000366210938
2017-03-17,240.0500030517578
2017-03-20,237.94000244140625
2017-03-21,224.7899932861328
2017-03-22,214.85000610351562
2017-03-23,211.52999877929688
2017-03-24,210.0399932861328
2017-03-27,214.5399932861328
2017-03-28,217.55999755859375
2017-03-29,218.92999267578125
2017-03-30,220.02999877929688
2017-03-31,220.16000366210938
2017-04-03,218.75999450683594
2017-04-04,223.4199981689453
2017-04-05,224.44000244140625
2017-04-06,226.4600067138672
2017-04-07,228.7100067138672
2017-04-10,233.0
2017-04-11,236.47999572753906
2017-04-12,235.64999389648438
2017-04-13,233.75999450683594
2017-04-17,239.22999572753906
2017-04-18,236.4600067138672
2017-04-19,237.41000366210938
2017-04-20,239.9499969482422
2017-04-21,240.2100067138672
2017-04-24,248.3300018310547
2017-04-25,248.1699981689453
2017-04-26,250.72999572753906
2017-04-27,250.88999938964844
2017-04-28,246.72999572753906
2017-05-01,249.8800048828125
2017-05-02,250.83999633789062
2017-05-03,247.6199951171875
2017-05-04,250.0399932861328
2017-05-05,254.97999572753906
2017-05-08,255.02999877929688
2017-05-09,242.4199981689453
2017-05-10,244.94000244140625
2017-05-11,243.14999389648438
2017-05-12,243.3000030517578
2017-05-15,248.44000244140625
2017-05-16,248.9600067138672
2017-05-17,242.80999755859375
2017-05-18,247.8000030517578
2017-05-19,255.55999755859375
2017-05-22,257.3999938964844
2017-05-23,263.2799987792969
2017-05-24,265.44000244140625
2017-05-25,267.0299987792969
2017-05-26,264.4100036621094
2017-05-30,266.3900146484375
2017-05-31,268.0799865722656
2017-06-01,269.1400146484375
2017-06-02,271.6700134277344
2017-06-05,270.5899963378906
2017-06-06,270.1700134277344
2017-06-07,270.0400085449219
2017-06-08,273.25
2017-06-09,269.92999267578125
2017-06-12,262.7799987792969
2017-06-13,269.2900085449219
2017-06-14,270.5899963378906
2017-06-15,271.32000732421875
2017-06-16,270.260009765625
2017-06-19,271.1199951171875
2017-06-20,266.0
2017-06-21,267.95001220703125
2017-06-22,267.5
2017-06-23,268.1199951171875
2017-06-26,268.25
2017-06-27,265.3800048828125
2017-06-28,267.4800109863281
2017-06-29,265.010009765625
2017-06-30,268.8699951171875
2017-07-03,265.0899963378906
2017-07-05,268.30999755859375
2017-07-06,263.6000061035156
2017-07-07,266.6600036621094
2017-07-10,270.6099853515625
2017-07-11,270.6300048828125
2017-07-12,274.6000061035156
2017-07-13,275.2900085449219
2017-07-14,282.1400146484375
2017-07-17,282.20001220703125
2017-07-18,280.54998779296875
2017-07-19,286.44000244140625
2017-07-20,283.8599853515625
2017-07-21,286.5
2017-07-24,287.0199890136719
2017-07-25,287.6000061035156
2017-07-26,286.04998779296875
2017-07-27,282.489990234375
2017-07-28,282.6600036621094
2017-07-31,282.1400146484375
2017-08-01,283.0799865722656
2017-08-02,282.45001220703125
2017-08-03,280.1300048828125
2017-08-04,280.6000061035156
2017-08-07,284.3900146484375
2017-08-08,285.70001220703125
2017-08-09,277.7200012207031
2017-08-10,273.3800048828125
2017-08-11,274.3599853515625
2017-08-14,278.7300109863281
2017-08-15,278.9200134277344
2017-08-16,280.3599853515625
2017-08-17,274.69000244140625
2017-08-18,273.1099853515625
2017-08-21,271.42999267578125
2017-08-22,275.3399963378906
2017-08-23,271.82000732421875
2017-08-24,271.42999267578125
2017-08-25,270.6499938964844
2017-08-28,271.0799865722656
2017-08-29,274.75
2017-08-30,276.510009765625
2017-08-31,260.6600036621094
2017-09-01,256.8599853515625
2017-09-05,254.10000610351562
2017-09-06,250.42999267578125
2017-09-07,253.75
2017-09-08,254.02000427246094
2017-09-11,255.0
2017-09-12,254.17999267578125
2017-09-13,252.39999389648438
2017-09-14,254.72000122070312
2017-09-15,256.1499938964844
2017-09-18,264.6400146484375
2017-09-19,265.20001220703125
2017-09-20,259.25
2017-09-21,264.2699890136719
2017-09-22,260.3999938964844
2017-09-25,258.2200012207031
2017-09-26,256.54998779296875
2017-09-27,254.47000122070312
2017-09-28,253.5500030517578
2017-09-29,255.64999389648438
2017-10-02,258.17999267578125
2017-10-03,262.3299865722656
2017-10-04,262.8800048828125
2017-10-05,268.25
2017-10-06,264.9700012207031
2017-10-09,266.3999938964844
2017-10-10,266.5299987792969
2017-10-11,264.55999755859375
2017-10-12,266.1600036621094
2017-10-13,265.489990234375
2017-10-16,263.6199951171875
2017-10-17,266.0
2017-10-18,265.70001220703125
2017-10-19,264.5
2017-10-20,268.6000061035156
2017-10-23,267.5799865722656
2017-10-24,267.82000732421875
2017-10-25,272.6199951171875
2017-10-26,273.0
2017-10-27,277.5
2017-10-30,277.20001220703125
2017-10-31,277.5
2017-11-01,280.95001220703125
2017-11-02,282.54998779296875
2017-11-03,282.5199890136719
2017-11-06,283.0
2017-11-07,283.3299865722656
2017-11-08,284.9700012207031
2017-11-09,265.5799865722656
2017-11-10,267.0
2017-11-13,262.0
2017-11-14,268.0199890136719
2017-11-15,265.1499938964844
2017-11-16,268.3999938964844
2017-11-17,263.0799865722656
2017-11-20,266.6400146484375
2017-11-21,267.1499938964844
2017-11-22,268.989990234375
2017-11-24,275.6499938964844
2017-11-27,273.989990234375
2017-11-28,277.05999755859375
2017-11-29,279.32000732421875
2017-11-30,283.7900085449219
2017-12-01,279.8699951171875
2017-12-04,275.010009765625
2017-12-05,271.95001220703125
2017-12-06,274.0
2017-12-07,275.1499938964844
2017-12-08,274.6199951171875
2017-12-11,274.3800048828125
2017-12-12,270.0
2017-12-13,272.6000061035156
2017-12-14,274.4800109863281
2017-12-15,276.54998779296875
2017-12-18,275.3999938964844
2017-12-19,270.9200134277344
2017-12-20,271.4200134277344
2017-12-21,272.8599853515625
2017-12-22,270.6499938964844
2017-12-26,273.1099853515625
2017-12-27,273.80999755859375
2017-12-28,275.7699890136719
2017-12-29,274.6199951171875
2018-01-02,275.1099853515625
2018-01-03,270.2200012207031
2018-01-04,272.8399963378906
2018-01-05,274.9100036621094
2018-01-08,276.0199890136719
2018-01-09,282.4100036621094
2018-01-10,281.2300109863281
2018-01-11,287.510009765625
2018-01-12,292.5
2018-01-16,293.8500061035156
2018-01-17,294.44000244140625
2018-01-18,294.1000061035156
2018-01-19,299.1700134277344
2018-01-22,296.8500061035156
2018-01-23,300.3699951171875
2018-01-24,303.8999938964844
2018-01-25,306.8500061035156
2018-01-26,314.1300048828125
2018-01-29,317.2799987792969
2018-01-30,317.3699951171875
2018-01-31,316.9100036621094
2018-02-01,315.20001220703125
2018-02-02,307.2799987792969
2018-02-05,296.8599853515625
2018-02-06,290.6600036621094
2018-02-07,292.1000061035156
2018-02-08,283.0
2018-02-09,282.54998779296875
2018-02-12,286.20001220703125
2018-02-13,285.79998779296875
2018-02-14,290.3900146484375
2018-02-15,298.44000244140625
2018-02-16,298.3500061035156
2018-02-20,298.75
2018-02-21,292.7200012207031
2018-02-22,292.989990234375
2018-02-23,297.7799987792969
2018-02-26,295.1600036621094
2018-02-27,291.3800048828125
2018-02-28,288.30999755859375
2018-03-01,284.55999755859375
2018-03-02,285.1499938964844
2018-03-05,285.5799865722656
2018-03-06,284.0899963378906
2018-03-07,287.0199890136719
2018-03-08,286.010009765625
2018-03-09,292.0
2018-03-12,288.0
2018-03-13,289.510009765625
2018-03-14,295.1199951171875
2018-03-15,296.0
2018-03-16,299.2300109863281
2018-03-19,302.5
2018-03-20,308.1400146484375
2018-03-21,309.3399963378906
2018-03-22,302.7300109863281
2018-03-23,302.79998779296875
2018-03-26,309.3900146484375
2018-03-27,305.1400146484375
2018-03-28,300.7900085449219
2018-03-29,306.94000244140625
2018-04-02,301.07000732421875
2018-04-03,305.4700012207031
2018-04-04,308.1099853515625
2018-04-05,310.94000244140625
2018-04-06,306.3599853515625
2018-04-09,303.20001220703125
2018-04-10,306.239990234375
2018-04-11,306.739990234375
2018-04-12,308.19000244140625
2018-04-13,309.2200012207031
2018-04-16,320.25
2018-04-17,323.6300048828125
2018-04-18,326.3699951171875
2018-04-19,329.05999755859375
2018-04-20,327.70001220703125
2018-04-23,328.1300048828125
2018-04-24,326.5799865722656
2018-04-25,324.3800048828125
2018-04-26,324.94000244140625
2018-04-27,320.32000732421875
2018-04-30,320.57000732421875
2018-05-01,314.3500061035156
2018-05-02,318.9700012207031
2018-05-03,320.2099914550781
2018-05-04,322.9700012207031
2018-05-07,329.1099853515625
2018-05-08,331.8900146484375
2018-05-09,334.4800109863281
2018-05-10,335.7099914550781
2018-05-11,333.8399963378906
2018-05-14,332.6700134277344
2018-05-15,325.3900146484375
2018-05-16,323.5199890136719
2018-05-17,324.3299865722656
2018-05-18,330.1000061035156
2018-05-21,332.70001220703125
2018-05-22,327.760009765625
2018-05-23,333.7200012207031
2018-05-24,335.75
2018-05-25,334.1000061035156
2018-05-29,333.1700134277344
2018-05-30,335.82000732421875
2018-05-31,334.1099853515625
2018-06-01,338.42999267578125
2018-06-04,337.92999267578125
2018-06-05,336.29998779296875
2018-06-06,339.7900085449219
2018-06-07,340.1099853515625
2018-06-08,346.0
2018-06-11,342.0
2018-06-12,343.010009765625
2018-06-13,340.2900085449219
2018-06-14,344.1700134277344
2018-06-15,339.9100036621094
2018-06-18,340.1600036621094
2018-06-19,337.19000244140625
2018-06-20,340.94000244140625
2018-06-21,340.760009765625
2018-06-22,342.239990234375
2018-06-25,337.92999267578125
2018-06-26,339.1400146484375
2018-06-27,338.3599853515625
2018-06-28,336.82000732421875
2018-06-29,345.1400146484375
2018-07-02,342.6099853515625
2018-07-03,344.44000244140625
2018-07-05,347.510009765625
2018-07-06,348.010009765625
2018-07-09,352.95001220703125
2018-07-10,352.3699951171875
2018-07-11,351.4100036621094
2018-07-12,356.2300109863281
2018-07-13,360.8900146484375
2018-07-16,361.0299987792969
2018-07-17,362.8800048828125
2018-07-18,360.0799865722656
2018-07-19,362.9100036621094
2018-07-20,364.8900146484375
2018-07-23,358.1199951171875
2018-07-24,363.6600036621094
2018-07-25,372.07000732421875
2018-07-26,372.92999267578125
2018-07-27,370.0
2018-07-30,365.95001220703125
2018-07-31,375.5400085449219
2018-08-01,368.67999267578125
2018-08-02,367.6700134277344
2018-08-03,369.82000732421875
2018-08-06,369.0
2018-08-07,356.70001220703125
2018-08-08,357.5
2018-08-09,359.3800048828125
2018-08-10,357.0199890136719
2018-08-13,356.0299987792969
2018-08-14,356.5400085449219
2018-08-15,351.42999267578125
2018-08-16,354.1600036621094
2018-08-17,353.5899963378906
2018-08-20,356.5299987792969
2018-08-21,359.9100036621094
2018-08-22,357.010009765625
2018-08-23,354.75
2018-08-24,354.9599914550781
2018-08-27,359.1499938964844
2018-08-28,359.0299987792969
2018-08-29,357.5299987792969
2018-08-30,349.4599914550781
2018-08-31,350.0
2018-09-04,351.5199890136719
2018-09-05,351.7099914550781
2018-09-06,353.75
2018-09-07,351.5400085449219
2018-09-10,355.57000732421875
2018-09-11,356.9599914550781
2018-09-12,355.5199890136719
2018-09-13,358.3599853515625
2018-09-14,369.989990234375
2018-09-17,367.989990234375
2018-09-18,372.82000732421875
2018-09-19,369.19000244140625
2018-09-20,368.5899963378906
2018-09-21,368.3699951171875
2018-09-24,365.7099914550781
2018-09-25,368.8500061035156
2018-09-26,369.8699951171875
2018-09-27,372.6499938964844
2018-09-28,372.29998779296875
2018-10-01,370.1700134277344
2018-10-02,369.92999267578125
2018-10-03,372.0400085449219
2018-10-04,367.239990234375
2018-10-05,360.3399963378906
2018-10-08,355.8500061035156
2018-10-09,351.2099914550781
2018-10-10,340.05999755859375
2018-10-11,321.1300048828125
2018-10-12,323.3900146484375
2018-10-15,327.489990234375
2018-10-16,344.70001220703125
2018-10-17,347.7799987792969
2018-10-18,337.1600036621094
2018-10-19,337.19000244140625
2018-10-22,334.7799987792969
2018-10-23,332.8599853515625
2018-10-24,322.739990234375
2018-10-25,327.8900146484375
2018-10-26,315.8900146484375
2018-10-29,312.0899963378906
2018-10-30,317.4100036621094
2018-10-31,330.25
2018-11-01,345.5899963378906
2018-11-02,344.1600036621094
2018-11-05,347.1700134277344
2018-11-06,355.1499938964844
2018-11-07,360.510009765625
2018-11-08,357.6300048828125
2018-11-09,357.4599914550781
2018-11-12,343.1300048828125
2018-11-13,345.6400146484375
2018-11-14,339.9599914550781
2018-11-15,344.42999267578125
2018-11-16,347.7699890136719
2018-11-19,337.8699951171875
2018-11-20,329.4599914550781
2018-11-21,338.69000244140625
2018-11-23,341.1099853515625
2018-11-26,350.3399963378906
2018-11-27,348.4800109863281
2018-11-28,360.5799865722656
2018-11-29,367.3699951171875
2018-11-30,361.6700134277344
2018-12-03,372.3900146484375
2018-12-04,353.80999755859375
2018-12-06,347.8500061035156
2018-12-07,343.3800048828125
2018-12-10,345.7900085449219
2018-12-11,345.7300109863281
2018-12-12,353.55999755859375
2018-12-13,348.0799865722656
2018-12-14,346.79998779296875
2018-12-17,339.8500061035156
2018-12-18,342.8500061035156
2018-12-19,333.3500061035156
2018-12-20,324.32000732421875
2018-12-21,322.7300109863281
2018-12-24,314.510009765625
2018-12-26,332.489990234375
2018-12-27,331.8599853515625
2018-12-28,335.2799987792969
2018-12-31,340.05999755859375
2019-01-02,339.6499938964844
2019-01-03,325.54998779296875
2019-01-04,340.9700012207031
2019-01-07,341.5299987792969
2019-01-08,345.8599853515625
2019-01-09,346.5
2019-01-10,349.8900146484375
2019-01-11,349.5
2019-01-14,348.05999755859375
2019-01-15,348.8900146484375
2019-01-16,348.6700134277344
2019-01-17,349.04998779296875
2019-01-18,355.8900146484375
2019-01-22,343.5899963378906
2019-01-23,347.4200134277344
2019-01-24,348.760009765625
2019-01-25,351.8599853515625
2019-01-28,350.7699890136719
2019-01-29,375.7200012207031
2019-01-30,385.05999755859375
2019-01-31,391.0
2019-02-01,393.2300109863281
2019-02-04,402.6300048828125
2019-02-05,418.07000732421875
2019-02-06,419.8999938964844
2019-02-07,420.9800109863281
2019-02-08,425.3900146484375
2019-02-11,428.7300109863281
2019-02-12,431.17999267578125
2019-02-13,432.0899963378906
2019-02-14,429.7699890136719
2019-02-15,440.0899963378906
2019-02-19,436.5400085449219
2019-02-20,436.19000244140625
2019-02-21,433.4800109863281
2019-02-22,436.8900146484375
2019-02-25,435.94000244140625
2019-02-26,431.8500061035156
2019-02-27,429.4800109863281
2019-02-28,434.0899963378906
2019-03-01,437.30999755859375
2019-03-04,434.9800109863281
2019-03-05,428.989990234375
2019-03-06,426.989990234375
2019-03-07,427.75
2019-03-08,427.6700134277344
2019-03-11,432.8599853515625
2019-03-12,436.79998779296875
2019-03-13,439.94000244140625
2019-03-14,442.5799865722656
2019-03-15,439.8699951171875
2019-03-18,449.07000732421875
2019-03-19,448.79998779296875
2019-03-20,445.6199951171875
2019-03-21,453.7300109863281
2019-03-22,444.7099914550781
2019-03-25,447.010009765625
2019-03-26,445.5799865722656
2019-03-27,445.5799865722656
2019-03-28,449.1499938964844
2019-03-29,453.989990234375
2019-04-01,464.3900146484375
2019-04-02,461.30999755859375
2019-04-03,465.4700012207031
2019-04-04,463.30999755859375
2019-04-05,462.7799987792969
2019-04-08,462.32000732421875
2019-04-09,454.3699951171875
2019-04-10,456.9599914550781
2019-04-11,461.5199890136719
2019-04-12,463.3800048828125
2019-04-15,458.1600036621094
2019-04-16,458.1300048828125
2019-04-17,456.239990234375
2019-04-18,469.2799987792969
2019-04-22,467.3299865722656
2019-04-23,479.70001220703125
2019-04-24,477.4200134277344
2019-04-25,476.80999755859375
2019-04-26,482.92999267578125
2019-04-29,482.57000732421875
2019-04-30,482.5199890136719
2019-05-01,477.5899963378906
2019-05-02,478.5899963378906
2019-05-03,478.3500061035156
2019-05-06,475.2900085449219
2019-05-07,469.04998779296875
2019-05-08,481.5400085449219
2019-05-09,473.04998779296875
2019-05-10,473.8599853515625
2019-05-13,464.17999267578125
2019-05-14,467.45001220703125
2019-05-15,452.6300048828125
2019-05-16,465.1400146484375
2019-05-17,457.75
2019-05-20,448.6700134277344
2019-05-21,458.5
2019-05-22,459.5899963378906
2019-05-23,447.6300048828125
2019-05-24,445.8999938964844
2019-05-28,448.510009765625
2019-05-29,446.4599914550781
2019-05-30,450.6400146484375
2019-05-31,440.95001220703125
2019-06-03,441.19000244140625
2019-06-04,454.82000732421875
2019-06-05,467.6199951171875
2019-06-06,468.5299987792969
2019-06-07,468.8800048828125
2019-06-10,474.6700134277344
2019-06-11,467.1499938964844
2019-06-12,469.1099853515625
2019-06-13,473.05999755859375
2019-06-14,472.8599853515625
2019-06-17,471.5400085449219
2019-06-18,480.8599853515625
2019-06-19,487.3299865722656
2019-06-20,496.7099914550781
2019-06-21,497.4599914550781
2019-06-24,491.0
2019-06-25,484.3999938964844
2019-06-26,478.5
2019-06-27,476.0799865722656
2019-06-28,483.79998779296875
2019-07-01,484.4800109863281
2019-07-02,488.5199890136719
2019-07-03,496.79998779296875
2019-07-05,497.0799865722656
2019-07-08,491.32000732421875
2019-07-09,483.760009765625
2019-07-10,489.760009765625
2019-07-11,492.2300109863281
2019-07-12,498.05999755859375
2019-07-15,498.3699951171875
2019-07-16,497.8299865722656
2019-07-17,488.79998779296875
2019-07-18,488.1099853515625
2019-07-19,483.5899963378906
2019-07-22,484.239990234375
2019-07-23,493.4599914550781
2019-07-24,494.6600036621094
2019-07-25,498.4599914550781
2019-07-26,496.0
2019-07-29,491.3500061035156
2019-07-30,486.5199890136719
2019-07-31,485.44000244140625
2019-08-01,479.3299865722656
2019-08-02,470.95001220703125
2019-08-05,461.3299865722656
2019-08-06,524.3900146484375
2019-08-07,537.3300170898438
2019-08-08,550.8300170898438
2019-08-09,544.72998046875
2019-08-12,541.8599853515625
2019-08-13,548.2100219726562
2019-08-14,539.0499877929688
2019-08-15,516.219970703125
2019-08-16,530.0999755859375
2019-08-19,537.5800170898438
2019-08-20,534.5999755859375
2019-08-21,532.9199829101562
2019-08-22,530.260009765625
2019-08-23,521.530029296875
2019-08-26,521.75
2019-08-27,512.510009765625
2019-08-28,521.2000122070312
2019-08-29,528.7899780273438
2019-08-30,538.3200073242188
2019-09-03,534.780029296875
2019-09-04,536.5800170898438
2019-09-05,532.969970703125
2019-09-06,533.9099731445312
2019-09-09,513.5800170898438
2019-09-10,504.9200134277344
2019-09-11,501.1000061035156
2019-09-12,514.760009765625
2019-09-13,519.8200073242188
2019-09-16,523.5399780273438
2019-09-17,525.5900268554688
2019-09-18,530.3800048828125
2019-09-19,531.280029296875
2019-09-20,527.260009765625
2019-09-23,529.4400024414062
2019-09-24,526.3800048828125
2019-09-25,528.0599975585938
2019-09-26,530.6599731445312
2019-09-27,518.1900024414062
2019-09-30,520.6699829101562
2019-10-01,506.4700012207031
2019-10-02,499.760009765625
2019-10-03,507.2300109863281
2019-10-04,513.6099853515625
2019-10-07,514.4199829101562
2019-10-08,508.6600036621094
2019-10-09,509.1499938964844
2019-10-10,511.0
2019-10-11,524.780029296875
2019-10-14,518.7000122070312
2019-10-15,523.0
2019-10-16,518.8400268554688
2019-10-17,526.5499877929688
