Date,MAS
2020-05-21,44.939998626708984
2020-05-22,44.81999969482422
2020-05-26,46.790000915527344
2020-05-27,47.06999969482422
2020-05-28,46.83000183105469
2020-05-29,46.650001525878906
2020-06-01,46.70000076293945
2020-06-02,47.5
2020-06-03,48.560001373291016
2020-06-04,47.79999923706055
2020-06-05,48.630001068115234
2020-06-08,48.310001373291016
2020-06-09,47.84000015258789
2020-06-10,47.7599983215332
2020-06-11,45.529998779296875
2020-06-12,45.790000915527344
2020-06-15,47.029998779296875
2020-06-16,48.33000183105469
2020-06-17,48.380001068115234
2020-06-18,48.2599983215332
2020-06-19,48.4900016784668
2020-06-22,49.209999084472656
2020-06-23,49.099998474121094
2020-06-24,47.72999954223633
2020-06-25,48.70000076293945
2020-06-26,48.29999923706055
2020-06-29,48.880001068115234
2020-06-30,50.209999084472656
2020-07-01,49.650001525878906
2020-07-02,50.13999938964844
2020-07-06,50.34000015258789
2020-07-07,50.02000045776367
2020-07-08,50.189998626708984
2020-07-09,49.689998626708984
2020-07-10,49.79999923706055
2020-07-13,49.95000076293945
2020-07-14,51.029998779296875
2020-07-15,51.529998779296875
2020-07-16,52.34000015258789
2020-07-17,53.310001373291016
2020-07-20,53.41999816894531
2020-07-21,53.900001525878906
2020-07-22,55.150001525878906
2020-07-23,54.29999923706055
2020-07-24,54.099998474121094
2020-07-27,55.88999938964844
2020-07-28,54.47999954223633
2020-07-29,56.34000015258789
2020-07-30,57.029998779296875
2020-07-31,57.15999984741211
2020-08-03,57.720001220703125
2020-08-04,57.2599983215332
2020-08-05,57.09000015258789
2020-08-06,57.43000030517578
2020-08-07,58.16999816894531
2020-08-10,58.33000183105469
2020-08-11,57.16999816894531
2020-08-12,58.209999084472656
2020-08-13,58.220001220703125
2020-08-14,57.959999084472656
2020-08-17,59.189998626708984
2020-08-18,58.900001525878906
2020-08-19,58.5
2020-08-20,58.0
2020-08-21,58.70000076293945
2020-08-24,59.06999969482422
2020-08-25,59.34000015258789
2020-08-26,59.099998474121094
2020-08-27,58.400001525878906
2020-08-28,58.540000915527344
2020-08-31,58.29999923706055
2020-09-01,59.36000061035156
2020-09-02,59.83000183105469
2020-09-03,57.15999984741211
2020-09-04,56.41999816894531
2020-09-08,56.0
2020-09-09,57.95000076293945
2020-09-10,57.689998626708984
2020-09-11,58.540000915527344
2020-09-14,59.400001525878906
2020-09-15,59.150001525878906
2020-09-16,59.06999969482422
2020-09-17,57.54999923706055
2020-09-18,57.689998626708984
2020-09-21,55.88999938964844
2020-09-22,56.58000183105469
2020-09-23,54.279998779296875
2020-09-24,54.4900016784668
2020-09-25,54.9900016784668
2020-09-28,56.720001220703125
2020-09-29,56.119998931884766
2020-09-30,55.130001068115234
2020-10-01,55.13999938964844
2020-10-02,55.290000915527344
2020-10-05,56.06999969482422
2020-10-06,54.349998474121094
2020-10-07,55.88999938964844
2020-10-08,57.34000015258789
2020-10-09,57.470001220703125
2020-10-12,57.68000030517578
2020-10-13,56.709999084472656
2020-10-14,56.880001068115234
2020-10-15,57.45000076293945
2020-10-16,57.459999084472656
2020-10-19,55.869998931884766
2020-10-20,56.18000030517578
2020-10-21,56.11000061035156
2020-10-22,55.439998626708984
2020-10-23,54.7599983215332
2020-10-26,53.95000076293945
2020-10-27,53.56999969482422
2020-10-28,53.77000045776367
2020-10-29,53.970001220703125
2020-10-30,53.599998474121094
2020-11-02,54.7400016784668
2020-11-03,55.959999084472656
2020-11-04,57.31999969482422
2020-11-05,57.66999816894531
2020-11-06,58.06999969482422
2020-11-09,53.7400016784668
2020-11-10,53.56999969482422
2020-11-11,54.650001525878906
2020-11-12,54.08000183105469
2020-11-13,55.150001525878906
2020-11-16,55.290000915527344
2020-11-17,55.720001220703125
2020-11-18,55.029998779296875
2020-11-19,55.2400016784668
2020-11-20,54.599998474121094
2020-11-23,55.20000076293945
2020-11-24,54.630001068115234
2020-11-25,54.15999984741211
2020-11-27,54.2400016784668
2020-11-30,53.66999816894531
2020-12-01,53.83000183105469
2020-12-02,51.81999969482422
2020-12-03,52.060001373291016
2020-12-04,51.59000015258789
2020-12-07,52.630001068115234
2020-12-08,52.130001068115234
2020-12-09,54.04999923706055
2020-12-10,54.459999084472656
2020-12-11,54.349998474121094
2020-12-14,55.060001373291016
2020-12-15,54.75
2020-12-16,54.5099983215332
2020-12-17,55.279998779296875
2020-12-18,55.59000015258789
2020-12-21,55.77000045776367
2020-12-22,56.630001068115234
2020-12-23,56.22999954223633
2020-12-24,56.790000915527344
2020-12-28,55.38999938964844
2020-12-29,54.650001525878906
2020-12-30,54.77000045776367
2020-12-31,54.93000030517578
2021-01-04,53.68000030517578
2021-01-05,52.88999938964844
2021-01-06,55.20000076293945
2021-01-07,55.040000915527344
2021-01-08,54.15999984741211
2021-01-11,55.849998474121094
2021-01-12,56.52000045776367
2021-01-13,56.060001373291016
2021-01-14,56.61000061035156
2021-01-15,56.09000015258789
2021-01-19,56.400001525878906
2021-01-20,58.43000030517578
2021-01-21,58.02000045776367
2021-01-22,57.52000045776367
2021-01-25,57.619998931884766
2021-01-26,55.279998779296875
2021-01-27,54.36000061035156
2021-01-28,55.02000045776367
2021-01-29,54.310001373291016
2021-02-01,55.08000183105469
2021-02-02,55.369998931884766
2021-02-03,55.47999954223633
2021-02-04,55.91999816894531
2021-02-05,56.41999816894531
2021-02-08,57.33000183105469
2021-02-09,56.290000915527344
2021-02-10,55.279998779296875
2021-02-11,55.0099983215332
2021-02-12,54.95000076293945
2021-02-16,53.47999954223633
2021-02-17,54.220001220703125
2021-02-18,53.95000076293945
2021-02-19,54.599998474121094
2021-02-22,54.36000061035156
2021-02-23,53.72999954223633
2021-02-24,53.810001373291016
2021-02-25,52.93000030517578
2021-02-26,53.220001220703125
2021-03-01,54.47999954223633
2021-03-02,53.9900016784668
2021-03-03,53.220001220703125
2021-03-04,52.84000015258789
2021-03-05,54.290000915527344
2021-03-08,54.849998474121094
2021-03-09,55.36000061035156
2021-03-10,56.83000183105469
2021-03-11,57.04999923706055
2021-03-12,56.84000015258789
2021-03-15,57.47999954223633
2021-03-16,56.939998626708984
2021-03-17,57.02000045776367
2021-03-18,57.099998474121094
2021-03-19,57.31999969482422
2021-03-22,57.790000915527344
2021-03-23,56.880001068115234
2021-03-24,57.29999923706055
2021-03-25,58.029998779296875
2021-03-26,60.04999923706055
2021-03-29,60.130001068115234
2021-03-30,60.0099983215332
2021-03-31,59.900001525878906
2021-04-01,60.9900016784668
2021-04-05,61.79999923706055
2021-04-06,62.43000030517578
2021-04-07,61.099998474121094
2021-04-08,61.52000045776367
2021-04-09,62.97999954223633
2021-04-12,63.189998626708984
2021-04-13,62.790000915527344
2021-04-14,62.47999954223633
2021-04-15,63.209999084472656
2021-04-16,64.58999633789062
2021-04-19,64.55000305175781
2021-04-20,63.5
2021-04-21,64.05000305175781
2021-04-22,64.06999969482422
2021-04-23,64.75
2021-04-26,63.400001525878906
2021-04-27,63.56999969482422
2021-04-28,63.9900016784668
2021-04-29,64.94000244140625
2021-04-30,63.880001068115234
2021-05-03,65.13999938964844
2021-05-04,65.54000091552734
2021-05-05,65.5199966430664
2021-05-06,66.05000305175781
2021-05-07,66.86000061035156
2021-05-10,67.11000061035156
2021-05-11,64.69000244140625
2021-05-12,62.119998931884766
2021-05-13,63.77000045776367
2021-05-14,64.1500015258789
2021-05-17,63.810001373291016
2021-05-18,61.650001525878906
2021-05-19,61.439998626708984
2021-05-20,61.22999954223633
2021-05-21,60.66999816894531
2021-05-24,60.650001525878906
2021-05-25,61.04999923706055
2021-05-26,61.150001525878906
2021-05-27,60.470001220703125
2021-05-28,60.310001373291016
2021-06-01,60.619998931884766
2021-06-02,59.38999938964844
2021-06-03,59.09000015258789
2021-06-04,59.779998779296875
2021-06-07,59.2400016784668
2021-06-08,59.18000030517578
2021-06-09,58.40999984741211
2021-06-10,58.45000076293945
2021-06-11,58.75
2021-06-14,58.849998474121094
2021-06-15,59.45000076293945
2021-06-16,58.90999984741211
2021-06-17,59.119998931884766
2021-06-18,57.86000061035156
2021-06-21,58.58000183105469
2021-06-22,58.45000076293945
2021-06-23,57.75
2021-06-24,57.599998474121094
2021-06-25,57.97999954223633
2021-06-28,58.11000061035156
2021-06-29,58.13999938964844
2021-06-30,58.90999984741211
2021-07-01,58.81999969482422
2021-07-02,58.72999954223633
2021-07-06,57.95000076293945
2021-07-07,58.459999084472656
2021-07-08,57.5099983215332
2021-07-09,58.45000076293945
2021-07-12,58.65999984741211
2021-07-13,58.36000061035156
2021-07-14,58.45000076293945
2021-07-15,58.58000183105469
2021-07-16,59.13999938964844
2021-07-19,59.08000183105469
2021-07-20,59.130001068115234
2021-07-21,59.5
2021-07-22,58.95000076293945
2021-07-23,59.779998779296875
2021-07-26,59.31999969482422
2021-07-27,59.709999084472656
2021-07-28,59.650001525878906
2021-07-29,58.65999984741211
2021-07-30,59.709999084472656
2021-08-02,59.34000015258789
2021-08-03,60.33000183105469
2021-08-04,59.95000076293945
2021-08-05,60.4900016784668
2021-08-06,60.43000030517578
2021-08-09,59.18000030517578
2021-08-10,59.9900016784668
2021-08-11,61.95000076293945
2021-08-12,62.20000076293945
2021-08-13,62.599998474121094
2021-08-16,62.93000030517578
2021-08-17,61.31999969482422
2021-08-18,59.90999984741211
2021-08-19,59.9900016784668
2021-08-20,60.72999954223633
2021-08-23,60.86000061035156
2021-08-24,61.20000076293945
2021-08-25,61.91999816894531
2021-08-26,61.709999084472656
2021-08-27,61.9900016784668
2021-08-30,61.90999984741211
2021-08-31,60.720001220703125
2021-09-01,61.22999954223633
2021-09-02,61.77000045776367
2021-09-03,61.189998626708984
2021-09-07,59.0099983215332
2021-09-08,58.18000030517578
2021-09-09,59.439998626708984
2021-09-10,59.540000915527344
2021-09-13,59.86000061035156
2021-09-14,58.959999084472656
2021-09-15,58.470001220703125
2021-09-16,58.13999938964844
2021-09-17,57.22999954223633
2021-09-20,56.810001373291016
2021-09-21,56.220001220703125
2021-09-22,56.5099983215332
2021-09-23,56.66999816894531
2021-09-24,56.08000183105469
2021-09-27,56.11000061035156
2021-09-28,55.04999923706055
2021-09-29,55.689998626708984
2021-09-30,55.54999923706055
2021-10-01,55.880001068115234
2021-10-04,55.9900016784668
2021-10-05,55.869998931884766
2021-10-06,56.13999938964844
2021-10-07,57.119998931884766
2021-10-08,56.869998931884766
2021-10-11,56.75
2021-10-12,56.650001525878906
2021-10-13,56.810001373291016
2021-10-14,58.560001373291016
2021-10-15,59.27000045776367
2021-10-18,60.099998474121094
2021-10-19,59.849998474121094
2021-10-20,60.599998474121094
2021-10-21,61.13999938964844
2021-10-22,61.0099983215332
2021-10-25,61.5099983215332
2021-10-26,61.08000183105469
2021-10-27,64.26000213623047
2021-10-28,65.5
2021-10-29,65.55000305175781
2021-11-01,64.63999938964844
2021-11-02,64.08999633789062
2021-11-03,64.16000366210938
2021-11-04,64.66999816894531
2021-11-05,64.16999816894531
2021-11-08,64.05000305175781
2021-11-09,65.72000122070312
2021-11-10,64.44000244140625
2021-11-11,64.58000183105469
2021-11-12,66.70999908447266
2021-11-15,67.23999786376953
2021-11-16,68.4800033569336
2021-11-17,68.08999633789062
2021-11-18,67.75
2021-11-19,67.5999984741211
2021-11-22,68.27999877929688
2021-11-23,68.22000122070312
2021-11-24,68.37999725341797
2021-11-26,67.08000183105469
2021-11-29,67.33999633789062
2021-11-30,65.9000015258789
2021-12-01,65.66999816894531
2021-12-02,67.54000091552734
2021-12-03,68.76000213623047
2021-12-06,68.48999786376953
2021-12-07,68.5999984741211
2021-12-08,68.8499984741211
2021-12-09,68.44000244140625
2021-12-10,68.70999908447266
2021-12-13,68.29000091552734
2021-12-14,68.13999938964844
2021-12-15,69.30000305175781
2021-12-16,68.75
2021-12-17,66.47000122070312
2021-12-20,64.73999786376953
2021-12-21,66.37999725341797
2021-12-22,67.44999694824219
2021-12-23,68.0
2021-12-27,69.22000122070312
