Date,STE
2020-06-30,153.44000244140625
2020-07-01,154.27999877929688
2020-07-02,154.00999450683594
2020-07-06,153.64999389648438
2020-07-07,151.77999877929688
2020-07-08,150.82000732421875
2020-07-09,150.44000244140625
2020-07-10,150.50999450683594
2020-07-13,150.16000366210938
2020-07-14,153.32000732421875
2020-07-15,157.58999633789062
2020-07-16,157.10000610351562
2020-07-17,159.9600067138672
2020-07-20,157.4499969482422
2020-07-21,157.16000366210938
2020-07-22,157.83999633789062
2020-07-23,158.02999877929688
2020-07-24,156.35000610351562
2020-07-27,157.69000244140625
2020-07-28,157.11000061035156
2020-07-29,161.72999572753906
2020-07-30,161.1300048828125
2020-07-31,159.6300048828125
2020-08-03,161.07000732421875
2020-08-04,158.0
2020-08-05,157.6699981689453
2020-08-06,155.97999572753906
2020-08-07,154.22000122070312
2020-08-10,155.8800048828125
2020-08-11,158.72000122070312
2020-08-12,160.50999450683594
2020-08-13,159.1999969482422
2020-08-14,158.6999969482422
2020-08-17,158.11000061035156
2020-08-18,157.75
2020-08-19,156.9600067138672
2020-08-20,154.66000366210938
2020-08-21,153.4600067138672
2020-08-24,153.1199951171875
2020-08-25,154.58999633789062
2020-08-26,154.27000427246094
2020-08-27,156.92999267578125
2020-08-28,157.63999938964844
2020-08-31,159.63999938964844
2020-09-01,158.77000427246094
2020-09-02,163.5500030517578
2020-09-03,160.47999572753906
2020-09-04,157.9199981689453
2020-09-08,159.02000427246094
2020-09-09,163.02000427246094
2020-09-10,162.08999633789062
2020-09-11,162.27999877929688
2020-09-14,167.1699981689453
2020-09-15,169.63999938964844
2020-09-16,170.16000366210938
2020-09-17,171.50999450683594
2020-09-18,175.91000366210938
2020-09-21,172.0500030517578
2020-09-22,169.58999633789062
2020-09-23,165.6699981689453
2020-09-24,167.25999450683594
2020-09-25,170.2100067138672
2020-09-28,172.9600067138672
2020-09-29,172.82000732421875
2020-09-30,176.19000244140625
2020-10-01,174.47000122070312
2020-10-02,172.6699981689453
2020-10-05,174.72000122070312
2020-10-06,181.00999450683594
2020-10-07,185.2899932861328
2020-10-08,186.75
2020-10-09,188.4499969482422
2020-10-12,191.82000732421875
2020-10-13,187.67999267578125
2020-10-14,186.5800018310547
2020-10-15,187.3300018310547
2020-10-16,188.8800048828125
2020-10-19,186.42999267578125
2020-10-20,186.33999633789062
2020-10-21,185.9499969482422
2020-10-22,188.19000244140625
2020-10-23,187.5399932861328
2020-10-26,186.4199981689453
2020-10-27,185.35000610351562
2020-10-28,178.6199951171875
2020-10-29,177.3300018310547
2020-10-30,177.19000244140625
2020-11-02,181.57000732421875
2020-11-03,176.3800048828125
2020-11-04,177.6199951171875
2020-11-05,179.16000366210938
2020-11-06,181.6699981689453
2020-11-09,190.0500030517578
2020-11-10,189.47999572753906
2020-11-11,189.17999267578125
2020-11-12,189.02000427246094
2020-11-13,192.7899932861328
2020-11-16,195.5800018310547
2020-11-17,195.2100067138672
2020-11-18,191.94000244140625
2020-11-19,194.72999572753906
2020-11-20,196.0500030517578
2020-11-23,189.08999633789062
2020-11-24,190.6300048828125
2020-11-25,189.2899932861328
2020-11-27,191.69000244140625
2020-11-30,193.80999755859375
2020-12-01,193.92999267578125
2020-12-02,192.8000030517578
2020-12-03,192.69000244140625
2020-12-04,193.49000549316406
2020-12-07,187.6300048828125
2020-12-08,189.08999633789062
2020-12-09,188.25
2020-12-10,189.75999450683594
2020-12-11,186.22000122070312
2020-12-14,186.3300018310547
2020-12-15,188.24000549316406
2020-12-16,181.75999450683594
2020-12-17,182.63999938964844
2020-12-18,184.89999389648438
2020-12-21,184.1199951171875
2020-12-22,182.58999633789062
2020-12-23,184.16000366210938
2020-12-24,186.19000244140625
2020-12-28,185.72000122070312
2020-12-29,185.58999633789062
2020-12-30,186.2899932861328
2020-12-31,189.5399932861328
2021-01-04,188.49000549316406
2021-01-05,191.82000732421875
2021-01-06,195.24000549316406
2021-01-07,199.7899932861328
2021-01-08,202.80999755859375
2021-01-11,200.4600067138672
2021-01-12,192.05999755859375
2021-01-13,194.10000610351562
2021-01-14,189.83999633789062
2021-01-15,184.3800048828125
2021-01-19,188.7100067138672
2021-01-20,189.52999877929688
2021-01-21,188.3300018310547
2021-01-22,188.75999450683594
2021-01-25,190.41000366210938
2021-01-26,193.17999267578125
2021-01-27,192.3000030517578
2021-01-28,191.17999267578125
2021-01-29,187.11000061035156
2021-02-01,186.32000732421875
2021-02-02,191.0800018310547
2021-02-03,182.8699951171875
2021-02-04,185.61000061035156
2021-02-05,183.17999267578125
2021-02-08,183.85000610351562
2021-02-09,182.77000427246094
2021-02-10,183.3000030517578
2021-02-11,182.33999633789062
2021-02-12,183.0
2021-02-16,182.5
2021-02-17,185.0
2021-02-18,181.86000061035156
2021-02-19,178.72999572753906
2021-02-22,175.6199951171875
2021-02-23,173.27000427246094
2021-02-24,173.11000061035156
2021-02-25,172.99000549316406
2021-02-26,174.8000030517578
2021-03-01,177.77000427246094
2021-03-02,177.77000427246094
2021-03-03,171.64999389648438
2021-03-04,171.1999969482422
2021-03-05,177.14999389648438
2021-03-08,172.64999389648438
2021-03-09,179.02999877929688
2021-03-10,179.99000549316406
2021-03-11,181.5500030517578
2021-03-12,184.0500030517578
2021-03-15,187.05999755859375
2021-03-16,186.8699951171875
2021-03-17,187.00999450683594
2021-03-18,187.0
2021-03-19,187.24000549316406
2021-03-22,186.5500030517578
2021-03-23,185.80999755859375
2021-03-24,187.75
2021-03-25,190.83999633789062
2021-03-26,193.67999267578125
2021-03-29,192.77000427246094
2021-03-30,190.02999877929688
2021-03-31,190.47999572753906
2021-04-01,193.5
2021-04-05,195.8800048828125
2021-04-06,194.5
2021-04-07,193.7899932861328
2021-04-08,198.16000366210938
2021-04-09,199.14999389648438
2021-04-12,200.6199951171875
2021-04-13,202.91000366210938
2021-04-14,204.83999633789062
2021-04-15,206.7100067138672
2021-04-16,208.13999938964844
2021-04-19,208.6300048828125
2021-04-20,209.38999938964844
2021-04-21,212.52000427246094
2021-04-22,212.3800048828125
2021-04-23,214.82000732421875
2021-04-26,216.47000122070312
2021-04-27,212.42999267578125
2021-04-28,210.8800048828125
2021-04-29,212.99000549316406
2021-04-30,211.02000427246094
2021-05-03,213.47000122070312
2021-05-04,211.97999572753906
2021-05-05,209.42999267578125
2021-05-06,210.30999755859375
2021-05-07,211.5
2021-05-10,207.63999938964844
2021-05-11,204.64999389648438
2021-05-12,197.74000549316406
2021-05-13,198.99000549316406
2021-05-14,197.77999877929688
2021-05-17,196.57000732421875
2021-05-18,195.9499969482422
2021-05-19,189.39999389648438
2021-05-20,189.3000030517578
2021-05-21,190.52999877929688
2021-05-24,190.0
2021-05-25,191.36000061035156
2021-05-26,194.1699981689453
2021-05-27,190.88999938964844
2021-05-28,190.86000061035156
2021-06-01,188.42999267578125
2021-06-02,191.17999267578125
2021-06-03,189.9600067138672
2021-06-04,193.61000061035156
2021-06-07,193.8300018310547
2021-06-08,195.7100067138672
2021-06-09,195.5399932861328
2021-06-10,198.22999572753906
2021-06-11,198.52999877929688
2021-06-14,198.3699951171875
2021-06-15,198.22000122070312
2021-06-16,198.83999633789062
2021-06-17,200.27999877929688
2021-06-18,199.1199951171875
2021-06-21,201.36000061035156
2021-06-22,204.5
2021-06-23,205.5800018310547
2021-06-24,204.1300048828125
2021-06-25,206.8000030517578
2021-06-28,207.22999572753906
2021-06-29,206.4600067138672
2021-06-30,206.3000030517578
2021-07-01,208.9499969482422
2021-07-02,209.6300048828125
2021-07-06,210.72000122070312
2021-07-07,213.35000610351562
2021-07-08,211.3000030517578
2021-07-09,211.24000549316406
2021-07-12,210.8000030517578
2021-07-13,208.72000122070312
2021-07-14,208.0
2021-07-15,206.5399932861328
2021-07-16,207.6999969482422
2021-07-19,204.3000030517578
2021-07-20,208.35000610351562
2021-07-21,209.85000610351562
2021-07-22,212.1699981689453
2021-07-23,212.47000122070312
2021-07-26,211.69000244140625
2021-07-27,214.86000061035156
2021-07-28,214.27999877929688
2021-07-29,216.77000427246094
2021-07-30,217.9499969482422
2021-08-02,218.3300018310547
2021-08-03,218.94000244140625
2021-08-04,216.47000122070312
2021-08-05,215.52999877929688
2021-08-06,216.2899932861328
2021-08-09,215.00999450683594
2021-08-10,217.6199951171875
2021-08-11,217.5800018310547
2021-08-12,218.1699981689453
2021-08-13,218.85000610351562
2021-08-16,221.9600067138672
2021-08-17,225.82000732421875
2021-08-18,216.27999877929688
2021-08-19,214.88999938964844
2021-08-20,214.89999389648438
2021-08-23,213.22999572753906
2021-08-24,213.63999938964844
2021-08-25,216.02999877929688
2021-08-26,212.6300048828125
2021-08-27,213.61000061035156
2021-08-30,214.6199951171875
2021-08-31,215.00999450683594
2021-09-01,217.19000244140625
2021-09-02,218.07000732421875
2021-09-03,217.82000732421875
2021-09-07,214.38999938964844
2021-09-08,216.77000427246094
2021-09-09,213.1199951171875
2021-09-10,209.7100067138672
2021-09-13,210.1999969482422
2021-09-14,215.94000244140625
2021-09-15,214.9600067138672
2021-09-16,215.4199981689453
2021-09-17,215.08999633789062
2021-09-20,212.52000427246094
2021-09-21,212.1199951171875
2021-09-22,215.7100067138672
2021-09-23,220.36000061035156
2021-09-24,220.2100067138672
2021-09-27,215.02000427246094
2021-09-28,210.52999877929688
2021-09-29,209.11000061035156
2021-09-30,204.27999877929688
2021-10-01,207.60000610351562
2021-10-04,206.02000427246094
2021-10-05,207.6199951171875
2021-10-06,212.1999969482422
2021-10-07,217.3300018310547
2021-10-08,219.49000549316406
2021-10-11,221.5399932861328
2021-10-12,218.2100067138672
2021-10-13,220.0500030517578
2021-10-14,224.19000244140625
2021-10-15,225.08999633789062
2021-10-18,223.1999969482422
2021-10-19,227.02999877929688
2021-10-20,226.11000061035156
2021-10-21,232.27999877929688
2021-10-22,235.30999755859375
2021-10-25,235.3699951171875
2021-10-26,235.36000061035156
2021-10-27,232.11000061035156
2021-10-28,232.94000244140625
2021-10-29,233.74000549316406
2021-11-01,235.77999877929688
2021-11-02,236.72999572753906
2021-11-03,222.72000122070312
2021-11-04,222.24000549316406
2021-11-05,224.5800018310547
2021-11-08,230.00999450683594
2021-11-09,228.99000549316406
2021-11-10,231.9600067138672
2021-11-11,231.52000427246094
2021-11-12,231.5500030517578
2021-11-15,232.3800048828125
2021-11-16,236.27999877929688
2021-11-17,231.5500030517578
2021-11-18,234.0
2021-11-19,233.5399932861328
2021-11-22,230.9600067138672
2021-11-23,228.8800048828125
2021-11-24,228.0
2021-11-26,227.30999755859375
2021-11-29,226.69000244140625
2021-11-30,218.52999877929688
2021-12-01,215.63999938964844
2021-12-02,220.6300048828125
2021-12-03,219.57000732421875
2021-12-06,225.49000549316406
2021-12-07,228.32000732421875
2021-12-08,230.58999633789062
2021-12-09,232.3699951171875
2021-12-10,229.7899932861328
2021-12-13,230.02000427246094
2021-12-14,226.8300018310547
2021-12-15,229.05999755859375
2021-12-16,230.89999389648438
2021-12-17,232.5399932861328
2021-12-20,226.77999877929688
2021-12-21,231.2100067138672
2021-12-22,234.83999633789062
2021-12-23,241.07000732421875
2021-12-27,244.97999572753906
2021-12-28,243.7899932861328
2021-12-29,242.32000732421875
2021-12-30,245.1699981689453
2021-12-31,243.41000366210938
2022-01-03,242.57000732421875
2022-01-04,245.16000366210938
2022-01-05,238.91000366210938
2022-01-06,238.4600067138672
2022-01-07,234.80999755859375
2022-01-10,231.52000427246094
2022-01-11,234.75
2022-01-12,241.67999267578125
2022-01-13,234.85000610351562
2022-01-14,234.52000427246094
2022-01-18,230.3800048828125
2022-01-19,231.86000061035156
2022-01-20,226.85000610351562
2022-01-21,227.67999267578125
2022-01-24,224.2899932861328
2022-01-25,221.11000061035156
2022-01-26,218.1199951171875
2022-01-27,215.16000366210938
2022-01-28,219.85000610351562
2022-01-31,224.39999389648438
2022-02-01,225.63999938964844
2022-02-02,228.64999389648438
2022-02-03,228.3000030517578
2022-02-04,225.94000244140625
2022-02-07,226.8699951171875
2022-02-08,230.69000244140625
2022-02-09,237.35000610351562
2022-02-10,233.2100067138672
2022-02-11,229.7899932861328
2022-02-14,226.5500030517578
2022-02-15,232.36000061035156
2022-02-16,232.99000549316406
2022-02-17,226.6999969482422
2022-02-18,226.02999877929688
2022-02-22,229.3699951171875
2022-02-23,224.9499969482422
2022-02-24,229.2100067138672
2022-02-25,237.32000732421875
2022-02-28,240.0
2022-03-01,237.25999450683594
2022-03-02,242.1699981689453
2022-03-03,244.05999755859375
2022-03-04,245.17999267578125
2022-03-07,238.6699981689453
2022-03-08,225.10000610351562
2022-03-09,228.64999389648438
2022-03-10,222.0
2022-03-11,218.75999450683594
2022-03-14,217.49000549316406
2022-03-15,222.24000549316406
2022-03-16,227.0399932861328
2022-03-17,232.00999450683594
2022-03-18,234.7100067138672
2022-03-21,233.94000244140625
2022-03-22,235.3800048828125
2022-03-23,230.05999755859375
2022-03-24,232.3699951171875
2022-03-25,238.22000122070312
2022-03-28,243.49000549316406
2022-03-29,247.17999267578125
2022-03-30,245.88999938964844
2022-03-31,241.77000427246094
2022-04-01,248.0
2022-04-04,246.25
2022-04-05,245.6999969482422
2022-04-06,248.85000610351562
2022-04-07,248.44000244140625
2022-04-08,249.1199951171875
2022-04-11,247.22999572753906
2022-04-12,246.52000427246094
2022-04-13,249.35000610351562
2022-04-14,244.4600067138672
2022-04-18,241.89999389648438
2022-04-19,247.35000610351562
2022-04-20,252.9199981689453
2022-04-21,247.91000366210938
2022-04-22,233.4499969482422
2022-04-25,238.16000366210938
2022-04-26,233.4600067138672
2022-04-27,231.32000732421875
2022-04-28,231.72999572753906
2022-04-29,224.0500030517578
2022-05-02,224.05999755859375
2022-05-03,226.0800018310547
2022-05-04,232.33999633789062
2022-05-05,226.97000122070312
2022-05-06,224.7100067138672
2022-05-09,213.16000366210938
2022-05-10,215.3699951171875
2022-05-11,212.57000732421875
2022-05-12,218.38999938964844
2022-05-13,216.17999267578125
2022-05-16,217.94000244140625
2022-05-17,221.6300048828125
2022-05-18,219.11000061035156
2022-05-19,223.39999389648438
2022-05-20,225.94000244140625
2022-05-23,227.5399932861328
2022-05-24,228.57000732421875
2022-05-25,228.4199981689453
2022-05-26,230.7100067138672
2022-05-27,235.0
2022-05-31,228.1999969482422
2022-06-01,221.4600067138672
2022-06-02,227.32000732421875
2022-06-03,220.47000122070312
2022-06-06,221.89999389648438
2022-06-07,227.16000366210938
2022-06-08,227.86000061035156
2022-06-09,221.58999633789062
2022-06-10,220.88999938964844
2022-06-13,211.22999572753906
2022-06-14,203.6699981689453
2022-06-15,202.27999877929688
2022-06-16,195.07000732421875
2022-06-17,192.77999877929688
2022-06-21,195.17999267578125
2022-06-22,200.83999633789062
2022-06-23,202.44000244140625
2022-06-24,207.88999938964844
2022-06-27,207.8000030517578
2022-06-28,204.5500030517578
2022-06-29,208.3300018310547
2022-06-30,206.14999389648438
2022-07-01,210.9600067138672
2022-07-05,208.72999572753906
2022-07-06,210.38999938964844
2022-07-07,207.1999969482422
2022-07-08,209.39999389648438
2022-07-11,209.08999633789062
2022-07-12,207.94000244140625
2022-07-13,205.4199981689453
2022-07-14,206.7899932861328
2022-07-15,209.25999450683594
2022-07-18,207.92999267578125
2022-07-19,212.97000122070312
2022-07-20,213.42999267578125
2022-07-21,219.7100067138672
2022-07-22,217.52999877929688
2022-07-25,218.07000732421875
2022-07-26,219.4600067138672
2022-07-27,221.52999877929688
2022-07-28,225.11000061035156
2022-07-29,225.64999389648438
2022-08-01,222.50999450683594
2022-08-02,224.44000244140625
2022-08-03,203.0
2022-08-04,207.99000549316406
2022-08-05,211.97999572753906
2022-08-08,213.4199981689453
2022-08-09,208.9600067138672
2022-08-10,210.25999450683594
2022-08-11,210.2100067138672
2022-08-12,213.89999389648438
2022-08-15,213.9600067138672
2022-08-16,212.47000122070312
2022-08-17,211.6300048828125
2022-08-18,212.82000732421875
2022-08-19,209.88999938964844
2022-08-22,205.44000244140625
2022-08-23,202.7899932861328
2022-08-24,205.52999877929688
2022-08-25,210.14999389648438
2022-08-26,200.99000549316406
2022-08-29,198.52000427246094
2022-08-30,198.5
2022-08-31,201.3800048828125
2022-09-01,200.22000122070312
2022-09-02,199.1699981689453
2022-09-06,197.38999938964844
2022-09-07,203.92999267578125
2022-09-08,204.8300018310547
2022-09-09,210.3000030517578
2022-09-12,212.0
2022-09-13,205.30999755859375
2022-09-14,203.64999389648438
2022-09-15,199.36000061035156
2022-09-16,193.72000122070312
2022-09-19,190.1999969482422
2022-09-20,183.11000061035156
2022-09-21,177.63999938964844
2022-09-22,176.75999450683594
2022-09-23,167.2899932861328
2022-09-26,164.10000610351562
2022-09-27,160.72000122070312
2022-09-28,162.8000030517578
2022-09-29,167.11000061035156
2022-09-30,166.27999877929688
2022-10-03,170.07000732421875
2022-10-04,175.8300018310547
2022-10-05,173.0399932861328
2022-10-06,172.74000549316406
2022-10-07,170.19000244140625
2022-10-10,168.55999755859375
2022-10-11,168.66000366210938
2022-10-12,162.27000427246094
2022-10-13,169.47000122070312
2022-10-14,165.83999633789062
2022-10-17,170.0500030517578
2022-10-18,170.7899932861328
2022-10-19,167.1300048828125
2022-10-20,165.85000610351562
2022-10-21,167.22000122070312
2022-10-24,169.72999572753906
2022-10-25,171.89999389648438
2022-10-26,172.89999389648438
2022-10-27,171.41000366210938
2022-10-28,172.8800048828125
2022-10-31,172.5800018310547
2022-11-01,172.8699951171875
2022-11-02,165.9499969482422
2022-11-03,161.9499969482422
2022-11-04,162.94000244140625
2022-11-07,163.57000732421875
2022-11-08,163.58999633789062
2022-11-09,160.97999572753906
2022-11-10,169.27000427246094
2022-11-11,172.5399932861328
2022-11-14,167.77999877929688
2022-11-15,167.72999572753906
2022-11-16,166.33999633789062
2022-11-17,166.05999755859375
2022-11-18,166.00999450683594
2022-11-21,177.2100067138672
2022-11-22,177.82000732421875
2022-11-23,180.50999450683594
2022-11-25,180.5800018310547
2022-11-28,178.24000549316406
2022-11-29,178.38999938964844
2022-11-30,185.74000549316406
2022-12-01,192.30999755859375
2022-12-02,191.91000366210938
2022-12-05,185.47000122070312
2022-12-06,183.57000732421875
2022-12-07,185.55999755859375
2022-12-08,190.27999877929688
2022-12-09,191.9600067138672
2022-12-12,194.77999877929688
2022-12-13,199.0800018310547
2022-12-14,193.72000122070312
2022-12-15,187.86000061035156
2022-12-16,183.02999877929688
2022-12-19,180.5
2022-12-20,180.14999389648438
2022-12-21,181.47999572753906
2022-12-22,181.86000061035156
2022-12-23,182.05999755859375
2022-12-27,183.1999969482422
2022-12-28,182.35000610351562
2022-12-29,186.1999969482422
2022-12-30,184.69000244140625
2023-01-03,185.5800018310547
2023-01-04,191.32000732421875
2023-01-05,187.2899932861328
2023-01-06,191.75
2023-01-09,190.85000610351562
2023-01-10,201.52000427246094
2023-01-11,200.69000244140625
2023-01-12,200.22999572753906
2023-01-13,202.02999877929688
2023-01-17,199.8800048828125
2023-01-18,195.13999938964844
2023-01-19,199.1699981689453
2023-01-20,205.11000061035156
2023-01-23,206.85000610351562
2023-01-24,204.82000732421875
2023-01-25,205.0
2023-01-26,204.9199981689453
2023-01-27,206.10000610351562
2023-01-30,203.22999572753906
2023-01-31,206.50999450683594
2023-02-01,214.49000549316406
2023-02-02,220.86000061035156
2023-02-03,219.02999877929688
2023-02-06,214.63999938964844
2023-02-07,217.00999450683594
2023-02-08,215.85000610351562
2023-02-09,192.33999633789062
2023-02-10,192.8699951171875
2023-02-13,196.32000732421875
2023-02-14,194.83999633789062
2023-02-15,198.1300048828125
2023-02-16,191.67999267578125
2023-02-17,189.66000366210938
2023-02-21,185.00999450683594
2023-02-22,185.27999877929688
2023-02-23,187.85000610351562
2023-02-24,186.1300048828125
2023-02-27,188.3300018310547
2023-02-28,188.02999877929688
2023-03-01,188.52000427246094
2023-03-02,188.3800048828125
2023-03-03,189.9499969482422
2023-03-06,186.16000366210938
2023-03-07,181.69000244140625
2023-03-08,180.2899932861328
2023-03-09,182.52000427246094
2023-03-10,177.5
2023-03-13,178.60000610351562
2023-03-14,178.5399932861328
2023-03-15,176.38999938964844
2023-03-16,178.72000122070312
2023-03-17,176.55999755859375
2023-03-20,181.25999450683594
2023-03-21,184.49000549316406
2023-03-22,181.44000244140625
2023-03-23,181.4199981689453
2023-03-24,185.1999969482422
2023-03-27,186.32000732421875
2023-03-28,185.30999755859375
2023-03-29,187.4600067138672
