Date,FLS
2015-07-01,52.06999969482422
2015-07-02,52.43000030517578
2015-07-06,51.31999969482422
2015-07-07,51.189998626708984
2015-07-08,50.119998931884766
2015-07-09,50.31999969482422
2015-07-10,49.25
2015-07-13,50.150001525878906
2015-07-14,50.43000030517578
2015-07-15,49.45000076293945
2015-07-16,49.869998931884766
2015-07-17,49.220001220703125
2015-07-20,49.459999084472656
2015-07-21,48.209999084472656
2015-07-22,47.95000076293945
2015-07-23,47.540000915527344
2015-07-24,46.95000076293945
2015-07-27,46.09000015258789
2015-07-28,45.9900016784668
2015-07-29,46.91999816894531
2015-07-30,47.04999923706055
2015-07-31,46.9900016784668
2015-08-03,45.599998474121094
2015-08-04,45.93000030517578
2015-08-05,46.540000915527344
2015-08-06,46.77000045776367
2015-08-07,46.939998626708984
2015-08-10,48.689998626708984
2015-08-11,47.47999954223633
2015-08-12,48.220001220703125
2015-08-13,47.459999084472656
2015-08-14,47.720001220703125
2015-08-17,47.63999938964844
2015-08-18,47.25
2015-08-19,46.84000015258789
2015-08-20,45.86000061035156
2015-08-21,44.959999084472656
2015-08-24,43.529998779296875
2015-08-25,42.61000061035156
2015-08-26,43.119998931884766
2015-08-27,44.25
2015-08-28,44.939998626708984
2015-08-31,45.130001068115234
2015-09-01,42.75
2015-09-02,43.15999984741211
2015-09-03,43.36000061035156
2015-09-04,42.5099983215332
2015-09-08,43.4900016784668
2015-09-09,42.88999938964844
2015-09-10,42.7599983215332
2015-09-11,42.70000076293945
2015-09-14,42.209999084472656
2015-09-15,43.2599983215332
2015-09-16,44.369998931884766
2015-09-17,43.150001525878906
2015-09-18,41.810001373291016
2015-09-21,41.369998931884766
2015-09-22,41.40999984741211
2015-09-23,40.81999969482422
2015-09-24,40.349998474121094
2015-09-25,40.779998779296875
2015-09-28,39.849998474121094
2015-09-29,40.189998626708984
2015-09-30,41.13999938964844
2015-10-01,40.41999816894531
2015-10-02,41.52000045776367
2015-10-05,44.08000183105469
2015-10-06,44.58000183105469
2015-10-07,45.7599983215332
2015-10-08,48.02000045776367
2015-10-09,46.619998931884766
2015-10-12,45.40999984741211
2015-10-13,44.88999938964844
2015-10-14,43.77000045776367
2015-10-15,43.0
2015-10-16,41.81999969482422
2015-10-19,41.650001525878906
2015-10-20,42.0099983215332
2015-10-21,41.70000076293945
2015-10-22,42.97999954223633
2015-10-23,43.77000045776367
2015-10-26,43.47999954223633
2015-10-27,42.970001220703125
2015-10-28,44.70000076293945
2015-10-29,45.0
2015-10-30,46.36000061035156
2015-11-02,46.709999084472656
2015-11-03,48.040000915527344
2015-11-04,47.90999984741211
2015-11-05,47.58000183105469
2015-11-06,47.41999816894531
2015-11-09,46.43000030517578
2015-11-10,46.75
2015-11-11,46.459999084472656
2015-11-12,44.97999954223633
2015-11-13,44.810001373291016
2015-11-16,45.47999954223633
2015-11-17,44.709999084472656
2015-11-18,45.63999938964844
2015-11-19,45.84000015258789
2015-11-20,45.7400016784668
2015-11-23,45.7599983215332
2015-11-24,46.630001068115234
2015-11-25,46.34000015258789
2015-11-27,46.16999816894531
2015-11-30,46.2400016784668
2015-12-01,46.40999984741211
2015-12-02,45.38999938964844
2015-12-03,44.95000076293945
2015-12-04,44.95000076293945
2015-12-07,43.599998474121094
2015-12-08,42.06999969482422
2015-12-09,42.099998474121094
2015-12-10,42.130001068115234
2015-12-11,41.2400016784668
2015-12-14,41.400001525878906
2015-12-15,41.06999969482422
2015-12-16,41.86000061035156
2015-12-17,40.79999923706055
2015-12-18,40.65999984741211
2015-12-21,40.400001525878906
2015-12-22,40.63999938964844
2015-12-23,42.4900016784668
2015-12-24,42.88999938964844
2015-12-28,42.150001525878906
2015-12-29,42.869998931884766
2015-12-30,42.560001373291016
2015-12-31,42.08000183105469
2016-01-04,42.0099983215332
2016-01-05,41.119998931884766
2016-01-06,40.279998779296875
2016-01-07,39.279998779296875
2016-01-08,38.029998779296875
2016-01-11,37.81999969482422
2016-01-12,38.02000045776367
2016-01-13,37.400001525878906
2016-01-14,37.18000030517578
2016-01-15,36.0099983215332
2016-01-19,35.400001525878906
2016-01-20,35.529998779296875
2016-01-21,35.83000183105469
2016-01-22,37.02000045776367
2016-01-25,35.91999816894531
2016-01-26,37.36000061035156
2016-01-27,37.02000045776367
2016-01-28,37.52000045776367
2016-01-29,38.63999938964844
2016-02-01,38.369998931884766
2016-02-02,37.04999923706055
2016-02-03,38.43000030517578
2016-02-04,40.310001373291016
2016-02-05,40.720001220703125
2016-02-08,40.38999938964844
2016-02-09,39.59000015258789
2016-02-10,39.220001220703125
2016-02-11,39.810001373291016
2016-02-12,40.81999969482422
2016-02-16,41.93000030517578
2016-02-17,43.189998626708984
2016-02-18,43.150001525878906
2016-02-19,41.38999938964844
2016-02-22,43.29999923706055
2016-02-23,42.220001220703125
2016-02-24,41.90999984741211
2016-02-25,41.61000061035156
2016-02-26,42.290000915527344
2016-02-29,42.02000045776367
2016-03-01,42.83000183105469
2016-03-02,43.119998931884766
2016-03-03,43.5099983215332
2016-03-04,44.130001068115234
2016-03-07,45.619998931884766
2016-03-08,44.02000045776367
2016-03-09,43.95000076293945
2016-03-10,43.900001525878906
2016-03-11,45.18000030517578
2016-03-14,45.18000030517578
2016-03-15,43.90999984741211
2016-03-16,44.61000061035156
2016-03-17,45.97999954223633
2016-03-18,46.810001373291016
2016-03-21,47.209999084472656
2016-03-22,46.68000030517578
2016-03-23,44.459999084472656
2016-03-24,44.13999938964844
2016-03-28,43.90999984741211
2016-03-29,44.130001068115234
2016-03-30,44.040000915527344
2016-03-31,44.40999984741211
2016-04-01,43.90999984741211
2016-04-04,42.560001373291016
2016-04-05,42.099998474121094
2016-04-06,42.29999923706055
2016-04-07,42.119998931884766
2016-04-08,42.209999084472656
2016-04-11,42.29999923706055
2016-04-12,43.29999923706055
2016-04-13,44.45000076293945
2016-04-14,44.400001525878906
2016-04-15,44.279998779296875
2016-04-18,44.439998626708984
2016-04-19,46.02000045776367
2016-04-20,46.84000015258789
2016-04-21,46.61000061035156
2016-04-22,47.0
2016-04-25,46.150001525878906
2016-04-26,46.88999938964844
2016-04-27,47.84000015258789
2016-04-28,46.869998931884766
2016-04-29,48.810001373291016
2016-05-02,48.959999084472656
2016-05-03,48.02000045776367
2016-05-04,46.36000061035156
2016-05-05,45.84000015258789
2016-05-06,46.2599983215332
2016-05-09,45.2599983215332
2016-05-10,46.31999969482422
2016-05-11,46.52000045776367
2016-05-12,45.97999954223633
2016-05-13,45.380001068115234
2016-05-16,45.77000045776367
2016-05-17,45.88999938964844
2016-05-18,45.58000183105469
2016-05-19,44.90999984741211
2016-05-20,45.81999969482422
2016-05-23,45.90999984741211
2016-05-24,46.79999923706055
2016-05-25,48.540000915527344
2016-05-26,48.41999816894531
2016-05-27,48.13999938964844
2016-05-31,48.130001068115234
2016-06-01,48.15999984741211
2016-06-02,48.97999954223633
2016-06-03,49.15999984741211
2016-06-06,51.06999969482422
2016-06-07,51.77000045776367
2016-06-08,52.31999969482422
2016-06-09,52.27000045776367
2016-06-10,50.83000183105469
2016-06-13,49.95000076293945
2016-06-14,50.209999084472656
2016-06-15,49.91999816894531
2016-06-16,49.40999984741211
2016-06-17,50.0
2016-06-20,50.41999816894531
2016-06-21,49.77000045776367
2016-06-22,49.5099983215332
2016-06-23,50.279998779296875
2016-06-24,45.5
2016-06-27,43.0
2016-06-28,43.52000045776367
2016-06-29,44.38999938964844
2016-06-30,45.16999816894531
2016-07-01,45.45000076293945
2016-07-05,44.16999816894531
2016-07-06,44.869998931884766
2016-07-07,44.95000076293945
2016-07-08,45.790000915527344
2016-07-11,46.16999816894531
2016-07-12,47.81999969482422
2016-07-13,47.709999084472656
2016-07-14,48.599998474121094
2016-07-15,48.560001373291016
2016-07-18,48.310001373291016
2016-07-19,47.4900016784668
2016-07-20,47.93000030517578
2016-07-21,47.470001220703125
2016-07-22,47.68000030517578
2016-07-25,47.36000061035156
2016-07-26,48.599998474121094
2016-07-27,49.45000076293945
2016-07-28,49.400001525878906
2016-07-29,47.849998474121094
2016-08-01,45.959999084472656
2016-08-02,45.630001068115234
2016-08-03,46.38999938964844
2016-08-04,46.58000183105469
2016-08-05,46.88999938964844
2016-08-08,47.47999954223633
2016-08-09,47.150001525878906
2016-08-10,46.95000076293945
2016-08-11,47.81999969482422
2016-08-12,47.4900016784668
2016-08-15,48.27000045776367
2016-08-16,48.349998474121094
2016-08-17,48.599998474121094
2016-08-18,48.849998474121094
2016-08-19,49.2599983215332
2016-08-22,48.900001525878906
2016-08-23,49.2400016784668
2016-08-24,48.689998626708984
2016-08-25,48.650001525878906
2016-08-26,49.130001068115234
2016-08-29,49.41999816894531
2016-08-30,49.029998779296875
2016-08-31,48.369998931884766
2016-09-01,48.06999969482422
2016-09-02,48.77000045776367
2016-09-06,48.09000015258789
2016-09-07,47.97999954223633
2016-09-08,48.08000183105469
2016-09-09,46.2400016784668
2016-09-12,47.20000076293945
2016-09-13,46.08000183105469
2016-09-14,46.08000183105469
2016-09-15,46.77000045776367
2016-09-16,46.65999984741211
2016-09-19,47.27000045776367
2016-09-20,46.439998626708984
2016-09-21,47.119998931884766
2016-09-22,48.16999816894531
2016-09-23,46.18000030517578
2016-09-26,45.45000076293945
2016-09-27,45.81999969482422
2016-09-28,47.20000076293945
2016-09-29,47.33000183105469
2016-09-30,48.2400016784668
2016-10-03,48.189998626708984
2016-10-04,47.720001220703125
2016-10-05,48.2400016784668
2016-10-06,47.880001068115234
2016-10-07,46.75
2016-10-10,46.29999923706055
2016-10-11,45.0
2016-10-12,44.56999969482422
2016-10-13,43.689998626708984
2016-10-14,43.38999938964844
2016-10-17,43.11000061035156
2016-10-18,42.93000030517578
2016-10-19,44.45000076293945
2016-10-20,43.72999954223633
2016-10-21,43.599998474121094
2016-10-24,43.470001220703125
2016-10-25,43.189998626708984
2016-10-26,43.7599983215332
2016-10-27,43.5099983215332
2016-10-28,42.209999084472656
2016-10-31,42.349998474121094
2016-11-01,42.11000061035156
2016-11-02,41.59000015258789
2016-11-03,41.68000030517578
2016-11-04,41.349998474121094
2016-11-07,42.040000915527344
2016-11-08,41.86000061035156
2016-11-09,44.189998626708984
2016-11-10,45.939998626708984
2016-11-11,45.83000183105469
2016-11-14,45.66999816894531
2016-11-15,45.619998931884766
2016-11-16,45.63999938964844
2016-11-17,45.7400016784668
2016-11-18,45.97999954223633
2016-11-21,46.599998474121094
2016-11-22,46.779998779296875
2016-11-23,46.84000015258789
2016-11-25,46.88999938964844
2016-11-28,46.47999954223633
2016-11-29,45.040000915527344
2016-11-30,47.45000076293945
2016-12-01,49.849998474121094
2016-12-02,49.41999816894531
2016-12-05,49.0
2016-12-06,49.75
2016-12-07,51.060001373291016
2016-12-08,51.029998779296875
2016-12-09,51.720001220703125
2016-12-12,51.029998779296875
2016-12-13,50.560001373291016
2016-12-14,49.2400016784668
2016-12-15,48.970001220703125
2016-12-16,48.20000076293945
2016-12-19,48.4900016784668
2016-12-20,49.06999969482422
2016-12-21,49.380001068115234
2016-12-22,49.15999984741211
2016-12-23,48.81999969482422
2016-12-27,49.439998626708984
2016-12-28,48.5099983215332
2016-12-29,48.04999923706055
2016-12-30,48.04999923706055
2017-01-03,49.0099983215332
2017-01-04,49.560001373291016
2017-01-05,48.650001525878906
2017-01-06,48.86000061035156
2017-01-09,48.5099983215332
2017-01-10,49.0099983215332
2017-01-11,49.630001068115234
2017-01-12,49.310001373291016
2017-01-13,49.7599983215332
2017-01-17,49.529998779296875
2017-01-18,49.86000061035156
2017-01-19,50.33000183105469
2017-01-20,50.2599983215332
2017-01-23,50.0
2017-01-24,50.95000076293945
2017-01-25,51.849998474121094
2017-01-26,51.540000915527344
2017-01-27,51.439998626708984
2017-01-30,50.47999954223633
2017-01-31,49.15999984741211
2017-02-01,49.27000045776367
2017-02-02,48.189998626708984
2017-02-03,48.650001525878906
2017-02-06,48.36000061035156
2017-02-07,49.59000015258789
2017-02-08,50.630001068115234
2017-02-09,50.68000030517578
2017-02-10,50.959999084472656
2017-02-13,51.5
2017-02-14,50.93000030517578
2017-02-15,51.20000076293945
2017-02-16,50.810001373291016
2017-02-17,48.369998931884766
2017-02-21,48.380001068115234
2017-02-22,48.650001525878906
2017-02-23,46.779998779296875
2017-02-24,47.720001220703125
2017-02-27,47.939998626708984
2017-02-28,46.45000076293945
2017-03-01,48.09000015258789
2017-03-02,47.029998779296875
2017-03-03,46.52000045776367
2017-03-06,46.150001525878906
2017-03-07,46.0
2017-03-08,45.970001220703125
2017-03-09,45.220001220703125
2017-03-10,46.0
2017-03-13,46.220001220703125
2017-03-14,45.4900016784668
2017-03-15,47.18000030517578
2017-03-16,46.91999816894531
2017-03-17,46.9900016784668
2017-03-20,46.779998779296875
2017-03-21,45.810001373291016
2017-03-22,45.95000076293945
2017-03-23,46.08000183105469
2017-03-24,45.650001525878906
2017-03-27,46.970001220703125
2017-03-28,47.18000030517578
2017-03-29,47.400001525878906
2017-03-30,48.0
2017-03-31,48.41999816894531
2017-04-03,48.150001525878906
2017-04-04,47.83000183105469
2017-04-05,47.689998626708984
2017-04-06,48.790000915527344
2017-04-07,48.63999938964844
2017-04-10,49.20000076293945
2017-04-11,49.15999984741211
2017-04-12,47.720001220703125
2017-04-13,47.0
2017-04-17,47.939998626708984
2017-04-18,47.70000076293945
2017-04-19,48.08000183105469
2017-04-20,49.16999816894531
2017-04-21,48.65999984741211
2017-04-24,49.349998474121094
2017-04-25,50.599998474121094
2017-04-26,51.13999938964844
2017-04-27,50.779998779296875
2017-04-28,50.869998931884766
2017-05-01,49.650001525878906
2017-05-02,49.970001220703125
2017-05-03,50.220001220703125
2017-05-04,48.630001068115234
2017-05-05,49.97999954223633
2017-05-08,49.619998931884766
2017-05-09,49.13999938964844
2017-05-10,49.7599983215332
2017-05-11,49.16999816894531
2017-05-12,49.04999923706055
2017-05-15,49.68000030517578
2017-05-16,49.58000183105469
2017-05-17,48.34000015258789
2017-05-18,48.560001373291016
2017-05-19,49.11000061035156
2017-05-22,49.11000061035156
2017-05-23,49.470001220703125
2017-05-24,49.0
2017-05-25,47.88999938964844
2017-05-26,48.099998474121094
2017-05-30,48.29999923706055
2017-05-31,48.5
2017-06-01,49.29999923706055
2017-06-02,48.59000015258789
2017-06-05,48.560001373291016
2017-06-06,47.54999923706055
2017-06-07,46.279998779296875
2017-06-08,46.68000030517578
2017-06-09,47.29999923706055
2017-06-12,48.65999984741211
2017-06-13,48.709999084472656
2017-06-14,47.470001220703125
2017-06-15,47.45000076293945
2017-06-16,47.45000076293945
2017-06-19,47.529998779296875
2017-06-20,46.0
2017-06-21,44.040000915527344
2017-06-22,44.25
2017-06-23,44.470001220703125
2017-06-26,45.5
2017-06-27,45.310001373291016
2017-06-28,45.63999938964844
2017-06-29,45.709999084472656
2017-06-30,46.43000030517578
2017-07-03,46.939998626708984
2017-07-05,46.720001220703125
2017-07-06,46.31999969482422
2017-07-07,46.310001373291016
2017-07-10,46.380001068115234
2017-07-11,45.7599983215332
2017-07-12,46.2599983215332
2017-07-13,45.779998779296875
2017-07-14,46.16999816894531
2017-07-17,45.900001525878906
2017-07-18,46.119998931884766
2017-07-19,46.540000915527344
2017-07-20,46.59000015258789
2017-07-21,46.22999954223633
