Date,CCL
2015-10-09,49.36000061035156
2015-10-12,50.36000061035156
2015-10-13,49.869998931884766
2015-10-14,48.36000061035156
2015-10-15,50.61000061035156
2015-10-16,51.099998474121094
2015-10-19,51.86000061035156
2015-10-20,51.66999816894531
2015-10-21,51.459999084472656
2015-10-22,52.380001068115234
2015-10-23,53.58000183105469
2015-10-26,53.5099983215332
2015-10-27,53.84000015258789
2015-10-28,53.290000915527344
2015-10-29,54.08000183105469
2015-10-30,54.08000183105469
2015-11-02,53.54999923706055
2015-11-03,52.97999954223633
2015-11-04,52.79999923706055
2015-11-05,52.900001525878906
2015-11-06,53.36000061035156
2015-11-09,52.56999969482422
2015-11-10,53.130001068115234
2015-11-11,52.83000183105469
2015-11-12,52.16999816894531
2015-11-13,51.560001373291016
2015-11-16,50.77000045776367
2015-11-17,50.22999954223633
2015-11-18,50.290000915527344
2015-11-19,51.540000915527344
2015-11-20,51.58000183105469
2015-11-23,51.38999938964844
2015-11-24,50.38999938964844
2015-11-25,50.9900016784668
2015-11-27,50.84000015258789
2015-11-30,50.529998779296875
2015-12-01,51.459999084472656
2015-12-02,51.18000030517578
2015-12-03,49.310001373291016
2015-12-04,50.689998626708984
2015-12-07,50.66999816894531
2015-12-08,50.15999984741211
2015-12-09,50.310001373291016
2015-12-10,50.959999084472656
2015-12-11,50.689998626708984
2015-12-14,50.790000915527344
2015-12-15,52.15999984741211
2015-12-16,52.20000076293945
2015-12-17,50.459999084472656
2015-12-18,52.40999984741211
2015-12-21,53.939998626708984
2015-12-22,54.27000045776367
2015-12-23,54.08000183105469
2015-12-24,54.119998931884766
2015-12-28,54.189998626708984
2015-12-29,55.13999938964844
2015-12-30,55.040000915527344
2015-12-31,54.47999954223633
2016-01-04,54.20000076293945
2016-01-05,53.68000030517578
2016-01-06,53.52000045776367
2016-01-07,52.38999938964844
2016-01-08,52.04999923706055
2016-01-11,53.939998626708984
2016-01-12,54.68000030517578
2016-01-13,52.380001068115234
2016-01-14,51.939998626708984
2016-01-15,49.83000183105469
2016-01-19,49.06999969482422
2016-01-20,48.310001373291016
2016-01-21,49.56999969482422
2016-01-22,49.56999969482422
2016-01-25,48.79999923706055
2016-01-26,49.81999969482422
2016-01-27,48.04999923706055
2016-01-28,46.86000061035156
2016-01-29,48.130001068115234
2016-02-01,48.970001220703125
2016-02-02,45.08000183105469
2016-02-03,45.38999938964844
2016-02-04,45.5099983215332
2016-02-05,43.040000915527344
2016-02-08,41.91999816894531
2016-02-09,42.970001220703125
2016-02-10,43.40999984741211
2016-02-11,43.189998626708984
2016-02-12,44.060001373291016
2016-02-16,45.02000045776367
2016-02-17,45.91999816894531
2016-02-18,45.34000015258789
2016-02-19,46.38999938964844
2016-02-22,47.72999954223633
2016-02-23,48.099998474121094
2016-02-24,48.029998779296875
2016-02-25,48.5099983215332
2016-02-26,48.34000015258789
2016-02-29,47.959999084472656
2016-03-01,48.959999084472656
2016-03-02,48.15999984741211
2016-03-03,48.04999923706055
2016-03-04,47.970001220703125
2016-03-07,47.04999923706055
2016-03-08,46.36000061035156
2016-03-09,46.470001220703125
2016-03-10,46.29999923706055
2016-03-11,47.90999984741211
2016-03-14,48.119998931884766
2016-03-15,47.90999984741211
2016-03-16,48.83000183105469
2016-03-17,48.970001220703125
2016-03-18,49.630001068115234
2016-03-21,49.779998779296875
2016-03-22,48.75
2016-03-23,48.060001373291016
2016-03-24,48.91999816894531
2016-03-28,49.02000045776367
2016-03-29,49.63999938964844
2016-03-30,52.369998931884766
2016-03-31,52.77000045776367
2016-04-01,52.75
2016-04-04,53.029998779296875
2016-04-05,51.5
2016-04-06,51.9900016784668
2016-04-07,51.18000030517578
2016-04-08,51.13999938964844
2016-04-11,50.79999923706055
2016-04-12,51.22999954223633
2016-04-13,51.68000030517578
2016-04-14,51.56999969482422
2016-04-15,51.02000045776367
2016-04-18,50.84000015258789
2016-04-19,50.599998474121094
2016-04-20,50.040000915527344
2016-04-21,49.18000030517578
2016-04-22,48.5099983215332
2016-04-25,49.2400016784668
2016-04-26,49.130001068115234
2016-04-27,49.4900016784668
2016-04-28,48.709999084472656
2016-04-29,49.04999923706055
2016-05-02,49.529998779296875
2016-05-03,49.4900016784668
2016-05-04,49.15999984741211
2016-05-05,48.38999938964844
2016-05-06,49.220001220703125
2016-05-09,49.7400016784668
2016-05-10,50.38999938964844
2016-05-11,50.279998779296875
2016-05-12,51.04999923706055
2016-05-13,49.599998474121094
2016-05-16,49.9900016784668
2016-05-17,49.93000030517578
2016-05-18,50.33000183105469
2016-05-19,49.54999923706055
2016-05-20,50.029998779296875
2016-05-23,49.90999984741211
2016-05-24,50.83000183105469
2016-05-25,49.630001068115234
2016-05-26,47.59000015258789
2016-05-27,48.599998474121094
2016-05-31,47.7400016784668
2016-06-01,48.04999923706055
2016-06-02,48.33000183105469
2016-06-03,47.75
2016-06-06,47.06999969482422
2016-06-07,47.5
2016-06-08,47.68000030517578
2016-06-09,48.029998779296875
2016-06-10,47.150001525878906
2016-06-13,46.63999938964844
2016-06-14,46.52000045776367
2016-06-15,47.2599983215332
2016-06-16,47.470001220703125
2016-06-17,47.810001373291016
2016-06-20,48.5
2016-06-21,48.650001525878906
2016-06-22,48.86000061035156
2016-06-23,49.36000061035156
2016-06-24,45.650001525878906
2016-06-27,43.63999938964844
2016-06-28,43.72999954223633
2016-06-29,44.470001220703125
2016-06-30,44.20000076293945
2016-07-01,44.86000061035156
2016-07-05,43.75
2016-07-06,43.18000030517578
2016-07-07,43.81999969482422
2016-07-08,44.52000045776367
2016-07-11,45.630001068115234
2016-07-12,46.709999084472656
2016-07-13,46.650001525878906
2016-07-14,46.31999969482422
2016-07-15,45.31999969482422
2016-07-18,45.619998931884766
2016-07-19,45.130001068115234
2016-07-20,46.02000045776367
2016-07-21,45.31999969482422
2016-07-22,45.939998626708984
2016-07-25,46.310001373291016
2016-07-26,46.16999816894531
2016-07-27,46.31999969482422
2016-07-28,46.5
2016-07-29,46.720001220703125
2016-08-01,46.709999084472656
2016-08-02,45.2599983215332
2016-08-03,45.630001068115234
2016-08-04,46.15999984741211
2016-08-05,47.04999923706055
2016-08-08,46.47999954223633
2016-08-09,45.04999923706055
2016-08-10,45.439998626708984
2016-08-11,45.91999816894531
2016-08-12,46.040000915527344
2016-08-15,46.150001525878906
2016-08-16,46.58000183105469
2016-08-17,46.9900016784668
2016-08-18,46.77000045776367
2016-08-19,46.630001068115234
2016-08-22,46.90999984741211
2016-08-23,47.790000915527344
2016-08-24,47.290000915527344
2016-08-25,47.189998626708984
2016-08-26,47.099998474121094
2016-08-29,47.18000030517578
2016-08-30,47.40999984741211
2016-08-31,47.79999923706055
2016-09-01,48.70000076293945
2016-09-02,46.38999938964844
2016-09-06,45.869998931884766
2016-09-07,45.29999923706055
2016-09-08,44.86000061035156
2016-09-09,44.369998931884766
2016-09-12,45.220001220703125
2016-09-13,45.630001068115234
2016-09-14,46.22999954223633
2016-09-15,46.470001220703125
2016-09-16,46.25
2016-09-19,45.900001525878906
2016-09-20,46.189998626708984
2016-09-21,45.81999969482422
2016-09-22,46.84000015258789
2016-09-23,47.2599983215332
2016-09-26,46.470001220703125
2016-09-27,48.349998474121094
2016-09-28,48.779998779296875
2016-09-29,48.2599983215332
2016-09-30,48.81999969482422
2016-10-03,49.130001068115234
2016-10-04,49.189998626708984
2016-10-05,48.77000045776367
2016-10-06,48.83000183105469
2016-10-07,47.75
2016-10-10,47.5099983215332
2016-10-11,46.849998474121094
2016-10-12,46.70000076293945
2016-10-13,46.790000915527344
2016-10-14,46.150001525878906
2016-10-17,46.11000061035156
2016-10-18,46.52000045776367
2016-10-19,46.619998931884766
2016-10-20,47.20000076293945
2016-10-21,46.709999084472656
2016-10-24,47.0
2016-10-25,46.91999816894531
2016-10-26,47.150001525878906
2016-10-27,46.529998779296875
2016-10-28,48.45000076293945
2016-10-31,49.099998474121094
2016-11-01,48.41999816894531
2016-11-02,48.27000045776367
2016-11-03,48.31999969482422
2016-11-04,48.040000915527344
2016-11-07,48.9900016784668
2016-11-08,49.81999969482422
2016-11-09,49.36000061035156
2016-11-10,49.91999816894531
2016-11-11,49.81999969482422
2016-11-14,50.779998779296875
2016-11-15,50.970001220703125
2016-11-16,50.939998626708984
2016-11-17,51.5
2016-11-18,51.5
2016-11-21,51.2599983215332
2016-11-22,51.77000045776367
2016-11-23,52.29999923706055
2016-11-25,52.54999923706055
2016-11-28,52.060001373291016
2016-11-29,53.220001220703125
2016-11-30,51.40999984741211
2016-12-01,49.880001068115234
2016-12-02,50.400001525878906
2016-12-05,51.630001068115234
2016-12-06,52.58000183105469
2016-12-07,53.15999984741211
2016-12-08,52.91999816894531
2016-12-09,53.34000015258789
2016-12-12,52.130001068115234
2016-12-13,52.150001525878906
2016-12-14,52.40999984741211
2016-12-15,52.959999084472656
2016-12-16,51.5
2016-12-19,51.31999969482422
2016-12-20,52.4900016784668
2016-12-21,53.09000015258789
2016-12-22,52.40999984741211
2016-12-23,53.029998779296875
2016-12-27,52.63999938964844
2016-12-28,52.189998626708984
2016-12-29,51.9900016784668
2016-12-30,52.060001373291016
2017-01-03,52.13999938964844
2017-01-04,52.81999969482422
2017-01-05,53.709999084472656
2017-01-06,53.650001525878906
2017-01-09,53.689998626708984
2017-01-10,54.25
2017-01-11,54.560001373291016
2017-01-12,53.63999938964844
2017-01-13,53.459999084472656
2017-01-17,53.09000015258789
2017-01-18,53.599998474121094
2017-01-19,53.45000076293945
2017-01-20,53.29999923706055
2017-01-23,53.77000045776367
2017-01-24,54.529998779296875
2017-01-25,55.83000183105469
2017-01-26,56.93000030517578
2017-01-27,56.290000915527344
2017-01-30,55.63999938964844
2017-01-31,55.380001068115234
2017-02-01,55.470001220703125
2017-02-02,55.310001373291016
2017-02-03,55.279998779296875
2017-02-06,55.5
2017-02-07,55.45000076293945
2017-02-08,55.59000015258789
2017-02-09,56.310001373291016
2017-02-10,56.25
2017-02-13,56.459999084472656
2017-02-14,56.369998931884766
2017-02-15,56.47999954223633
2017-02-16,56.029998779296875
2017-02-17,55.400001525878906
2017-02-21,55.88999938964844
2017-02-22,55.5
2017-02-23,55.91999816894531
2017-02-24,56.029998779296875
2017-02-27,56.04999923706055
2017-02-28,55.95000076293945
2017-03-01,56.5
2017-03-02,56.56999969482422
2017-03-03,55.720001220703125
2017-03-06,55.7400016784668
2017-03-07,55.529998779296875
2017-03-08,55.529998779296875
2017-03-09,56.20000076293945
2017-03-10,57.209999084472656
2017-03-13,57.11000061035156
2017-03-14,56.9900016784668
2017-03-15,57.369998931884766
2017-03-16,57.540000915527344
2017-03-17,57.63999938964844
2017-03-20,57.7599983215332
2017-03-21,57.790000915527344
2017-03-22,58.290000915527344
2017-03-23,58.52000045776367
2017-03-24,58.599998474121094
2017-03-27,58.869998931884766
2017-03-28,59.2599983215332
2017-03-29,58.959999084472656
2017-03-30,59.290000915527344
2017-03-31,58.90999984741211
2017-04-03,58.720001220703125
2017-04-04,58.63999938964844
2017-04-05,58.79999923706055
2017-04-06,59.060001373291016
2017-04-07,58.61000061035156
2017-04-10,58.439998626708984
2017-04-11,57.779998779296875
2017-04-12,57.72999954223633
2017-04-13,57.470001220703125
2017-04-17,58.459999084472656
2017-04-18,58.369998931884766
2017-04-19,58.68000030517578
2017-04-20,59.209999084472656
2017-04-21,58.959999084472656
2017-04-24,59.619998931884766
2017-04-25,60.029998779296875
2017-04-26,60.54999923706055
2017-04-27,60.97999954223633
2017-04-28,61.77000045776367
2017-05-01,62.54999923706055
2017-05-02,62.70000076293945
2017-05-03,62.63999938964844
2017-05-04,62.970001220703125
2017-05-05,63.02000045776367
2017-05-08,62.72999954223633
2017-05-09,63.220001220703125
2017-05-10,62.13999938964844
2017-05-11,61.9900016784668
2017-05-12,61.189998626708984
2017-05-15,60.90999984741211
2017-05-16,61.20000076293945
2017-05-17,59.75
2017-05-18,61.040000915527344
2017-05-19,61.5
2017-05-22,62.04999923706055
2017-05-23,61.91999816894531
2017-05-24,62.02000045776367
2017-05-25,62.77000045776367
2017-05-26,63.36000061035156
2017-05-30,63.7400016784668
2017-05-31,64.06999969482422
2017-06-01,65.4000015258789
2017-06-02,65.47000122070312
2017-06-05,65.05999755859375
2017-06-06,64.33000183105469
2017-06-07,64.30000305175781
2017-06-08,64.33000183105469
2017-06-09,63.34000015258789
2017-06-12,63.59000015258789
2017-06-13,64.05999755859375
2017-06-14,64.76000213623047
2017-06-15,65.5
2017-06-16,65.63999938964844
2017-06-19,66.31999969482422
2017-06-20,65.69999694824219
2017-06-21,66.43000030517578
2017-06-22,65.69000244140625
2017-06-23,66.44999694824219
2017-06-26,66.0
2017-06-27,65.05000305175781
2017-06-28,66.0999984741211
2017-06-29,65.1500015258789
2017-06-30,65.56999969482422
2017-07-03,65.25
2017-07-05,66.54000091552734
2017-07-06,65.4800033569336
2017-07-07,65.83000183105469
2017-07-10,65.83999633789062
2017-07-11,65.75
2017-07-12,65.97000122070312
2017-07-13,66.16999816894531
2017-07-14,65.75
2017-07-17,67.0199966430664
2017-07-18,66.75
2017-07-19,66.7699966430664
2017-07-20,67.58000183105469
2017-07-21,67.0
2017-07-24,66.98999786376953
2017-07-25,67.1500015258789
2017-07-26,66.69999694824219
2017-07-27,66.33999633789062
2017-07-28,66.4000015258789
2017-07-31,66.77999877929688
2017-08-01,67.4800033569336
2017-08-02,67.5
2017-08-03,67.41999816894531
2017-08-04,67.80999755859375
2017-08-07,68.0
2017-08-08,68.02999877929688
2017-08-09,68.16000366210938
2017-08-10,67.37999725341797
2017-08-11,67.4800033569336
2017-08-14,68.02999877929688
2017-08-15,68.70999908447266
2017-08-16,68.87000274658203
2017-08-17,67.51000213623047
2017-08-18,67.45999908447266
2017-08-21,68.5
2017-08-22,68.29000091552734
2017-08-23,67.72000122070312
2017-08-24,68.18000030517578
2017-08-25,68.16999816894531
2017-08-28,68.55000305175781
2017-08-29,68.11000061035156
2017-08-30,68.54000091552734
2017-08-31,69.4800033569336
2017-09-01,69.12999725341797
2017-09-05,66.97000122070312
2017-09-06,66.95999908447266
2017-09-07,65.66000366210938
2017-09-08,65.56999969482422
2017-09-11,67.6500015258789
2017-09-12,68.18000030517578
2017-09-13,68.41999816894531
2017-09-14,68.73999786376953
2017-09-15,65.94000244140625
2017-09-18,65.19000244140625
2017-09-19,65.22000122070312
2017-09-20,64.4800033569336
2017-09-21,64.44999694824219
2017-09-22,64.33000183105469
2017-09-25,63.5
2017-09-26,65.31999969482422
2017-09-27,63.68000030517578
2017-09-28,64.37000274658203
2017-09-29,64.56999969482422
2017-10-02,64.43000030517578
2017-10-03,64.0999984741211
2017-10-04,65.19000244140625
2017-10-05,65.91000366210938
2017-10-06,65.62999725341797
2017-10-09,66.44999694824219
2017-10-10,67.08000183105469
2017-10-11,67.19999694824219
2017-10-12,66.86000061035156
2017-10-13,67.94000244140625
2017-10-16,68.23999786376953
2017-10-17,68.12999725341797
2017-10-18,67.45999908447266
2017-10-19,65.79000091552734
2017-10-20,65.87999725341797
2017-10-23,66.0999984741211
2017-10-24,66.41999816894531
2017-10-25,65.83999633789062
2017-10-26,66.5999984741211
2017-10-27,67.20999908447266
2017-10-30,66.0199966430664
2017-10-31,66.38999938964844
2017-11-01,64.56999969482422
2017-11-02,65.19999694824219
2017-11-03,65.43000030517578
2017-11-06,65.66999816894531
2017-11-07,66.37999725341797
2017-11-08,65.93000030517578
2017-11-09,66.18000030517578
2017-11-10,64.66000366210938
2017-11-13,65.9800033569336
2017-11-14,66.0199966430664
2017-11-15,65.77999877929688
2017-11-16,65.81999969482422
2017-11-17,66.22000122070312
2017-11-20,66.12999725341797
2017-11-21,67.0
2017-11-22,66.79000091552734
2017-11-24,66.70999908447266
2017-11-27,66.16000366210938
2017-11-28,66.51000213623047
2017-11-29,65.69999694824219
2017-11-30,65.63999938964844
2017-12-01,66.0
2017-12-04,67.25
2017-12-05,65.94000244140625
2017-12-06,66.05999755859375
2017-12-07,66.18000030517578
2017-12-08,66.91000366210938
2017-12-11,67.02999877929688
2017-12-12,66.55000305175781
2017-12-13,65.41000366210938
2017-12-14,65.18000030517578
2017-12-15,65.94999694824219
2017-12-18,66.5999984741211
2017-12-19,68.12999725341797
2017-12-20,67.69999694824219
2017-12-21,66.33999633789062
2017-12-22,66.3499984741211
2017-12-26,65.69000244140625
2017-12-27,66.76000213623047
2017-12-28,66.4800033569336
2017-12-29,66.37000274658203
2018-01-02,66.75
2018-01-03,66.9000015258789
2018-01-04,66.8499984741211
2018-01-05,66.30000305175781
2018-01-08,66.05000305175781
2018-01-09,67.62999725341797
2018-01-10,67.94999694824219
2018-01-11,68.80000305175781
2018-01-12,69.69000244140625
2018-01-16,68.5199966430664
2018-01-17,69.44999694824219
2018-01-18,69.0199966430664
2018-01-19,68.55999755859375
2018-01-22,68.86000061035156
2018-01-23,68.51000213623047
2018-01-24,71.16999816894531
2018-01-25,70.76000213623047
2018-01-26,71.6500015258789
2018-01-29,71.94000244140625
2018-01-30,71.79000091552734
2018-01-31,71.61000061035156
2018-02-01,71.11000061035156
2018-02-02,69.94999694824219
2018-02-05,68.04000091552734
2018-02-06,69.2699966430664
2018-02-07,69.12000274658203
2018-02-08,66.76000213623047
2018-02-09,67.06999969482422
2018-02-12,68.7699966430664
2018-02-13,68.75
2018-02-14,69.91999816894531
2018-02-15,69.5999984741211
2018-02-16,69.5
2018-02-20,69.44999694824219
2018-02-21,69.58000183105469
2018-02-22,68.19999694824219
2018-02-23,68.76000213623047
2018-02-26,68.63999938964844
2018-02-27,67.48999786376953
2018-02-28,66.91000366210938
2018-03-01,65.9800033569336
2018-03-02,64.97000122070312
2018-03-05,65.19000244140625
2018-03-06,66.1500015258789
2018-03-07,66.01000213623047
2018-03-08,66.7300033569336
2018-03-09,67.47000122070312
2018-03-12,67.36000061035156
2018-03-13,67.56999969482422
2018-03-14,66.95999908447266
2018-03-15,66.7300033569336
2018-03-16,66.91000366210938
2018-03-19,67.62999725341797
2018-03-20,67.8499984741211
2018-03-21,67.05999755859375
2018-03-22,66.19999694824219
2018-03-23,64.41000366210938
2018-03-26,65.80000305175781
2018-03-27,65.7300033569336
2018-03-28,64.63999938964844
2018-03-29,65.58000183105469
2018-04-02,64.62000274658203
2018-04-03,64.48999786376953
2018-04-04,64.9800033569336
2018-04-05,65.51000213623047
2018-04-06,64.51000213623047
2018-04-09,64.86000061035156
2018-04-10,63.099998474121094
2018-04-11,63.63999938964844
2018-04-12,63.75
2018-04-13,62.939998626708984
2018-04-16,64.08000183105469
2018-04-17,64.16999816894531
2018-04-18,65.2699966430664
2018-04-19,65.05999755859375
2018-04-20,65.87999725341797
2018-04-23,66.2699966430664
2018-04-24,65.54000091552734
2018-04-25,66.06999969482422
2018-04-26,64.30999755859375
2018-04-27,64.36000061035156
2018-04-30,63.060001373291016
2018-05-01,64.11000061035156
2018-05-02,62.849998474121094
2018-05-03,63.29999923706055
2018-05-04,63.56999969482422
2018-05-07,62.93000030517578
2018-05-08,63.150001525878906
2018-05-09,63.95000076293945
2018-05-10,64.05999755859375
2018-05-11,64.0199966430664
2018-05-14,64.81999969482422
2018-05-15,65.18000030517578
2018-05-16,65.45999908447266
2018-05-17,64.81999969482422
2018-05-18,64.83999633789062
2018-05-21,64.7699966430664
2018-05-22,65.05000305175781
2018-05-23,64.68000030517578
2018-05-24,64.1500015258789
2018-05-25,64.25
2018-05-29,62.54999923706055
2018-05-30,62.880001068115234
2018-05-31,62.279998779296875
2018-06-01,63.16999816894531
2018-06-04,63.34000015258789
2018-06-05,60.59000015258789
2018-06-06,61.45000076293945
2018-06-07,61.33000183105469
2018-06-08,60.939998626708984
2018-06-11,61.13999938964844
2018-06-12,62.16999816894531
2018-06-13,63.83000183105469
2018-06-14,64.19999694824219
2018-06-15,65.18000030517578
2018-06-18,64.44999694824219
2018-06-19,63.470001220703125
2018-06-20,63.0
2018-06-21,62.400001525878906
2018-06-22,63.529998779296875
2018-06-25,58.540000915527344
2018-06-26,59.7599983215332
2018-06-27,58.06999969482422
2018-06-28,57.15999984741211
2018-06-29,57.310001373291016
2018-07-02,57.150001525878906
2018-07-03,56.7599983215332
2018-07-05,56.88999938964844
2018-07-06,57.54999923706055
2018-07-09,57.939998626708984
2018-07-10,58.81999969482422
2018-07-11,57.9900016784668
2018-07-12,58.400001525878906
2018-07-13,58.04999923706055
2018-07-16,58.400001525878906
2018-07-17,58.59000015258789
2018-07-18,59.529998779296875
2018-07-19,58.86000061035156
2018-07-20,58.13999938964844
2018-07-23,58.150001525878906
2018-07-24,57.75
2018-07-25,57.77000045776367
2018-07-26,57.66999816894531
2018-07-27,58.220001220703125
2018-07-30,58.72999954223633
2018-07-31,59.2400016784668
2018-08-01,58.619998931884766
2018-08-02,58.849998474121094
2018-08-03,59.04999923706055
2018-08-06,58.40999984741211
2018-08-07,58.689998626708984
2018-08-08,58.599998474121094
2018-08-09,59.34000015258789
2018-08-10,59.599998474121094
2018-08-13,58.9900016784668
2018-08-14,59.31999969482422
2018-08-15,59.20000076293945
2018-08-16,59.83000183105469
2018-08-17,60.58000183105469
2018-08-20,60.75
2018-08-21,61.45000076293945
2018-08-22,61.869998931884766
2018-08-23,61.0
2018-08-24,61.22999954223633
2018-08-27,61.70000076293945
2018-08-28,61.7400016784668
2018-08-29,62.310001373291016
2018-08-30,61.58000183105469
2018-08-31,61.4900016784668
2018-09-04,61.20000076293945
2018-09-05,60.95000076293945
2018-09-06,61.7400016784668
2018-09-07,62.060001373291016
2018-09-10,61.9900016784668
2018-09-11,61.86000061035156
2018-09-12,62.529998779296875
2018-09-13,62.70000076293945
2018-09-14,63.95000076293945
2018-09-17,64.81999969482422
2018-09-18,65.66999816894531
2018-09-19,66.20999908447266
2018-09-20,66.94000244140625
2018-09-21,67.16999816894531
2018-09-24,66.80999755859375
2018-09-25,66.5999984741211
2018-09-26,66.9800033569336
2018-09-27,63.7400016784668
2018-09-28,63.77000045776367
2018-10-01,63.54999923706055
2018-10-02,63.119998931884766
2018-10-03,62.619998931884766
2018-10-04,61.689998626708984
2018-10-05,60.58000183105469
2018-10-08,61.09000015258789
2018-10-09,60.52000045776367
2018-10-10,59.060001373291016
2018-10-11,57.849998474121094
2018-10-12,58.2400016784668
2018-10-15,57.720001220703125
2018-10-16,59.09000015258789
2018-10-17,59.0
2018-10-18,57.540000915527344
2018-10-19,57.22999954223633
2018-10-22,56.47999954223633
2018-10-23,57.22999954223633
2018-10-24,54.75
2018-10-25,55.849998474121094
2018-10-26,54.27000045776367
2018-10-29,54.06999969482422
2018-10-30,54.13999938964844
2018-10-31,56.040000915527344
2018-11-01,57.75
2018-11-02,57.06999969482422
2018-11-05,56.86000061035156
2018-11-06,57.25
2018-11-07,58.66999816894531
2018-11-08,58.119998931884766
2018-11-09,58.540000915527344
2018-11-12,57.77000045776367
2018-11-13,58.900001525878906
2018-11-14,59.2400016784668
2018-11-15,59.849998474121094
2018-11-16,59.959999084472656
2018-11-19,59.04999923706055
2018-11-20,59.880001068115234
2018-11-21,60.040000915527344
2018-11-23,60.75
2018-11-26,61.400001525878906
2018-11-27,60.54999923706055
2018-11-28,61.939998626708984
2018-11-29,60.72999954223633
2018-11-30,60.290000915527344
2018-12-03,61.08000183105469
2018-12-04,58.29999923706055
2018-12-06,58.900001525878906
2018-12-07,56.72999954223633
2018-12-10,56.349998474121094
2018-12-11,56.06999969482422
2018-12-12,56.52000045776367
2018-12-13,56.59000015258789
2018-12-14,56.33000183105469
2018-12-17,56.34000015258789
2018-12-18,56.209999084472656
2018-12-19,55.0099983215332
2018-12-20,49.790000915527344
2018-12-21,47.86000061035156
2018-12-24,46.209999084472656
2018-12-26,47.5
2018-12-27,48.130001068115234
2018-12-28,48.68000030517578
2018-12-31,49.29999923706055
2019-01-02,49.849998474121094
2019-01-03,47.369998931884766
2019-01-04,50.04999923706055
2019-01-07,50.63999938964844
2019-01-08,51.900001525878906
2019-01-09,51.9900016784668
2019-01-10,52.290000915527344
2019-01-11,52.400001525878906
2019-01-14,52.20000076293945
2019-01-15,52.91999816894531
2019-01-16,52.72999954223633
2019-01-17,53.540000915527344
2019-01-18,54.880001068115234
2019-01-22,54.52000045776367
2019-01-23,54.27000045776367
2019-01-24,55.02000045776367
2019-01-25,55.5099983215332
2019-01-28,56.400001525878906
2019-01-29,56.2599983215332
2019-01-30,57.43000030517578
2019-01-31,57.58000183105469
2019-02-01,57.709999084472656
2019-02-04,58.18000030517578
2019-02-05,58.560001373291016
2019-02-06,58.310001373291016
2019-02-07,56.959999084472656
2019-02-08,56.630001068115234
2019-02-11,56.81999969482422
2019-02-12,56.56999969482422
2019-02-13,57.04999923706055
2019-02-14,57.099998474121094
2019-02-15,57.25
2019-02-19,58.29999923706055
2019-02-20,58.849998474121094
2019-02-21,58.27000045776367
2019-02-22,58.81999969482422
2019-02-25,58.56999969482422
2019-02-26,58.25
2019-02-27,57.68000030517578
2019-02-28,57.7599983215332
2019-03-01,57.84000015258789
2019-03-04,56.560001373291016
2019-03-05,57.11000061035156
2019-03-06,56.150001525878906
2019-03-07,55.380001068115234
2019-03-08,54.970001220703125
2019-03-11,55.43000030517578
2019-03-12,55.2599983215332
2019-03-13,56.09000015258789
2019-03-14,56.43000030517578
2019-03-15,56.61000061035156
2019-03-18,57.349998474121094
2019-03-19,57.119998931884766
2019-03-20,56.529998779296875
2019-03-21,57.2599983215332
2019-03-22,56.41999816894531
2019-03-25,56.650001525878906
2019-03-26,51.709999084472656
2019-03-27,50.65999984741211
2019-03-28,50.34000015258789
2019-03-29,50.720001220703125
2019-04-01,52.189998626708984
2019-04-02,52.369998931884766
2019-04-03,53.189998626708984
2019-04-04,53.099998474121094
