Date,INVH
2023-05-11,34.029998779296875
2023-05-12,34.0099983215332
2023-05-15,34.08000183105469
2023-05-16,33.209999084472656
2023-05-17,33.599998474121094
2023-05-18,33.540000915527344
2023-05-19,33.529998779296875
2023-05-22,33.63999938964844
2023-05-23,33.310001373291016
2023-05-24,32.939998626708984
2023-05-25,32.900001525878906
2023-05-26,33.38999938964844
2023-05-30,33.59000015258789
2023-05-31,33.880001068115234
2023-06-01,33.849998474121094
2023-06-02,34.4900016784668
2023-06-05,34.470001220703125
2023-06-06,34.20000076293945
2023-06-07,34.459999084472656
2023-06-08,34.75
2023-06-09,34.290000915527344
2023-06-12,33.61000061035156
2023-06-13,34.02000045776367
2023-06-14,34.040000915527344
2023-06-15,34.34000015258789
2023-06-16,34.400001525878906
2023-06-20,34.38999938964844
2023-06-21,34.18000030517578
2023-06-22,33.56999969482422
2023-06-23,32.7400016784668
2023-06-26,33.599998474121094
2023-06-27,34.06999969482422
2023-06-28,34.2599983215332
2023-06-29,34.130001068115234
2023-06-30,34.400001525878906
2023-07-03,34.86000061035156
2023-07-05,34.65999984741211
2023-07-06,34.75
2023-07-07,34.7400016784668
2023-07-10,34.75
2023-07-11,35.25
2023-07-12,35.29999923706055
2023-07-13,35.5
2023-07-14,35.400001525878906
2023-07-17,35.33000183105469
2023-07-18,34.83000183105469
2023-07-19,35.29999923706055
2023-07-20,35.66999816894531
2023-07-21,36.13999938964844
2023-07-24,36.15999984741211
2023-07-25,35.54999923706055
2023-07-26,35.52000045776367
2023-07-27,34.88999938964844
2023-07-28,35.470001220703125
2023-07-31,35.5
2023-08-01,35.36000061035156
2023-08-02,35.439998626708984
2023-08-03,35.15999984741211
2023-08-04,34.7599983215332
2023-08-07,34.93000030517578
2023-08-08,34.95000076293945
2023-08-09,34.61000061035156
2023-08-10,34.52000045776367
2023-08-11,34.70000076293945
2023-08-14,34.459999084472656
2023-08-15,34.22999954223633
2023-08-16,34.06999969482422
2023-08-17,33.52000045776367
2023-08-18,33.459999084472656
2023-08-21,32.869998931884766
2023-08-22,33.189998626708984
2023-08-23,33.779998779296875
2023-08-24,33.599998474121094
2023-08-25,33.75
2023-08-28,33.75
2023-08-29,34.040000915527344
2023-08-30,34.38999938964844
2023-08-31,34.09000015258789
2023-09-01,34.18000030517578
2023-09-05,33.869998931884766
2023-09-06,33.959999084472656
2023-09-07,34.209999084472656
2023-09-08,33.880001068115234
2023-09-11,34.06999969482422
2023-09-12,34.33000183105469
2023-09-13,34.290000915527344
2023-09-14,35.150001525878906
2023-09-15,35.290000915527344
2023-09-18,34.68000030517578
2023-09-19,34.060001373291016
2023-09-20,33.959999084472656
2023-09-21,33.0099983215332
2023-09-22,32.68000030517578
2023-09-25,32.5
2023-09-26,32.0
2023-09-27,31.700000762939453
2023-09-28,31.760000228881836
2023-09-29,31.690000534057617
2023-10-02,31.290000915527344
2023-10-03,31.06999969482422
2023-10-04,31.56999969482422
2023-10-05,31.65999984741211
2023-10-06,31.969999313354492
2023-10-09,32.189998626708984
2023-10-10,31.950000762939453
2023-10-11,32.93000030517578
2023-10-12,32.65999984741211
2023-10-13,32.540000915527344
2023-10-16,32.689998626708984
2023-10-17,32.720001220703125
2023-10-18,32.20000076293945
2023-10-19,31.559999465942383
2023-10-20,31.190000534057617
2023-10-23,30.600000381469727
2023-10-24,31.110000610351562
2023-10-25,30.31999969482422
2023-10-26,29.049999237060547
2023-10-27,28.799999237060547
2023-10-30,29.270000457763672
2023-10-31,29.690000534057617
2023-11-01,29.75
2023-11-02,30.780000686645508
2023-11-03,31.969999313354492
2023-11-06,31.709999084472656
2023-11-07,31.239999771118164
2023-11-08,31.489999771118164
2023-11-09,31.209999084472656
2023-11-10,31.68000030517578
2023-11-13,31.510000228881836
2023-11-14,33.439998626708984
2023-11-15,33.2400016784668
2023-11-16,33.540000915527344
2023-11-17,33.529998779296875
2023-11-20,33.5
2023-11-21,33.15999984741211
2023-11-22,33.369998931884766
2023-11-24,33.36000061035156
2023-11-27,33.38999938964844
2023-11-28,33.290000915527344
2023-11-29,32.959999084472656
2023-11-30,33.36000061035156
2023-12-01,34.029998779296875
2023-12-04,33.790000915527344
2023-12-05,33.290000915527344
2023-12-06,32.959999084472656
2023-12-07,32.75
2023-12-08,33.08000183105469
2023-12-11,33.279998779296875
2023-12-12,33.540000915527344
2023-12-13,34.849998474121094
2023-12-14,35.290000915527344
2023-12-15,34.209999084472656
2023-12-18,34.27000045776367
2023-12-19,34.56999969482422
2023-12-20,33.970001220703125
2023-12-21,34.220001220703125
2023-12-22,34.22999954223633
2023-12-26,34.290000915527344
2023-12-27,34.40999984741211
2023-12-28,34.70000076293945
2023-12-29,34.11000061035156
2024-01-02,34.619998931884766
2024-01-03,34.06999969482422
2024-01-04,33.97999954223633
2024-01-05,33.86000061035156
2024-01-08,34.22999954223633
2024-01-09,33.900001525878906
2024-01-10,34.16999816894531
2024-01-11,33.86000061035156
2024-01-12,33.79999923706055
2024-01-16,33.540000915527344
2024-01-17,33.11000061035156
2024-01-18,33.04999923706055
2024-01-19,33.68000030517578
2024-01-22,34.18000030517578
2024-01-23,33.72999954223633
2024-01-24,33.119998931884766
2024-01-25,33.2599983215332
2024-01-26,33.25
2024-01-29,33.31999969482422
2024-01-30,33.08000183105469
2024-01-31,32.93000030517578
2024-02-01,33.45000076293945
2024-02-02,33.02000045776367
2024-02-05,32.220001220703125
2024-02-06,32.720001220703125
2024-02-07,32.560001373291016
2024-02-08,32.689998626708984
2024-02-09,33.06999969482422
2024-02-12,32.900001525878906
2024-02-13,32.2599983215332
2024-02-14,32.33000183105469
2024-02-15,32.86000061035156
2024-02-16,32.70000076293945
2024-02-20,32.77000045776367
2024-02-21,33.20000076293945
2024-02-22,33.119998931884766
2024-02-23,33.279998779296875
2024-02-26,33.310001373291016
2024-02-27,33.529998779296875
2024-02-28,33.650001525878906
2024-02-29,34.06999969482422
2024-03-01,34.540000915527344
2024-03-04,35.40999984741211
2024-03-05,34.869998931884766
2024-03-06,34.91999816894531
2024-03-07,34.61000061035156
2024-03-08,35.119998931884766
2024-03-11,35.11000061035156
2024-03-12,35.20000076293945
2024-03-13,35.220001220703125
2024-03-14,34.869998931884766
2024-03-15,34.959999084472656
2024-03-18,34.619998931884766
2024-03-19,34.689998626708984
2024-03-20,34.84000015258789
2024-03-21,35.099998474121094
2024-03-22,34.59000015258789
2024-03-25,34.380001068115234
2024-03-26,34.27000045776367
2024-03-27,34.900001525878906
2024-03-28,35.61000061035156
2024-04-01,35.06999969482422
2024-04-02,34.790000915527344
2024-04-03,34.7400016784668
2024-04-04,34.400001525878906
2024-04-05,34.77000045776367
2024-04-08,35.34000015258789
2024-04-09,35.56999969482422
2024-04-10,34.869998931884766
2024-04-11,34.61000061035156
2024-04-12,33.91999816894531
2024-04-15,33.560001373291016
2024-04-16,33.040000915527344
2024-04-17,33.06999969482422
2024-04-18,33.400001525878906
2024-04-19,33.56999969482422
2024-04-22,33.779998779296875
2024-04-23,34.130001068115234
2024-04-24,34.310001373291016
2024-04-25,34.47999954223633
2024-04-26,34.720001220703125
2024-04-29,34.58000183105469
2024-04-30,34.20000076293945
2024-05-01,34.08000183105469
2024-05-02,34.5
2024-05-03,34.38999938964844
2024-05-06,34.79999923706055
2024-05-07,34.97999954223633
2024-05-08,34.70000076293945
2024-05-09,34.97999954223633
2024-05-10,34.779998779296875
2024-05-13,34.75
2024-05-14,34.97999954223633
2024-05-15,35.650001525878906
2024-05-16,35.209999084472656
2024-05-17,35.45000076293945
2024-05-20,35.43000030517578
2024-05-21,35.18000030517578
2024-05-22,34.97999954223633
2024-05-23,34.52000045776367
2024-05-24,34.47999954223633
2024-05-28,34.06999969482422
2024-05-29,33.779998779296875
2024-05-30,34.029998779296875
2024-05-31,34.790000915527344
2024-06-03,34.70000076293945
2024-06-04,34.95000076293945
2024-06-05,34.72999954223633
2024-06-06,34.86000061035156
2024-06-07,35.0099983215332
2024-06-10,35.310001373291016
2024-06-11,35.099998474121094
2024-06-12,35.04999923706055
2024-06-13,35.029998779296875
2024-06-14,35.5
2024-06-17,35.5099983215332
2024-06-18,35.72999954223633
2024-06-20,35.59000015258789
2024-06-21,35.41999816894531
2024-06-24,35.849998474121094
2024-06-25,35.540000915527344
2024-06-26,35.11000061035156
2024-06-27,35.34000015258789
2024-06-28,35.88999938964844
2024-07-01,35.779998779296875
2024-07-02,36.04999923706055
2024-07-03,36.0099983215332
2024-07-05,36.040000915527344
2024-07-08,36.130001068115234
2024-07-09,36.099998474121094
2024-07-10,35.84000015258789
2024-07-11,35.439998626708984
2024-07-12,35.369998931884766
2024-07-15,35.279998779296875
2024-07-16,35.83000183105469
2024-07-17,35.75
2024-07-18,35.91999816894531
2024-07-19,35.91999816894531
2024-07-22,36.29999923706055
2024-07-23,36.4900016784668
2024-07-24,35.970001220703125
2024-07-25,33.20000076293945
2024-07-26,34.06999969482422
2024-07-29,34.279998779296875
2024-07-30,34.9900016784668
2024-07-31,35.27000045776367
2024-08-01,35.529998779296875
2024-08-02,35.59000015258789
2024-08-05,34.66999816894531
2024-08-06,35.59000015258789
2024-08-07,35.220001220703125
2024-08-08,35.45000076293945
2024-08-09,35.689998626708984
2024-08-12,35.25
2024-08-13,35.27000045776367
2024-08-14,35.119998931884766
2024-08-15,35.2599983215332
2024-08-16,35.279998779296875
2024-08-19,35.630001068115234
2024-08-20,35.68000030517578
2024-08-21,35.9900016784668
2024-08-22,35.939998626708984
2024-08-23,36.150001525878906
2024-08-26,35.83000183105469
2024-08-27,36.38999938964844
2024-08-28,36.45000076293945
2024-08-29,36.220001220703125
2024-08-30,36.84000015258789
2024-09-03,37.27000045776367
2024-09-04,37.220001220703125
2024-09-05,37.279998779296875
2024-09-06,35.95000076293945
2024-09-09,35.689998626708984
2024-09-10,36.09000015258789
2024-09-11,36.0
2024-09-12,36.279998779296875
2024-09-13,37.02000045776367
2024-09-16,36.77000045776367
2024-09-17,36.11000061035156
2024-09-18,35.86000061035156
2024-09-19,36.040000915527344
2024-09-20,36.040000915527344
2024-09-23,36.5
2024-09-24,35.54999923706055
2024-09-25,35.58000183105469
2024-09-26,35.0099983215332
2024-09-27,35.0
2024-09-30,35.2599983215332
2024-10-01,34.689998626708984
2024-10-02,34.380001068115234
2024-10-03,34.150001525878906
2024-10-04,34.540000915527344
2024-10-07,34.0
2024-10-08,33.189998626708984
2024-10-09,33.27000045776367
2024-10-10,33.540000915527344
2024-10-11,33.75
2024-10-14,33.7599983215332
2024-10-15,33.459999084472656
2024-10-16,34.2400016784668
2024-10-17,34.16999816894531
2024-10-18,34.130001068115234
2024-10-21,33.709999084472656
2024-10-22,34.02000045776367
2024-10-23,34.709999084472656
2024-10-24,34.31999969482422
2024-10-25,33.599998474121094
2024-10-28,33.560001373291016
2024-10-29,33.209999084472656
2024-10-30,33.22999954223633
2024-10-31,31.40999984741211
2024-11-01,31.399999618530273
2024-11-04,31.790000915527344
2024-11-05,32.2599983215332
2024-11-06,33.36000061035156
2024-11-07,33.29999923706055
2024-11-08,33.70000076293945
2024-11-11,33.83000183105469
2024-11-12,33.43000030517578
2024-11-13,33.90999984741211
2024-11-14,33.540000915527344
2024-11-15,33.790000915527344
2024-11-18,34.150001525878906
2024-11-19,34.029998779296875
2024-11-20,33.70000076293945
2024-11-21,33.81999969482422
2024-11-22,33.880001068115234
2024-11-25,33.84000015258789
2024-11-26,34.15999984741211
2024-11-27,34.61000061035156
2024-11-29,34.25
2024-12-02,33.900001525878906
2024-12-03,33.59000015258789
2024-12-04,33.939998626708984
2024-12-05,33.58000183105469
2024-12-06,33.4900016784668
2024-12-09,33.68000030517578
2024-12-10,33.310001373291016
2024-12-11,33.290000915527344
2024-12-12,33.18000030517578
2024-12-13,33.06999969482422
2024-12-16,33.130001068115234
2024-12-17,32.400001525878906
2024-12-18,31.610000610351562
2024-12-19,31.719999313354492
2024-12-20,32.13999938964844
2024-12-23,32.22999954223633
2024-12-24,32.619998931884766
2024-12-26,32.290000915527344
2024-12-27,32.099998474121094
2024-12-30,31.829999923706055
2024-12-31,31.969999313354492
2025-01-02,31.43000030517578
2025-01-03,31.93000030517578
2025-01-06,31.190000534057617
2025-01-07,30.959999084472656
2025-01-08,30.670000076293945
2025-01-10,30.280000686645508
2025-01-13,30.940000534057617
2025-01-14,30.93000030517578
2025-01-15,30.5
2025-01-16,31.079999923706055
2025-01-17,31.31999969482422
2025-01-21,31.200000762939453
2025-01-22,30.739999771118164
2025-01-23,30.520000457763672
2025-01-24,30.510000228881836
2025-01-27,31.049999237060547
2025-01-28,31.09000015258789
2025-01-29,30.670000076293945
2025-01-30,30.989999771118164
2025-01-31,31.149999618530273
2025-02-03,31.049999237060547
2025-02-04,31.299999237060547
2025-02-05,31.520000457763672
2025-02-06,31.610000610351562
2025-02-07,31.6200008392334
2025-02-10,31.670000076293945
2025-02-11,31.559999465942383
2025-02-12,31.510000228881836
2025-02-13,31.829999923706055
2025-02-14,31.43000030517578
2025-02-18,31.899999618530273
2025-02-19,31.75
2025-02-20,32.2400016784668
2025-02-21,31.889999389648438
2025-02-24,31.780000686645508
2025-02-25,32.099998474121094
2025-02-26,31.56999969482422
2025-02-27,33.31999969482422
2025-02-28,34.0099983215332
2025-03-03,34.369998931884766
2025-03-04,33.88999938964844
2025-03-05,34.06999969482422
2025-03-06,33.790000915527344
2025-03-07,34.189998626708984
2025-03-10,34.2599983215332
2025-03-11,33.880001068115234
2025-03-12,33.099998474121094
2025-03-13,32.88999938964844
2025-03-14,33.47999954223633
2025-03-17,33.810001373291016
2025-03-18,34.040000915527344
2025-03-19,33.849998474121094
2025-03-20,34.040000915527344
2025-03-21,33.869998931884766
2025-03-24,34.2400016784668
2025-03-25,34.06999969482422
2025-03-26,34.369998931884766
2025-03-27,34.15999984741211
2025-03-28,34.470001220703125
2025-03-31,34.849998474121094
2025-04-01,34.54999923706055
2025-04-02,34.630001068115234
2025-04-03,33.9900016784668
2025-04-04,32.540000915527344
2025-04-07,31.440000534057617
2025-04-08,30.530000686645508
2025-04-09,32.27000045776367
2025-04-10,31.639999389648438
2025-04-11,32.119998931884766
2025-04-14,32.70000076293945
2025-04-15,32.970001220703125
2025-04-16,33.040000915527344
2025-04-17,33.619998931884766
2025-04-21,33.400001525878906
2025-04-22,34.04999923706055
2025-04-23,33.95000076293945
2025-04-24,33.869998931884766
2025-04-25,33.779998779296875
2025-04-28,34.0099983215332
2025-04-29,33.650001525878906
2025-04-30,34.189998626708984
2025-05-01,35.11000061035156
2025-05-02,35.470001220703125
2025-05-05,34.9900016784668
2025-05-06,34.900001525878906
2025-05-07,34.900001525878906
2025-05-08,34.56999969482422
2025-05-09,34.77000045776367
2025-05-12,34.4900016784668
2025-05-13,33.72999954223633
2025-05-14,33.470001220703125
2025-05-15,34.029998779296875
2025-05-16,34.41999816894531
2025-05-19,34.400001525878906
2025-05-20,34.31999969482422
2025-05-21,33.58000183105469
2025-05-22,33.099998474121094
2025-05-23,33.0099983215332
2025-05-27,33.380001068115234
2025-05-28,33.20000076293945
2025-05-29,33.5
2025-05-30,33.70000076293945
2025-06-02,33.66999816894531
2025-06-03,33.45000076293945
2025-06-04,33.2400016784668
2025-06-05,32.939998626708984
2025-06-06,33.189998626708984
2025-06-09,33.189998626708984
2025-06-10,33.619998931884766
2025-06-11,33.31999969482422
2025-06-12,33.72999954223633
2025-06-13,33.540000915527344
2025-06-16,33.380001068115234
2025-06-17,33.529998779296875
2025-06-18,33.75
2025-06-20,33.72999954223633
2025-06-23,34.02000045776367
2025-06-24,33.83000183105469
2025-06-25,32.959999084472656
2025-06-26,32.91999816894531
2025-06-27,32.720001220703125
2025-06-30,32.79999923706055
2025-07-01,32.779998779296875
2025-07-02,32.5099983215332
2025-07-03,32.619998931884766
2025-07-07,32.310001373291016
2025-07-08,32.22999954223633
2025-07-09,32.27000045776367
2025-07-10,32.380001068115234
2025-07-11,32.349998474121094
2025-07-14,32.310001373291016
2025-07-15,31.860000610351562
2025-07-16,32.209999084472656
2025-07-17,32.2599983215332
2025-07-18,32.2400016784668
2025-07-21,32.060001373291016
2025-07-22,32.599998474121094
2025-07-23,32.47999954223633
2025-07-24,32.119998931884766
2025-07-25,31.90999984741211
2025-07-28,31.219999313354492
2025-07-29,32.0
2025-07-30,31.3799991607666
2025-07-31,30.649999618530273
2025-08-01,30.34000015258789
2025-08-04,30.190000534057617
2025-08-05,30.459999084472656
2025-08-06,30.260000228881836
2025-08-07,30.219999313354492
2025-08-08,29.950000762939453
2025-08-11,29.899999618530273
2025-08-12,30.030000686645508
2025-08-13,30.540000915527344
2025-08-14,30.25
2025-08-15,30.540000915527344
2025-08-18,29.950000762939453
2025-08-19,30.5
2025-08-20,30.549999237060547
2025-08-21,30.579999923706055
2025-08-22,31.260000228881836
2025-08-25,30.799999237060547
2025-08-26,30.68000030517578
2025-08-27,31.1299991607666
2025-08-28,30.940000534057617
2025-08-29,31.290000915527344
2025-09-02,30.329999923706055
2025-09-03,30.229999542236328
2025-09-04,30.350000381469727
2025-09-05,30.25
2025-09-08,30.100000381469727
2025-09-09,30.290000915527344
2025-09-10,30.010000228881836
2025-09-11,30.6200008392334
2025-09-12,30.209999084472656
2025-09-15,29.649999618530273
2025-09-16,29.530000686645508
2025-09-17,29.639999389648438
2025-09-18,29.520000457763672
2025-09-19,29.639999389648438
2025-09-22,29.690000534057617
2025-09-23,29.690000534057617
2025-09-24,29.209999084472656
2025-09-25,28.899999618530273
2025-09-26,29.18000030517578
2025-09-29,29.040000915527344
2025-09-30,29.329999923706055
2025-10-01,29.010000228881836
2025-10-02,28.700000762939453
2025-10-03,28.639999389648438
2025-10-06,28.219999313354492
2025-10-07,28.139999389648438
2025-10-08,28.18000030517578
2025-10-09,28.0
2025-10-10,27.940000534057617
2025-10-13,28.25
2025-10-14,28.510000228881836
2025-10-15,28.420000076293945
2025-10-16,28.450000762939453
2025-10-17,28.520000457763672
2025-10-20,28.600000381469727
2025-10-21,28.690000534057617
2025-10-22,28.889999389648438
2025-10-23,28.90999984741211
2025-10-24,28.8700008392334
2025-10-27,28.8799991607666
2025-10-28,28.190000534057617
2025-10-29,27.469999313354492
2025-10-30,28.40999984741211
2025-10-31,28.149999618530273
2025-11-03,28.360000610351562
2025-11-04,28.6200008392334
2025-11-05,28.3799991607666
2025-11-06,27.809999465942383
2025-11-07,28.010000228881836
2025-11-10,28.040000915527344
2025-11-11,28.639999389648438
2025-11-12,28.90999984741211
2025-11-13,28.260000228881836
2025-11-14,28.389999389648438
2025-11-17,28.040000915527344
2025-11-18,27.540000915527344
2025-11-19,27.450000762939453
2025-11-20,27.950000762939453
2025-11-21,28.190000534057617
2025-11-24,28.139999389648438
2025-11-25,28.040000915527344
2025-11-26,27.93000030517578
2025-11-28,28.200000762939453
2025-12-01,27.790000915527344
2025-12-02,27.899999618530273
2025-12-03,27.65999984741211
2025-12-04,27.3799991607666
2025-12-05,27.139999389648438
2025-12-08,26.65999984741211
2025-12-09,26.09000015258789
2025-12-10,26.479999542236328
2025-12-11,26.549999237060547
2025-12-12,26.350000381469727
2025-12-15,26.899999618530273
2025-12-16,26.84000015258789
2025-12-17,27.360000610351562
2025-12-18,27.40999984741211
2025-12-19,27.049999237060547
2025-12-22,27.34000015258789
2025-12-23,26.889999389648438
2025-12-24,27.31999969482422
2025-12-26,27.450000762939453
2025-12-29,27.739999771118164
2025-12-30,27.959999084472656
