Date,DAL
2015-07-01,40.27000045776367
2015-07-02,40.0
2015-07-06,40.47999954223633
2015-07-07,41.18000030517578
2015-07-08,40.16999816894531
2015-07-09,40.54999923706055
2015-07-10,42.459999084472656
2015-07-13,43.369998931884766
2015-07-14,43.65999984741211
2015-07-15,43.9900016784668
2015-07-16,44.470001220703125
2015-07-17,44.939998626708984
2015-07-20,44.09000015258789
2015-07-21,44.650001525878906
2015-07-22,45.220001220703125
2015-07-23,45.15999984741211
2015-07-24,44.099998474121094
2015-07-27,43.93000030517578
2015-07-28,44.90999984741211
2015-07-29,44.18000030517578
2015-07-30,44.029998779296875
2015-07-31,44.34000015258789
2015-08-03,45.72999954223633
2015-08-04,46.349998474121094
2015-08-05,46.29999923706055
2015-08-06,46.040000915527344
2015-08-07,46.349998474121094
2015-08-10,46.31999969482422
2015-08-11,47.099998474121094
2015-08-12,46.599998474121094
2015-08-13,47.45000076293945
2015-08-14,47.630001068115234
2015-08-17,47.9900016784668
2015-08-18,47.36000061035156
2015-08-19,47.08000183105469
2015-08-20,45.709999084472656
2015-08-21,43.599998474121094
2015-08-24,42.150001525878906
2015-08-25,41.369998931884766
2015-08-26,43.70000076293945
2015-08-27,43.86000061035156
2015-08-28,43.939998626708984
2015-08-31,43.779998779296875
2015-09-01,43.77000045776367
2015-09-02,45.9900016784668
2015-09-03,45.060001373291016
2015-09-04,45.400001525878906
2015-09-08,46.59000015258789
2015-09-09,46.0099983215332
2015-09-10,46.4900016784668
2015-09-11,46.91999816894531
2015-09-14,46.88999938964844
2015-09-15,46.88999938964844
2015-09-16,47.09000015258789
2015-09-17,47.4900016784668
2015-09-18,46.66999816894531
2015-09-21,47.25
2015-09-22,46.459999084472656
2015-09-23,46.59000015258789
2015-09-24,45.90999984741211
2015-09-25,46.040000915527344
2015-09-28,44.65999984741211
2015-09-29,44.040000915527344
2015-09-30,44.869998931884766
2015-10-01,45.40999984741211
2015-10-02,44.869998931884766
2015-10-05,46.959999084472656
2015-10-06,45.09000015258789
2015-10-07,45.9900016784668
2015-10-08,45.959999084472656
2015-10-09,47.209999084472656
2015-10-12,48.5
2015-10-13,47.72999954223633
2015-10-14,48.59000015258789
2015-10-15,48.93000030517578
2015-10-16,49.119998931884766
2015-10-19,50.27000045776367
2015-10-20,50.150001525878906
2015-10-21,49.439998626708984
2015-10-22,50.810001373291016
2015-10-23,51.0
2015-10-26,51.31999969482422
2015-10-27,50.869998931884766
2015-10-28,50.13999938964844
2015-10-29,50.5
2015-10-30,50.84000015258789
2015-11-02,50.70000076293945
2015-11-03,51.0
2015-11-04,50.65999984741211
2015-11-05,50.540000915527344
2015-11-06,51.20000076293945
2015-11-09,50.630001068115234
2015-11-10,50.29999923706055
2015-11-11,49.97999954223633
2015-11-12,49.97999954223633
2015-11-13,48.9900016784668
2015-11-16,47.93000030517578
2015-11-17,47.77000045776367
2015-11-18,47.75
2015-11-19,48.5099983215332
2015-11-20,48.7599983215332
2015-11-23,48.7400016784668
2015-11-24,47.2400016784668
2015-11-25,46.869998931884766
2015-11-27,47.13999938964844
2015-11-30,46.459999084472656
2015-12-01,47.66999816894531
2015-12-02,48.33000183105469
2015-12-03,48.220001220703125
2015-12-04,49.779998779296875
2015-12-07,51.779998779296875
2015-12-08,50.27000045776367
2015-12-09,49.5099983215332
2015-12-10,51.279998779296875
2015-12-11,49.279998779296875
2015-12-14,50.18000030517578
2015-12-15,51.150001525878906
2015-12-16,52.119998931884766
2015-12-17,51.029998779296875
2015-12-18,49.959999084472656
2015-12-21,51.459999084472656
2015-12-22,51.75
2015-12-23,51.7400016784668
2015-12-24,52.2599983215332
2015-12-28,51.95000076293945
2015-12-29,52.16999816894531
2015-12-30,51.16999816894531
2015-12-31,50.689998626708984
2016-01-04,48.65999984741211
2016-01-05,48.56999969482422
2016-01-06,48.93000030517578
2016-01-07,47.0
2016-01-08,46.61000061035156
2016-01-11,46.7400016784668
2016-01-12,46.959999084472656
2016-01-13,44.939998626708984
2016-01-14,45.34000015258789
2016-01-15,44.5
2016-01-19,45.959999084472656
2016-01-20,45.689998626708984
2016-01-21,46.52000045776367
2016-01-22,46.7599983215332
2016-01-25,45.939998626708984
2016-01-26,46.11000061035156
2016-01-27,44.720001220703125
2016-01-28,43.20000076293945
2016-01-29,44.290000915527344
2016-02-01,45.209999084472656
2016-02-02,43.61000061035156
2016-02-03,43.79999923706055
2016-02-04,44.040000915527344
2016-02-05,42.0099983215332
2016-02-08,40.77000045776367
2016-02-09,41.97999954223633
2016-02-10,43.27000045776367
2016-02-11,42.70000076293945
2016-02-12,42.9900016784668
2016-02-16,44.58000183105469
2016-02-17,46.099998474121094
2016-02-18,46.459999084472656
2016-02-19,46.720001220703125
2016-02-22,48.81999969482422
2016-02-23,48.95000076293945
2016-02-24,48.939998626708984
2016-02-25,49.20000076293945
2016-02-26,47.86000061035156
2016-02-29,48.2400016784668
2016-03-01,48.900001525878906
2016-03-02,48.54999923706055
2016-03-03,48.790000915527344
2016-03-04,48.66999816894531
2016-03-07,48.38999938964844
2016-03-08,46.220001220703125
2016-03-09,46.7400016784668
2016-03-10,47.0
2016-03-11,47.689998626708984
2016-03-14,47.88999938964844
2016-03-15,47.7599983215332
2016-03-16,48.77000045776367
2016-03-17,48.619998931884766
2016-03-18,50.04999923706055
2016-03-21,50.119998931884766
2016-03-22,49.38999938964844
2016-03-23,48.90999984741211
2016-03-24,47.84000015258789
2016-03-28,48.20000076293945
2016-03-29,49.130001068115234
2016-03-30,49.33000183105469
2016-03-31,48.68000030517578
2016-04-01,47.0099983215332
