Date,ABT
2015-11-16,44.880001068115234
2015-11-17,44.77000045776367
2015-11-18,45.79999923706055
2015-11-19,45.72999954223633
2015-11-20,46.0099983215332
2015-11-23,45.439998626708984
2015-11-24,45.45000076293945
2015-11-25,45.40999984741211
2015-11-27,45.41999816894531
2015-11-30,44.91999816894531
2015-12-01,45.459999084472656
2015-12-02,45.220001220703125
2015-12-03,44.150001525878906
2015-12-04,45.29999923706055
2015-12-07,45.560001373291016
2015-12-08,45.54999923706055
2015-12-09,44.959999084472656
2015-12-10,45.310001373291016
2015-12-11,44.36000061035156
2015-12-14,44.810001373291016
2015-12-15,45.59000015258789
2015-12-16,46.04999923706055
2015-12-17,45.2599983215332
2015-12-18,43.70000076293945
2015-12-21,44.040000915527344
2015-12-22,44.47999954223633
2015-12-23,45.099998474121094
2015-12-24,45.099998474121094
2015-12-28,45.029998779296875
2015-12-29,45.81999969482422
2015-12-30,45.27000045776367
2015-12-31,44.90999984741211
2016-01-04,42.93000030517578
2016-01-05,42.91999816894531
2016-01-06,42.560001373291016
2016-01-07,41.540000915527344
2016-01-08,40.66999816894531
2016-01-11,40.72999954223633
2016-01-12,41.459999084472656
2016-01-13,40.279998779296875
2016-01-14,41.099998474121094
2016-01-15,40.540000915527344
2016-01-19,40.43000030517578
2016-01-20,39.959999084472656
2016-01-21,39.47999954223633
2016-01-22,40.029998779296875
2016-01-25,39.65999984741211
2016-01-26,40.15999984741211
2016-01-27,40.470001220703125
2016-01-28,36.709999084472656
2016-01-29,37.849998474121094
2016-02-01,38.45000076293945
2016-02-02,37.880001068115234
2016-02-03,38.02000045776367
2016-02-04,38.0099983215332
2016-02-05,37.40999984741211
2016-02-08,37.459999084472656
2016-02-09,37.0
2016-02-10,37.209999084472656
2016-02-11,36.34000015258789
2016-02-12,37.130001068115234
2016-02-16,37.9900016784668
2016-02-17,38.45000076293945
2016-02-18,38.310001373291016
2016-02-19,38.529998779296875
2016-02-22,39.15999984741211
2016-02-23,38.38999938964844
2016-02-24,39.20000076293945
2016-02-25,39.630001068115234
2016-02-26,39.52000045776367
2016-02-29,38.7400016784668
2016-03-01,39.33000183105469
2016-03-02,39.34000015258789
2016-03-03,38.81999969482422
2016-03-04,39.18000030517578
2016-03-07,39.18000030517578
2016-03-08,39.16999816894531
2016-03-09,39.279998779296875
2016-03-10,39.029998779296875
2016-03-11,40.369998931884766
2016-03-14,40.5
2016-03-15,39.900001525878906
2016-03-16,40.18000030517578
2016-03-17,40.290000915527344
2016-03-18,40.790000915527344
2016-03-21,40.7599983215332
2016-03-22,41.029998779296875
2016-03-23,40.779998779296875
2016-03-24,40.75
2016-03-28,40.880001068115234
2016-03-29,41.470001220703125
2016-03-30,41.650001525878906
2016-03-31,41.83000183105469
2016-04-01,42.189998626708984
2016-04-04,42.31999969482422
2016-04-05,42.040000915527344
2016-04-06,43.04999923706055
2016-04-07,42.61000061035156
2016-04-08,42.369998931884766
2016-04-11,42.47999954223633
2016-04-12,42.81999969482422
2016-04-13,43.349998474121094
2016-04-14,43.5099983215332
2016-04-15,43.40999984741211
2016-04-18,43.95000076293945
2016-04-19,43.849998474121094
2016-04-20,43.970001220703125
2016-04-21,43.880001068115234
2016-04-22,44.08000183105469
2016-04-25,44.0099983215332
2016-04-26,43.880001068115234
2016-04-27,43.83000183105469
2016-04-28,40.41999816894531
2016-04-29,38.900001525878906
2016-05-02,38.849998474121094
2016-05-03,38.54999923706055
2016-05-04,38.099998474121094
2016-05-05,38.5
2016-05-06,37.970001220703125
2016-05-09,37.97999954223633
2016-05-10,38.099998474121094
2016-05-11,38.0099983215332
2016-05-12,38.0
2016-05-13,37.599998474121094
2016-05-16,38.25
2016-05-17,37.709999084472656
2016-05-18,37.75
2016-05-19,37.2400016784668
2016-05-20,37.599998474121094
2016-05-23,37.369998931884766
2016-05-24,37.97999954223633
2016-05-25,38.68000030517578
2016-05-26,38.88999938964844
2016-05-27,39.29999923706055
2016-05-31,39.630001068115234
2016-06-01,39.5
2016-06-02,39.529998779296875
2016-06-03,39.18000030517578
2016-06-06,39.16999816894531
2016-06-07,38.93000030517578
2016-06-08,38.90999984741211
2016-06-09,38.869998931884766
2016-06-10,38.400001525878906
2016-06-13,37.86000061035156
2016-06-14,37.65999984741211
2016-06-15,37.43000030517578
2016-06-16,37.5
2016-06-17,37.38999938964844
2016-06-20,37.75
2016-06-21,37.72999954223633
2016-06-22,38.7400016784668
2016-06-23,39.630001068115234
2016-06-24,37.90999984741211
2016-06-27,36.95000076293945
2016-06-28,37.560001373291016
2016-06-29,38.56999969482422
2016-06-30,39.310001373291016
2016-07-01,39.540000915527344
2016-07-05,39.439998626708984
2016-07-06,40.83000183105469
2016-07-07,41.36000061035156
2016-07-08,41.88999938964844
2016-07-11,42.119998931884766
2016-07-12,42.470001220703125
2016-07-13,41.970001220703125
2016-07-14,42.279998779296875
2016-07-15,42.099998474121094
2016-07-18,42.09000015258789
2016-07-19,41.79999923706055
2016-07-20,42.650001525878906
2016-07-21,43.040000915527344
2016-07-22,43.16999816894531
2016-07-25,43.40999984741211
2016-07-26,43.599998474121094
2016-07-27,43.66999816894531
2016-07-28,44.45000076293945
2016-07-29,44.75
2016-08-01,45.290000915527344
2016-08-02,45.06999969482422
2016-08-03,44.95000076293945
2016-08-04,44.810001373291016
2016-08-05,45.2599983215332
2016-08-08,45.02000045776367
2016-08-09,45.08000183105469
2016-08-10,44.810001373291016
2016-08-11,45.04999923706055
2016-08-12,45.040000915527344
2016-08-15,45.150001525878906
2016-08-16,44.91999816894531
2016-08-17,44.68000030517578
2016-08-18,44.36000061035156
2016-08-19,44.2400016784668
2016-08-22,44.16999816894531
2016-08-23,43.900001525878906
2016-08-24,43.16999816894531
2016-08-25,42.84000015258789
2016-08-26,42.97999954223633
2016-08-29,43.25
2016-08-30,42.83000183105469
2016-08-31,42.02000045776367
2016-09-01,42.29999923706055
2016-09-02,42.09000015258789
2016-09-06,42.15999984741211
2016-09-07,41.900001525878906
2016-09-08,41.849998474121094
2016-09-09,41.0099983215332
2016-09-12,41.41999816894531
2016-09-13,40.63999938964844
2016-09-14,40.810001373291016
2016-09-15,41.119998931884766
2016-09-16,41.869998931884766
2016-09-19,41.68000030517578
2016-09-20,41.58000183105469
2016-09-21,41.91999816894531
2016-09-22,42.220001220703125
2016-09-23,42.189998626708984
2016-09-26,41.68000030517578
2016-09-27,42.33000183105469
2016-09-28,42.290000915527344
2016-09-29,41.439998626708984
2016-09-30,42.290000915527344
2016-10-03,42.54999923706055
2016-10-04,42.099998474121094
2016-10-05,42.7400016784668
2016-10-06,42.970001220703125
2016-10-07,42.970001220703125
2016-10-10,43.5
2016-10-11,41.15999984741211
2016-10-12,40.97999954223633
2016-10-13,40.97999954223633
2016-10-14,40.790000915527344
2016-10-17,40.59000015258789
2016-10-18,41.16999816894531
2016-10-19,40.0099983215332
2016-10-20,40.7400016784668
2016-10-21,40.5
2016-10-24,40.40999984741211
2016-10-25,40.189998626708984
2016-10-26,39.959999084472656
2016-10-27,40.290000915527344
2016-10-28,39.540000915527344
2016-10-31,39.2400016784668
2016-11-01,39.04999923706055
2016-11-02,38.70000076293945
2016-11-03,38.380001068115234
2016-11-04,39.09000015258789
2016-11-07,39.86000061035156
2016-11-08,39.83000183105469
2016-11-09,40.06999969482422
2016-11-10,40.61000061035156
2016-11-11,40.13999938964844
2016-11-14,39.20000076293945
2016-11-15,39.810001373291016
2016-11-16,39.95000076293945
2016-11-17,40.38999938964844
2016-11-18,39.84000015258789
2016-11-21,39.7599983215332
2016-11-22,38.099998474121094
2016-11-23,38.97999954223633
2016-11-25,39.15999984741211
2016-11-28,38.7400016784668
2016-11-29,38.72999954223633
2016-11-30,38.06999969482422
2016-12-01,37.599998474121094
2016-12-02,37.900001525878906
2016-12-05,38.43000030517578
2016-12-06,38.41999816894531
2016-12-07,38.47999954223633
2016-12-08,38.68000030517578
2016-12-09,39.20000076293945
2016-12-12,39.20000076293945
2016-12-13,39.439998626708984
2016-12-14,38.81999969482422
2016-12-15,38.93000030517578
2016-12-16,38.099998474121094
2016-12-19,38.34000015258789
2016-12-20,38.189998626708984
2016-12-21,38.2400016784668
2016-12-22,38.290000915527344
2016-12-23,38.41999816894531
2016-12-27,38.599998474121094
2016-12-28,38.220001220703125
2016-12-29,38.310001373291016
2016-12-30,38.40999984741211
2017-01-03,39.04999923706055
2017-01-04,39.36000061035156
2017-01-05,39.70000076293945
2017-01-06,40.779998779296875
2017-01-09,40.7400016784668
2017-01-10,41.290000915527344
2017-01-11,41.08000183105469
2017-01-12,40.720001220703125
2017-01-13,40.93000030517578
2017-01-17,40.900001525878906
2017-01-18,40.7599983215332
2017-01-19,40.400001525878906
2017-01-20,40.459999084472656
2017-01-23,40.34000015258789
2017-01-24,40.310001373291016
2017-01-25,40.310001373291016
2017-01-26,40.959999084472656
2017-01-27,41.0
2017-01-30,41.0099983215332
2017-01-31,41.77000045776367
2017-02-01,42.33000183105469
2017-02-02,42.75
2017-02-03,42.779998779296875
2017-02-06,42.43000030517578
2017-02-07,42.88999938964844
2017-02-08,42.400001525878906
2017-02-09,42.540000915527344
2017-02-10,42.7400016784668
2017-02-13,43.220001220703125
2017-02-14,43.650001525878906
2017-02-15,44.0
2017-02-16,44.20000076293945
2017-02-17,44.689998626708984
2017-02-21,45.0099983215332
2017-02-22,45.0099983215332
2017-02-23,45.400001525878906
2017-02-24,45.68000030517578
2017-02-27,45.459999084472656
2017-02-28,45.08000183105469
2017-03-01,45.59000015258789
2017-03-02,45.689998626708984
2017-03-03,45.25
2017-03-06,45.130001068115234
2017-03-07,45.0
2017-03-08,45.36000061035156
2017-03-09,45.630001068115234
2017-03-10,45.720001220703125
2017-03-13,45.529998779296875
2017-03-14,44.79999923706055
2017-03-15,45.31999969482422
2017-03-16,44.97999954223633
2017-03-17,45.189998626708984
2017-03-20,44.97999954223633
2017-03-21,44.79999923706055
2017-03-22,44.810001373291016
2017-03-23,44.77000045776367
2017-03-24,44.72999954223633
2017-03-27,44.70000076293945
2017-03-28,44.70000076293945
2017-03-29,44.66999816894531
2017-03-30,44.54999923706055
2017-03-31,44.40999984741211
2017-04-03,44.470001220703125
2017-04-04,44.18000030517578
2017-04-05,43.79999923706055
2017-04-06,43.66999816894531
2017-04-07,43.83000183105469
2017-04-10,43.59000015258789
2017-04-11,43.58000183105469
2017-04-12,43.47999954223633
2017-04-13,42.66999816894531
2017-04-17,43.310001373291016
2017-04-18,43.43000030517578
2017-04-19,43.59000015258789
2017-04-20,43.97999954223633
2017-04-21,43.529998779296875
2017-04-24,44.130001068115234
2017-04-25,43.7599983215332
2017-04-26,43.79999923706055
2017-04-27,43.650001525878906
2017-04-28,43.63999938964844
2017-05-01,43.47999954223633
2017-05-02,43.599998474121094
2017-05-03,43.720001220703125
2017-05-04,44.59000015258789
2017-05-05,44.63999938964844
2017-05-08,44.68000030517578
2017-05-09,44.66999816894531
2017-05-10,44.5
2017-05-11,43.86000061035156
2017-05-12,43.959999084472656
2017-05-15,44.040000915527344
2017-05-16,43.689998626708984
2017-05-17,43.08000183105469
2017-05-18,42.97999954223633
2017-05-19,43.15999984741211
2017-05-22,43.72999954223633
2017-05-23,43.68000030517578
2017-05-24,43.529998779296875
2017-05-25,43.95000076293945
2017-05-26,44.709999084472656
2017-05-30,45.0
2017-05-31,45.65999984741211
2017-06-01,46.099998474121094
2017-06-02,46.5
2017-06-05,46.619998931884766
2017-06-06,46.36000061035156
2017-06-07,46.560001373291016
2017-06-08,46.720001220703125
2017-06-09,47.290000915527344
2017-06-12,47.16999816894531
2017-06-13,47.459999084472656
2017-06-14,47.63999938964844
2017-06-15,48.119998931884766
2017-06-16,48.209999084472656
2017-06-19,48.88999938964844
2017-06-20,48.77000045776367
2017-06-21,48.56999969482422
2017-06-22,49.27000045776367
2017-06-23,49.08000183105469
2017-06-26,48.90999984741211
2017-06-27,48.66999816894531
2017-06-28,48.47999954223633
2017-06-29,48.72999954223633
2017-06-30,48.61000061035156
2017-07-03,48.709999084472656
2017-07-05,49.0
2017-07-06,47.939998626708984
2017-07-07,48.439998626708984
2017-07-10,48.22999954223633
2017-07-11,48.150001525878906
2017-07-12,48.43000030517578
2017-07-13,48.08000183105469
2017-07-14,48.90999984741211
2017-07-17,48.7599983215332
2017-07-18,48.7400016784668
2017-07-19,49.43000030517578
2017-07-20,50.849998474121094
2017-07-21,50.84000015258789
2017-07-24,50.79999923706055
2017-07-25,50.83000183105469
2017-07-26,50.400001525878906
2017-07-27,50.11000061035156
2017-07-28,49.61000061035156
2017-07-31,49.18000030517578
2017-08-01,49.150001525878906
2017-08-02,49.22999954223633
2017-08-03,49.15999984741211
2017-08-04,49.2599983215332
2017-08-07,49.29999923706055
2017-08-08,48.880001068115234
2017-08-09,48.77000045776367
2017-08-10,48.060001373291016
2017-08-11,48.540000915527344
2017-08-14,49.08000183105469
2017-08-15,48.81999969482422
2017-08-16,49.810001373291016
2017-08-17,49.290000915527344
2017-08-18,48.7400016784668
2017-08-21,48.880001068115234
2017-08-22,49.709999084472656
2017-08-23,49.63999938964844
2017-08-24,49.380001068115234
2017-08-25,49.349998474121094
2017-08-28,50.2599983215332
2017-08-29,50.150001525878906
2017-08-30,50.11000061035156
2017-08-31,50.939998626708984
2017-09-01,51.18000030517578
2017-09-05,51.029998779296875
2017-09-06,51.189998626708984
2017-09-07,51.4900016784668
2017-09-08,52.02000045776367
2017-09-11,52.45000076293945
2017-09-12,52.25
2017-09-13,52.0
2017-09-14,51.689998626708984
2017-09-15,51.7599983215332
2017-09-18,52.08000183105469
2017-09-19,51.40999984741211
2017-09-20,51.88999938964844
2017-09-21,51.43000030517578
2017-09-22,52.5099983215332
2017-09-25,52.61000061035156
2017-09-26,52.849998474121094
2017-09-27,52.150001525878906
2017-09-28,53.63999938964844
2017-09-29,53.36000061035156
2017-10-02,53.68000030517578
2017-10-03,53.75
2017-10-04,54.34000015258789
2017-10-05,54.91999816894531
2017-10-06,55.0
2017-10-09,54.65999984741211
2017-10-10,55.400001525878906
2017-10-11,54.439998626708984
2017-10-12,54.709999084472656
2017-10-13,54.650001525878906
2017-10-16,54.630001068115234
2017-10-17,55.060001373291016
2017-10-18,55.77000045776367
2017-10-19,56.0
2017-10-20,56.31999969482422
2017-10-23,56.08000183105469
2017-10-24,55.380001068115234
2017-10-25,55.4900016784668
2017-10-26,55.47999954223633
2017-10-27,55.369998931884766
2017-10-30,54.290000915527344
2017-10-31,54.22999954223633
2017-11-01,54.0
2017-11-02,54.369998931884766
2017-11-03,55.470001220703125
2017-11-06,55.0099983215332
2017-11-07,55.15999984741211
2017-11-08,55.25
2017-11-09,55.45000076293945
2017-11-10,54.79999923706055
2017-11-13,55.29999923706055
2017-11-14,55.0099983215332
2017-11-15,54.83000183105469
2017-11-16,55.540000915527344
2017-11-17,55.560001373291016
2017-11-20,55.290000915527344
2017-11-21,56.119998931884766
2017-11-22,55.79999923706055
2017-11-24,56.130001068115234
2017-11-27,56.150001525878906
2017-11-28,56.02000045776367
2017-11-29,55.58000183105469
2017-11-30,56.369998931884766
2017-12-01,55.97999954223633
2017-12-04,54.709999084472656
2017-12-05,54.790000915527344
2017-12-06,54.65999984741211
2017-12-07,54.689998626708984
2017-12-08,54.63999938964844
2017-12-11,54.939998626708984
2017-12-12,55.70000076293945
2017-12-13,55.060001373291016
2017-12-14,54.72999954223633
2017-12-15,55.5
2017-12-18,56.400001525878906
2017-12-19,56.79999923706055
2017-12-20,57.02000045776367
2017-12-21,56.93000030517578
2017-12-22,56.93000030517578
2017-12-26,57.0
2017-12-27,57.470001220703125
2017-12-28,57.459999084472656
2017-12-29,57.06999969482422
2018-01-02,58.790000915527344
2018-01-03,58.91999816894531
2018-01-04,58.81999969482422
2018-01-05,58.9900016784668
2018-01-08,58.81999969482422
2018-01-09,58.91999816894531
2018-01-10,58.83000183105469
2018-01-11,58.95000076293945
2018-01-12,58.84000015258789
2018-01-16,58.439998626708984
2018-01-17,58.9900016784668
2018-01-18,59.06999969482422
2018-01-19,59.310001373291016
2018-01-22,59.56999969482422
2018-01-23,59.22999954223633
2018-01-24,61.720001220703125
2018-01-25,63.220001220703125
2018-01-26,63.41999816894531
2018-01-29,63.310001373291016
2018-01-30,62.439998626708984
2018-01-31,62.15999984741211
2018-02-01,62.18000030517578
2018-02-02,61.689998626708984
2018-02-05,58.72999954223633
2018-02-06,58.86000061035156
2018-02-07,58.66999816894531
2018-02-08,56.27000045776367
2018-02-09,57.16999816894531
2018-02-12,57.40999984741211
2018-02-13,57.63999938964844
2018-02-14,58.279998779296875
2018-02-15,59.5
2018-02-16,60.16999816894531
2018-02-20,59.119998931884766
2018-02-21,58.9900016784668
2018-02-22,58.9900016784668
2018-02-23,59.709999084472656
2018-02-26,60.529998779296875
2018-02-27,60.54999923706055
2018-02-28,60.33000183105469
2018-03-01,58.790000915527344
2018-03-02,59.459999084472656
2018-03-05,60.369998931884766
2018-03-06,60.880001068115234
2018-03-07,61.290000915527344
2018-03-08,61.869998931884766
2018-03-09,63.599998474121094
2018-03-12,63.619998931884766
2018-03-13,63.20000076293945
2018-03-14,62.86000061035156
2018-03-15,62.59000015258789
2018-03-16,63.18000030517578
2018-03-19,62.2599983215332
2018-03-20,62.650001525878906
2018-03-21,62.41999816894531
2018-03-22,60.93000030517578
2018-03-23,59.5
2018-03-26,61.06999969482422
2018-03-27,60.279998779296875
2018-03-28,59.22999954223633
2018-03-29,59.91999816894531
2018-04-02,58.209999084472656
2018-04-03,59.0
2018-04-04,59.459999084472656
2018-04-05,59.86000061035156
2018-04-06,57.56999969482422
2018-04-09,58.220001220703125
2018-04-10,59.13999938964844
2018-04-11,58.45000076293945
2018-04-12,58.83000183105469
2018-04-13,58.4900016784668
2018-04-16,59.27000045776367
2018-04-17,59.79999923706055
2018-04-18,59.52000045776367
2018-04-19,59.880001068115234
2018-04-20,59.189998626708984
2018-04-23,58.84000015258789
2018-04-24,58.310001373291016
2018-04-25,58.650001525878906
2018-04-26,59.5
2018-04-27,59.560001373291016
2018-04-30,58.130001068115234
2018-05-01,58.81999969482422
2018-05-02,57.849998474121094
2018-05-03,57.93000030517578
2018-05-04,58.7400016784668
2018-05-07,59.31999969482422
2018-05-08,58.709999084472656
2018-05-09,59.400001525878906
2018-05-10,60.560001373291016
2018-05-11,61.2599983215332
2018-05-14,62.02000045776367
2018-05-15,60.540000915527344
2018-05-16,60.77000045776367
2018-05-17,61.060001373291016
2018-05-18,61.709999084472656
2018-05-21,62.11000061035156
2018-05-22,61.38999938964844
2018-05-23,61.84000015258789
2018-05-24,62.5099983215332
2018-05-25,62.369998931884766
2018-05-29,61.29999923706055
2018-05-30,62.06999969482422
2018-05-31,61.529998779296875
2018-06-01,62.40999984741211
2018-06-04,63.02000045776367
2018-06-05,63.029998779296875
2018-06-06,63.540000915527344
2018-06-07,63.18000030517578
2018-06-08,63.27000045776367
2018-06-11,63.130001068115234
2018-06-12,62.91999816894531
2018-06-13,62.630001068115234
2018-06-14,62.959999084472656
2018-06-15,62.90999984741211
2018-06-18,62.81999969482422
2018-06-19,62.34000015258789
2018-06-20,62.13999938964844
2018-06-21,61.75
2018-06-22,61.939998626708984
2018-06-25,60.77000045776367
2018-06-26,60.810001373291016
2018-06-27,60.4900016784668
2018-06-28,61.27000045776367
2018-06-29,60.9900016784668
2018-07-02,61.0
2018-07-03,60.810001373291016
2018-07-05,61.33000183105469
2018-07-06,62.15999984741211
2018-07-09,62.439998626708984
2018-07-10,62.810001373291016
2018-07-11,62.56999969482422
2018-07-12,62.7400016784668
2018-07-13,63.060001373291016
2018-07-16,61.779998779296875
2018-07-17,62.79999923706055
2018-07-18,64.75
2018-07-19,63.779998779296875
2018-07-20,63.31999969482422
2018-07-23,63.20000076293945
2018-07-24,64.4000015258789
2018-07-25,65.2300033569336
2018-07-26,65.66000366210938
2018-07-27,65.26000213623047
2018-07-30,65.16999816894531
2018-07-31,65.54000091552734
2018-08-01,64.77999877929688
2018-08-02,64.58000183105469
2018-08-03,65.2300033569336
2018-08-06,65.23999786376953
2018-08-07,64.73999786376953
2018-08-08,64.83999633789062
2018-08-09,64.63999938964844
2018-08-10,64.02999877929688
2018-08-13,63.43000030517578
2018-08-14,63.630001068115234
2018-08-15,63.470001220703125
2018-08-16,64.16000366210938
2018-08-17,64.72000122070312
2018-08-20,64.63999938964844
2018-08-21,64.75
2018-08-22,65.66999816894531
2018-08-23,65.83000183105469
2018-08-24,66.0999984741211
2018-08-27,66.83999633789062
2018-08-28,66.79000091552734
2018-08-29,67.12999725341797
2018-08-30,67.0199966430664
2018-08-31,66.83999633789062
2018-09-04,67.11000061035156
2018-09-05,66.0
2018-09-06,65.83000183105469
2018-09-07,66.20999908447266
2018-09-10,66.55000305175781
2018-09-11,66.5999984741211
2018-09-12,66.97000122070312
2018-09-13,68.5
2018-09-14,68.41999816894531
2018-09-17,67.66999816894531
2018-09-18,68.41000366210938
2018-09-19,68.5
2018-09-20,68.79000091552734
2018-09-21,69.05000305175781
2018-09-24,71.44000244140625
2018-09-25,72.19999694824219
2018-09-26,72.83999633789062
2018-09-27,73.0199966430664
2018-09-28,73.36000061035156
2018-10-01,74.12000274658203
2018-10-02,73.80999755859375
2018-10-03,72.04000091552734
2018-10-04,71.81999969482422
2018-10-05,71.58000183105469
2018-10-08,71.44000244140625
2018-10-09,71.29000091552734
2018-10-10,68.91999816894531
2018-10-11,68.37999725341797
2018-10-12,69.33000183105469
2018-10-15,68.69999694824219
2018-10-16,70.94999694824219
2018-10-17,70.2300033569336
2018-10-18,68.13999938964844
2018-10-19,67.58999633789062
2018-10-22,68.5199966430664
2018-10-23,68.56999969482422
2018-10-24,66.94000244140625
2018-10-25,67.66999816894531
2018-10-26,66.98999786376953
2018-10-29,67.30999755859375
2018-10-30,68.0
2018-10-31,68.94000244140625
2018-11-01,70.1500015258789
2018-11-02,70.19000244140625
2018-11-05,70.38999938964844
2018-11-06,70.95999908447266
2018-11-07,72.5
2018-11-08,72.95999908447266
2018-11-09,72.79000091552734
2018-11-12,70.55999755859375
2018-11-13,69.48999786376953
2018-11-14,69.41000366210938
2018-11-15,70.7300033569336
2018-11-16,72.04000091552734
2018-11-19,70.54000091552734
2018-11-20,69.05999755859375
2018-11-21,68.52999877929688
2018-11-23,68.11000061035156
2018-11-26,68.80999755859375
2018-11-27,69.70999908447266
2018-11-28,72.83000183105469
2018-11-29,73.26000213623047
2018-11-30,74.05000305175781
2018-12-03,74.2699966430664
2018-12-04,71.5
2018-12-06,71.54000091552734
2018-12-07,69.94999694824219
2018-12-10,70.91999816894531
2018-12-11,71.83999633789062
2018-12-12,72.52999877929688
2018-12-13,72.18000030517578
2018-12-14,70.76000213623047
2018-12-17,69.75
2018-12-18,70.08000183105469
2018-12-19,69.0
2018-12-20,68.37999725341797
2018-12-21,67.2699966430664
2018-12-24,65.55999755859375
2018-12-26,69.62000274658203
2018-12-27,70.62999725341797
2018-12-28,71.08999633789062
2018-12-31,72.33000183105469
2019-01-02,69.5
2019-01-03,66.22000122070312
2019-01-04,68.11000061035156
2019-01-07,69.12999725341797
2019-01-08,68.30000305175781
2019-01-09,69.44000244140625
2019-01-10,69.08000183105469
2019-01-11,69.33000183105469
2019-01-14,68.2699966430664
2019-01-15,70.47000122070312
2019-01-16,69.81999969482422
2019-01-17,70.5199966430664
2019-01-18,71.41999816894531
2019-01-22,71.48999786376953
2019-01-23,69.91000366210938
2019-01-24,70.86000061035156
2019-01-25,71.1500015258789
2019-01-28,69.05000305175781
2019-01-29,69.69000244140625
2019-01-30,71.68000030517578
2019-01-31,72.9800033569336
2019-02-01,72.36000061035156
2019-02-04,72.5
2019-02-05,73.11000061035156
2019-02-06,73.48999786376953
2019-02-07,72.73999786376953
2019-02-08,73.33000183105469
2019-02-11,73.54000091552734
2019-02-12,75.05999755859375
2019-02-13,74.37999725341797
2019-02-14,73.97000122070312
2019-02-15,75.25
2019-02-19,75.0
2019-02-20,75.54000091552734
2019-02-21,75.13999938964844
2019-02-22,76.12999725341797
2019-02-25,76.86000061035156
2019-02-26,76.75
2019-02-27,77.2300033569336
2019-02-28,77.62000274658203
2019-03-01,78.58999633789062
2019-03-04,78.62000274658203
2019-03-05,78.22000122070312
2019-03-06,77.69999694824219
2019-03-07,76.80000305175781
2019-03-08,76.62999725341797
2019-03-11,77.80999755859375
2019-03-12,78.23999786376953
2019-03-13,78.62000274658203
2019-03-14,78.9800033569336
2019-03-15,79.86000061035156
2019-03-18,78.83000183105469
2019-03-19,79.95999908447266
2019-03-20,79.94000244140625
2019-03-21,80.05999755859375
2019-03-22,77.97000122070312
2019-03-25,78.2300033569336
2019-03-26,79.0
2019-03-27,78.7300033569336
2019-03-28,79.44000244140625
2019-03-29,79.94000244140625
2019-04-01,79.66000366210938
2019-04-02,79.62000274658203
2019-04-03,79.5
2019-04-04,78.62000274658203
2019-04-05,79.0
