Date,AET
2016-06-28,118.88999938964844
2016-06-29,121.18000030517578
2016-06-30,122.12999725341797
2016-07-01,119.94999694824219
2016-07-05,119.69999694824219
2016-07-06,120.23999786376953
2016-07-07,115.47000122070312
2016-07-08,117.0
2016-07-11,116.44000244140625
2016-07-12,115.5
2016-07-13,119.18000030517578
2016-07-14,119.1500015258789
2016-07-15,118.62999725341797
2016-07-18,118.36000061035156
2016-07-19,115.1500015258789
2016-07-20,116.48999786376953
2016-07-21,118.30000305175781
2016-07-22,120.45999908447266
2016-07-25,117.83999633789062
2016-07-26,117.25
2016-07-27,115.91000366210938
2016-07-28,115.79000091552734
2016-07-29,115.20999908447266
2016-08-01,114.44999694824219
2016-08-02,115.70999908447266
2016-08-03,116.86000061035156
2016-08-04,116.61000061035156
2016-08-05,119.29000091552734
2016-08-08,118.31999969482422
2016-08-09,119.54000091552734
2016-08-10,119.54000091552734
2016-08-11,119.19000244140625
2016-08-12,119.58000183105469
2016-08-15,119.16999816894531
2016-08-16,118.93000030517578
2016-08-17,120.55000305175781
2016-08-18,121.04000091552734
2016-08-19,120.08000183105469
2016-08-22,120.1500015258789
2016-08-23,119.7699966430664
2016-08-24,118.70999908447266
2016-08-25,117.5199966430664
2016-08-26,117.2300033569336
2016-08-29,117.0199966430664
2016-08-30,116.87000274658203
2016-08-31,117.12000274658203
2016-09-01,116.16000366210938
2016-09-02,116.7300033569336
2016-09-06,116.37000274658203
2016-09-07,116.47000122070312
2016-09-08,116.54000091552734
2016-09-09,115.55000305175781
2016-09-12,116.22000122070312
2016-09-13,113.98999786376953
2016-09-14,112.80999755859375
2016-09-15,114.43000030517578
2016-09-16,115.05999755859375
2016-09-19,114.83000183105469
2016-09-20,114.62999725341797
2016-09-21,116.69000244140625
2016-09-22,116.93000030517578
2016-09-23,115.62999725341797
2016-09-26,114.93000030517578
2016-09-27,115.73999786376953
2016-09-28,116.26000213623047
2016-09-29,115.02999877929688
2016-09-30,115.44999694824219
2016-10-03,114.72000122070312
2016-10-04,114.7699966430664
2016-10-05,114.9800033569336
2016-10-06,113.98999786376953
2016-10-07,113.72000122070312
2016-10-10,114.70999908447266
2016-10-11,112.06999969482422
2016-10-12,110.37000274658203
2016-10-13,109.77999877929688
2016-10-14,109.63999938964844
2016-10-17,108.48999786376953
2016-10-18,111.43000030517578
2016-10-19,111.05999755859375
2016-10-20,110.93000030517578
2016-10-21,111.25
2016-10-24,112.0199966430664
2016-10-25,111.63999938964844
2016-10-26,111.01000213623047
2016-10-27,110.83000183105469
2016-10-28,107.38999938964844
2016-10-31,107.3499984741211
2016-11-01,105.81999969482422
2016-11-02,105.69999694824219
2016-11-03,105.19999694824219
2016-11-04,106.0999984741211
2016-11-07,109.73999786376953
2016-11-08,112.7699966430664
2016-11-09,118.0199966430664
2016-11-10,119.9000015258789
2016-11-11,119.27999877929688
2016-11-14,123.9800033569336
2016-11-15,123.58999633789062
2016-11-16,123.30000305175781
2016-11-17,126.19999694824219
2016-11-18,124.87999725341797
2016-11-21,126.86000061035156
2016-11-22,128.4199981689453
2016-11-23,129.3300018310547
2016-11-25,129.57000732421875
2016-11-28,128.38999938964844
2016-11-29,132.02999877929688
2016-11-30,130.83999633789062
2016-12-01,134.89999389648438
2016-12-02,133.49000549316406
2016-12-05,129.4499969482422
2016-12-06,128.5399932861328
2016-12-07,128.64999389648438
2016-12-08,129.3000030517578
2016-12-09,128.91000366210938
2016-12-12,128.27000427246094
2016-12-13,128.0
2016-12-14,126.66000366210938
2016-12-15,125.41999816894531
2016-12-16,126.80999755859375
2016-12-19,124.0999984741211
2016-12-20,124.62999725341797
2016-12-21,123.3499984741211
2016-12-22,124.69000244140625
2016-12-23,125.94999694824219
2016-12-27,126.2300033569336
2016-12-28,124.58000183105469
2016-12-29,124.44999694824219
2016-12-30,124.01000213623047
2017-01-03,122.83999633789062
2017-01-04,123.9800033569336
2017-01-05,124.51000213623047
2017-01-06,124.26000213623047
2017-01-09,123.18000030517578
2017-01-10,122.66999816894531
2017-01-11,122.62999725341797
2017-01-12,122.63999938964844
2017-01-13,122.30999755859375
2017-01-17,121.04000091552734
2017-01-18,120.97000122070312
2017-01-19,122.55999755859375
2017-01-20,122.52999877929688
2017-01-23,119.19999694824219
2017-01-24,117.61000061035156
2017-01-25,119.13999938964844
2017-01-26,117.63999938964844
2017-01-27,117.44999694824219
2017-01-30,116.70999908447266
2017-01-31,118.61000061035156
2017-02-01,121.61000061035156
2017-02-02,120.44999694824219
2017-02-03,122.55999755859375
2017-02-06,120.79000091552734
2017-02-07,120.66999816894531
2017-02-08,121.33000183105469
2017-02-09,121.20999908447266
2017-02-10,121.69000244140625
2017-02-13,122.05000305175781
2017-02-14,125.80999755859375
2017-02-15,128.44000244140625
2017-02-16,129.49000549316406
2017-02-17,125.2699966430664
2017-02-21,126.33999633789062
2017-02-22,128.7899932861328
2017-02-23,129.72999572753906
2017-02-24,128.97000122070312
2017-02-27,129.4600067138672
2017-02-28,128.75999450683594
2017-03-01,130.0399932861328
2017-03-02,129.50999450683594
2017-03-03,130.69000244140625
2017-03-06,131.3000030517578
2017-03-07,130.58999633789062
2017-03-08,131.7100067138672
2017-03-09,132.80999755859375
2017-03-10,132.8000030517578
2017-03-13,132.6199951171875
2017-03-14,131.9600067138672
2017-03-15,134.11000061035156
2017-03-16,133.05999755859375
2017-03-17,131.8000030517578
2017-03-20,130.35000610351562
2017-03-21,129.08999633789062
2017-03-22,128.3300018310547
2017-03-23,127.83000183105469
2017-03-24,126.7699966430664
2017-03-27,126.26000213623047
2017-03-28,127.01000213623047
2017-03-29,125.7300033569336
2017-03-30,126.91000366210938
2017-03-31,127.55000305175781
2017-04-03,128.74000549316406
2017-04-04,127.8499984741211
2017-04-05,127.27999877929688
2017-04-06,128.83999633789062
2017-04-07,128.36000061035156
2017-04-10,129.3000030517578
2017-04-11,129.52000427246094
2017-04-12,129.0800018310547
2017-04-13,128.6300048828125
2017-04-17,129.30999755859375
2017-04-18,128.5399932861328
2017-04-19,129.25999450683594
2017-04-20,131.92999267578125
2017-04-21,131.17999267578125
2017-04-24,132.60000610351562
2017-04-25,133.8300018310547
2017-04-26,133.99000549316406
2017-04-27,133.97999572753906
2017-04-28,135.07000732421875
2017-05-01,136.77999877929688
2017-05-02,138.91000366210938
2017-05-03,138.9499969482422
2017-05-04,140.08999633789062
2017-05-05,140.77000427246094
2017-05-08,141.55999755859375
2017-05-09,142.39999389648438
2017-05-10,143.0399932861328
2017-05-11,144.38999938964844
2017-05-12,142.89999389648438
2017-05-15,142.2100067138672
2017-05-16,141.86000061035156
2017-05-17,139.05999755859375
2017-05-18,140.22999572753906
2017-05-19,141.36000061035156
2017-05-22,141.0
2017-05-23,141.88999938964844
2017-05-24,143.94000244140625
2017-05-25,145.22999572753906
2017-05-26,145.57000732421875
2017-05-30,145.5500030517578
2017-05-31,144.86000061035156
2017-06-01,147.64999389648438
2017-06-02,147.72999572753906
2017-06-05,148.0
2017-06-06,148.0
2017-06-07,149.5800018310547
2017-06-08,149.30999755859375
2017-06-09,149.7899932861328
2017-06-12,147.85000610351562
2017-06-13,148.77000427246094
2017-06-14,150.1300048828125
2017-06-15,149.3000030517578
2017-06-16,150.58999633789062
2017-06-19,151.72999572753906
2017-06-20,151.60000610351562
2017-06-21,152.10000610351562
2017-06-22,152.97999572753906
2017-06-23,152.10000610351562
2017-06-26,151.19000244140625
2017-06-27,151.19000244140625
2017-06-28,151.94000244140625
2017-06-29,151.77999877929688
2017-06-30,151.8300018310547
2017-07-03,152.39999389648438
2017-07-05,153.3300018310547
2017-07-06,152.3300018310547
2017-07-07,153.8800048828125
2017-07-10,154.0399932861328
2017-07-11,154.0399932861328
2017-07-12,154.60000610351562
2017-07-13,155.0399932861328
2017-07-14,155.27000427246094
2017-07-17,155.0
2017-07-18,153.30999755859375
2017-07-19,154.24000549316406
2017-07-20,155.72999572753906
2017-07-21,156.30999755859375
2017-07-24,156.0800018310547
2017-07-25,156.25
2017-07-26,155.69000244140625
2017-07-27,153.89999389648438
2017-07-28,155.2899932861328
2017-07-31,154.30999755859375
2017-08-01,154.5399932861328
2017-08-02,154.74000549316406
2017-08-03,158.5399932861328
2017-08-04,156.7899932861328
2017-08-07,156.99000549316406
2017-08-08,156.27000427246094
2017-08-09,155.5800018310547
2017-08-10,152.4199981689453
2017-08-11,152.14999389648438
2017-08-14,155.6699981689453
2017-08-15,155.75999450683594
2017-08-16,155.89999389648438
2017-08-17,155.80999755859375
2017-08-18,154.4499969482422
2017-08-21,154.74000549316406
2017-08-22,156.66000366210938
2017-08-23,156.58999633789062
2017-08-24,156.14999389648438
2017-08-25,156.10000610351562
2017-08-28,156.52999877929688
2017-08-29,156.4199981689453
2017-08-30,156.89999389648438
2017-08-31,157.6999969482422
2017-09-01,158.19000244140625
2017-09-05,158.25999450683594
2017-09-06,158.75999450683594
2017-09-07,160.25
2017-09-08,162.8300018310547
2017-09-11,163.2100067138672
2017-09-12,162.8300018310547
2017-09-13,162.3000030517578
2017-09-14,162.77999877929688
2017-09-15,162.67999267578125
2017-09-18,161.0
2017-09-19,156.0399932861328
2017-09-20,155.02999877929688
2017-09-21,153.38999938964844
2017-09-22,153.57000732421875
2017-09-25,151.97999572753906
2017-09-26,153.4600067138672
2017-09-27,154.2100067138672
2017-09-28,157.3000030517578
2017-09-29,159.00999450683594
2017-10-02,160.44000244140625
2017-10-03,163.00999450683594
2017-10-04,163.2100067138672
2017-10-05,161.2899932861328
2017-10-06,161.27999877929688
2017-10-09,158.22999572753906
2017-10-10,156.10000610351562
2017-10-11,156.3000030517578
2017-10-12,154.49000549316406
2017-10-13,153.05999755859375
2017-10-16,151.44000244140625
2017-10-17,155.89999389648438
2017-10-18,157.42999267578125
2017-10-19,157.63999938964844
2017-10-20,160.83999633789062
2017-10-23,161.47000122070312
2017-10-24,160.0800018310547
2017-10-25,160.1199951171875
2017-10-26,178.60000610351562
2017-10-27,173.1199951171875
2017-10-30,171.22999572753906
2017-10-31,170.02999877929688
2017-11-01,171.8000030517578
2017-11-02,172.32000732421875
2017-11-03,176.99000549316406
2017-11-06,176.9499969482422
2017-11-07,176.8300018310547
2017-11-08,175.44000244140625
2017-11-09,172.52999877929688
2017-11-10,175.1199951171875
2017-11-13,173.02000427246094
2017-11-14,171.8300018310547
2017-11-15,171.0
2017-11-16,174.75999450683594
2017-11-17,173.1999969482422
2017-11-20,174.94000244140625
2017-11-21,176.4499969482422
2017-11-22,176.24000549316406
2017-11-24,176.4600067138672
2017-11-27,176.08999633789062
2017-11-28,178.83999633789062
2017-11-29,179.57000732421875
2017-11-30,180.17999267578125
2017-12-01,181.30999755859375
2017-12-04,178.6999969482422
2017-12-05,178.69000244140625
2017-12-06,178.89999389648438
2017-12-07,178.8300018310547
2017-12-08,182.72999572753906
2017-12-11,181.57000732421875
2017-12-12,181.3300018310547
2017-12-13,179.11000061035156
2017-12-14,178.49000549316406
2017-12-15,179.6999969482422
2017-12-18,177.33999633789062
2017-12-19,178.8000030517578
2017-12-20,179.5500030517578
2017-12-21,180.72999572753906
2017-12-22,179.9600067138672
2017-12-26,180.4199981689453
2017-12-27,180.85000610351562
2017-12-28,181.22999572753906
2017-12-29,180.38999938964844
2018-01-02,180.69000244140625
2018-01-03,181.8000030517578
2018-01-04,183.3699951171875
2018-01-05,185.80999755859375
2018-01-08,184.64999389648438
2018-01-09,183.60000610351562
2018-01-10,183.47999572753906
2018-01-11,184.2100067138672
2018-01-12,184.1999969482422
2018-01-16,184.63999938964844
2018-01-17,185.10000610351562
2018-01-18,185.49000549316406
2018-01-19,187.8000030517578
2018-01-22,189.33999633789062
2018-01-23,189.30999755859375
2018-01-24,190.13999938964844
2018-01-25,191.8699951171875
2018-01-26,193.10000610351562
2018-01-29,193.74000549316406
2018-01-30,187.88999938964844
2018-01-31,186.82000732421875
2018-02-01,187.38999938964844
2018-02-02,185.0
2018-02-05,180.9499969482422
2018-02-06,182.00999450683594
2018-02-07,181.49000549316406
2018-02-08,178.0
2018-02-09,176.38999938964844
2018-02-12,177.3800048828125
2018-02-13,178.52000427246094
2018-02-14,176.77000427246094
2018-02-15,177.1699981689453
2018-02-16,178.50999450683594
2018-02-20,178.02999877929688
2018-02-21,175.77000427246094
2018-02-22,175.05999755859375
2018-02-23,175.5500030517578
2018-02-26,175.75
2018-02-27,176.27000427246094
2018-02-28,177.05999755859375
2018-03-01,176.4499969482422
2018-03-02,177.52999877929688
2018-03-05,178.4600067138672
2018-03-06,178.22999572753906
2018-03-07,178.63999938964844
2018-03-08,176.25
2018-03-09,177.3800048828125
2018-03-12,177.07000732421875
2018-03-13,177.44000244140625
2018-03-14,176.6199951171875
2018-03-15,174.58999633789062
2018-03-16,173.91000366210938
2018-03-19,172.05999755859375
2018-03-20,171.6300048828125
2018-03-21,170.00999450683594
2018-03-22,169.4499969482422
2018-03-23,168.11000061035156
2018-03-26,170.75
2018-03-27,168.36000061035156
2018-03-28,169.42999267578125
2018-03-29,169.0
2018-04-02,168.11000061035156
2018-04-03,168.75999450683594
2018-04-04,170.38999938964844
2018-04-05,170.7100067138672
2018-04-06,170.3800048828125
2018-04-09,171.52000427246094
2018-04-10,173.8699951171875
2018-04-11,171.27000427246094
2018-04-12,173.27999877929688
2018-04-13,172.92999267578125
2018-04-16,175.88999938964844
2018-04-17,177.2899932861328
2018-04-18,177.52999877929688
2018-04-19,176.42999267578125
2018-04-20,176.9199981689453
2018-04-23,177.10000610351562
2018-04-24,177.1999969482422
2018-04-25,178.99000549316406
2018-04-26,178.82000732421875
2018-04-27,179.8800048828125
2018-04-30,179.0500030517578
2018-05-01,178.7100067138672
2018-05-02,176.75
2018-05-03,172.1300048828125
2018-05-04,172.25999450683594
2018-05-07,171.39999389648438
2018-05-08,170.8300018310547
2018-05-09,170.57000732421875
2018-05-10,170.58999633789062
2018-05-11,174.6699981689453
2018-05-14,177.82000732421875
2018-05-15,177.10000610351562
2018-05-16,177.47000122070312
2018-05-17,177.02999877929688
2018-05-18,176.80999755859375
2018-05-21,177.72000122070312
2018-05-22,177.2100067138672
2018-05-23,177.33999633789062
2018-05-24,177.1199951171875
2018-05-25,178.5399932861328
2018-05-29,176.77999877929688
2018-05-30,177.8699951171875
2018-05-31,176.1300048828125
2018-06-01,176.60000610351562
2018-06-04,176.3000030517578
2018-06-05,175.64999389648438
2018-06-06,179.00999450683594
2018-06-07,179.74000549316406
2018-06-08,180.80999755859375
2018-06-11,182.05999755859375
2018-06-12,180.67999267578125
2018-06-13,187.4199981689453
2018-06-14,188.08999633789062
2018-06-15,189.5
2018-06-18,186.9499969482422
2018-06-19,189.27999877929688
2018-06-20,190.22999572753906
2018-06-21,189.14999389648438
2018-06-22,190.9199981689453
2018-06-25,189.5800018310547
2018-06-26,188.0800018310547
2018-06-27,188.82000732421875
2018-06-28,185.36000061035156
2018-06-29,183.5
